symbol,ts,pre_action_equity,post_action_equity,close_equity,favorable_equity,adverse_equity,position,action,wtl_long_run,wtl_short_run,wtl_rsi_run,wtl_entry_leverage
BTCUSDT,2025-08-23T00:00:00+00:00,1.0825948573511028,1.0825948573511028,1.0825948573511028,1.0825948573511028,1.0825948573511028,0,hold,0,0,0,1.0
BTCUSDT,2025-08-24T00:00:00+00:00,1.0825948573511028,1.0825948573511028,1.0825948573511028,1.0825948573511028,1.0825948573511028,0,hold,0,0,0,1.0
BTCUSDT,2025-08-25T00:00:00+00:00,1.0825948573511028,1.0810813434702444,1.113615393912554,1.1216601664140355,1.0797162358700039,-1,enter_short,0,0,0,1.0
BTCUSDT,2025-08-26T00:00:00+00:00,1.1136144409662732,1.1136144409662732,1.0981237186618722,1.1281434323957829,1.0922144987753892,-1,hold,0,0,0,1.0
BTCUSDT,2025-08-27T00:00:00+00:00,1.0981227657155914,1.0981227657155914,1.1031459215820387,1.1116080845544571,1.0900562514706489,-1,hold,0,0,0,1.0
BTCUSDT,2025-08-28T00:00:00+00:00,1.1031459215820387,1.1031459215820387,1.0908806621544824,1.1070454899136193,1.0820973562854754,-1,hold,0,0,0,1.0
BTCUSDT,2025-08-29T00:00:00+00:00,1.0908806621544824,1.0893796743713051,1.0893796743713051,1.0893796743713051,1.0893796743713051,0,ma7_slope_exit,0,0,0,1.0
BTCUSDT,2025-08-30T00:00:00+00:00,1.0893796743713051,1.0893796743713051,1.0893796743713051,1.0893796743713051,1.0893796743713051,0,hold,0,0,0,1.0
BTCUSDT,2025-08-31T00:00:00+00:00,1.0893796743713051,1.0893796743713051,1.0893796743713051,1.0893796743713051,1.0893796743713051,0,hold,0,0,0,1.0
BTCUSDT,2025-09-01T00:00:00+00:00,1.0893796743713051,1.0893796743713051,1.0893796743713051,1.0893796743713051,1.0893796743713051,0,hold,0,0,0,1.0
BTCUSDT,2025-09-02T00:00:00+00:00,1.0893796743713051,1.0893796743713051,1.0893796743713051,1.0893796743713051,1.0893796743713051,0,hold,0,0,0,1.0
BTCUSDT,2025-09-03T00:00:00+00:00,1.0893796743713051,1.0893796743713051,1.0893796743713051,1.0893796743713051,1.0893796743713051,0,hold,0,0,0,1.0
BTCUSDT,2025-09-04T00:00:00+00:00,1.0893796743713051,1.0893796743713051,1.0893796743713051,1.0893796743713051,1.0893796743713051,0,hold,0,0,0,1.0
BTCUSDT,2025-09-05T00:00:00+00:00,1.0893796743713051,1.0893796743713051,1.0893796743713051,1.0893796743713051,1.0893796743713051,0,hold,0,0,0,1.0
BTCUSDT,2025-09-06T00:00:00+00:00,1.0893796743713051,1.0893796743713051,1.0893796743713051,1.0893796743713051,1.0893796743713051,0,hold,0,0,0,1.0
BTCUSDT,2025-09-07T00:00:00+00:00,1.0893796743713051,1.0893796743713051,1.0893796743713051,1.0893796743713051,1.0893796743713051,0,hold,0,0,0,1.0
BTCUSDT,2025-09-08T00:00:00+00:00,1.0893796743713051,1.0878566750262684,1.0967787870570924,1.1051525279553776,1.0826159020126362,1,enter_long,0,0,0,1.0
BTCUSDT,2025-09-09T00:00:00+00:00,1.0967797664419927,1.0967797664419927,1.0914966372484816,1.1085193262020598,1.0838084657804656,1,hold,0,0,0,1.0
BTCUSDT,2025-09-10T00:00:00+00:00,1.0914966372484816,1.0914966372484816,1.1147412904148344,1.118571664760237,1.0849581955941503,1,hold,0,0,0,1.0
BTCUSDT,2025-09-11T00:00:00+00:00,1.1147412904148344,1.1147412904148344,1.1295776491086726,1.1296951752967188,1.1091447419319567,1,hold,0,0,0,1.0
BTCUSDT,2025-09-12T00:00:00+00:00,1.1295776491086726,1.1295776491086726,1.134788486911811,1.1409321683919214,1.1220868441387282,1,hold,0,0,0,1.0
BTCUSDT,2025-09-13T00:00:00+00:00,1.134788486911811,1.134788486911811,1.1336119260546755,1.137360032068446,1.1254761756871838,1,hold,0,0,0,1.0
BTCUSDT,2025-09-14T00:00:00+00:00,1.1336119260546755,1.1336119260546755,1.1270373166656922,1.1359360078705834,1.1255388577681045,1,hold,0,0,0,1.0
BTCUSDT,2025-09-15T00:00:00+00:00,1.1270373166656922,1.1270373166656922,1.1276688975672517,1.1419610614185587,1.118246235440655,1,hold,1,0,0,1.0
BTCUSDT,2025-09-16T00:00:00+00:00,1.1276679181823515,1.126086988220457,1.126086988220457,1.126086988220457,1.126086988220457,0,long_mfe_fraction_trail_exit,0,0,0,1.0
BTCUSDT,2025-09-17T00:00:00+00:00,1.126086988220457,1.126086988220457,1.126086988220457,1.126086988220457,1.126086988220457,0,hold,0,0,0,1.0
BTCUSDT,2025-09-18T00:00:00+00:00,1.126086988220457,1.126086988220457,1.126086988220457,1.126086988220457,1.126086988220457,0,hold,0,0,0,1.0
BTCUSDT,2025-09-19T00:00:00+00:00,1.126086988220457,1.126086988220457,1.126086988220457,1.126086988220457,1.126086988220457,0,hold,0,0,0,1.0
BTCUSDT,2025-09-20T00:00:00+00:00,1.126086988220457,1.126086988220457,1.126086988220457,1.126086988220457,1.126086988220457,0,hold,0,0,0,1.0
BTCUSDT,2025-09-21T00:00:00+00:00,1.126086988220457,1.126086988220457,1.126086988220457,1.126086988220457,1.126086988220457,0,hold,0,0,0,1.0
BTCUSDT,2025-09-22T00:00:00+00:00,1.126086988220457,1.126086988220457,1.126086988220457,1.126086988220457,1.126086988220457,0,hold,0,0,0,1.0
BTCUSDT,2025-09-23T00:00:00+00:00,1.126086988220457,1.1245126704817825,1.1313243430021098,1.1367359591791795,1.1182641628279602,-1,pehc_handoff_enter_short,0,0,0,1.0
BTCUSDT,2025-09-24T00:00:00+00:00,1.1313243430021098,1.1313243430021098,1.1184626442473593,1.1416210460089844,1.1120533892880617,-1,hold,0,0,0,1.0
BTCUSDT,2025-09-25T00:00:00+00:00,1.118463642884779,1.118463642884779,1.1617220840535647,1.1653211733139741,1.1165077762416051,-1,hold,0,0,0,1.0
BTCUSDT,2025-09-26T00:00:00+00:00,1.1617210854161448,1.1617210854161448,1.15535672944767,1.1655677970635656,1.148750742916702,-1,hold,0,0,0,1.0
BTCUSDT,2025-09-27T00:00:00+00:00,1.15535672944767,1.15535672944767,1.1555912693366086,1.1611377015653308,1.1543659412227012,-1,hold,0,0,0,1.0
BTCUSDT,2025-09-28T00:00:00+00:00,1.1555922679740283,1.1555922679740283,1.1303513587667637,1.1601417116322676,1.1285498168617196,-1,hold,0,0,0,1.0
BTCUSDT,2025-09-29T00:00:00+00:00,1.130350360129344,1.130350360129344,1.109046294968554,1.1365697408914583,1.1078469314275576,-1,hold,0,0,0,1.0
BTCUSDT,2025-09-30T00:00:00+00:00,1.109046294968554,1.1074488751512683,1.1074488751512683,1.1074488751512683,1.1074488751512683,0,ma7_hysteresis_exit,0,0,0,1.0
BTCUSDT,2025-10-01T00:00:00+00:00,1.1074488751512683,1.1074488751512683,1.1074488751512683,1.1074488751512683,1.1074488751512683,0,hold,0,0,0,1.0
BTCUSDT,2025-10-02T00:00:00+00:00,1.1074488751512683,1.1074488751512683,1.1074488751512683,1.1074488751512683,1.1074488751512683,0,hold,0,0,0,1.0
BTCUSDT,2025-10-03T00:00:00+00:00,1.1074488751512683,1.1074488751512683,1.1074488751512683,1.1074488751512683,1.1074488751512683,0,hold,0,0,0,1.0
BTCUSDT,2025-10-04T00:00:00+00:00,1.1074488751512683,1.1074488751512683,1.1074488751512683,1.1074488751512683,1.1074488751512683,0,hold,0,0,0,1.0
BTCUSDT,2025-10-05T00:00:00+00:00,1.1074488751512683,1.1074488751512683,1.1074488751512683,1.1074488751512683,1.1074488751512683,0,hold,0,0,0,1.0
BTCUSDT,2025-10-06T00:00:00+00:00,1.1074488751512683,1.1074488751512683,1.1074488751512683,1.1074488751512683,1.1074488751512683,0,hold,0,0,0,1.0
BTCUSDT,2025-10-07T00:00:00+00:00,1.1074488751512683,1.1074488751512683,1.1074488751512683,1.1074488751512683,1.1074488751512683,0,hold,0,0,0,1.0
BTCUSDT,2025-10-08T00:00:00+00:00,1.1074488751512683,1.1074488751512683,1.1074488751512683,1.1074488751512683,1.1074488751512683,0,hold,0,0,0,1.0
BTCUSDT,2025-10-09T00:00:00+00:00,1.1074488751512683,1.1059006142912606,1.0909320819888824,1.110322543385833,1.0729262689599202,1,enter_long,0,0,0,1.0
BTCUSDT,2025-10-10T00:00:00+00:00,1.0909329793630675,1.0909329793630675,1.074687750262449,1.1745652004787563,1.035173439696803,-1,reverse_long_trailing_stop_to_short,0,0,0,1.0
BTCUSDT,2025-10-11T00:00:00+00:00,1.0746868583720877,1.0746868583720877,1.0939403383407782,1.1035558083256154,1.0696720016106585,-1,hold,0,0,0,1.0
BTCUSDT,2025-10-12T00:00:00+00:00,1.0939403383407782,1.0939403383407782,1.0553408246491276,1.103370012493805,1.047885513119283,-1,hold,0,0,0,1.0
BTCUSDT,2025-10-13T00:00:00+00:00,1.0553399327587663,1.0553399327587663,1.053362991815876,1.06684302273609,1.0462269770353656,-1,hold,0,0,0,1.0
BTCUSDT,2025-10-14T00:00:00+00:00,1.0533620999255147,1.0533620999255147,1.0722636523541575,1.1006418198690031,1.0510687698089696,-1,hold,0,0,0,1.0
BTCUSDT,2025-10-15T00:00:00+00:00,1.0722627604637964,1.0722627604637964,1.092628991437991,1.0979990633031895,1.066968413853931,-1,hold,0,0,0,1.0
BTCUSDT,2025-10-16T00:00:00+00:00,1.0926280995476298,1.0926280995476298,1.1154688999852327,1.1224202934609606,1.0813041478064762,-1,hold,0,0,0,1.0
BTCUSDT,2025-10-17T00:00:00+00:00,1.1154688999852327,1.1154688999852327,1.1310726272974747,1.1570141503453344,1.1059106164253638,-1,hold,0,0,0,1.0
BTCUSDT,2025-10-18T00:00:00+00:00,1.131073519187836,1.131073519187836,1.1243409865851142,1.1318997573968659,1.1213522619845029,-1,hold,0,0,0,1.0
BTCUSDT,2025-10-19T00:00:00+00:00,1.1243409865851142,1.1243409865851142,1.1112696582914101,1.1338380519929518,1.1040123464217673,-1,hold,0,0,0,1.0
BTCUSDT,2025-10-20T00:00:00+00:00,1.1112696582914101,1.1112696582914101,1.0944410729730008,1.1220245661759558,1.0839158748196693,-1,hold,0,0,0,1.0
BTCUSDT,2025-10-21T00:00:00+00:00,1.0944410729730008,1.0944410729730008,1.1141483685658742,1.1217624365800245,1.0634328069530554,-1,hold,0,0,0,1.0
BTCUSDT,2025-10-22T00:00:00+00:00,1.1141474766755128,1.1141474766755128,1.1206231995329996,1.1310734788959842,1.106103224451546,-1,hold,0,0,0,1.0
BTCUSDT,2025-10-23T00:00:00+00:00,1.1206223076426383,1.1206223076426383,1.0985303816351892,1.1213895315945044,1.0877019407590267,-1,hold,0,0,0,1.0
BTCUSDT,2025-10-24T00:00:00+00:00,1.098529489744828,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,0,ma7_slope_exit,0,0,0,1.0
BTCUSDT,2025-10-25T00:00:00+00:00,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,0,hold,0,0,0,1.0
BTCUSDT,2025-10-26T00:00:00+00:00,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,0,hold,0,0,0,1.0
BTCUSDT,2025-10-27T00:00:00+00:00,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,0,hold,0,0,0,1.0
BTCUSDT,2025-10-28T00:00:00+00:00,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,0,hold,0,0,0,1.0
BTCUSDT,2025-10-29T00:00:00+00:00,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,0,hold,0,0,0,1.0
BTCUSDT,2025-10-30T00:00:00+00:00,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,0,hold,0,0,0,1.0
BTCUSDT,2025-10-31T00:00:00+00:00,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,0,hold,0,0,0,1.0
BTCUSDT,2025-11-01T00:00:00+00:00,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,0,hold,0,0,0,1.0
BTCUSDT,2025-11-02T00:00:00+00:00,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,0,hold,0,0,0,1.0
BTCUSDT,2025-11-03T00:00:00+00:00,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,0,hold,0,0,0,1.0
BTCUSDT,2025-11-04T00:00:00+00:00,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,0,hold,0,0,0,1.0
BTCUSDT,2025-11-05T00:00:00+00:00,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,0,hold,0,0,0,1.0
BTCUSDT,2025-11-06T00:00:00+00:00,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,0,hold,0,0,0,1.0
BTCUSDT,2025-11-07T00:00:00+00:00,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,0,hold,0,0,0,1.0
BTCUSDT,2025-11-08T00:00:00+00:00,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,0,hold,0,0,0,1.0
BTCUSDT,2025-11-09T00:00:00+00:00,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,0,hold,0,0,0,1.0
BTCUSDT,2025-11-10T00:00:00+00:00,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,0,hold,0,0,0,1.0
BTCUSDT,2025-11-11T00:00:00+00:00,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,0,hold,0,0,0,1.0
BTCUSDT,2025-11-12T00:00:00+00:00,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,0,hold,0,0,0,1.0
BTCUSDT,2025-11-13T00:00:00+00:00,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,0,hold,0,0,0,1.0
BTCUSDT,2025-11-14T00:00:00+00:00,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,0,hold,0,0,0,1.0
BTCUSDT,2025-11-15T00:00:00+00:00,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,0,hold,0,0,0,1.0
BTCUSDT,2025-11-16T00:00:00+00:00,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,0,hold,0,0,0,1.0
BTCUSDT,2025-11-17T00:00:00+00:00,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,0,hold,0,0,0,1.0
BTCUSDT,2025-11-18T00:00:00+00:00,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,0,hold,0,0,0,1.0
BTCUSDT,2025-11-19T00:00:00+00:00,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,0,hold,0,0,0,1.0
BTCUSDT,2025-11-20T00:00:00+00:00,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,0,hold,0,0,0,1.0
BTCUSDT,2025-11-21T00:00:00+00:00,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,0,hold,0,0,0,1.0
BTCUSDT,2025-11-22T00:00:00+00:00,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,0,hold,0,0,0,1.0
BTCUSDT,2025-11-23T00:00:00+00:00,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,0,hold,0,0,0,1.0
BTCUSDT,2025-11-24T00:00:00+00:00,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,0,hold,0,0,0,1.0
BTCUSDT,2025-11-25T00:00:00+00:00,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,0,hold,0,0,0,1.0
BTCUSDT,2025-11-26T00:00:00+00:00,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,0,hold,0,0,0,1.0
BTCUSDT,2025-11-27T00:00:00+00:00,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,0,hold,0,0,0,1.0
BTCUSDT,2025-11-28T00:00:00+00:00,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,0,hold,0,0,0,1.0
BTCUSDT,2025-11-29T00:00:00+00:00,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,0,hold,0,0,0,1.0
BTCUSDT,2025-11-30T00:00:00+00:00,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,0,hold,0,0,0,1.0
BTCUSDT,2025-12-01T00:00:00+00:00,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,0,hold,0,0,0,1.0
BTCUSDT,2025-12-02T00:00:00+00:00,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,1.0971556539403826,0,hold,0,0,0,1.0
BTCUSDT,2025-12-03T00:00:00+00:00,1.0971556539403826,1.0956217834435615,1.1211495696807054,1.1308547732121095,1.0920699798839626,1,enter_long,0,0,0,1.0
BTCUSDT,2025-12-04T00:00:00+00:00,1.1211507703739545,1.1211507703739545,1.1049135219293718,1.1289910236509164,1.0903587183653882,1,hold,0,0,0,1.0
BTCUSDT,2025-12-05T00:00:00+00:00,1.1049135219293718,1.1049135219293718,1.0512152153969294,1.1123750503893213,1.0455734946424362,-1,reverse_long_trailing_stop_to_short,0,0,0,1.0
BTCUSDT,2025-12-06T00:00:00+00:00,1.0512140239036338,1.0512140239036338,1.052344528310242,1.0562407113867345,1.0397123163906774,-1,hold,0,0,0,1.0
BTCUSDT,2025-12-07T00:00:00+00:00,1.052344528310242,1.052344528310242,1.038780479261041,1.0704432220973457,1.0223783825543133,-1,hold,0,0,0,1.0
BTCUSDT,2025-12-08T00:00:00+00:00,1.038780479261041,1.0372734361236509,1.0372734361236509,1.0372734361236509,1.0372734361236509,0,ma7_slope_exit,0,0,0,1.0
BTCUSDT,2025-12-09T00:00:00+00:00,1.0372734361236509,1.0372734361236509,1.0372734361236509,1.0372734361236509,1.0372734361236509,0,hold,0,0,0,1.0
BTCUSDT,2025-12-10T00:00:00+00:00,1.0372734361236509,1.0372734361236509,1.0372734361236509,1.0372734361236509,1.0372734361236509,0,hold,0,0,0,1.0
BTCUSDT,2025-12-11T00:00:00+00:00,1.0372734361236509,1.0372734361236509,1.0372734361236509,1.0372734361236509,1.0372734361236509,0,hold,0,0,0,1.0
BTCUSDT,2025-12-12T00:00:00+00:00,1.0372734361236509,1.0372734361236509,1.0372734361236509,1.0372734361236509,1.0372734361236509,0,hold,0,0,0,1.0
BTCUSDT,2025-12-13T00:00:00+00:00,1.0372734361236509,1.0372734361236509,1.0372734361236509,1.0372734361236509,1.0372734361236509,0,hold,0,0,0,1.0
BTCUSDT,2025-12-14T00:00:00+00:00,1.0372734361236509,1.0372734361236509,1.0372734361236509,1.0372734361236509,1.0372734361236509,0,hold,0,0,0,1.0
BTCUSDT,2025-12-15T00:00:00+00:00,1.0372734361236509,1.0372734361236509,1.0372734361236509,1.0372734361236509,1.0372734361236509,0,hold,0,0,0,1.0
BTCUSDT,2025-12-16T00:00:00+00:00,1.0372734361236509,1.0372734361236509,1.0372734361236509,1.0372734361236509,1.0372734361236509,0,hold,0,0,0,1.0
BTCUSDT,2025-12-17T00:00:00+00:00,1.0372734361236509,1.0372734361236509,1.0372734361236509,1.0372734361236509,1.0372734361236509,0,hold,0,0,0,1.0
BTCUSDT,2025-12-18T00:00:00+00:00,1.0372734361236509,1.0372734361236509,1.0372734361236509,1.0372734361236509,1.0372734361236509,0,hold,0,0,0,1.0
BTCUSDT,2025-12-19T00:00:00+00:00,1.0372734361236509,1.0372734361236509,1.0372734361236509,1.0372734361236509,1.0372734361236509,0,hold,0,0,0,1.0
BTCUSDT,2025-12-20T00:00:00+00:00,1.0372734361236509,1.0372734361236509,1.0372734361236509,1.0372734361236509,1.0372734361236509,0,hold,0,0,0,1.0
BTCUSDT,2025-12-21T00:00:00+00:00,1.0372734361236509,1.0372734361236509,1.0372734361236509,1.0372734361236509,1.0372734361236509,0,hold,0,0,0,1.0
BTCUSDT,2025-12-22T00:00:00+00:00,1.0372734361236509,1.0372734361236509,1.0372734361236509,1.0372734361236509,1.0372734361236509,0,hold,0,0,0,1.0
BTCUSDT,2025-12-23T00:00:00+00:00,1.0372734361236509,1.0372734361236509,1.0372734361236509,1.0372734361236509,1.0372734361236509,0,hold,0,0,0,1.0
BTCUSDT,2025-12-24T00:00:00+00:00,1.0372734361236509,1.0372734361236509,1.0372734361236509,1.0372734361236509,1.0372734361236509,0,hold,0,0,0,1.0
BTCUSDT,2025-12-25T00:00:00+00:00,1.0372734361236509,1.0372734361236509,1.0372734361236509,1.0372734361236509,1.0372734361236509,0,hold,0,0,0,1.0
BTCUSDT,2025-12-26T00:00:00+00:00,1.0372734361236509,1.0372734361236509,1.0372734361236509,1.0372734361236509,1.0372734361236509,0,hold,0,0,0,1.0
BTCUSDT,2025-12-27T00:00:00+00:00,1.0372734361236509,1.0372734361236509,1.0372734361236509,1.0372734361236509,1.0372734361236509,0,hold,0,0,0,1.0
BTCUSDT,2025-12-28T00:00:00+00:00,1.0372734361236509,1.0372734361236509,1.0372734361236509,1.0372734361236509,1.0372734361236509,0,hold,0,0,0,1.0
BTCUSDT,2025-12-29T00:00:00+00:00,1.0372734361236509,1.0372734361236509,1.0372734361236509,1.0372734361236509,1.0372734361236509,0,hold,0,0,0,1.0
BTCUSDT,2025-12-30T00:00:00+00:00,1.0372734361236509,1.0358232835267134,1.0211901916122959,1.0409829553794578,1.0105033107617194,-1,enter_short,0,0,0,1.0
BTCUSDT,2025-12-31T00:00:00+00:00,1.021191379439444,1.0197204066082564,1.0197204066082564,1.0197204066082564,1.0197204066082564,0,ma7_slope_exit,0,0,0,1.0
BTCUSDT,2026-01-01T00:00:00+00:00,1.0197204066082564,1.0197204066082564,1.0197204066082564,1.0197204066082564,1.0197204066082564,0,hold,0,0,0,1.0
BTCUSDT,2026-01-02T00:00:00+00:00,1.0197204066082564,1.0197204066082564,1.0197204066082564,1.0197204066082564,1.0197204066082564,0,hold,0,0,0,1.0
BTCUSDT,2026-01-03T00:00:00+00:00,1.0197204066082564,1.0197204066082564,1.0197204066082564,1.0197204066082564,1.0197204066082564,0,hold,0,0,0,1.0
BTCUSDT,2026-01-04T00:00:00+00:00,1.0197204066082564,1.0197204066082564,1.0197204066082564,1.0197204066082564,1.0197204066082564,0,hold,0,0,0,1.0
BTCUSDT,2026-01-05T00:00:00+00:00,1.0197204066082564,1.0197204066082564,1.0197204066082564,1.0197204066082564,1.0197204066082564,0,hold,0,0,0,1.0
BTCUSDT,2026-01-06T00:00:00+00:00,1.0197204066082564,1.0197204066082564,1.0197204066082564,1.0197204066082564,1.0197204066082564,0,hold,0,0,0,1.0
BTCUSDT,2026-01-07T00:00:00+00:00,1.0197204066082564,1.0197204066082564,1.0197204066082564,1.0197204066082564,1.0197204066082564,0,hold,0,0,0,1.0
BTCUSDT,2026-01-08T00:00:00+00:00,1.0197204066082564,1.0197204066082564,1.0197204066082564,1.0197204066082564,1.0197204066082564,0,hold,0,0,0,1.0
BTCUSDT,2026-01-09T00:00:00+00:00,1.0197204066082564,1.0197204066082564,1.0197204066082564,1.0197204066082564,1.0197204066082564,0,hold,0,0,0,1.0
BTCUSDT,2026-01-10T00:00:00+00:00,1.0197204066082564,1.0197204066082564,1.0197204066082564,1.0197204066082564,1.0197204066082564,0,hold,0,0,0,1.0
BTCUSDT,2026-01-11T00:00:00+00:00,1.0197204066082564,1.0197204066082564,1.0197204066082564,1.0197204066082564,1.0197204066082564,0,hold,0,0,0,1.0
BTCUSDT,2026-01-12T00:00:00+00:00,1.0197204066082564,1.0197204066082564,1.0197204066082564,1.0197204066082564,1.0197204066082564,0,hold,0,0,0,1.0
BTCUSDT,2026-01-13T00:00:00+00:00,1.0197204066082564,1.0197204066082564,1.0197204066082564,1.0197204066082564,1.0197204066082564,0,hold,0,0,0,1.0
BTCUSDT,2026-01-14T00:00:00+00:00,1.0197204066082564,1.0182947938968008,1.0345902469812969,1.04552534885169,1.0079571561633947,1,enter_long,0,0,0,1.0
BTCUSDT,2026-01-15T00:00:00+00:00,1.0345913146538093,1.0345913146538093,1.0202470297278206,1.0371984662047031,1.0150442615756603,1,hold,0,0,0,1.0
BTCUSDT,2026-01-16T00:00:00+00:00,1.0202480974003327,1.0202480974003327,1.0193930182522943,1.022823450034131,1.0058421187269058,1,hold,0,0,0,1.0
BTCUSDT,2026-01-17T00:00:00+00:00,1.0193940859248065,1.0193940859248065,1.015108112853258,1.0205959495661872,1.013715867897293,1,hold,0,0,0,1.0
BTCUSDT,2026-01-18T00:00:00+00:00,1.015108112853258,1.015108112853258,0.9989583622291482,1.0189878985588274,0.9982782548388495,1,hold,0,0,0,1.0
BTCUSDT,2026-01-19T00:00:00+00:00,0.9989583622291482,0.9989583622291482,0.9932287641212544,0.9989236499086072,0.9847736041354042,-1,reverse_long_trailing_stop_to_short,0,0,0,1.0
BTCUSDT,2026-01-20T00:00:00+00:00,0.9932287641212544,0.9918403630147985,0.9918403630147985,0.9918403630147985,0.9918403630147985,0,ma7_slope_exit,0,0,0,1.0
BTCUSDT,2026-01-21T00:00:00+00:00,0.9918403630147985,0.9918403630147985,0.9918403630147985,0.9918403630147985,0.9918403630147985,0,hold,0,0,0,1.0
BTCUSDT,2026-01-22T00:00:00+00:00,0.9918403630147985,0.9918403630147985,0.9918403630147985,0.9918403630147985,0.9918403630147985,0,hold,0,0,0,1.0
BTCUSDT,2026-01-23T00:00:00+00:00,0.9918403630147985,0.9918403630147985,0.9918403630147985,0.9918403630147985,0.9918403630147985,0,hold,0,0,0,1.0
BTCUSDT,2026-01-24T00:00:00+00:00,0.9918403630147985,0.9918403630147985,0.9918403630147985,0.9918403630147985,0.9918403630147985,0,hold,0,0,0,1.0
BTCUSDT,2026-01-25T00:00:00+00:00,0.9918403630147985,0.9918403630147985,0.9918403630147985,0.9918403630147985,0.9918403630147985,0,hold,0,0,0,1.0
BTCUSDT,2026-01-26T00:00:00+00:00,0.9918403630147985,0.9918403630147985,0.9918403630147985,0.9918403630147985,0.9918403630147985,0,hold,0,0,0,1.0
BTCUSDT,2026-01-27T00:00:00+00:00,0.9918403630147985,0.9918403630147985,0.9918403630147985,0.9918403630147985,0.9918403630147985,0,hold,0,0,0,1.0
BTCUSDT,2026-01-28T00:00:00+00:00,0.9918403630147985,0.9904537277958843,0.9910023722464221,1.0057818164894003,0.9857201922115725,1,enter_long,0,0,0,1.0
BTCUSDT,2026-01-29T00:00:00+00:00,0.9910023722464221,0.9910023722464221,0.9558977553934717,0.9914853163497759,0.9447740694405123,-1,reverse_long_trailing_stop_to_short,0,0,0,1.0
BTCUSDT,2026-01-30T00:00:00+00:00,0.9558977553934717,0.9558977553934717,0.9603719603214,0.9964044447568783,0.954921197121937,-1,hold,0,0,0,1.0
BTCUSDT,2026-01-31T00:00:00+00:00,0.9603719603214,0.9603719603214,1.0223194379204437,1.0583003095302377,0.9602415508194376,-1,hold,0,0,0,1.0
