spec,entry_i,exit_i,entry_ts,exit_ts,side,entry_price,exit_price,allocation,entry_atr,estimated_stop_loss_pct,raw_pnl_pct,pnl_pct,hold_bars,mfe_atr,exit_reason,equity_after,entry_regular_session,version
regular_dynamic_target125bps_max2,13991,14053,2026-05-04 14:00:00+00:00,2026-05-05 13:30:00+00:00,long,589.0643849999999,621.9866243200726,2.0,0.005641724241514941,0.10155103634726893,0.055889033793941945,0.11177806758788389,63,12.693714747846839,take_profit,3.83599499255403,True,D1
regular_dynamic_target125bps_max2,14055,14090,2026-05-05 14:00:00+00:00,2026-05-05 22:45:00+00:00,long,635.6076449999999,670.2995869140346,2.0,0.00551083040642436,0.09919494731563848,0.05458074991221151,0.10916149982442303,36,14.08684433004442,take_profit,4.242530013175106,True,D1
regular_dynamic_target125bps_max2,14118,14246,2026-05-06 13:45:00+00:00,2026-05-08 13:45:00+00:00,long,661.99083,701.2809169416316,2.0,0.005988134731116399,0.10778642516009518,0.059351406637508264,0.11870281327501653,129,11.833527159348872,take_profit,4.710608785931117,True,D1
regular_dynamic_target125bps_max2,14255,14287,2026-05-08 16:00:00+00:00,2026-05-11 08:00:00+00:00,long,722.2059225,768.4807469378163,1.9347873511817504,0.006460658321114781,0.11250000000000002,0.0640742799195424,0.12397010632440945,33,14.825370549537787,take_profit,5.2874637671327935,True,D1
regular_dynamic_target125bps_max2,14310,14376,2026-05-11 13:45:00+00:00,2026-05-12 14:15:00+00:00,long,798.70425255,752.3170307440731,1.952891097658448,0.006400766542992453,0.11250000000000002,-0.05807809543748854,-0.1134201955488291,67,3.482909782562628,stop_loss,4.661041767701958,True,D1
regular_dynamic_target125bps_max2,14952,14991,2026-05-26 14:15:00+00:00,2026-05-27 08:00:00+00:00,long,860.840205,932.8727736130295,1.4842228428419526,0.008421915927439383,0.11249999999999999,0.08367704969475676,0.12419538857857922,40,12.253893563662846,take_profit,5.234696580568158,True,D1
regular_dynamic_target125bps_max2,15014,15183,2026-05-27 13:45:00+00:00,2026-06-01 08:00:00+00:00,long,917.43849,988.5022350172366,1.6026079711699048,0.007799786488566504,0.1125,0.07745886595322227,0.12413619601441515,170,12.79957495722578,take_profit,5.8612457929258746,True,D1
regular_dynamic_target125bps_max2,15210,15439,2026-06-01 14:45:00+00:00,2026-06-05 08:00:00+00:00,long,1031.785635,964.3906075630022,1.7347390431350995,0.007205694740927391,0.11250000000000002,-0.0653188270420123,-0.11331111952156749,230,7.7345575462439236,stop_loss,5.161051594820427,True,D1
regular_dynamic_target125bps_max3,2222,2291,2025-08-07 13:45:00+00:00,2025-08-08 15:00:00+00:00,long,112.686315,116.8327503537031,3.0,0.003731492108583858,0.10075028693176416,0.036796263625295644,0.11038879087588693,70,11.804579147521613,take_profit,1.1062308998038053,True,D2
regular_dynamic_target125bps_max3,2305,2342,2025-08-08 18:30:00+00:00,2025-08-11 12:00:00+00:00,long,118.25909999999999,122.65278653186901,3.0,0.0037671888283192117,0.10171409836461871,0.03715305233905064,0.11145915701715192,38,16.747086367128738,take_profit,1.2256365901595374,True,D2
regular_dynamic_target125bps_max3,2349,2455,2025-08-11 13:45:00+00:00,2025-08-13 08:15:00+00:00,long,124.232085,128.8175631698439,3.0,0.0037429293502800752,0.10105909245756203,0.036910578856049314,0.11073173656814794,107,10.253758879901424,take_profit,1.3548682401506553,True,D2
regular_dynamic_target125bps_max3,3484,3525,2025-09-05 13:45:00+00:00,2025-09-08 08:00:00+00:00,long,127.90392,132.0684982328672,3.0,0.0033076746323529417,0.08930721507352943,0.03256020795036774,0.09768062385110321,42,10.53286072667261,take_profit,1.4810623808814176,True,D2
regular_dynamic_target125bps_max3,3675,3734,2025-09-10 13:45:00+00:00,2025-09-11 12:30:00+00:00,long,140.82037499999998,145.46006875549332,3.0,0.0033464334781667083,0.09035370391050113,0.032947602614276095,0.09884280784282828,60,13.74998357973427,take_profit,1.6149017499844878,True,D2
regular_dynamic_target125bps_max3,4572,4637,2025-09-30 14:15:00+00:00,2025-10-01 14:30:00+00:00,long,168.77934749999997,176.3395611796656,2.758399455592374,0.004531613423377649,0.11250000000000002,0.04479347616665974,0.1235583002722042,66,10.277475246952656,take_profit,1.8056150435190637,True,D2
regular_dynamic_target125bps_max3,4646,4761,2025-10-01 16:45:00+00:00,2025-10-03 13:30:00+00:00,long,180.48019499999998,188.55539983818545,2.7614838554930112,0.004526551902570642,0.11250000000000002,0.044742886266193826,0.12355675807225423,116,10.587886104915949,take_profit,2.021208484101627,True,D2
regular_dynamic_target125bps_max3,4765,4819,2025-10-03 14:30:00+00:00,2025-10-06 12:00:00+00:00,long,189.0394725,197.0948986429297,2.8979479674588924,0.004313396976192366,0.1125,0.042612402777042924,0.12348852601627121,55,11.590018358748607,take_profit,2.2607758104593088,True,D2
regular_dynamic_target125bps_max3,4826,4829,2025-10-06 13:45:00+00:00,2025-10-06 14:30:00+00:00,long,199.629765,191.94082927565753,2.9578023404841547,0.004226110659562839,0.1125,-0.0385159784380974,-0.11392265117024172,4,0.7233207978761937,stop_loss,1.9992691678051324,True,D2
regular_dynamic_target125bps_max3,5722,5769,2025-10-24 13:45:00+00:00,2025-10-27 09:30:00+00:00,long,214.317105,226.2373069015808,2.226277611631113,0.0056147534946648925,0.1125,0.0556194611791756,0.12382436119418445,48,10.539763567324469,take_profit,2.242877940845699,True,D2
regular_dynamic_target125bps_max3,5786,6104,2025-10-27 13:45:00+00:00,2025-11-03 14:30:00+00:00,long,222.581235,234.41702999775612,2.3276591415986387,0.005370202095576154,0.1125,0.053175169945283596,0.12377367042920055,319,12.581516615487814,take_profit,2.496718246002008,True,D2
regular_dynamic_target125bps_max3,6254,6366,2025-11-05 20:00:00+00:00,2025-11-07 16:00:00+00:00,long,238.92440249999999,226.74415720747456,2.227513386178334,0.00561163855515401,0.11250000000000002,-0.050979494622887755,-0.11355750669308887,113,5.58311112982044,stop_loss,2.1942034851154655,True,D2
regular_dynamic_target125bps_max3,6692,6788,2025-11-14 17:30:00+00:00,2025-11-18 09:30:00+00:00,long,254.701287,239.2839326815054,1.8730909716485946,0.006673461240912484,0.11250000000000002,-0.06053112059262822,-0.11338029548582425,97,3.4585971276111005,stop_loss,1.940444129842823,True,D2
regular_dynamic_target125bps_max3,7572,7683,2025-12-05 20:00:00+00:00,2025-12-09 16:00:00+00:00,long,237.928905,253.4505978994159,1.9005750141822635,0.006576956924469629,0.1125,0.06523668446007402,0.12398721249290903,112,11.22862617430123,take_profit,2.177351008585539,True,D2
regular_dynamic_target125bps_max3,8253,8382,2025-12-22 14:45:00+00:00,2025-12-24 15:00:00+00:00,long,271.23555,287.8394138183568,2.0244050772500395,0.006174653551541204,0.11250000000000002,0.06121566224765451,0.12392529746137536,130,10.756272632807033,take_profit,2.4417175489027416,True,D2
regular_dynamic_target125bps_max3,8422,8677,2025-12-26 14:45:00+00:00,2026-01-02 14:30:00+00:00,long,287.54369999999994,304.1496861324193,2.144806573113306,0.005828031374342328,0.1125,0.057751173586551685,0.1238650967134436,256,11.263960870242364,take_profit,2.7300785649478603,True,D2
regular_dynamic_target125bps_max3,8681,8719,2026-01-02 15:30:00+00:00,2026-01-05 09:00:00+00:00,long,307.563705,322.2525025685034,2.588919304623132,0.004828269455010929,0.11250000000000002,0.0477585532028344,0.12364304034768887,39,12.044639510031674,take_profit,3.0619213365957405,True,D2
regular_dynamic_target125bps_max3,8742,8806,2026-01-05 14:45:00+00:00,2026-01-06 14:45:00+00:00,long,315.647745,330.4969804504947,2.6278459551706446,0.004756747622669643,0.1125,0.04704369248858309,0.12362357702241471,65,12.509355409647203,take_profit,3.4299050674145564,True,D2
regular_dynamic_target125bps_max3,8811,8830,2026-01-06 16:00:00+00:00,2026-01-06 20:45:00+00:00,long,330.16499999999996,343.3513739835636,3.0,0.004045896915584416,0.10923921672077923,0.039938739671266266,0.1198162190137988,20,10.768718392409044,take_profit,3.8352458372148535,True,D2
regular_dynamic_target125bps_max3,11573,11802,2026-03-10 17:30:00+00:00,2026-03-16 10:45:00+00:00,long,415.03241249999996,444.9842148889753,1.7193064847601678,0.007270373322499083,0.1125,0.07216738135837852,0.12407784675762024,230,10.047451374132654,take_profit,4.297148113322874,True,D2
regular_dynamic_target125bps_max3,13496,13659,2026-04-22 18:15:00+00:00,2026-04-27 11:00:00+00:00,long,484.37206499999996,510.1201703949872,2.3284169413712688,0.005368454325297259,0.11250000000000002,0.05315770098134642,0.12377329152931513,164,11.191634427668456,take_profit,4.804147183729847,True,D2
regular_dynamic_target125bps_max3,13991,14053,2026-05-04 14:00:00+00:00,2026-05-05 13:30:00+00:00,long,589.0643849999999,621.9866243200726,2.2156347004729615,0.005641724241514941,0.11250000000000002,0.055889033793941945,0.12382968264976378,63,12.693714747846839,take_profit,5.386786246249615,True,D2
regular_dynamic_target125bps_max3,14055,14090,2026-05-05 14:00:00+00:00,2026-05-05 22:45:00+00:00,long,635.6076449999999,670.2995869140346,2.2682606936021616,0.00551083040642436,0.11250000000000002,0.05458074991221151,0.123803369653199,36,14.08684433004442,take_profit,6.034751636705795,True,D2
regular_dynamic_target125bps_max3,14118,14246,2026-05-06 13:45:00+00:00,2026-05-08 13:45:00+00:00,long,661.99083,701.2809169416316,2.0874613817631253,0.005988134731116399,0.1125,0.059351406637508264,0.12389376930911813,129,11.833527159348872,take_profit,6.726865035519865,True,D2
regular_dynamic_target125bps_max3,14255,14287,2026-05-08 16:00:00+00:00,2026-05-11 08:00:00+00:00,long,722.2059225,768.4807469378163,1.9347873511817504,0.006460658321114781,0.11250000000000002,0.0640742799195424,0.12397010632440945,33,14.825370549537787,take_profit,7.5506281158249955,True,D2
regular_dynamic_target125bps_max3,14310,14376,2026-05-11 13:45:00+00:00,2026-05-12 14:15:00+00:00,long,798.70425255,752.3170307440731,1.952891097658448,0.006400766542992453,0.11250000000000002,-0.05807809543748854,-0.1134201955488291,67,3.482909782562628,stop_loss,6.656082116157828,True,D2
regular_dynamic_target125bps_max3,14952,14991,2026-05-26 14:15:00+00:00,2026-05-27 08:00:00+00:00,long,860.840205,932.8727736130295,1.4842228428419526,0.008421915927439383,0.11249999999999999,0.08367704969475676,0.12419538857857922,40,12.253893563662846,take_profit,7.475275277486036,True,D2
regular_dynamic_target125bps_max3,15014,15183,2026-05-27 13:45:00+00:00,2026-06-01 08:00:00+00:00,long,917.43849,988.5022350172366,1.6026079711699048,0.007799786488566504,0.1125,0.07745886595322227,0.12413619601441515,170,12.79957495722578,take_profit,8.370002940337045,True,D2
regular_dynamic_target125bps_max3,15210,15439,2026-06-01 14:45:00+00:00,2026-06-05 08:00:00+00:00,long,1031.785635,964.3906075630022,1.7347390431350995,0.007205694740927391,0.11250000000000002,-0.0653188270420123,-0.11331111952156749,230,7.7345575462439236,stop_loss,7.3701084291696475,True,D2
regular_dynamic_target150bps_max2,2222,2291,2025-08-07 13:45:00+00:00,2025-08-08 15:00:00+00:00,long,112.686315,116.8327503537031,2.0,0.003731492108583858,0.06716685795450944,0.036796263625295644,0.07359252725059129,70,11.804579147521613,take_profit,1.070458434541955,True,D3
regular_dynamic_target150bps_max2,2305,2342,2025-08-08 18:30:00+00:00,2025-08-11 12:00:00+00:00,long,118.25909999999999,122.65278653186901,2.0,0.0037671888283192117,0.06780939890974581,0.03715305233905064,0.07430610467810128,38,16.747086367128738,take_profit,1.1468589322422935,True,D3
regular_dynamic_target150bps_max2,2349,2455,2025-08-11 13:45:00+00:00,2025-08-13 08:15:00+00:00,long,124.232085,128.8175631698439,2.0,0.0037429293502800752,0.06737272830504136,0.036910578856049314,0.07382115771209863,107,10.253758879901424,take_profit,1.2275082918224036,True,D3
regular_dynamic_target150bps_max2,3484,3525,2025-09-05 13:45:00+00:00,2025-09-08 08:00:00+00:00,long,127.90392,132.0684982328672,2.0,0.0033076746323529417,0.05953814338235295,0.03256020795036774,0.06512041590073547,42,10.53286072667261,take_profit,1.3034435082306646,True,D3
regular_dynamic_target150bps_max2,3675,3734,2025-09-10 13:45:00+00:00,2025-09-11 12:30:00+00:00,long,140.82037499999998,145.46006875549332,2.0,0.0033464334781667083,0.060235802607000746,0.032947602614276095,0.06589520522855219,60,13.74998357973427,take_profit,1.383424486063745,True,D3
regular_dynamic_target150bps_max2,4572,4637,2025-09-30 14:15:00+00:00,2025-10-01 14:30:00+00:00,long,168.77934749999997,176.3395611796656,2.0,0.004531613423377649,0.08156904162079769,0.04479347616665974,0.08958695233331948,66,10.277475246952656,take_profit,1.5021736712295837,True,D3
regular_dynamic_target150bps_max2,4646,4761,2025-10-01 16:45:00+00:00,2025-10-03 13:30:00+00:00,long,180.48019499999998,188.55539983818545,2.0,0.004526551902570642,0.08147793424627155,0.044742886266193826,0.08948577253238765,116,10.587886104915949,take_profit,1.631763700094137,True,D3
regular_dynamic_target150bps_max2,4765,4819,2025-10-03 14:30:00+00:00,2025-10-06 12:00:00+00:00,long,189.0394725,197.0948986429297,2.0,0.004313396976192366,0.0776411455714626,0.042612402777042924,0.08522480555408585,55,11.590018358748607,take_profit,1.7651847590938112,True,D3
regular_dynamic_target150bps_max2,4826,4829,2025-10-06 13:45:00+00:00,2025-10-06 14:30:00+00:00,long,199.629765,191.94082927565753,2.0,0.004226110659562839,0.0760699918721311,-0.0385159784380974,-0.0770319568761948,4,0.7233207978761937,stop_loss,1.625330277047804,True,D3
regular_dynamic_target150bps_max2,5722,5769,2025-10-24 13:45:00+00:00,2025-10-27 09:30:00+00:00,long,214.317105,226.2373069015808,2.0,0.0056147534946648925,0.10106556290396806,0.0556194611791756,0.1112389223583512,48,10.539763567324469,take_profit,1.802703165908913,True,D3
regular_dynamic_target150bps_max2,5786,6104,2025-10-27 13:45:00+00:00,2025-11-03 14:30:00+00:00,long,222.581235,234.41702999775612,2.0,0.005370202095576154,0.09666363772037077,0.053175169945283596,0.10635033989056719,319,12.581516615487814,take_profit,1.9806093552054822,True,D3
regular_dynamic_target150bps_max2,6254,6366,2025-11-05 20:00:00+00:00,2025-11-07 16:00:00+00:00,long,238.92440249999999,226.74415720747456,2.0,0.00561163855515401,0.10100949399277218,-0.050979494622887755,-0.10195898924577551,113,5.58311112982044,stop_loss,1.7663263178855644,True,D3
regular_dynamic_target150bps_max2,6692,6788,2025-11-14 17:30:00+00:00,2025-11-18 09:30:00+00:00,long,254.701287,239.2839326815054,2.0,0.006673461240912484,0.12012230233642471,-0.06053112059262822,-0.12106224118525644,97,3.4585971276111005,stop_loss,1.548439527118295,True,D3
regular_dynamic_target150bps_max2,7572,7683,2025-12-05 20:00:00+00:00,2025-12-09 16:00:00+00:00,long,237.928905,253.4505978994159,2.0,0.006576956924469629,0.11838522464045331,0.06523668446007402,0.13047336892014805,112,11.22862617430123,take_profit,1.7476478384907335,True,D3
regular_dynamic_target150bps_max2,8253,8382,2025-12-22 14:45:00+00:00,2025-12-24 15:00:00+00:00,long,271.23555,287.8394138183568,2.0,0.006174653551541204,0.11114376392774167,0.06121566224765451,0.12243132449530902,130,10.756272632807033,take_profit,1.9572381734291775,True,D3
regular_dynamic_target150bps_max2,8422,8677,2025-12-26 14:45:00+00:00,2026-01-02 14:30:00+00:00,long,287.54369999999994,304.1496861324193,2.0,0.005828031374342328,0.1049045647381619,0.057751173586551685,0.11550234717310337,256,11.263960870242364,take_profit,2.1732611673101245,True,D3
regular_dynamic_target150bps_max2,8681,8719,2026-01-02 15:30:00+00:00,2026-01-05 09:00:00+00:00,long,307.563705,322.2525025685034,2.0,0.004828269455010929,0.08690885019019672,0.0477585532028344,0.0955171064056688,39,12.044639510031674,take_profit,2.375771196007891,True,D3
regular_dynamic_target150bps_max2,8742,8806,2026-01-05 14:45:00+00:00,2026-01-06 14:45:00+00:00,long,315.647745,330.4969804504947,2.0,0.004756747622669643,0.08562145720805357,0.04704369248858309,0.09408738497716618,65,12.509355409647203,take_profit,2.592248960924925,True,D3
regular_dynamic_target150bps_max2,8811,8830,2026-01-06 16:00:00+00:00,2026-01-06 20:45:00+00:00,long,330.16499999999996,343.3513739835636,2.0,0.004045896915584416,0.07282614448051948,0.039938739671266266,0.07987747934253253,20,10.768718392409044,take_profit,2.793289892597874,True,D3
regular_dynamic_target150bps_max2,11573,11802,2026-03-10 17:30:00+00:00,2026-03-16 10:45:00+00:00,long,415.03241249999996,444.9842148889753,2.0,0.007270373322499083,0.1308667198049835,0.07216738135837852,0.14433476271675705,230,10.047451374132654,take_profit,3.1838105694612953,True,D3
regular_dynamic_target150bps_max2,13496,13659,2026-04-22 18:15:00+00:00,2026-04-27 11:00:00+00:00,long,484.37206499999996,510.1201703949872,2.0,0.005368454325297259,0.09663217785535065,0.05315770098134642,0.10631540196269285,164,11.191634427668456,take_profit,3.507700851256893,True,D3
regular_dynamic_target150bps_max2,13991,14053,2026-05-04 14:00:00+00:00,2026-05-05 13:30:00+00:00,long,589.0643849999999,621.9866243200726,2.0,0.005641724241514941,0.10155103634726893,0.055889033793941945,0.11177806758788389,63,12.693714747846839,take_profit,3.8909313099935234,True,D3
regular_dynamic_target150bps_max2,14055,14090,2026-05-05 14:00:00+00:00,2026-05-05 22:45:00+00:00,long,635.6076449999999,670.2995869140346,2.0,0.00551083040642436,0.09919494731563848,0.05458074991221151,0.10916149982442303,36,14.08684433004442,take_profit,4.303288428137268,True,D3
regular_dynamic_target150bps_max2,14118,14246,2026-05-06 13:45:00+00:00,2026-05-08 13:45:00+00:00,long,661.99083,701.2809169416316,2.0,0.005988134731116399,0.10778642516009518,0.059351406637508264,0.11870281327501653,129,11.833527159348872,take_profit,4.778070683065884,True,D3
regular_dynamic_target150bps_max2,14255,14287,2026-05-08 16:00:00+00:00,2026-05-11 08:00:00+00:00,long,722.2059225,768.4807469378163,2.0,0.006460658321114781,0.11629184978006606,0.0640742799195424,0.1281485598390848,33,14.825370549537787,take_profit,5.383589636798395,True,D3
regular_dynamic_target150bps_max2,14310,14376,2026-05-11 13:45:00+00:00,2026-05-12 14:15:00+00:00,long,798.70425255,752.3170307440731,2.0,0.006400766542992453,0.11521379777386415,-0.05807809543748854,-0.11615619087497708,67,3.482909782562628,stop_loss,4.72993257641835,True,D3
regular_dynamic_target150bps_max2,14952,14991,2026-05-26 14:15:00+00:00,2026-05-27 08:00:00+00:00,long,860.840205,932.8727736130295,1.781067411410343,0.008421915927439383,0.13499999999999998,0.08367704969475676,0.14903446629429506,40,12.253893563662846,take_profit,5.434129492993351,True,D3
regular_dynamic_target150bps_max2,15014,15183,2026-05-27 13:45:00+00:00,2026-06-01 08:00:00+00:00,long,917.43849,988.5022350172366,1.9231295654038856,0.007799786488566504,0.13499999999999998,0.07745886595322227,0.14896343521729816,170,12.79957495722578,take_profit,6.208749959879583,True,D3
regular_dynamic_target150bps_max2,15210,15439,2026-06-01 14:45:00+00:00,2026-06-05 08:00:00+00:00,long,1031.785635,964.3906075630022,2.0,0.007205694740927391,0.12970250533669303,-0.0653188270420123,-0.1306376540840246,230,7.7345575462439236,stop_loss,5.345802285577216,True,D3
regular_dynamic_target150bps_max3,2222,2291,2025-08-07 13:45:00+00:00,2025-08-08 15:00:00+00:00,long,112.686315,116.8327503537031,3.0,0.003731492108583858,0.10075028693176416,0.036796263625295644,0.11038879087588693,70,11.804579147521613,take_profit,1.1062308998038053,True,D4
regular_dynamic_target150bps_max3,2305,2342,2025-08-08 18:30:00+00:00,2025-08-11 12:00:00+00:00,long,118.25909999999999,122.65278653186901,3.0,0.0037671888283192117,0.10171409836461871,0.03715305233905064,0.11145915701715192,38,16.747086367128738,take_profit,1.2256365901595374,True,D4
regular_dynamic_target150bps_max3,2349,2455,2025-08-11 13:45:00+00:00,2025-08-13 08:15:00+00:00,long,124.232085,128.8175631698439,3.0,0.0037429293502800752,0.10105909245756203,0.036910578856049314,0.11073173656814794,107,10.253758879901424,take_profit,1.3548682401506553,True,D4
regular_dynamic_target150bps_max3,3484,3525,2025-09-05 13:45:00+00:00,2025-09-08 08:00:00+00:00,long,127.90392,132.0684982328672,3.0,0.0033076746323529417,0.08930721507352943,0.03256020795036774,0.09768062385110321,42,10.53286072667261,take_profit,1.4810623808814176,True,D4
regular_dynamic_target150bps_max3,3675,3734,2025-09-10 13:45:00+00:00,2025-09-11 12:30:00+00:00,long,140.82037499999998,145.46006875549332,3.0,0.0033464334781667083,0.09035370391050113,0.032947602614276095,0.09884280784282828,60,13.74998357973427,take_profit,1.6149017499844878,True,D4
regular_dynamic_target150bps_max3,4572,4637,2025-09-30 14:15:00+00:00,2025-10-01 14:30:00+00:00,long,168.77934749999997,176.3395611796656,3.0,0.004531613423377649,0.12235356243119652,0.04479347616665974,0.13438042849997922,66,10.277475246952656,take_profit,1.8221300260449231,True,D4
regular_dynamic_target150bps_max3,4646,4761,2025-10-01 16:45:00+00:00,2025-10-03 13:30:00+00:00,long,180.48019499999998,188.55539983818545,3.0,0.004526551902570642,0.12221690136940733,0.044742886266193826,0.13422865879858148,116,10.587886104915949,take_profit,2.0586424257154987,True,D4
regular_dynamic_target150bps_max3,4765,4819,2025-10-03 14:30:00+00:00,2025-10-06 12:00:00+00:00,long,189.0394725,197.0948986429297,3.0,0.004313396976192366,0.11646171835719389,0.042612402777042924,0.12783720833112877,55,11.590018358748607,take_profit,2.311244458418116,True,D4
regular_dynamic_target150bps_max3,4826,4829,2025-10-06 13:45:00+00:00,2025-10-06 14:30:00+00:00,long,199.629765,191.94082927565753,3.0,0.004226110659562839,0.11410498780819665,-0.0385159784380974,-0.1155479353142922,4,0.7233207978761937,stop_loss,2.0402402297015105,True,D4
regular_dynamic_target150bps_max3,5722,5769,2025-10-24 13:45:00+00:00,2025-10-27 09:30:00+00:00,long,214.317105,226.2373069015808,2.671533133957335,0.0056147534946648925,0.135,0.0556194611791756,0.14858923343302133,48,10.539763567324469,take_profit,2.3403495113136175,True,D4
regular_dynamic_target150bps_max3,5786,6104,2025-10-27 13:45:00+00:00,2025-11-03 14:30:00+00:00,long,222.581235,234.41702999775612,2.793190969918366,0.005370202095576154,0.135,0.053175169945283596,0.14852840451504065,319,12.581516615487814,take_profit,2.6512042687811643,True,D4
regular_dynamic_target150bps_max3,6254,6366,2025-11-05 20:00:00+00:00,2025-11-07 16:00:00+00:00,long,238.92440249999999,226.74415720747456,2.6730160634140003,0.00561163855515401,0.135,-0.050979494622887755,-0.13626900803170663,113,5.58311112982044,stop_loss,2.261887551983376,True,D4
regular_dynamic_target150bps_max3,6692,6788,2025-11-14 17:30:00+00:00,2025-11-18 09:30:00+00:00,long,254.701287,239.2839326815054,2.2477091659783133,0.006673461240912484,0.13499999999999998,-0.06053112059262822,-0.13605635458298906,97,3.4585971276111005,stop_loss,1.9489878201080912,True,D4
regular_dynamic_target150bps_max3,7572,7683,2025-12-05 20:00:00+00:00,2025-12-09 16:00:00+00:00,long,237.928905,253.4505978994159,2.280690017018716,0.006576956924469629,0.135,0.06523668446007402,0.14878465499149085,112,11.22862617430123,take_profit,2.2360062028647034,True,D4
regular_dynamic_target150bps_max3,8253,8382,2025-12-22 14:45:00+00:00,2025-12-24 15:00:00+00:00,long,271.23555,287.8394138183568,2.429286092700047,0.006174653551541204,0.13499999999999998,0.06121566224765451,0.1487103569536504,130,10.756272632807033,take_profit,2.562930906556337,True,D4
regular_dynamic_target150bps_max3,8422,8677,2025-12-26 14:45:00+00:00,2026-01-02 14:30:00+00:00,long,287.54369999999994,304.1496861324193,2.573767887735967,0.005828031374342328,0.135,0.057751173586551685,0.1486381160561323,256,11.263960870242364,take_profit,2.9236077256008803,True,D4
regular_dynamic_target150bps_max3,8681,8719,2026-01-02 15:30:00+00:00,2026-01-05 09:00:00+00:00,long,307.563705,322.2525025685034,3.0,0.004828269455010929,0.13036327528529507,0.0477585532028344,0.1432756596085032,39,12.044639510031674,take_profit,3.3375902574378875,True,D4
regular_dynamic_target150bps_max3,8742,8806,2026-01-05 14:45:00+00:00,2026-01-06 14:45:00+00:00,long,315.647745,330.4969804504947,3.0,0.004756747622669643,0.12843218581208035,0.04704369248858309,0.14113107746574927,65,12.509355409647203,take_profit,3.7965010230256175,True,D4
regular_dynamic_target150bps_max3,8811,8830,2026-01-06 16:00:00+00:00,2026-01-06 20:45:00+00:00,long,330.16499999999996,343.3513739835636,3.0,0.004045896915584416,0.10923921672077923,0.039938739671266266,0.1198162190137988,20,10.768718392409044,take_profit,4.245165524513065,True,D4
regular_dynamic_target150bps_max3,11573,11802,2026-03-10 17:30:00+00:00,2026-03-16 10:45:00+00:00,long,415.03241249999996,444.9842148889753,2.063167781712201,0.007270373322499083,0.135,0.07216738135837852,0.14889341610914428,230,10.047451374132654,take_profit,4.8571050147546195,True,D4
regular_dynamic_target150bps_max3,13496,13659,2026-04-22 18:15:00+00:00,2026-04-27 11:00:00+00:00,long,484.37206499999996,510.1201703949872,2.7941003296455222,0.005368454325297259,0.135,0.05315770098134642,0.14852794983517814,164,11.191634427668456,take_profit,5.540733492383367,True,D4
regular_dynamic_target150bps_max3,13991,14053,2026-05-04 14:00:00+00:00,2026-05-05 13:30:00+00:00,long,589.0643849999999,621.9866243200726,2.6587616405675534,0.005641724241514941,0.135,0.055889033793941945,0.1485956191797165,63,12.693714747846839,take_profit,6.350372004083855,True,D4
regular_dynamic_target150bps_max3,14055,14090,2026-05-05 14:00:00+00:00,2026-05-05 22:45:00+00:00,long,635.6076449999999,670.2995869140346,2.7219128323225936,0.00551083040642436,0.135,0.05458074991221151,0.1485640435838388,36,14.08684433004442,take_profit,7.268015283949383,True,D4
regular_dynamic_target150bps_max3,14118,14246,2026-05-06 13:45:00+00:00,2026-05-08 13:45:00+00:00,long,661.99083,701.2809169416316,2.5049536581157503,0.005988134731116399,0.13499999999999998,0.059351406637508264,0.14867252317094176,129,11.833527159348872,take_profit,8.248250908346057,True,D4
regular_dynamic_target150bps_max3,14255,14287,2026-05-08 16:00:00+00:00,2026-05-11 08:00:00+00:00,long,722.2059225,768.4807469378163,2.3217448214181,0.006460658321114781,0.13499999999999998,0.0640742799195424,0.1487641275892913,33,14.825370549537787,take_profit,9.468419879485142,True,D4
regular_dynamic_target150bps_max3,14310,14376,2026-05-11 13:45:00+00:00,2026-05-12 14:15:00+00:00,long,798.70425255,752.3170307440731,2.3434693171901375,0.006400766542992453,0.135,-0.05807809543748854,-0.13610423465859492,67,3.482909782562628,stop_loss,8.114813655562237,True,D4
regular_dynamic_target150bps_max3,14952,14991,2026-05-26 14:15:00+00:00,2026-05-27 08:00:00+00:00,long,860.840205,932.8727736130295,1.781067411410343,0.008421915927439383,0.13499999999999998,0.08367704969475676,0.14903446629429506,40,12.253893563662846,take_profit,9.322954926606487,True,D4
regular_dynamic_target150bps_max3,15014,15183,2026-05-27 13:45:00+00:00,2026-06-01 08:00:00+00:00,long,917.43849,988.5022350172366,1.9231295654038856,0.007799786488566504,0.13499999999999998,0.07745886595322227,0.14896343521729816,170,12.79957495722578,take_profit,10.651916944776774,True,D4
regular_dynamic_target150bps_max3,15210,15439,2026-06-01 14:45:00+00:00,2026-06-05 08:00:00+00:00,long,1031.785635,964.3906075630022,2.081686851762119,0.007205694740927391,0.13499999999999998,-0.0653188270420123,-0.13597334342588097,230,7.7345575462439236,stop_loss,9.106828979748318,True,D4
regular_dynamic_target200bps_max2,2222,2291,2025-08-07 13:45:00+00:00,2025-08-08 15:00:00+00:00,long,112.686315,116.8327503537031,2.0,0.003731492108583858,0.06716685795450944,0.036796263625295644,0.07359252725059129,70,11.804579147521613,take_profit,1.070458434541955,True,D5
regular_dynamic_target200bps_max2,2305,2342,2025-08-08 18:30:00+00:00,2025-08-11 12:00:00+00:00,long,118.25909999999999,122.65278653186901,2.0,0.0037671888283192117,0.06780939890974581,0.03715305233905064,0.07430610467810128,38,16.747086367128738,take_profit,1.1468589322422935,True,D5
