strategy,entry_ts,exit_ts,side,exit_reason,entry_price,exit_price,allocation,raw_pnl_pct,pnl_pct,hold_bars,entry_atr_pct,mfe_pct,mfe_atr,mae_pct,mae_atr,capture_ratio,giveback_pct,giveback_atr,post_32_follow_pct,post_96_follow_pct,post_32_reverse_pct,post_96_follow_atr,diagnosis
V12_volume_atr_trail_none_cw24_ta10_mfe2_adx22,2026-01-14 04:00:00+00:00,2026-01-14 13:30:00+00:00,long,fallback_trend_break,26.079033,26.04697,2.7624230644127934,-0.001229455095209886,-0.003396275111667616,39,0.005792016511200507,0.01656376599546472,2.859758076213004,0.014418977881580197,2.489457316583441,-0.07422557741678552,0.017793221090674605,3.0720252706922304,0.03213540768849499,0.03213540768849499,0.010364737241990163,5.548224461437923,bad_entry
V12_volume_atr_trail_none_cw24_ta10_mfe2_adx22,2026-01-19 02:15:00+00:00,2026-01-21 16:00:00+00:00,short,fallback_trend_break,23.934027000000004,21.5777835,2.1494177988093406,0.09844743218514818,0.21160466298583303,248,0.0065133916764601235,0.14343708227620877,22.021872689554495,0.012255911848458534,1.8816482191225044,0.686345752596762,0.044989650091060596,6.907253904852137,0.05110735771354813,0.05110735771354813,0.024572333854401718,7.8465045942583,early_exit
V12_volume_atr_trail_none_cw24_ta10_mfe2_adx22,2026-01-26 21:45:00+00:00,2026-01-28 21:00:00+00:00,long,fallback_trend_break,24.696342,33.015484,2.380097434977579,0.3368572560260139,0.8017530910211013,190,0.006722413866283892,0.4110996681208898,61.15357910091649,0.002686308765889378,0.3996047877031934,0.8194053222318733,0.07424241209487592,11.04401091209766,0.045782033666385225,0.0469632975848544,0.05713937133255409,6.986076507487543,early_exit
V12_volume_atr_trail_none_cw24_ta10_mfe2_adx22,2026-02-03 04:15:00+00:00,2026-02-03 14:30:00+00:00,long,fallback_trend_break,38.435207999999996,35.872055,1.2718056542542382,-0.0666876318192422,-0.08481370721653708,42,0.012580538501680184,0.0,0.0,0.08287214160516565,6.5873286421004735,,0.0666876318192422,5.300856701033568,0.0,0.0,0.10111087864913249,-0.31920732503964067,bad_entry
V12_volume_atr_trail_none_cw24_ta10_mfe2_adx22,2026-02-23 03:30:00+00:00,2026-02-24 12:15:00+00:00,short,fallback_trend_break,26.9155355,26.49324,2.1086505031336604,0.01568965625818597,0.03308400156281803,132,0.006639317411393986,0.04839344548801572,7.288918798333979,0.04676528190961893,7.043688230564673,0.3242103574144436,0.03270378922982975,4.925775829561263,0.015635686688377892,0.015635686688377892,0.03260303383051677,2.355014185877737,early_exit
V12_volume_atr_trail_none_cw24_ta10_mfe2_adx22,2026-02-25 23:45:00+00:00,2026-02-26 03:30:00+00:00,long,fallback_trend_break,27.654820499999996,27.912037,2.399479941548323,0.00930096436532657,0.02231747743165683,16,0.0066681115865780535,0.03562415095046467,5.3424647275206,0.002235433059491254,0.3352422991827039,0.2610859239356903,0.026323186585138103,3.947622388042048,0.052879085822364,0.0538105835844227,0.0,8.069838497114482,early_exit
V12_volume_atr_trail_none_cw24_ta10_mfe2_adx22,2026-02-28 21:15:00+00:00,2026-03-02 06:00:00+00:00,long,fallback_trend_break,30.363173999999997,30.974505,2.2821924997552143,0.020133962279437645,0.045949577704486995,132,0.007010802113194283,0.07907032380738599,11.278356246652029,0.006658526542712373,0.9497524584499497,0.2546336135979871,0.058936361527948344,8.406507640121593,0.002792457861715558,0.08766871334989856,0.034173427468816686,12.504805004395521,early_exit
V12_volume_atr_trail_none_cw24_ta10_mfe2_adx22,2026-03-09 15:15:00+00:00,2026-03-10 07:30:00+00:00,long,fallback_trend_break,32.8214025,34.338822,2.190272915256553,0.046232622143432156,0.10126206008204981,66,0.007305025729236977,0.07746766762937685,10.604708388545058,0.01893284420127983,2.591755991427206,0.5967989428134026,0.03123504548594469,4.2758296334169446,0.025078845162481267,0.025078845162481267,0.012109384532760004,3.4330947065809716,early_exit
V12_volume_atr_trail_none_cw24_ta10_mfe2_adx22,2026-03-16 12:15:00+00:00,2026-03-17 10:15:00+00:00,long,fallback_trend_break,39.392686499999996,40.8185805,2.380901071954827,0.03619692198449087,0.08618129035433957,89,0.006720144817635484,0.05522125280792922,8.21727125031795,0.02517438103643921,3.7461069247160865,0.6554889674522805,0.01902433082343835,2.830940603171727,0.023406485191223014,0.037615700526381524,0.02987807231562123,5.5974538565995955,early_exit
V12_volume_atr_trail_none_cw24_ta10_mfe2_adx22,2026-04-06 04:15:00+00:00,2026-04-06 20:15:00+00:00,long,fallback_trend_break,37.1555685,37.119431,3.0,-0.0009725998405865077,-0.002917799521759523,65,0.004881229675735005,0.01653672719339494,3.3878199330796446,0.011076899550063413,2.269284644631166,-0.05881453017952556,0.017509327033981448,3.5870729707765556,0.004568200412339296,0.005160881911147941,0.0304000080173642,1.0572913495144698,bad_entry
