strategy,trades,return_sum,win_rate,avg_raw_pnl,median_raw_pnl,avg_mfe,avg_mae,avg_capture,median_capture,avg_giveback,avg_post_96_follow,early_exit_rate,late_exit_rate,bad_entry_rate,good_capture_rate
V6_dynamic_3x,49,2.2884694619715535,0.6938775510204082,0.020090051173314777,0.009179550137469628,0.0539978038497791,0.019541830863475503,-0.6388579681910008,0.2578597687668387,0.03390775267646432,0.044048462445231015,0.5918367346938775,0.02040816326530612,0.30612244897959184,0.04081632653061224
V8_baseline,97,2.4445751592220284,0.711340206185567,0.010768081971044343,0.018104081862004517,0.030264270734094812,0.020085571409088954,-0.5565090626919473,0.5717761080790078,0.019496188763050464,0.058040669810688346,0.5670103092783505,0.0,0.27835051546391754,0.10309278350515463
V8_clean_wick055,97,2.506599249093382,0.711340206185567,0.011045194224497776,0.017636446977029152,0.03038950434978513,0.019751211784965313,-0.5394002793329956,0.5717761080790078,0.019344310125287353,0.057476953606565975,0.5670103092783505,0.0,0.27835051546391754,0.10309278350515463
V10_osc_combo,51,2.4512769699999457,0.7058823529411765,0.02071214407102892,0.00930088045768862,0.051151329784739526,0.019861121657935667,-0.8635025861295411,0.2955735819479293,0.030439185713710612,0.0407764873400915,0.5490196078431373,0.0196078431372549,0.29411764705882354,0.09803921568627451
