spec,entry_ts,exit_ts,direction,side,entry_kind,entry_price,exit_price,allocation,raw_pnl_pct,pnl_pct,hold_bars,mfe_atr,warning_reason,warning_ts,exit_reason,equity_after
V13_1_age256_dist06_cd16,2025-11-21 13:00:00+00:00,2025-11-23 01:00:00+00:00,-1,short,normal,33.2323755,30.3341595,1.3974624261187727,0.08721061785065609,0.121873561604895,144,11.661334560703752,volume,2025-11-22 16:15:00+00:00,warning_confirm_volume,2.716547252555975
V13_1_age256_dist06_cd16,2025-11-26 06:00:00+00:00,2025-11-28 01:15:00+00:00,1,long,normal,34.6563195,34.2698565,1.5223946339010896,-0.01115129954870131,-0.016976678593966517,173,5.163448439184397,,,hard_swing96,2.659298086664447
V13_1_age256_dist06_cd16,2025-12-03 06:30:00+00:00,2025-12-04 04:30:00+00:00,1,long,normal,34.701342,35.330326,1.9630336637415968,0.018125639060299292,0.035581239652197116,88,5.259743870522536,volume,2025-12-04 01:15:00+00:00,warning_confirm_volume,2.7377409982533916
V13_1_age256_dist06_cd16,2025-12-05 11:45:00+00:00,2025-12-06 18:00:00+00:00,-1,short,normal,31.957013500000002,31.408696499999998,1.5856391527585947,0.01715795501353734,0.02720632525073543,121,5.326881313604804,,,hard_swing96,2.7941944610883764
V13_1_age256_dist06_cd16,2026-01-04 22:15:00+00:00,2026-01-07 01:00:00+00:00,1,long,normal,26.5142505,27.6311775,2.66193314523814,0.04212553547383879,0.11213535913871654,203,11.832644245559196,volume,2026-01-06 19:15:00+00:00,warning_confirm_volume,3.0600412670235384
V13_1_age256_dist06_cd16,2026-01-14 04:00:00+00:00,2026-01-15 01:45:00+00:00,1,long,normal,26.079033,25.5162355,2.7624230644127934,-0.02158045890735283,-0.059614357426283966,87,5.329135974125216,,,hard_swing96,2.8538425539436245
V13_1_age256_dist06_cd16,2026-01-19 02:15:00+00:00,2026-01-20 20:30:00+00:00,-1,short,normal,23.934027000000004,21.809899499999997,2.1494177988093406,0.0887492731582532,0.1907592673577415,169,18.96847072090469,volume,2026-01-20 13:15:00+00:00,warning_confirm_volume,3.4339453745940234
V13_1_age256_dist06_cd16,2026-01-21 01:15:00+00:00,2026-01-21 20:00:00+00:00,-1,short,late,21.411289,21.887938499999997,1.9391349728668743,-0.022261597608625783,-0.04316824247477583,75,6.056854082277252,volume,2026-01-21 14:45:00+00:00,hard_swing96,3.245410388148008
V13_1_age256_dist06_cd16,2026-01-26 21:45:00+00:00,2026-01-27 11:00:00+00:00,1,long,normal,24.696342,27.2153855,2.380097434977579,0.10200067281219205,0.24277153972628557,53,20.38716863431723,volume,2026-01-27 02:00:00+00:00,warning_confirm_volume,4.054801969509065
V13_1_age256_dist06_cd16,2026-01-27 11:15:00+00:00,2026-01-28 06:00:00+00:00,1,long,normal,27.517752,32.7646095,2.451805455600697,0.19067173437713936,0.46748999857471724,75,37.662434107945344,volume,2026-01-27 12:30:00+00:00,warning_confirm_volume,6.122109662580742
V13_1_age256_dist06_cd16,2026-01-28 15:15:00+00:00,2026-01-29 03:00:00+00:00,1,long,late,33.088536,31.980002,2.3410996418790817,-0.033502056422200055,-0.07843165229222533,47,6.360940907252501,,,hard_swing96,5.593193578061811
V13_1_age256_dist06_cd16,2026-02-23 03:30:00+00:00,2026-02-23 21:00:00+00:00,-1,short,normal,26.9155355,26.4402135,2.1086505031336604,0.017659763819300678,0.03723826986278999,70,7.288918798333979,volume,2026-02-23 17:30:00+00:00,warning_confirm_volume,5.755913543069987
V13_1_age256_dist06_cd16,2026-02-25 23:45:00+00:00,2026-02-27 11:00:00+00:00,1,long,normal,27.654820499999996,28.960512500000004,2.399479941548323,0.04721390254548963,0.11328881212011967,141,12.430108551686008,volume,2026-02-27 04:15:00+00:00,warning_confirm_volume,6.357138922151917
V13_1_age256_dist06_cd16,2026-02-28 21:15:00+00:00,2026-03-01 17:00:00+00:00,1,long,normal,30.363173999999997,30.96451,2.2821924997552143,0.019804780620102713,0.045198321790495835,79,6.994055386470302,volume,2026-03-01 16:00:00+00:00,warning_confirm_volume,6.597125893359978
V13_1_age256_dist06_cd16,2026-03-09 15:15:00+00:00,2026-03-11 18:00:00+00:00,1,long,normal,32.8214025,36.029976000000005,2.190272915256553,0.09775857384522202,0.21411795652729745,203,17.42816468615402,volume,2026-03-11 13:15:00+00:00,warning_confirm_volume,7.989288940930534
V13_1_age256_dist06_cd16,2026-04-06 04:15:00+00:00,2026-04-08 11:45:00+00:00,1,long,normal,37.1555685,39.1034385,3.0,0.05242471259725168,0.15727413779175503,222,14.040379430289457,volume,2026-04-07 22:30:00+00:00,warning_confirm_volume,9.176118287661271
V13_1_age256_dist06_cd16,2026-04-08 16:15:00+00:00,2026-04-09 22:45:00+00:00,1,long,late,38.7343575,39.702139,3.0,0.024985092369222972,0.07495527710766892,122,9.599198495925329,volume,2026-04-09 22:15:00+00:00,warning_confirm_volume,9.767906477522779
V13_1_age256_dist06_cd16,2026-04-19 11:45:00+00:00,2026-04-20 01:15:00+00:00,-1,short,normal,43.310334000000005,41.432705999999996,2.4527128700957253,0.04335288663440018,0.10633218300399427,54,11.31948558022214,volume,2026-04-19 17:30:00+00:00,warning_confirm_volume,10.809234926969415
V13_1_age256_dist06_cd16,2026-04-20 01:45:00+00:00,2026-04-21 20:30:00+00:00,-1,short,normal,41.4122835,39.633807,2.324107013600292,0.042945627473066184,0.0998102340136185,171,10.203168746074905,volume,2026-04-21 15:00:00+00:00,warning_confirm_volume,11.807474820554713
V13_1_age256_dist06_cd16,2026-05-14 20:15:00+00:00,2026-05-15 05:15:00+00:00,1,long,normal,43.797888,45.7681045,3.0,0.04498428097720142,0.13495284293160426,36,17.087802297430272,volume,2026-05-15 01:15:00+00:00,warning_confirm_volume,13.329832197221679
V13_1_age256_dist06_cd16,2026-05-15 05:30:00+00:00,2026-05-15 12:45:00+00:00,1,long,normal,45.74285999999999,43.87731926301848,3.0,-0.04078321156529163,-0.1223496346958749,30,5.160721369792386,,,stop_loss,11.647924320224773
V13_1_age256_dist06_cd16,2026-05-17 13:15:00+00:00,2026-05-17 23:15:00+00:00,1,long,normal,42.881429999999995,45.864056500000004,2.6401072472071037,0.0695552014006997,0.183633191298937,40,16.906350834894813,volume,2026-05-17 20:00:00+00:00,warning_confirm_volume,13.80420683307409
V13_1_age256_dist06_cd16,2026-05-17 23:30:00+00:00,2026-05-21 05:15:00+00:00,1,long,normal,45.59078399999999,55.755108500000006,2.655511246490552,0.22294691181445825,0.5920380316936312,311,42.145890838171354,volume,2026-05-20 11:00:00+00:00,warning_confirm_volume,22.919177103470986
