strategy,entry_ts,exit_ts,side,exit_reason,entry_price,exit_price,allocation,raw_pnl_pct,pnl_pct,hold_bars,entry_atr_pct,mfe_pct,mfe_atr,mae_pct,mae_atr,capture_ratio,giveback_pct,giveback_atr,post_32_follow_pct,post_96_follow_pct,post_32_reverse_pct,post_96_follow_atr,diagnosis,warning_ts,next_same_bars,next_same_pnl_pct,warning_i,warning_to_exit_bars,warning_rvol96,warning_wick_against,warning_candle_pos,warning_body_range,warning_adx28,warning_mfi14,warning_new_edge,warning_blowoff,warning_mfi_div,warning_effort_fail
V12_high_swing96_b1,2025-08-09 13:45:00+00:00,2025-08-10 21:00:00+00:00,long,warning_confirm_volume,43.691835,44.9545115,2.46878054166601,0.028899598746539468,0.07134676704741205,126,0.006480932480617618,0.04014857695951668,6.194876598327192,0.020114398948911094,3.1036272957736846,0.7198162658586883,0.011248978212977212,1.735703657863939,0.036670145998583425,0.041030108846806135,0.009910273410489667,6.330895896464587,early_exit,2025-08-10 15:15:00+00:00,1174.0,0.1157734876199109,6931.0,23.0,1.7180691192439717,0.17898832684824312,0.8210116731517569,0.8171206225680808,12.730445580661339,69.61128796602235,True,False,True,False
V12_high_swing96_b1,2025-08-18 04:00:00+00:00,2025-08-19 09:00:00+00:00,short,warning_confirm_volume,44.127925,42.3161475,1.6605162497301702,0.04105739166298883,0.06817646602792897,117,0.00843111291580252,0.05746757863643026,6.816132011317059,0.014055343298254974,1.6670804244491735,0.7144444334907375,0.016410186973441432,1.9463844378935613,0.014206101819642214,0.032544255121523036,0.04399862960114698,3.8600188903323795,early_exit,2025-08-19 00:30:00+00:00,3180.0,0.01725276551680466,7736.0,34.0,2.713804950578099,0.5857142857142886,0.5857142857142886,0.06190476190475272,16.77446815569574,28.96458211488111,True,True,True,False
V12_high_swing96_b1,2025-08-23 02:30:00+00:00,2025-08-25 04:15:00+00:00,long,warning_confirm_volume,43.9569675,46.19189250000001,2.2770569180934754,0.05084347549680279,0.1157734876199109,200,0.007026613991448405,0.07846384080066482,11.166664469708683,0.015036694694646524,2.1399631049815206,0.6479860656575456,0.027620365303862027,3.9308214934642516,0.004721770167783967,0.013706030771525324,0.04957347222783759,1.9505882617439871,good_capture,2025-08-25 02:15:00+00:00,163.0,0.04720694288208682,8319.0,8.0,2.8646255443350883,0.07747318235995755,0.9225268176400424,0.721096543504163,14.979472187963166,65.9296409121007,True,False,True,False
V12_high_swing96_b1,2025-08-26 21:00:00+00:00,2025-08-27 07:30:00+00:00,long,warning_confirm_volume,48.968472,49.985994500000004,2.271843483291098,0.02077913519539676,0.04720694288208682,43,0.007042738691145069,0.04667345960886826,6.627174690941102,0.016714264639501097,2.3732620749533373,0.4452023777437871,0.025894324413471503,3.676740760810676,0.01576452580132215,0.01576452580132215,0.03524976381134137,2.238408450556756,early_exit,2025-08-27 03:45:00+00:00,1.0,-0.08084694725868394,8517.0,15.0,6.543048588629099,0.15182186234817915,0.8481781376518208,0.8407557354925794,35.523743966833074,70.28516961416791,True,False,True,False
V12_high_swing96_b1,2025-08-27 07:45:00+00:00,2025-08-27 22:00:00+00:00,long,hard_swing96,49.756865999999995,47.95601,2.233765898694516,-0.036193115539069454,-0.08084694725868394,58,0.007162791772114934,0.020442083309668346,2.8539267872130925,0.046945601437196505,6.554092724007114,-1.7705199118306818,0.0566351988487378,7.906860990880839,0.01645236957786933,0.02281236491526295,0.025982353410969772,3.1848426760180994,bad_entry,,1090.0,0.07496393640017396,,,,,,,,,,,,
V12_high_swing96_b1,2025-09-08 06:30:00+00:00,2025-09-08 17:00:00+00:00,long,warning_confirm_volume,49.72985249999999,50.972501,3.0,0.024987978800057986,0.07496393640017396,43,0.004772227363564425,0.04510665902337041,9.45190905357028,0.003536155672289376,0.7409864205732616,0.5539753850337564,0.020118680223312424,4.215784096314636,0.00734707916333166,0.08605618547145655,0.0215116185882267,18.032708610760807,early_exit,2025-09-08 08:00:00+00:00,1.0,0.20878700224708568,9686.0,36.0,2.6881095505343513,0.13564668769715849,0.8643533123028415,0.8517350157728688,34.2717324850803,86.16777754722628,True,False,True,False
V12_high_swing96_b1,2025-09-08 17:15:00+00:00,2025-09-09 11:45:00+00:00,long,warning_confirm_volume,50.6863305,54.213879500000004,3.0,0.06959566741569523,0.20878700224708568,75,0.004832608378922037,0.0921879618016539,19.076232662208263,0.01598716048304183,3.3081845722843215,0.7549322715847987,0.022592294385958667,4.674969005247247,0.002123450693101603,0.029404287512757588,0.039434172940898016,6.0845583186520305,early_exit,2025-09-09 06:45:00+00:00,1.0,0.04703120117056936,9777.0,20.0,2.118877139588947,0.6360225140712905,0.19512195121951023,0.16885553470919926,28.41919537117541,96.20224145451286,True,True,False,False
V12_high_swing96_b1,2025-09-09 12:00:00+00:00,2025-09-10 10:00:00+00:00,long,warning_confirm_volume,53.940957,54.786593,3.0,0.015677067056856453,0.04703120117056936,89,0.00481004049584222,0.03461271552894396,7.195930171245554,0.03457404361587424,7.187890340166554,0.4529279721998964,0.018935648472087507,3.936692110691252,0.01309457224324917,0.027130852980764786,0.013645546456958924,5.640462487626993,early_exit,2025-09-10 07:00:00+00:00,4138.0,0.022137447879992594,9874.0,12.0,1.2683145984802482,0.17215568862275765,0.8278443113772423,0.6526946107784437,13.820565390834673,79.65726957156738,True,False,True,False
V12_high_swing96_b1,2025-09-21 12:00:00+00:00,2025-09-21 18:45:00+00:00,short,warning_confirm_volume,52.4747495,52.104039,2.442160523310144,0.00706455016045382,0.01725276551680466,28,0.0057326289023066235,0.03505971000395158,6.115817123596592,0.00871336141756085,1.5199590913786303,0.20150053037111754,0.027995159843497763,4.883476729539116,0.05999609742346457,0.11734289927120622,0.0023791053895072523,20.46929973506418,early_exit,2025-09-21 16:30:00+00:00,1.0,0.08233726897368529,10968.0,9.0,5.638353849445028,0.2521419828641321,0.2521419828641321,0.6572827417380648,43.99312001170132,16.822188220891874,True,False,True,False
V12_high_swing96_b1,2025-09-21 19:00:00+00:00,2025-09-22 05:00:00+00:00,short,warning_confirm_volume,51.950012,50.177076,2.4126207100708497,0.0341277303266071,0.08233726897368529,41,0.005802818462744968,0.057209072444487585,9.858842355965308,0.005322585586275519,0.9172414440409222,0.596544024721301,0.023081342117880488,3.9776088578449307,0.08344599434211741,0.09709764674210986,0.0,16.73284238779697,early_exit,2025-09-22 00:15:00+00:00,3.0,-0.00920950958305554,10999.0,19.0,2.445252967153223,0.0787781350482307,0.0787781350482307,0.9147909967845589,34.58571573839754,20.855611666883902,True,False,True,False
V12_high_swing96_b1,2025-09-22 05:45:00+00:00,2025-09-22 09:00:00+00:00,short,warning_confirm_volume,49.11243150000001,49.316646,2.214834933593975,-0.004158102007227882,-0.00920950958305554,14,0.006321012815741729,0.06357721262487293,10.058073678721463,0.00895085357978831,1.4160473709999883,-0.06540239553693697,0.06773531463210081,10.715895791796859,0.036025280389100245,0.08134466403088314,0.018722968305671106,12.868928825504664,late_exit_giveback,2025-09-22 06:00:00+00:00,20.0,0.1478905761717708,11022.0,12.0,9.130318790265402,0.9409298780487827,0.9409298780487827,0.028582317073169158,38.36729872350758,28.324511560441124,True,True,True,False
V12_high_swing96_b1,2025-09-22 14:00:00+00:00,2025-09-23 04:45:00+00:00,short,warning_confirm_volume,49.907034,46.5542655,2.2013986391497506,0.0671802796375357,0.1478905761717708,60,0.006359593283571411,0.09221213186101185,14.499690113709205,0.006627507961783463,1.042127643430304,0.7285405757541124,0.025031852223476148,3.9360775300112896,0.004623969419085827,0.06354445652246421,0.051375195684270736,9.991905722433087,early_exit,2025-09-23 03:00:00+00:00,1722.0,-0.03813669038739804,11106.0,7.0,1.8874571848939359,0.3047091412742361,0.9612188365650989,0.6565096952908628,32.0354116862595,16.912724574870737,True,False,True,False
V12_high_swing96_b1,2025-10-11 03:15:00+00:00,2025-10-12 15:15:00+00:00,short,hard_swing96,38.536722,39.68283149999999,1.2823059537149293,-0.029740710691479988,-0.03813669038739804,145,0.010917831239448767,0.08689690835665775,7.959173067511631,0.05985064649914629,5.481917167110205,-0.34225280569721617,0.11663761904813774,10.683222380897204,0.021289597240559566,0.03794667474774305,0.031252016378922276,3.4756604966224907,bad_entry,,3818.0,-0.01106485661626956,,,,,,,,,,,,
V12_high_swing96_b1,2025-10-23 12:30:00+00:00,2025-10-23 16:45:00+00:00,long,warning_confirm_volume,39.1805805,39.696142,1.6823561470873802,0.01315859779055617,0.022137447879992594,18,0.009510471387227007,0.041281152023768586,4.340599991627233,0.0017503696761204113,0.18404657401853255,0.3187555856721198,0.028122554233212416,2.957009499127696,0.019091477453904604,0.029898573014979668,0.020358200048760544,3.1437530063057446,early_exit,2025-10-23 13:30:00+00:00,202.0,0.04301624609112905,14028.0,13.0,1.448951361924429,0.297142857142863,0.702857142857137,0.5622857142857113,30.646787579128667,67.28257199943576,True,False,True,False
V12_high_swing96_b1,2025-10-25 19:15:00+00:00,2025-10-26 03:15:00+00:00,long,warning_confirm_volume,42.9684735,43.8710535,2.0478433271689527,0.021005633351159236,0.04301624609112905,33,0.00781309770514488,0.04269470964566602,5.464504765830817,0.005317235670473597,0.6805540991727554,0.49199616358771836,0.02168907629450678,2.7759893851352517,0.07665524831766346,0.11121106312160922,0.008229879868282719,14.23392709505954,early_exit,2025-10-25 22:30:00+00:00,1.0,0.13925932726612436,14256.0,19.0,2.007961997721304,0.13237924865831557,0.8676207513416845,0.7352415026833689,40.336470999858655,75.59593558687291,True,False,True,False
V12_high_swing96_b1,2025-10-26 03:30:00+00:00,2025-10-26 15:00:00+00:00,long,warning_confirm_volume,43.98598199999999,46.946515,2.0690390083339167,0.06730628407932349,0.13925932726612436,47,0.007733058649717735,0.10498840289617739,13.576568813429287,0.010821220269675802,1.3993454284833065,0.6410830360557289,0.037682118816853905,4.872860859296514,0.029341581584916288,0.054391364300417244,0.007977482460625573,7.033615903379006,early_exit,2025-10-26 08:00:00+00:00,1.0,0.030605586799715152,14294.0,28.0,3.779990400852418,0.6565547128927416,0.34344528710725847,0.3423618634886261,30.34853592627827,85.07878149722113,True,True,False,False
V12_high_swing96_b1,2025-10-26 15:15:00+00:00,2025-10-27 03:00:00+00:00,long,warning_confirm_volume,47.0445105,47.7091335,2.1663783070370144,0.014127535666462077,0.030605586799715152,48,0.007385598326953071,0.03625267819504674,4.908563475858941,0.01004390299692881,1.3599308481581647,0.3896963305842696,0.022125142528584663,2.995714300876743,0.03753718352482749,0.03753718352482749,0.03997418020597676,5.082483755965843,early_exit,2025-10-27 01:30:00+00:00,2892.0,0.0423847433903202,14364.0,6.0,1.135851764629273,0.6211293260473614,0.3788706739526386,0.2349726775956246,29.16613114741259,75.05613957201045,True,False,True,False
V12_high_swing96_b1,2025-11-21 09:45:00+00:00,2025-11-21 13:45:00+00:00,short,warning_confirm_volume,33.48824750000001,33.74686499999999,1.4327826110671718,-0.007722634634732328,-0.01106485661626956,17,0.009771196196729701,0.05459370485123194,5.587207927469901,0.010394577423167739,1.0637978415218676,-0.14145650411117067,0.06231633948596427,6.377554828632013,0.04894869493803333,0.051408182656373924,0.02519152519797041,5.261196441186966,late_exit_giveback,2025-11-21 12:00:00+00:00,1.0,0.12080810455678331,16806.0,7.0,1.8585384819132942,0.7713178294573626,0.7713178294573626,0.17054263565891484,46.720286833332466,17.400255837762415,True,False,True,False
V12_high_swing96_b1,2025-11-21 14:00:00+00:00,2025-11-23 01:00:00+00:00,short,warning_confirm_volume,33.215384,30.3341595,1.392702159503955,0.08674367576180975,0.12080810455678331,141,0.010052400582897383,0.11637330461089956,11.576668045729384,0.03993456080006941,3.9726392189356177,0.7453915316046229,0.029629628849089817,2.9475177202448624,0.0,0.0031370409323521198,0.05030106405288737,0.31206883435279265,good_capture,2025-11-22 15:45:00+00:00,1195.0,0.03584415253663875,16917.0,37.0,1.8914771491685,0.14644351464435376,0.14644351464435376,0.5732217573221694,11.413612044537794,39.4390732647522,True,False,True,False
V12_high_swing96_b1,2025-11-26 06:00:00+00:00,2025-11-27 03:45:00+00:00,long,warning_confirm_volume,34.6563195,35.62118050000001,1.5223946339010896,0.027840838667245293,0.0423847433903202,88,0.010509758536786543,0.05426659631297537,5.163448439184397,0.04750416442807792,4.520005313328803,0.5130382327035394,0.026425757645730075,2.514401977289385,0.008276522447087098,0.009539815784600059,0.03273840124417016,0.9077102724300026,mixed,2025-11-26 21:45:00+00:00,587.0,0.035581239652197116,17325.0,24.0,1.9985167867098728,0.4164222873900247,0.5835777126099753,0.5102639296187759,27.26904354683577,71.05417940482485,True,False,True,False
V12_high_swing96_b1,2025-12-03 06:30:00+00:00,2025-12-04 04:30:00+00:00,long,warning_confirm_volume,34.701342,35.330326,1.9630336637415968,0.018125639060299292,0.035581239652197116,89,0.008150649831192174,0.042870330490388575,5.259743870522536,0.0364637771069487,4.473726373006905,0.4228014772212455,0.024744691430089283,3.035916392260216,0.002566463722978307,0.002566463722978307,0.025284963405092897,0.3148784178111253,mixed,2025-12-04 01:15:00+00:00,2387.0,0.013269364601864975,18011.0,13.0,2.6323112039333942,0.5829145728643151,0.41708542713568486,0.38693467336683973,20.046876435219826,64.91985259531575,True,True,True,False
V12_high_swing96_b1,2025-12-05 11:45:00+00:00,2025-12-05 20:15:00+00:00,short,warning_confirm_volume,31.957013500000002,31.2346095,1.5856391527585947,0.022605491592635918,0.03584415253663875,35,0.008829247168653527,0.047032351755898594,5.326881313604804,0.0038026902334860058,0.4306924657162952,0.4806370667994682,0.024426860163262676,2.7665847038448925,0.020157431454361552,0.021374030624586537,0.0029259370122747264,2.420821415043261,early_exit,2025-12-05 16:30:00+00:00,14.0,-0.02440877693259126,18168.0,15.0,4.607907123471531,0.30828220858895733,0.30828220858895733,0.6717791411042916,42.64039177799475,26.992919137062785,True,False,True,False
V12_high_swing96_b1,2025-12-05 23:45:00+00:00,2025-12-06 18:00:00+00:00,short,hard_swing96,30.922531,31.408696499999998,1.5525189701246536,-0.01572204746112149,-0.02440877693259126,74,0.009017603178707648,0.01149747412331803,1.2750033346406116,0.017490197947446995,1.9395617217604812,-1.3674349072232834,0.02721952158443952,3.018487401254273,0.021640391857713603,0.10486574952258843,0.0019518001964837772,11.629004675011346,mixed,,3325.0,0.032847487714113284,,,,,,,,,,,,
V12_high_swing96_b1,2025-12-29 01:15:00+00:00,2025-12-30 09:00:00+00:00,long,warning_confirm_volume,25.9019445,26.0239815,2.816378192415104,0.00471149955556438,0.013269364601864975,128,0.005681055208810455,0.030733426210530324,5.409809459846023,0.023007712799322788,4.04990128658516,0.1533021252915192,0.026021926654965943,4.580474172229462,0.00023126745613466504,0.0036127638655136796,0.025552642665381486,0.6359318353236263,late_exit_giveback,2025-12-30 08:00:00+00:00,533.0,-0.007075832150836739,20534.0,4.0,3.319068176575764,0.20272904483430718,0.7972709551656928,0.7972709551656928,16.696204371782745,55.49493067897947,True,False,True,False
V12_high_swing96_b1,2026-01-04 22:15:00+00:00,2026-01-05 02:30:00+00:00,long,warning_confirm_volume,26.5142505,26.4437715,2.66193314523814,-0.002658155470017909,-0.007075832150836739,18,0.006010669362084456,0.033331113772195886,5.54532478236948,0.009626917419370384,1.6016381603182779,-0.07974997439885391,0.035989269242213795,5.987564291796776,0.012601398404913589,0.03918610853221138,0.019617908890189883,6.519425070924535,late_exit_giveback,2026-01-05 01:30:00+00:00,1.0,0.06143800929866629,21084.0,4.0,4.812881272374807,0.5308641975308617,0.46913580246913833,0.4362139917695462,33.383635989590324,74.61980225442817,True,False,True,False
V12_high_swing96_b1,2026-01-05 02:45:00+00:00,2026-01-06 17:45:00+00:00,long,warning_confirm_volume,26.4121995,27.031477500000005,2.6203303822826185,0.023446665242703668,0.06143800929866629,157,0.006106100249107558,0.04118553246578349,6.744981376911229,0.024655254478143762,4.037807024499355,0.5692937261933644,0.017738867223079824,2.9051057957445856,0.05062699587915587,0.05062699587915587,0.021215174050327246,8.291215966615566,early_exit,2026-01-06 17:15:00+00:00,713.0,0.006026341321479233,21243.0,2.0,1.587552277769819,0.418552036199092,0.581447963800908,0.3846153846153883,8.506364279991274,47.84590813142296,True,False,True,False
V12_high_swing96_b1,2026-01-10 09:15:00+00:00,2026-01-11 01:00:00+00:00,short,warning_confirm_volume,24.573707,24.130058999999996,1.8194256229549457,0.018053767793357434,0.032847487714113284,64,0.0076947360877893285,0.03347915721466033,4.350916890806423,0.0050325127540692405,0.6540201894715097,0.539253950677462,0.015425389421302893,2.0046677683697602,0.004561074633095408,0.004561074633095408,0.015331127039515557,0.5927525754045437,mixed,2026-01-10 22:45:00+00:00,157.0,-0.08224453819333377,21649.0,9.0,2.3681171017057743,0.4143302180685357,0.4143302180685357,0.57320872274144,36.84859879840958,42.17679048152673,True,False,True,False
V12_high_swing96_b1,2026-01-12 16:15:00+00:00,2026-01-13 09:00:00+00:00,short,hard_swing96,23.585201500000004,24.5812845,1.9473819004683626,-0.0422333894412561,-0.08224453819333377,68,0.007189139426957227,0.013745971176036154,1.9120468194694726,0.04408861913832918,6.132669923330378,-3.072419467522461,0.05597936061729225,7.786656690421885,0.02197950640048929,0.02197950640048929,0.005927904215095037,3.0573209246815267,bad_entry,,549.0,0.1907592673577415,,,,,,,,,,,,
V12_high_swing96_b1,2026-01-14 04:00:00+00:00,2026-01-14 18:00:00+00:00,long,warning_confirm_volume,26.079033,26.135925500000003,2.7624230644127934,0.0021815417772586,0.006026341321479233,57,0.005792016511200507,0.030866443552565848,5.329135974125216,0.014418977881580197,2.489457316583441,0.07067681035372324,0.028684901775307248,4.952489641532764,0.01297350269842168,0.01297350269842168,0.029535035979498914,2.2398939425213538,early_exit,2026-01-14 16:30:00+00:00,1167.0,0.24277153972628557,22008.0,6.0,2.0904860910724445,0.0842105263157812,0.9157894736842188,0.6736842105263244,18.099432970602784,72.82211558809018,True,False,True,False
V12_high_swing96_b1,2026-01-19 02:15:00+00:00,2026-01-20 20:30:00+00:00,short,warning_confirm_volume,23.934027000000004,21.809899499999997,2.1494177988093406,0.0887492731582532,0.1907592673577415,170,0.0065133916764601235,0.12354907930871817,18.96847072090469,0.012255911848458534,1.8816482191225044,0.7183321288578042,0.03479980615046496,5.342808766780297,0.045800279822472256,0.06120612797871883,0.0,9.396967205261474,early_exit,2026-01-20 05:15:00+00:00,9.0,0.01402267488128365,22539.0,61.0,3.7811012820686787,0.11656441717791471,0.11656441717791471,0.861963190184055,24.69777768753103,32.800142547590184,True,False,True,False
V12_high_swing96_b1,2026-01-20 22:45:00+00:00,2026-01-21 14:15:00+00:00,short,warning_confirm_volume,21.3523185,21.1975935,1.9351534676821456,0.007246285690240106,0.01402267488128365,63,0.007234568334659615,0.0398700731257825,5.511050733292766,0.019906430735334713,2.751571319046958,0.18174748933565918,0.032623787435542395,4.509431098915362,0.03408846858017156,0.03408846858017156,0.04294857810156616,4.7118870129209185,early_exit,2026-01-21 10:45:00+00:00,3125.0,0.03723826986278999,22657.0,14.0,2.2981737072744455,0.16442953020134152,0.16442953020134152,0.8355704697986585,24.608503832173145,20.687678528688608,True,False,True,False
V12_high_swing96_b1,2026-01-26 21:45:00+00:00,2026-01-27 11:00:00+00:00,long,warning_confirm_volume,24.696342,27.2153855,2.380097434977579,0.10200067281219205,0.24277153972628557,54,0.006722413866283892,0.1370509851216022,20.38716863431723,0.002686308765889378,0.3996047877031934,0.744253481444801,0.03505031230941014,5.213947401424383,0.06336910054057476,0.28048893520174456,0.0025862393167276343,41.72443720082904,early_exit,2026-01-27 01:30:00+00:00,1.0,-0.003697343118401054,23196.0,38.0,1.3365419788451962,0.41287878787879556,0.5871212121212044,0.42045454545454897,39.722034406797135,66.52763101683777,True,False,True,False
V12_high_swing96_b1,2026-01-27 11:15:00+00:00,2026-01-27 13:15:00+00:00,long,warning_confirm_volume,27.517752,27.476255,2.451805455600697,-0.0015080083576595182,-0.003697343118401054,9,0.006525803245706528,0.02842703139413416,4.356096916166901,0.005987116970892048,0.91745287828454,-0.05304839385975039,0.02993503975179368,4.587180861066967,0.08908583065632492,0.2683315102440271,0.012056046211537885,41.1185412953675,late_exit_giveback,2026-01-27 12:30:00+00:00,4.0,0.0005713032457846987,23240.0,3.0,2.882952119581975,0.40198511166253253,0.14143920595533577,0.45657568238213164,49.088485152017064,45.1959889307148,True,False,True,True
V12_high_swing96_b1,2026-01-27 14:15:00+00:00,2026-01-27 17:30:00+00:00,long,warning_confirm_volume,27.543765,27.550218,2.438531279347558,0.00023428169678330057,0.0005713032457846987,14,0.006561326539260503,0.050691508586426126,7.725801830332214,0.01447750516314672,2.2064905742030656,0.0046217148259429615,0.050457226889642826,7.690095377470671,0.1951629566052797,0.26492646991032864,0.002439835503298071,40.37696772521663,early_exit,2026-01-27 16:00:00+00:00,1.0,0.4527654581389234,23254.0,6.0,2.2562764757456484,0.3975409836065558,0.17213114754098302,0.43032786885246116,43.73971593691025,60.92477638184792,True,False,True,False
