ts,equity,position,allocation
2025-10-21 06:00:00+00:00,1.4532709756931514,0,0.0
2025-10-21 06:15:00+00:00,1.4532709756931514,0,0.0
2025-10-21 06:30:00+00:00,1.4532709756931514,0,0.0
2025-10-21 06:45:00+00:00,1.4532709756931514,0,0.0
2025-10-21 07:00:00+00:00,1.4532709756931514,0,0.0
2025-10-21 07:15:00+00:00,1.4532709756931514,0,0.0
2025-10-21 07:30:00+00:00,1.4532709756931514,0,0.0
2025-10-21 07:45:00+00:00,1.4532709756931514,0,0.0
2025-10-21 08:00:00+00:00,1.4532709756931514,0,0.0
2025-10-21 08:15:00+00:00,1.4532709756931514,0,0.0
2025-10-21 08:30:00+00:00,1.4532709756931514,0,0.0
2025-10-21 08:45:00+00:00,1.4532709756931514,0,0.0
2025-10-21 09:00:00+00:00,1.4532709756931514,0,0.0
2025-10-21 09:15:00+00:00,1.4532709756931514,0,0.0
2025-10-21 09:30:00+00:00,1.4532709756931514,0,0.0
2025-10-21 09:45:00+00:00,1.4532709756931514,0,0.0
2025-10-21 10:00:00+00:00,1.4532709756931514,0,0.0
2025-10-21 10:15:00+00:00,1.4532709756931514,0,0.0
2025-10-21 10:30:00+00:00,1.4532709756931514,0,0.0
2025-10-21 10:45:00+00:00,1.4532709756931514,0,0.0
2025-10-21 11:00:00+00:00,1.4532709756931514,0,0.0
2025-10-21 11:15:00+00:00,1.4532709756931514,0,0.0
2025-10-21 11:30:00+00:00,1.4532709756931514,0,0.0
2025-10-21 11:45:00+00:00,1.4532709756931514,0,0.0
2025-10-21 12:00:00+00:00,1.4532709756931514,0,0.0
2025-10-21 12:15:00+00:00,1.4532709756931514,0,0.0
2025-10-21 12:30:00+00:00,1.4532709756931514,0,0.0
2025-10-21 12:45:00+00:00,1.4532709756931514,0,0.0
2025-10-21 13:00:00+00:00,1.4532709756931514,0,0.0
2025-10-21 13:15:00+00:00,1.4532709756931514,0,0.0
2025-10-21 13:30:00+00:00,1.4532709756931514,0,0.0
2025-10-21 13:45:00+00:00,1.4532709756931514,0,0.0
2025-10-21 14:00:00+00:00,1.4532709756931514,0,0.0
2025-10-21 14:15:00+00:00,1.4532709756931514,0,0.0
2025-10-21 14:30:00+00:00,1.4532709756931514,0,0.0
2025-10-21 14:45:00+00:00,1.4532709756931514,0,0.0
2025-10-21 15:00:00+00:00,1.4532709756931514,0,0.0
2025-10-21 15:15:00+00:00,1.4532709756931514,0,0.0
2025-10-21 15:30:00+00:00,1.4532709756931514,0,0.0
2025-10-21 15:45:00+00:00,1.4532709756931514,0,0.0
2025-10-21 16:00:00+00:00,1.4532709756931514,0,0.0
2025-10-21 16:15:00+00:00,1.4532709756931514,0,0.0
2025-10-21 16:30:00+00:00,1.4532709756931514,0,0.0
2025-10-21 16:45:00+00:00,1.4532709756931514,0,0.0
2025-10-21 17:00:00+00:00,1.4532709756931514,0,0.0
2025-10-21 17:15:00+00:00,1.4532709756931514,0,0.0
2025-10-21 17:30:00+00:00,1.4532709756931514,0,0.0
2025-10-21 17:45:00+00:00,1.4532709756931514,0,0.0
2025-10-21 18:00:00+00:00,1.4532709756931514,0,0.0
2025-10-21 18:15:00+00:00,1.4532709756931514,0,0.0
2025-10-21 18:30:00+00:00,1.4532709756931514,0,0.0
2025-10-21 18:45:00+00:00,1.4532709756931514,0,0.0
2025-10-21 19:00:00+00:00,1.4532709756931514,0,0.0
2025-10-21 19:15:00+00:00,1.4532709756931514,0,0.0
2025-10-21 19:30:00+00:00,1.4532709756931514,0,0.0
2025-10-21 19:45:00+00:00,1.4532709756931514,0,0.0
2025-10-21 20:00:00+00:00,1.4532709756931514,0,0.0
2025-10-21 20:15:00+00:00,1.4532709756931514,0,0.0
2025-10-21 20:30:00+00:00,1.4532709756931514,0,0.0
2025-10-21 20:45:00+00:00,1.4532709756931514,0,0.0
2025-10-21 21:00:00+00:00,1.4532709756931514,0,0.0
2025-10-21 21:15:00+00:00,1.4532709756931514,0,0.0
2025-10-21 21:30:00+00:00,1.4532709756931514,0,0.0
2025-10-21 21:45:00+00:00,1.4532709756931514,0,0.0
2025-10-21 22:00:00+00:00,1.4532709756931514,0,0.0
2025-10-21 22:15:00+00:00,1.4532709756931514,0,0.0
2025-10-21 22:30:00+00:00,1.4532709756931514,0,0.0
2025-10-21 22:45:00+00:00,1.4532709756931514,0,0.0
2025-10-21 23:00:00+00:00,1.4532709756931514,0,0.0
2025-10-21 23:15:00+00:00,1.4532709756931514,0,0.0
2025-10-21 23:30:00+00:00,1.4532709756931514,0,0.0
2025-10-21 23:45:00+00:00,1.4532709756931514,0,0.0
2025-10-22 00:00:00+00:00,1.4532709756931514,0,0.0
2025-10-22 00:15:00+00:00,1.4532709756931514,0,0.0
2025-10-22 00:30:00+00:00,1.4532709756931514,0,0.0
2025-10-22 00:45:00+00:00,1.4532709756931514,0,0.0
2025-10-22 01:00:00+00:00,1.4532709756931514,0,0.0
2025-10-22 01:15:00+00:00,1.4532709756931514,0,0.0
2025-10-22 01:30:00+00:00,1.4532709756931514,0,0.0
2025-10-22 01:45:00+00:00,1.4532709756931514,0,0.0
2025-10-22 02:00:00+00:00,1.4532709756931514,0,0.0
2025-10-22 02:15:00+00:00,1.4532709756931514,0,0.0
2025-10-22 02:30:00+00:00,1.4532709756931514,0,0.0
2025-10-22 02:45:00+00:00,1.4532709756931514,0,0.0
2025-10-22 03:00:00+00:00,1.4532709756931514,0,0.0
2025-10-22 03:15:00+00:00,1.4532709756931514,0,0.0
2025-10-22 03:30:00+00:00,1.4532709756931514,0,0.0
2025-10-22 03:45:00+00:00,1.4532709756931514,0,0.0
2025-10-22 04:00:00+00:00,1.4532709756931514,0,0.0
2025-10-22 04:15:00+00:00,1.4532709756931514,0,0.0
2025-10-22 04:30:00+00:00,1.4532709756931514,0,0.0
2025-10-22 04:45:00+00:00,1.4532709756931514,0,0.0
2025-10-22 05:00:00+00:00,1.4532709756931514,0,0.0
2025-10-22 05:15:00+00:00,1.4532709756931514,0,0.0
2025-10-22 05:30:00+00:00,1.4532709756931514,0,0.0
2025-10-22 05:45:00+00:00,1.4532709756931514,0,0.0
2025-10-22 06:00:00+00:00,1.4532709756931514,0,0.0
2025-10-22 06:15:00+00:00,1.4532709756931514,0,0.0
2025-10-22 06:30:00+00:00,1.4532709756931514,0,0.0
2025-10-22 06:45:00+00:00,1.4532709756931514,0,0.0
2025-10-22 07:00:00+00:00,1.4532709756931514,0,0.0
2025-10-22 07:15:00+00:00,1.4532709756931514,0,0.0
2025-10-22 07:30:00+00:00,1.4532709756931514,0,0.0
2025-10-22 07:45:00+00:00,1.4532709756931514,0,0.0
2025-10-22 08:00:00+00:00,1.4532709756931514,0,0.0
2025-10-22 08:15:00+00:00,1.4532709756931514,0,0.0
2025-10-22 08:30:00+00:00,1.4532709756931514,0,0.0
2025-10-22 08:45:00+00:00,1.4532709756931514,0,0.0
2025-10-22 09:00:00+00:00,1.4532709756931514,0,0.0
2025-10-22 09:15:00+00:00,1.4532709756931514,0,0.0
2025-10-22 09:30:00+00:00,1.4532709756931514,0,0.0
2025-10-22 09:45:00+00:00,1.4532709756931514,0,0.0
2025-10-22 10:00:00+00:00,1.4532709756931514,0,0.0
2025-10-22 10:15:00+00:00,1.4532709756931514,0,0.0
2025-10-22 10:30:00+00:00,1.4532709756931514,0,0.0
2025-10-22 10:45:00+00:00,1.4532709756931514,0,0.0
2025-10-22 11:00:00+00:00,1.4532709756931514,0,0.0
2025-10-22 11:15:00+00:00,1.4532709756931514,0,0.0
2025-10-22 11:30:00+00:00,1.4532709756931514,0,0.0
2025-10-22 11:45:00+00:00,1.4532709756931514,0,0.0
2025-10-22 12:00:00+00:00,1.4532709756931514,0,0.0
2025-10-22 12:15:00+00:00,1.4532709756931514,0,0.0
2025-10-22 12:30:00+00:00,1.4532709756931514,0,0.0
2025-10-22 12:45:00+00:00,1.4532709756931514,0,0.0
2025-10-22 13:00:00+00:00,1.4532709756931514,0,0.0
2025-10-22 13:15:00+00:00,1.4532709756931514,0,0.0
2025-10-22 13:30:00+00:00,1.4532709756931514,0,0.0
2025-10-22 13:45:00+00:00,1.4532709756931514,0,0.0
2025-10-22 14:00:00+00:00,1.4532709756931514,0,0.0
2025-10-22 14:15:00+00:00,1.4532709756931514,0,0.0
2025-10-22 14:30:00+00:00,1.4532709756931514,0,0.0
2025-10-22 14:45:00+00:00,1.4532709756931514,0,0.0
2025-10-22 15:00:00+00:00,1.4532709756931514,0,0.0
2025-10-22 15:15:00+00:00,1.4532709756931514,0,0.0
2025-10-22 15:30:00+00:00,1.4532709756931514,0,0.0
2025-10-22 15:45:00+00:00,1.4532709756931514,0,0.0
2025-10-22 16:00:00+00:00,1.4532709756931514,0,0.0
2025-10-22 16:15:00+00:00,1.4532709756931514,0,0.0
2025-10-22 16:30:00+00:00,1.4532709756931514,0,0.0
2025-10-22 16:45:00+00:00,1.4532709756931514,0,0.0
2025-10-22 17:00:00+00:00,1.4532709756931514,0,0.0
2025-10-22 17:15:00+00:00,1.4532709756931514,0,0.0
2025-10-22 17:30:00+00:00,1.4532709756931514,0,0.0
2025-10-22 17:45:00+00:00,1.4532709756931514,0,0.0
2025-10-22 18:00:00+00:00,1.4532709756931514,0,0.0
2025-10-22 18:15:00+00:00,1.4532709756931514,0,0.0
2025-10-22 18:30:00+00:00,1.4532709756931514,0,0.0
2025-10-22 18:45:00+00:00,1.4532709756931514,0,0.0
2025-10-22 19:00:00+00:00,1.4532709756931514,0,0.0
2025-10-22 19:15:00+00:00,1.4532709756931514,0,0.0
2025-10-22 19:30:00+00:00,1.4532709756931514,0,0.0
2025-10-22 19:45:00+00:00,1.4532709756931514,0,0.0
2025-10-22 20:00:00+00:00,1.4532709756931514,0,0.0
2025-10-22 20:15:00+00:00,1.4532709756931514,0,0.0
2025-10-22 20:30:00+00:00,1.4532709756931514,0,0.0
2025-10-22 20:45:00+00:00,1.4532709756931514,0,0.0
2025-10-22 21:00:00+00:00,1.4532709756931514,0,0.0
2025-10-22 21:15:00+00:00,1.4532709756931514,0,0.0
2025-10-22 21:30:00+00:00,1.4532709756931514,0,0.0
2025-10-22 21:45:00+00:00,1.4532709756931514,0,0.0
2025-10-22 22:00:00+00:00,1.4532709756931514,0,0.0
2025-10-22 22:15:00+00:00,1.4532709756931514,0,0.0
2025-10-22 22:30:00+00:00,1.4532709756931514,0,0.0
2025-10-22 22:45:00+00:00,1.4532709756931514,0,0.0
2025-10-22 23:00:00+00:00,1.4532709756931514,0,0.0
2025-10-22 23:15:00+00:00,1.4532709756931514,0,0.0
2025-10-22 23:30:00+00:00,1.4532709756931514,0,0.0
2025-10-22 23:45:00+00:00,1.4532709756931514,0,0.0
2025-10-23 00:00:00+00:00,1.4532709756931514,0,0.0
2025-10-23 00:15:00+00:00,1.4532709756931514,0,0.0
2025-10-23 00:30:00+00:00,1.4532709756931514,0,0.0
2025-10-23 00:45:00+00:00,1.4532709756931514,0,0.0
2025-10-23 01:00:00+00:00,1.4532709756931514,0,0.0
2025-10-23 01:15:00+00:00,1.4532709756931514,0,0.0
2025-10-23 01:30:00+00:00,1.4532709756931514,0,0.0
2025-10-23 01:45:00+00:00,1.4532709756931514,0,0.0
2025-10-23 02:00:00+00:00,1.4532709756931514,0,0.0
2025-10-23 02:15:00+00:00,1.4532709756931514,0,0.0
2025-10-23 02:30:00+00:00,1.4532709756931514,0,0.0
2025-10-23 02:45:00+00:00,1.4532709756931514,0,0.0
2025-10-23 03:00:00+00:00,1.4532709756931514,0,0.0
2025-10-23 03:15:00+00:00,1.4532709756931514,0,0.0
2025-10-23 03:30:00+00:00,1.4532709756931514,0,0.0
2025-10-23 03:45:00+00:00,1.4532709756931514,0,0.0
2025-10-23 04:00:00+00:00,1.4532709756931514,0,0.0
2025-10-23 04:15:00+00:00,1.4532709756931514,0,0.0
2025-10-23 04:30:00+00:00,1.4532709756931514,0,0.0
2025-10-23 04:45:00+00:00,1.4532709756931514,0,0.0
2025-10-23 05:00:00+00:00,1.4532709756931514,0,0.0
2025-10-23 05:15:00+00:00,1.4532709756931514,0,0.0
2025-10-23 05:30:00+00:00,1.4532709756931514,0,0.0
2025-10-23 05:45:00+00:00,1.4532709756931514,0,0.0
2025-10-23 06:00:00+00:00,1.4532709756931514,0,0.0
2025-10-23 06:15:00+00:00,1.4532709756931514,0,0.0
2025-10-23 06:30:00+00:00,1.4532709756931514,0,0.0
2025-10-23 06:45:00+00:00,1.4532709756931514,0,0.0
2025-10-23 07:00:00+00:00,1.4532709756931514,0,0.0
2025-10-23 07:15:00+00:00,1.4532709756931514,0,0.0
2025-10-23 07:30:00+00:00,1.4532709756931514,0,0.0
2025-10-23 07:45:00+00:00,1.4532709756931514,0,0.0
2025-10-23 08:00:00+00:00,1.4532709756931514,0,0.0
2025-10-23 08:15:00+00:00,1.4532709756931514,0,0.0
2025-10-23 08:30:00+00:00,1.4532709756931514,0,0.0
2025-10-23 08:45:00+00:00,1.4532709756931514,0,0.0
2025-10-23 09:00:00+00:00,1.4532709756931514,0,0.0
2025-10-23 09:15:00+00:00,1.4532709756931514,0,0.0
2025-10-23 09:30:00+00:00,1.4532709756931514,0,0.0
2025-10-23 09:45:00+00:00,1.4532709756931514,0,0.0
2025-10-23 10:00:00+00:00,1.4532709756931514,0,0.0
2025-10-23 10:15:00+00:00,1.4532709756931514,0,0.0
2025-10-23 10:30:00+00:00,1.4532709756931514,0,0.0
2025-10-23 10:45:00+00:00,1.4532709756931514,0,0.0
2025-10-23 11:00:00+00:00,1.4532709756931514,0,0.0
2025-10-23 11:15:00+00:00,1.4532709756931514,0,0.0
2025-10-23 11:30:00+00:00,1.4532709756931514,0,0.0
2025-10-23 11:45:00+00:00,1.4532709756931514,0,0.0
2025-10-23 12:00:00+00:00,1.4532709756931514,0,0.0
2025-10-23 12:15:00+00:00,1.4532709756931514,0,0.0
2025-10-23 12:30:00+00:00,1.472778910753371,1,1.6823561470873802
2025-10-23 12:45:00+00:00,1.5220490952321322,1,1.6823561470873802
2025-10-23 13:00:00+00:00,1.5178565611696984,1,1.6823561470873802
2025-10-23 13:15:00+00:00,1.4981874724912962,1,1.6823561470873802
2025-10-23 13:30:00+00:00,1.5293656259799349,1,1.6823561470873802
2025-10-23 13:45:00+00:00,1.515491885581887,1,1.6823561470873802
2025-10-23 14:00:00+00:00,1.479224529288219,1,1.6823561470873802
2025-10-23 14:15:00+00:00,1.5050262850256035,1,1.6823561470873802
2025-10-23 14:30:00+00:00,1.5387850428907925,1,1.6823561470873802
2025-10-23 14:45:00+00:00,1.5262193665057626,1,1.6823561470873802
2025-10-23 15:00:00+00:00,1.5315595764929262,1,1.6823561470873802
2025-10-23 15:15:00+00:00,1.4953996562503322,1,1.6823561470873802
2025-10-23 15:30:00+00:00,1.4989932588772463,1,1.6823561470873802
2025-10-23 15:45:00+00:00,1.4977942822042,1,1.6823561470873802
2025-10-23 16:00:00+00:00,1.5030934627136772,1,1.6823561470873802
2025-10-23 16:15:00+00:00,1.4987975069884982,1,1.6823561470873802
2025-10-23 16:30:00+00:00,1.483527228924879,1,1.6823561470873802
2025-10-23 16:45:00+00:00,1.4864806628682405,1,1.6823561470873802
2025-10-23 17:00:00+00:00,1.46811717444061,1,1.6823561470873802
2025-10-23 17:15:00+00:00,1.4610465050933483,1,1.6823561470873802
2025-10-23 17:30:00+00:00,1.4774699059322498,1,1.6823561470873802
2025-10-23 17:45:00+00:00,1.4715101105084583,1,1.6823561470873802
2025-10-23 18:00:00+00:00,1.4546001096184038,1,1.6823561470873802
2025-10-23 18:15:00+00:00,1.453353351028843,1,1.6823561470873802
2025-10-23 18:30:00+00:00,1.4533533499451714,1,1.6823561470873802
2025-10-23 18:45:00+00:00,1.4620154470511846,1,1.6823561470873802
2025-10-23 19:00:00+00:00,1.4531453851917624,1,1.6823561470873802
2025-10-23 19:15:00+00:00,1.458613000885541,0,0.0
2025-10-23 19:30:00+00:00,1.458613000885541,0,0.0
2025-10-23 19:45:00+00:00,1.458613000885541,0,0.0
2025-10-23 20:00:00+00:00,1.458613000885541,0,0.0
2025-10-23 20:15:00+00:00,1.458613000885541,0,0.0
2025-10-23 20:30:00+00:00,1.458613000885541,0,0.0
2025-10-23 20:45:00+00:00,1.458613000885541,0,0.0
2025-10-23 21:00:00+00:00,1.458613000885541,0,0.0
2025-10-23 21:15:00+00:00,1.458613000885541,0,0.0
2025-10-23 21:30:00+00:00,1.458613000885541,0,0.0
2025-10-23 21:45:00+00:00,1.458613000885541,0,0.0
2025-10-23 22:00:00+00:00,1.458613000885541,0,0.0
2025-10-23 22:15:00+00:00,1.458613000885541,0,0.0
2025-10-23 22:30:00+00:00,1.458613000885541,0,0.0
2025-10-23 22:45:00+00:00,1.458613000885541,0,0.0
2025-10-23 23:00:00+00:00,1.458613000885541,0,0.0
2025-10-23 23:15:00+00:00,1.458613000885541,0,0.0
2025-10-23 23:30:00+00:00,1.458613000885541,0,0.0
2025-10-23 23:45:00+00:00,1.458613000885541,0,0.0
2025-10-24 00:00:00+00:00,1.458613000885541,0,0.0
2025-10-24 00:15:00+00:00,1.458613000885541,0,0.0
2025-10-24 00:30:00+00:00,1.458613000885541,0,0.0
2025-10-24 00:45:00+00:00,1.458613000885541,0,0.0
2025-10-24 01:00:00+00:00,1.458613000885541,0,0.0
2025-10-24 01:15:00+00:00,1.458613000885541,0,0.0
2025-10-24 01:30:00+00:00,1.458613000885541,0,0.0
2025-10-24 01:45:00+00:00,1.458613000885541,0,0.0
2025-10-24 02:00:00+00:00,1.458613000885541,0,0.0
2025-10-24 02:15:00+00:00,1.458613000885541,0,0.0
2025-10-24 02:30:00+00:00,1.458613000885541,0,0.0
2025-10-24 02:45:00+00:00,1.458613000885541,0,0.0
2025-10-24 03:00:00+00:00,1.458613000885541,0,0.0
2025-10-24 03:15:00+00:00,1.458613000885541,0,0.0
2025-10-24 03:30:00+00:00,1.458613000885541,0,0.0
2025-10-24 03:45:00+00:00,1.458613000885541,0,0.0
2025-10-24 04:00:00+00:00,1.458613000885541,0,0.0
2025-10-24 04:15:00+00:00,1.458613000885541,0,0.0
2025-10-24 04:30:00+00:00,1.458613000885541,0,0.0
2025-10-24 04:45:00+00:00,1.458613000885541,0,0.0
2025-10-24 05:00:00+00:00,1.458613000885541,0,0.0
2025-10-24 05:15:00+00:00,1.458613000885541,0,0.0
2025-10-24 05:30:00+00:00,1.458613000885541,0,0.0
2025-10-24 05:45:00+00:00,1.458613000885541,0,0.0
2025-10-24 06:00:00+00:00,1.458613000885541,0,0.0
2025-10-24 06:15:00+00:00,1.458613000885541,0,0.0
2025-10-24 06:30:00+00:00,1.458613000885541,0,0.0
2025-10-24 06:45:00+00:00,1.458613000885541,0,0.0
2025-10-24 07:00:00+00:00,1.458613000885541,0,0.0
2025-10-24 07:15:00+00:00,1.458613000885541,0,0.0
2025-10-24 07:30:00+00:00,1.458613000885541,0,0.0
2025-10-24 07:45:00+00:00,1.458613000885541,0,0.0
2025-10-24 08:00:00+00:00,1.458613000885541,0,0.0
2025-10-24 08:15:00+00:00,1.458613000885541,0,0.0
2025-10-24 08:30:00+00:00,1.458613000885541,0,0.0
2025-10-24 08:45:00+00:00,1.458613000885541,0,0.0
2025-10-24 09:00:00+00:00,1.458613000885541,0,0.0
2025-10-24 09:15:00+00:00,1.458613000885541,0,0.0
2025-10-24 09:30:00+00:00,1.458613000885541,0,0.0
2025-10-24 09:45:00+00:00,1.458613000885541,0,0.0
2025-10-24 10:00:00+00:00,1.458613000885541,0,0.0
2025-10-24 10:15:00+00:00,1.458613000885541,0,0.0
2025-10-24 10:30:00+00:00,1.458613000885541,0,0.0
2025-10-24 10:45:00+00:00,1.458613000885541,0,0.0
2025-10-24 11:00:00+00:00,1.458613000885541,0,0.0
2025-10-24 11:15:00+00:00,1.458613000885541,0,0.0
2025-10-24 11:30:00+00:00,1.458613000885541,0,0.0
2025-10-24 11:45:00+00:00,1.458613000885541,0,0.0
2025-10-24 12:00:00+00:00,1.458613000885541,0,0.0
2025-10-24 12:15:00+00:00,1.458613000885541,0,0.0
2025-10-24 12:30:00+00:00,1.458613000885541,0,0.0
2025-10-24 12:45:00+00:00,1.458613000885541,0,0.0
2025-10-24 13:00:00+00:00,1.458613000885541,0,0.0
2025-10-24 13:15:00+00:00,1.458613000885541,0,0.0
2025-10-24 13:30:00+00:00,1.458613000885541,0,0.0
2025-10-24 13:45:00+00:00,1.458613000885541,0,0.0
2025-10-24 14:00:00+00:00,1.458613000885541,0,0.0
2025-10-24 14:15:00+00:00,1.458613000885541,0,0.0
2025-10-24 14:30:00+00:00,1.458613000885541,0,0.0
2025-10-24 14:45:00+00:00,1.458613000885541,0,0.0
2025-10-24 15:00:00+00:00,1.458613000885541,0,0.0
2025-10-24 15:15:00+00:00,1.458613000885541,0,0.0
2025-10-24 15:30:00+00:00,1.458613000885541,0,0.0
2025-10-24 15:45:00+00:00,1.458613000885541,0,0.0
2025-10-24 16:00:00+00:00,1.458613000885541,0,0.0
2025-10-24 16:15:00+00:00,1.458613000885541,0,0.0
2025-10-24 16:30:00+00:00,1.458613000885541,0,0.0
2025-10-24 16:45:00+00:00,1.458613000885541,0,0.0
2025-10-24 17:00:00+00:00,1.458613000885541,0,0.0
2025-10-24 17:15:00+00:00,1.458613000885541,0,0.0
2025-10-24 17:30:00+00:00,1.458613000885541,0,0.0
2025-10-24 17:45:00+00:00,1.458613000885541,0,0.0
2025-10-24 18:00:00+00:00,1.458613000885541,0,0.0
2025-10-24 18:15:00+00:00,1.458613000885541,0,0.0
2025-10-24 18:30:00+00:00,1.458613000885541,0,0.0
2025-10-24 18:45:00+00:00,1.458613000885541,0,0.0
2025-10-24 19:00:00+00:00,1.458613000885541,0,0.0
2025-10-24 19:15:00+00:00,1.458613000885541,0,0.0
2025-10-24 19:30:00+00:00,1.458613000885541,0,0.0
2025-10-24 19:45:00+00:00,1.458613000885541,0,0.0
2025-10-24 20:00:00+00:00,1.458613000885541,0,0.0
2025-10-24 20:15:00+00:00,1.458613000885541,0,0.0
2025-10-24 20:30:00+00:00,1.458613000885541,0,0.0
2025-10-24 20:45:00+00:00,1.458613000885541,0,0.0
2025-10-24 21:00:00+00:00,1.458613000885541,0,0.0
2025-10-24 21:15:00+00:00,1.458613000885541,0,0.0
2025-10-24 21:30:00+00:00,1.458613000885541,0,0.0
2025-10-24 21:45:00+00:00,1.458613000885541,0,0.0
2025-10-24 22:00:00+00:00,1.458613000885541,0,0.0
2025-10-24 22:15:00+00:00,1.458613000885541,0,0.0
2025-10-24 22:30:00+00:00,1.458613000885541,0,0.0
2025-10-24 22:45:00+00:00,1.458613000885541,0,0.0
2025-10-24 23:00:00+00:00,1.458613000885541,0,0.0
2025-10-24 23:15:00+00:00,1.458613000885541,0,0.0
2025-10-24 23:30:00+00:00,1.458613000885541,0,0.0
2025-10-24 23:45:00+00:00,1.458613000885541,0,0.0
2025-10-25 00:00:00+00:00,1.458613000885541,0,0.0
2025-10-25 00:15:00+00:00,1.458613000885541,0,0.0
2025-10-25 00:30:00+00:00,1.458613000885541,0,0.0
2025-10-25 00:45:00+00:00,1.458613000885541,0,0.0
2025-10-25 01:00:00+00:00,1.458613000885541,0,0.0
2025-10-25 01:15:00+00:00,1.458613000885541,0,0.0
2025-10-25 01:30:00+00:00,1.458613000885541,0,0.0
2025-10-25 01:45:00+00:00,1.458613000885541,0,0.0
2025-10-25 02:00:00+00:00,1.458613000885541,0,0.0
2025-10-25 02:15:00+00:00,1.458613000885541,0,0.0
2025-10-25 02:30:00+00:00,1.458613000885541,0,0.0
2025-10-25 02:45:00+00:00,1.458613000885541,0,0.0
2025-10-25 03:00:00+00:00,1.458613000885541,0,0.0
2025-10-25 03:15:00+00:00,1.458613000885541,0,0.0
2025-10-25 03:30:00+00:00,1.458613000885541,0,0.0
2025-10-25 03:45:00+00:00,1.458613000885541,0,0.0
2025-10-25 04:00:00+00:00,1.458613000885541,0,0.0
2025-10-25 04:15:00+00:00,1.458613000885541,0,0.0
2025-10-25 04:30:00+00:00,1.458613000885541,0,0.0
2025-10-25 04:45:00+00:00,1.458613000885541,0,0.0
2025-10-25 05:00:00+00:00,1.458613000885541,0,0.0
2025-10-25 05:15:00+00:00,1.458613000885541,0,0.0
2025-10-25 05:30:00+00:00,1.458613000885541,0,0.0
2025-10-25 05:45:00+00:00,1.458613000885541,0,0.0
2025-10-25 06:00:00+00:00,1.458613000885541,0,0.0
2025-10-25 06:15:00+00:00,1.458613000885541,0,0.0
2025-10-25 06:30:00+00:00,1.458613000885541,0,0.0
2025-10-25 06:45:00+00:00,1.458613000885541,0,0.0
2025-10-25 07:00:00+00:00,1.458613000885541,0,0.0
2025-10-25 07:15:00+00:00,1.458613000885541,0,0.0
2025-10-25 07:30:00+00:00,1.458613000885541,0,0.0
2025-10-25 07:45:00+00:00,1.458613000885541,0,0.0
2025-10-25 08:00:00+00:00,1.458613000885541,0,0.0
2025-10-25 08:15:00+00:00,1.458613000885541,0,0.0
2025-10-25 08:30:00+00:00,1.458613000885541,0,0.0
2025-10-25 08:45:00+00:00,1.458613000885541,0,0.0
2025-10-25 09:00:00+00:00,1.458613000885541,0,0.0
2025-10-25 09:15:00+00:00,1.458613000885541,0,0.0
2025-10-25 09:30:00+00:00,1.458613000885541,0,0.0
2025-10-25 09:45:00+00:00,1.458613000885541,0,0.0
2025-10-25 10:00:00+00:00,1.458613000885541,0,0.0
2025-10-25 10:15:00+00:00,1.458613000885541,0,0.0
2025-10-25 10:30:00+00:00,1.458613000885541,0,0.0
2025-10-25 10:45:00+00:00,1.458613000885541,0,0.0
2025-10-25 11:00:00+00:00,1.458613000885541,0,0.0
2025-10-25 11:15:00+00:00,1.458613000885541,0,0.0
2025-10-25 11:30:00+00:00,1.458613000885541,0,0.0
2025-10-25 11:45:00+00:00,1.458613000885541,0,0.0
2025-10-25 12:00:00+00:00,1.458613000885541,0,0.0
2025-10-25 12:15:00+00:00,1.458613000885541,0,0.0
2025-10-25 12:30:00+00:00,1.458613000885541,0,0.0
2025-10-25 12:45:00+00:00,1.458613000885541,0,0.0
2025-10-25 13:00:00+00:00,1.458613000885541,0,0.0
2025-10-25 13:15:00+00:00,1.458613000885541,0,0.0
2025-10-25 13:30:00+00:00,1.458613000885541,0,0.0
2025-10-25 13:45:00+00:00,1.458613000885541,0,0.0
2025-10-25 14:00:00+00:00,1.458613000885541,0,0.0
2025-10-25 14:15:00+00:00,1.458613000885541,0,0.0
2025-10-25 14:30:00+00:00,1.458613000885541,0,0.0
2025-10-25 14:45:00+00:00,1.458613000885541,0,0.0
2025-10-25 15:00:00+00:00,1.458613000885541,0,0.0
2025-10-25 15:15:00+00:00,1.458613000885541,0,0.0
2025-10-25 15:30:00+00:00,1.458613000885541,0,0.0
2025-10-25 15:45:00+00:00,1.458613000885541,0,0.0
2025-10-25 16:00:00+00:00,1.458613000885541,0,0.0
2025-10-25 16:15:00+00:00,1.458613000885541,0,0.0
2025-10-25 16:30:00+00:00,1.458613000885541,0,0.0
2025-10-25 16:45:00+00:00,1.458613000885541,0,0.0
2025-10-25 17:00:00+00:00,1.458613000885541,0,0.0
2025-10-25 17:15:00+00:00,1.458613000885541,0,0.0
2025-10-25 17:30:00+00:00,1.458613000885541,0,0.0
2025-10-25 17:45:00+00:00,1.458613000885541,0,0.0
2025-10-25 18:00:00+00:00,1.458613000885541,0,0.0
2025-10-25 18:15:00+00:00,1.458613000885541,0,0.0
2025-10-25 18:30:00+00:00,1.458613000885541,0,0.0
2025-10-25 18:45:00+00:00,1.458613000885541,0,0.0
2025-10-25 19:00:00+00:00,1.458613000885541,0,0.0
2025-10-25 19:15:00+00:00,1.455763601599472,1,2.0478433271689527
