candidate_id,style_set,variant,quantile,window,start,end,trades,days,trades_per_day,total_return_1x,annualized_1x,win_rate,profit_factor,avg_trade_bps,max_drawdown_1x,trade_sharpe
base_all__equal_weight__q60,base_all,equal_weight,0.6,recent_1w,2026-06-19 04:20:00+00:00,2026-06-26 04:20:00+00:00,17,7.0,2.4285714285714284,0.19093719983024848,9057.619906972957,0.7647058823529411,3.405570896943888,105.24899959829177,-0.02904428684846616,15.38945934325108
base_all__equal_weight__q60,base_all,equal_weight,0.6,recent_1m,2026-05-27 04:20:00+00:00,2026-06-26 04:20:00+00:00,83,30.0,2.7666666666666666,-0.08305674970739318,-0.6517964145904209,0.4939759036144578,0.8981542935538687,-8.64514972614823,-0.26825057810444675,-1.4392918505250398
base_all__equal_weight__q60,base_all,equal_weight,0.6,recent_3m,2026-03-28 04:20:00+00:00,2026-06-26 04:20:00+00:00,193,90.0,2.1444444444444444,-0.2940809008587255,-0.7564336853086588,0.47150259067357514,0.7947245433949068,-16.558162659936322,-0.41864198519544427,-2.6931874914253955
base_all__equal_weight__q60,base_all,equal_weight,0.6,recent_6m,2025-12-25 04:20:00+00:00,2026-06-26 04:20:00+00:00,418,183.0,2.2841530054644807,0.13137524159769076,0.2791468587617909,0.5358851674641149,1.0633149757709242,4.430855154985081,-0.41864198519544416,0.7424359481101118
base_all__equal_weight__q60,base_all,equal_weight,0.6,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,821,365.0,2.249315068493151,0.4475984991314339,0.4475984991314339,0.5371498172959805,1.0862984199717771,6.0568105115490445,-0.41864198519544393,0.9832025002091888
base_all__equal_weight__q70,base_all,equal_weight,0.7,recent_1w,2026-06-19 04:20:00+00:00,2026-06-26 04:20:00+00:00,11,7.0,1.5714285714285714,0.09462548872108556,110.53683310668114,0.6363636363636364,2.4143666262598193,85.21432046123942,-0.039237220107179005,8.339542034246119
base_all__equal_weight__q70,base_all,equal_weight,0.7,recent_1m,2026-05-27 04:20:00+00:00,2026-06-26 04:20:00+00:00,60,30.0,2.0,0.014670417490420196,0.19386206299226494,0.48333333333333334,1.0542652657998395,4.677163635750802,-0.15978967900665364,0.5889624490625034
base_all__equal_weight__q70,base_all,equal_weight,0.7,recent_3m,2026-03-28 04:20:00+00:00,2026-06-26 04:20:00+00:00,157,90.0,1.7444444444444445,-0.24962393687339057,-0.6879767610965792,0.4394904458598726,0.8021675637353742,-16.606435510969888,-0.3537723294091605,-2.28181300725345
base_all__equal_weight__q70,base_all,equal_weight,0.7,recent_6m,2025-12-25 04:20:00+00:00,2026-06-26 04:20:00+00:00,350,183.0,1.9125683060109289,-0.07634169042517513,-0.14648502365331406,0.5,0.9903487451369237,-0.7222205005087056,-0.4352778150715695,-0.10816509063284754
base_all__equal_weight__q70,base_all,equal_weight,0.7,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,751,365.0,2.0575342465753423,-0.05162926291503689,-0.05162926291503689,0.4966711051930759,1.0126804543426817,0.9548175143913844,-0.4352778150715707,0.14315882618100262
base_all__equal_weight__q80,base_all,equal_weight,0.8,recent_1w,2026-06-19 04:20:00+00:00,2026-06-26 04:20:00+00:00,11,7.0,1.5714285714285714,0.12017006443043377,370.3698207526984,0.7272727272727273,3.3488367226233056,106.13836102407613,-0.023051506776914366,10.888112503502585
base_all__equal_weight__q80,base_all,equal_weight,0.8,recent_1m,2026-05-27 04:20:00+00:00,2026-06-26 04:20:00+00:00,51,30.0,1.7,0.34694199284029437,36.47527801090834,0.6274509803921569,1.9316943383890737,61.018497475483265,-0.09015273621555908,6.769941100681104
base_all__equal_weight__q80,base_all,equal_weight,0.8,recent_3m,2026-03-28 04:20:00+00:00,2026-06-26 04:20:00+00:00,131,90.0,1.4555555555555555,0.17449254227413702,0.9199133304941105,0.5114503816793893,1.2014975675831985,14.009179062820403,-0.13613079492052682,1.7248224826287712
base_all__equal_weight__q80,base_all,equal_weight,0.8,recent_6m,2025-12-25 04:20:00+00:00,2026-06-26 04:20:00+00:00,286,183.0,1.5628415300546448,0.3458738325086479,0.8084385527343714,0.5314685314685315,1.1645696812868334,12.147187328440497,-0.16932496134153008,1.5417474633924224
base_all__equal_weight__q80,base_all,equal_weight,0.8,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,627,365.0,1.7178082191780821,0.5701417892267522,0.5701417892267522,0.5215311004784688,1.1211132540756745,8.97364159346596,-0.3045320860601368,1.1885377465183182
base_all__equal_weight__q85,base_all,equal_weight,0.85,recent_1w,2026-06-19 04:20:00+00:00,2026-06-26 04:20:00+00:00,10,7.0,1.4285714285714286,0.07010026582219964,33.219687320977286,0.7,2.053104387652931,71.31150210814376,-0.04057123522479511,5.963927711674279
base_all__equal_weight__q85,base_all,equal_weight,0.85,recent_1m,2026-05-27 04:20:00+00:00,2026-06-26 04:20:00+00:00,49,30.0,1.6333333333333333,0.28573469770249726,20.281795454431272,0.6326530612244898,1.7332327267102279,54.152226133762575,-0.09009558564797737,5.578936605541103
base_all__equal_weight__q85,base_all,equal_weight,0.85,recent_3m,2026-03-28 04:20:00+00:00,2026-06-26 04:20:00+00:00,116,90.0,1.288888888888889,0.16412546332613887,0.8521058785734212,0.5344827586206896,1.2100996433080584,14.908980806873302,-0.12898075793049657,1.6914236992995382
base_all__equal_weight__q85,base_all,equal_weight,0.85,recent_6m,2025-12-25 04:20:00+00:00,2026-06-26 04:20:00+00:00,256,183.0,1.3989071038251366,0.1540876103101665,0.33087557516242705,0.51953125,1.0967358779893024,7.409649864264257,-0.2513884191199166,0.8763343816306142
base_all__equal_weight__q85,base_all,equal_weight,0.85,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,570,365.0,1.5616438356164384,0.23405641492977614,0.23405641492977614,0.5210526315789473,1.0717716642625827,5.512894091911407,-0.3570068273422985,0.6873827490555146
base_all__equal_weight__q90,base_all,equal_weight,0.9,recent_1w,2026-06-19 04:20:00+00:00,2026-06-26 04:20:00+00:00,8,7.0,1.1428571428571428,0.011725382423568353,0.8364572277708477,0.5,1.1745497150092081,18.306856395894762,-0.04138442440370926,1.2765158555188698
base_all__equal_weight__q90,base_all,equal_weight,0.9,recent_1m,2026-05-27 04:20:00+00:00,2026-06-26 04:20:00+00:00,37,30.0,1.2333333333333334,0.14103898590949226,3.9791576740119288,0.6216216216216216,1.5025443298175027,38.108244212209144,-0.08266989303973604,3.6409131101855663
base_all__equal_weight__q90,base_all,equal_weight,0.9,recent_3m,2026-03-28 04:20:00+00:00,2026-06-26 04:20:00+00:00,91,90.0,1.011111111111111,0.11013157152602737,0.5276315481002707,0.5274725274725275,1.1831083040095278,13.199474438071293,-0.1308242551137616,1.3599424339237618
base_all__equal_weight__q90,base_all,equal_weight,0.9,recent_6m,2025-12-25 04:20:00+00:00,2026-06-26 04:20:00+00:00,208,183.0,1.1366120218579234,0.23923235139251986,0.5338979032688804,0.5144230769230769,1.1559949541858687,12.252986188140783,-0.25589204496769713,1.2627864346629927
base_all__equal_weight__q90,base_all,equal_weight,0.9,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,466,365.0,1.2767123287671234,0.5908096029226915,0.5908096029226915,0.5278969957081545,1.1520641564099365,11.958798863842192,-0.25589204496769713,1.2892926424311983
base_all__equal_weight__q95,base_all,equal_weight,0.95,recent_1w,2026-06-19 04:20:00+00:00,2026-06-26 04:20:00+00:00,10,7.0,1.4285714285714286,0.008770036866069253,0.5766481678214765,0.6,1.123948097709622,11.884792589469697,-0.04138442440370926,1.0226600809835096
base_all__equal_weight__q95,base_all,equal_weight,0.95,recent_1m,2026-05-27 04:20:00+00:00,2026-06-26 04:20:00+00:00,34,30.0,1.1333333333333333,0.2063152557436918,8.797305391754193,0.6470588235294118,1.8252390348054226,58.1106078592847,-0.07986766970601122,4.9007859794672735
base_all__equal_weight__q95,base_all,equal_weight,0.95,recent_3m,2026-03-28 04:20:00+00:00,2026-06-26 04:20:00+00:00,70,90.0,0.7777777777777778,0.13856386961381073,0.6926242511352194,0.5285714285714286,1.2849845388602086,20.610050709546687,-0.12048893257590232,1.6929999527170205
base_all__equal_weight__q95,base_all,equal_weight,0.95,recent_6m,2025-12-25 04:20:00+00:00,2026-06-26 04:20:00+00:00,133,183.0,0.726775956284153,0.19372699606785093,0.42360591910939593,0.5112781954887218,1.196339916683659,15.508768199425953,-0.1218295556833413,1.1985111173237026
base_all__equal_weight__q95,base_all,equal_weight,0.95,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,336,365.0,0.9205479452054794,0.4605533000098183,0.4605533000098183,0.4791666666666667,1.1608492718424201,13.68207061832891,-0.2552155752824178,1.1376667963755347
no_wick__current_70_20_10__q50,no_wick,current_70_20_10,0.5,recent_1w,2026-06-19 04:20:00+00:00,2026-06-26 04:20:00+00:00,16,7.0,2.2857142857142856,0.12059199105784235,377.7343269874938,0.625,2.2442657733211826,73.66233574975439,-0.05584526937229861,9.659647484844315
no_wick__current_70_20_10__q50,no_wick,current_70_20_10,0.5,recent_1m,2026-05-27 04:20:00+00:00,2026-06-26 04:20:00+00:00,83,30.0,2.7666666666666666,0.0365325792612714,0.5473645499637747,0.5421686746987951,1.0804349830416855,6.098876469448866,-0.1702170002904374,1.019913343608459
no_wick__current_70_20_10__q50,no_wick,current_70_20_10,0.5,recent_3m,2026-03-28 04:20:00+00:00,2026-06-26 04:20:00+00:00,196,90.0,2.1777777777777776,-0.17374993258019944,-0.5388511653392523,0.5,0.8942127000021666,-8.19990789547156,-0.31037364994447003,-1.3155066094600916
no_wick__current_70_20_10__q50,no_wick,current_70_20_10,0.5,recent_6m,2025-12-25 04:20:00+00:00,2026-06-26 04:20:00+00:00,405,183.0,2.2131147540983607,-0.01982781205585049,-0.03915733573438929,0.5481481481481482,1.0138358988716323,1.0049811062560665,-0.3103736499444697,0.16466785247806148
no_wick__current_70_20_10__q50,no_wick,current_70_20_10,0.5,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,775,365.0,2.1232876712328768,0.254524423901177,0.254524423901177,0.56,1.0630212458639614,4.4384272793599875,-0.3103736499444698,0.7091798224294655
no_wick__current_70_20_10__q60,no_wick,current_70_20_10,0.6,recent_1w,2026-06-19 04:20:00+00:00,2026-06-26 04:20:00+00:00,15,7.0,2.142857142857143,0.10872154053440442,216.35640504730353,0.6666666666666666,2.177458947157517,71.3903943223937,-0.051430718120354824,8.847474906082377
no_wick__current_70_20_10__q60,no_wick,current_70_20_10,0.6,recent_1m,2026-05-27 04:20:00+00:00,2026-06-26 04:20:00+00:00,73,30.0,2.433333333333333,0.018045223334021365,0.2430807990346222,0.5068493150684932,1.0543536113396377,4.269677169659322,-0.17585978210170095,0.6600573809306013
no_wick__current_70_20_10__q60,no_wick,current_70_20_10,0.6,recent_3m,2026-03-28 04:20:00+00:00,2026-06-26 04:20:00+00:00,170,90.0,1.8888888888888888,-0.02349481619844862,-0.09191902611581171,0.5235294117647059,1.0031463606015438,0.23632006734880856,-0.2564330798616784,0.03415791451802651
no_wick__current_70_20_10__q60,no_wick,current_70_20_10,0.6,recent_6m,2025-12-25 04:20:00+00:00,2026-06-26 04:20:00+00:00,376,183.0,2.0546448087431695,0.1660598972906795,0.35855468401381807,0.5452127659574468,1.0791735493267987,5.648511371173753,-0.2871274598403937,0.8730992593954414
no_wick__current_70_20_10__q60,no_wick,current_70_20_10,0.6,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,774,365.0,2.1205479452054794,0.8732076672597238,0.8732076672597238,0.5633074935400517,1.1375777211390892,9.773926734495582,-0.2871274598403927,1.487922666892011
no_wick__current_70_20_10__q70,no_wick,current_70_20_10,0.7,recent_1w,2026-06-19 04:20:00+00:00,2026-06-26 04:20:00+00:00,12,7.0,1.7142857142857142,0.19126990492327556,9190.522465074138,0.8333333333333334,5.56884653246919,148.96394741456453,-0.023051506776914366,17.524072507128405
no_wick__current_70_20_10__q70,no_wick,current_70_20_10,0.7,recent_1m,2026-05-27 04:20:00+00:00,2026-06-26 04:20:00+00:00,65,30.0,2.1666666666666665,0.14853977728345424,4.392334543391043,0.5538461538461539,1.3229331318836104,23.399181472065298,-0.11112136735049594,3.2001007757421265
no_wick__current_70_20_10__q70,no_wick,current_70_20_10,0.7,recent_3m,2026-03-28 04:20:00+00:00,2026-06-26 04:20:00+00:00,149,90.0,1.6555555555555554,0.05450101912203453,0.2401333999081392,0.5167785234899329,1.0715154239827493,5.229070962295294,-0.17447168899260024,0.7003418467019628
no_wick__current_70_20_10__q70,no_wick,current_70_20_10,0.7,recent_6m,2025-12-25 04:20:00+00:00,2026-06-26 04:20:00+00:00,340,183.0,1.8579234972677596,0.3378350611407448,0.7869583184364566,0.5735294117647058,1.149412807918185,9.999372273044802,-0.2772505643204842,1.5342692726455962
no_wick__current_70_20_10__q70,no_wick,current_70_20_10,0.7,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,725,365.0,1.9863013698630136,1.2330648908148265,1.2330648908148265,0.5724137931034483,1.184406458278315,12.697823095278283,-0.2772505643204842,1.9013081654388817
no_wick__current_70_20_10__q80,no_wick,current_70_20_10,0.8,recent_1w,2026-06-19 04:20:00+00:00,2026-06-26 04:20:00+00:00,10,7.0,1.4285714285714286,0.12268653690070885,416.4673846002215,0.7,3.3955319997724085,119.07325084217116,-0.0230515067769147,11.069699697683983
no_wick__current_70_20_10__q80,no_wick,current_70_20_10,0.8,recent_1m,2026-05-27 04:20:00+00:00,2026-06-26 04:20:00+00:00,49,30.0,1.6333333333333333,0.25808520114641387,15.335746584430932,0.5714285714285714,1.6502759657457517,49.63676169869814,-0.0901527362155593,5.163935905939302
no_wick__current_70_20_10__q80,no_wick,current_70_20_10,0.8,recent_3m,2026-03-28 04:20:00+00:00,2026-06-26 04:20:00+00:00,112,90.0,1.2444444444444445,0.12297524547683225,0.6005862257525618,0.49107142857142855,1.1628793358568983,12.253056221779035,-0.13051674034329908,1.3300651689094751
no_wick__current_70_20_10__q80,no_wick,current_70_20_10,0.8,recent_6m,2025-12-25 04:20:00+00:00,2026-06-26 04:20:00+00:00,249,183.0,1.360655737704918,0.4619725893149893,1.1329327019629778,0.5381526104417671,1.2473189463145025,16.93095378072639,-0.13051674034329896,2.057318038069273
no_wick__current_70_20_10__q80,no_wick,current_70_20_10,0.8,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,562,365.0,1.5397260273972602,1.2234942640209887,1.2234942640209887,0.5587188612099644,1.239029973322771,15.83468831556034,-0.14767560834400473,2.0879324159937496
no_wick__current_70_20_10__q85,no_wick,current_70_20_10,0.85,recent_1w,2026-06-19 04:20:00+00:00,2026-06-26 04:20:00+00:00,10,7.0,1.4285714285714286,0.1722777023383657,3975.0124101977126,0.9,16.29115719378117,161.7996542929833,-0.0105812563589881,19.4752168281437
no_wick__current_70_20_10__q85,no_wick,current_70_20_10,0.85,recent_1m,2026-05-27 04:20:00+00:00,2026-06-26 04:20:00+00:00,46,30.0,1.5333333333333334,0.47931388821267595,116.23773075299773,0.7391304347826086,2.4956533315406255,88.05269095353955,-0.07382103690631392,9.061025359280183
no_wick__current_70_20_10__q85,no_wick,current_70_20_10,0.85,recent_3m,2026-03-28 04:20:00+00:00,2026-06-26 04:20:00+00:00,98,90.0,1.0888888888888888,0.2219562019438126,1.2545453952951027,0.5510204081632653,1.3164081729210224,22.380858140158253,-0.1851062980729895,2.264886669621452
no_wick__current_70_20_10__q85,no_wick,current_70_20_10,0.85,recent_6m,2025-12-25 04:20:00+00:00,2026-06-26 04:20:00+00:00,213,183.0,1.1639344262295082,0.4960157839825865,1.233142392111589,0.5633802816901409,1.3019002832563187,20.65279149908849,-0.20870896220329405,2.282527196444859
no_wick__current_70_20_10__q85,no_wick,current_70_20_10,0.85,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,480,365.0,1.3150684931506849,0.6342892297753937,0.6342892297753937,0.5604166666666667,1.1703667908194602,11.924242410793289,-0.20870896220329316,1.4184559501595264
no_wick__current_70_20_10__q90,no_wick,current_70_20_10,0.9,recent_1w,2026-06-19 04:20:00+00:00,2026-06-26 04:20:00+00:00,9,7.0,1.2857142857142858,0.020173938843812467,1.8333411672645226,0.6666666666666666,1.299026282488272,24.49391290835763,-0.04057123522479511,2.3556886079145616
no_wick__current_70_20_10__q90,no_wick,current_70_20_10,0.9,recent_1m,2026-05-27 04:20:00+00:00,2026-06-26 04:20:00+00:00,37,30.0,1.2333333333333334,0.28685058404324315,20.50761111084518,0.7297297297297297,2.207588000243473,70.39705490767942,-0.05646668831693158,7.357048570346872
no_wick__current_70_20_10__q90,no_wick,current_70_20_10,0.9,recent_3m,2026-03-28 04:20:00+00:00,2026-06-26 04:20:00+00:00,69,90.0,0.7666666666666667,0.2520250000627451,1.4881407715030428,0.6086956521739131,1.5639252965675334,34.23907573099932,-0.09940957446488241,3.162790849946955
no_wick__current_70_20_10__q90,no_wick,current_70_20_10,0.9,recent_6m,2025-12-25 04:20:00+00:00,2026-06-26 04:20:00+00:00,152,183.0,0.8306010928961749,0.5308850258180076,1.3381616604438027,0.5855263157894737,1.4498150444431024,29.84457753285479,-0.18109919311228595,2.7332281916480667
no_wick__current_70_20_10__q90,no_wick,current_70_20_10,0.9,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,366,365.0,1.0027397260273974,1.3622926510526763,1.3622926510526763,0.5901639344262295,1.3787065283581588,25.34528788234856,-0.1810991931122864,2.5251590526091
no_wick__current_70_20_10__q95,no_wick,current_70_20_10,0.95,recent_1w,2026-06-19 04:20:00+00:00,2026-06-26 04:20:00+00:00,7,7.0,1.0,0.0119369979247268,0.8565937862588306,0.5714285714285714,1.1755891303245956,21.497596875508542,-0.04057123522479511,1.2592171407489168
no_wick__current_70_20_10__q95,no_wick,current_70_20_10,0.95,recent_1m,2026-05-27 04:20:00+00:00,2026-06-26 04:20:00+00:00,22,30.0,0.7333333333333333,0.2830848876776544,19.75425951859354,0.7272727272727273,2.6054736306793207,117.78970039874714,-0.04057123522479522,6.763571635885833
no_wick__current_70_20_10__q95,no_wick,current_70_20_10,0.95,recent_3m,2026-03-28 04:20:00+00:00,2026-06-26 04:20:00+00:00,38,90.0,0.4222222222222222,0.3076931269564904,1.9682187991514306,0.6578947368421053,2.0574275321276794,73.76639404331186,-0.056455739151407114,3.7220018310578187
no_wick__current_70_20_10__q95,no_wick,current_70_20_10,0.95,recent_6m,2025-12-25 04:20:00+00:00,2026-06-26 04:20:00+00:00,78,183.0,0.4262295081967213,0.43853393927760775,1.0652720795609625,0.6025641025641025,1.6155571926026064,49.615431763252246,-0.06369419495714723,2.547615083735814
no_wick__current_70_20_10__q95,no_wick,current_70_20_10,0.95,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,235,365.0,0.6438356164383562,0.8924314308692944,0.8924314308692944,0.5659574468085107,1.3660406029327108,29.69451801811729,-0.11638644421481603,2.0182197241874
no_wick__cfg_only__q50,no_wick,cfg_only,0.5,recent_1w,2026-06-19 04:20:00+00:00,2026-06-26 04:20:00+00:00,16,7.0,2.2857142857142856,0.12059199105784235,377.7343269874938,0.625,2.2442657733211826,73.66233574975439,-0.05584526937229861,9.659647484844315
no_wick__cfg_only__q50,no_wick,cfg_only,0.5,recent_1m,2026-05-27 04:20:00+00:00,2026-06-26 04:20:00+00:00,83,30.0,2.7666666666666666,0.0365325792612714,0.5473645499637747,0.5421686746987951,1.0804349830416855,6.098876469448866,-0.1702170002904374,1.019913343608459
no_wick__cfg_only__q50,no_wick,cfg_only,0.5,recent_3m,2026-03-28 04:20:00+00:00,2026-06-26 04:20:00+00:00,200,90.0,2.2222222222222223,-0.11506046428749361,-0.390876790130119,0.505,0.939169957206993,-4.577982176435179,-0.27309051606140267,-0.7420505772604964
no_wick__cfg_only__q50,no_wick,cfg_only,0.5,recent_6m,2025-12-25 04:20:00+00:00,2026-06-26 04:20:00+00:00,411,183.0,2.2459016393442623,0.0978106751156731,0.2045738687229246,0.5523114355231143,1.0531373325284583,3.769761933284548,-0.2730905160614029,0.6223013351060689
no_wick__cfg_only__q50,no_wick,cfg_only,0.5,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,783,365.0,2.1452054794520548,0.6909497605154313,0.6909497605154313,0.5632183908045977,1.1194763270360113,8.26522626246364,-0.27309051606140233,1.3085773190010137
no_wick__cfg_only__q60,no_wick,cfg_only,0.6,recent_1w,2026-06-19 04:20:00+00:00,2026-06-26 04:20:00+00:00,15,7.0,2.142857142857143,0.1615143624274562,2456.9192544034518,0.7333333333333333,3.06852615581447,102.56956051256705,-0.03545042538658416,12.981953946193672
no_wick__cfg_only__q60,no_wick,cfg_only,0.6,recent_1m,2026-05-27 04:20:00+00:00,2026-06-26 04:20:00+00:00,75,30.0,2.5,0.04279500192878016,0.6650238094055685,0.5333333333333333,1.0951941407251482,7.421624511847972,-0.16397945419757431,1.1592975696318535
no_wick__cfg_only__q60,no_wick,cfg_only,0.6,recent_3m,2026-03-28 04:20:00+00:00,2026-06-26 04:20:00+00:00,181,90.0,2.011111111111111,-0.06190525110264844,-0.2283062727472217,0.5082872928176796,0.9729959635946829,-2.004657885602534,-0.21215140211667527,-0.3095981427048617
no_wick__cfg_only__q60,no_wick,cfg_only,0.6,recent_6m,2025-12-25 04:20:00+00:00,2026-06-26 04:20:00+00:00,397,183.0,2.169398907103825,0.1737914083174954,0.3765803767689404,0.5415617128463476,1.079193709547236,5.493891183489943,-0.2980939215602739,0.9037425203145223
no_wick__cfg_only__q60,no_wick,cfg_only,0.6,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,796,365.0,2.180821917808219,0.6546450704590527,0.6546450704590527,0.5540201005025126,1.1122720046327657,7.906096097297146,-0.2980939215602726,1.2528968029358165
no_wick__cfg_only__q70,no_wick,cfg_only,0.7,recent_1w,2026-06-19 04:20:00+00:00,2026-06-26 04:20:00+00:00,15,7.0,2.142857142857143,0.1615143624274562,2456.9192544034518,0.7333333333333333,3.06852615581447,102.56956051256705,-0.03545042538658416,12.981953946193672
no_wick__cfg_only__q70,no_wick,cfg_only,0.7,recent_1m,2026-05-27 04:20:00+00:00,2026-06-26 04:20:00+00:00,72,30.0,2.4,0.09278812972170347,1.9434339052682055,0.5277777777777778,1.1865634406278216,14.240148840099591,-0.12487661872675226,2.134963717427674
no_wick__cfg_only__q70,no_wick,cfg_only,0.7,recent_3m,2026-03-28 04:20:00+00:00,2026-06-26 04:20:00+00:00,160,90.0,1.7777777777777777,-0.0973713465134245,-0.3399683709467971,0.50625,0.9402388760346329,-4.7385314759289665,-0.22288636052664368,-0.6589901528245999
no_wick__cfg_only__q70,no_wick,cfg_only,0.7,recent_6m,2025-12-25 04:20:00+00:00,2026-06-26 04:20:00+00:00,355,183.0,1.9398907103825136,0.2288524673581851,0.5083788074371145,0.5521126760563381,1.1035432191902494,7.3082385515327,-0.32994052366976145,1.1201673210507535
no_wick__cfg_only__q70,no_wick,cfg_only,0.7,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,749,365.0,2.052054794520548,1.1059730577425295,1.1059730577425295,0.5594125500667557,1.1636844444915009,11.589778097697252,-0.32994052366976245,1.74732196238953
no_wick__cfg_only__q80,no_wick,cfg_only,0.8,recent_1w,2026-06-19 04:20:00+00:00,2026-06-26 04:20:00+00:00,10,7.0,1.4285714285714286,0.12268653690070885,416.4673846002215,0.7,3.3955319997724085,119.07325084217116,-0.0230515067769147,11.069699697683983
no_wick__cfg_only__q80,no_wick,cfg_only,0.8,recent_1m,2026-05-27 04:20:00+00:00,2026-06-26 04:20:00+00:00,54,30.0,1.8,0.29360529479711084,21.92213387498031,0.5925925925925926,1.6429478030522415,50.51054970984792,-0.08141249257347993,5.474562813032383
no_wick__cfg_only__q80,no_wick,cfg_only,0.8,recent_3m,2026-03-28 04:20:00+00:00,2026-06-26 04:20:00+00:00,120,90.0,1.3333333333333333,0.12656957115172673,0.6214647514552469,0.49166666666666664,1.156285939167272,11.853381301762257,-0.1448509412720227,1.3243210849921578
no_wick__cfg_only__q80,no_wick,cfg_only,0.8,recent_6m,2025-12-25 04:20:00+00:00,2026-06-26 04:20:00+00:00,261,183.0,1.4262295081967213,0.25700621955608915,0.5780909367736997,0.524904214559387,1.1456534367019036,10.3969899478514,-0.1756402349936026,1.3093060974446782
no_wick__cfg_only__q80,no_wick,cfg_only,0.8,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,573,365.0,1.5698630136986302,1.33716488979094,1.33716488979094,0.5549738219895288,1.2463580231219396,16.478995210067566,-0.17564023499360282,2.1624058693798425
no_wick__cfg_only__q85,no_wick,cfg_only,0.85,recent_1w,2026-06-19 04:20:00+00:00,2026-06-26 04:20:00+00:00,9,7.0,1.2857142857142858,0.17161396798647255,3859.3126449693405,0.8888888888888888,16.237617914801103,179.147934952022,-0.0105812563589881,20.147654794256077
no_wick__cfg_only__q85,no_wick,cfg_only,0.85,recent_1m,2026-05-27 04:20:00+00:00,2026-06-26 04:20:00+00:00,44,30.0,1.4666666666666666,0.37418949550761726,46.815341696984376,0.7045454545454546,2.160523172457958,75.00676984392713,-0.0777174924695766,7.641502954741386
no_wick__cfg_only__q85,no_wick,cfg_only,0.85,recent_3m,2026-03-28 04:20:00+00:00,2026-06-26 04:20:00+00:00,93,90.0,1.0333333333333334,0.12137214453591993,0.5913398226211859,0.5268817204301075,1.1884075411839516,14.220879140904968,-0.19497606083856,1.4064255807480894
no_wick__cfg_only__q85,no_wick,cfg_only,0.85,recent_6m,2025-12-25 04:20:00+00:00,2026-06-26 04:20:00+00:00,206,183.0,1.1256830601092895,0.38406282006238945,0.9122305912090638,0.558252427184466,1.2484096941497302,17.51546724118446,-0.21829285615548266,1.9039115559012747
no_wick__cfg_only__q85,no_wick,cfg_only,0.85,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,478,365.0,1.3095890410958904,0.662514699892687,0.662514699892687,0.5648535564853556,1.1787933834555109,12.278667229719762,-0.21829285615548233,1.4788414133158698
no_wick__cfg_only__q90,no_wick,cfg_only,0.9,recent_1w,2026-06-19 04:20:00+00:00,2026-06-26 04:20:00+00:00,9,7.0,1.2857142857142858,0.020173938843812467,1.8333411672645226,0.6666666666666666,1.299026282488272,24.49391290835763,-0.04057123522479511,2.3556886079145616
no_wick__cfg_only__q90,no_wick,cfg_only,0.9,recent_1m,2026-05-27 04:20:00+00:00,2026-06-26 04:20:00+00:00,36,30.0,1.2,0.277708332689077,18.720564675279284,0.7222222222222222,2.156552520486631,70.42846436987388,-0.057109878724576624,7.056143483806661
no_wick__cfg_only__q90,no_wick,cfg_only,0.9,recent_3m,2026-03-28 04:20:00+00:00,2026-06-26 04:20:00+00:00,68,90.0,0.7555555555555555,0.24313016223603423,1.4172264520807718,0.6029411764705882,1.5428190492452238,33.7239692819158,-0.09940957446488241,3.041105184242196
no_wick__cfg_only__q90,no_wick,cfg_only,0.9,recent_6m,2025-12-25 04:20:00+00:00,2026-06-26 04:20:00+00:00,151,183.0,0.825136612021858,0.4890681050500121,1.212504865813015,0.5761589403973509,1.415579191646047,28.226095223413566,-0.1810991931122864,2.5522554545226965
no_wick__cfg_only__q90,no_wick,cfg_only,0.9,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,370,365.0,1.0136986301369864,1.1588334577382455,1.1588334577382455,0.5756756756756757,1.3259013682463265,22.717258903460188,-0.1810991931122864,2.234969292041919
