extra_roundtrip_cost_bps,trades,days,trades_per_day,total_return_1x,annualized_1x,win_rate,profit_factor,avg_trade_bps,max_drawdown_1x,worst_trade_1x,best_trade_1x,trade_sharpe
0.0,549,365.0,1.5041095890410958,2.876083214152652,2.876083214152652,0.5901639344262295,1.4254760908979456,26.33302040670405,-0.16295290669778673,-0.0405712352247951,0.0544430672000332,3.411163521135169
2.5,549,365.0,1.5041095890410958,2.3799949977714645,2.3799949977714645,0.5846994535519126,1.378747133371012,23.833020406704055,-0.17462950196955396,-0.040821235224795104,0.0541930672000332,3.0873150346673266
5.0,549,365.0,1.5041095890410958,1.947298869738899,1.947298869738899,0.5846994535519126,1.3335150348267333,21.33302040670405,-0.1861460811239518,-0.041071235224795104,0.0539430672000332,2.7634665481994833
10.0,549,365.0,1.5041095890410958,1.2407626240908227,1.2407626240908227,0.5701275045537341,1.2471943942039638,16.33302040670405,-0.2087077767064145,-0.041571235224795104,0.0534430672000332,2.115769575263798
15.0,549,365.0,1.5041095890410958,0.7033663192854205,0.7033663192854205,0.5701275045537341,1.1661174198633248,11.333020406704051,-0.23065488237910292,-0.042071235224795105,0.0529430672000332,1.4680726023281125
20.0,549,365.0,1.5041095890410958,0.2946749035683185,0.2946749035683185,0.5646630236794171,1.0899781134234923,6.333020406704052,-0.2974298162659206,-0.042571235224795105,0.0524430672000332,0.8203756293924275
30.0,549,365.0,1.5041095890410958,-0.2523690888603022,-0.2523690888603022,0.5537340619307832,0.9509876193857475,-3.6669795932959475,-0.439265576010508,-0.043571235224795106,0.0514430672000332,-0.47501831647894316
50.0,549,365.0,1.5041095890410958,-0.7511009137345113,-0.7511009137345113,0.49544626593806923,0.7189333441121429,-23.666979593295945,-0.7811195694951523,-0.0455712352247951,0.049443067200033206,-3.0658062082216846
75.0,549,365.0,1.5041095890410958,-0.9372528410716342,-0.9372528410716342,0.42805100182149364,0.5000690909037482,-48.66697959329595,-0.9408992550630142,-0.0480712352247951,0.0469430672000332,-6.304291072900112
