event_id,signal_idx,entry_idx,exit_idx,signal_ts,entry_ts,exit_ts,side,cfg_name,style,tp_bps,sl_bps,max_hold_bars,cooldown_bars,net_ret_1x,reason,score,threshold_q50,threshold_q60,threshold_q70,threshold_q80,threshold_q85,threshold_q90,threshold_q95,segment,segment_start,segment_end,train_events
12436,8088,8089,8113,2025-06-27 12:30:00+00:00,2025-06-27 12:35:00+00:00,2025-06-27 14:35:00+00:00,1,R2_relax_winrate_payoff_R03904,wick_reject,420.0,300.0,24,12,-0.011791525265858423,time_open,0.0033402195300356306,-0.0009470467498968104,-0.0005945141654237615,0.0015777617452803633,0.0021506595210704403,0.0030835589472202976,0.0035458583309788826,0.004890127271861647,2025_06_partial,2025-06-26 04:20:00+00:00,2025-07-01 00:00:00+00:00,1914
13358,8100,8101,8103,2025-06-27 13:30:00+00:00,2025-06-27 13:35:00+00:00,2025-06-27 13:45:00+00:00,1,R3_live_candidate_gate_R02498,trend_rsi_snapback,300.0,100.0,72,18,-0.010563924384540685,stop_market,0.006583031249485292,-0.0009470467498968104,-0.0005945141654237615,0.0015777617452803633,0.0021506595210704403,0.0030835589472202976,0.0035458583309788826,0.004890127271861647,2025_06_partial,2025-06-26 04:20:00+00:00,2025-07-01 00:00:00+00:00,1914
2322,8108,8109,8151,2025-06-27 14:10:00+00:00,2025-06-27 14:15:00+00:00,2025-06-27 17:45:00+00:00,-1,R1_relax_frequency_R03338,vwap_revert,160.0,130.0,72,24,0.01543719567826161,target_limit,0.0021694432435641294,-0.0009470467498968104,-0.0005945141654237615,0.0015777617452803633,0.0021506595210704403,0.0030835589472202976,0.0035458583309788826,0.004890127271861647,2025_06_partial,2025-06-26 04:20:00+00:00,2025-07-01 00:00:00+00:00,1914
4285,8150,8151,8162,2025-06-27 17:40:00+00:00,2025-06-27 17:45:00+00:00,2025-06-27 18:40:00+00:00,-1,R1_relax_frequency_R03626,wick_reject,75.0,400.0,72,192,0.006935915987618829,target_limit,0.002978700692939169,-0.0009470467498968104,-0.0005945141654237615,0.0015777617452803633,0.0021506595210704403,0.0030835589472202976,0.0035458583309788826,0.004890127271861647,2025_06_partial,2025-06-26 04:20:00+00:00,2025-07-01 00:00:00+00:00,1914
11546,8153,8154,8161,2025-06-27 17:55:00+00:00,2025-06-27 18:00:00+00:00,2025-06-27 18:35:00+00:00,1,R2_relax_winrate_payoff_R06274,wick_reject,300.0,130.0,144,48,-0.013563472072196192,stop_market,0.008842630611530558,-0.0009470467498968104,-0.0005945141654237615,0.0015777617452803633,0.0021506595210704403,0.0030835589472202976,0.0035458583309788826,0.004890127271861647,2025_06_partial,2025-06-26 04:20:00+00:00,2025-07-01 00:00:00+00:00,1914
4286,8324,8325,8374,2025-06-28 08:10:00+00:00,2025-06-28 08:15:00+00:00,2025-06-28 12:20:00+00:00,-1,R1_relax_frequency_R03626,wick_reject,75.0,400.0,72,192,0.006935915987619051,target_limit,0.002978700692939169,-0.0009470467498968104,-0.0005945141654237615,0.0015777617452803633,0.0021506595210704403,0.0030835589472202976,0.0035458583309788826,0.004890127271861647,2025_06_partial,2025-06-26 04:20:00+00:00,2025-07-01 00:00:00+00:00,1914
19872,8375,8376,8424,2025-06-28 12:25:00+00:00,2025-06-28 12:30:00+00:00,2025-06-28 16:30:00+00:00,-1,R1_relax_frequency_R03760,wick_reject,160.0,300.0,48,96,-0.01025761028539822,time_open,0.005163221693839293,-0.0009470467498968104,-0.0005945141654237615,0.0015777617452803633,0.0021506595210704403,0.0030835589472202976,0.0035458583309788826,0.004890127271861647,2025_06_partial,2025-06-26 04:20:00+00:00,2025-07-01 00:00:00+00:00,1914
4287,8602,8603,8675,2025-06-29 07:20:00+00:00,2025-06-29 07:25:00+00:00,2025-06-29 13:25:00+00:00,-1,R1_relax_frequency_R03626,wick_reject,75.0,400.0,72,192,-0.02227738395124613,time_open,0.002978700692939169,-0.0009470467498968104,-0.0005945141654237615,0.0015777617452803633,0.0021506595210704403,0.0030835589472202976,0.0035458583309788826,0.004890127271861647,2025_06_partial,2025-06-26 04:20:00+00:00,2025-07-01 00:00:00+00:00,1914
23142,8630,8631,8684,2025-06-29 09:40:00+00:00,2025-06-29 09:45:00+00:00,2025-06-29 14:10:00+00:00,1,R3_live_candidate_gate_R01125,wick_reject,160.0,220.0,144,48,0.01543215557514115,target_limit,0.01108504250579643,-0.0009470467498968104,-0.0005945141654237615,0.0015777617452803633,0.0021506595210704403,0.0030835589472202976,0.0035458583309788826,0.004890127271861647,2025_06_partial,2025-06-26 04:20:00+00:00,2025-07-01 00:00:00+00:00,1914
16813,8707,8708,8744,2025-06-29 16:05:00+00:00,2025-06-29 16:10:00+00:00,2025-06-29 19:10:00+00:00,-1,R3_live_candidate_gate_R03746,wick_reject,400.0,100.0,36,18,0.006757909712997973,time_open,0.004837932725014668,-0.0009470467498968104,-0.0005945141654237615,0.0015777617452803633,0.0021506595210704403,0.0030835589472202976,0.0035458583309788826,0.004890127271861647,2025_06_partial,2025-06-26 04:20:00+00:00,2025-07-01 00:00:00+00:00,1914
