candidate_id,style_set,quantile,window,start,end,trades,days,trades_per_day,total_return_1x,annualized_1x,win_rate,profit_factor,avg_trade_bps,max_drawdown_1x,trade_sharpe
no_wick__q95,no_wick,0.95,recent_6m,2025-12-25 04:20:00+00:00,2026-06-26 04:20:00+00:00,78,183.0,0.4262295081967213,0.43853393927760775,1.0652720795609625,0.6025641025641025,1.6155571926026064,49.615431763252246,-0.06369419495714723,2.547615083735814
no_wick__q95,no_wick,0.95,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,235,365.0,0.6438356164383562,0.8924314308692944,0.8924314308692944,0.5659574468085107,1.3660406029327108,29.69451801811729,-0.11638644421481603,2.0182197241874
no_wick_no_breakout__q80,no_wick_no_breakout,0.8,recent_1w,2026-06-19 04:20:00+00:00,2026-06-26 04:20:00+00:00,11,7.0,1.5714285714285714,0.10108224334462212,150.56597601240372,0.7272727272727273,2.6167002249892413,90.67286754929356,-0.038757742121164895,8.771380991124444
no_wick_no_breakout__q80,no_wick_no_breakout,0.8,recent_1m,2026-05-27 04:20:00+00:00,2026-06-26 04:20:00+00:00,52,30.0,1.7333333333333334,0.47964358443990696,116.55602819494865,0.7115384615384616,2.244248462210344,78.12014526162669,-0.052448341280023625,8.688898899505027
no_wick_no_breakout__q80,no_wick_no_breakout,0.8,recent_3m,2026-03-28 04:20:00+00:00,2026-06-26 04:20:00+00:00,113,90.0,1.2555555555555555,0.2532841490123523,1.4983045838326596,0.5398230088495575,1.3091134564503355,21.908402727412337,-0.1675416021121343,2.379636715540273
no_wick_no_breakout__q80,no_wick_no_breakout,0.8,recent_6m,2025-12-25 04:20:00+00:00,2026-06-26 04:20:00+00:00,246,183.0,1.3442622950819672,0.7986650070341648,2.224834268348763,0.5772357723577236,1.3910631775946665,25.566983827988345,-0.1675416021121341,3.0812907268442706
no_wick_no_breakout__q80,no_wick_no_breakout,0.8,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,545,365.0,1.4931506849315068,2.3878165934212165,2.3878165934212165,0.5908256880733945,1.38307834386517,24.048742191127236,-0.1675416021121343,3.094521600782306
no_wick_no_breakout__q85,no_wick_no_breakout,0.85,recent_1w,2026-06-19 04:20:00+00:00,2026-06-26 04:20:00+00:00,11,7.0,1.5714285714285714,0.09888493756909056,135.57329440606753,0.7272727272727273,2.749469175873354,88.58543258597007,-0.03875774212116512,8.98940935418846
no_wick_no_breakout__q85,no_wick_no_breakout,0.85,recent_1m,2026-05-27 04:20:00+00:00,2026-06-26 04:20:00+00:00,47,30.0,1.5666666666666667,0.37647745775280184,47.79298922596652,0.6808510638297872,2.047127253382877,70.88758733274156,-0.07382103690631392,7.223043839410537
no_wick_no_breakout__q85,no_wick_no_breakout,0.85,recent_3m,2026-03-28 04:20:00+00:00,2026-06-26 04:20:00+00:00,94,90.0,1.0444444444444445,0.1469521661412665,0.7437703797845119,0.5212765957446809,1.2199011622987799,16.570733003552675,-0.18913346709211287,1.6129955500752065
no_wick_no_breakout__q85,no_wick_no_breakout,0.85,recent_6m,2025-12-25 04:20:00+00:00,2026-06-26 04:20:00+00:00,207,183.0,1.1311475409836065,0.35326942562769803,0.8283131926120064,0.5507246376811594,1.226816336449563,16.4119917086736,-0.19804246991730745,1.756215005752807
no_wick_no_breakout__q85,no_wick_no_breakout,0.85,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,463,365.0,1.2684931506849315,0.9122849807519142,0.9122849807519142,0.5680345572354212,1.2252604683272565,15.782484953332283,-0.19804246991730734,1.7985732876459244
no_wick_no_breakout__q90,no_wick_no_breakout,0.9,recent_1w,2026-06-19 04:20:00+00:00,2026-06-26 04:20:00+00:00,10,7.0,1.4285714285714286,-0.04369606889237243,-0.9026766776690185,0.5,0.6439621452020781,-42.31115683089437,-0.07601764567733926,-4.316052058974358
no_wick_no_breakout__q90,no_wick_no_breakout,0.9,recent_1m,2026-05-27 04:20:00+00:00,2026-06-26 04:20:00+00:00,38,30.0,1.2666666666666666,0.2062847573457829,8.794292155683019,0.6842105263157895,1.7519352266825472,51.60879597631516,-0.07601764567733915,5.297449952312436
no_wick_no_breakout__q90,no_wick_no_breakout,0.9,recent_3m,2026-03-28 04:20:00+00:00,2026-06-26 04:20:00+00:00,70,90.0,0.7777777777777778,0.17363949794873035,0.9142643330725087,0.5857142857142857,1.3704166127314612,24.55627772792558,-0.09940957446488241,2.2533375351790066
no_wick_no_breakout__q90,no_wick_no_breakout,0.9,recent_6m,2025-12-25 04:20:00+00:00,2026-06-26 04:20:00+00:00,146,183.0,0.7978142076502732,0.4590111359890834,1.124323816975243,0.5821917808219178,1.4111965017021013,27.672688756070663,-0.14598103033765175,2.5007822909564528
