event_id,signal_idx,signal_ts,source,style,side,score,threshold_q95,tp160_sl220_h48_net_ret_1x,tp160_sl220_h48_reason,candidate_id
65066,27128,2025-09-01 15:10:00+00:00,vwap_revert_75,vwap_revert,1.0,-0.0010631230206046133,-0.0010649701789965803,-0.022562115135162934,stop_market,tp160_sl220_h48__all__expanding__q95
65082,27136,2025-09-01 15:50:00+00:00,bb_revert_1p2,bb_revert,1.0,-0.0010570726769247734,-0.0010649701789965803,-0.004192406169063561,time_open,tp160_sl220_h48__all__expanding__q95
65083,27136,2025-09-01 15:50:00+00:00,vwap_revert_100,vwap_revert,1.0,-0.0010560209779705897,-0.0010649701789965803,-0.004192406169063561,time_open,tp160_sl220_h48__all__expanding__q95
65084,27136,2025-09-01 15:50:00+00:00,vwap_revert_12,vwap_revert,1.0,-0.0010605642049557739,-0.0010649701789965803,-0.004192406169063561,time_open,tp160_sl220_h48__all__expanding__q95
65085,27136,2025-09-01 15:50:00+00:00,vwap_revert_20,vwap_revert,1.0,-0.0010597335169627395,-0.0010649701789965803,-0.004192406169063561,time_open,tp160_sl220_h48__all__expanding__q95
65086,27136,2025-09-01 15:50:00+00:00,vwap_revert_30,vwap_revert,1.0,-0.001059966628383428,-0.0010649701789965803,-0.004192406169063561,time_open,tp160_sl220_h48__all__expanding__q95
65088,27136,2025-09-01 15:50:00+00:00,vwap_revert_75,vwap_revert,1.0,-0.0010498006079507453,-0.0010649701789965803,-0.004192406169063561,time_open,tp160_sl220_h48__all__expanding__q95
65132,27155,2025-09-01 17:25:00+00:00,bb_revert_1p2,bb_revert,1.0,-0.0010267865542923458,-0.0010649701789965803,-0.013667271791687675,time_open,tp160_sl220_h48__all__expanding__q95
65133,27155,2025-09-01 17:25:00+00:00,vwap_revert_100,vwap_revert,1.0,-0.0010257348553381618,-0.0010649701789965803,-0.013667271791687675,time_open,tp160_sl220_h48__all__expanding__q95
65134,27155,2025-09-01 17:25:00+00:00,vwap_revert_12,vwap_revert,1.0,-0.001030278082323346,-0.0010649701789965803,-0.013667271791687675,time_open,tp160_sl220_h48__all__expanding__q95
65135,27155,2025-09-01 17:25:00+00:00,vwap_revert_140,vwap_revert,1.0,-0.0010234856621946467,-0.0010649701789965803,-0.013667271791687675,time_open,tp160_sl220_h48__all__expanding__q95
65136,27155,2025-09-01 17:25:00+00:00,vwap_revert_20,vwap_revert,1.0,-0.0010294473943303114,-0.0010649701789965803,-0.013667271791687675,time_open,tp160_sl220_h48__all__expanding__q95
65137,27155,2025-09-01 17:25:00+00:00,vwap_revert_200,vwap_revert,1.0,-0.001036698448607581,-0.0010649701789965803,-0.013667271791687675,time_open,tp160_sl220_h48__all__expanding__q95
65138,27155,2025-09-01 17:25:00+00:00,vwap_revert_30,vwap_revert,1.0,-0.001029680505751,-0.0010649701789965803,-0.013667271791687675,time_open,tp160_sl220_h48__all__expanding__q95
65139,27155,2025-09-01 17:25:00+00:00,vwap_revert_50,vwap_revert,1.0,-0.001036906563181473,-0.0010649701789965803,-0.013667271791687675,time_open,tp160_sl220_h48__all__expanding__q95
65140,27155,2025-09-01 17:25:00+00:00,vwap_revert_75,vwap_revert,1.0,-0.0010195144853183174,-0.0010649701789965803,-0.013667271791687675,time_open,tp160_sl220_h48__all__expanding__q95
65483,27301,2025-09-02 05:35:00+00:00,vwap_revert_100,vwap_revert,-1.0,-0.0010410917405599654,-0.0010649701789965803,-0.010820730580321592,time_open,tp160_sl220_h48__all__expanding__q95
65484,27301,2025-09-02 05:35:00+00:00,vwap_revert_12,vwap_revert,-1.0,-0.0010456349675451496,-0.0010649701789965803,-0.010820730580321592,time_open,tp160_sl220_h48__all__expanding__q95
65485,27301,2025-09-02 05:35:00+00:00,vwap_revert_140,vwap_revert,-1.0,-0.0010388425474164504,-0.0010649701789965803,-0.010820730580321592,time_open,tp160_sl220_h48__all__expanding__q95
65486,27301,2025-09-02 05:35:00+00:00,vwap_revert_20,vwap_revert,-1.0,-0.001044804279552115,-0.0010649701789965803,-0.010820730580321592,time_open,tp160_sl220_h48__all__expanding__q95
65487,27301,2025-09-02 05:35:00+00:00,vwap_revert_200,vwap_revert,-1.0,-0.0010520553338293846,-0.0010649701789965803,-0.010820730580321592,time_open,tp160_sl220_h48__all__expanding__q95
65488,27301,2025-09-02 05:35:00+00:00,vwap_revert_30,vwap_revert,-1.0,-0.0010450373909728036,-0.0010649701789965803,-0.010820730580321592,time_open,tp160_sl220_h48__all__expanding__q95
65489,27301,2025-09-02 05:35:00+00:00,vwap_revert_50,vwap_revert,-1.0,-0.0010522634484032766,-0.0010649701789965803,-0.010820730580321592,time_open,tp160_sl220_h48__all__expanding__q95
65490,27301,2025-09-02 05:35:00+00:00,vwap_revert_75,vwap_revert,-1.0,-0.001034871370540121,-0.0010649701789965803,-0.010820730580321592,time_open,tp160_sl220_h48__all__expanding__q95
65492,27302,2025-09-02 05:40:00+00:00,wick_reject_0p6,wick_reject,-1.0,-0.0010367694139834702,-0.0010649701789965803,-0.009801012751634518,time_open,tp160_sl220_h48__all__expanding__q95
65493,27303,2025-09-02 05:45:00+00:00,bb_revert_1p2,bb_revert,-1.0,-0.0010444129661972754,-0.0010649701789965803,-0.00923002459538152,time_open,tp160_sl220_h48__all__expanding__q95
65611,27339,2025-09-02 08:45:00+00:00,bb_revert_1p2,bb_revert,-1.0,-0.0010587459161878158,-0.0010649701789965803,0.015437195678261722,target_limit,tp160_sl220_h48__all__expanding__q95
65612,27339,2025-09-02 08:45:00+00:00,vwap_revert_100,vwap_revert,-1.0,-0.0010576942172336316,-0.0010649701789965803,0.015437195678261722,target_limit,tp160_sl220_h48__all__expanding__q95
65613,27339,2025-09-02 08:45:00+00:00,vwap_revert_12,vwap_revert,-1.0,-0.001062237444218816,-0.0010649701789965803,0.015437195678261722,target_limit,tp160_sl220_h48__all__expanding__q95
65614,27339,2025-09-02 08:45:00+00:00,vwap_revert_140,vwap_revert,-1.0,-0.0010554450240901165,-0.0010649701789965803,0.015437195678261722,target_limit,tp160_sl220_h48__all__expanding__q95
65615,27339,2025-09-02 08:45:00+00:00,vwap_revert_20,vwap_revert,-1.0,-0.0010614067562257814,-0.0010649701789965803,0.015437195678261722,target_limit,tp160_sl220_h48__all__expanding__q95
65616,27339,2025-09-02 08:45:00+00:00,vwap_revert_30,vwap_revert,-1.0,-0.00106163986764647,-0.0010649701789965803,0.015437195678261722,target_limit,tp160_sl220_h48__all__expanding__q95
65618,27339,2025-09-02 08:45:00+00:00,vwap_revert_75,vwap_revert,-1.0,-0.0010514738472137872,-0.0010649701789965803,0.015437195678261722,target_limit,tp160_sl220_h48__all__expanding__q95
65621,27343,2025-09-02 09:05:00+00:00,bb_revert_1p2,bb_revert,-1.0,-0.0010542939651970252,-0.0010649701789965803,0.01543719567826161,target_limit,tp160_sl220_h48__all__expanding__q95
65622,27343,2025-09-02 09:05:00+00:00,vwap_revert_100,vwap_revert,-1.0,-0.0010532422662428412,-0.0010649701789965803,0.01543719567826161,target_limit,tp160_sl220_h48__all__expanding__q95
65623,27343,2025-09-02 09:05:00+00:00,vwap_revert_12,vwap_revert,-1.0,-0.0010577854932280256,-0.0010649701789965803,0.01543719567826161,target_limit,tp160_sl220_h48__all__expanding__q95
65624,27343,2025-09-02 09:05:00+00:00,vwap_revert_140,vwap_revert,-1.0,-0.0010509930730993261,-0.0010649701789965803,0.01543719567826161,target_limit,tp160_sl220_h48__all__expanding__q95
65625,27343,2025-09-02 09:05:00+00:00,vwap_revert_20,vwap_revert,-1.0,-0.001056954805234991,-0.0010649701789965803,0.01543719567826161,target_limit,tp160_sl220_h48__all__expanding__q95
65626,27343,2025-09-02 09:05:00+00:00,vwap_revert_200,vwap_revert,-1.0,-0.0010642058595122603,-0.0010649701789965803,0.01543719567826161,target_limit,tp160_sl220_h48__all__expanding__q95
65627,27343,2025-09-02 09:05:00+00:00,vwap_revert_30,vwap_revert,-1.0,-0.0010571879166556793,-0.0010649701789965803,0.01543719567826161,target_limit,tp160_sl220_h48__all__expanding__q95
65628,27343,2025-09-02 09:05:00+00:00,vwap_revert_50,vwap_revert,-1.0,-0.0010644139740861524,-0.0010649701789965803,0.01543719567826161,target_limit,tp160_sl220_h48__all__expanding__q95
65629,27343,2025-09-02 09:05:00+00:00,vwap_revert_75,vwap_revert,-1.0,-0.0010470218962229968,-0.0010649701789965803,0.01543719567826161,target_limit,tp160_sl220_h48__all__expanding__q95
65846,27444,2025-09-02 17:30:00+00:00,bb_revert_1p2,bb_revert,-1.0,-0.0010550197082231487,-0.0010649701789965803,0.0154371956782615,target_limit,tp160_sl220_h48__all__expanding__q95
65847,27444,2025-09-02 17:30:00+00:00,bb_revert_1p5,bb_revert,-1.0,-0.0010576291687573614,-0.0010649701789965803,0.0154371956782615,target_limit,tp160_sl220_h48__all__expanding__q95
65848,27444,2025-09-02 17:30:00+00:00,bb_revert_1p8,bb_revert,-1.0,-0.0010622999006822988,-0.0010649701789965803,0.0154371956782615,target_limit,tp160_sl220_h48__all__expanding__q95
65850,27444,2025-09-02 17:30:00+00:00,bb_revert_2p4,bb_revert,-1.0,-0.001058945351398176,-0.0010649701789965803,0.0154371956782615,target_limit,tp160_sl220_h48__all__expanding__q95
65851,27444,2025-09-02 17:30:00+00:00,vwap_revert_12,vwap_revert,-1.0,-0.0010585112362541489,-0.0010649701789965803,0.0154371956782615,target_limit,tp160_sl220_h48__all__expanding__q95
65852,27444,2025-09-02 17:30:00+00:00,vwap_revert_20,vwap_revert,-1.0,-0.0010576805482611145,-0.0010649701789965803,0.0154371956782615,target_limit,tp160_sl220_h48__all__expanding__q95
65853,27444,2025-09-02 17:30:00+00:00,vwap_revert_30,vwap_revert,-1.0,-0.0010579136596818028,-0.0010649701789965803,0.0154371956782615,target_limit,tp160_sl220_h48__all__expanding__q95
65855,27444,2025-09-02 17:30:00+00:00,vwap_revert_75,vwap_revert,-1.0,-0.0010477476392491203,-0.0010649701789965803,0.0154371956782615,target_limit,tp160_sl220_h48__all__expanding__q95
66087,27556,2025-09-03 02:50:00+00:00,vwap_revert_12,vwap_revert,-1.0,-0.0010199655504642196,-0.0010649701789965803,0.01543719567826161,target_limit,tp160_sl220_h48__all__expanding__q95
66088,27556,2025-09-03 02:50:00+00:00,vwap_revert_20,vwap_revert,-1.0,-0.001019134862471185,-0.0010649701789965803,0.01543719567826161,target_limit,tp160_sl220_h48__all__expanding__q95
66089,27556,2025-09-03 02:50:00+00:00,vwap_revert_30,vwap_revert,-1.0,-0.0010193679738918734,-0.0010649701789965803,0.01543719567826161,target_limit,tp160_sl220_h48__all__expanding__q95
66090,27556,2025-09-03 02:50:00+00:00,vwap_revert_50,vwap_revert,-1.0,-0.0010265940313223464,-0.0010649701789965803,0.01543719567826161,target_limit,tp160_sl220_h48__all__expanding__q95
66091,27556,2025-09-03 02:50:00+00:00,vwap_revert_75,vwap_revert,-1.0,-0.0010092019534591909,-0.0010649701789965803,0.01543719567826161,target_limit,tp160_sl220_h48__all__expanding__q95
66153,27593,2025-09-03 05:55:00+00:00,bb_revert_1p2,bb_revert,1.0,-0.0010638992332448812,-0.0010649701789965803,0.01543215557514115,target_limit,tp160_sl220_h48__all__expanding__q95
66155,27593,2025-09-03 05:55:00+00:00,vwap_revert_100,vwap_revert,1.0,-0.0010628475342906972,-0.0010649701789965803,0.01543215557514115,target_limit,tp160_sl220_h48__all__expanding__q95
66160,27593,2025-09-03 05:55:00+00:00,vwap_revert_75,vwap_revert,1.0,-0.0010566271642708529,-0.0010649701789965803,0.01543215557514115,target_limit,tp160_sl220_h48__all__expanding__q95
66451,27700,2025-09-03 14:50:00+00:00,bb_revert_1p2,bb_revert,-1.0,-0.0010630923272778588,-0.0010649701789965803,0.003344397755318478,time_open,tp160_sl220_h48__all__expanding__q95
66452,27700,2025-09-03 14:50:00+00:00,vwap_revert_100,vwap_revert,-1.0,-0.0010620406283236745,-0.0010649701789965803,0.003344397755318478,time_open,tp160_sl220_h48__all__expanding__q95
66454,27700,2025-09-03 14:50:00+00:00,vwap_revert_140,vwap_revert,-1.0,-0.0010597914351801595,-0.0010649701789965803,0.003344397755318478,time_open,tp160_sl220_h48__all__expanding__q95
66458,27700,2025-09-03 14:50:00+00:00,vwap_revert_75,vwap_revert,-1.0,-0.0010558202583038302,-0.0010649701789965803,0.003344397755318478,time_open,tp160_sl220_h48__all__expanding__q95
66460,27701,2025-09-03 14:55:00+00:00,wick_reject_0p6,wick_reject,-1.0,-0.0009623794801207635,-0.0010649701789965803,0.002905859908507548,time_open,tp160_sl220_h48__all__expanding__q95
66491,27713,2025-09-03 15:55:00+00:00,vwap_revert_100,vwap_revert,-1.0,-0.0010269786422507116,-0.0010649701789965803,0.003661982242468357,time_open,tp160_sl220_h48__all__expanding__q95
66492,27713,2025-09-03 15:55:00+00:00,vwap_revert_12,vwap_revert,-1.0,-0.0010315218692358958,-0.0010649701789965803,0.003661982242468357,time_open,tp160_sl220_h48__all__expanding__q95
66493,27713,2025-09-03 15:55:00+00:00,vwap_revert_140,vwap_revert,-1.0,-0.0010247294491071966,-0.0010649701789965803,0.003661982242468357,time_open,tp160_sl220_h48__all__expanding__q95
66494,27713,2025-09-03 15:55:00+00:00,vwap_revert_20,vwap_revert,-1.0,-0.0010306911812428615,-0.0010649701789965803,0.003661982242468357,time_open,tp160_sl220_h48__all__expanding__q95
66495,27713,2025-09-03 15:55:00+00:00,vwap_revert_30,vwap_revert,-1.0,-0.00103092429266355,-0.0010649701789965803,0.003661982242468357,time_open,tp160_sl220_h48__all__expanding__q95
66496,27713,2025-09-03 15:55:00+00:00,vwap_revert_50,vwap_revert,-1.0,-0.0010381503500940228,-0.0010649701789965803,0.003661982242468357,time_open,tp160_sl220_h48__all__expanding__q95
66497,27713,2025-09-03 15:55:00+00:00,vwap_revert_75,vwap_revert,-1.0,-0.0010207582722308673,-0.0010649701789965803,0.003661982242468357,time_open,tp160_sl220_h48__all__expanding__q95
66513,27721,2025-09-03 16:35:00+00:00,bb_revert_1p2,bb_revert,-1.0,-0.000959077652424075,-0.0010649701789965803,0.00018427637442957007,time_open,tp160_sl220_h48__all__expanding__q95
66514,27721,2025-09-03 16:35:00+00:00,vwap_revert_100,vwap_revert,-1.0,-0.0009580259534698909,-0.0010649701789965803,0.00018427637442957007,time_open,tp160_sl220_h48__all__expanding__q95
66515,27721,2025-09-03 16:35:00+00:00,vwap_revert_12,vwap_revert,-1.0,-0.000962569180455075,-0.0010649701789965803,0.00018427637442957007,time_open,tp160_sl220_h48__all__expanding__q95
66516,27721,2025-09-03 16:35:00+00:00,vwap_revert_140,vwap_revert,-1.0,-0.0009557767603263757,-0.0010649701789965803,0.00018427637442957007,time_open,tp160_sl220_h48__all__expanding__q95
66517,27721,2025-09-03 16:35:00+00:00,vwap_revert_20,vwap_revert,-1.0,-0.0009617384924620405,-0.0010649701789965803,0.00018427637442957007,time_open,tp160_sl220_h48__all__expanding__q95
66518,27721,2025-09-03 16:35:00+00:00,vwap_revert_30,vwap_revert,-1.0,-0.0009619716038827291,-0.0010649701789965803,0.00018427637442957007,time_open,tp160_sl220_h48__all__expanding__q95
66519,27721,2025-09-03 16:35:00+00:00,vwap_revert_50,vwap_revert,-1.0,-0.000969197661313202,-0.0010649701789965803,0.00018427637442957007,time_open,tp160_sl220_h48__all__expanding__q95
66520,27721,2025-09-03 16:35:00+00:00,vwap_revert_75,vwap_revert,-1.0,-0.0009518055834500465,-0.0010649701789965803,0.00018427637442957007,time_open,tp160_sl220_h48__all__expanding__q95
66521,27721,2025-09-03 16:35:00+00:00,wick_reject_0p6,wick_reject,-1.0,-0.0009987602906143605,-0.0010649701789965803,0.00018427637442957007,time_open,tp160_sl220_h48__all__expanding__q95
66525,27725,2025-09-03 16:55:00+00:00,vwap_revert_100,vwap_revert,-1.0,-0.0009680932339317344,-0.0010649701789965803,0.001939606889674469,time_open,tp160_sl220_h48__all__expanding__q95
66526,27725,2025-09-03 16:55:00+00:00,vwap_revert_12,vwap_revert,-1.0,-0.0009726364609169186,-0.0010649701789965803,0.001939606889674469,time_open,tp160_sl220_h48__all__expanding__q95
66527,27725,2025-09-03 16:55:00+00:00,vwap_revert_140,vwap_revert,-1.0,-0.0009658440407882194,-0.0010649701789965803,0.001939606889674469,time_open,tp160_sl220_h48__all__expanding__q95
66528,27725,2025-09-03 16:55:00+00:00,vwap_revert_20,vwap_revert,-1.0,-0.0009718057729238841,-0.0010649701789965803,0.001939606889674469,time_open,tp160_sl220_h48__all__expanding__q95
66529,27725,2025-09-03 16:55:00+00:00,vwap_revert_30,vwap_revert,-1.0,-0.0009720388843445723,-0.0010649701789965803,0.001939606889674469,time_open,tp160_sl220_h48__all__expanding__q95
66530,27725,2025-09-03 16:55:00+00:00,vwap_revert_50,vwap_revert,-1.0,-0.0009792649417750456,-0.0010649701789965803,0.001939606889674469,time_open,tp160_sl220_h48__all__expanding__q95
66531,27725,2025-09-03 16:55:00+00:00,vwap_revert_75,vwap_revert,-1.0,-0.0009618728639118901,-0.0010649701789965803,0.001939606889674469,time_open,tp160_sl220_h48__all__expanding__q95
66543,27733,2025-09-03 17:35:00+00:00,vwap_revert_100,vwap_revert,-1.0,-0.0009639838806366181,-0.0010649701789965803,0.009875509112497582,time_open,tp160_sl220_h48__all__expanding__q95
66544,27733,2025-09-03 17:35:00+00:00,vwap_revert_12,vwap_revert,-1.0,-0.0009685271076218025,-0.0010649701789965803,0.009875509112497582,time_open,tp160_sl220_h48__all__expanding__q95
66545,27733,2025-09-03 17:35:00+00:00,vwap_revert_140,vwap_revert,-1.0,-0.0009617346874931029,-0.0010649701789965803,0.009875509112497582,time_open,tp160_sl220_h48__all__expanding__q95
66546,27733,2025-09-03 17:35:00+00:00,vwap_revert_20,vwap_revert,-1.0,-0.000967696419628768,-0.0010649701789965803,0.009875509112497582,time_open,tp160_sl220_h48__all__expanding__q95
66547,27733,2025-09-03 17:35:00+00:00,vwap_revert_30,vwap_revert,-1.0,-0.0009679295310494563,-0.0010649701789965803,0.009875509112497582,time_open,tp160_sl220_h48__all__expanding__q95
66548,27733,2025-09-03 17:35:00+00:00,vwap_revert_50,vwap_revert,-1.0,-0.0009751555884799295,-0.0010649701789965803,0.009875509112497582,time_open,tp160_sl220_h48__all__expanding__q95
66549,27733,2025-09-03 17:35:00+00:00,vwap_revert_75,vwap_revert,-1.0,-0.0009577635106167737,-0.0010649701789965803,0.009875509112497582,time_open,tp160_sl220_h48__all__expanding__q95
66861,27868,2025-09-04 04:50:00+00:00,vwap_revert_12,vwap_revert,1.0,-0.0010248500359902623,-0.0010649701789965803,-0.00029933483326719966,time_open,tp160_sl220_h48__all__expanding__q95
66862,27868,2025-09-04 04:50:00+00:00,vwap_revert_20,vwap_revert,1.0,-0.001024019347997228,-0.0010649701789965803,-0.00029933483326719966,time_open,tp160_sl220_h48__all__expanding__q95
66863,27868,2025-09-04 04:50:00+00:00,vwap_revert_30,vwap_revert,1.0,-0.0010242524594179165,-0.0010649701789965803,-0.00029933483326719966,time_open,tp160_sl220_h48__all__expanding__q95
66864,27868,2025-09-04 04:50:00+00:00,vwap_revert_50,vwap_revert,1.0,-0.0010314785168483893,-0.0010649701789965803,-0.00029933483326719966,time_open,tp160_sl220_h48__all__expanding__q95
66865,27868,2025-09-04 04:50:00+00:00,vwap_revert_75,vwap_revert,1.0,-0.0010140864389852338,-0.0010649701789965803,-0.00029933483326719966,time_open,tp160_sl220_h48__all__expanding__q95
66910,27887,2025-09-04 06:25:00+00:00,vwap_revert_12,vwap_revert,1.0,-0.0010481828832858725,-0.0010649701789965803,0.007480515423304855,time_open,tp160_sl220_h48__all__expanding__q95
66911,27887,2025-09-04 06:25:00+00:00,vwap_revert_20,vwap_revert,1.0,-0.0010473521952928382,-0.0010649701789965803,0.007480515423304855,time_open,tp160_sl220_h48__all__expanding__q95
66912,27887,2025-09-04 06:25:00+00:00,vwap_revert_30,vwap_revert,1.0,-0.0010475853067135267,-0.0010649701789965803,0.007480515423304855,time_open,tp160_sl220_h48__all__expanding__q95
66913,27887,2025-09-04 06:25:00+00:00,vwap_revert_50,vwap_revert,1.0,-0.0010548113641439996,-0.0010649701789965803,0.007480515423304855,time_open,tp160_sl220_h48__all__expanding__q95
66914,27887,2025-09-04 06:25:00+00:00,vwap_revert_75,vwap_revert,1.0,-0.0010374192862808442,-0.0010649701789965803,0.007480515423304855,time_open,tp160_sl220_h48__all__expanding__q95
67192,28032,2025-09-04 18:30:00+00:00,bb_revert_1p2,bb_revert,1.0,-0.0010615868328740729,-0.0010649701789965803,0.007978467368983088,time_open,tp160_sl220_h48__all__expanding__q95
67193,28032,2025-09-04 18:30:00+00:00,bb_revert_1p5,bb_revert,1.0,-0.0010641962934082856,-0.0010649701789965803,0.007978467368983088,time_open,tp160_sl220_h48__all__expanding__q95
67196,28032,2025-09-04 18:30:00+00:00,vwap_revert_100,vwap_revert,1.0,-0.0010605351339198889,-0.0010649701789965803,0.007978467368983088,time_open,tp160_sl220_h48__all__expanding__q95
67198,28032,2025-09-04 18:30:00+00:00,vwap_revert_20,vwap_revert,1.0,-0.0010642476729120387,-0.0010649701789965803,0.007978467368983088,time_open,tp160_sl220_h48__all__expanding__q95
67199,28032,2025-09-04 18:30:00+00:00,vwap_revert_30,vwap_revert,1.0,-0.001064480784332727,-0.0010649701789965803,0.007978467368983088,time_open,tp160_sl220_h48__all__expanding__q95
67201,28032,2025-09-04 18:30:00+00:00,vwap_revert_75,vwap_revert,1.0,-0.0010543147639000446,-0.0010649701789965803,0.007978467368983088,time_open,tp160_sl220_h48__all__expanding__q95
67569,28219,2025-09-05 10:05:00+00:00,bb_revert_1p2,bb_revert,-1.0,-0.0009522812853150763,-0.0010649701789965803,-0.02256852529166994,stop_market,tp160_sl220_h48__all__expanding__q95
67570,28219,2025-09-05 10:05:00+00:00,bb_revert_1p5,bb_revert,-1.0,-0.000954890745849289,-0.0010649701789965803,-0.02256852529166994,stop_market,tp160_sl220_h48__all__expanding__q95
67571,28219,2025-09-05 10:05:00+00:00,vwap_revert_100,vwap_revert,-1.0,-0.0009512295863608923,-0.0010649701789965803,-0.02256852529166994,stop_market,tp160_sl220_h48__all__expanding__q95
67572,28219,2025-09-05 10:05:00+00:00,vwap_revert_12,vwap_revert,-1.0,-0.0009557728133460765,-0.0010649701789965803,-0.02256852529166994,stop_market,tp160_sl220_h48__all__expanding__q95
67573,28219,2025-09-05 10:05:00+00:00,vwap_revert_20,vwap_revert,-1.0,-0.000954942125353042,-0.0010649701789965803,-0.02256852529166994,stop_market,tp160_sl220_h48__all__expanding__q95
67574,28219,2025-09-05 10:05:00+00:00,vwap_revert_30,vwap_revert,-1.0,-0.0009551752367737305,-0.0010649701789965803,-0.02256852529166994,stop_market,tp160_sl220_h48__all__expanding__q95
67575,28219,2025-09-05 10:05:00+00:00,vwap_revert_50,vwap_revert,-1.0,-0.0009624012942042035,-0.0010649701789965803,-0.02256852529166994,stop_market,tp160_sl220_h48__all__expanding__q95
67576,28219,2025-09-05 10:05:00+00:00,vwap_revert_75,vwap_revert,-1.0,-0.000945009216341048,-0.0010649701789965803,-0.02256852529166994,stop_market,tp160_sl220_h48__all__expanding__q95
67577,28219,2025-09-05 10:05:00+00:00,wick_reject_0p6,wick_reject,-1.0,-0.0009919639235053618,-0.0010649701789965803,-0.02256852529166994,stop_market,tp160_sl220_h48__all__expanding__q95
67578,28221,2025-09-05 10:15:00+00:00,wick_reject_0p6,wick_reject,-1.0,-0.0009739928373342859,-0.0010649701789965803,-0.02256852529166972,stop_market,tp160_sl220_h48__all__expanding__q95
67581,28223,2025-09-05 10:25:00+00:00,vwap_revert_100,vwap_revert,-1.0,-0.0009546167484281052,-0.0010649701789965803,-0.02256852529166972,stop_market,tp160_sl220_h48__all__expanding__q95
67582,28223,2025-09-05 10:25:00+00:00,vwap_revert_12,vwap_revert,-1.0,-0.0009591599754132895,-0.0010649701789965803,-0.02256852529166972,stop_market,tp160_sl220_h48__all__expanding__q95
67583,28223,2025-09-05 10:25:00+00:00,vwap_revert_20,vwap_revert,-1.0,-0.0009583292874202551,-0.0010649701789965803,-0.02256852529166972,stop_market,tp160_sl220_h48__all__expanding__q95
67584,28223,2025-09-05 10:25:00+00:00,vwap_revert_30,vwap_revert,-1.0,-0.0009585623988409435,-0.0010649701789965803,-0.02256852529166972,stop_market,tp160_sl220_h48__all__expanding__q95
67585,28223,2025-09-05 10:25:00+00:00,vwap_revert_50,vwap_revert,-1.0,-0.0009657884562714166,-0.0010649701789965803,-0.02256852529166972,stop_market,tp160_sl220_h48__all__expanding__q95
67586,28223,2025-09-05 10:25:00+00:00,vwap_revert_75,vwap_revert,-1.0,-0.0009483963784082609,-0.0010649701789965803,-0.02256852529166972,stop_market,tp160_sl220_h48__all__expanding__q95
67595,28225,2025-09-05 10:35:00+00:00,vwap_revert_75,vwap_revert,-1.0,-0.001062713437184225,-0.0010649701789965803,-0.02256852529166972,stop_market,tp160_sl220_h48__all__expanding__q95
67597,28229,2025-09-05 10:55:00+00:00,vwap_revert_100,vwap_revert,-1.0,-0.0010540810281578952,-0.0010649701789965803,-0.02256852529166994,stop_market,tp160_sl220_h48__all__expanding__q95
67598,28229,2025-09-05 10:55:00+00:00,vwap_revert_12,vwap_revert,-1.0,-0.0010586242551430794,-0.0010649701789965803,-0.02256852529166994,stop_market,tp160_sl220_h48__all__expanding__q95
67599,28229,2025-09-05 10:55:00+00:00,vwap_revert_20,vwap_revert,-1.0,-0.001057793567150045,-0.0010649701789965803,-0.02256852529166994,stop_market,tp160_sl220_h48__all__expanding__q95
67600,28229,2025-09-05 10:55:00+00:00,vwap_revert_30,vwap_revert,-1.0,-0.0010580266785707331,-0.0010649701789965803,-0.02256852529166994,stop_market,tp160_sl220_h48__all__expanding__q95
67602,28229,2025-09-05 10:55:00+00:00,vwap_revert_75,vwap_revert,-1.0,-0.0010478606581380509,-0.0010649701789965803,-0.02256852529166994,stop_market,tp160_sl220_h48__all__expanding__q95
67604,28231,2025-09-05 11:05:00+00:00,macd_flip,macd_flip,-1.0,-0.0010441621207491324,-0.0010649701789965803,-0.02256852529166972,stop_market,tp160_sl220_h48__all__expanding__q95
67605,28231,2025-09-05 11:05:00+00:00,vwap_revert_100,vwap_revert,-1.0,-0.0010044092504635422,-0.0010649701789965803,-0.02256852529166972,stop_market,tp160_sl220_h48__all__expanding__q95
67606,28231,2025-09-05 11:05:00+00:00,vwap_revert_12,vwap_revert,-1.0,-0.0010089524774487266,-0.0010649701789965803,-0.02256852529166972,stop_market,tp160_sl220_h48__all__expanding__q95
67607,28231,2025-09-05 11:05:00+00:00,vwap_revert_20,vwap_revert,-1.0,-0.001008121789455692,-0.0010649701789965803,-0.02256852529166972,stop_market,tp160_sl220_h48__all__expanding__q95
67608,28231,2025-09-05 11:05:00+00:00,vwap_revert_30,vwap_revert,-1.0,-0.0010083549008763806,-0.0010649701789965803,-0.02256852529166972,stop_market,tp160_sl220_h48__all__expanding__q95
67609,28231,2025-09-05 11:05:00+00:00,vwap_revert_50,vwap_revert,-1.0,-0.0010155809583068534,-0.0010649701789965803,-0.02256852529166972,stop_market,tp160_sl220_h48__all__expanding__q95
67610,28231,2025-09-05 11:05:00+00:00,vwap_revert_75,vwap_revert,-1.0,-0.0009981888804436979,-0.0010649701789965803,-0.02256852529166972,stop_market,tp160_sl220_h48__all__expanding__q95
67611,28231,2025-09-05 11:05:00+00:00,wick_reject_0p6,wick_reject,-1.0,-0.001045143587608012,-0.0010649701789965803,-0.02256852529166972,stop_market,tp160_sl220_h48__all__expanding__q95
