candidate_id,event_id,source,signal_ts,entry_ts,exit_ts,side,score,entry_price,exit_price,reason,bars_held,net_ret_1x,mfe_1x,mae_1x
tp160_sl220_h48__all__expanding__q95,65066,vwap_revert_75,2025-09-01 15:10:00+00:00,2025-09-01 15:15:00+00:00,2025-09-01 17:10:00+00:00,1,-0.0010631230206046133,44.49769485000001,43.53023451212872,stop_market,24,-0.022562115135162934,-0.0003527115292807359,-0.022723566375435614
tp160_sl220_h48__all__expanding__q95,65140,vwap_revert_75,2025-09-01 17:25:00+00:00,2025-09-01 17:30:00+00:00,2025-09-01 21:30:00+00:00,1,-0.0010195144853183174,43.633768851000006,43.073368368,time_open,49,-0.013667271791687675,0.01320608244884136,-0.016360312335803165
tp160_sl220_h48__all__expanding__q95,65490,vwap_revert_75,2025-09-02 05:35:00+00:00,2025-09-02 05:40:00+00:00,2025-09-02 09:40:00+00:00,-1,-0.001034871370540121,44.336375968,44.779175175999995,time_open,49,-0.010820730580321592,-0.0010741525657029793,-0.017164429774955595
tp160_sl220_h48__all__expanding__q95,65855,vwap_revert_75,2025-09-02 17:30:00+00:00,2025-09-02 17:35:00+00:00,2025-09-02 18:10:00+00:00,-1,-0.0010477476392491203,44.527171025,43.80316919821981,target_limit,8,0.0154371956782615,0.016106368504689828,-0.0015337302715428141
tp160_sl220_h48__all__expanding__q95,66091,vwap_revert_75,2025-09-03 02:50:00+00:00,2025-09-03 02:55:00+00:00,2025-09-03 06:00:00+00:00,-1,-0.0010092019534591909,45.110544393,44.37705704593176,target_limit,38,0.01543719567826161,0.017635442083546393,-0.0038829326231741993
tp160_sl220_h48__all__expanding__q95,66458,vwap_revert_75,2025-09-03 14:50:00+00:00,2025-09-03 14:55:00+00:00,2025-09-03 18:55:00+00:00,-1,-0.0010558202583038302,45.954637708,45.7629154,time_open,49,0.003344397755318478,0.007608322585886396,-0.01267375680369766
tp160_sl220_h48__all__expanding__q95,66865,vwap_revert_75,2025-09-04 04:50:00+00:00,2025-09-04 04:55:00+00:00,2025-09-04 08:55:00+00:00,1,-0.0010140864389852338,45.59086656600001,45.615039192000005,time_open,49,-0.00029933483326719966,0.0072850871022418495,-0.008220316101079
tp160_sl220_h48__all__expanding__q95,67201,vwap_revert_75,2025-09-04 18:30:00+00:00,2025-09-04 18:35:00+00:00,2025-09-04 22:35:00+00:00,1,-0.0010543147639000446,45.02425924800001,45.420987976,time_open,49,0.007978467368983088,0.010988315194146558,-0.013591096812738306
tp160_sl220_h48__all__expanding__q95,67576,vwap_revert_75,2025-09-05 10:05:00+00:00,2025-09-05 10:10:00+00:00,2025-09-05 11:30:00+00:00,-1,-0.000945009216341048,46.173402721,47.17675962742066,stop_market,17,-0.02256852529166994,0.0008317065396294954,-0.03520952554707192
tp160_sl220_h48__all__expanding__q95,67957,vwap_revert_75,2025-09-05 23:20:00+00:00,2025-09-05 23:25:00+00:00,2025-09-06 03:25:00+00:00,-1,-0.001055336304654747,47.336153749,47.614426472,time_open,49,-0.006710411174258365,0.0036579598316784923,-0.012220568777792333
tp160_sl220_h48__all__expanding__q95,68154,vwap_revert_75,2025-09-06 06:25:00+00:00,2025-09-06 06:30:00+00:00,2025-09-06 10:30:00+00:00,1,-0.0010551339580332515,47.026405248,46.78834886400001,time_open,49,-0.005889408970552341,0.0023092292814494986,-0.011076867902176895
tp160_sl220_h48__all__expanding__q95,68557,vwap_revert_75,2025-09-06 19:10:00+00:00,2025-09-06 19:15:00+00:00,2025-09-06 23:15:00+00:00,1,-0.0010605810568072378,45.824116575000005,46.194192048000005,time_open,49,0.007243326556612412,0.009402983782453855,-0.008818894797190684
tp160_sl220_h48__all__expanding__q95,69193,vwap_revert_20,2025-09-07 18:35:00+00:00,2025-09-07 18:40:00+00:00,2025-09-07 22:40:00+00:00,1,-0.0010210883170219088,47.032411686,47.068422784,time_open,49,-6.39745500774357e-05,0.004498776618401257,-0.005951517208017358
tp160_sl220_h48__all__expanding__q95,69449,vwap_revert_75,2025-09-08 05:10:00+00:00,2025-09-08 05:15:00+00:00,2025-09-08 06:45:00+00:00,-1,-0.0010526967753614425,48.936434803,49.99983292706467,stop_market,19,-0.02256852529166994,0.0002336664500802721,-0.023639998456416192
tp160_sl220_h48__all__expanding__q95,69744,vwap_revert_75,2025-09-08 12:25:00+00:00,2025-09-08 12:30:00+00:00,2025-09-08 13:20:00+00:00,-1,-0.0009071527757621605,50.688552761000004,51.79002474469866,stop_market,11,-0.02256852529166972,-0.0004823029593143957,-0.023426705953387486
tp160_sl220_h48__all__expanding__q95,69840,vwap_revert_75,2025-09-08 14:25:00+00:00,2025-09-08 14:30:00+00:00,2025-09-08 17:05:00+00:00,-1,-0.001050386057138361,51.420766252,50.58467611099412,target_limit,32,0.01543719567826161,0.018334348566097614,-0.01090135350363332
tp160_sl220_h48__all__expanding__q95,70400,vwap_revert_75,2025-09-09 08:15:00+00:00,2025-09-09 08:20:00+00:00,2025-09-09 11:55:00+00:00,-1,-0.001032819068162159,54.587364842,53.699786517238806,target_limit,44,0.0154371956782615,0.01627418441192985,-0.014550444568300696
tp160_sl220_h48__all__expanding__q95,70733,vwap_revert_75,2025-09-09 18:05:00+00:00,2025-09-09 18:10:00+00:00,2025-09-09 19:20:00+00:00,1,-0.0010326278132113185,52.513286361000006,53.367584266496905,target_limit,15,0.01543215557514115,0.016009541532414184,-0.0027814216036151787
tp160_sl220_h48__all__expanding__q95,70885,vwap_revert_75,2025-09-10 00:25:00+00:00,2025-09-10 00:30:00+00:00,2025-09-10 02:05:00+00:00,1,-0.0010225779696947837,52.779571779,53.63820167532485,target_limit,20,0.01543215557514115,0.019617973130505284,-0.0042906264258838625
tp160_sl220_h48__all__expanding__q95,71016,vwap_revert_75,2025-09-10 06:20:00+00:00,2025-09-10 06:25:00+00:00,2025-09-10 10:25:00+00:00,-1,-0.0009504300656605397,54.677268272,54.417629952,time_open,49,0.0039212069890734395,0.009515257225577778,-0.021094767756126412
tp160_sl220_h48__all__expanding__q95,71231,vwap_revert_75,2025-09-10 14:20:00+00:00,2025-09-10 14:25:00+00:00,2025-09-10 18:25:00+00:00,-1,-0.0009863588364763679,55.078836926,54.822523032,time_open,49,0.0038261892184642053,0.010690801746433332,-0.007226044683123171
tp160_sl220_h48__all__expanding__q95,71474,vwap_revert_75,2025-09-11 00:20:00+00:00,2025-09-11 00:25:00+00:00,2025-09-11 04:25:00+00:00,-1,-0.0010471117698150794,55.827033249,55.866247416,time_open,49,-0.0015320364382624616,0.00893891758091836,-0.008403026893753844
tp160_sl220_h48__all__expanding__q95,71662,vwap_revert_75,2025-09-11 08:30:00+00:00,2025-09-11 08:35:00+00:00,2025-09-11 10:20:00+00:00,1,-0.0009534677647886933,55.307281104000005,54.10480081723481,stop_market,22,-0.022562115135162934,0.001604108794159842,-0.022803776799522293
tp160_sl220_h48__all__expanding__q95,71952,vwap_revert_75,2025-09-11 17:25:00+00:00,2025-09-11 17:30:00+00:00,2025-09-11 21:30:00+00:00,-1,-0.0010609762282103574,54.890039723,55.95822312799999,time_open,49,-0.02029781535239491,0.00182254783390301,-0.02063618570039806
tp160_sl220_h48__all__expanding__q95,72083,vwap_revert_75,2025-09-11 21:40:00+00:00,2025-09-11 21:45:00+00:00,2025-09-11 23:55:00+00:00,-1,-0.0010036827243345631,55.780083680000004,56.99219560814247,stop_market,27,-0.02256852529166972,-0.00035705073721747915,-0.0258702760450933
tp160_sl220_h48__all__expanding__q95,72247,vwap_revert_75,2025-09-12 02:25:00+00:00,2025-09-12 02:30:00+00:00,2025-09-12 06:30:00+00:00,-1,-0.0010431156746683362,56.831953811,57.017943288,time_open,49,-0.004103301205351327,0.007565353329745617,-0.009987553891866134
tp160_sl220_h48__all__expanding__q95,72378,vwap_revert_75,2025-09-12 08:40:00+00:00,2025-09-12 08:45:00+00:00,2025-09-12 12:45:00+00:00,1,-0.0010504968238915153,56.3604099,55.957768952,time_open,49,-0.007970398939184165,0.004197806588344122,-0.014367893755349208
tp160_sl220_h48__all__expanding__q95,72608,vwap_revert_75,2025-09-12 16:20:00+00:00,2025-09-12 16:25:00+00:00,2025-09-12 18:25:00+00:00,1,-0.0010316487316347639,55.27925106000001,56.17854629879633,target_limit,25,0.01543215557514115,0.01674677066437069,-0.004236186674365331
tp160_sl220_h48__all__expanding__q95,72675,vwap_revert_75,2025-09-12 19:25:00+00:00,2025-09-12 19:30:00+00:00,2025-09-12 21:30:00+00:00,-1,-0.0010579933682064286,56.41939696,55.50203020337532,target_limit,25,0.0154371956782615,0.017660538993467423,-0.0016660578837699596
tp160_sl220_h48__all__expanding__q95,72949,vwap_revert_20,2025-09-13 06:35:00+00:00,2025-09-13 06:40:00+00:00,2025-09-13 09:55:00+00:00,1,-0.0010626670450348285,55.187152344000005,56.08494930025433,target_limit,40,0.01543215557514115,0.01938581011267404,-0.006523915542710605
tp160_sl220_h48__all__expanding__q95,73661,bb_revert_1p2,2025-09-14 11:20:00+00:00,2025-09-14 11:25:00+00:00,2025-09-14 15:25:00+00:00,1,-0.0010627213168872415,54.233129775,54.125285304,time_open,49,-0.0028170329478655652,0.0009933084301696482,-0.013379610557168535
tp160_sl220_h48__all__expanding__q95,73905,bb_revert_1p2,2025-09-14 21:10:00+00:00,2025-09-14 21:15:00+00:00,2025-09-15 01:15:00+00:00,1,-0.0010505701285442265,54.095982774,53.335076744,time_open,49,-0.014889340994773122,0.0034941083664135064,-0.015498642267640321
tp160_sl220_h48__all__expanding__q95,74076,bb_revert_1p2,2025-09-15 04:25:00+00:00,2025-09-15 04:30:00+00:00,2025-09-15 07:30:00+00:00,-1,-0.0010192407314767447,54.333637384000006,53.45018461087094,target_limit,37,0.0154371956782615,0.019410395378951173,-0.006126824731980799
tp160_sl220_h48__all__expanding__q95,74247,vwap_revert_75,2025-09-15 12:55:00+00:00,2025-09-15 13:00:00+00:00,2025-09-15 17:00:00+00:00,1,-0.001014116641010595,53.117934453000004,52.320809048,time_open,49,-0.01582980929618338,0.002279184012833113,-0.018542897337306755
tp160_sl220_h48__all__expanding__q95,74374,vwap_revert_75,2025-09-15 17:00:00+00:00,2025-09-15 17:05:00+00:00,2025-09-15 19:40:00+00:00,1,-0.0010477997807591109,52.345106097000006,53.19666800828977,target_limit,32,0.01543215557514115,0.019273891643861063,-0.005975947144569963
tp160_sl220_h48__all__expanding__q95,74592,vwap_revert_75,2025-09-15 23:10:00+00:00,2025-09-15 23:15:00+00:00,2025-09-16 03:15:00+00:00,-1,-0.001025238660076834,53.621402433,53.2109486,time_open,49,0.0068285157355456845,0.008213183785155342,-0.00807200610922411
tp160_sl220_h48__all__expanding__q95,74838,bb_revert_1p2,2025-09-16 10:05:00+00:00,2025-09-16 10:10:00+00:00,2025-09-16 13:05:00+00:00,1,-0.0009241984242260323,53.246071797000006,54.112290820113685,target_limit,36,0.01543215557514115,0.01639422728362061,-0.01853941238509217
tp160_sl220_h48__all__expanding__q95,74953,vwap_revert_20,2025-09-16 15:10:00+00:00,2025-09-16 15:15:00+00:00,2025-09-16 19:15:00+00:00,-1,-0.001060045740986103,53.591434623000005,53.93075852,time_open,49,-0.007163629659451269,0.0012023306234155706,-0.01107989878811934
tp160_sl220_h48__all__expanding__q95,75139,vwap_revert_75,2025-09-16 22:10:00+00:00,2025-09-16 22:15:00+00:00,2025-09-17 02:15:00+00:00,-1,-0.0010633808138748341,54.33663416500001,54.235678,time_open,49,0.0010294238605585246,0.008955912939367594,-0.0055376476584507875
tp160_sl220_h48__all__expanding__q95,75435,vwap_revert_75,2025-09-17 10:05:00+00:00,2025-09-17 10:10:00+00:00,2025-09-17 14:10:00+00:00,-1,-0.0010314921767701796,55.092821904000004,55.16543248,time_open,49,-0.002147837126675255,0.006549345114845284,-0.008694834303200965
tp160_sl220_h48__all__expanding__q95,75802,vwap_revert_75,2025-09-17 23:35:00+00:00,2025-09-17 23:40:00+00:00,2025-09-17 23:50:00+00:00,-1,-0.0010648481631249705,57.65806644,56.72055919509248,target_limit,3,0.01543719567826161,0.023102863523634998,-0.006761276495783412
tp160_sl220_h48__all__expanding__q95,75934,vwap_revert_75,2025-09-18 02:45:00+00:00,2025-09-18 02:50:00+00:00,2025-09-18 06:50:00+00:00,-1,-0.001017723507544903,58.689958031,58.315600616,time_open,49,0.005551882257243056,0.010750698282434135,-0.012989929615049316
tp160_sl220_h48__all__expanding__q95,76135,vwap_revert_75,2025-09-18 11:55:00+00:00,2025-09-18 12:00:00+00:00,2025-09-18 16:00:00+00:00,1,-0.0010345453128532023,57.880038714,57.856270024000004,time_open,49,-0.0012398066948923932,0.007411212838325909,-0.010228730662268941
tp160_sl220_h48__all__expanding__q95,76588,vwap_revert_75,2025-09-19 05:00:00+00:00,2025-09-19 05:05:00+00:00,2025-09-19 09:05:00+00:00,1,-0.0009851062625390527,57.38751079800001,56.377879832000005,time_open,49,-0.018415245012661806,0.00079266727842775,-0.019940003714114543
tp160_sl220_h48__all__expanding__q95,76717,vwap_revert_75,2025-09-19 09:05:00+00:00,2025-09-19 09:10:00+00:00,2025-09-19 13:10:00+00:00,1,-0.0009970585341836382,56.451507543000005,56.225839704,time_open,49,-0.004825217029128362,0.001514440636237513,-0.014152249140745326
tp160_sl220_h48__all__expanding__q95,77261,bb_revert_1p2,2025-09-20 06:00:00+00:00,2025-09-20 06:05:00+00:00,2025-09-20 10:05:00+00:00,-1,-0.0010552716303408346,56.40740983600001,55.992214151999995,time_open,49,0.006534388117551342,0.008818164802216422,-0.004998991007139534
tp160_sl220_h48__all__expanding__q95,77456,vwap_revert_75,2025-09-20 14:00:00+00:00,2025-09-20 14:05:00+00:00,2025-09-20 18:05:00+00:00,1,-0.0010583118916621384,55.414395915,54.54439592000001,time_open,49,-0.01652270383259286,0.010477495521030056,-0.0177638699258207
tp160_sl220_h48__all__expanding__q95,77772,vwap_revert_75,2025-09-21 01:40:00+00:00,2025-09-21 01:45:00+00:00,2025-09-21 05:45:00+00:00,1,-0.0010273411808722768,53.921796072,54.341342328,time_open,49,0.0069480942476454356,0.008664472662894163,-0.0036748656216843015
tp160_sl220_h48__all__expanding__q95,77901,vwap_revert_20,2025-09-21 08:05:00+00:00,2025-09-21 08:10:00+00:00,2025-09-21 10:25:00+00:00,1,-0.0010331984592194183,53.71757718,52.54965993072726,stop_market,28,-0.022562115135163045,-0.00010382411666309821,-0.023080932649222743
tp160_sl220_h48__all__expanding__q95,77983,vwap_revert_75,2025-09-21 10:30:00+00:00,2025-09-21 10:35:00+00:00,2025-09-21 14:35:00+00:00,1,-0.001064410218971586,52.874673714000004,52.869953984000006,time_open,49,-0.0009185481919560645,0.0011598423534810998,-0.014309285379372831
tp160_sl220_h48__all__expanding__q95,78125,vwap_revert_75,2025-09-21 14:40:00+00:00,2025-09-21 14:45:00+00:00,2025-09-21 16:30:00+00:00,1,-0.0010349716183490005,52.688474136,51.54293144752212,stop_market,22,-0.022562115135163045,0.002173641690673689,-0.02257271684664576
tp160_sl220_h48__all__expanding__q95,78408,vwap_revert_75,2025-09-21 23:30:00+00:00,2025-09-21 23:35:00+00:00,2025-09-22 00:35:00+00:00,1,-0.0010349925502585024,51.20888824200001,50.095514425948984,stop_market,13,-0.022562115135163045,0.0025017484737135387,-0.022654711448624756
tp160_sl220_h48__all__expanding__q95,78665,bb_revert_1p2,2025-09-22 09:50:00+00:00,2025-09-22 09:55:00+00:00,2025-09-22 13:55:00+00:00,1,-0.0010203278200095272,48.808315188,49.45305216,time_open,49,0.012374772255090104,0.024292680610526585,-0.006362729521839376
tp160_sl220_h48__all__expanding__q95,78890,vwap_revert_75,2025-09-22 17:55:00+00:00,2025-09-22 18:00:00+00:00,2025-09-22 19:55:00+00:00,1,-0.0010457827259594053,48.085540482000006,47.040073893264136,stop_market,24,-0.022562115135162934,0.002941830674710655,-0.022657116553752812
tp160_sl220_h48__all__expanding__q95,79116,vwap_revert_75,2025-09-22 23:55:00+00:00,2025-09-23 00:00:00+00:00,2025-09-23 00:45:00+00:00,1,-0.0010554632030910325,47.328729294000006,46.29971714880588,stop_market,10,-0.022562115135163045,0.0007452282477498073,-0.023037903260795703
tp160_sl220_h48__all__expanding__q95,79198,vwap_revert_75,2025-09-23 02:05:00+00:00,2025-09-23 02:10:00+00:00,2025-09-23 05:20:00+00:00,1,-0.0010101336513968235,46.178496417000005,46.92973854069496,target_limit,39,0.01543215557514115,0.017226710367883147,-0.01933031436966283
tp160_sl220_h48__all__expanding__q95,79402,vwap_revert_75,2025-09-23 08:40:00+00:00,2025-09-23 08:45:00+00:00,2025-09-23 09:45:00+00:00,-1,-0.0010598257357254052,48.75762687,47.96483877880222,target_limit,13,0.01543719567826161,0.018533036326999652,-0.004278121083080692
tp160_sl220_h48__all__expanding__q95,79658,vwap_revert_75,2025-09-23 15:55:00+00:00,2025-09-23 16:00:00+00:00,2025-09-23 18:15:00+00:00,1,-0.0010361667219869377,47.368772214,46.33888946332748,stop_market,28,-0.022562115135162934,0.007393642892362884,-0.026144106196935427
tp160_sl220_h48__all__expanding__q95,79880,vwap_revert_75,2025-09-23 22:15:00+00:00,2025-09-23 22:20:00+00:00,2025-09-24 02:20:00+00:00,1,-0.0010554087517914126,45.143386935,45.157918544000005,time_open,49,-0.0005075571475731337,0.011753948939719594,-0.018188846844533715
tp160_sl220_h48__all__expanding__q95,80034,vwap_revert_75,2025-09-24 03:35:00+00:00,2025-09-24 03:40:00+00:00,2025-09-24 04:05:00+00:00,1,-0.0010629046734740818,44.582786055,43.61347568048711,stop_market,6,-0.022562115135163045,0.002696420651049136,-0.022548452002714506
tp160_sl220_h48__all__expanding__q95,80082,vwap_revert_75,2025-09-24 05:30:00+00:00,2025-09-24 05:35:00+00:00,2025-09-24 05:50:00+00:00,1,-0.00103676729866778,44.11027959900001,44.82787550821918,target_limit,4,0.015432155575141372,0.01649775081036875,-0.0016452043836889957
tp160_sl220_h48__all__expanding__q95,80459,vwap_revert_75,2025-09-24 19:40:00+00:00,2025-09-24 19:45:00+00:00,2025-09-24 23:45:00+00:00,-1,-0.0010555284430944503,45.92067419,45.480989848,time_open,49,0.008749514576170118,0.011578100700354699,-0.00987283712517996
tp160_sl220_h48__all__expanding__q95,80617,vwap_revert_20,2025-09-25 00:55:00+00:00,2025-09-25 01:00:00+00:00,2025-09-25 02:05:00+00:00,1,-0.0010595480218913178,45.571846179000005,44.58103184917066,stop_market,14,-0.022562115135162934,0.0038873522987012965,-0.02299101634725599
tp160_sl220_h48__all__expanding__q95,80796,vwap_revert_75,2025-09-25 05:35:00+00:00,2025-09-25 05:40:00+00:00,2025-09-25 07:55:00+00:00,1,-0.0010592682610187658,43.19429780400001,42.25517567445062,stop_market,28,-0.022562115135163045,0.004600195074396796,-0.024336749561716622
tp160_sl220_h48__all__expanding__q95,80897,vwap_revert_75,2025-09-25 08:00:00+00:00,2025-09-25 08:05:00+00:00,2025-09-25 09:05:00+00:00,1,-0.0010602817570639278,42.4454952,43.13600802370453,target_limit,13,0.01543215557514115,0.016268034964520783,-0.006716748228226225
tp160_sl220_h48__all__expanding__q95,80939,bb_revert_1p2,2025-09-25 10:40:00+00:00,2025-09-25 10:45:00+00:00,2025-09-25 11:50:00+00:00,1,-0.0010020015928083215,42.765838560000006,41.83603190906949,stop_market,14,-0.022562115135163045,0.001453530249682533,-0.025781603630465125
tp160_sl220_h48__all__expanding__q95,82119,bb_revert_1p2,2025-09-27 00:15:00+00:00,2025-09-27 00:20:00+00:00,2025-09-27 03:00:00+00:00,-1,-0.0010312686693168748,44.850823373000004,44.12155903153946,target_limit,33,0.0154371956782615,0.01789985807670369,-0.01482190243611649
tp160_sl220_h48__all__expanding__q95,82348,vwap_revert_75,2025-09-27 10:30:00+00:00,2025-09-27 10:35:00+00:00,2025-09-27 13:10:00+00:00,1,-0.0010591942140745086,43.56369374100001,44.27239766904599,target_limit,32,0.01543215557514115,0.021630540894954864,-0.005319978620993441
tp160_sl220_h48__all__expanding__q95,82582,vwap_revert_75,2025-09-27 17:50:00+00:00,2025-09-27 17:55:00+00:00,2025-09-27 21:55:00+00:00,-1,-0.0010411099494489116,45.626989652,45.807903519999996,time_open,49,-0.004796029331154899,0.009511687168276217,-0.012491073807141555
tp160_sl220_h48__all__expanding__q95,83066,vwap_revert_75,2025-09-28 08:35:00+00:00,2025-09-28 08:40:00+00:00,2025-09-28 11:25:00+00:00,1,-0.0010539695433259293,44.49268948500001,43.52533797281352,stop_market,34,-0.022562115135163045,0.0012880883503190166,-0.022501199489955784
tp160_sl220_h48__all__expanding__q95,83499,vwap_revert_75,2025-09-28 23:00:00+00:00,2025-09-28 23:05:00+00:00,2025-09-29 00:20:00+00:00,-1,-0.0010225776247541685,47.054456335,46.28936141519111,target_limit,16,0.015437195678261722,0.016458724535808544,-0.006270507631545478
tp160_sl220_h48__all__expanding__q95,83588,vwap_revert_75,2025-09-29 02:25:00+00:00,2025-09-29 02:30:00+00:00,2025-09-29 06:30:00+00:00,-1,-0.0009279943798531493,47.344145165,46.87762104,time_open,49,0.009028656076096441,0.013943543867976027,-0.00930393016415622
tp160_sl220_h48__all__expanding__q95,83707,vwap_revert_75,2025-09-29 08:50:00+00:00,2025-09-29 08:55:00+00:00,2025-09-29 10:15:00+00:00,-1,-0.0010488060644447555,47.900547504,47.1216953313076,target_limit,17,0.01543719567826161,0.0166083175549,-0.005079587029767977
tp160_sl220_h48__all__expanding__q95,83821,vwap_revert_75,2025-09-29 12:55:00+00:00,2025-09-29 13:00:00+00:00,2025-09-29 13:40:00+00:00,1,-0.0010606184244028763,46.107420234,46.857506074428855,target_limit,9,0.015432155575141372,0.023306004988923545,-0.008166563980477897
tp160_sl220_h48__all__expanding__q95,84166,vwap_revert_75,2025-09-30 01:35:00+00:00,2025-09-30 01:40:00+00:00,2025-09-30 03:55:00+00:00,1,-0.0010306935032521494,45.595871931000005,44.60453523788362,stop_market,28,-0.022562115135162934,-6.298664502668583e-05,-0.023681502936490975
tp160_sl220_h48__all__expanding__q95,84308,vwap_revert_75,2025-09-30 06:05:00+00:00,2025-09-30 06:10:00+00:00,2025-09-30 09:35:00+00:00,1,-0.0009466123034842236,44.709922326000004,43.7378477790932,stop_market,42,-0.022562115135162934,0.013555775596763908,-0.024725200659952887
tp160_sl220_h48__all__expanding__q95,84631,vwap_revert_75,2025-09-30 17:10:00+00:00,2025-09-30 17:15:00+00:00,2025-09-30 17:35:00+00:00,1,-0.001045130045238883,43.950107919000004,44.66509811945048,target_limit,5,0.01543215557514115,0.07062308212577006,-0.002692424068248115
tp160_sl220_h48__all__expanding__q95,84996,vwap_revert_75,2025-10-01 06:50:00+00:00,2025-10-01 06:55:00+00:00,2025-10-01 07:35:00+00:00,1,-0.0010607989313713608,44.772989925000005,45.501366954249654,target_limit,9,0.01543215557514115,0.01608134896074831,-0.002245897624057928
tp160_sl220_h48__all__expanding__q95,85089,vwap_revert_75,2025-10-01 10:35:00+00:00,2025-10-01 10:40:00+00:00,2025-10-01 13:20:00+00:00,-1,-0.0011523879226140255,46.721813644,47.73708762507234,stop_market,33,-0.02256852529166972,0.0008093359621723639,-0.02531066309846454
tp160_sl220_h48__all__expanding__q95,85188,vwap_revert_75,2025-10-01 13:25:00+00:00,2025-10-01 13:30:00+00:00,2025-10-01 17:30:00+00:00,-1,-0.0011228799696347829,47.568903739999996,47.42247716,time_open,49,0.0022501533787345433,0.014482228637543781,-0.011705572342503927
tp160_sl220_h48__all__expanding__q95,85751,vwap_revert_75,2025-10-02 06:15:00+00:00,2025-10-02 06:20:00+00:00,2025-10-02 10:20:00+00:00,-1,-0.0011460667482691826,49.315028136,49.468936752,time_open,49,-0.003951544016915623,0.01484391601645707,-0.0051388168635797685
tp160_sl220_h48__all__expanding__q95,85866,vwap_revert_75,2025-10-02 10:20:00+00:00,2025-10-02 10:25:00+00:00,2025-10-02 14:20:00+00:00,-1,-0.0011266608111012847,49.382955172,48.57999938268524,target_limit,48,0.01543719567826161,0.016847010655849037,-0.010682269359734169
tp160_sl220_h48__all__expanding__q95,86121,vwap_revert_75,2025-10-02 18:50:00+00:00,2025-10-02 18:55:00+00:00,2025-10-02 19:45:00+00:00,-1,-0.0011348208011695811,49.951344635000005,51.03679694457672,stop_market,11,-0.02256852529166972,-0.00023333435936834235,-0.02318993139246041
tp160_sl220_h48__all__expanding__q95,86573,vwap_revert_75,2025-10-03 13:05:00+00:00,2025-10-03 13:10:00+00:00,2025-10-03 15:35:00+00:00,1,-0.0011345604792769258,48.981500817000004,49.77834284414715,target_limit,30,0.01543215557514115,0.01705744350548799,-0.012551913275072562
tp160_sl220_h48__all__expanding__q95,86953,vwap_revert_75,2025-10-04 02:15:00+00:00,2025-10-04 02:20:00+00:00,2025-10-04 06:20:00+00:00,1,-0.0011379720045608561,48.781286217,48.979927288,time_open,49,0.003241064152163341,0.010161966226041041,-0.00445896256449209
tp160_sl220_h48__all__expanding__q95,87514,bb_revert_1p2,2025-10-05 00:00:00+00:00,2025-10-05 00:05:00+00:00,2025-10-05 02:45:00+00:00,-1,-0.001124245822507628,49.105253466,50.172320052024844,stop_market,33,-0.02256852529166972,0.004912986879643033,-0.022667810554001924
tp160_sl220_h48__all__expanding__q95,87626,vwap_revert_75,2025-10-05 04:20:00+00:00,2025-10-05 04:25:00+00:00,2025-10-05 07:20:00+00:00,-1,-0.0011460249809371562,50.097187977000004,51.1858094904003,stop_market,36,-0.02256852529166972,0.0010018122578666633,-0.02242811291432202
tp160_sl220_h48__all__expanding__q95,87736,vwap_revert_75,2025-10-05 08:00:00+00:00,2025-10-05 08:05:00+00:00,2025-10-05 09:30:00+00:00,-1,-0.0010539619678060451,51.179025918,50.34686642067512,target_limit,18,0.015437195678261722,0.017155971655396285,-0.006608098491730289
tp160_sl220_h48__all__expanding__q95,87882,vwap_revert_75,2025-10-05 12:05:00+00:00,2025-10-05 12:10:00+00:00,2025-10-05 16:10:00+00:00,1,-0.0011154365743541361,49.07860489800001,49.0629492,time_open,49,-0.0011481826672062288,0.009604900199989164,-0.01094073268299624
tp160_sl220_h48__all__expanding__q95,88191,vwap_revert_75,2025-10-05 21:35:00+00:00,2025-10-05 21:40:00+00:00,2025-10-06 00:15:00+00:00,1,-0.0011316482108467284,47.807242188000004,48.58498111273664,target_limit,32,0.01543215557514115,0.016498709733103523,-0.0019257752068905381
tp160_sl220_h48__all__expanding__q95,88912,bb_revert_1p2,2025-10-07 02:05:00+00:00,2025-10-07 02:10:00+00:00,2025-10-07 06:10:00+00:00,1,-0.0011428149038410723,46.94631940800001,46.448259104,time_open,49,-0.011434068295966127,0.0038273627041649494,-0.019251482155445157
tp160_sl220_h48__all__expanding__q95,89070,vwap_revert_75,2025-10-07 06:25:00+00:00,2025-10-07 06:30:00+00:00,2025-10-07 10:30:00+00:00,1,-0.001149815820232485,45.954256065,46.190190992,time_open,49,0.0043026741530299475,0.012485109848986875,-0.009102780740677512
tp160_sl220_h48__all__expanding__q95,89353,macd_flip,2025-10-07 15:20:00+00:00,2025-10-07 15:25:00+00:00,2025-10-07 19:25:00+00:00,1,-0.00115400918181679,45.319575783000005,44.820829576,time_open,49,-0.011829853576232018,0.00912242027550203,-0.014990609377190227
tp160_sl220_h48__all__expanding__q95,89691,vwap_revert_20,2025-10-08 00:30:00+00:00,2025-10-08 00:35:00+00:00,2025-10-08 01:25:00+00:00,1,-0.0011418756420223353,45.03026568600001,45.76282813495937,target_limit,11,0.01543215557514115,0.01969196273864493,-0.0033741305471818453
tp160_sl220_h48__all__expanding__q95,89868,vwap_revert_75,2025-10-08 09:00:00+00:00,2025-10-08 09:05:00+00:00,2025-10-08 13:05:00+00:00,-1,-0.0011020197535569591,46.373188121000005,45.95286524,time_open,49,0.008238356131299068,0.014495188884708243,-0.006707346606503754
