candidate_id,style_set,allowed_styles,variant,quantile,window,start,end,trades,days,trades_per_day,total_return_1x,annualized_1x,win_rate,profit_factor,avg_trade_bps,max_drawdown_1x,trade_sharpe,active_months,negative_active_months,recent_1m_total_return_1x,recent_3m_total_return_1x,recent_6m_total_return_1x,paper_gate
mean_revert_bb_vwap_rsi__cfg_style_78_22__q90,mean_revert_bb_vwap_rsi,"bb_revert,trend_rsi_snapback,vwap_revert",cfg_style_78_22,0.9,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,332,365.0,0.9095890410958904,0.7741240428999878,0.7741240428999878,0.5662650602409639,1.2598652160851243,19.205696142129103,-0.13137493971910152,1.7801820344547976,13,3,0.11447768399314784,0.0674372346168608,0.25880839111309095,True
bb_vwap_only__equal_weight__q85,bb_vwap_only,"bb_revert,vwap_revert",equal_weight,0.85,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,334,365.0,0.915068493150685,0.7714107240859895,0.7714107240859895,0.5778443113772455,1.2500169576138982,19.145069330105482,-0.1710578675418759,1.7416500023104982,13,3,0.16598075057607398,0.19068166794885877,0.3605054801089649,True
mean_revert_bb_vwap_rsi__current_70_20_10__q90,mean_revert_bb_vwap_rsi,"bb_revert,trend_rsi_snapback,vwap_revert",current_70_20_10,0.9,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,329,365.0,0.9013698630136986,0.7336096385512383,0.7336096385512383,0.5653495440729484,1.250536494024049,18.677445795420496,-0.1313749397191014,1.715582202586172,13,4,0.11447768399314784,0.0674372346168608,0.2282286998678711,True
bb_vwap_only__equal_weight__q95,bb_vwap_only,"bb_revert,vwap_revert",equal_weight,0.95,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,175,365.0,0.4794520547945205,0.7330277553758988,0.7330277553758988,0.5942857142857143,1.4132085541856858,34.15072969620843,-0.16766112935334088,1.942022355538414,13,4,0.10275630628655841,0.14001956083874956,0.260204992171553,True
core_bb_vwap_macd__cfg_side_88_12__q95,core_bb_vwap_macd,"bb_revert,macd_flip,vwap_revert",cfg_side_88_12,0.95,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,185,365.0,0.5068493150684932,0.6987731130217236,0.6987731130217236,0.5783783783783784,1.3699196081894731,31.42695225896819,-0.13227992980972303,1.8142216156474666,13,3,0.24542398395935838,0.282597272122745,0.3390539926328353,True
core_bb_vwap_macd__current_70_20_10__q95,core_bb_vwap_macd,"bb_revert,macd_flip,vwap_revert",current_70_20_10,0.95,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,184,365.0,0.5041095890410959,0.6923290909421067,0.6923290909421067,0.5760869565217391,1.367496875171821,31.390806179897872,-0.13227992980972303,1.8023169489676416,13,3,0.24542398395935838,0.282597272122745,0.3390539926328353,True
bb_vwap_only__current_70_20_10__q95,bb_vwap_only,"bb_revert,vwap_revert",current_70_20_10,0.95,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,165,365.0,0.4520547945205479,0.6833200652227835,0.6833200652227835,0.5878787878787879,1.4123258966448373,34.27125120568355,-0.15621649535308257,1.8991714233443038,13,3,0.08685718779512475,0.1022814558581,0.2069632449690424,True
bb_vwap_only__cfg_only__q95,bb_vwap_only,"bb_revert,vwap_revert",cfg_only,0.95,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,164,365.0,0.44931506849315067,0.6717292356742322,0.6717292356742322,0.5853658536585366,1.4072702665643082,34.057451693109456,-0.15621649535308246,1.875982010943538,13,3,0.08685718779512475,0.1022814558581,0.2069632449690424,True
bb_vwap_only__cfg_style_78_22__q95,bb_vwap_only,"bb_revert,vwap_revert",cfg_style_78_22,0.95,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,164,365.0,0.44931506849315067,0.6717292356742322,0.6717292356742322,0.5853658536585366,1.4072702665643082,34.057451693109456,-0.15621649535308246,1.875982010943538,13,3,0.08685718779512475,0.1022814558581,0.2069632449690424,True
bb_vwap_only__cfg_side_88_12__q95,bb_vwap_only,"bb_revert,vwap_revert",cfg_side_88_12,0.95,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,162,365.0,0.4438356164383562,0.6077331408219622,0.6077331408219622,0.5802469135802469,1.3785680640548343,32.04809741779968,-0.15621649535308257,1.7479577586191473,13,3,0.07033954147288957,0.05278518548521216,0.15276639825114247,True
mean_revert_bb_vwap_rsi__cfg_side_88_12__q80,mean_revert_bb_vwap_rsi,"bb_revert,trend_rsi_snapback,vwap_revert",cfg_side_88_12,0.8,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,519,365.0,1.4219178082191781,2.075695499238422,2.075695499238422,0.581888246628131,1.36284826193071,23.293639815147845,-0.24576688196952723,2.9390412564885002,13,4,0.3655388026044186,0.04794752478090292,0.33953782550246525,False
core_bb_vwap_macd__cfg_only__q60,core_bb_vwap_macd,"bb_revert,macd_flip,vwap_revert",cfg_only,0.6,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,759,365.0,2.0794520547945203,1.9646127300518845,1.9646127300518845,0.5691699604743083,1.2347003477999974,15.940337130535447,-0.23180310742196375,2.4406069312292304,13,3,0.07276090616396935,0.19690909461653394,0.9501055163574974,False
base_all__cfg_only__q60,base_all,"bb_revert,macd_flip,micro_breakout,trend_rsi_snapback,vwap_revert,wick_reject",cfg_only,0.6,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,818,365.0,2.241095890410959,1.7993068106617685,1.7993068106617685,0.539119804400978,1.2056521833770826,14.323322668760857,-0.30503665433859106,2.1935270043423127,13,4,-0.018948825484295884,-0.0639417053706649,0.6370798963407256,False
base_all__cfg_style_78_22__q60,base_all,"bb_revert,macd_flip,micro_breakout,trend_rsi_snapback,vwap_revert,wick_reject",cfg_style_78_22,0.6,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,824,365.0,2.2575342465753425,1.69731503737676,1.69731503737676,0.537621359223301,1.1962983648575567,13.786915885074183,-0.3442777376202262,2.115319767388912,13,3,-0.06850927320934619,-0.20909525960703834,0.3408307065897036,False
mean_revert_bb_vwap_rsi__cfg_only__q80,mean_revert_bb_vwap_rsi,"bb_revert,trend_rsi_snapback,vwap_revert",cfg_only,0.8,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,513,365.0,1.4054794520547946,1.625757130981683,1.625757130981683,0.5750487329434698,1.3084745070775812,20.51863478206715,-0.21030691649041833,2.526620260723842,13,4,0.3655388026044186,0.09721635448926125,0.3745914928489331,False
base_all__cfg_side_88_12__q60,base_all,"bb_revert,macd_flip,micro_breakout,trend_rsi_snapback,vwap_revert,wick_reject",cfg_side_88_12,0.6,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,821,365.0,2.249315068493151,1.5670850331779604,1.5670850331779604,0.5371498172959805,1.1876847491705944,13.22637929806224,-0.3050366543385912,2.0264144697582025,13,5,-0.018948825484295884,-0.06248453660812181,0.499697603453227,False
no_wick_no_breakout__cfg_side_88_12__q70,no_wick_no_breakout,"bb_revert,macd_flip,trend_rsi_snapback,vwap_revert",cfg_side_88_12,0.7,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,682,365.0,1.8684931506849316,1.5381921223608952,1.5381921223608952,0.5747800586510264,1.223441408221573,15.348018955235498,-0.21590226434525595,2.181068998574971,13,5,0.1847465772838046,0.019923978213831184,0.35351958669036065,False
core_bb_vwap_macd__current_70_20_10__q70,core_bb_vwap_macd,"bb_revert,macd_flip,vwap_revert",current_70_20_10,0.7,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,640,365.0,1.7534246575342465,1.5168868762747203,1.5168868762747203,0.5671875,1.226206530302978,16.224785393248112,-0.17900916560363345,2.162840651662088,13,4,0.05958301710144176,-0.012887153722405564,0.508892576616403,False
bb_vwap_only__cfg_only__q60,bb_vwap_only,"bb_revert,vwap_revert",cfg_only,0.6,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,683,365.0,1.8712328767123287,1.4778676238580375,1.4778676238580375,0.5841874084919473,1.2203136971219235,14.837422827304934,-0.23866323197605988,2.2070538445961416,13,3,0.06093088264521063,0.01576251393775907,0.7668469420272612,False
base_all__cfg_only__q50,base_all,"bb_revert,macd_flip,micro_breakout,trend_rsi_snapback,vwap_revert,wick_reject",cfg_only,0.5,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,833,365.0,2.282191780821918,1.45443430437162,1.45443430437162,0.5450180072028812,1.1782599906825264,12.454739473723386,-0.28005404258843225,1.960862815233654,13,4,0.03603468104501206,-0.08106539320750916,0.43834964009069677,False
base_all__current_70_20_10__q60,base_all,"bb_revert,macd_flip,micro_breakout,trend_rsi_snapback,vwap_revert,wick_reject",current_70_20_10,0.6,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,818,365.0,2.241095890410959,1.436753756010475,1.436753756010475,0.5378973105134475,1.1794407008988137,12.605086863814838,-0.34427773762022607,1.9422453352413391,13,4,-0.06850927320934619,-0.20868678044216238,0.3796413600309896,False
core_bb_vwap_macd__cfg_side_88_12__q70,core_bb_vwap_macd,"bb_revert,macd_flip,vwap_revert",cfg_side_88_12,0.7,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,661,365.0,1.810958904109589,1.4097173074851148,1.4097173074851148,0.5642965204236006,1.2114219566572062,15.038772016122122,-0.23522808841176102,2.0768353105819886,13,4,-0.0140992254385085,-0.08020236239611167,0.4251409270567843,False
core_bb_vwap_macd__cfg_side_88_12__q60,core_bb_vwap_macd,"bb_revert,macd_flip,vwap_revert",cfg_side_88_12,0.6,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,743,365.0,2.0356164383561643,1.3728739021007335,1.3728739021007335,0.566621803499327,1.191625089559645,13.251063948887365,-0.23180310742196375,2.0059746849948454,13,3,-0.00037800775098417727,0.07312787145020372,0.6451657914852764,False
no_wick_no_breakout__cfg_only__q60,no_wick_no_breakout,"bb_revert,macd_flip,trend_rsi_snapback,vwap_revert",cfg_only,0.6,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,799,365.0,2.1890410958904107,1.3532836137009658,1.3532836137009658,0.571964956195244,1.1814603815002307,12.25907102272654,-0.3924231682336875,1.9697279088463047,13,4,0.03765343828991119,-0.21217166788737085,0.07021229873249046,False
core_bb_vwap_macd__equal_weight__q80,core_bb_vwap_macd,"bb_revert,macd_flip,vwap_revert",equal_weight,0.8,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,471,365.0,1.2904109589041095,1.3514072117637,1.3514072117637,0.5626326963906582,1.2792379744006832,20.097716566836176,-0.20799223569127978,2.2135819652297894,13,5,0.4015260212565144,0.3213602952329955,0.9491867426696821,False
core_bb_vwap_macd__current_70_20_10__q80,core_bb_vwap_macd,"bb_revert,macd_flip,vwap_revert",current_70_20_10,0.8,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,475,365.0,1.3013698630136987,1.341841349807222,1.341841349807222,0.5726315789473684,1.280170105991635,19.779865404393455,-0.21517630141091726,2.2354426015012643,13,4,0.3688629458758672,0.3621037765966022,1.1573694133500947,False
no_wick_no_breakout__cfg_only__q70,no_wick_no_breakout,"bb_revert,macd_flip,trend_rsi_snapback,vwap_revert",cfg_only,0.7,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,689,365.0,1.8876712328767122,1.3372050088529015,1.3372050088529015,0.5732946298984035,1.2007009864271347,14.038563475188305,-0.27407911054162404,1.9887470215152576,13,4,0.1929609431885737,-0.05575021100313726,0.2530939672324697,False
no_wick_no_breakout__cfg_side_88_12__q60,no_wick_no_breakout,"bb_revert,macd_flip,trend_rsi_snapback,vwap_revert",cfg_side_88_12,0.6,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,786,365.0,2.1534246575342464,1.3293450725266034,1.3293450725266034,0.5750636132315522,1.181162454873711,12.343652770489616,-0.32531811330486915,1.9431672513354155,13,3,0.03765343828991119,-0.08218177645977998,0.1884140657142228,False
bb_vwap_only__cfg_side_88_12__q60,bb_vwap_only,"bb_revert,vwap_revert",cfg_side_88_12,0.6,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,672,365.0,1.841095890410959,1.318328675356443,1.318328675356443,0.5892857142857143,1.2085697921003482,14.057986523861837,-0.23866323197605988,2.0780385231226313,13,4,-0.010685412383572124,-0.08424683614200879,0.6530874737730987,False
mean_revert_bb_vwap_rsi__cfg_style_78_22__q80,mean_revert_bb_vwap_rsi,"bb_revert,trend_rsi_snapback,vwap_revert",cfg_style_78_22,0.8,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,514,365.0,1.4082191780821918,1.2583610344518235,1.2583610344518235,0.5700389105058365,1.260139610730886,17.51153383262479,-0.21030691649041888,2.1806631911075764,13,5,0.3215555743231484,0.06187563967295451,0.33031668256294355,False
mean_revert_bb_vwap_rsi__current_70_20_10__q80,mean_revert_bb_vwap_rsi,"bb_revert,trend_rsi_snapback,vwap_revert",current_70_20_10,0.8,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,520,365.0,1.4246575342465753,1.235604780898858,1.235604780898858,0.573076923076923,1.2551779684796687,17.102019733155185,-0.24576688196952678,2.16301471646042,13,5,0.3215555743231484,0.014193730951447492,0.27058083755551876,False
no_wick__current_70_20_10__q70,no_wick,"bb_revert,macd_flip,micro_breakout,trend_rsi_snapback,vwap_revert",current_70_20_10,0.7,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,725,365.0,1.9863013698630136,1.2330648908148265,1.2330648908148265,0.5724137931034483,1.184406458278315,12.697823095278283,-0.2772505643204842,1.9013081654388817,13,4,0.14853977728345424,0.05450101912203453,0.3378350611407448,False
bb_vwap_only__cfg_side_88_12__q70,bb_vwap_only,"bb_revert,vwap_revert",cfg_side_88_12,0.7,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,591,365.0,1.6191780821917807,1.2297568188946149,1.2297568188946149,0.5736040609137056,1.2178025031092756,15.245550712240398,-0.2598393051829043,2.0274644109566275,13,5,0.026853202079485383,-0.12256713139514364,0.694739583950402,False
no_wick_no_breakout__cfg_style_78_22__q70,no_wick_no_breakout,"bb_revert,macd_flip,trend_rsi_snapback,vwap_revert",cfg_style_78_22,0.7,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,686,365.0,1.8794520547945206,1.226545946341493,1.226545946341493,0.5728862973760933,1.1918865588638226,13.322994594226651,-0.22921466364147924,1.9184984770213798,13,4,0.09572538213414217,-0.03297247312685425,0.24628246541679566,False
no_wick__current_70_20_10__q80,no_wick,"bb_revert,macd_flip,micro_breakout,trend_rsi_snapback,vwap_revert",current_70_20_10,0.8,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,562,365.0,1.5397260273972602,1.2234942640209887,1.2234942640209887,0.5587188612099644,1.239029973322771,15.83468831556034,-0.14767560834400473,2.0879324159937496,13,5,0.25808520114641387,0.12297524547683225,0.4619725893149893,False
base_all__cfg_style_78_22__q50,base_all,"bb_revert,macd_flip,micro_breakout,trend_rsi_snapback,vwap_revert,wick_reject",cfg_style_78_22,0.5,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,834,365.0,2.2849315068493152,1.2212637908990485,1.2212637908990485,0.5551558752997602,1.1598947611062873,11.209507786581455,-0.2901656939372912,1.7852172332591225,13,4,0.07935549297484279,-0.042641010312801875,0.3963198574877118,False
core_bb_vwap_macd__cfg_style_78_22__q70,core_bb_vwap_macd,"bb_revert,macd_flip,vwap_revert",cfg_style_78_22,0.7,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,651,365.0,1.7835616438356163,1.2191320874941116,1.2191320874941116,0.5668202764976958,1.192961686102662,14.030033482950033,-0.2603543871424624,1.8944893617012215,13,4,0.06692956933112182,-0.10669712588968205,0.3654954248626039,False
bb_vwap_only__current_70_20_10__q70,bb_vwap_only,"bb_revert,vwap_revert",current_70_20_10,0.7,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,589,365.0,1.6136986301369862,1.2131366931173182,1.2131366931173182,0.5755517826825127,1.2160965601849953,15.166940625613146,-0.2662496810837054,2.0121123635248153,13,6,-0.0009534745583488213,-0.14632757933384866,0.648846874553564,False
core_bb_vwap_macd__cfg_only__q85,core_bb_vwap_macd,"bb_revert,macd_flip,vwap_revert",cfg_only,0.85,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,381,365.0,1.0438356164383562,1.2067841679293831,1.2067841679293831,0.5931758530183727,1.3141259993602277,22.744310351895855,-0.17850917376975894,2.2443147369987004,13,5,0.5354403350254044,0.5512988696038126,0.7716505007849115,False
core_bb_vwap_macd__cfg_only__q50,core_bb_vwap_macd,"bb_revert,macd_flip,vwap_revert",cfg_only,0.5,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,765,365.0,2.095890410958904,1.1915371568051456,1.1915371568051456,0.5777777777777777,1.1744553611936015,11.808032224923977,-0.2652256190499084,1.854061901186814,13,5,-0.039461575743294564,0.006895298593958987,0.37940098018778223,False
core_bb_vwap_macd__current_70_20_10__q85,core_bb_vwap_macd,"bb_revert,macd_flip,vwap_revert",current_70_20_10,0.85,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,392,365.0,1.073972602739726,1.1863698838475467,1.1863698838475467,0.5790816326530612,1.294683613642871,22.052496840621917,-0.1729932989638986,2.135160288017724,13,5,0.527292794111996,0.5430671781986149,0.7492194181030323,False
no_wick__cfg_style_78_22__q70,no_wick,"bb_revert,macd_flip,micro_breakout,trend_rsi_snapback,vwap_revert",cfg_style_78_22,0.7,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,742,365.0,2.032876712328767,1.1716077864696102,1.1716077864696102,0.5673854447439353,1.173025059743066,12.087969354235002,-0.32295747088451865,1.8198539513899448,13,5,0.18124268223225637,-0.03867611334436105,0.3342251863043715,False
bb_vwap_only__current_70_20_10__q80,bb_vwap_only,"bb_revert,vwap_revert",current_70_20_10,0.8,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,443,365.0,1.2136986301369863,1.1555825635107246,1.1555825635107246,0.5869074492099323,1.267094376336196,19.19607394014956,-0.17707144642680617,2.101903565944909,13,5,0.4642605691048174,0.3206674511232024,0.9122732160811968,False
bb_vwap_only__cfg_style_78_22__q60,bb_vwap_only,"bb_revert,vwap_revert",cfg_style_78_22,0.6,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,686,365.0,1.8794520547945206,1.1554115075744291,1.1554115075744291,0.5845481049562682,1.1868625344319486,12.739009143395899,-0.2395125690257468,1.9027543817818304,13,3,0.05730485377247807,-0.005845205348708915,0.6526864795007412,False
mean_revert_bb_vwap_rsi__cfg_style_78_22__q50,mean_revert_bb_vwap_rsi,"bb_revert,trend_rsi_snapback,vwap_revert",cfg_style_78_22,0.5,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,759,365.0,2.0794520547945203,1.135052882219688,1.135052882219688,0.6100131752305665,1.177035047288071,11.36519601623655,-0.2612513310283834,1.895125465475021,13,4,0.10236849394003378,-0.14933135527417563,0.2563181090180584,False
no_wick__equal_weight__q60,no_wick,"bb_revert,macd_flip,micro_breakout,trend_rsi_snapback,vwap_revert",equal_weight,0.6,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,801,365.0,2.1945205479452055,1.1184181430431974,1.1184181430431974,0.5755305867665418,1.1612404160956502,10.896704387494236,-0.3030952943314491,1.765160396221145,13,5,-0.045755278519751696,-0.016532431771433043,0.5364086419989333,False
no_wick__cfg_side_88_12__q60,no_wick,"bb_revert,macd_flip,micro_breakout,trend_rsi_snapback,vwap_revert",cfg_side_88_12,0.6,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,779,365.0,2.1342465753424658,1.1169775396521358,1.1169775396521358,0.5635430038510911,1.1618511069121338,11.257140572131796,-0.2521161947640894,1.7384517016082468,13,6,0.027460737647422517,0.08217243447958023,0.3305817036264398,False
core_bb_vwap_macd__cfg_style_78_22__q85,core_bb_vwap_macd,"bb_revert,macd_flip,vwap_revert",cfg_style_78_22,0.85,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,383,365.0,1.0493150684931507,1.1135161985738353,1.1135161985738353,0.587467362924282,1.2898754241464792,21.579496612638746,-0.17850917376975894,2.0946855967388953,13,5,0.527292794111996,0.5430671781986149,0.76224955265939,False
base_all__equal_weight__q50,base_all,"bb_revert,macd_flip,micro_breakout,trend_rsi_snapback,vwap_revert,wick_reject",equal_weight,0.5,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,828,365.0,2.2684931506849315,1.1121334802612477,1.1121334802612477,0.5519323671497585,1.154580489985537,10.607088495146666,-0.32028923566182266,1.7166119889761642,13,4,-0.019349806922930757,-0.1262119667696664,0.48068439434848753,False
base_all__current_70_20_10__q70,base_all,"bb_revert,macd_flip,micro_breakout,trend_rsi_snapback,vwap_revert,wick_reject",current_70_20_10,0.7,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,750,365.0,2.0547945205479454,1.1061311292131446,1.1061311292131446,0.536,1.1632436040205762,11.6596661707245,-0.38962909594418316,1.7152043571627276,13,5,0.08298986963501198,-0.2559036948982377,0.14125266341525844,False
no_wick__cfg_only__q70,no_wick,"bb_revert,macd_flip,micro_breakout,trend_rsi_snapback,vwap_revert",cfg_only,0.7,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,749,365.0,2.052054794520548,1.1059730577425295,1.1059730577425295,0.5594125500667557,1.1636844444915009,11.589778097697252,-0.32994052366976245,1.74732196238953,13,5,0.09278812972170347,-0.0973713465134245,0.2288524673581851,False
no_wick_no_breakout__current_70_20_10__q70,no_wick_no_breakout,"bb_revert,macd_flip,trend_rsi_snapback,vwap_revert",current_70_20_10,0.7,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,681,365.0,1.8657534246575342,1.0867057458246974,1.0867057458246974,0.5697503671071953,1.178598011305386,12.455010437904843,-0.2622745338769693,1.7869868039560155,13,4,0.09572538213414217,-0.07800114595253693,0.1882505647478505,False
no_wick_no_breakout__current_70_20_10__q60,no_wick_no_breakout,"bb_revert,macd_flip,trend_rsi_snapback,vwap_revert",current_70_20_10,0.6,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,781,365.0,2.1397260273972605,1.0840549443484209,1.0840549443484209,0.5723431498079385,1.1593434413981936,10.999615293232454,-0.33904931614617273,1.7190205130190035,13,3,0.024895752683396388,-0.0951938863973193,0.17156565926752432,False
bb_vwap_only__cfg_style_78_22__q80,bb_vwap_only,"bb_revert,vwap_revert",cfg_style_78_22,0.8,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,425,365.0,1.1643835616438356,1.0828332985849713,1.0828332985849713,0.5858823529411765,1.2651205320521846,19.144780769786795,-0.20678236091355728,2.0408425899673346,13,5,0.4642605691048174,0.3206674511232024,0.9122732160811968,False
no_wick__cfg_style_78_22__q80,no_wick,"bb_revert,macd_flip,micro_breakout,trend_rsi_snapback,vwap_revert",cfg_style_78_22,0.8,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,556,365.0,1.5232876712328767,1.0499282144442263,1.0499282144442263,0.5557553956834532,1.2166794761444322,14.539647857457034,-0.14767560834400484,1.8977913284877195,13,5,0.25808520114641387,0.12297524547683225,0.4041240142828153,False
bb_vwap_only__equal_weight__q80,bb_vwap_only,"bb_revert,vwap_revert",equal_weight,0.8,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,436,365.0,1.1945205479452055,1.0470468729338873,1.0470468729338873,0.5711009174311926,1.2536591659637526,18.249956191433945,-0.26042891886492603,2.002091057928773,13,4,0.3324092109874599,0.1964982213544464,0.6528341189282907,False
base_all__current_70_20_10__q50,base_all,"bb_revert,macd_flip,micro_breakout,trend_rsi_snapback,vwap_revert,wick_reject",current_70_20_10,0.5,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,831,365.0,2.276712328767123,1.0332324842082956,1.0332324842082956,0.5511432009626955,1.1456815682889832,10.150238822654197,-0.2586987610220015,1.6277793426622946,13,4,0.07935549297484279,-0.008267210697022298,0.7385211569475842,False
base_all__cfg_only__q70,base_all,"bb_revert,macd_flip,micro_breakout,trend_rsi_snapback,vwap_revert,wick_reject",cfg_only,0.7,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,763,365.0,2.0904109589041098,1.0298913705865655,1.0298913705865655,0.5347313237221494,1.1528898391374542,11.008350503862978,-0.40782104996963964,1.6329594811028818,13,5,-0.027398414625142142,-0.2869767279996509,0.02606084448472923,False
core_bb_vwap_macd__cfg_only__q70,core_bb_vwap_macd,"bb_revert,macd_flip,vwap_revert",cfg_only,0.7,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,676,365.0,1.8520547945205479,1.0265513389407857,1.0265513389407857,0.5621301775147929,1.1669123966237136,12.205396035574053,-0.3218769315448977,1.6919980760571007,13,5,-0.007263544404839006,-0.18838575332503826,0.24062686095321517,False
no_wick__cfg_side_88_12__q70,no_wick,"bb_revert,macd_flip,micro_breakout,trend_rsi_snapback,vwap_revert",cfg_side_88_12,0.7,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,730,365.0,2.0,1.0203380221316758,1.0203380221316758,0.5616438356164384,1.1589920063087364,11.288009589650287,-0.30404866660048235,1.6756163841704441,13,5,0.09278812972170347,-0.0973713465134245,0.12300145877305058,False
core_bb_vwap_macd__cfg_style_78_22__q60,core_bb_vwap_macd,"bb_revert,macd_flip,vwap_revert",cfg_style_78_22,0.6,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,751,365.0,2.0575342465753423,0.9659288180243415,0.9659288180243415,0.559254327563249,1.149507002093016,10.673915361201448,-0.27739301199267974,1.5977508305880785,13,5,-0.006942341016438425,-0.03244799946881738,0.576417542556229,False
mean_revert_bb_vwap_rsi__cfg_only__q70,mean_revert_bb_vwap_rsi,"bb_revert,trend_rsi_snapback,vwap_revert",cfg_only,0.7,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,661,365.0,1.810958904109589,0.9625370521226619,0.9625370521226619,0.5809379727685325,1.1715971548084798,11.79954374300932,-0.3785541098463471,1.69767883368483,13,4,0.17242300926535692,-0.22651852408713857,0.20754656902095214,False
mean_revert_bb_vwap_rsi__cfg_only__q50,mean_revert_bb_vwap_rsi,"bb_revert,trend_rsi_snapback,vwap_revert",cfg_only,0.5,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,754,365.0,2.0657534246575344,0.9551768890336807,0.9551768890336807,0.6087533156498673,1.1593324438603054,10.249430890660511,-0.24766678142263432,1.7120120240731442,13,5,0.0990153985511395,-0.13368875463379937,0.27946086226798217,False
