candidate_id,quantile,selected_events,oos_trades,oos_days,oos_trades_per_day,oos_total_return_1x,oos_annualized_1x,oos_win_rate,oos_profit_factor,oos_avg_trade_bps,oos_max_drawdown_1x,recent_90d_trades,recent_90d_days,recent_90d_trades_per_day,recent_90d_total_return_1x,recent_90d_annualized_1x,recent_90d_win_rate,recent_90d_profit_factor,recent_90d_avg_trade_bps,recent_90d_max_drawdown_1x,recent_30d_trades,recent_30d_days,recent_30d_trades_per_day,recent_30d_total_return_1x,recent_30d_annualized_1x,recent_30d_win_rate,recent_30d_profit_factor,recent_30d_avg_trade_bps,recent_30d_max_drawdown_1x,active_months,negative_active_months,paper_gate
seeded_source_mean_q80,0.8,623,184,117.17708333333333,1.5702729131478355,0.28889205158247266,1.2045416965508418,0.5271739130434783,1.2224086342842233,15.470200682850551,-0.15383991348547632,139,90.0,1.5444444444444445,0.1363125909048133,0.6790919819244337,0.49640287769784175,1.1478581312225191,11.013961537790081,-0.14554006442210032,56,30.0,1.8666666666666667,0.2717894124625091,17.6373858531094,0.5714285714285714,1.5870560010875103,45.651504121592765,-0.10536880954648642,4,1,True
seeded_source_mean_q85,0.85,470,156,117.17708333333333,1.3313183394079475,0.2582591020642655,1.0453996129230956,0.5512820512820513,1.2403325698503225,16.479226689951716,-0.15753938113093846,117,90.0,1.3,0.10261189177808872,0.48609818382425574,0.5213675213675214,1.1383916915908576,10.175348749230382,-0.14640223885850723,48,30.0,1.6,0.27287115015431573,17.83117384649546,0.6458333333333334,1.698573907697128,53.21359555900122,-0.08468007022629565,4,1,True
seeded_source_mean_q95,0.95,171,87,117.17708333333333,0.7424659969775091,0.13108105525395808,0.46767516042398993,0.5287356321839081,1.219677475996325,16.0679314106215,-0.12157331012513684,69,90.0,0.7666666666666667,0.04381825616548474,0.18996522305131225,0.5072463768115942,1.1071609160518547,8.118925225920687,-0.12157331012513717,31,30.0,1.0333333333333334,0.15668363705929922,4.876393480477956,0.6451612903225806,1.6728357101505495,49.75368583774628,-0.07908712568689402,4,2,True
seeded_source_mean_q50,0.5,1614,267,117.17708333333333,2.2786025424482177,0.11266369979676139,0.3945079430451919,0.5280898876404494,1.0784248731789172,5.611308162586701,-0.23653228858379893,206,90.0,2.2888888888888888,-0.008267210697022298,-0.033107050086730205,0.5097087378640777,1.0170967812823868,1.2873774403847873,-0.2365322885837985,88,30.0,2.933333333333333,0.07935549297484279,1.5322203242120445,0.5227272727272727,1.1406545165204436,10.542531174116217,-0.19705679765801898,4,2,False
seeded_source_mean_q90,0.9,302,119,117.17708333333333,1.015556938394524,0.04158534664280089,0.13532053875912142,0.5126050420168067,1.0683879268224072,5.254446171634451,-0.1462644570095415,89,90.0,0.9888888888888889,-0.0004490507765322338,-0.0018199013560217248,0.4943820224719101,1.0223309742389295,1.7155130478807594,-0.14447401884259292,39,30.0,1.3,0.11347916309870154,2.6979878614774724,0.5897435897435898,1.3590568291819205,30.170957700500754,-0.08266989303973615,4,1,False
seeded_source_mean_q60,0.6,1352,237,117.17708333333333,2.0225797848697664,-0.15542292229087096,-0.4091387208762657,0.48523206751054854,0.929423081718652,-5.471396900039016,-0.3442777376202256,183,90.0,2.033333333333333,-0.20868678044216238,-0.6129684455416831,0.46994535519125685,0.8644305399816864,-11.067440173157566,-0.3442777376202266,77,30.0,2.566666666666667,-0.06850927320934619,-0.5782981383194572,0.4675324675324675,0.9154930400192406,-7.276286808951214,-0.2713245553401812,4,2,False
seeded_source_mean_q70,0.7,998,221,117.17708333333333,1.8860343141612588,-0.1889676715700307,-0.4792143349213289,0.49321266968325794,0.9012746734010854,-7.842586143226455,-0.38962909594418427,167,90.0,1.8555555555555556,-0.2559036948982377,-0.6984322623067605,0.46706586826347307,0.8131881788254859,-15.93741535173085,-0.3896290959441827,67,30.0,2.2333333333333334,0.08298986963501198,1.6379311911113472,0.5223880597014925,1.1726918324208069,14.244569231201519,-0.16615679295669905,4,2,False
