candidate_id,event_id,signal_ts,entry_ts,exit_ts,side,cfg_name,style,score,reason,bars_held,net_ret_1x
seeded_source_mean_q80_full_year_segments,20066,2025-08-24 11:05:00+00:00,2025-08-24 11:10:00+00:00,2025-08-24 14:10:00+00:00,-1,R1_relax_frequency_R04917,wick_reject,0.00246294310749761,time_open,37,-0.01511542810161808
seeded_source_mean_q80_full_year_segments,15557,2025-08-25 06:15:00+00:00,2025-08-25 06:20:00+00:00,2025-08-25 06:40:00+00:00,1,R2_relax_winrate_payoff_R06895,vwap_revert,0.006986699330637549,stop_market,5,-0.013563472072196303
seeded_source_mean_q80_full_year_segments,20183,2025-08-25 15:50:00+00:00,2025-08-25 15:55:00+00:00,2025-08-25 16:15:00+00:00,1,R1_relax_frequency_R06015,bb_revert,0.0036662037773897223,target_limit,5,0.011432758658267142
seeded_source_mean_q80_full_year_segments,20440,2025-08-25 20:00:00+00:00,2025-08-25 20:05:00+00:00,2025-08-26 00:45:00+00:00,1,R1_relax_frequency_R02387,wick_reject,0.0035260327479935995,stop_market,57,-0.04055940126109664
seeded_source_mean_q80_full_year_segments,21964,2025-08-26 12:15:00+00:00,2025-08-26 12:20:00+00:00,2025-08-26 12:30:00+00:00,1,R3_live_candidate_gate_M00060,vwap_revert,0.0034850800620495016,target_limit,3,0.006933437126783659
seeded_source_mean_q80_full_year_segments,19953,2025-08-26 20:55:00+00:00,2025-08-26 21:00:00+00:00,2025-08-26 22:00:00+00:00,1,R2_relax_winrate_payoff_R01203,macd_flip,0.003221411145972671,time_open,13,0.007811106180378877
seeded_source_mean_q80_full_year_segments,21175,2025-08-27 04:05:00+00:00,2025-08-27 04:10:00+00:00,2025-08-27 07:20:00+00:00,1,R2_relax_winrate_payoff_R06239,wick_reject,0.0020686850288427617,stop_market,39,-0.022562115135163045
seeded_source_mean_q80_full_year_segments,20184,2025-08-27 08:50:00+00:00,2025-08-27 08:55:00+00:00,2025-08-27 11:10:00+00:00,1,R1_relax_frequency_R06015,bb_revert,0.0036662037773897223,target_limit,28,0.011432758658267142
seeded_source_mean_q80_full_year_segments,12811,2025-08-27 19:20:00+00:00,2025-08-27 19:25:00+00:00,2025-08-27 20:10:00+00:00,1,R3_live_candidate_gate_R01708,vwap_revert,0.0026815729871918293,stop_market,10,-0.016563019759851697
seeded_source_mean_q80_full_year_segments,2374,2025-08-28 08:20:00+00:00,2025-08-28 08:25:00+00:00,2025-08-28 13:45:00+00:00,-1,R1_relax_frequency_R03338,vwap_revert,0.001240155850405827,target_limit,65,0.01543719567826161
seeded_source_mean_q80_full_year_segments,4193,2025-08-28 18:40:00+00:00,2025-08-28 18:45:00+00:00,2025-08-28 19:40:00+00:00,-1,R1_relax_frequency_M00048,bb_revert,0.0014357986414515428,target_limit,12,0.011436593470900413
seeded_source_mean_q80_full_year_segments,1886,2025-08-29 07:05:00+00:00,2025-08-29 07:10:00+00:00,2025-08-29 08:40:00+00:00,-1,R3_live_candidate_gate_R00307,macd_flip,0.003079667805162007,target_limit,19,0.011436593470900524
seeded_source_mean_q80_full_year_segments,2376,2025-08-30 04:15:00+00:00,2025-08-30 04:20:00+00:00,2025-08-30 08:30:00+00:00,-1,R1_relax_frequency_R03338,vwap_revert,0.001240155850405827,target_limit,51,0.01543719567826161
seeded_source_mean_q80_full_year_segments,20442,2025-08-30 10:50:00+00:00,2025-08-30 10:55:00+00:00,2025-08-30 16:55:00+00:00,1,R1_relax_frequency_R02387,wick_reject,0.0035260327479935995,time_open,73,0.014986179838355658
seeded_source_mean_q80_full_year_segments,8419,2025-08-31 00:50:00+00:00,2025-08-31 00:55:00+00:00,2025-08-31 12:55:00+00:00,1,R2_relax_winrate_payoff_R06697,wick_reject,0.010385541110610814,time_open,145,-0.009379754920774403
seeded_source_mean_q80_full_year_segments,22572,2025-08-31 19:15:00+00:00,2025-08-31 19:20:00+00:00,2025-08-31 22:25:00+00:00,1,R1_relax_frequency_R02394,trend_rsi_snapback,0.002800511961927501,target_limit,38,0.004433814053737181
seeded_source_mean_q80_full_year_segments,16592,2025-09-01 04:15:00+00:00,2025-09-01 04:20:00+00:00,2025-09-01 07:20:00+00:00,-1,R3_live_candidate_gate_R05251,trend_rsi_snapback,0.0023850685903582442,time_open,37,-1.2291244618005425e-05
seeded_source_mean_q80_full_year_segments,16593,2025-09-01 18:05:00+00:00,2025-09-01 18:10:00+00:00,2025-09-01 21:00:00+00:00,-1,R3_live_candidate_gate_R05251,trend_rsi_snapback,0.0023850685903582442,target_limit,35,0.00843614181537943
seeded_source_mean_q80_full_year_segments,2124,2025-09-02 03:15:00+00:00,2025-09-02 03:20:00+00:00,2025-09-02 09:20:00+00:00,-1,R1_relax_frequency_R04051,vwap_revert,0.0030749375795098926,time_open,73,-0.022486051444156614
seeded_source_mean_q80_full_year_segments,8421,2025-09-03 09:30:00+00:00,2025-09-03 09:35:00+00:00,2025-09-03 21:35:00+00:00,1,R2_relax_winrate_payoff_R06697,wick_reject,0.007209707572439852,time_open,145,0.017298835379000038
seeded_source_mean_q80_full_year_segments,20616,2025-09-04 03:10:00+00:00,2025-09-04 03:15:00+00:00,2025-09-04 11:15:00+00:00,1,R1_relax_frequency_R03257,trend_rsi_snapback,0.0035194423023301538,time_open,97,0.0033025619470858237
seeded_source_mean_q80_full_year_segments,20446,2025-09-04 20:00:00+00:00,2025-09-04 20:05:00+00:00,2025-09-04 22:50:00+00:00,1,R1_relax_frequency_R02387,wick_reject,0.002153700489252785,target_limit,34,0.021431250950452386
seeded_source_mean_q80_full_year_segments,8425,2025-09-05 07:20:00+00:00,2025-09-05 07:25:00+00:00,2025-09-05 19:25:00+00:00,1,R2_relax_winrate_payoff_R06697,wick_reject,0.007209707572439852,time_open,145,0.01424396610667752
seeded_source_mean_q80_full_year_segments,20617,2025-09-06 06:35:00+00:00,2025-09-06 06:40:00+00:00,2025-09-06 14:40:00+00:00,1,R1_relax_frequency_R03257,trend_rsi_snapback,0.0035194423023301538,time_open,97,-0.002507024782118287
seeded_source_mean_q80_full_year_segments,20449,2025-09-06 18:20:00+00:00,2025-09-06 18:25:00+00:00,2025-09-07 00:25:00+00:00,1,R1_relax_frequency_R02387,wick_reject,0.002153700489252785,time_open,73,0.003216152398236561
seeded_source_mean_q80_full_year_segments,8433,2025-09-07 09:00:00+00:00,2025-09-07 09:05:00+00:00,2025-09-07 21:05:00+00:00,1,R2_relax_winrate_payoff_R06697,wick_reject,0.007209707572439852,time_open,145,-0.00752743353140802
seeded_source_mean_q80_full_year_segments,8434,2025-09-08 03:05:00+00:00,2025-09-08 03:10:00+00:00,2025-09-08 13:00:00+00:00,1,R2_relax_winrate_payoff_R06697,wick_reject,0.007209707572439852,target_limit,119,0.05442627551466363
seeded_source_mean_q80_full_year_segments,15561,2025-09-08 20:50:00+00:00,2025-09-08 20:55:00+00:00,2025-09-09 04:15:00+00:00,1,R2_relax_winrate_payoff_R06895,vwap_revert,0.003496425139435823,target_limit,89,0.03942853707638587
seeded_source_mean_q80_full_year_segments,22578,2025-09-09 12:45:00+00:00,2025-09-09 12:50:00+00:00,2025-09-09 13:45:00+00:00,1,R1_relax_frequency_R02394,trend_rsi_snapback,0.001971000278568057,target_limit,12,0.004433814053737181
seeded_source_mean_q80_full_year_segments,20075,2025-09-09 19:35:00+00:00,2025-09-09 19:40:00+00:00,2025-09-09 20:25:00+00:00,-1,R1_relax_frequency_R04917,wick_reject,0.0018774090571083055,target_limit,10,0.008436141815379541
seeded_source_mean_q80_full_year_segments,19956,2025-09-10 06:25:00+00:00,2025-09-10 06:30:00+00:00,2025-09-10 07:30:00+00:00,1,R2_relax_winrate_payoff_R01203,macd_flip,0.0012508868932243722,time_open,13,0.003791807848209151
seeded_source_mean_q80_full_year_segments,20186,2025-09-10 10:20:00+00:00,2025-09-10 10:25:00+00:00,2025-09-10 12:30:00+00:00,1,R1_relax_frequency_R06015,bb_revert,0.0015245010784165677,target_limit,26,0.01143275865826692
seeded_source_mean_q80_full_year_segments,22579,2025-09-10 19:30:00+00:00,2025-09-10 19:35:00+00:00,2025-09-10 20:05:00+00:00,1,R1_relax_frequency_R02394,trend_rsi_snapback,0.001971000278568057,target_limit,7,0.004433814053737181
seeded_source_mean_q80_full_year_segments,23164,2025-09-11 09:45:00+00:00,2025-09-11 09:50:00+00:00,2025-09-11 11:25:00+00:00,-1,R3_live_candidate_gate_R01125,wick_reject,0.003885650680642823,target_limit,20,0.01543719567826161
seeded_source_mean_q80_full_year_segments,8448,2025-09-11 22:30:00+00:00,2025-09-11 22:35:00+00:00,2025-09-12 10:35:00+00:00,1,R2_relax_winrate_payoff_R06697,wick_reject,0.007209707572439852,time_open,145,-0.0034553583745380247
seeded_source_mean_q80_full_year_segments,12826,2025-09-12 12:40:00+00:00,2025-09-12 12:45:00+00:00,2025-09-12 15:30:00+00:00,1,R3_live_candidate_gate_R01708,vwap_revert,0.0012602235302767038,stop_market,34,-0.016563019759851808
seeded_source_mean_q80_full_year_segments,20762,2025-09-13 11:40:00+00:00,2025-09-13 11:45:00+00:00,2025-09-13 16:55:00+00:00,1,R2_relax_winrate_payoff_R02890,macd_flip,0.0012309390308121288,stop_market,63,-0.022562115135163045
seeded_source_mean_q80_full_year_segments,20458,2025-09-13 18:15:00+00:00,2025-09-13 18:20:00+00:00,2025-09-14 00:20:00+00:00,1,R1_relax_frequency_R02387,wick_reject,0.002153700489252785,time_open,73,0.005850407841838683
seeded_source_mean_q80_full_year_segments,2125,2025-09-14 17:10:00+00:00,2025-09-14 17:15:00+00:00,2025-09-14 23:15:00+00:00,-1,R1_relax_frequency_R04051,vwap_revert,0.0030749375795098926,time_open,73,0.01177832654306457
seeded_source_mean_q80_full_year_segments,11665,2025-09-15 05:25:00+00:00,2025-09-15 05:30:00+00:00,2025-09-15 07:30:00+00:00,-1,R1_relax_frequency_R02791,vwap_revert,0.0014509549656341126,target_limit,25,0.0154371956782615
seeded_source_mean_q80_full_year_segments,2386,2025-09-16 00:40:00+00:00,2025-09-16 00:45:00+00:00,2025-09-16 06:45:00+00:00,-1,R1_relax_frequency_R03338,vwap_revert,0.0012089488920198936,time_open,73,-0.00018080655617543127
seeded_source_mean_q80_full_year_segments,19517,2025-09-16 13:00:00+00:00,2025-09-16 13:05:00+00:00,2025-09-16 13:45:00+00:00,1,R1_relax_frequency_R06545,trend_rsi_snapback,0.0038402886207932704,stop_market,9,-0.01656301975985192
seeded_source_mean_q80_full_year_segments,22583,2025-09-17 13:45:00+00:00,2025-09-17 13:50:00+00:00,2025-09-17 15:25:00+00:00,1,R1_relax_frequency_R02394,trend_rsi_snapback,0.001971000278568057,target_limit,20,0.004433814053737181
seeded_source_mean_q80_full_year_segments,20081,2025-09-18 00:10:00+00:00,2025-09-18 00:15:00+00:00,2025-09-18 00:45:00+00:00,1,R1_relax_frequency_R04917,wick_reject,0.0019778024092316914,target_limit,7,0.008433210970611412
seeded_source_mean_q80_full_year_segments,12827,2025-09-18 12:10:00+00:00,2025-09-18 12:15:00+00:00,2025-09-18 20:15:00+00:00,1,R3_live_candidate_gate_R01708,vwap_revert,0.0012602235302767038,time_open,97,0.011676924148709855
seeded_source_mean_q80_full_year_segments,13463,2025-09-19 10:00:00+00:00,2025-09-19 10:05:00+00:00,2025-09-19 14:05:00+00:00,-1,R3_live_candidate_gate_R01154,wick_reject,0.0031135530801508896,time_open,49,-0.010699011426029586
seeded_source_mean_q80_full_year_segments,1892,2025-09-20 00:25:00+00:00,2025-09-20 00:30:00+00:00,2025-09-20 08:30:00+00:00,-1,R3_live_candidate_gate_R00307,macd_flip,0.003095450374153474,time_open,97,-0.01065634775497666
seeded_source_mean_q80_full_year_segments,1895,2025-09-21 00:30:00+00:00,2025-09-21 00:35:00+00:00,2025-09-21 08:35:00+00:00,-1,R3_live_candidate_gate_R00307,macd_flip,0.003095450374153474,time_open,97,0.006625673656210688
seeded_source_mean_q80_full_year_segments,16596,2025-09-22 01:45:00+00:00,2025-09-22 01:50:00+00:00,2025-09-22 02:15:00+00:00,-1,R3_live_candidate_gate_R05251,trend_rsi_snapback,0.0023850685903582442,target_limit,6,0.008436141815379541
seeded_source_mean_q80_full_year_segments,8067,2025-09-22 14:00:00+00:00,2025-09-22 14:05:00+00:00,2025-09-22 15:05:00+00:00,-1,R3_live_candidate_gate_R03986,vwap_revert,0.0027418554617609243,target_limit,13,0.01543719567826161
seeded_source_mean_q80_full_year_segments,22126,2025-09-22 19:45:00+00:00,2025-09-22 19:50:00+00:00,2025-09-22 21:20:00+00:00,1,R3_live_candidate_gate_R04515,vwap_revert,0.0011733372429272345,time_open,19,0.010609413273150393
seeded_source_mean_q80_full_year_segments,19961,2025-09-23 03:15:00+00:00,2025-09-23 03:20:00+00:00,2025-09-23 04:20:00+00:00,1,R2_relax_winrate_payoff_R01203,macd_flip,0.0012508868932243722,time_open,13,-0.0033390924759952576
seeded_source_mean_q80_full_year_segments,8310,2025-09-23 05:45:00+00:00,2025-09-23 05:50:00+00:00,2025-09-23 13:50:00+00:00,-1,R1_relax_frequency_R01159,bb_revert,0.005372935076874977,time_open,97,0.0020148065523119584
seeded_source_mean_q80_full_year_segments,21764,2025-09-23 19:50:00+00:00,2025-09-23 19:55:00+00:00,2025-09-23 21:55:00+00:00,1,R2_relax_winrate_payoff_R01376,vwap_revert,0.005980503226110362,time_open,25,0.005266974457159512
seeded_source_mean_q80_full_year_segments,11557,2025-09-24 03:30:00+00:00,2025-09-24 03:35:00+00:00,2025-09-24 06:10:00+00:00,-1,R2_relax_winrate_payoff_R06274,wick_reject,0.009717999863044799,stop_market,32,-0.013567170325106995
seeded_source_mean_q80_full_year_segments,12666,2025-09-24 10:10:00+00:00,2025-09-24 10:15:00+00:00,2025-09-24 10:25:00+00:00,-1,R1_relax_frequency_R06679,vwap_revert,0.0030347640135480534,target_limit,3,0.006935915987619051
seeded_source_mean_q80_full_year_segments,2137,2025-09-24 13:40:00+00:00,2025-09-24 13:45:00+00:00,2025-09-24 19:45:00+00:00,-1,R1_relax_frequency_R04051,vwap_revert,0.0030749375795098926,time_open,73,-0.012894194420106288
seeded_source_mean_q80_full_year_segments,22127,2025-09-25 04:05:00+00:00,2025-09-25 04:10:00+00:00,2025-09-25 05:40:00+00:00,1,R3_live_candidate_gate_R04515,vwap_revert,0.0011733372429272345,time_open,19,-0.012829507989342803
seeded_source_mean_q80_full_year_segments,14069,2025-09-25 09:25:00+00:00,2025-09-25 09:30:00+00:00,2025-09-25 10:00:00+00:00,-1,R1_relax_frequency_R06637,trend_rsi_snapback,0.001342701970983562,target_limit,7,0.006935915987619051
seeded_source_mean_q80_full_year_segments,20467,2025-09-25 12:30:00+00:00,2025-09-25 12:35:00+00:00,2025-09-25 14:15:00+00:00,1,R1_relax_frequency_R02387,wick_reject,0.002153700489252785,target_limit,21,0.021431250950452386
seeded_source_mean_q80_full_year_segments,17241,2025-09-25 19:00:00+00:00,2025-09-25 19:05:00+00:00,2025-09-25 22:50:00+00:00,-1,R2_relax_winrate_payoff_R06914,vwap_revert,0.008770556257996179,target_limit,46,0.053442916648192944
seeded_source_mean_q80_full_year_segments,2138,2025-09-26 02:20:00+00:00,2025-09-26 02:25:00+00:00,2025-09-26 08:25:00+00:00,-1,R1_relax_frequency_R04051,vwap_revert,0.0030749375795098926,time_open,73,-0.0043187357968776435
seeded_source_mean_q80_full_year_segments,8453,2025-09-26 14:25:00+00:00,2025-09-26 14:30:00+00:00,2025-09-26 17:25:00+00:00,1,R2_relax_winrate_payoff_R06697,wick_reject,0.007209707572439852,target_limit,36,0.05442627551466363
seeded_source_mean_q80_full_year_segments,20622,2025-09-27 03:15:00+00:00,2025-09-27 03:20:00+00:00,2025-09-27 05:45:00+00:00,1,R1_relax_frequency_R03257,trend_rsi_snapback,0.0035194423023301538,target_limit,30,0.008433210970611412
seeded_source_mean_q80_full_year_segments,22128,2025-09-27 09:25:00+00:00,2025-09-27 09:30:00+00:00,2025-09-27 11:00:00+00:00,1,R3_live_candidate_gate_R04515,vwap_revert,0.0011733372429272345,time_open,19,0.00976786894287984
seeded_source_mean_q80_full_year_segments,1899,2025-09-28 03:15:00+00:00,2025-09-28 03:20:00+00:00,2025-09-28 09:10:00+00:00,-1,R3_live_candidate_gate_R00307,macd_flip,0.003095450374153474,target_limit,71,0.011436593470900524
seeded_source_mean_q80_full_year_segments,8313,2025-09-29 11:20:00+00:00,2025-09-29 11:25:00+00:00,2025-09-29 13:40:00+00:00,1,R1_relax_frequency_R01159,bb_revert,0.005473328428998363,target_limit,28,0.01543215557514115
seeded_source_mean_q80_full_year_segments,23168,2025-09-30 00:50:00+00:00,2025-09-30 00:55:00+00:00,2025-09-30 01:40:00+00:00,-1,R3_live_candidate_gate_R01125,wick_reject,0.003885650680642823,target_limit,10,0.0154371956782615
seeded_source_mean_q80_full_year_segments,19964,2025-09-30 10:05:00+00:00,2025-09-30 10:10:00+00:00,2025-09-30 11:10:00+00:00,1,R2_relax_winrate_payoff_R01203,macd_flip,0.0012508868932243722,time_open,13,0.01685544323928867
seeded_source_mean_q80_full_year_segments,20283,2025-09-30 12:00:00+00:00,2025-09-30 12:05:00+00:00,2025-09-30 15:20:00+00:00,-1,R2_relax_winrate_payoff_R00444,vwap_revert,0.001545754958802579,target_limit,40,0.03023942384549808
seeded_source_mean_q80_full_year_segments,8315,2025-09-30 18:30:00+00:00,2025-09-30 18:35:00+00:00,2025-10-01 02:35:00+00:00,-1,R1_relax_frequency_R01159,bb_revert,0.005372935076874977,time_open,97,-0.008659062599192158
seeded_source_mean_q80_full_year_segments,13939,2025-10-01 09:15:00+00:00,2025-10-01 09:20:00+00:00,2025-10-01 09:25:00+00:00,-1,R2_relax_winrate_payoff_R00348,macd_flip,0.0013100132036097836,stop_market,2,-0.013567170325106773
seeded_source_mean_q80_full_year_segments,22304,2025-10-01 20:50:00+00:00,2025-10-01 20:55:00+00:00,2025-10-02 00:05:00+00:00,1,R1_relax_frequency_R02098,vwap_revert,0.0011929902983644828,target_limit,39,0.01543215557514115
seeded_source_mean_q80_full_year_segments,20768,2025-10-02 03:55:00+00:00,2025-10-02 04:00:00+00:00,2025-10-02 16:00:00+00:00,1,R2_relax_winrate_payoff_R02890,macd_flip,0.0035847310347782483,time_open,145,-0.005279413741782826
seeded_source_mean_q80_full_year_segments,22306,2025-10-03 02:00:00+00:00,2025-10-03 02:05:00+00:00,2025-10-03 03:00:00+00:00,1,R1_relax_frequency_R02098,vwap_revert,0.0011929902983644828,target_limit,12,0.01543215557514115
seeded_source_mean_q80_full_year_segments,19884,2025-10-03 07:00:00+00:00,2025-10-03 07:05:00+00:00,2025-10-03 08:15:00+00:00,-1,R1_relax_frequency_R03760,wick_reject,0.003031224660529262,target_limit,15,0.01543719567826161
seeded_source_mean_q80_full_year_segments,19885,2025-10-04 00:40:00+00:00,2025-10-04 00:45:00+00:00,2025-10-04 04:45:00+00:00,-1,R1_relax_frequency_R03760,wick_reject,0.003031224660529262,time_open,49,-0.004486767686851883
seeded_source_mean_q80_full_year_segments,13375,2025-10-05 01:00:00+00:00,2025-10-05 01:05:00+00:00,2025-10-05 04:45:00+00:00,1,R3_live_candidate_gate_R02498,trend_rsi_snapback,0.006693238763299154,target_limit,45,0.029430044784200624
seeded_source_mean_q80_full_year_segments,22588,2025-10-05 09:45:00+00:00,2025-10-05 09:50:00+00:00,2025-10-05 15:50:00+00:00,1,R1_relax_frequency_R02394,trend_rsi_snapback,0.001946855065382566,time_open,73,-0.02853895090574892
seeded_source_mean_q80_full_year_segments,1905,2025-10-06 00:35:00+00:00,2025-10-06 00:40:00+00:00,2025-10-06 08:40:00+00:00,-1,R3_live_candidate_gate_R00307,macd_flip,0.0034185350029044188,time_open,97,-0.014193289351021468
seeded_source_mean_q80_full_year_segments,20475,2025-10-07 01:05:00+00:00,2025-10-07 01:10:00+00:00,2025-10-07 07:10:00+00:00,1,R1_relax_frequency_R02387,wick_reject,0.002583741288269622,time_open,73,-0.025289480324314554
seeded_source_mean_q80_full_year_segments,22133,2025-10-07 14:30:00+00:00,2025-10-07 14:35:00+00:00,2025-10-07 16:05:00+00:00,1,R3_live_candidate_gate_R04515,vwap_revert,0.002148821129169786,time_open,19,-0.0006221474144332757
seeded_source_mean_q80_full_year_segments,12670,2025-10-08 02:30:00+00:00,2025-10-08 02:35:00+00:00,2025-10-08 03:15:00+00:00,-1,R1_relax_frequency_R06679,vwap_revert,0.003588808559401019,target_limit,9,0.00693591598761894
seeded_source_mean_q80_full_year_segments,4893,2025-10-08 06:20:00+00:00,2025-10-08 06:25:00+00:00,2025-10-08 09:25:00+00:00,-1,R1_relax_frequency_R02700,wick_reject,0.0020900047644049997,time_open,37,-0.015044864753299908
seeded_source_mean_q80_full_year_segments,19966,2025-10-09 03:10:00+00:00,2025-10-09 03:15:00+00:00,2025-10-09 04:15:00+00:00,1,R2_relax_winrate_payoff_R01203,macd_flip,0.0018385379778582949,time_open,13,-0.0007786669701613725
seeded_source_mean_q80_full_year_segments,15251,2025-10-09 08:20:00+00:00,2025-10-09 08:25:00+00:00,2025-10-09 14:30:00+00:00,-1,R2_relax_winrate_payoff_R06033,wick_reject,0.0026587817176045867,target_limit,74,0.02643885174850488
seeded_source_mean_q80_full_year_segments,2144,2025-10-09 20:50:00+00:00,2025-10-09 20:55:00+00:00,2025-10-10 02:55:00+00:00,-1,R1_relax_frequency_R04051,vwap_revert,0.0031240110933487344,time_open,73,-0.010298942422151054
seeded_source_mean_q80_full_year_segments,11683,2025-10-10 09:45:00+00:00,2025-10-10 09:50:00+00:00,2025-10-10 12:50:00+00:00,-1,R1_relax_frequency_R02791,vwap_revert,0.0019510213635448375,time_open,37,-0.006884975323149197
seeded_source_mean_q80_full_year_segments,17253,2025-10-11 05:05:00+00:00,2025-10-11 05:10:00+00:00,2025-10-11 09:00:00+00:00,-1,R2_relax_winrate_payoff_R06914,vwap_revert,0.010994961496597766,stop_market,47,-0.030569729706392337
seeded_source_mean_q80_full_year_segments,17261,2025-10-11 12:00:00+00:00,2025-10-11 12:05:00+00:00,2025-10-11 15:35:00+00:00,-1,R2_relax_winrate_payoff_R06914,vwap_revert,0.010994961496597766,target_limit,43,0.053442916648192944
seeded_source_mean_q80_full_year_segments,19887,2025-10-11 19:25:00+00:00,2025-10-11 19:30:00+00:00,2025-10-11 19:55:00+00:00,-1,R1_relax_frequency_R03760,wick_reject,0.003031224660529262,target_limit,6,0.01543719567826161
seeded_source_mean_q80_full_year_segments,8088,2025-10-12 04:25:00+00:00,2025-10-12 04:30:00+00:00,2025-10-12 06:10:00+00:00,-1,R3_live_candidate_gate_R03986,vwap_revert,0.0036832864974534496,stop_market,21,-0.02256852529166972
seeded_source_mean_q80_full_year_segments,2151,2025-10-12 12:25:00+00:00,2025-10-12 12:30:00+00:00,2025-10-12 13:40:00+00:00,-1,R1_relax_frequency_R04051,vwap_revert,0.0031240110933487344,target_limit,15,0.021438098989303243
seeded_source_mean_q80_full_year_segments,8461,2025-10-13 08:00:00+00:00,2025-10-13 08:05:00+00:00,2025-10-13 08:55:00+00:00,1,R2_relax_winrate_payoff_R06697,wick_reject,0.004820229224529483,stop_market,11,-0.016563019759851808
seeded_source_mean_q80_full_year_segments,13376,2025-10-13 11:30:00+00:00,2025-10-13 11:35:00+00:00,2025-10-13 13:30:00+00:00,1,R3_live_candidate_gate_R02498,trend_rsi_snapback,0.006693238763299154,target_limit,24,0.029430044784200624
seeded_source_mean_q80_full_year_segments,22590,2025-10-13 23:55:00+00:00,2025-10-14 00:00:00+00:00,2025-10-14 00:15:00+00:00,1,R1_relax_frequency_R02394,trend_rsi_snapback,0.001946855065382566,target_limit,4,0.004433814053737181
seeded_source_mean_q80_full_year_segments,1910,2025-10-14 04:05:00+00:00,2025-10-14 04:10:00+00:00,2025-10-14 05:35:00+00:00,-1,R3_live_candidate_gate_R00307,macd_flip,0.0034185350029044188,target_limit,18,0.011436593470900413
seeded_source_mean_q80_full_year_segments,2153,2025-10-15 02:30:00+00:00,2025-10-15 02:35:00+00:00,2025-10-15 08:35:00+00:00,-1,R1_relax_frequency_R04051,vwap_revert,0.0031240110933487344,time_open,73,-0.03768230644401446
seeded_source_mean_q80_full_year_segments,20772,2025-10-15 22:45:00+00:00,2025-10-15 22:50:00+00:00,2025-10-16 01:55:00+00:00,-1,R2_relax_winrate_payoff_R02890,macd_flip,0.0034812396152799382,stop_market,38,-0.02256852529166972
seeded_source_mean_q80_full_year_segments,1913,2025-10-16 09:30:00+00:00,2025-10-16 09:35:00+00:00,2025-10-16 09:45:00+00:00,-1,R3_live_candidate_gate_R00307,macd_flip,0.0034185350029044188,stop_market,3,-0.030569729706392337
seeded_source_mean_q80_full_year_segments,1708,2025-10-17 04:10:00+00:00,2025-10-17 04:15:00+00:00,2025-10-17 06:15:00+00:00,-1,R1_relax_frequency_R00387,vwap_revert,0.0017449915612723517,target_limit,25,0.021438098989303465
seeded_source_mean_q80_full_year_segments,21973,2025-10-17 11:35:00+00:00,2025-10-17 11:40:00+00:00,2025-10-17 13:35:00+00:00,-1,R3_live_candidate_gate_M00060,vwap_revert,0.003984184870390882,stop_market,24,-0.02256852529166972
seeded_source_mean_q80_full_year_segments,17279,2025-10-17 21:55:00+00:00,2025-10-17 22:00:00+00:00,2025-10-18 10:00:00+00:00,-1,R2_relax_winrate_payoff_R06914,vwap_revert,0.010994961496597766,time_open,145,-0.013241691994017516
seeded_source_mean_q80_full_year_segments,8320,2025-10-19 06:35:00+00:00,2025-10-19 06:40:00+00:00,2025-10-19 08:15:00+00:00,1,R1_relax_frequency_R01159,bb_revert,0.00448712896561192,target_limit,20,0.01543215557514115
seeded_source_mean_q80_full_year_segments,8466,2025-10-19 11:30:00+00:00,2025-10-19 11:35:00+00:00,2025-10-19 23:35:00+00:00,1,R2_relax_winrate_payoff_R06697,wick_reject,0.004820229224529483,time_open,145,0.0032423790452879107
seeded_source_mean_q80_full_year_segments,13945,2025-10-20 05:55:00+00:00,2025-10-20 06:00:00+00:00,2025-10-20 08:00:00+00:00,-1,R2_relax_winrate_payoff_R00348,macd_flip,0.0013100132036097836,time_open,25,0.0028239704932607993
seeded_source_mean_q80_full_year_segments,8467,2025-10-20 13:55:00+00:00,2025-10-20 14:00:00+00:00,2025-10-20 16:00:00+00:00,1,R2_relax_winrate_payoff_R06697,wick_reject,0.004820229224529483,stop_market,25,-0.016563019759851808
seeded_source_mean_q80_full_year_segments,1914,2025-10-20 21:20:00+00:00,2025-10-20 21:25:00+00:00,2025-10-21 01:55:00+00:00,-1,R3_live_candidate_gate_R00307,macd_flip,0.0034185350029044188,target_limit,55,0.011436593470900524
seeded_source_mean_q80_full_year_segments,19526,2025-10-21 22:00:00+00:00,2025-10-21 22:05:00+00:00,2025-10-21 22:30:00+00:00,-1,R1_relax_frequency_R06545,trend_rsi_snapback,0.0030356985446385485,target_limit,6,0.01543719567826161
seeded_source_mean_q80_full_year_segments,8102,2025-10-22 11:20:00+00:00,2025-10-22 11:25:00+00:00,2025-10-22 12:25:00+00:00,-1,R3_live_candidate_gate_R03986,vwap_revert,0.0036832864974534496,stop_market,13,-0.02256852529166972
seeded_source_mean_q80_full_year_segments,20481,2025-10-22 22:00:00+00:00,2025-10-22 22:05:00+00:00,2025-10-22 22:50:00+00:00,1,R1_relax_frequency_R02387,wick_reject,0.002583741288269622,target_limit,10,0.021431250950452386
seeded_source_mean_q80_full_year_segments,15256,2025-10-23 06:35:00+00:00,2025-10-23 06:40:00+00:00,2025-10-23 12:45:00+00:00,-1,R2_relax_winrate_payoff_R06033,wick_reject,0.0026587817176045867,stop_market,74,-0.030569729706392115
