ts,pre_action_equity,post_action_equity,close_equity,favorable_equity,adverse_equity,position,action
2025-07-30T00:00:00+00:00,1.1592216330202088,1.1592216330202088,1.1592216330202088,1.1592216330202088,1.1592216330202088,0,hold
2025-07-31T00:00:00+00:00,1.1592216330202088,1.1592216330202088,1.1592216330202088,1.1592216330202088,1.1592216330202088,0,hold
2025-08-01T00:00:00+00:00,1.1592216330202088,1.1592216330202088,1.1592216330202088,1.1592216330202088,1.1592216330202088,0,hold
2025-08-02T00:00:00+00:00,1.1592216330202088,1.1592216330202088,1.1592216330202088,1.1592216330202088,1.1592216330202088,0,hold
2025-08-03T00:00:00+00:00,1.1592216330202088,1.1592216330202088,1.1592216330202088,1.1592216330202088,1.1592216330202088,0,hold
2025-08-04T00:00:00+00:00,1.1592216330202088,1.1592216330202088,1.1592216330202088,1.1592216330202088,1.1592216330202088,0,hold
2025-08-05T00:00:00+00:00,1.1592216330202088,1.1592216330202088,1.1592216330202088,1.1592216330202088,1.1592216330202088,0,hold
2025-08-06T00:00:00+00:00,1.1592216330202088,1.1592216330202088,1.1592216330202088,1.1592216330202088,1.1592216330202088,0,hold
2025-08-07T00:00:00+00:00,1.1592216330202088,1.1592216330202088,1.1592216330202088,1.1592216330202088,1.1592216330202088,0,hold
2025-08-08T00:00:00+00:00,1.1592216330202088,1.1592216330202088,1.1592216330202088,1.1592216330202088,1.1592216330202088,0,hold
2025-08-09T00:00:00+00:00,1.1592216330202088,1.1592216330202088,1.1592216330202088,1.1592216330202088,1.1592216330202088,0,hold
2025-08-10T00:00:00+00:00,1.1592216330202088,1.1592216330202088,1.1592216330202088,1.1592216330202088,1.1592216330202088,0,hold
2025-08-11T00:00:00+00:00,1.1592216330202088,1.1592216330202088,1.1592216330202088,1.1592216330202088,1.1592216330202088,0,hold
2025-08-12T00:00:00+00:00,1.1592216330202088,1.1592216330202088,1.1592216330202088,1.1592216330202088,1.1592216330202088,0,hold
2025-08-13T00:00:00+00:00,1.1592216330202088,1.1592216330202088,1.1592216330202088,1.1592216330202088,1.1592216330202088,0,hold
2025-08-14T00:00:00+00:00,1.1592216330202088,1.1592216330202088,1.1592216330202088,1.1592216330202088,1.1592216330202088,0,hold
2025-08-15T00:00:00+00:00,1.1592216330202088,1.1592216330202088,1.1592216330202088,1.1592216330202088,1.1592216330202088,0,hold
2025-08-16T00:00:00+00:00,1.1592216330202088,1.1592216330202088,1.1592216330202088,1.1592216330202088,1.1592216330202088,0,hold
2025-08-17T00:00:00+00:00,1.1592216330202088,1.1592216330202088,1.1592216330202088,1.1592216330202088,1.1592216330202088,0,hold
2025-08-18T00:00:00+00:00,1.1592216330202088,1.1592216330202088,1.1592216330202088,1.1592216330202088,1.1592216330202088,0,hold
2025-08-19T00:00:00+00:00,1.1592216330202088,1.1592216330202088,1.1592216330202088,1.1592216330202088,1.1592216330202088,0,hold
2025-08-20T00:00:00+00:00,1.1592216330202088,1.1592216330202088,1.1592216330202088,1.1592216330202088,1.1592216330202088,0,hold
2025-08-21T00:00:00+00:00,1.1592216330202088,1.157600991631924,1.2267260023406452,1.2277759439363485,1.1460420289477549,-1,enter_short
2025-08-22T00:00:00+00:00,1.2267798454993992,1.2267798454993992,1.0957447879071158,1.2272297815844186,1.0904412367698455,-1,hold
2025-08-23T00:00:00+00:00,1.0957447879071158,1.0957447879071158,1.1084531073623587,1.151904536476848,1.0964730045395905,-1,hold
2025-08-24T00:00:00+00:00,1.1084531073623587,1.1084531073623587,1.078693550621344,1.1497934417560198,1.0534141875863343,-1,hold
2025-08-25T00:00:00+00:00,1.078693550621344,1.078693550621344,1.1627816177878187,1.1744655832374398,1.043519021147677,-1,hold
2025-08-26T00:00:00+00:00,1.1627008530496876,1.1627008530496876,1.0291574352209218,1.179748134196717,1.0291574352209218,0,protective_stop
2025-08-27T00:00:00+00:00,1.0291574352209218,1.0291574352209218,1.0291574352209218,1.0291574352209218,1.0291574352209218,0,hold
2025-08-28T00:00:00+00:00,1.0291574352209218,1.0291574352209218,1.0291574352209218,1.0291574352209218,1.0291574352209218,0,hold
2025-08-29T00:00:00+00:00,1.0291574352209218,1.0291574352209218,1.0291574352209218,1.0291574352209218,1.0291574352209218,0,hold
2025-08-30T00:00:00+00:00,1.0291574352209218,1.0291574352209218,1.0291574352209218,1.0291574352209218,1.0291574352209218,0,hold
2025-08-31T00:00:00+00:00,1.0291574352209218,1.0291574352209218,1.0291574352209218,1.0291574352209218,1.0291574352209218,0,hold
2025-09-01T00:00:00+00:00,1.0291574352209218,1.0291574352209218,1.0291574352209218,1.0291574352209218,1.0291574352209218,0,hold
2025-09-02T00:00:00+00:00,1.0291574352209218,1.0291574352209218,1.0291574352209218,1.0291574352209218,1.0291574352209218,0,hold
2025-09-03T00:00:00+00:00,1.0291574352209218,1.0291574352209218,1.0291574352209218,1.0291574352209218,1.0291574352209218,0,hold
2025-09-04T00:00:00+00:00,1.0291574352209218,1.0291574352209218,1.0291574352209218,1.0291574352209218,1.0291574352209218,0,hold
2025-09-05T00:00:00+00:00,1.0291574352209218,1.0291574352209218,1.0291574352209218,1.0291574352209218,1.0291574352209218,0,hold
2025-09-06T00:00:00+00:00,1.0291574352209218,1.0291574352209218,1.0291574352209218,1.0291574352209218,1.0291574352209218,0,hold
2025-09-07T00:00:00+00:00,1.0291574352209218,1.0291574352209218,1.0291574352209218,1.0291574352209218,1.0291574352209218,0,hold
2025-09-08T00:00:00+00:00,1.0291574352209218,1.0291574352209218,1.0291574352209218,1.0291574352209218,1.0291574352209218,0,hold
2025-09-09T00:00:00+00:00,1.0291574352209218,1.0291574352209218,1.0291574352209218,1.0291574352209218,1.0291574352209218,0,hold
2025-09-10T00:00:00+00:00,1.0291574352209218,1.0291574352209218,1.0291574352209218,1.0291574352209218,1.0291574352209218,0,hold
2025-09-11T00:00:00+00:00,1.0291574352209218,1.0291574352209218,1.0291574352209218,1.0291574352209218,1.0291574352209218,0,hold
2025-09-12T00:00:00+00:00,1.0291574352209218,1.0291574352209218,1.0291574352209218,1.0291574352209218,1.0291574352209218,0,hold
2025-09-13T00:00:00+00:00,1.0291574352209218,1.0291574352209218,1.0291574352209218,1.0291574352209218,1.0291574352209218,0,hold
2025-09-14T00:00:00+00:00,1.0291574352209218,1.0291574352209218,1.0291574352209218,1.0291574352209218,1.0291574352209218,0,hold
2025-09-15T00:00:00+00:00,1.0291574352209218,1.0291574352209218,1.0291574352209218,1.0291574352209218,1.0291574352209218,0,hold
2025-09-16T00:00:00+00:00,1.0291574352209218,1.0291574352209218,1.0291574352209218,1.0291574352209218,1.0291574352209218,0,hold
2025-09-17T00:00:00+00:00,1.0291574352209218,1.0291574352209218,1.0291574352209218,1.0291574352209218,1.0291574352209218,0,hold
2025-09-18T00:00:00+00:00,1.0291574352209218,1.0277186291401257,1.0432043839929108,1.060087811885202,1.0188488383822187,1,enter_long
2025-09-19T00:00:00+00:00,1.0432043839929108,1.0432043839929108,0.9969383554728761,1.0533350534903294,0.9801972536323641,1,hold
2025-09-20T00:00:00+00:00,0.9969383554728761,0.9969383554728761,0.9613046023741932,1.0042870700114697,0.9541882997852402,1,hold
2025-09-21T00:00:00+00:00,0.9612868116177209,0.9612868116177209,0.9004165001416068,0.9626663570384738,0.8958798572411492,1,hold
2025-09-22T00:00:00+00:00,0.9004165001416068,0.9004165001416068,0.8353638770527032,0.9075765575741046,0.8124493827162743,1,hold
2025-09-23T00:00:00+00:00,0.8353638770527032,0.8330200929842234,0.879739643758105,0.8851488651411195,0.8044157955092879,-1,enter_short
2025-09-24T00:00:00+00:00,0.8797220241444795,0.8797220241444795,0.8634532623943071,0.9052469859138846,0.8428030752252746,-1,hold
2025-09-25T00:00:00+00:00,0.8632770662580526,0.8632770662580526,0.9560480835657883,0.9682760954218537,0.857290149195117,-1,hold
2025-09-26T00:00:00+00:00,0.9560657031794139,0.9560657031794139,0.8787179660969502,0.9570547682757199,0.8637236749016886,-1,hold
2025-09-27T00:00:00+00:00,0.878753205324201,0.878753205324201,0.8627187349463336,0.9099921583034274,0.8477244437510719,-1,hold
2025-09-28T00:00:00+00:00,0.8627011153327081,0.8627011153327081,0.837930127415871,0.9129720618466809,0.8351286088494237,-1,hold
2025-09-29T00:00:00+00:00,0.8378244097341183,0.8378244097341183,0.8557295292991338,0.8773311756039408,0.8216531965475051,-1,hold
2025-09-30T00:00:00+00:00,0.8557295292991338,0.8557295292991338,0.8731374792755541,0.9033374970295828,0.8408231078864709,-1,hold
2025-10-01T00:00:00+00:00,0.8731198596619287,0.8731198596619287,0.8379963924209834,0.8848293254374408,0.8226144697259617,-1,hold
2025-10-02T00:00:00+00:00,0.8380844904891106,0.8380844904891106,0.7755194291337077,0.8427911139556923,0.7706211765458315,-1,hold
2025-10-03T00:00:00+00:00,0.7755018095200824,0.7742484065895312,0.7742484065895312,0.7742484065895312,0.7742484065895312,0,max_hold
2025-10-04T00:00:00+00:00,0.7742484065895312,0.7742484065895312,0.7742484065895312,0.7742484065895312,0.7742484065895312,0,hold
2025-10-05T00:00:00+00:00,0.7742484065895312,0.7742484065895312,0.7742484065895312,0.7742484065895312,0.7742484065895312,0,hold
2025-10-06T00:00:00+00:00,0.7742484065895312,0.7742484065895312,0.7742484065895312,0.7742484065895312,0.7742484065895312,0,hold
2025-10-07T00:00:00+00:00,0.7742484065895312,0.7742484065895312,0.7742484065895312,0.7742484065895312,0.7742484065895312,0,hold
2025-10-08T00:00:00+00:00,0.7742484065895312,0.7742484065895312,0.7742484065895312,0.7742484065895312,0.7742484065895312,0,hold
2025-10-09T00:00:00+00:00,0.7742484065895312,0.7742484065895312,0.7742484065895312,0.7742484065895312,0.7742484065895312,0,hold
2025-10-10T00:00:00+00:00,0.7742484065895312,0.7742484065895312,0.7742484065895312,0.7742484065895312,0.7742484065895312,0,hold
2025-10-11T00:00:00+00:00,0.7742484065895312,0.7742484065895312,0.7742484065895312,0.7742484065895312,0.7742484065895312,0,hold
2025-10-12T00:00:00+00:00,0.7742484065895312,0.7742484065895312,0.7742484065895312,0.7742484065895312,0.7742484065895312,0,hold
2025-10-13T00:00:00+00:00,0.7742484065895312,0.7742484065895312,0.7742484065895312,0.7742484065895312,0.7742484065895312,0,hold
2025-10-14T00:00:00+00:00,0.7742484065895312,0.7742484065895312,0.7742484065895312,0.7742484065895312,0.7742484065895312,0,hold
2025-10-15T00:00:00+00:00,0.7742484065895312,0.7742484065895312,0.7742484065895312,0.7742484065895312,0.7742484065895312,0,hold
2025-10-16T00:00:00+00:00,0.7742484065895312,0.7742484065895312,0.7742484065895312,0.7742484065895312,0.7742484065895312,0,hold
2025-10-17T00:00:00+00:00,0.7742484065895312,0.7742484065895312,0.7742484065895312,0.7742484065895312,0.7742484065895312,0,hold
2025-10-18T00:00:00+00:00,0.7742484065895312,0.7742484065895312,0.7742484065895312,0.7742484065895312,0.7742484065895312,0,hold
2025-10-19T00:00:00+00:00,0.7742484065895312,0.7742484065895312,0.7742484065895312,0.7742484065895312,0.7742484065895312,0,hold
2025-10-20T00:00:00+00:00,0.7742484065895312,0.7742484065895312,0.7742484065895312,0.7742484065895312,0.7742484065895312,0,hold
2025-10-21T00:00:00+00:00,0.7742484065895312,0.7742484065895312,0.7742484065895312,0.7742484065895312,0.7742484065895312,0,hold
2025-10-22T00:00:00+00:00,0.7742484065895312,0.7742484065895312,0.7742484065895312,0.7742484065895312,0.7742484065895312,0,hold
2025-10-23T00:00:00+00:00,0.7742484065895312,0.7742484065895312,0.7742484065895312,0.7742484065895312,0.7742484065895312,0,hold
2025-10-24T00:00:00+00:00,0.7742484065895312,0.7742484065895312,0.7742484065895312,0.7742484065895312,0.7742484065895312,0,hold
2025-10-25T00:00:00+00:00,0.7742484065895312,0.7742484065895312,0.7742484065895312,0.7742484065895312,0.7742484065895312,0,hold
2025-10-26T00:00:00+00:00,0.7742484065895312,0.7742484065895312,0.7742484065895312,0.7742484065895312,0.7742484065895312,0,hold
2025-10-27T00:00:00+00:00,0.7742484065895312,0.7742484065895312,0.7742484065895312,0.7742484065895312,0.7742484065895312,0,hold
2025-10-28T00:00:00+00:00,0.7742484065895312,0.7742484065895312,0.7742484065895312,0.7742484065895312,0.7742484065895312,0,hold
2025-10-29T00:00:00+00:00,0.7742484065895312,0.7742484065895312,0.7742484065895312,0.7742484065895312,0.7742484065895312,0,hold
2025-10-30T00:00:00+00:00,0.7742484065895312,0.7742484065895312,0.7742484065895312,0.7742484065895312,0.7742484065895312,0,hold
2025-10-31T00:00:00+00:00,0.7742484065895312,0.7742484065895312,0.7742484065895312,0.7742484065895312,0.7742484065895312,0,hold
2025-11-01T00:00:00+00:00,0.7742484065895312,0.7742484065895312,0.7742484065895312,0.7742484065895312,0.7742484065895312,0,hold
2025-11-02T00:00:00+00:00,0.7742484065895312,0.7742484065895312,0.7742484065895312,0.7742484065895312,0.7742484065895312,0,hold
2025-11-03T00:00:00+00:00,0.7742484065895312,0.7742484065895312,0.7742484065895312,0.7742484065895312,0.7742484065895312,0,hold
2025-11-04T00:00:00+00:00,0.7742484065895312,0.7731659742256153,0.7959777970531376,0.865317621148821,0.7610192897329777,-1,enter_short
2025-11-05T00:00:00+00:00,0.7959393176834952,0.7959393176834952,0.7511132127630316,0.8253206771184841,0.7341245710658927,-1,hold
2025-11-06T00:00:00+00:00,0.7511132127630316,0.7511132127630316,0.8063504113757193,0.823858524563031,0.751344152471846,-1,hold
2025-11-07T00:00:00+00:00,0.806331171690898,0.806331171690898,0.7345283408634563,0.8161623235599005,0.7124989017431573,-1,hold
2025-11-08T00:00:00+00:00,0.7345283408634563,0.7345283408634563,0.7751302565849831,0.7842306275054212,0.7139095794838555,-1,hold
2025-11-09T00:00:00+00:00,0.7751110169001619,0.7751110169001619,0.7432728786230469,0.7934884560064358,0.7236291604205795,-1,hold
2025-11-10T00:00:00+00:00,0.7432728786230469,0.7432728786230469,0.7506346130973085,0.7624670192623598,0.7155991470378635,-1,hold
2025-11-11T00:00:00+00:00,0.7506153734124872,0.7506153734124872,0.8039885457430976,0.8084906319912636,0.7402474699303898,-1,hold
2025-11-12T00:00:00+00:00,0.8039693060582764,0.8039693060582764,0.8104864231788076,0.8279175776268346,0.7623294920712894,-1,hold
2025-11-13T00:00:00+00:00,0.8104864231788076,0.8104864231788076,0.807418643890253,0.8444935165407473,0.7820414996110615,-1,hold
2025-11-14T00:00:00+00:00,0.8073801645206105,0.8063423643775428,0.8063423643775428,0.8063423643775428,0.8063423643775428,0,max_hold
2025-11-15T00:00:00+00:00,0.8063423643775428,0.8063423643775428,0.8063423643775428,0.8063423643775428,0.8063423643775428,0,hold
2025-11-16T00:00:00+00:00,0.8063423643775428,0.8063423643775428,0.8063423643775428,0.8063423643775428,0.8063423643775428,0,hold
2025-11-17T00:00:00+00:00,0.8063423643775428,0.8063423643775428,0.8063423643775428,0.8063423643775428,0.8063423643775428,0,hold
2025-11-18T00:00:00+00:00,0.8063423643775428,0.8063423643775428,0.8063423643775428,0.8063423643775428,0.8063423643775428,0,hold
2025-11-19T00:00:00+00:00,0.8063423643775428,0.8063423643775428,0.8063423643775428,0.8063423643775428,0.8063423643775428,0,hold
2025-11-20T00:00:00+00:00,0.8063423643775428,0.8063423643775428,0.8063423643775428,0.8063423643775428,0.8063423643775428,0,hold
2025-11-21T00:00:00+00:00,0.8063423643775428,0.8063423643775428,0.8063423643775428,0.8063423643775428,0.8063423643775428,0,hold
2025-11-22T00:00:00+00:00,0.8063423643775428,0.8063423643775428,0.8063423643775428,0.8063423643775428,0.8063423643775428,0,hold
2025-11-23T00:00:00+00:00,0.8063423643775428,0.8063423643775428,0.8063423643775428,0.8063423643775428,0.8063423643775428,0,hold
2025-11-24T00:00:00+00:00,0.8063423643775428,0.8063423643775428,0.8063423643775428,0.8063423643775428,0.8063423643775428,0,hold
2025-11-25T00:00:00+00:00,0.8063423643775428,0.8063423643775428,0.8063423643775428,0.8063423643775428,0.8063423643775428,0,hold
2025-11-26T00:00:00+00:00,0.8063423643775428,0.8063423643775428,0.8063423643775428,0.8063423643775428,0.8063423643775428,0,hold
2025-11-27T00:00:00+00:00,0.8063423643775428,0.8063423643775428,0.8063423643775428,0.8063423643775428,0.8063423643775428,0,hold
2025-11-28T00:00:00+00:00,0.8063423643775428,0.8063423643775428,0.8063423643775428,0.8063423643775428,0.8063423643775428,0,hold
2025-11-29T00:00:00+00:00,0.8063423643775428,0.8063423643775428,0.8063423643775428,0.8063423643775428,0.8063423643775428,0,hold
2025-11-30T00:00:00+00:00,0.8063423643775428,0.8063423643775428,0.8063423643775428,0.8063423643775428,0.8063423643775428,0,hold
2025-12-01T00:00:00+00:00,0.8063423643775428,0.8063423643775428,0.8063423643775428,0.8063423643775428,0.8063423643775428,0,hold
2025-12-02T00:00:00+00:00,0.8063423643775428,0.8052150632889383,0.7317714804585242,0.822627575474584,0.7172822832539054,-1,enter_short
2025-12-03T00:00:00+00:00,0.7318493793682266,0.7318493793682266,0.6969967769281648,0.7448170109258256,0.6969967769281648,0,protective_stop
2025-12-04T00:00:00+00:00,0.6969967769281648,0.6969967769281648,0.6969967769281648,0.6969967769281648,0.6969967769281648,0,hold
2025-12-05T00:00:00+00:00,0.6969967769281648,0.6969967769281648,0.6969967769281648,0.6969967769281648,0.6969967769281648,0,hold
2025-12-06T00:00:00+00:00,0.6969967769281648,0.6969967769281648,0.6969967769281648,0.6969967769281648,0.6969967769281648,0,hold
2025-12-07T00:00:00+00:00,0.6969967769281648,0.6969967769281648,0.6969967769281648,0.6969967769281648,0.6969967769281648,0,hold
2025-12-08T00:00:00+00:00,0.6969967769281648,0.6969967769281648,0.6969967769281648,0.6969967769281648,0.6969967769281648,0,hold
2025-12-09T00:00:00+00:00,0.6969967769281648,0.6969967769281648,0.6969967769281648,0.6969967769281648,0.6969967769281648,0,hold
2025-12-10T00:00:00+00:00,0.6969967769281648,0.6969967769281648,0.6969967769281648,0.6969967769281648,0.6969967769281648,0,hold
2025-12-11T00:00:00+00:00,0.6969967769281648,0.6969967769281648,0.6969967769281648,0.6969967769281648,0.6969967769281648,0,hold
2025-12-12T00:00:00+00:00,0.6969967769281648,0.6969967769281648,0.6969967769281648,0.6969967769281648,0.6969967769281648,0,hold
2025-12-13T00:00:00+00:00,0.6969967769281648,0.6969967769281648,0.6969967769281648,0.6969967769281648,0.6969967769281648,0,hold
2025-12-14T00:00:00+00:00,0.6969967769281648,0.6969967769281648,0.6969967769281648,0.6969967769281648,0.6969967769281648,0,hold
2025-12-15T00:00:00+00:00,0.6969967769281648,0.6969967769281648,0.6969967769281648,0.6969967769281648,0.6969967769281648,0,hold
2025-12-16T00:00:00+00:00,0.6969967769281648,0.6969967769281648,0.6969967769281648,0.6969967769281648,0.6969967769281648,0,hold
2025-12-17T00:00:00+00:00,0.6969967769281648,0.6969967769281648,0.6969967769281648,0.6969967769281648,0.6969967769281648,0,hold
2025-12-18T00:00:00+00:00,0.6969967769281648,0.6969967769281648,0.6969967769281648,0.6969967769281648,0.6969967769281648,0,hold
2025-12-19T00:00:00+00:00,0.6969967769281648,0.6969967769281648,0.6969967769281648,0.6969967769281648,0.6969967769281648,0,hold
2025-12-20T00:00:00+00:00,0.6969967769281648,0.6969967769281648,0.6969967769281648,0.6969967769281648,0.6969967769281648,0,hold
2025-12-21T00:00:00+00:00,0.6969967769281648,0.6969967769281648,0.6969967769281648,0.6969967769281648,0.6969967769281648,0,hold
2025-12-22T00:00:00+00:00,0.6969967769281648,0.6969967769281648,0.6969967769281648,0.6969967769281648,0.6969967769281648,0,hold
2025-12-23T00:00:00+00:00,0.6969967769281648,0.6969967769281648,0.6969967769281648,0.6969967769281648,0.6969967769281648,0,hold
2025-12-24T00:00:00+00:00,0.6969967769281648,0.6969967769281648,0.6969967769281648,0.6969967769281648,0.6969967769281648,0,hold
2025-12-25T00:00:00+00:00,0.6969967769281648,0.6969967769281648,0.6969967769281648,0.6969967769281648,0.6969967769281648,0,hold
2025-12-26T00:00:00+00:00,0.6969967769281648,0.6969967769281648,0.6969967769281648,0.6969967769281648,0.6969967769281648,0,hold
2025-12-27T00:00:00+00:00,0.6969967769281648,0.6969967769281648,0.6969967769281648,0.6969967769281648,0.6969967769281648,0,hold
2025-12-28T00:00:00+00:00,0.6969967769281648,0.6969967769281648,0.6969967769281648,0.6969967769281648,0.6969967769281648,0,hold
2025-12-29T00:00:00+00:00,0.6969967769281648,0.6969967769281648,0.6969967769281648,0.6969967769281648,0.6969967769281648,0,hold
2025-12-30T00:00:00+00:00,0.6969967769281648,0.6969967769281648,0.6969967769281648,0.6969967769281648,0.6969967769281648,0,hold
2025-12-31T00:00:00+00:00,0.6969967769281648,0.6969967769281648,0.6969967769281648,0.6969967769281648,0.6969967769281648,0,hold
2026-01-01T00:00:00+00:00,0.6969967769281648,0.6969967769281648,0.6969967769281648,0.6969967769281648,0.6969967769281648,0,hold
2026-01-02T00:00:00+00:00,0.6969967769281648,0.6969967769281648,0.6969967769281648,0.6969967769281648,0.6969967769281648,0,hold
2026-01-03T00:00:00+00:00,0.6969967769281648,0.6969967769281648,0.6969967769281648,0.6969967769281648,0.6969967769281648,0,hold
