ts,pre_action_equity,post_action_equity,close_equity,favorable_equity,adverse_equity,position,action
2026-02-27T00:00:00+00:00,1.4813714536579998,1.4813714536579998,1.4813714536579998,1.4813714536579998,1.4813714536579998,0,hold
2026-02-28T00:00:00+00:00,1.4813714536579998,1.4813714536579998,1.4813714536579998,1.4813714536579998,1.4813714536579998,0,hold
2026-03-01T00:00:00+00:00,1.4813714536579998,1.4813714536579998,1.4813714536579998,1.4813714536579998,1.4813714536579998,0,hold
2026-03-02T00:00:00+00:00,1.4813714536579998,1.4813714536579998,1.4813714536579998,1.4813714536579998,1.4813714536579998,0,hold
2026-03-03T00:00:00+00:00,1.4813714536579998,1.4813714536579998,1.4813714536579998,1.4813714536579998,1.4813714536579998,0,hold
2026-03-04T00:00:00+00:00,1.4813714536579998,1.4813714536579998,1.4813714536579998,1.4813714536579998,1.4813714536579998,0,hold
2026-03-05T00:00:00+00:00,1.4813714536579998,1.4813714536579998,1.4813714536579998,1.4813714536579998,1.4813714536579998,0,hold
2026-03-06T00:00:00+00:00,1.4813714536579998,1.4813714536579998,1.4813714536579998,1.4813714536579998,1.4813714536579998,0,hold
2026-03-07T00:00:00+00:00,1.4813714536579998,1.4813714536579998,1.4813714536579998,1.4813714536579998,1.4813714536579998,0,hold
2026-03-08T00:00:00+00:00,1.4813714536579998,1.4813714536579998,1.4813714536579998,1.4813714536579998,1.4813714536579998,0,hold
2026-03-09T00:00:00+00:00,1.4813714536579998,1.4813714536579998,1.4813714536579998,1.4813714536579998,1.4813714536579998,0,hold
2026-03-10T00:00:00+00:00,1.4813714536579998,1.4813714536579998,1.4813714536579998,1.4813714536579998,1.4813714536579998,0,hold
2026-03-11T00:00:00+00:00,1.4813714536579998,1.4793004330517274,1.4848803586480703,1.5089210169994542,1.4591234173809315,1,enter_long
2026-03-12T00:00:00+00:00,1.4848803586480703,1.4828019844784495,1.4828019844784495,1.4828019844784495,1.4828019844784495,0,ma7_slope_exit
2026-03-13T00:00:00+00:00,1.4828019844784495,1.4828019844784495,1.4828019844784495,1.4828019844784495,1.4828019844784495,0,hold
2026-03-14T00:00:00+00:00,1.4828019844784495,1.4828019844784495,1.4828019844784495,1.4828019844784495,1.4828019844784495,0,hold
2026-03-15T00:00:00+00:00,1.4828019844784495,1.4828019844784495,1.4828019844784495,1.4828019844784495,1.4828019844784495,0,hold
2026-03-16T00:00:00+00:00,1.4828019844784495,1.4828019844784495,1.4828019844784495,1.4828019844784495,1.4828019844784495,0,hold
2026-03-17T00:00:00+00:00,1.4828019844784495,1.4828019844784495,1.4828019844784495,1.4828019844784495,1.4828019844784495,0,hold
2026-03-18T00:00:00+00:00,1.4828019844784495,1.4828019844784495,1.4828019844784495,1.4828019844784495,1.4828019844784495,0,hold
2026-03-19T00:00:00+00:00,1.4828019844784495,1.4828019844784495,1.4828019844784495,1.4828019844784495,1.4828019844784495,0,hold
2026-03-20T00:00:00+00:00,1.4828019844784495,1.4828019844784495,1.4828019844784495,1.4828019844784495,1.4828019844784495,0,hold
2026-03-21T00:00:00+00:00,1.4828019844784495,1.4828019844784495,1.4828019844784495,1.4828019844784495,1.4828019844784495,0,hold
2026-03-22T00:00:00+00:00,1.4828019844784495,1.4828019844784495,1.4828019844784495,1.4828019844784495,1.4828019844784495,0,hold
2026-03-23T00:00:00+00:00,1.4828019844784495,1.480728963928949,1.4144002030774494,1.4900578395633615,1.3942316733442464,-1,enter_short
2026-03-24T00:00:00+00:00,1.4143980200998831,1.4143980200998831,1.4220351625043501,1.4578228967230022,1.4034012660001158,-1,hold
2026-03-25T00:00:00+00:00,1.4220329795267839,1.4220329795267839,1.3890881758347522,1.4253378016923623,1.3890881758347522,0,protective_stop
2026-03-26T00:00:00+00:00,1.3890881758347522,1.3890881758347522,1.3890881758347522,1.3890881758347522,1.3890881758347522,0,hold
2026-03-27T00:00:00+00:00,1.3890881758347522,1.3890881758347522,1.3890881758347522,1.3890881758347522,1.3890881758347522,0,hold
2026-03-28T00:00:00+00:00,1.3890881758347522,1.387146171195079,1.3875382591371823,1.3968772980044308,1.3676980270584174,-1,enter_short
2026-03-29T00:00:00+00:00,1.3875382591371823,1.3875382591371823,1.3949842214379022,1.4171341307656176,1.371530023781368,-1,hold
2026-03-30T00:00:00+00:00,1.394982131232247,1.394982131232247,1.378566551451203,1.3996818089796148,1.3496381051838087,-1,hold
2026-03-31T00:00:00+00:00,1.378566551451203,1.378566551451203,1.3476281811797013,1.395776068446279,1.3401347939059578,-1,hold
2026-04-01T00:00:00+00:00,1.3476302713853567,1.3476302713853567,1.35082049560232,1.3623500699961748,1.32570667465559,-1,hold
2026-04-02T00:00:00+00:00,1.3508225858079754,1.3508225858079754,1.3762378118155236,1.4011614240476342,1.3392286304852858,-1,hold
2026-04-03T00:00:00+00:00,1.3762357216098682,1.3762357216098682,1.3749372321026887,1.3893596511232829,1.3661583683510228,-1,hold
2026-04-04T00:00:00+00:00,1.3749372321026887,1.3749372321026887,1.367943103437988,1.3789271341558462,1.3620173704056135,-1,hold
2026-04-05T00:00:00+00:00,1.3679410132323326,1.3679410132323326,1.3319609639474015,1.3825941057379625,1.3296596475210716,-1,hold
2026-04-06T00:00:00+00:00,1.3319609639474015,1.3319609639474015,1.3359115849818506,1.3482521591699066,1.3042533301288188,-1,hold
2026-04-07T00:00:00+00:00,1.3359115849818506,1.3338977750892647,1.3338977750892647,1.3338977750892647,1.3338977750892647,0,max_hold
2026-04-08T00:00:00+00:00,1.3338977750892647,1.3338977750892647,1.3338977750892647,1.3338977750892647,1.3338977750892647,0,hold
2026-04-09T00:00:00+00:00,1.3338977750892647,1.3338977750892647,1.3338977750892647,1.3338977750892647,1.3338977750892647,0,hold
2026-04-10T00:00:00+00:00,1.3338977750892647,1.3338977750892647,1.3338977750892647,1.3338977750892647,1.3338977750892647,0,hold
2026-04-11T00:00:00+00:00,1.3338977750892647,1.3338977750892647,1.3338977750892647,1.3338977750892647,1.3338977750892647,0,hold
2026-04-12T00:00:00+00:00,1.3338977750892647,1.3338977750892647,1.3338977750892647,1.3338977750892647,1.3338977750892647,0,hold
2026-04-13T00:00:00+00:00,1.3338977750892647,1.3338977750892647,1.3338977750892647,1.3338977750892647,1.3338977750892647,0,hold
2026-04-14T00:00:00+00:00,1.3338977750892647,1.3320329289886805,1.3271667684567974,1.3612282491367391,1.3210764947702154,1,enter_long
2026-04-15T00:00:00+00:00,1.3271667684567974,1.3271667684567974,1.3394373312612649,1.3510663337078,1.3156707589683159,1,hold
2026-04-16T00:00:00+00:00,1.3394391219915462,1.3394391219915462,1.3454709880940872,1.3525121395600213,1.3123424778906847,1,hold
2026-04-17T00:00:00+00:00,1.3454709880940872,1.3454709880940872,1.3799895279524195,1.4027210581427971,1.3343151613984743,1,hold
2026-04-18T00:00:00+00:00,1.3799895279524195,1.3799895279524195,1.355606562858435,1.3865181489736313,1.3509882694630524,1,hold
2026-04-19T00:00:00+00:00,1.355606562858435,1.355606562858435,1.322042661464774,1.3657651320121402,1.3210004564410778,1,hold
2026-04-20T00:00:00+00:00,1.322042661464774,1.322042661464774,1.3585870750705735,1.3718545957244659,1.3206038950746617,1,hold
2026-04-21T00:00:00+00:00,1.3585870750705735,1.3585870750705735,1.3677513172217697,1.3804798280610013,1.3407059177838243,1,hold
2026-04-22T00:00:00+00:00,1.367753107952051,1.367753107952051,1.4008999544609768,1.424254658789235,1.3639894219035429,1,hold
2026-04-23T00:00:00+00:00,1.4008981637306956,1.4008981637306956,1.4025324949893392,1.4102541239621538,1.3718716111135199,1,hold
2026-04-24T00:00:00+00:00,1.4025432393710267,1.4025432393710267,1.3880304195705606,1.408634562186796,1.384653102260095,1,hold
2026-04-25T00:00:00+00:00,1.3880286288402797,1.3880286288402797,1.3916059217619643,1.3962976350988785,1.382920879897829,1,hold
2026-04-26T00:00:00+00:00,1.3916059217619643,1.3916059217619643,1.410015371680856,1.4168434262433194,1.386135983380187,1,hold
2026-04-27T00:00:00+00:00,1.410031488253387,1.410031488253387,1.3872476386114962,1.4252791683250023,1.3705723582323568,1,hold
2026-04-28T00:00:00+00:00,1.3872476386114962,1.3872476386114962,1.3687750302276,1.3894024523374913,1.3569114421142194,1,hold
2026-04-29T00:00:00+00:00,1.368776820957881,1.368776820957881,1.3589310495123315,1.3969536255744313,1.3431385991618556,1,hold
2026-04-30T00:00:00+00:00,1.3589310495123315,1.3589310495123315,1.3690005851093374,1.3748186677931675,1.350522039336964,1,hold
2026-05-01T00:00:00+00:00,1.3690005851093374,1.3690005851093374,1.4029048016336103,1.4152232352384322,1.368404592034759,1,hold
2026-05-02T00:00:00+00:00,1.4029030109033291,1.400942722460214,1.400942722460214,1.400942722460214,1.400942722460214,0,ma7_slope_exit
2026-05-03T00:00:00+00:00,1.400942722460214,1.400942722460214,1.400942722460214,1.400942722460214,1.400942722460214,0,hold
2026-05-04T00:00:00+00:00,1.400942722460214,1.400942722460214,1.400942722460214,1.400942722460214,1.400942722460214,0,hold
2026-05-05T00:00:00+00:00,1.400942722460214,1.400942722460214,1.400942722460214,1.400942722460214,1.400942722460214,0,hold
2026-05-06T00:00:00+00:00,1.400942722460214,1.400942722460214,1.400942722460214,1.400942722460214,1.400942722460214,0,hold
2026-05-07T00:00:00+00:00,1.400942722460214,1.400942722460214,1.400942722460214,1.400942722460214,1.400942722460214,0,hold
2026-05-08T00:00:00+00:00,1.400942722460214,1.400942722460214,1.400942722460214,1.400942722460214,1.400942722460214,0,hold
2026-05-09T00:00:00+00:00,1.400942722460214,1.400942722460214,1.400942722460214,1.400942722460214,1.400942722460214,0,hold
2026-05-10T00:00:00+00:00,1.400942722460214,1.400942722460214,1.400942722460214,1.400942722460214,1.400942722460214,0,hold
2026-05-11T00:00:00+00:00,1.400942722460214,1.400942722460214,1.400942722460214,1.400942722460214,1.400942722460214,0,hold
2026-05-12T00:00:00+00:00,1.400942722460214,1.400942722460214,1.400942722460214,1.400942722460214,1.400942722460214,0,hold
2026-05-13T00:00:00+00:00,1.400942722460214,1.400942722460214,1.400942722460214,1.400942722460214,1.400942722460214,0,hold
2026-05-14T00:00:00+00:00,1.400942722460214,1.400942722460214,1.400942722460214,1.400942722460214,1.400942722460214,0,hold
2026-05-15T00:00:00+00:00,1.400942722460214,1.400942722460214,1.400942722460214,1.400942722460214,1.400942722460214,0,hold
2026-05-16T00:00:00+00:00,1.400942722460214,1.3989841446576932,1.4162626611619078,1.4251511660342555,1.3968809790606798,-1,enter_short
2026-05-17T00:00:00+00:00,1.4162608919531354,1.4162608919531354,1.428256293886661,1.4417801257425977,1.4081952356168457,-1,hold
2026-05-18T00:00:00+00:00,1.428256293886661,1.428256293886661,1.4366823123193044,1.453472103569022,1.4226294870404312,-1,hold
