name,month,month_start,month_end,trades,trades_per_day,equity_multiple,annualized_multiple,total_return,max_dd,win_rate,profit_factor,avg_trade,avg_win,avg_loss_abs,payoff_ratio,worst_trade,best_trade,target_rate,stop_rate,time_rate,long_trades,short_trades,avg_bars_held
HYPE_1M_MA_PBS_R01996,2026_05,2026-05-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,37,1.1935483870967742,0.9851015235077091,0.8378983793859331,-0.014898476492290924,-0.0442342887140561,0.35135135135135137,0.8499261925067393,-0.00038571614092537486,0.006217309639055325,0.003962355105081587,1.569094509243211,-0.00901442644555198,0.024474256500000038,0.02702702702702703,0.0,0.972972972972973,37,0,8.972972972972974
HYPE_1M_MA_PBS_R01996,2026_06,2026-06-01 00:00:00+00:00,2026-06-26 04:24:00+00:00,39,1.5486432825943084,0.9320083014808078,0.36014344000931925,-0.06799169851919218,-0.07104557878507278,0.4358974358974359,0.4216065717768154,-0.001788128316118902,0.0029901872696809642,0.005480463086964252,0.5456085046523493,-0.022101390280207567,0.0105812318724734,0.0,0.0,1.0,39,0,9.0
HYPE_1M_MA_PBS_R03024,2026_03,2026-03-25 00:00:00+00:00,2026-04-01 00:00:00+00:00,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
HYPE_1M_MA_PBS_R03024,2026_04,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,3,0.1,0.9875615067027135,0.8586547369390197,-0.012438493297286524,-0.020799586726539032,0.3333333333333333,0.2429194168590228,-0.004146804886475381,0.003991673200776704,0.008216043930101424,0.4858388337180456,-0.00872487486668165,0.003991673200776704,0.0,0.0,1.0,0,3,46.0
HYPE_1M_MA_PBS_R03024,2026_05,2026-05-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,37,1.1935483870967742,1.0246611661015121,1.3324764893889172,0.024661166101512144,-0.04689443565663165,0.5135135135135135,1.1697154880210463,0.0007205568861253997,0.009671084082070026,0.008727221820705035,1.1081515149673071,-0.023522255499999947,0.016517754500000106,0.16216216216216217,0.02702702702702703,0.8108108108108109,22,15,40.83783783783784
HYPE_1M_MA_PBS_R03024,2026_06,2026-06-01 00:00:00+00:00,2026-06-26 04:24:00+00:00,56,2.2236929185969556,0.7886876969226517,0.03197040928188324,-0.21131230307734827,-0.22302002211589478,0.42857142857142855,0.4102716531050594,-0.004161171048753911,0.006754790143686971,0.012348141943084572,0.5470288708067459,-0.023522255499999947,0.016517754500000217,0.10714285714285714,0.14285714285714285,0.75,28,28,40.535714285714285
HYPE_1M_MA_PBS_R01195,2026_03,2026-03-25 00:00:00+00:00,2026-04-01 00:00:00+00:00,1,0.14285714285714285,0.9996759235936056,0.9832296303367668,-0.0003240764063944246,-0.003113093762695418,0.0,0.0,-0.00032407640639445907,0.0,0.00032407640639445907,0.0,-0.00032407640639445907,-0.00032407640639445907,0.0,0.0,1.0,1,0,46.0
HYPE_1M_MA_PBS_R01195,2026_04,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,17,0.5666666666666667,0.972692656830963,0.7138441152139534,-0.027307343169037046,-0.045403860602088786,0.4117647058823529,0.5908955229829309,-0.0016061100864907614,0.00563381599088401,0.006674058340653102,0.844136461404187,-0.007493751499999975,0.013177086115773059,0.0,0.47058823529411764,0.5294117647058824,17,0,32.529411764705884
HYPE_1M_MA_PBS_R01195,2026_05,2026-05-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,18,0.5806451612903226,0.9716378301959077,0.7124818386936471,-0.02836216980409234,-0.06684942576532771,0.2777777777777778,0.6978720093483568,-0.0015474354790107109,0.012867668623095085,0.007091706287512942,1.8144672243057276,-0.007493751500000086,0.024474256500000038,0.05555555555555555,0.6666666666666666,0.2777777777777778,18,0,24.166666666666668
HYPE_1M_MA_PBS_R01195,2026_06,2026-06-01 00:00:00+00:00,2026-06-26 04:24:00+00:00,16,0.6353408338848444,0.9980480509743281,0.9720597238506982,-0.001951949025671862,-0.042049180446962264,0.3125,0.9888863544131532,-5.360797461483914e-05,0.015264030271998467,0.007016170813984523,2.1755499797089373,-0.007493751500000086,0.024474256500000038,0.125,0.5625,0.3125,16,0,25.4375
HYPE_1M_MA_PBS_R03207,2026_03,2026-03-25 00:00:00+00:00,2026-04-01 00:00:00+00:00,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
HYPE_1M_MA_PBS_R03207,2026_04,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,4,0.13333333333333333,0.9843885194880757,0.8256626237069181,-0.015611480511924292,-0.017698930202582397,0.5,0.15948089290507236,-0.003911201416019826,0.0014842301356225514,0.009306632967662203,0.15948089290507236,-0.009533679245570173,0.0021250609969187526,0.0,0.0,1.0,4,0,31.0
HYPE_1M_MA_PBS_R03207,2026_05,2026-05-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,35,1.1290322580645162,0.9255819986713014,0.4020607511908556,-0.07441800132869858,-0.09466348839177186,0.4857142857142857,0.5886704868277278,-0.002159439588604833,0.00636271650281705,0.010208142563836613,0.6232981625234764,-0.023477755499999982,0.008490252500000031,0.3142857142857143,0.05714285714285714,0.6285714285714286,35,0,23.942857142857143
HYPE_1M_MA_PBS_R03207,2026_06,2026-06-01 00:00:00+00:00,2026-06-26 04:24:00+00:00,26,1.0324288550628722,0.9188701542669384,0.29312398450262067,-0.08112984573306159,-0.08701191289299581,0.38461538461538464,0.44784233432374554,-0.0032078049138454185,0.0067646189085717985,0.00944056980285618,0.7165477349179928,-0.023477755499999982,0.008490252500000253,0.2692307692307692,0.038461538461538464,0.6923076923076923,26,0,26.692307692307693
HYPE_1M_MA_PBS_R01454,2026_03,2026-03-25 00:00:00+00:00,2026-04-01 00:00:00+00:00,2,0.2857142857142857,0.9957344854973066,0.8000792515182438,-0.004265514502693413,-0.006734897928760919,0.5,0.33048901267620845,-0.002126091707474323,0.002098994527545953,0.006351177942494599,0.33048901267620845,-0.006351177942494599,0.002098994527545953,0.0,0.0,1.0,2,0,11.0
HYPE_1M_MA_PBS_R01454,2026_04,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,15,0.5,0.9499404309857319,0.5351226494507427,-0.05005956901426811,-0.05972399857651611,0.3333333333333333,0.179189365260532,-0.0034054744418612775,0.0022303249171781647,0.006223374121380999,0.358378730521064,-0.01077726598844822,0.004494251500000085,0.13333333333333333,0.0,0.8666666666666667,15,0,10.4
HYPE_1M_MA_PBS_R01454,2026_05,2026-05-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,41,1.3225806451612903,1.0000684295741427,1.0008065524058152,6.842957414265882e-05,-0.037910923556697784,0.5609756097560976,1.006541550776253,1.521308866855737e-05,0.00417276962202847,0.005297220259513553,0.7877281701727197,-0.011469422129823615,0.004494251500000085,0.4878048780487805,0.0,0.5121951219512195,41,0,7.853658536585366
HYPE_1M_MA_PBS_R01454,2026_06,2026-06-01 00:00:00+00:00,2026-06-26 04:24:00+00:00,28,1.1118464592984778,0.9143183170581136,0.27275391332353754,-0.08568168294188638,-0.0924265687316157,0.32142857142857145,0.20245877081061212,-0.0031820942244779053,0.0025131129593404765,0.005879823943128718,0.4274129606001812,-0.015162698312722997,0.004494251500000085,0.14285714285714285,0.0,0.8571428571428571,28,0,10.142857142857142
HYPE_1M_MA_PBS_R02970,2026_03,2026-03-25 00:00:00+00:00,2026-04-01 00:00:00+00:00,2,0.2857142857142857,0.9924714689690002,0.674142229823422,-0.007528531030999819,-0.008355130767536356,0.0,0.0,-0.003764596612508651,0.0,0.003764596612508651,0.0,-0.007440190936892545,-8.900228812475704e-05,0.0,0.0,1.0,0,2,21.0
