label,family,parameter,value,config_json,long_raw_signal_count,long_filtered_signal_count,short_raw_signal_count,short_filtered_signal_count,reason_counts,long_signal_count,short_signal_count,same_bar_signal_count,accepted_long,accepted_short,blocked_long,blocked_short,trades,total_return,max_dd,avg_trade,win_rate,profit_factor,payoff_ratio,worst_trade,best_trade,is_trades,is_total_return,is_max_dd,is_avg_trade,is_win_rate,is_profit_factor,is_payoff_ratio,is_worst_trade,is_best_trade,val_trades,val_total_return,val_max_dd,val_avg_trade,val_win_rate,val_profit_factor,val_payoff_ratio,val_worst_trade,val_best_trade,oos_trades,oos_total_return,oos_max_dd,oos_avg_trade,oos_win_rate,oos_profit_factor,oos_payoff_ratio,oos_worst_trade,oos_best_trade,long_trades,long_total_return,long_max_dd,long_avg_trade,long_win_rate,long_profit_factor,long_payoff_ratio,long_worst_trade,long_best_trade,short_trades,short_total_return,short_max_dd,short_avg_trade,short_win_rate,short_profit_factor,short_payoff_ratio,short_worst_trade,short_best_trade,short_oos_trades,short_oos_profit_factor,robust_pass,delta_total_return
long_htf_threshold_0p75,long_filter,long_htf_threshold,0.75,"{""leverage"": 3.0, ""long"": {""ema_fast"": 21, ""ema_slow"": 55, ""enabled"": true, ""htf_threshold"": 0.75, ""pullback_buffer"": 0.01, ""quality_threshold"": 788.123, ""quality_window"": 192, ""require_candle"": false, ""side"": ""long"", ""sl_atr"": 7.0, ""time_exit_bars"": 36, ""tp_atr"": 2.5, ""trail_atr"": 0.0}, ""name"": ""HYPE-5M-PBTR-V6.2"", ""priority"": ""long_first"", ""short"": {""ema_fast"": 34, ""ema_slow"": 144, ""enabled"": true, ""htf_threshold"": null, ""pullback_buffer"": 0.0, ""quality_threshold"": 400.0, ""quality_window"": 48, ""require_candle"": false, ""side"": ""short"", ""sl_atr"": 2.0, ""time_exit_bars"": 48, ""tp_atr"": 1.5, ""trail_atr"": 0.0}}",1178,314,4366,73,"{""stop_market"": 19, ""target"": 117, ""time_open"": 64}",314,73,0,147,53,167,20,200.0,7.9704973290941865,-0.21779329475867448,0.012151280103694748,0.645,1.8037544980662295,0.9927641035868396,-0.12411333068229081,0.21472617537964928,135.0,3.9230072571774697,-0.21779329475867448,0.013116955809977366,0.6444444444444445,1.8444690969655664,1.0176381224637607,-0.12411333068229081,0.21472617537964928,51.0,0.6929013303969338,-0.21228621539536718,0.011240301835647008,0.6666666666666666,1.8279302956779366,0.9139651478389684,-0.11204445569580701,0.06358998082207908,14.0,0.0763521904112463,-0.1106215240096291,0.0061579709124291475,0.5714285714285714,1.367940929560976,1.0259556971707318,-0.05757499094154777,0.07929874322881589,147.0,3.889621629943183,-0.23201675270049826,0.011890569936474691,0.6326530612244898,1.8205015021739426,1.0570653883590635,-0.12411333068229081,0.09230243912687061,53.0,0.8345994860134842,-0.13378895576779393,0.01287438188824849,0.6792452830188679,1.763818401589614,0.8329142451950955,-0.07845728412805354,0.21472617537964928,5.0,1.7906713535002219,True,-0.366624534710974
long_tp_atr_3p0,long_exit,long_tp_atr,3.0,"{""leverage"": 3.0, ""long"": {""ema_fast"": 21, ""ema_slow"": 55, ""enabled"": true, ""htf_threshold"": 0.5, ""pullback_buffer"": 0.01, ""quality_threshold"": 788.123, ""quality_window"": 192, ""require_candle"": false, ""side"": ""long"", ""sl_atr"": 7.0, ""time_exit_bars"": 36, ""tp_atr"": 3.0, ""trail_atr"": 0.0}, ""name"": ""HYPE-5M-PBTR-V6.2"", ""priority"": ""long_first"", ""short"": {""ema_fast"": 34, ""ema_slow"": 144, ""enabled"": true, ""htf_threshold"": null, ""pullback_buffer"": 0.0, ""quality_threshold"": 400.0, ""quality_window"": 48, ""require_candle"": false, ""side"": ""short"", ""sl_atr"": 2.0, ""time_exit_bars"": 48, ""tp_atr"": 1.5, ""trail_atr"": 0.0}}",1705,331,4366,73,"{""stop_market"": 19, ""target"": 108, ""time_open"": 73}",331,73,0,147,53,184,20,200.0,7.787426774500712,-0.24467642365971076,0.012270181040042618,0.62,1.7320872799271503,1.0616018812456727,-0.14810811847370753,0.21472617537964928,137.0,3.8299533218457062,-0.24467642365971076,0.013046660447896343,0.6204379562043796,1.7555435511733761,1.073979584247242,-0.14810811847370753,0.21472617537964928,48.0,0.6102162840476095,-0.21228621539536718,0.011054477209947525,0.625,1.7055144466386079,1.0233086679831647,-0.11204445569580701,0.07664723624190861,15.0,0.12988585335385583,-0.10413029172321353,0.00906858803794956,0.6,1.580554993555581,1.0537033290370539,-0.05757499094154777,0.07929874322881589,147.0,3.7898338800887013,-0.2585827115147984,0.012052339917900367,0.5986394557823129,1.720558637060054,1.153556358937991,-0.14810811847370753,0.11110218620765727,53.0,0.8345994860134842,-0.13378895576779393,0.01287438188824849,0.6792452830188679,1.763818401589614,0.8329142451950955,-0.07845728412805354,0.21472617537964928,5.0,1.7906713535002219,True,-0.5496950893044481
short_time_exit_bars_36,short_exit,short_time_exit_bars,36,"{""leverage"": 3.0, ""long"": {""ema_fast"": 21, ""ema_slow"": 55, ""enabled"": true, ""htf_threshold"": 0.5, ""pullback_buffer"": 0.01, ""quality_threshold"": 788.123, ""quality_window"": 192, ""require_candle"": false, ""side"": ""long"", ""sl_atr"": 7.0, ""time_exit_bars"": 36, ""tp_atr"": 2.5, ""trail_atr"": 0.0}, ""name"": ""HYPE-5M-PBTR-V6.2"", ""priority"": ""long_first"", ""short"": {""ema_fast"": 34, ""ema_slow"": 144, ""enabled"": true, ""htf_threshold"": null, ""pullback_buffer"": 0.0, ""quality_threshold"": 400.0, ""quality_window"": 48, ""require_candle"": false, ""side"": ""short"", ""sl_atr"": 2.0, ""time_exit_bars"": 36, ""tp_atr"": 1.5, ""trail_atr"": 0.0}}",1705,331,4366,73,"{""stop_market"": 18, ""target"": 122, ""time_open"": 71}",331,73,0,157,54,174,19,211.0,7.760191522720639,-0.22379719205419213,0.011425443218871522,0.6445497630331753,1.746552373371572,0.9631722647269699,-0.14810811847370753,0.09230243912687061,145.0,3.7328588836920904,-0.22379719205419213,0.011969775835481576,0.6413793103448275,1.7537975562871355,0.9806179884616243,-0.14810811847370753,0.09230243912687061,51.0,0.6914214068128799,-0.21228621539536707,0.011220794092155144,0.6666666666666666,1.8264934079436586,0.9132467039718293,-0.11204445569580701,0.06358998082207908,15.0,0.09430459493295418,-0.11062152400962899,0.006859368289143378,0.6,1.4391246461118758,0.9594164307412505,-0.05757499094154777,0.07929874322881589,157.0,4.08946063431773,-0.2562982919069061,0.011512907806098472,0.6369426751592356,1.7732692611737462,1.0107634788690352,-0.14810811847370753,0.09230243912687061,54.0,0.721241630920874,-0.13378895576779437,0.011171148030082064,0.6666666666666666,1.676515611877137,0.8382578059385686,-0.07845728412805354,0.08337030782289119,5.0,1.7906713535002219,True,-0.5769303410845215
short_time_exit_bars_24,short_exit,short_time_exit_bars,24,"{""leverage"": 3.0, ""long"": {""ema_fast"": 21, ""ema_slow"": 55, ""enabled"": true, ""htf_threshold"": 0.5, ""pullback_buffer"": 0.01, ""quality_threshold"": 788.123, ""quality_window"": 192, ""require_candle"": false, ""side"": ""long"", ""sl_atr"": 7.0, ""time_exit_bars"": 36, ""tp_atr"": 2.5, ""trail_atr"": 0.0}, ""name"": ""HYPE-5M-PBTR-V6.2"", ""priority"": ""long_first"", ""short"": {""ema_fast"": 34, ""ema_slow"": 144, ""enabled"": true, ""htf_threshold"": null, ""pullback_buffer"": 0.0, ""quality_threshold"": 400.0, ""quality_window"": 48, ""require_candle"": false, ""side"": ""short"", ""sl_atr"": 2.0, ""time_exit_bars"": 24, ""tp_atr"": 1.5, ""trail_atr"": 0.0}}",1705,331,4366,73,"{""stop_market"": 18, ""target"": 123, ""time_open"": 71}",331,73,0,157,55,174,18,212.0,7.6645902835944355,-0.22379719205419213,0.01134357539392006,0.6415094339622641,1.7357054794544347,0.9699530620480664,-0.14810811847370753,0.10005170266910618,146.0,3.6812085090722135,-0.22379719205419213,0.011847170962150615,0.636986301369863,1.7385364050864698,0.9907788115008914,-0.14810811847370753,0.10005170266910618,51.0,0.6914214068128799,-0.21228621539536707,0.011220794092155144,0.6666666666666666,1.8264934079436586,0.9132467039718293,-0.11204445569580701,0.06358998082207908,15.0,0.09430459493295418,-0.11062152400962899,0.006859368289143378,0.6,1.4391246461118758,0.9594164307412505,-0.05757499094154777,0.07929874322881589,157.0,4.08946063431773,-0.2562982919069061,0.011512907806098472,0.6369426751592356,1.7732692611737462,1.0107634788690352,-0.14810811847370753,0.09230243912687061,55.0,0.7024574716562244,-0.13378895576779415,0.010860208326428965,0.6545454545454545,1.641416199451568,0.8663029941549941,-0.07845728412805354,0.10005170266910618,5.0,1.7906713535002219,True,-0.672531580210725
short_time_exit_bars_72,short_exit,short_time_exit_bars,72,"{""leverage"": 3.0, ""long"": {""ema_fast"": 21, ""ema_slow"": 55, ""enabled"": true, ""htf_threshold"": 0.5, ""pullback_buffer"": 0.01, ""quality_threshold"": 788.123, ""quality_window"": 192, ""require_candle"": false, ""side"": ""long"", ""sl_atr"": 7.0, ""time_exit_bars"": 36, ""tp_atr"": 2.5, ""trail_atr"": 0.0}, ""name"": ""HYPE-5M-PBTR-V6.2"", ""priority"": ""long_first"", ""short"": {""ema_fast"": 34, ""ema_slow"": 144, ""enabled"": true, ""htf_threshold"": null, ""pullback_buffer"": 0.0, ""quality_threshold"": 400.0, ""quality_window"": 48, ""require_candle"": false, ""side"": ""short"", ""sl_atr"": 2.0, ""time_exit_bars"": 72, ""tp_atr"": 1.5, ""trail_atr"": 0.0}}",1705,331,4366,73,"{""stop_market"": 19, ""target"": 122, ""time_open"": 69}",331,73,0,157,53,174,20,210.0,7.6009448706096645,-0.22379719205419224,0.01140045128840565,0.6476190476190476,1.741012435690199,0.9473155900079024,-0.14810811847370753,0.11895218031020598,144.0,3.6468228729283005,-0.22379719205419224,0.01193710935783419,0.6458333333333334,1.7460243462176768,0.9574972221193713,-0.14810811847370753,0.11895218031020598,51.0,0.6914214068128799,-0.21228621539536707,0.011220794092155144,0.6666666666666666,1.8264934079436586,0.9132467039718293,-0.11204445569580701,0.06358998082207908,15.0,0.09430459493295418,-0.11062152400962899,0.006859368289143378,0.6,1.4391246461118758,0.9594164307412505,-0.05757499094154777,0.07929874322881589,157.0,4.08946063431773,-0.2562982919069061,0.011512907806098472,0.6369426751592356,1.7732692611737462,1.0107634788690352,-0.14810811847370753,0.09230243912687061,53.0,0.6899521361093437,-0.13378895576779415,0.011067325377504275,0.6792452830188679,1.6566083601600805,0.7822872811867048,-0.07845728412805354,0.11895218031020598,5.0,1.7906713535002219,True,-0.736176993195496
long_time_exit_bars_72,long_exit,long_time_exit_bars,72,"{""leverage"": 3.0, ""long"": {""ema_fast"": 21, ""ema_slow"": 55, ""enabled"": true, ""htf_threshold"": 0.5, ""pullback_buffer"": 0.01, ""quality_threshold"": 788.123, ""quality_window"": 192, ""require_candle"": false, ""side"": ""long"", ""sl_atr"": 7.0, ""time_exit_bars"": 72, ""tp_atr"": 2.5, ""trail_atr"": 0.0}, ""name"": ""HYPE-5M-PBTR-V6.2"", ""priority"": ""long_first"", ""short"": {""ema_fast"": 34, ""ema_slow"": 144, ""enabled"": true, ""htf_threshold"": null, ""pullback_buffer"": 0.0, ""quality_threshold"": 400.0, ""quality_window"": 48, ""require_candle"": false, ""side"": ""short"", ""sl_atr"": 2.0, ""time_exit_bars"": 48, ""tp_atr"": 1.5, ""trail_atr"": 0.0}}",1705,331,4366,73,"{""stop_market"": 24, ""target"": 124, ""time_open"": 36}",331,73,0,131,53,200,20,184.0,7.53737599478422,-0.3182233956221989,0.013425861207766083,0.717391304347826,1.714876608501667,0.67555745183399,-0.18502896178922504,0.21472617537964928,131.0,3.4375734458167404,-0.3182233956221989,0.013194639080785643,0.7175572519083969,1.676382525551824,0.6598526962278457,-0.18502896178922504,0.21472617537964928,38.0,0.6960194186615574,-0.18173165285073922,0.015643585526092914,0.7368421052631579,1.9442457004334925,0.694373464440533,-0.15370732578479016,0.0910822738022477,15.0,0.13435250412623678,-0.19788608564659904,0.00982696617696726,0.6666666666666666,1.5447658752353461,0.7723829376176731,-0.11940177709224875,0.07929874322881589,131.0,3.6535366764631583,-0.3805609458673067,0.013648978795051826,0.732824427480916,1.6978134318668687,0.6189944803681292,-0.18502896178922504,0.09230243912687061,53.0,0.8345994860134842,-0.13378895576779393,0.01287438188824849,0.6792452830188679,1.763818401589614,0.8329142451950955,-0.07845728412805354,0.21472617537964928,5.0,1.7906713535002219,True,-0.7997458690209402
short_sl_atr_2p5,short_exit,short_sl_atr,2.5,"{""leverage"": 3.0, ""long"": {""ema_fast"": 21, ""ema_slow"": 55, ""enabled"": true, ""htf_threshold"": 0.5, ""pullback_buffer"": 0.01, ""quality_threshold"": 788.123, ""quality_window"": 192, ""require_candle"": false, ""side"": ""long"", ""sl_atr"": 7.0, ""time_exit_bars"": 36, ""tp_atr"": 2.5, ""trail_atr"": 0.0}, ""name"": ""HYPE-5M-PBTR-V6.2"", ""priority"": ""long_first"", ""short"": {""ema_fast"": 34, ""ema_slow"": 144, ""enabled"": true, ""htf_threshold"": null, ""pullback_buffer"": 0.0, ""quality_threshold"": 400.0, ""quality_window"": 48, ""require_candle"": false, ""side"": ""short"", ""sl_atr"": 2.5, ""time_exit_bars"": 48, ""tp_atr"": 1.5, ""trail_atr"": 0.0}}",1705,331,4366,73,"{""stop_market"": 17, ""target"": 122, ""time_open"": 70}",331,73,0,157,52,174,21,209.0,7.422471948522977,-0.316031778585774,0.011460442176956279,0.6555023923444976,1.7225781893177985,0.90529656664877,-0.14810811847370753,0.21472617537964928,143.0,3.406343908235354,-0.316031778585774,0.011797560352091951,0.6503496503496503,1.703143101892317,0.9156683343507082,-0.14810811847370753,0.21472617537964928,51.0,0.7876050775578263,-0.21228621539536707,0.012298882853897344,0.6862745098039216,1.9514039616975216,0.8920703824902957,-0.11204445569580701,0.06358998082207908,15.0,0.06927546905031567,-0.13096354389691278,0.005395883939063276,0.6,1.3158436686295616,0.8772291124197077,-0.059416313662414,0.07929874322881589,157.0,4.08946063431773,-0.2562982919069061,0.011512907806098472,0.6369426751592356,1.7732692611737462,1.0107634788690352,-0.14810811847370753,0.09230243912687061,52.0,0.6548849777383257,-0.19276016170786636,0.011302036335123129,0.7115384615384616,1.6013386023380158,0.6491913252721687,-0.09764769529667922,0.21472617537964928,5.0,1.443270668618949,True,-0.9146499152821832
short_time_exit_bars_12,short_exit,short_time_exit_bars,12,"{""leverage"": 3.0, ""long"": {""ema_fast"": 21, ""ema_slow"": 55, ""enabled"": true, ""htf_threshold"": 0.5, ""pullback_buffer"": 0.01, ""quality_threshold"": 788.123, ""quality_window"": 192, ""require_candle"": false, ""side"": ""long"", ""sl_atr"": 7.0, ""time_exit_bars"": 36, ""tp_atr"": 2.5, ""trail_atr"": 0.0}, ""name"": ""HYPE-5M-PBTR-V6.2"", ""priority"": ""long_first"", ""short"": {""ema_fast"": 34, ""ema_slow"": 144, ""enabled"": true, ""htf_threshold"": null, ""pullback_buffer"": 0.0, ""quality_threshold"": 400.0, ""quality_window"": 48, ""require_candle"": false, ""side"": ""short"", ""sl_atr"": 2.0, ""time_exit_bars"": 12, ""tp_atr"": 1.5, ""trail_atr"": 0.0}}",1705,331,4366,73,"{""stop_market"": 15, ""target"": 117, ""time_open"": 80}",331,73,0,157,55,174,18,212.0,7.382212763676504,-0.26044343780334533,0.011142686516024165,0.6273584905660378,1.7480170351857454,1.0382958329298786,-0.14810811847370753,0.1015764870102532,146.0,3.4315640412623836,-0.26044343780334533,0.011423731839270361,0.6164383561643836,1.7335266033567946,1.0786387754220055,-0.14810811847370753,0.1015764870102532,51.0,0.6914214068128799,-0.21228621539536707,0.011220794092155144,0.6666666666666666,1.8264934079436586,0.9132467039718293,-0.11204445569580701,0.06358998082207908,15.0,0.11827812012733929,-0.07115734612054736,0.008141612944249177,0.6,1.636534039345181,1.0910226928967872,-0.05757499094154777,0.056082242906943205,157.0,4.08946063431773,-0.2562982919069061,0.011512907806098472,0.6369426751592356,1.7732692611737462,1.0107634788690352,-0.14810811847370753,0.09230243912687061,55.0,0.6469746729459074,-0.12900778972892457,0.010085873015266597,0.6,1.6760765612840534,1.117384374189369,-0.07845728412805354,0.1015764870102532,5.0,2.873699444897134,True,-0.9549091001286563
short_tp_atr_2p0,short_exit,short_tp_atr,2.0,"{""leverage"": 3.0, ""long"": {""ema_fast"": 21, ""ema_slow"": 55, ""enabled"": true, ""htf_threshold"": 0.5, ""pullback_buffer"": 0.01, ""quality_threshold"": 788.123, ""quality_window"": 192, ""require_candle"": false, ""side"": ""long"", ""sl_atr"": 7.0, ""time_exit_bars"": 36, ""tp_atr"": 2.5, ""trail_atr"": 0.0}, ""name"": ""HYPE-5M-PBTR-V6.2"", ""priority"": ""long_first"", ""short"": {""ema_fast"": 34, ""ema_slow"": 144, ""enabled"": true, ""htf_threshold"": null, ""pullback_buffer"": 0.0, ""quality_threshold"": 400.0, ""quality_window"": 48, ""require_candle"": false, ""side"": ""short"", ""sl_atr"": 2.0, ""time_exit_bars"": 48, ""tp_atr"": 2.0, ""trail_atr"": 0.0}}",1705,331,4366,73,"{""stop_market"": 23, ""target"": 114, ""time_open"": 69}",331,73,0,157,49,174,24,206.0,6.965835352792435,-0.27006934283631145,0.01139089644773974,0.6213592233009708,1.6867235090695816,1.0278471383392764,-0.14810811847370753,0.21472617537964928,140.0,3.463144852270262,-0.27006934283631145,0.012166698522200372,0.6142857142857143,1.6992343519752453,1.0669611047286425,-0.14810811847370753,0.21472617537964928,51.0,0.7197334744215105,-0.21228621539536707,0.011555465018774656,0.6666666666666666,1.851144365122777,0.9255721825613885,-0.11204445569580701,0.06358998082207908,15.0,0.03783711694582026,-0.11062152400962888,0.0035905439445884746,0.5333333333333333,1.1866276380101568,1.0382991832588873,-0.05757499094154777,0.10629687078960469,157.0,4.08946063431773,-0.2562982919069061,0.011512907806098472,0.6369426751592356,1.7732692611737462,1.0107634788690352,-0.14810811847370753,0.09230243912687061,49.0,0.5651629760292458,-0.21709882636687416,0.010999962095447482,0.5714285714285714,1.4993157129174337,1.1244867846880753,-0.07432411099230807,0.21472617537964928,5.0,1.158629383086622,True,-1.371286511012726
long_sl_atr_6p0,long_exit,long_sl_atr,6.0,"{""leverage"": 3.0, ""long"": {""ema_fast"": 21, ""ema_slow"": 55, ""enabled"": true, ""htf_threshold"": 0.5, ""pullback_buffer"": 0.01, ""quality_threshold"": 788.123, ""quality_window"": 192, ""require_candle"": false, ""side"": ""long"", ""sl_atr"": 6.0, ""time_exit_bars"": 36, ""tp_atr"": 2.5, ""trail_atr"": 0.0}, ""name"": ""HYPE-5M-PBTR-V6.2"", ""priority"": ""long_first"", ""short"": {""ema_fast"": 34, ""ema_slow"": 144, ""enabled"": true, ""htf_threshold"": null, ""pullback_buffer"": 0.0, ""quality_threshold"": 400.0, ""quality_window"": 48, ""require_candle"": false, ""side"": ""short"", ""sl_atr"": 2.0, ""time_exit_bars"": 48, ""tp_atr"": 1.5, ""trail_atr"": 0.0}}",1705,331,4366,73,"{""stop_market"": 22, ""target"": 122, ""time_open"": 67}",331,73,0,158,53,173,20,211.0,6.886838136368701,-0.2498101196656598,0.011033133124887087,0.6398104265402843,1.686637836050494,0.9495146336284263,-0.15883858100177323,0.21472617537964928,144.0,3.7934849530239036,-0.23357427213379012,0.012253049025484578,0.6388888888888888,1.7501491421184259,0.9892147325017191,-0.15883858100177323,0.21472617537964928,52.0,0.5035342877441817,-0.21228621539536707,0.008858875102773951,0.6538461538461539,1.572965838447394,0.8327466203545026,-0.11204445569580701,0.06358998082207908,15.0,0.09430459493295418,-0.11062152400962899,0.006859368289143378,0.6,1.4391246461118758,0.9594164307412505,-0.05757499094154777,0.07929874322881589,158.0,3.2989427373636238,-0.25992525507164765,0.010415499046038012,0.6265822784810127,1.659026598694334,0.988712821444098,-0.15883858100177323,0.09230243912687061,53.0,0.8345994860134842,-0.13378895576779393,0.01287438188824849,0.6792452830188679,1.763818401589614,0.8329142451950955,-0.07845728412805354,0.21472617537964928,5.0,1.7906713535002219,True,-1.4502837274364593
long_tp_atr_2p0,long_exit,long_tp_atr,2.0,"{""leverage"": 3.0, ""long"": {""ema_fast"": 21, ""ema_slow"": 55, ""enabled"": true, ""htf_threshold"": 0.5, ""pullback_buffer"": 0.01, ""quality_threshold"": 788.123, ""quality_window"": 192, ""require_candle"": false, ""side"": ""long"", ""sl_atr"": 7.0, ""time_exit_bars"": 36, ""tp_atr"": 2.0, ""trail_atr"": 0.0}, ""name"": ""HYPE-5M-PBTR-V6.2"", ""priority"": ""long_first"", ""short"": {""ema_fast"": 34, ""ema_slow"": 144, ""enabled"": true, ""htf_threshold"": null, ""pullback_buffer"": 0.0, ""quality_threshold"": 400.0, ""quality_window"": 48, ""require_candle"": false, ""side"": ""short"", ""sl_atr"": 2.0, ""time_exit_bars"": 48, ""tp_atr"": 1.5, ""trail_atr"": 0.0}}",1705,331,4366,73,"{""stop_market"": 20, ""target"": 138, ""time_open"": 60}",331,73,0,165,53,166,20,218.0,6.8074006044001285,-0.2241895266435956,0.01051488154402959,0.6697247706422018,1.720646032272598,0.8485377693399113,-0.14810811847370753,0.21472617537964928,148.0,2.470611458882084,-0.2241895266435956,0.009651674770443357,0.6554054054054054,1.5943719833288335,0.8382780530904175,-0.14810811847370753,0.21472617537964928,54.0,0.9242473961839195,-0.14579547557113814,0.012878428626425985,0.7222222222222222,2.1965238944775645,0.844816882491371,-0.11204445569580701,0.07252655978638524,16.0,0.16906742656530716,-0.1001086623582691,0.010522572796614418,0.625,1.857602256235027,1.114561353741016,-0.05757499094154777,0.07929874322881589,165.0,3.2556430784603085,-0.33268070738155564,0.00975698143346231,0.6666666666666666,1.7037859688156736,0.8518929844078369,-0.14810811847370753,0.07350269204608328,53.0,0.8345994860134842,-0.13378895576779393,0.01287438188824849,0.6792452830188679,1.763818401589614,0.8329142451950955,-0.07845728412805354,0.21472617537964928,5.0,1.7906713535002219,True,-1.529721259405032
short_sl_atr_3p0,short_exit,short_sl_atr,3.0,"{""leverage"": 3.0, ""long"": {""ema_fast"": 21, ""ema_slow"": 55, ""enabled"": true, ""htf_threshold"": 0.5, ""pullback_buffer"": 0.01, ""quality_threshold"": 788.123, ""quality_window"": 192, ""require_candle"": false, ""side"": ""long"", ""sl_atr"": 7.0, ""time_exit_bars"": 36, ""tp_atr"": 2.5, ""trail_atr"": 0.0}, ""name"": ""HYPE-5M-PBTR-V6.2"", ""priority"": ""long_first"", ""short"": {""ema_fast"": 34, ""ema_slow"": 144, ""enabled"": true, ""htf_threshold"": null, ""pullback_buffer"": 0.0, ""quality_threshold"": 400.0, ""quality_window"": 48, ""require_candle"": false, ""side"": ""short"", ""sl_atr"": 3.0, ""time_exit_bars"": 48, ""tp_atr"": 1.5, ""trail_atr"": 0.0}}",1705,331,4366,73,"{""stop_market"": 16, ""target"": 123, ""time_open"": 70}",331,73,0,157,52,174,21,209.0,6.655008110133218,-0.31110073151879747,0.011068903590031678,0.6602870813397129,1.674232823525045,0.861380655581726,-0.14810811847370753,0.21472617537964928,143.0,3.0996904060416295,-0.31110073151879747,0.011378823992539228,0.6573426573426573,1.652521971751378,0.861421027827846,-0.14810811847370753,0.21472617537964928,51.0,0.7876050775578263,-0.21228621539536707,0.012298882853897344,0.6862745098039216,1.9514039616975216,0.8920703824902957,-0.11204445569580701,0.06358998082207908,15.0,0.04453504137626396,-0.15107092895403773,0.003932399588983086,0.6,1.2120175614824271,0.8080117076549513,-0.07096044850418715,0.07929874322881589,157.0,4.08946063431773,-0.2562982919069061,0.011512907806098472,0.6369426751592356,1.7732692611737462,1.0107634788690352,-0.14810811847370753,0.09230243912687061,52.0,0.5040902484865004,-0.19133016358022348,0.00972835239921463,0.7307692307692307,1.4625568980245705,0.5388367519037891,-0.11683810646530488,0.21472617537964928,5.0,1.2087635005972146,True,-1.6821137536719428
short_tp_atr_1p0,short_exit,short_tp_atr,1.0,"{""leverage"": 3.0, ""long"": {""ema_fast"": 21, ""ema_slow"": 55, ""enabled"": true, ""htf_threshold"": 0.5, ""pullback_buffer"": 0.01, ""quality_threshold"": 788.123, ""quality_window"": 192, ""require_candle"": false, ""side"": ""long"", ""sl_atr"": 7.0, ""time_exit_bars"": 36, ""tp_atr"": 2.5, ""trail_atr"": 0.0}, ""name"": ""HYPE-5M-PBTR-V6.2"", ""priority"": ""long_first"", ""short"": {""ema_fast"": 34, ""ema_slow"": 144, ""enabled"": true, ""htf_threshold"": null, ""pullback_buffer"": 0.0, ""quality_threshold"": 400.0, ""quality_window"": 48, ""require_candle"": false, ""side"": ""short"", ""sl_atr"": 2.0, ""time_exit_bars"": 48, ""tp_atr"": 1.0, ""trail_atr"": 0.0}}",1705,331,4366,73,"{""stop_market"": 17, ""target"": 128, ""time_open"": 69}",331,73,0,157,57,174,16,214.0,6.489974511445875,-0.27343106715420196,0.010530891044087111,0.6635514018691588,1.7155229513019388,0.8698426231953492,-0.14810811847370753,0.21472617537964928,147.0,3.157484092558426,-0.27343106715420196,0.010935560259511135,0.6666666666666666,1.7231682184641686,0.8615841092320843,-0.14810811847370753,0.21472617537964928,51.0,0.6633440752079809,-0.21228621539536707,0.010886123165535624,0.6666666666666666,1.8018424507645394,0.9009212253822696,-0.11204445569580701,0.06358998082207908,16.0,0.08309773595859671,-0.11062152400962899,0.005680690240261742,0.625,1.3879122758868747,0.8327473655321247,-0.05757499094154777,0.052300615668027406,157.0,4.08946063431773,-0.2562982919069061,0.011512907806098472,0.6369426751592356,1.7732692611737462,1.0107634788690352,-0.14810811847370753,0.09230243912687061,57.0,0.471663708515933,-0.15127414960827945,0.007826037857494422,0.7368421052631579,1.5493058824425945,0.5533235294437837,-0.07845728412805354,0.21472617537964928,6.0,1.6590985928662902,True,-1.8471473523592854
long_sl_atr_5p0,long_exit,long_sl_atr,5.0,"{""leverage"": 3.0, ""long"": {""ema_fast"": 21, ""ema_slow"": 55, ""enabled"": true, ""htf_threshold"": 0.5, ""pullback_buffer"": 0.01, ""quality_threshold"": 788.123, ""quality_window"": 192, ""require_candle"": false, ""side"": ""long"", ""sl_atr"": 5.0, ""time_exit_bars"": 36, ""tp_atr"": 2.5, ""trail_atr"": 0.0}, ""name"": ""HYPE-5M-PBTR-V6.2"", ""priority"": ""long_first"", ""short"": {""ema_fast"": 34, ""ema_slow"": 144, ""enabled"": true, ""htf_threshold"": null, ""pullback_buffer"": 0.0, ""quality_threshold"": 400.0, ""quality_window"": 48, ""require_candle"": false, ""side"": ""short"", ""sl_atr"": 2.0, ""time_exit_bars"": 48, ""tp_atr"": 1.5, ""trail_atr"": 0.0}}",1705,331,4366,73,"{""stop_market"": 27, ""target"": 120, ""time_open"": 63}",331,73,0,157,53,174,20,210.0,6.284079915623633,-0.25813676540394226,0.010689568523021343,0.638095238095238,1.6571125150947128,0.939854859307449,-0.13264820021432208,0.21472617537964928,144.0,4.021676133692734,-0.20971085994588778,0.012534247153144875,0.6388888888888888,1.7808063476475222,1.006542718235556,-0.13264820021432208,0.21472617537964928,51.0,0.36642180685406744,-0.21228621539536707,0.007160671035273811,0.6470588235294118,1.4337060353587265,0.7820214738320326,-0.11204445569580701,0.06358998082207908,15.0,0.06155186468665663,-0.11062152400962899,0.004978905132177047,0.6,1.2844924015645207,0.8563282677096805,-0.08578193829604273,0.07929874322881589,157.0,2.970392432329557,-0.2681396290353719,0.009952020062148487,0.6242038216560509,1.6193282882430584,0.9749017245544943,-0.13264820021432208,0.09230243912687061,53.0,0.8345994860134842,-0.13378895576779393,0.01287438188824849,0.6792452830188679,1.763818401589614,0.8329142451950955,-0.07845728412805354,0.21472617537964928,5.0,1.7906713535002219,True,-2.0530419481815274
