config_id,pullback_buffer,side_mode,filter_name,arm_deadline_bars,max_hold_bars,mode,trades,equity_multiple,annualized_multiple,total_return,max_dd,win_rate,profit_factor,avg_trade,avg_win,avg_loss_abs,payoff_ratio,worst_trade,best_trade,long_trades,short_trades,long_short_ratio,long_share,short_share,long_win_rate,short_win_rate,long_payoff_ratio,short_payoff_ratio
pbm0p0100__both__ret192_ge_250__deadline9__maxhold36,-0.01,both,ret192_ge_250,9,36.0,1m_conservative,25,1.0905116917689595,1.084140173708606,0.09051169176895946,-0.07394444350516927,0.64,1.7589215985295195,0.003669498176483512,0.013288509500864971,0.013430966400194637,0.9893933991728546,-0.029084982812558686,0.07755944026126306,12,13,0.9230769230769231,0.48,0.52,0.6666666666666666,0.6153846153846154,1.617941291998159,0.6911825716615954
pbm0p0100__both__ret192_ge_250__deadline9__maxhold36,-0.01,both,ret192_ge_250,9,36.0,1m_optimistic,25,1.1081896144910248,1.100517330188219,0.10818961449102482,-0.07394444350516927,0.68,1.953809710363145,0.004312843727098054,0.01299197970753383,0.014130320231327969,0.9194398637003036,-0.029084982812558686,0.07755944026126306,12,13,0.9230769230769231,0.48,0.52,0.6666666666666666,0.6923076923076923,1.617941291998159,0.5904391601051115
pbm0p0100__both__spread_le_125__deadline9__maxholdnone,-0.01,both,spread_le_125,9,,5m_conservative,27,1.016497521417739,1.0153732854173458,0.01649752141773897,-0.09459178916327249,0.5555555555555556,1.1103028965800055,0.0008359049894105521,0.01514551265299785,0.01705110459007357,0.8882423172640044,-0.030534993377596048,0.07755944026126306,15,12,1.25,0.5555555555555556,0.4444444444444444,0.6,0.5,1.1693619238750517,0.649865184648879
pbm0p0100__both__spread_le_125__deadline9__maxholdnone,-0.01,both,spread_le_125,9,,5m_optimistic,27,1.059394344250679,1.0552686466722518,0.05939434425067902,-0.0945917891632726,0.5925925925925926,1.35130349093989,0.002364942779880098,0.015350935685254254,0.016523774173391396,0.9290211500211744,-0.030534993377596048,0.07755944026126306,15,12,1.25,0.5555555555555556,0.4444444444444444,0.6,0.5833333333333334,1.4953359667947586,0.5334214872221203
pbm0p0100__both__spread_le_125__deadline9__maxholdnone,-0.01,both,spread_le_125,9,,1m_conservative,27,1.016497521417739,1.0153732854173458,0.01649752141773897,-0.09459178916327249,0.5555555555555556,1.1103028965800055,0.0008359049894105521,0.01514551265299785,0.01705110459007357,0.8882423172640044,-0.030534993377596048,0.07755944026126306,15,12,1.25,0.5555555555555556,0.4444444444444444,0.6,0.5,1.1693619238750517,0.649865184648879
pbm0p0100__both__spread_le_125__deadline9__maxholdnone,-0.01,both,spread_le_125,9,,1m_optimistic,27,1.016497521417739,1.0153732854173458,0.01649752141773897,-0.09459178916327249,0.5555555555555556,1.1103028965800055,0.0008359049894105521,0.01514551265299785,0.01705110459007357,0.8882423172640044,-0.030534993377596048,0.07755944026126306,15,12,1.25,0.5555555555555556,0.4444444444444444,0.6,0.5,1.1693619238750517,0.649865184648879
pbm0p0100__both__spread_le_125__deadline9__maxhold36,-0.01,both,spread_le_125,9,36.0,5m_conservative,27,1.016497521417739,1.0153732854173458,0.01649752141773897,-0.09459178916327249,0.5555555555555556,1.1103028965800055,0.0008359049894105521,0.01514551265299785,0.01705110459007357,0.8882423172640044,-0.030534993377596048,0.07755944026126306,15,12,1.25,0.5555555555555556,0.4444444444444444,0.6,0.5,1.1693619238750517,0.649865184648879
pbm0p0100__both__spread_le_125__deadline9__maxhold36,-0.01,both,spread_le_125,9,36.0,5m_optimistic,27,1.059394344250679,1.0552686466722518,0.05939434425067902,-0.0945917891632726,0.5925925925925926,1.35130349093989,0.002364942779880098,0.015350935685254254,0.016523774173391396,0.9290211500211744,-0.030534993377596048,0.07755944026126306,15,12,1.25,0.5555555555555556,0.4444444444444444,0.6,0.5833333333333334,1.4953359667947586,0.5334214872221203
pbm0p0100__both__spread_le_125__deadline9__maxhold36,-0.01,both,spread_le_125,9,36.0,1m_conservative,27,1.016497521417739,1.0153732854173458,0.01649752141773897,-0.09459178916327249,0.5555555555555556,1.1103028965800055,0.0008359049894105521,0.01514551265299785,0.01705110459007357,0.8882423172640044,-0.030534993377596048,0.07755944026126306,15,12,1.25,0.5555555555555556,0.4444444444444444,0.6,0.5,1.1693619238750517,0.649865184648879
pbm0p0100__both__spread_le_125__deadline9__maxhold36,-0.01,both,spread_le_125,9,36.0,1m_optimistic,27,1.016497521417739,1.0153732854173458,0.01649752141773897,-0.09459178916327249,0.5555555555555556,1.1103028965800055,0.0008359049894105521,0.01514551265299785,0.01705110459007357,0.8882423172640044,-0.030534993377596048,0.07755944026126306,15,12,1.25,0.5555555555555556,0.4444444444444444,0.6,0.5,1.1693619238750517,0.649865184648879
pbm0p0100__both__spread_le_200__deadline9__maxholdnone,-0.01,both,spread_le_200,9,,5m_conservative,34,1.0075237549754514,1.0070131536393212,0.0075237549754514355,-0.0951824730871973,0.5294117647058824,1.0611076161018451,0.00040696963652000497,0.013348501367990102,0.014152253561383853,0.9432067698683066,-0.030534993377596048,0.07755944026126306,20,14,1.4285714285714286,0.5882352941176471,0.4117647058823529,0.55,0.5,1.3352887743412727,0.6151184555283228
pbm0p0100__both__spread_le_200__deadline9__maxholdnone,-0.01,both,spread_le_200,9,,5m_optimistic,34,1.0669608285063377,1.062294252852246,0.06696082850633767,-0.0951824730871973,0.5882352941176471,1.3632592900662854,0.0020913925189985387,0.013342776385169324,0.013982013004102586,0.9542815030463998,-0.030534993377596048,0.07755944026126306,20,14,1.4285714285714286,0.5882352941176471,0.4117647058823529,0.55,0.6428571428571429,1.6568591871772986,0.46064451594282924
pbm0p0100__both__spread_le_200__deadline9__maxholdnone,-0.01,both,spread_le_200,9,,1m_conservative,34,1.0075237549754514,1.0070131536393212,0.0075237549754514355,-0.0951824730871973,0.5294117647058824,1.0611076161018451,0.00040696963652000497,0.013348501367990102,0.014152253561383853,0.9432067698683066,-0.030534993377596048,0.07755944026126306,20,14,1.4285714285714286,0.5882352941176471,0.4117647058823529,0.55,0.5,1.3352887743412727,0.6151184555283228
pbm0p0100__both__spread_le_200__deadline9__maxholdnone,-0.01,both,spread_le_200,9,,1m_optimistic,34,1.0238563878261908,1.0222252197485993,0.023856387826190817,-0.0951824730871973,0.5588235294117647,1.1368738206242262,0.0008800178355012851,0.013080027770424075,0.014573328082067578,0.8975319636507049,-0.030534993377596048,0.07755944026126306,20,14,1.4285714285714286,0.5882352941176471,0.4117647058823529,0.55,0.5714285714285714,1.3352887743412727,0.5434975559187993
pbm0p0100__both__spread_le_200__deadline9__maxhold36,-0.01,both,spread_le_200,9,36.0,5m_conservative,34,1.0075237549754514,1.0070131536393212,0.0075237549754514355,-0.0951824730871973,0.5294117647058824,1.0611076161018451,0.00040696963652000497,0.013348501367990102,0.014152253561383853,0.9432067698683066,-0.030534993377596048,0.07755944026126306,20,14,1.4285714285714286,0.5882352941176471,0.4117647058823529,0.55,0.5,1.3352887743412727,0.6151184555283228
pbm0p0100__both__spread_le_200__deadline9__maxhold36,-0.01,both,spread_le_200,9,36.0,5m_optimistic,34,1.0669608285063377,1.062294252852246,0.06696082850633767,-0.0951824730871973,0.5882352941176471,1.3632592900662854,0.0020913925189985387,0.013342776385169324,0.013982013004102586,0.9542815030463998,-0.030534993377596048,0.07755944026126306,20,14,1.4285714285714286,0.5882352941176471,0.4117647058823529,0.55,0.6428571428571429,1.6568591871772986,0.46064451594282924
pbm0p0100__both__spread_le_200__deadline9__maxhold36,-0.01,both,spread_le_200,9,36.0,1m_conservative,34,1.0075237549754514,1.0070131536393212,0.0075237549754514355,-0.0951824730871973,0.5294117647058824,1.0611076161018451,0.00040696963652000497,0.013348501367990102,0.014152253561383853,0.9432067698683066,-0.030534993377596048,0.07755944026126306,20,14,1.4285714285714286,0.5882352941176471,0.4117647058823529,0.55,0.5,1.3352887743412727,0.6151184555283228
pbm0p0100__both__spread_le_200__deadline9__maxhold36,-0.01,both,spread_le_200,9,36.0,1m_optimistic,34,1.0238563878261908,1.0222252197485993,0.023856387826190817,-0.0951824730871973,0.5588235294117647,1.1368738206242262,0.0008800178355012851,0.013080027770424075,0.014573328082067578,0.8975319636507049,-0.030534993377596048,0.07755944026126306,20,14,1.4285714285714286,0.5882352941176471,0.4117647058823529,0.55,0.5714285714285714,1.3352887743412727,0.5434975559187993
pbm0p0100__both__adverse_wick_le_0p25__deadline9__maxholdnone,-0.01,both,adverse_wick_le_0p25,9,,5m_conservative,21,1.07450484049522,1.0692956394465742,0.07450484049521999,-0.055607122763849715,0.5714285714285714,1.6889788201580884,0.0036306048941363842,0.01557526230779543,0.012295604990742344,1.2667341151185663,-0.019384072229638824,0.07755944026126306,11,10,1.1,0.5238095238095238,0.47619047619047616,0.5454545454545454,0.6,1.7794077463332003,0.8219606421713418
pbm0p0100__both__adverse_wick_le_0p25__deadline9__maxholdnone,-0.01,both,adverse_wick_le_0p25,9,,5m_optimistic,21,1.1158570746578915,1.1076150996214136,0.11585707465789152,-0.05185397955291804,0.6190476190476191,2.272220374789415,0.005427203074261091,0.0156581380567956,0.011198066272357494,1.3982894614088708,-0.019384072229638824,0.07755944026126306,11,10,1.1,0.5238095238095238,0.47619047619047616,0.5454545454545454,0.7,2.203159129919488,0.7732234305462787
pbm0p0100__both__adverse_wick_le_0p25__deadline9__maxholdnone,-0.01,both,adverse_wick_le_0p25,9,,1m_conservative,21,1.07450484049522,1.0692956394465742,0.07450484049521999,-0.055607122763849715,0.5714285714285714,1.6889788201580884,0.0036306048941363842,0.01557526230779543,0.012295604990742344,1.2667341151185663,-0.019384072229638824,0.07755944026126306,11,10,1.1,0.5238095238095238,0.47619047619047616,0.5454545454545454,0.6,1.7794077463332003,0.8219606421713418
pbm0p0100__both__adverse_wick_le_0p25__deadline9__maxholdnone,-0.01,both,adverse_wick_le_0p25,9,,1m_optimistic,21,1.0919232814694264,1.085448552542931,0.09192328146942641,-0.05185397955291804,0.6190476190476191,1.897903835109427,0.004396492454391791,0.01501158851598313,0.012853038645694141,1.1679408216058014,-0.019384072229638824,0.07755944026126306,11,10,1.1,0.5238095238095238,0.47619047619047616,0.5454545454545454,0.7,1.7794077463332003,0.6920636740502242
pbm0p0100__both__adverse_wick_le_0p25__deadline9__maxhold36,-0.01,both,adverse_wick_le_0p25,9,36.0,5m_conservative,21,1.07450484049522,1.0692956394465742,0.07450484049521999,-0.055607122763849715,0.5714285714285714,1.6889788201580884,0.0036306048941363842,0.01557526230779543,0.012295604990742344,1.2667341151185663,-0.019384072229638824,0.07755944026126306,11,10,1.1,0.5238095238095238,0.47619047619047616,0.5454545454545454,0.6,1.7794077463332003,0.8219606421713418
pbm0p0100__both__adverse_wick_le_0p25__deadline9__maxhold36,-0.01,both,adverse_wick_le_0p25,9,36.0,5m_optimistic,21,1.1158570746578915,1.1076150996214136,0.11585707465789152,-0.05185397955291804,0.6190476190476191,2.272220374789415,0.005427203074261091,0.0156581380567956,0.011198066272357494,1.3982894614088708,-0.019384072229638824,0.07755944026126306,11,10,1.1,0.5238095238095238,0.47619047619047616,0.5454545454545454,0.7,2.203159129919488,0.7732234305462787
pbm0p0100__both__adverse_wick_le_0p25__deadline9__maxhold36,-0.01,both,adverse_wick_le_0p25,9,36.0,1m_conservative,21,1.07450484049522,1.0692956394465742,0.07450484049521999,-0.055607122763849715,0.5714285714285714,1.6889788201580884,0.0036306048941363842,0.01557526230779543,0.012295604990742344,1.2667341151185663,-0.019384072229638824,0.07755944026126306,11,10,1.1,0.5238095238095238,0.47619047619047616,0.5454545454545454,0.6,1.7794077463332003,0.8219606421713418
pbm0p0100__both__adverse_wick_le_0p25__deadline9__maxhold36,-0.01,both,adverse_wick_le_0p25,9,36.0,1m_optimistic,21,1.0919232814694264,1.085448552542931,0.09192328146942641,-0.05185397955291804,0.6190476190476191,1.897903835109427,0.004396492454391791,0.01501158851598313,0.012853038645694141,1.1679408216058014,-0.019384072229638824,0.07755944026126306,11,10,1.1,0.5238095238095238,0.47619047619047616,0.5454545454545454,0.7,1.7794077463332003,0.6920636740502242
pbm0p0100__both__close_pos_ge_0p6__deadline9__maxholdnone,-0.01,both,close_pos_ge_0p6,9,,5m_conservative,37,1.0435231368960156,1.0405209090668186,0.04352313689601561,-0.09825430047133699,0.5675675675675675,1.217342193529374,0.0013301110626659737,0.013126198395275365,0.014152253561383853,0.9274988141176184,-0.030534993377596048,0.07755944026126306,20,17,1.1764705882352942,0.5405405405405406,0.4594594594594595,0.55,0.5882352941176471,1.3352887743412727,0.6253810426319525
pbm0p0100__both__close_pos_ge_0p6__deadline9__maxholdnone,-0.01,both,close_pos_ge_0p6,9,,5m_optimistic,37,1.0927021106591417,1.0861703872903454,0.09270211065914169,-0.10302220170802268,0.5945945945945946,1.47725896939799,0.0025728431678420025,0.013393525027045917,0.013297490225657072,1.0072220245895387,-0.030534993377596048,0.07755944026126306,20,17,1.1764705882352942,0.5405405405405406,0.4594594594594595,0.55,0.6470588235294118,1.6568591871772986,0.5726286558449251
pbm0p0100__both__close_pos_ge_0p6__deadline9__maxholdnone,-0.01,both,close_pos_ge_0p6,9,,1m_conservative,37,1.0435231368960156,1.0405209090668186,0.04352313689601561,-0.09825430047133699,0.5675675675675675,1.217342193529374,0.0013301110626659737,0.013126198395275365,0.014152253561383853,0.9274988141176184,-0.030534993377596048,0.07755944026126306,20,17,1.1764705882352942,0.5405405405405406,0.4594594594594595,0.55,0.5882352941176471,1.3352887743412727,0.6253810426319525
pbm0p0100__both__close_pos_ge_0p6__deadline9__maxholdnone,-0.01,both,close_pos_ge_0p6,9,,1m_optimistic,37,1.060439343766582,1.05623914750254,0.060439343766582,-0.09825430047133699,0.5945945945945946,1.2987089277813542,0.001764804002270393,0.012904439514319011,0.014573328082067578,0.8854833598509233,-0.030534993377596048,0.07755944026126306,20,17,1.1764705882352942,0.5405405405405406,0.4594594594594595,0.55,0.6470588235294118,1.3352887743412727,0.5570327701432277
pbm0p0100__both__close_pos_ge_0p6__deadline9__maxhold36,-0.01,both,close_pos_ge_0p6,9,36.0,5m_conservative,37,1.0435231368960156,1.0405209090668186,0.04352313689601561,-0.09825430047133699,0.5675675675675675,1.217342193529374,0.0013301110626659737,0.013126198395275365,0.014152253561383853,0.9274988141176184,-0.030534993377596048,0.07755944026126306,20,17,1.1764705882352942,0.5405405405405406,0.4594594594594595,0.55,0.5882352941176471,1.3352887743412727,0.6253810426319525
pbm0p0100__both__close_pos_ge_0p6__deadline9__maxhold36,-0.01,both,close_pos_ge_0p6,9,36.0,5m_optimistic,37,1.0927021106591417,1.0861703872903454,0.09270211065914169,-0.10302220170802268,0.5945945945945946,1.47725896939799,0.0025728431678420025,0.013393525027045917,0.013297490225657072,1.0072220245895387,-0.030534993377596048,0.07755944026126306,20,17,1.1764705882352942,0.5405405405405406,0.4594594594594595,0.55,0.6470588235294118,1.6568591871772986,0.5726286558449251
pbm0p0100__both__close_pos_ge_0p6__deadline9__maxhold36,-0.01,both,close_pos_ge_0p6,9,36.0,1m_conservative,37,1.0435231368960156,1.0405209090668186,0.04352313689601561,-0.09825430047133699,0.5675675675675675,1.217342193529374,0.0013301110626659737,0.013126198395275365,0.014152253561383853,0.9274988141176184,-0.030534993377596048,0.07755944026126306,20,17,1.1764705882352942,0.5405405405405406,0.4594594594594595,0.55,0.5882352941176471,1.3352887743412727,0.6253810426319525
pbm0p0100__both__close_pos_ge_0p6__deadline9__maxhold36,-0.01,both,close_pos_ge_0p6,9,36.0,1m_optimistic,37,1.060439343766582,1.05623914750254,0.060439343766582,-0.09825430047133699,0.5945945945945946,1.2987089277813542,0.001764804002270393,0.012904439514319011,0.014573328082067578,0.8854833598509233,-0.030534993377596048,0.07755944026126306,20,17,1.1764705882352942,0.5405405405405406,0.4594594594594595,0.55,0.6470588235294118,1.3352887743412727,0.5570327701432277
pbm0p0100__both__ret250_spread200__deadline9__maxholdnone,-0.01,both,ret250_spread200,9,,5m_conservative,22,1.0528913022511912,1.0492277529458822,0.05289130225119121,-0.07394444350516927,0.5909090909090909,1.4662551289294352,0.0025618323970512257,0.013633770025913745,0.013430966400194637,1.0150997046434551,-0.029084982812558686,0.07755944026126306,12,10,1.2,0.5454545454545454,0.45454545454545453,0.6666666666666666,0.5,1.617941291998159,0.6838249124257937
pbm0p0100__both__ret250_spread200__deadline9__maxholdnone,-0.01,both,ret250_spread200,9,,5m_optimistic,22,1.0933767159451042,1.086795597080248,0.09337671594510422,-0.07394444350516927,0.6363636363636364,1.8877644391113368,0.004279075814994853,0.014298638370917688,0.013255158657870112,1.0787225366350497,-0.029084982812558686,0.07755944026126306,12,10,1.2,0.5454545454545454,0.45454545454545453,0.5833333333333334,0.7,2.28510478702995,0.45441791230213746
pbm0p0100__both__ret250_spread200__deadline9__maxholdnone,-0.01,both,ret250_spread200,9,,1m_conservative,22,1.0528913022511912,1.0492277529458822,0.05289130225119121,-0.07394444350516927,0.5909090909090909,1.4662551289294352,0.0025618323970512257,0.013633770025913745,0.013430966400194637,1.0150997046434551,-0.029084982812558686,0.07755944026126306,12,10,1.2,0.5454545454545454,0.45454545454545453,0.6666666666666666,0.5,1.617941291998159,0.6838249124257937
pbm0p0100__both__ret250_spread200__deadline9__maxholdnone,-0.01,both,ret250_spread200,9,,1m_optimistic,22,1.0699593733378374,1.0650775180495653,0.06995937333783742,-0.07394444350516927,0.6363636363636364,1.640855535424074,0.003292906886385932,0.01324903666793673,0.014130320231327969,0.9376317345280423,-0.029084982812558686,0.07755944026126306,12,10,1.2,0.5454545454545454,0.45454545454545453,0.6666666666666666,0.6,1.617941291998159,0.5752618944998178
pbm0p0100__both__ret250_spread200__deadline9__maxhold36,-0.01,both,ret250_spread200,9,36.0,5m_conservative,22,1.0528913022511912,1.0492277529458822,0.05289130225119121,-0.07394444350516927,0.5909090909090909,1.4662551289294352,0.0025618323970512257,0.013633770025913745,0.013430966400194637,1.0150997046434551,-0.029084982812558686,0.07755944026126306,12,10,1.2,0.5454545454545454,0.45454545454545453,0.6666666666666666,0.5,1.617941291998159,0.6838249124257937
pbm0p0100__both__ret250_spread200__deadline9__maxhold36,-0.01,both,ret250_spread200,9,36.0,5m_optimistic,22,1.0933767159451042,1.086795597080248,0.09337671594510422,-0.07394444350516927,0.6363636363636364,1.8877644391113368,0.004279075814994853,0.014298638370917688,0.013255158657870112,1.0787225366350497,-0.029084982812558686,0.07755944026126306,12,10,1.2,0.5454545454545454,0.45454545454545453,0.5833333333333334,0.7,2.28510478702995,0.45441791230213746
pbm0p0100__both__ret250_spread200__deadline9__maxhold36,-0.01,both,ret250_spread200,9,36.0,1m_conservative,22,1.0528913022511912,1.0492277529458822,0.05289130225119121,-0.07394444350516927,0.5909090909090909,1.4662551289294352,0.0025618323970512257,0.013633770025913745,0.013430966400194637,1.0150997046434551,-0.029084982812558686,0.07755944026126306,12,10,1.2,0.5454545454545454,0.45454545454545453,0.6666666666666666,0.5,1.617941291998159,0.6838249124257937
pbm0p0100__both__ret250_spread200__deadline9__maxhold36,-0.01,both,ret250_spread200,9,36.0,1m_optimistic,22,1.0699593733378374,1.0650775180495653,0.06995937333783742,-0.07394444350516927,0.6363636363636364,1.640855535424074,0.003292906886385932,0.01324903666793673,0.014130320231327969,0.9376317345280423,-0.029084982812558686,0.07755944026126306,12,10,1.2,0.5454545454545454,0.45454545454545453,0.6666666666666666,0.6,1.617941291998159,0.5752618944998178
pbm0p0100__both__ret250_spread200_close0p6__deadline9__maxholdnone,-0.01,both,ret250_spread200_close0p6,9,,5m_conservative,22,1.0528913022511912,1.0492277529458822,0.05289130225119121,-0.07394444350516927,0.5909090909090909,1.4662551289294352,0.0025618323970512257,0.013633770025913745,0.013430966400194637,1.0150997046434551,-0.029084982812558686,0.07755944026126306,12,10,1.2,0.5454545454545454,0.45454545454545453,0.6666666666666666,0.5,1.617941291998159,0.6838249124257937
pbm0p0100__both__ret250_spread200_close0p6__deadline9__maxholdnone,-0.01,both,ret250_spread200_close0p6,9,,5m_optimistic,22,1.0933767159451042,1.086795597080248,0.09337671594510422,-0.07394444350516927,0.6363636363636364,1.8877644391113368,0.004279075814994853,0.014298638370917688,0.013255158657870112,1.0787225366350497,-0.029084982812558686,0.07755944026126306,12,10,1.2,0.5454545454545454,0.45454545454545453,0.5833333333333334,0.7,2.28510478702995,0.45441791230213746
pbm0p0100__both__ret250_spread200_close0p6__deadline9__maxholdnone,-0.01,both,ret250_spread200_close0p6,9,,1m_conservative,22,1.0528913022511912,1.0492277529458822,0.05289130225119121,-0.07394444350516927,0.5909090909090909,1.4662551289294352,0.0025618323970512257,0.013633770025913745,0.013430966400194637,1.0150997046434551,-0.029084982812558686,0.07755944026126306,12,10,1.2,0.5454545454545454,0.45454545454545453,0.6666666666666666,0.5,1.617941291998159,0.6838249124257937
pbm0p0100__both__ret250_spread200_close0p6__deadline9__maxholdnone,-0.01,both,ret250_spread200_close0p6,9,,1m_optimistic,22,1.0699593733378374,1.0650775180495653,0.06995937333783742,-0.07394444350516927,0.6363636363636364,1.640855535424074,0.003292906886385932,0.01324903666793673,0.014130320231327969,0.9376317345280423,-0.029084982812558686,0.07755944026126306,12,10,1.2,0.5454545454545454,0.45454545454545453,0.6666666666666666,0.6,1.617941291998159,0.5752618944998178
