label,reason,bars_held,lockout_initial_stop_breached,lockout_target_touched,lockout_mae_bps,unlock_stop_valid,unlock_target_marketable,unlock_active_stop_bps
HYPE-5M-PBTR-V1-live-realistic,target_limit,7,True,False,-103.99773238150112,True,False,15.48752322645344
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,False,True,-32.1346926922661,False,False,96.76451308647628
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-143.12429214116128,False,False,47.900773029483496
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-53.35567618871884,False,False,41.994578714725876
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-105.21952105525313,False,False,29.97681836083205
HYPE-5M-PBTR-V1-live-realistic,unlock_target_market_exit,7,False,True,-39.627516998794746,True,True,105.08160922626918
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-69.86766402466648,False,False,17.933067187763125
HYPE-5M-PBTR-V1-live-realistic,gap_stop_market_exit,10,True,False,-87.93599652560546,True,False,27.626468325236182
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-129.06359678795388,False,False,17.4280065135332
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-133.42265048908897,False,False,4.34812111445787
HYPE-5M-PBTR-V1-live-realistic,stop_market,7,True,False,-88.22245731177958,True,False,61.63679304150743
HYPE-5M-PBTR-V1-live-realistic,stop_market,7,False,False,-26.007946642619963,True,False,17.205455110915672
HYPE-5M-PBTR-V1-live-realistic,target_limit,7,True,False,-115.77922152586906,True,False,53.653073004135166
HYPE-5M-PBTR-V1-live-realistic,target_limit,8,True,False,-74.34708031665016,True,False,10.115235983311614
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,False,False,-36.069907830378334,False,False,57.608492053108755
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,False,True,-22.321705634729128,False,False,139.47749315454055
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,False,False,-20.83072391694918,False,False,79.12253634644607
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-112.29731292955347,False,False,22.555647280531847
HYPE-5M-PBTR-V1-live-realistic,unlock_target_market_exit,7,False,True,-14.662674425994782,True,True,93.70354401514385
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,False,True,-45.27359787559027,False,False,122.00407238996965
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-53.71099915831401,False,False,52.95627950844247
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,True,-81.3669717999943,False,False,58.03299958706946
HYPE-5M-PBTR-V1-live-realistic,stop_market,9,False,False,-42.56175738923562,True,False,6.60177553838275
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-36.52531402931092,False,False,10.727624515504687
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-46.65850138871441,False,False,46.19560799568046
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-50.75569945512726,False,False,14.838701207756348
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-277.13304110519533,False,False,38.4564227823565
HYPE-5M-PBTR-V1-live-realistic,stop_market,8,False,False,-37.95528320569619,True,False,3.2498984309310583
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-134.50959004986828,False,False,33.0360226382564
HYPE-5M-PBTR-V1-live-realistic,unlock_target_market_exit,7,False,True,-20.351608986723946,True,True,170.77146502948557
HYPE-5M-PBTR-V1-live-realistic,target_limit,8,False,False,-13.171782979237712,True,False,63.800000284256356
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-92.1364463216634,False,False,31.82366003242035
HYPE-5M-PBTR-V1-live-realistic,stop_market,7,True,False,-56.996746519075714,True,False,27.217485387520274
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-127.9165209613009,False,False,12.709024080790831
HYPE-5M-PBTR-V1-live-realistic,unlock_target_market_exit,7,True,True,-52.7154783337902,True,True,101.70055784111698
HYPE-5M-PBTR-V1-live-realistic,stop_market,7,True,False,-53.61638155198967,True,False,15.35279081641562
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-136.7669611718758,False,False,10.287751826707234
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-70.70274673291354,False,False,6.288089312379667
HYPE-5M-PBTR-V1-live-realistic,target_limit,8,True,False,-52.731689573780606,True,False,2.591645855729582
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-103.41558566944408,False,False,39.05015256105742
HYPE-5M-PBTR-V1-live-realistic,target_limit,7,False,True,-19.295377326230543,True,False,106.00072717542862
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-86.90248917996857,False,False,0.16492811083102366
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-179.7323019080621,False,False,23.924076811950396
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-156.88950405401192,False,False,9.581883694055692
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-73.6049426907015,False,False,6.4143351537558395
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-121.39173414267512,False,False,36.024437792552945
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-197.59640628114306,False,False,38.58633027078802
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-118.11496659548615,False,False,5.270112286864507
HYPE-5M-PBTR-V1-live-realistic,stop_market,7,True,False,-89.91644441870284,True,False,36.019285984268464
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-149.86807828280212,False,False,39.90059981604459
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-113.47872831773186,False,False,39.23318057324051
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-66.50201278117885,False,False,19.977635548976178
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-117.58442768805666,False,False,55.30934606038736
HYPE-5M-PBTR-V1-live-realistic,stop_market,7,True,False,-62.60912008358432,True,False,9.59933676942615
HYPE-5M-PBTR-V1-live-realistic,unlock_target_market_exit,7,True,True,-61.789361509405616,True,True,96.87510443331233
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-92.79135543131312,False,False,1.7350483294589238
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-105.31228954340999,False,False,30.07873703446984
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-124.5565539490312,False,False,39.358510487035886
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,False,False,-44.73215948858966,False,False,30.211475398433926
HYPE-5M-PBTR-V1-live-realistic,stop_market,7,True,True,-73.311788705539,True,False,94.680428970698
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-86.6091188595064,False,False,22.96140136599696
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-105.46416479725762,False,False,25.252364737274835
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-68.11778144559577,False,False,25.683759087665514
HYPE-5M-PBTR-V1-live-realistic,unlock_target_market_exit,7,False,True,-40.302825868885336,True,True,110.8637484442928
HYPE-5M-PBTR-V1-live-realistic,stop_market,7,False,False,-57.41164931976517,True,False,41.331928649546775
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,False,False,-53.05496921908626,False,False,67.6931502140966
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-204.23738813265757,False,False,29.70140431769895
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-335.34164928652245,False,False,38.65183347171221
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,False,False,-12.323459580860785,False,False,40.0027714591946
HYPE-5M-PBTR-V1-live-realistic,stop_market,7,True,False,-73.19783993136042,True,False,18.487129402158146
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,True,-50.64706869752911,False,False,114.43521620074196
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,False,True,-18.925412452794887,False,False,109.20710085876424
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-184.3196191127139,False,False,15.897973649347902
HYPE-5M-PBTR-V1-live-realistic,target_limit,8,True,False,-63.64903211870221,True,False,2.385147347664906
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,False,True,-23.313370648163634,False,False,88.4911312547366
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-86.11367277810089,False,False,17.89853936632335
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-62.87793095736571,False,False,9.509113249780471
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-223.55983751854325,False,False,35.579201066287965
HYPE-5M-PBTR-V1-live-realistic,stop_market,8,True,False,-76.39383816236966,True,False,40.65603340086806
HYPE-5M-PBTR-V1-live-realistic,stop_market,7,False,True,-38.013496241509074,True,False,76.50024893095423
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-116.34592795978227,False,False,42.63127608924285
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-129.01614696357643,False,False,5.381331030280886
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-121.02613321299583,False,False,15.056374361144105
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,False,True,-13.092085728798608,False,False,222.85587504680782
HYPE-5M-PBTR-V1-live-realistic,stop_market,7,False,False,-49.15780253558211,True,False,4.529965263303417
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-90.06690309842025,False,False,4.68615333325845
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-225.15560238275833,False,False,45.101041396540616
HYPE-5M-PBTR-V1-live-realistic,target_limit,7,False,True,-36.526768980693625,True,False,105.26498395982445
HYPE-5M-PBTR-V1-live-realistic,stop_market,9,True,False,-121.67318124691518,True,False,48.79379023929306
HYPE-5M-PBTR-V1-live-realistic,unlock_target_market_exit,7,False,True,-42.76900031382036,True,True,121.00335936233128
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,True,-154.32287704771898,False,False,255.55840545294882
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-291.1323053719528,False,False,52.55697951039945
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,False,False,-44.37132836309421,False,False,57.0078199410391
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-69.14185768694293,False,False,0.7376459337971716
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-169.98173075038147,False,False,36.21576191162823
HYPE-5M-PBTR-V1-live-realistic,stop_market,8,True,False,-81.69179848999342,True,False,7.8513782096537
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-152.67997732731686,False,False,40.91472723535746
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,False,True,-24.108956826591754,False,False,84.64866005108652
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-207.7583550535589,False,False,28.673621935344244
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-98.96632263997174,False,False,20.24482122909289
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,False,True,-28.020334948027916,False,False,158.23582978930455
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,False,False,-37.53324490811338,False,False,38.751702603422984
HYPE-5M-PBTR-V1-live-realistic,stop_market,7,False,False,-16.228885756762736,True,False,25.26769984738885
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-298.4153419802993,False,False,53.151868166490594
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,False,False,-25.09654636377201,False,False,52.20447652605802
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-126.25031224309136,False,False,50.53853936077798
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,True,-78.24182895828424,False,False,82.65215074471736
HYPE-5M-PBTR-V1-live-realistic,stop_market,9,True,False,-58.53993778566435,True,False,8.680027583698665
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-32.04170879716584,False,False,10.668937231507432
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,True,-28.586129178703736,False,False,32.86575586929833
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-126.90856712486153,False,False,31.464343395326797
HYPE-5M-PBTR-V1-live-realistic,target_limit,8,True,False,-80.93439995662143,True,False,28.474651058694054
HYPE-5M-PBTR-V1-live-realistic,stop_market,7,True,False,-70.11449114043722,True,False,6.561684127315584
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,True,-28.318603493647785,False,False,56.98864877123778
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-97.33685272685256,False,False,38.850126004623
HYPE-5M-PBTR-V1-live-realistic,stop_market,9,True,False,-124.6067617779234,True,False,24.653379177357458
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-90.21965225683326,False,False,29.111509930713886
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-30.930985010160228,False,False,43.34219033870468
HYPE-5M-PBTR-V1-live-realistic,stop_market,7,False,False,-13.443990772072922,True,False,15.62198670633529
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-76.54999828612841,False,False,7.5642647430579535
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-75.56944230718732,False,False,8.251536512840172
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-60.02123198638243,False,False,21.43455121280629
HYPE-5M-PBTR-V1-live-realistic,stop_market,7,True,False,-37.74201944175215,True,False,19.187698675099465
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-112.87313196642334,False,False,24.76165418372594
HYPE-5M-PBTR-V1-live-realistic,stop_market,9,True,False,-38.31663347084402,True,False,3.919700625125918
HYPE-5M-PBTR-V1-live-realistic,stop_market,7,False,False,-24.545861223083108,True,False,35.2962814446487
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,False,False,-13.175947327463966,False,False,22.167424855583565
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-69.98898704222766,False,False,5.828858733611258
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-49.92001581861305,False,False,16.71381234858167
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-81.17753929625215,False,False,3.4270718326320355
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-246.78604579780438,False,False,24.493187333232946
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-115.21452298313584,False,False,38.700936264103184
HYPE-5M-PBTR-V1-live-realistic,unlock_target_market_exit,7,True,True,-44.47612220515707,True,True,66.04139045383964
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-78.53257827309834,False,False,24.217155717477194
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,False,False,-34.54414903827807,False,False,23.80666405804653
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-28.149182135566164,False,False,38.468580157295975
HYPE-5M-PBTR-V1-live-realistic,stop_market,8,True,False,-40.09380074234681,True,False,5.218533485851406
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-38.937800347991214,False,False,17.106587666109323
HYPE-5M-PBTR-V1-live-realistic,stop_market,8,True,False,-68.21393495938688,True,False,16.303482035827727
HYPE-5M-PBTR-V1-live-realistic,stop_market,8,True,False,-44.196936489486745,True,False,5.224579246601925
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-122.17389703225501,False,False,20.812962916329393
HYPE-5M-PBTR-V1-live-realistic,stop_market,8,False,False,-23.18432455087338,True,False,4.088390879989721
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,True,-28.488256819589886,False,False,122.07218834852912
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-54.04132745671863,False,False,23.144189580098132
HYPE-5M-PBTR-V1-live-realistic,target_limit,10,True,False,-88.05393936609617,True,False,22.276530371276106
HYPE-5M-PBTR-V1-live-realistic,stop_market,7,True,False,-70.75023883988064,True,False,3.2788512980536515
HYPE-5M-PBTR-V1-live-realistic,target_limit,10,True,False,-26.787691380978362,True,False,0.2555361338594124
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-37.4808367638646,False,False,2.035427515995901
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-59.76843562706114,False,False,17.14366715296617
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-80.55245263765775,False,False,18.19239479752481
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-73.3041919294175,False,False,18.541710660382407
HYPE-5M-PBTR-V1-live-realistic,target_limit,8,True,False,-45.45125856890708,True,False,6.893066884005159
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,False,True,-14.656211463359714,False,False,118.28294499533888
HYPE-5M-PBTR-V1-live-realistic,stop_market,7,True,False,-61.64111362845337,True,False,19.779201292044213
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-148.10858971330055,False,False,29.221753049469132
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-46.602965256780095,False,False,10.589930588687805
HYPE-5M-PBTR-V1-live-realistic,stop_market,7,False,False,-26.611982664176416,True,False,22.63348977752665
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-31.881754050390178,False,False,23.088835921729018
HYPE-5M-PBTR-V1-live-realistic,unlock_target_market_exit,7,True,True,-45.704869229638014,True,True,34.86069955393971
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-156.4055319173885,False,False,46.558848557822515
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-104.98176320319241,False,False,29.304796452846965
HYPE-5M-PBTR-V1-live-realistic,stop_market,7,True,True,-39.33357146582716,True,False,53.844843182051996
HYPE-5M-PBTR-V1-live-realistic,stop_market,8,False,False,-19.421479971366562,True,False,7.8374995557185265
HYPE-5M-PBTR-V1-live-realistic,target_limit,7,True,False,-45.40653431414743,True,False,9.547354435709606
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,True,-40.8131710998616,False,False,39.50582353795009
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,True,-32.825802172450345,False,False,43.62606595743232
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-72.46306725289031,False,False,22.0593149961434
HYPE-5M-PBTR-V1-live-realistic,target_limit,7,False,False,-15.243606076704719,True,False,28.418289693817233
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,True,-22.47738616291017,False,False,56.10481300407964
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,False,False,-20.542691406018054,False,False,35.263755309041855
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,True,-45.20834566505094,False,False,32.49265577980993
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-58.66942658423135,False,False,25.74482874459188
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,False,False,-17.50772250761368,False,False,32.5438573426504
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-69.18490193163818,False,False,14.641151888599701
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,False,False,-20.822928950539055,False,False,15.711652224415618
HYPE-5M-PBTR-V1-live-realistic,stop_market,11,True,False,-58.74893270616632,True,False,12.431540751845283
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-64.95117227288017,False,False,6.482038849132417
HYPE-5M-PBTR-V1-live-realistic,stop_market,7,True,False,-39.166667496318695,True,False,10.367379324429255
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-34.1140685305874,False,False,13.967706118339962
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-30.13259207877983,False,False,10.730942440380103
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-43.4217519416924,False,False,2.832223229112924
HYPE-5M-PBTR-V1-live-realistic,stop_market,7,True,False,-51.289812319810224,True,False,19.85096399247365
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-73.5911501127673,False,False,19.464287837694265
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-45.02449234132344,False,False,11.706095827073918
HYPE-5M-PBTR-V1-live-realistic,target_limit,7,True,False,-34.23101383154159,True,False,14.592381273171515
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,True,-29.942966801290716,False,False,57.23526954087044
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-92.3107492542241,False,False,31.049648244456293
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,False,False,-14.019104205302835,False,False,41.402329448385274
HYPE-5M-PBTR-V1-live-realistic,stop_market,7,True,False,-54.55099379120254,True,False,20.39780749677786
HYPE-5M-PBTR-V1-live-realistic,target_limit,9,False,False,-15.461160154514042,True,False,6.922874667826256
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-81.7184081814082,False,False,27.740365020215815
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-43.600010848831026,False,False,22.376858558647157
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-60.15233440994194,False,False,25.862676071490117
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-96.16085103219207,False,False,4.21509814613886
HYPE-5M-PBTR-V1-live-realistic,stop_market,7,False,False,-24.065313210541728,True,False,43.15265182589339
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-92.88202775614485,False,False,28.470950974823353
HYPE-5M-PBTR-V1-live-realistic,stop_market,8,True,False,-32.04506177158062,True,False,3.3856967402623472
HYPE-5M-PBTR-V1-live-realistic,stop_market,7,True,False,-53.22096118276609,True,False,22.72621543257168
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-51.00124136422135,False,False,2.588544619030147
HYPE-5M-PBTR-V1-live-realistic,stop_market,7,True,False,-48.87897336641744,True,False,11.91820937756585
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-90.78404497045555,False,False,29.422409112032273
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,False,True,-13.673919524392897,False,False,244.6909258607129
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-121.50569208069895,False,False,30.332290862837255
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-60.32955286531694,False,False,12.859135416072768
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,True,-32.47699211229582,False,False,52.804720539497985
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-137.87839298942117,False,False,26.154961462348847
HYPE-5M-PBTR-V1-live-realistic,stop_market,8,True,False,-73.64741565469402,True,False,17.333100891379214
HYPE-5M-PBTR-V1-live-realistic,target_limit,8,True,False,-71.62372838263708,True,False,36.809657059536384
HYPE-5M-PBTR-V1-live-realistic,unlock_target_market_exit,7,False,True,-11.644329600364323,True,True,71.97385527618206
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-203.97970501917496,False,False,3.2526796497025816
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,False,False,-25.646993511059257,False,False,23.95463619110199
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-110.91097245175207,False,False,29.514212002016894
HYPE-5M-PBTR-V1-live-realistic,stop_market,7,False,True,-10.741525657029793,True,False,58.21620455453464
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-126.9809993050819,False,False,48.9294431442735
HYPE-5M-PBTR-V1-live-realistic,stop_market,7,True,False,-94.88499094754133,True,False,40.11965086739454
HYPE-5M-PBTR-V1-live-realistic,stop_market,8,True,False,-52.531649478757544,True,False,6.460220226007195
HYPE-5M-PBTR-V1-live-realistic,target_limit,7,True,True,-17.001207153275466,True,False,25.306901811647254
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-42.99911519774935,False,False,16.286745213812654
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-25.282746898567243,False,False,11.740051271211716
HYPE-5M-PBTR-V1-live-realistic,stop_market,7,True,True,-26.397798220116897,True,False,21.93204154167603
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-163.19691624908648,False,False,47.44974830883522
HYPE-5M-PBTR-V1-live-realistic,unlock_target_market_exit,7,False,True,-25.853761676262188,True,True,96.63232692574385
HYPE-5M-PBTR-V1-live-realistic,stop_market,9,True,False,-109.90749186730042,True,False,11.351225991777264
HYPE-5M-PBTR-V1-live-realistic,stop_market,7,False,False,-12.500308647256375,True,False,48.22705811987998
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-72.56270564810485,False,False,7.854393426292066
HYPE-5M-PBTR-V1-live-realistic,unlock_target_market_exit,7,False,True,-11.246544778009682,True,True,350.71238288763936
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-76.25818969650754,False,False,37.18490122508484
HYPE-5M-PBTR-V1-live-realistic,unlock_target_market_exit,7,False,True,-23.108736066037583,True,True,109.07962787040768
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,False,False,-48.968828534858844,False,False,29.21383461862437
HYPE-5M-PBTR-V1-live-realistic,unlock_target_market_exit,7,False,True,-12.354297161847327,True,True,105.40682218103383
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-174.50339042770935,False,False,32.11528916899573
HYPE-5M-PBTR-V1-live-realistic,stop_market,7,True,False,-69.83270827375598,True,False,30.798009634301017
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,False,True,-13.69177768066665,False,False,202.40460431036183
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-235.649037910004,False,False,53.54280479300591
HYPE-5M-PBTR-V1-live-realistic,unlock_stop_market_exit,7,True,False,-134.16874969462978,False,False,10.985877937751606
HYPE-5M-PBTR-V1-live-realistic,stop_market,7,True,False,-100.02563210722127,True,False,5.724414170723405
