pb,htf,candle,th,tp,sl,tx,signals,trades,total_return,pf,avg_trade,win_rate,payoff,max_dd,is_trades,is_pf,is_ret,val_trades,val_pf,val_ret,oos_trades,oos_pf,oos_ret,pass_loose
0.0,1.5,False,788.123,3.0,7,12,82,44,-0.04449269571208758,0.8754147595848016,-0.0008859496214956168,0.38636363636363635,1.3903646181640967,-0.24851481129449904,26,0.7125022018495692,-0.06614686246835688,1,0.0,-0.0008371381253730048,17,1.2869831591774952,0.024045246118566954,False
0.0,1.5,False,788.123,4.0,6,12,82,44,-0.09460249151011868,0.722421348921493,-0.002117028976166309,0.36363636363636365,1.264237360612613,-0.25045311414185667,26,0.65893688734964,-0.07786643225599421,1,0.0,-0.0008371381253730048,17,0.8576828470592146,-0.017326645516044792,False
0.0,1.5,False,788.123,5.0,8,12,82,44,-0.09398188190685575,0.7219458794828197,-0.0021049394005209364,0.36363636363636365,1.2634052890949348,-0.24851481129449904,26,0.666309015587526,-0.07548182609762699,1,0.0,-0.0008371381253730048,17,0.839905068466736,-0.01918940971784122,False
0.0,1.5,False,788.123,6.0,10,12,82,44,-0.10383874860506159,0.688751750795375,-0.0023562272764574756,0.36363636363636365,1.2053155638919064,-0.24851481129449904,26,0.666309015587526,-0.07548182609762699,1,0.0,-0.0008371381253730048,17,0.7393602594855443,-0.029859968122287972,False
0.0,1.5,False,788.123,2.0,3,24,82,39,-0.3000280412957379,0.35215295744756336,-0.008923945046251271,0.3076923076923077,0.7923441542570175,-0.320003120242044,22,0.21605421241376954,-0.2620710758096827,1,inf,0.005634306069319139,16,0.6455991298367518,-0.05675170598835877,False
0.0,1.5,False,788.123,2.5,4,24,82,37,-0.21731345437789817,0.49831551794265083,-0.006367186470954634,0.32432432432432434,1.0381573290471893,-0.25478014276553995,21,0.372650504263614,-0.18387928116297958,1,inf,0.005634306069319139,15,0.716490912032503,-0.04634040088023761,False
0.0,1.5,False,788.123,3.0,5,24,82,36,-0.15704128962835273,0.6290437222019991,-0.00446371000345684,0.3333333333333333,1.2580874444039982,-0.2600125736248926,21,0.44172746172961425,-0.16584353928843887,1,inf,0.005634306069319139,14,1.0665842080606134,0.004890416378822149,False
0.0,1.5,False,788.123,3.0,7,24,82,36,-0.15625476021777696,0.6303543606746854,-0.004438690919919061,0.3333333333333333,1.2607087213493708,-0.2593221223997745,21,0.4430049206778698,-0.16506522288776704,1,inf,0.005634306069319139,14,1.0665842080606134,0.004890416378822149,False
0.0,1.5,False,788.123,4.0,6,24,82,35,-0.22175790564464237,0.4461565605085999,-0.006911231958631108,0.2857142857142857,1.1153914012714998,-0.2593221223997745,20,0.32193708896549766,-0.1894695551448502,1,inf,0.005634306069319139,14,0.6795197016132972,-0.04521562107474042,False
0.0,1.5,False,788.123,5.0,8,24,82,35,-0.2096492217037359,0.48235811389219946,-0.006459484560618086,0.2857142857142857,1.2058952847304987,-0.2593221223997745,20,0.32193708896549766,-0.1894695551448502,1,inf,0.005634306069319139,14,0.7958074903012897,-0.030360112281301088,False
0.0,1.5,False,788.123,6.0,10,24,82,34,-0.20698435838825424,0.4907088276858197,-0.006542283291479471,0.2647058823529412,1.3630800769050546,-0.2593221223997745,20,0.32193708896549766,-0.1894695551448502,1,inf,0.005634306069319139,13,0.82261813223319,-0.027090731346952612,False
0.0,1.5,False,788.123,2.0,3,36,82,34,-0.203140433080933,0.5263993348868065,-0.006414559734761508,0.4117647058823529,0.7519990498382949,-0.26078395762806084,20,0.35557039828174325,-0.2046041800702033,1,0.0,-0.012733431766289494,13,1.1686593739069344,0.014761673461113789,False
0.0,1.5,False,788.123,2.5,4,36,82,33,-0.09830750285794665,0.748141296768493,-0.0028655748193720846,0.45454545454545453,0.8977695561221916,-0.2417326110820488,20,0.6185962108526426,-0.10600827192668327,1,0.0,-0.012733431766289494,12,1.2759263089806598,0.021622678010799756,False
0.0,1.5,False,788.123,3.0,5,36,82,32,-0.12732839399284512,0.7049931091814721,-0.0038929730873660095,0.4375,0.9064197118047498,-0.23631171125439998,20,0.5105970555989879,-0.15702756658950145,1,0.0,-0.012733431766289494,11,1.6475916495759286,0.048583554459405764,False
0.0,1.5,False,788.123,3.0,7,36,82,32,-0.10414269992049852,0.7498401086693132,-0.0031037242229956857,0.4375,0.9640801397176884,-0.23795052066141542,20,0.5508161177360154,-0.13557497191701695,1,0.0,-0.012733431766289494,11,1.669910280846157,0.049728705676957974,False
