signal_ts,entry_ts,exit_ts,reason,bars_held,net_ret_1x,mae_1x,mfe_1x,atr_ratio_14_96,atr_bps,dir_ret192_bps,leverage_fixed_1x,net_ret_fixed_1x,leverage_fixed_3x,net_ret_fixed_3x,leverage_vol_target1_floor0p5_cap3,net_ret_vol_target1_floor0p5_cap3,leverage_vol_target1_floor1_cap3,net_ret_vol_target1_floor1_cap3,leverage_vol_target0p8_floor0p5_cap3,net_ret_vol_target0p8_floor0p5_cap3,leverage_vol_target0p8_floor1_cap3,net_ret_vol_target0p8_floor1_cap3
2025-06-16 06:55:00+00:00,2025-06-16 07:00:00+00:00,2025-06-16 10:00:00+00:00,time_open,37,0.001990455497046504,-0.008066709280990863,0.011547708027928705,1.1336024904182924,57.63981320639789,,1.0,0.001990455497046504,3.0,0.005971366491139512,2.646430318702827,0.005267601775412574,2.646430318702827,0.005267601775412574,2.117144254962262,0.00421408142033006,2.117144254962262,0.00421408142033006
2025-06-16 12:40:00+00:00,2025-06-16 12:45:00+00:00,2025-06-16 14:00:00+00:00,target,16,0.010423966871420816,-0.006675573319243081,0.017258343498835593,0.8018289894833093,44.00941865806613,,1.0,0.010423966871420816,3.0,0.031271900614262445,3.0,0.031271900614262445,3.0,0.031271900614262445,2.9931569343065743,0.03120056872417522,2.9931569343065743,0.03120056872417522
2025-06-16 14:40:00+00:00,2025-06-16 14:45:00+00:00,2025-06-16 17:45:00+00:00,time_open,37,-0.014226196470066788,-0.017435078823927266,0.007057059900682949,1.4951599453756623,81.42730776521148,,1.0,-0.014226196470066788,3.0,-0.04267858941020036,2.006474296799225,-0.028544497558404876,2.006474296799225,-0.028544497558404876,1.6051794374393804,-0.022835598046723905,1.6051794374393804,-0.022835598046723905
2025-06-23 05:35:00+00:00,2025-06-23 05:40:00+00:00,2025-06-23 06:05:00+00:00,target,6,0.01016136758684936,-0.005958694120768341,0.010938351984024264,0.611266287288235,42.95729610367633,,1.0,0.01016136758684936,3.0,0.030484102760548082,3.0,0.030484102760548082,3.0,0.030484102760548082,3.0,0.030484102760548082,3.0,0.030484102760548082
2025-07-11 05:00:00+00:00,2025-07-11 05:05:00+00:00,2025-07-11 06:20:00+00:00,target,16,0.00948107918998686,-0.0051245896789245,0.01736108097408673,0.9791963932421279,40.23434297570185,,1.0,0.00948107918998686,3.0,0.02844323756996058,3.0,0.02844323756996058,3.0,0.02844323756996058,2.4509894200626894,0.023238024785434325,2.4509894200626894,0.023238024785434325
2025-07-11 06:40:00+00:00,2025-07-11 06:45:00+00:00,2025-07-11 09:45:00+00:00,time_open,37,-0.0025277998608205727,-0.021236504439277284,0.007184472894584459,1.4495811747623777,59.45648661413428,,1.0,-0.0025277998608205727,3.0,-0.007583399582461718,2.069563300235169,-0.005231441822293826,2.069563300235169,-0.005231441822293826,1.6556506401881357,-0.004185153457835061,1.6556506401881357,-0.004185153457835061
2025-08-08 00:35:00+00:00,2025-08-08 00:40:00+00:00,2025-08-08 03:40:00+00:00,time_open,37,-0.005917873540102114,-0.018393170682038065,0.001336436839040056,1.3443573499409376,54.44197841801666,,1.0,-0.005917873540102114,3.0,-0.017753620620306342,2.231549520766782,-0.013206027862373291,2.231549520766782,-0.013206027862373291,1.7852396166134257,-0.010564822289898634,1.7852396166134257,-0.010564822289898634
2025-08-13 18:00:00+00:00,2025-08-13 18:05:00+00:00,2025-08-13 21:05:00+00:00,time_open,37,-0.011124189384001304,-0.01719524940740326,0.012549418379092403,1.0849917689653963,63.86462388319825,,1.0,-0.011124189384001304,3.0,-0.033372568152003915,2.7649979343720528,-0.030758360668327125,2.7649979343720528,-0.030758360668327125,2.2119983474976426,-0.024606688534661702,2.2119983474976426,-0.024606688534661702
2025-08-13 21:10:00+00:00,2025-08-13 21:15:00+00:00,2025-08-13 23:35:00+00:00,target,29,0.01336988356928487,-0.019277992802768554,0.01426271279597957,0.8682952930521141,55.81303768326662,,1.0,0.01336988356928487,3.0,0.04010965070785461,3.0,0.04010965070785461,3.0,0.04010965070785461,2.7640366350067906,0.03695484799127873,2.7640366350067906,0.03695484799127873
2025-08-13 23:40:00+00:00,2025-08-13 23:45:00+00:00,2025-08-14 02:45:00+00:00,time_open,37,-0.003605361250074216,-0.014135412739151658,0.006634765592535841,0.8965486369130174,49.9860733827901,,1.0,-0.003605361250074216,3.0,-0.010816083750222649,3.0,-0.010816083750222649,3.0,-0.010816083750222649,2.6769322947873118,-0.009651307964698423,2.6769322947873118,-0.009651307964698423
2025-08-15 08:00:00+00:00,2025-08-15 08:05:00+00:00,2025-08-15 08:40:00+00:00,target,8,0.01092423962991835,-0.005259786165208517,0.012248016855765709,0.8115430140874796,46.011139383825004,,1.0,0.01092423962991835,3.0,0.032772718889755054,3.0,0.032772718889755054,3.0,0.032772718889755054,2.9573293816084703,0.03230657482928918,2.9573293816084703,0.03230657482928918
2025-08-22 15:35:00+00:00,2025-08-22 15:40:00+00:00,2025-08-22 18:40:00+00:00,time_open,37,0.00405088529599411,-0.01080174173027672,0.018283884545669205,1.5518028047435373,76.47851989187019,,1.0,0.00405088529599411,3.0,0.01215265588798233,1.9332353252807806,0.007831314552876304,1.9332353252807806,0.007831314552876304,1.5465882602246248,0.006265051642301045,1.5465882602246248,0.006265051642301045
2025-08-22 19:50:00+00:00,2025-08-22 19:55:00+00:00,2025-08-22 22:05:00+00:00,target,27,0.008516845829247341,-0.006523879645051315,0.009295234228080984,0.5954116843839833,36.374395770149505,,1.0,0.008516845829247341,3.0,0.025550537487742025,3.0,0.025550537487742025,3.0,0.025550537487742025,3.0,0.025550537487742025,3.0,0.025550537487742025
2025-08-25 02:45:00+00:00,2025-08-25 02:50:00+00:00,2025-08-25 05:50:00+00:00,time_open,37,-0.027789914422283627,-0.03153169976852445,0.003964012674130046,0.8466514198215523,54.6061188024941,,1.0,-0.027789914422283627,3.0,-0.08336974326685088,3.0,-0.08336974326685088,3.0,-0.08336974326685088,2.834696716750142,-0.07877597917161482,2.834696716750142,-0.07877597917161482
2025-08-26 17:35:00+00:00,2025-08-26 17:40:00+00:00,2025-08-26 19:15:00+00:00,target,20,0.014478845915917589,-0.00730195067735108,0.019471822105380232,1.1504016924722722,60.252037028108504,,1.0,0.014478845915917589,3.0,0.04343653774775277,2.6077847586896765,0.03775771370294616,2.6077847586896765,0.03775771370294616,2.0862278069517415,0.03020617096235693,2.0862278069517415,0.03020617096235693
2025-08-26 22:45:00+00:00,2025-08-26 22:50:00+00:00,2025-08-27 01:50:00+00:00,time_open,37,-0.002085917491393976,-0.018012896052066366,0.004722586259714445,1.590239824773961,91.35551036247521,,1.0,-0.002085917491393976,3.0,-0.006257752474181928,1.886507904822736,-0.003935099836322747,1.886507904822736,-0.003935099836322747,1.509206323858189,-0.003148079869058198,1.509206323858189,-0.003148079869058198
2025-08-27 02:20:00+00:00,2025-08-27 02:25:00+00:00,2025-08-27 02:45:00+00:00,target,5,0.010940986832674504,-0.003646928744502468,0.02456782227358678,0.8097980786930249,46.0820090706651,,1.0,0.010940986832674504,3.0,0.03282296049802351,3.0,0.03282296049802351,3.0,0.03282296049802351,2.963701771030977,0.03242582205282403,2.963701771030977,0.03242582205282403
2025-08-27 04:20:00+00:00,2025-08-27 04:25:00+00:00,2025-08-27 07:25:00+00:00,time_open,37,-0.012739258054619527,-0.017213618308157166,0.011968213764377289,1.4346692192734825,86.4704785264977,,1.0,-0.012739258054619527,3.0,-0.03821777416385858,2.0910743464052306,-0.026638735710251098,2.0910743464052306,-0.026638735710251098,1.672859477124185,-0.021310988568200885,1.672859477124185,-0.021310988568200885
2025-09-08 10:05:00+00:00,2025-09-08 10:10:00+00:00,2025-09-08 13:05:00+00:00,target,36,0.010216506279960895,-0.010925202397936056,0.017569565179397006,1.1223304223357524,43.17714015769285,,1.0,0.010216506279960895,3.0,0.030649518839882685,2.6730096059915325,0.02730881942600829,2.6730096059915325,0.02730881942600829,2.1384076847932265,0.021847055540806636,2.1384076847932265,0.021847055540806636
2025-09-08 13:55:00+00:00,2025-09-08 14:00:00+00:00,2025-09-08 17:00:00+00:00,time_open,37,-0.008135828775788662,-0.011897688654976661,0.011149120995353812,1.791070214773404,76.76616444684376,,1.0,-0.008135828775788662,3.0,-0.024407486327365988,1.6749762098966863,-0.01362731964723889,1.6749762098966863,-0.01362731964723889,1.3399809679173493,-0.010901855717791115,1.3399809679173493,-0.010901855717791115
2025-09-09 10:55:00+00:00,2025-09-09 11:00:00+00:00,2025-09-09 12:40:00+00:00,stop_market,21,-0.032093257432788874,-0.034607976845959634,0.0005624329385345295,0.9527739516594561,45.094877128470394,,1.0,-0.032093257432788874,3.0,-0.09627977229836662,3.0,-0.09627977229836662,3.0,-0.09627977229836662,2.5189605528361643,-0.0808416494852112,2.5189605528361643,-0.0808416494852112
2025-09-18 01:45:00+00:00,2025-09-18 01:50:00+00:00,2025-09-18 04:50:00+00:00,time_open,37,-0.014254711821291198,-0.018874118544412247,0.001270085578143787,0.9873812418956872,49.11775973861679,,1.0,-0.014254711821291198,3.0,-0.042764135463873594,3.0,-0.042764135463873594,3.0,-0.042764135463873594,2.4306720627912743,-0.03464852978715304,2.4306720627912743,-0.03464852978715304
2025-09-29 03:45:00+00:00,2025-09-29 03:50:00+00:00,2025-09-29 04:15:00+00:00,target,6,0.0108409609208871,-0.0017833569049613568,0.011671311459506173,0.9702141362099519,45.68141571452838,,1.0,0.0108409609208871,3.0,0.0325228827626613,3.0,0.0325228827626613,3.0,0.0325228827626613,2.4736807168934574,0.026817075982593957,2.4736807168934574,0.026817075982593957
2025-09-29 04:35:00+00:00,2025-09-29 04:40:00+00:00,2025-09-29 07:40:00+00:00,time_open,37,-0.002290467170894425,-0.01632604313547327,0.005736628518258291,0.8712934765186696,40.96791600220649,,1.0,-0.002290467170894425,3.0,-0.006871401512683275,3.0,-0.006871401512683275,3.0,-0.006871401512683275,2.7545253863134764,-0.006309149968746301,2.7545253863134764,-0.006309149968746301
2025-10-12 19:15:00+00:00,2025-10-12 19:20:00+00:00,2025-10-12 20:35:00+00:00,target,16,0.014770395436148165,-0.00543277069124594,0.0159370279600477,0.7478254566541013,61.41532043474677,,1.0,0.014770395436148165,3.0,0.044311186308444495,3.0,0.044311186308444495,3.0,0.044311186308444495,3.0,0.044311186308444495,3.0,0.044311186308444495
2025-10-13 01:55:00+00:00,2025-10-13 02:00:00+00:00,2025-10-13 05:00:00+00:00,time_open,37,-0.030145853316466877,-0.03907187138817615,0.002218115308963542,1.0503615030379883,68.9335614485318,,1.0,-0.030145853316466877,3.0,-0.09043755994940063,2.8561595139606895,-0.08610136575629028,2.8561595139606895,-0.08610136575629028,2.284927611168552,-0.06888109260503222,2.284927611168552,-0.06888109260503222
2025-10-13 20:25:00+00:00,2025-10-13 20:30:00+00:00,2025-10-13 20:50:00+00:00,target,5,0.016655132763630332,-0.0016996335692187764,0.02014566437726062,0.8833184987055468,68.9763790195295,,1.0,0.016655132763630332,3.0,0.049965398290891,3.0,0.049965398290891,3.0,0.049965398290891,2.7170267616007866,0.04525244143679768,2.7170267616007866,0.04525244143679768
2025-10-13 21:15:00+00:00,2025-10-13 21:20:00+00:00,2025-10-14 00:20:00+00:00,time_open,37,-0.012380896422171406,-0.027446832445945493,0.010275658928761144,0.8779075910926524,65.92260179834079,,1.0,-0.012380896422171406,3.0,-0.03714268926651422,3.0,-0.03714268926651422,3.0,-0.03714268926651422,2.733772921376539,-0.033846559381299865,2.733772921376539,-0.033846559381299865
2025-10-23 03:05:00+00:00,2025-10-23 03:10:00+00:00,2025-10-23 06:10:00+00:00,time_open,37,-0.002446354438045768,-0.034147944941369426,0.002035033079221815,0.9794186524072294,70.0265469874208,,1.0,-0.002446354438045768,3.0,-0.0073390633141373045,3.0,-0.0073390633141373045,3.0,-0.0073390633141373045,2.4504332178085906,-0.005994628177520818,2.4504332178085906,-0.005994628177520818
2025-10-23 08:40:00+00:00,2025-10-23 08:45:00+00:00,2025-10-23 11:45:00+00:00,time_open,37,-0.001919761770366497,-0.005880962443490138,0.01401319612169627,0.8852778211800371,56.39387881104302,,1.0,-0.001919761770366497,3.0,-0.005759285311099491,3.0,-0.005759285311099491,3.0,-0.005759285311099491,2.711013359400447,-0.005204499806329827,2.711013359400447,-0.005204499806329827
2025-10-23 12:15:00+00:00,2025-10-23 12:20:00+00:00,2025-10-23 12:55:00+00:00,target,8,0.014277689179859998,-0.014432571303058543,0.026597180477228255,1.110596945858398,59.44364379553562,,1.0,0.014277689179859998,3.0,0.042833067539579994,2.701250000000002,0.03856760789709685,2.701250000000002,0.03856760789709685,2.1610000000000023,0.030854086317677488,2.1610000000000023,0.030854086317677488
2025-10-23 13:00:00+00:00,2025-10-23 13:05:00+00:00,2025-10-23 16:05:00+00:00,time_open,37,-0.003128797907948495,-0.01896663491576113,0.01444393556961443,1.7985337153694767,98.0022615906521,,1.0,-0.003128797907948495,3.0,-0.009386393723845485,1.668025444484761,-0.005218914521108779,1.668025444484761,-0.005218914521108779,1.334420355587809,-0.0041751316168870236,1.334420355587809,-0.0041751316168870236
2025-10-23 16:15:00+00:00,2025-10-23 16:20:00+00:00,2025-10-23 19:20:00+00:00,time_open,37,-0.02490912296870269,-0.0287741830221976,2.464101684340747e-05,0.9857573116511996,66.34116787540746,,1.0,-0.02490912296870269,3.0,-0.07472736890610807,3.0,-0.07472736890610807,3.0,-0.07472736890610807,2.4346763362879487,-0.060645652249587054,2.4346763362879487,-0.060645652249587054
2025-10-25 22:20:00+00:00,2025-10-25 22:25:00+00:00,2025-10-25 22:40:00+00:00,target,4,0.014744934893972302,-0.0028342224700951416,0.01637986870811803,1.4399578062443565,61.316424765694244,,1.0,0.014744934893972302,3.0,0.04423480468191691,2.0833943793287157,0.030719514481669746,2.0833943793287157,0.030719514481669746,1.6667155034629726,0.024575611585335798,1.6667155034629726,0.024575611585335798
2025-10-25 22:55:00+00:00,2025-10-25 23:00:00+00:00,2025-10-26 02:00:00+00:00,time_open,37,-0.0077102204759059234,-0.017188967047985018,0.007904195763984045,1.6077181131818243,71.15027620398871,,1.0,-0.0077102204759059234,3.0,-0.02313066142771777,1.865998756500118,-0.0143872618203822,1.865998756500118,-0.0143872618203822,1.4927990052000946,-0.011509809456305762,1.4927990052000946,-0.011509809456305762
2025-10-26 02:05:00+00:00,2025-10-26 02:10:00+00:00,2025-10-26 05:10:00+00:00,time_open,37,-0.012910616580455591,-0.017280824068893544,0.00021609835334368555,0.6334030703388481,33.47734624171565,,1.0,-0.012910616580455591,3.0,-0.03873184974136677,3.0,-0.03873184974136677,3.0,-0.03873184974136677,3.0,-0.03873184974136677,3.0,-0.03873184974136677
2025-10-26 07:30:00+00:00,2025-10-26 07:35:00+00:00,2025-10-26 08:00:00+00:00,target,6,0.009220886401672939,-0.0018255523348737074,0.016309658125788884,0.9489878278451394,39.19318604237754,,1.0,0.009220886401672939,3.0,0.027662659205018817,3.0,0.027662659205018817,3.0,0.027662659205018817,2.5290103092783234,0.023319716770515166,2.5290103092783234,0.023319716770515166
2025-10-26 10:00:00+00:00,2025-10-26 10:05:00+00:00,2025-10-26 11:10:00+00:00,target,14,0.016219696864110143,-0.0033741059479853877,0.021449107932496325,1.7213727348344094,67.22269281727176,,1.0,0.016219696864110143,3.0,0.04865909059233043,1.7427951188552957,0.028267608524083703,1.7427951188552957,0.028267608524083703,1.3942360950842367,0.022614086819266965,1.3942360950842367,0.022614086819266965
2025-10-26 12:00:00+00:00,2025-10-26 12:05:00+00:00,2025-10-26 12:15:00+00:00,target,3,0.01882452769146418,-0.0042167412115707995,0.020769990060021337,1.7268385332781426,77.65966713423704,,1.0,0.01882452769146418,3.0,0.05647358307439254,1.7372788145426383,0.032703453152151965,1.7372788145426383,0.032703453152151965,1.3898230516341108,0.02616276252172157,1.3898230516341108,0.02616276252172157
2025-10-26 12:25:00+00:00,2025-10-26 12:30:00+00:00,2025-10-26 15:30:00+00:00,time_open,37,-0.010139671798866316,-0.01958333923074064,0.008500199172222889,1.788689033576568,85.20089379316998,,1.0,-0.010139671798866316,3.0,-0.03041901539659895,1.6772060116013339,-0.017006318496723096,1.6772060116013339,-0.017006318496723096,1.3417648092810674,-0.013605054797378481,1.3417648092810674,-0.013605054797378481
2025-10-26 18:35:00+00:00,2025-10-26 18:40:00+00:00,2025-10-26 21:40:00+00:00,time_open,37,-0.01056831824572628,-0.019267331164479887,0.001793305916040433,0.7840176258671497,41.32032212678397,,1.0,-0.01056831824572628,3.0,-0.03170495473717884,3.0,-0.03170495473717884,3.0,-0.03170495473717884,3.0,-0.03170495473717884,3.0,-0.03170495473717884
2025-10-26 22:05:00+00:00,2025-10-26 22:10:00+00:00,2025-10-27 01:10:00+00:00,time_open,37,-0.0016789093747814686,-0.016302938872624143,0.009857616476397268,1.3245258696458881,52.779438135086515,,1.0,-0.0016789093747814686,3.0,-0.005036728124344405,2.264961424122316,-0.003802664968477342,2.264961424122316,-0.003802664968477342,1.8119691392978532,-0.0030421319747818746,1.8119691392978532,-0.0030421319747818746
2025-11-05 10:15:00+00:00,2025-11-05 10:20:00+00:00,2025-11-05 11:30:00+00:00,target,15,0.013881994915359123,-0.011749981066021114,0.015934769218518108,0.8194335117719826,57.85613250188782,,1.0,0.013881994915359123,3.0,0.04164598474607737,3.0,0.04164598474607737,3.0,0.04164598474607737,2.92885263480392,0.04065831738418419,2.92885263480392,0.04065831738418419
2025-11-05 12:05:00+00:00,2025-11-05 12:10:00+00:00,2025-11-05 15:10:00+00:00,time_open,37,0.010499959939981447,-0.014061550264623872,0.013053868332683294,1.1620268647926248,74.07266224945245,,1.0,0.010499959939981447,3.0,0.03149987981994434,2.5816959064327483,0.027107703594757945,2.5816959064327483,0.027107703594757945,2.0653567251461986,0.021686162875806356,2.0653567251461986,0.021686162875806356
2025-11-05 16:45:00+00:00,2025-11-05 16:50:00+00:00,2025-11-05 19:50:00+00:00,time_open,37,-0.011824841735812308,-0.016532330826518296,0.003475225325361153,0.9474407216564271,62.36786829213506,,1.0,-0.011824841735812308,3.0,-0.03547452520743692,3.0,-0.03547452520743692,3.0,-0.03547452520743692,2.53314001091703,-0.02995397972374774,2.53314001091703,-0.02995397972374774
2025-11-07 17:45:00+00:00,2025-11-07 17:50:00+00:00,2025-11-07 19:35:00+00:00,target,22,0.02063505874779905,-0.00483468668131272,0.024589523483151687,1.1947092307730833,84.90778996908072,,1.0,0.02063505874779905,3.0,0.06190517624339715,2.511071248741196,0.051816102737683695,2.511071248741196,0.051816102737683695,2.008856998992957,0.041452882190146964,2.008856998992957,0.041452882190146964
2025-11-07 19:45:00+00:00,2025-11-07 19:50:00+00:00,2025-11-07 20:10:00+00:00,target,5,0.013720032916227736,-0.003428858506801872,0.015356195856243371,0.7900540384407088,57.21179911781052,,1.0,0.013720032916227736,3.0,0.041160098748683205,3.0,0.041160098748683205,3.0,0.041160098748683205,3.0,0.041160098748683205,3.0,0.041160098748683205
2025-11-07 20:15:00+00:00,2025-11-07 20:20:00+00:00,2025-11-07 23:20:00+00:00,time_open,37,-0.005733905310358177,-0.011962824899695705,0.008915569140131474,0.903017595392923,64.81854469549917,,1.0,-0.005733905310358177,3.0,-0.01720171593107453,3.0,-0.01720171593107453,3.0,-0.01720171593107453,2.65775552131485,-0.015239318497300982,2.65775552131485,-0.015239318497300982
2025-11-07 23:20:00+00:00,2025-11-07 23:25:00+00:00,2025-11-08 02:25:00+00:00,time_open,37,0.0007666482515769087,-0.02622805476105984,0.003432978306465939,0.555205573749978,37.01775116327228,,1.0,0.0007666482515769087,3.0,0.002299944754730726,3.0,0.002299944754730726,3.0,0.002299944754730726,3.0,0.002299944754730726,3.0,0.002299944754730726
2025-11-08 03:00:00+00:00,2025-11-08 03:05:00+00:00,2025-11-08 06:00:00+00:00,stop_market,36,-0.04137111022743027,-0.04757905084011872,0.000490213906187531,1.128357667786864,58.36381276902172,,1.0,-0.04137111022743027,3.0,-0.12411333068229081,2.6587314338760457,-0.10999467121601962,2.6587314338760457,-0.10999467121601962,2.1269851471008367,-0.08799573697281571,2.1269851471008367,-0.08799573697281571
2025-11-18 06:10:00+00:00,2025-11-18 06:15:00+00:00,2025-11-18 09:15:00+00:00,time_open,37,0.0030900380102084493,-0.031054078952574074,0.01632083699885256,1.1264796935218004,71.58273885439597,,1.0,0.0030900380102084493,3.0,0.009270114030625349,2.663163852178168,0.008229277530643696,2.663163852178168,0.008229277530643696,2.1305310817425345,0.006583422024514956,2.1305310817425345,0.006583422024514956
2025-11-18 09:45:00+00:00,2025-11-18 09:50:00+00:00,2025-11-18 12:40:00+00:00,target,35,0.01241787937471092,-0.009060236920598668,0.013734662083483284,0.7833779237708421,51.99807749907676,,1.0,0.01241787937471092,3.0,0.03725363812413276,3.0,0.03725363812413276,3.0,0.03725363812413276,3.0,0.03725363812413276,3.0,0.03725363812413276
2025-12-02 17:15:00+00:00,2025-12-02 17:20:00+00:00,2025-12-02 19:00:00+00:00,target,21,0.018025738374068248,-0.009414752569572487,0.01989865107994704,1.102343601397555,74.4557009135485,,1.0,0.018025738374068248,3.0,0.054077215122204744,2.7214744986922317,0.04905658730512471,2.7214744986922317,0.04905658730512471,2.1771795989537854,0.03924526984409977,2.1771795989537854,0.03924526984409977
2025-12-03 03:40:00+00:00,2025-12-03 03:45:00+00:00,2025-12-03 05:05:00+00:00,target,17,0.015073577416439367,-0.007728541973352613,0.02679954324434064,1.2790842485989522,62.63806534123974,,1.0,0.015073577416439367,3.0,0.0452207322493181,2.3454279913821603,0.03535399040278288,2.3454279913821603,0.03535399040278288,1.8763423931057284,0.028283192322226303,1.8763423931057284,0.028283192322226303
2026-01-24 01:40:00+00:00,2026-01-24 01:45:00+00:00,2026-01-24 02:10:00+00:00,target,6,0.010298757917086647,-0.0027605982262173404,0.011405415988732015,0.9002701623005108,43.50803563575141,,1.0,0.010298757917086647,3.0,0.030896273751259938,3.0,0.030896273751259938,3.0,0.030896273751259938,2.6658664259927773,0.0274551129605886,2.6658664259927773,0.0274551129605886
2026-01-24 03:55:00+00:00,2026-01-24 04:00:00+00:00,2026-01-24 07:00:00+00:00,time_open,37,-0.010589917820245804,-0.012906293471384849,0.001999379413648139,1.0443548051732006,40.459280888866886,,1.0,-0.010589917820245804,3.0,-0.03176975346073741,2.8725869648318096,-0.03042045988907819,2.8725869648318096,-0.03042045988907819,2.298069571865448,-0.024336367911262553,2.298069571865448,-0.024336367911262553
2026-01-26 19:20:00+00:00,2026-01-26 19:25:00+00:00,2026-01-26 21:40:00+00:00,target,28,0.015050028971937366,-0.01368061928374033,0.020803391257122827,1.196772716062425,62.535715758528795,,1.0,0.015050028971937366,3.0,0.0451500869158121,2.5067416391898396,0.03772653429496885,2.5067416391898396,0.03772653429496885,2.005393311351872,0.030181227435975084,2.005393311351872,0.030181227435975084
2026-01-26 22:00:00+00:00,2026-01-26 22:05:00+00:00,2026-01-26 22:45:00+00:00,target,9,0.013932554721309194,-0.013744772923068986,0.015032140965102414,1.007241463200011,58.06292680691133,,1.0,0.013932554721309194,3.0,0.041797664163927585,2.9784317957572806,0.04149716397807552,2.9784317957572806,0.04149716397807552,2.382745436605825,0.03319773118246043,2.382745436605825,0.03319773118246043
