label,month,slice_start,slice_end,trades,total_return,max_dd,avg_trade,win_rate,profit_factor,payoff_ratio,worst_trade,best_trade
long_quality_threshold_600p0,2025-10,2025-10-01 00:00:00+00:00,2025-11-01 00:00:00+00:00,30.0,0.015580599748050261,-0.14562798379158515,0.002303501966659969,0.5,1.1046693978574407,1.1046693978574404,-0.11408446590628807,0.21472617537964928
long_quality_threshold_600p0,2025-11,2025-11-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,24.0,-0.14872561912456306,-0.3978486980564172,-0.004647494969839603,0.625,0.8227447529958102,0.49364685179748613,-0.16418149226873627,0.0636267877420081
long_quality_threshold_600p0,2025-12,2025-12-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,8.0,0.13381773452764656,-0.039977523449905905,0.01622614818650639,0.75,3.1774963973695587,1.0591654657898528,-0.03997752344990589,0.0452207322493181
long_quality_threshold_600p0,2026-01,2026-01-01 00:00:00+00:00,2026-02-01 00:00:00+00:00,35.0,1.852236032110829,-0.07326579818917422,0.031142222310905344,0.8,5.448742194650449,1.3621855486626122,-0.07326579818917425,0.09230243912687061
long_quality_threshold_600p0,2026-02,2026-02-01 00:00:00+00:00,2026-03-01 00:00:00+00:00,30.0,-0.3059458003929256,-0.44941373894980174,-0.009351175971768374,0.5333333333333333,0.7502273986584083,0.6564489738261072,-0.14847713126977474,0.08478413003940544
long_quality_threshold_600p0,2026-03,2026-03-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,21.0,0.03598711543580091,-0.18660485216282574,0.0026063683125983473,0.5238095238095238,1.1375634358676643,1.0341485780615132,-0.0615051086622342,0.06406923126674624
long_quality_threshold_600p0,2026-04,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,5.0,-0.007567348531318241,-0.030012095854806797,-0.0013794456337169337,0.6,0.8029335679488399,0.5352890452992266,-0.03001209585480685,0.02009952778775089
long_quality_threshold_600p0,2026-05,2026-05-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,49.0,0.3827693016372202,-0.25261410762861314,0.007553695846569996,0.6530612244897959,1.4823255366829835,0.787485441362835,-0.11204445569580701,0.06096250574354524
long_quality_threshold_600p0,2026-06,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,29.0,0.040972211525130975,-0.1734350549044238,0.0023119316489664072,0.5172413793103449,1.1281726315328156,1.0529611227639613,-0.08222166561872482,0.07929874322881589
long_quality_threshold_700p0,2025-05,2025-05-30 10:30:00+00:00,2025-06-01 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,0.0
long_quality_threshold_700p0,2025-06,2025-06-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,24.0,-0.15167212536365549,-0.3155336776478068,-0.005466361469806125,0.5416666666666666,0.7839166230637952,0.6633140656693651,-0.12090262669624331,0.06991767186663878
long_quality_threshold_700p0,2025-07,2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,4.0,-0.04630298504324448,-0.0726789966452771,-0.011440230286692487,0.25,0.3833105591634124,1.149931677490237,-0.042356779891117406,0.02844323756996058
long_quality_threshold_700p0,2025-08,2025-08-01 00:00:00+00:00,2025-09-01 00:00:00+00:00,18.0,-0.008092654785600395,-0.14948790371157727,0.00023610779730038126,0.5,1.0159019500770665,1.0159019500770665,-0.08336974326685088,0.04877449771688143
long_quality_threshold_700p0,2025-09,2025-09-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,11.0,-0.09553453938828582,-0.17054255149792374,-0.008269573294720233,0.45454545454545453,0.6193852566819167,0.7432623080182998,-0.09162826866411805,0.04123871519885245
long_quality_threshold_700p0,2025-10,2025-10-01 00:00:00+00:00,2025-11-01 00:00:00+00:00,27.0,0.1912301452478602,-0.10112250272134304,0.008194536199737916,0.5185185185185185,1.4304994249262737,1.3283208945743972,-0.09043755994940063,0.21472617537964928
long_quality_threshold_700p0,2025-11,2025-11-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,20.0,-0.0808140891101875,-0.3302526505335813,-0.002478621773365336,0.6,0.8991874532879579,0.5994583021919719,-0.12411333068229081,0.0636267877420081
long_quality_threshold_700p0,2025-12,2025-12-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,8.0,0.20226575154131865,-0.039977523449905905,0.023668534732780896,0.875,5.73636837708347,0.8194811967262099,-0.03997752344990589,0.054077215122204744
long_quality_threshold_700p0,2026-01,2026-01-01 00:00:00+00:00,2026-02-01 00:00:00+00:00,30.0,1.784437915229983,-0.07326579818917411,0.03547193876446551,0.8333333333333334,6.451942824340948,1.2903885648681896,-0.07326579818917425,0.09230243912687061
long_quality_threshold_700p0,2026-02,2026-02-01 00:00:00+00:00,2026-03-01 00:00:00+00:00,25.0,-0.07822185679277716,-0.37394787847349453,-0.0006055416702344729,0.6,0.9810617454327031,0.6540411636218021,-0.16961551497039862,0.08478413003940544
long_quality_threshold_700p0,2026-03,2026-03-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,16.0,0.06683864145036411,-0.20178514563043926,0.005009057275626313,0.5625,1.275933666355395,0.9923928516097515,-0.0615051086622342,0.06406923126674624
long_quality_threshold_700p0,2026-04,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,4.0,-0.008153224862733288,-0.030012095854806797,-0.0018719801369479886,0.5,0.7860564055924614,0.7860564055924614,-0.03001209585480685,0.02009952778775089
long_quality_threshold_700p0,2026-05,2026-05-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,44.0,0.290787272786756,-0.22040631040574177,0.00684167770918839,0.6590909090909091,1.400024835614102,0.7241507770417769,-0.11204445569580701,0.06096250574354524
long_quality_threshold_700p0,2026-06,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,20.0,0.2012924181297766,-0.1001086623582691,0.010198054238601175,0.6,1.6655393959158415,1.1103595972772278,-0.08222166561872482,0.07929874322881589
long_quality_threshold_850p0,2025-05,2025-05-30 10:30:00+00:00,2025-06-01 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,0.0
long_quality_threshold_850p0,2025-06,2025-06-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,17.0,-0.12195885668446882,-0.20943526832352444,-0.006560745714574539,0.47058823529411764,0.7201144751826828,0.8101287845805181,-0.11366724456079319,0.04787745562471993
long_quality_threshold_850p0,2025-07,2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,3.0,-0.02258705769927205,-0.049618971086638375,-0.007165647301206182,0.3333333333333333,0.5695461624243559,1.1390923248487117,-0.042356779891117406,0.02844323756996058
long_quality_threshold_850p0,2025-08,2025-08-01 00:00:00+00:00,2025-09-01 00:00:00+00:00,8.0,0.0937697266531583,-0.044236369267208975,0.011599464851331415,0.625,2.735129170010777,1.6410775020064663,-0.03821777416385858,0.04343653774775277
long_quality_threshold_850p0,2025-09,2025-09-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,4.0,-0.019139242146429147,-0.034419263280003776,-0.004444659132812749,0.25,0.698755772496269,2.096267317488807,-0.027738463890054185,0.04123871519885245
long_quality_threshold_850p0,2025-10,2025-10-01 00:00:00+00:00,2025-11-01 00:00:00+00:00,20.0,0.14423671090166068,-0.12790089641294833,0.008645230985618885,0.45,1.4413070093754352,1.76159745590331,-0.07472736890610807,0.21472617537964928
long_quality_threshold_850p0,2025-11,2025-11-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,15.0,0.09554792402156975,-0.2383725269142476,0.007725960077228078,0.6666666666666666,1.3959299484204994,0.6979649742102497,-0.12411333068229081,0.0636267877420081
long_quality_threshold_850p0,2025-12,2025-12-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,4.0,0.12082537477694966,0.0,0.028970348599786637,1.0,inf,inf,0.015818574374212288,0.04034163441004558
long_quality_threshold_850p0,2026-01,2026-01-01 00:00:00+00:00,2026-02-01 00:00:00+00:00,29.0,1.7292758612663137,-0.07326579818917434,0.035998169699420476,0.8275862068965517,6.348395684707925,1.322582434314151,-0.07326579818917425,0.09230243912687061
long_quality_threshold_850p0,2026-02,2026-02-01 00:00:00+00:00,2026-03-01 00:00:00+00:00,23.0,0.14285497717976714,-0.22379719205419224,0.007963956870837632,0.6521739130434783,1.3047499011583912,0.695866613951142,-0.14810811847370753,0.08478413003940544
long_quality_threshold_850p0,2026-03,2026-03-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,8.0,0.027165534030366922,-0.09790398278492307,0.0041046385890279626,0.625,1.2683156891905936,0.7609894135143561,-0.056339861740838625,0.048336049068270596
long_quality_threshold_850p0,2026-04,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,0.0
long_quality_threshold_850p0,2026-05,2026-05-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,34.0,0.22812706789996162,-0.23701772083681172,0.007156785219227729,0.6176470588235294,1.4112816461968238,0.8736505428837482,-0.11204445569580701,0.06096250574354524
long_quality_threshold_850p0,2026-06,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,9.0,0.003616442651268148,-0.1435671653644649,0.0013733081410280648,0.4444444444444444,1.0699346224750732,1.3374182780938413,-0.0478721788206415,0.07929874322881589
long_quality_threshold_1000p0,2025-05,2025-05-30 10:30:00+00:00,2025-06-01 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,0.0
long_quality_threshold_1000p0,2025-06,2025-06-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,12.0,-0.14875217864269474,-0.1787874848852513,-0.012148596784658119,0.5,0.5610486584885779,0.5610486584885779,-0.11366724456079319,0.04073135851381492
long_quality_threshold_1000p0,2025-07,2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,2.0,-0.049618971086638375,-0.049618971086638375,-0.02497008973678956,0.0,0.0,inf,-0.042356779891117406,-0.007583399582461718
long_quality_threshold_1000p0,2025-08,2025-08-01 00:00:00+00:00,2025-09-01 00:00:00+00:00,3.0,0.02168290286528829,-0.03821777416385863,0.007714777569181738,0.6666666666666666,1.6055908072593124,0.8027954036296562,-0.03821777416385858,0.03542646585745336
long_quality_threshold_1000p0,2025-09,2025-09-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,2.0,0.012356352696382578,-0.0277384638900543,0.006750125654399133,0.5,1.48669787059257,1.48669787059257,-0.027738463890054185,0.04123871519885245
long_quality_threshold_1000p0,2025-10,2025-10-01 00:00:00+00:00,2025-11-01 00:00:00+00:00,14.0,0.18299882589230476,-0.09412659703183679,0.014293938636793773,0.5,1.7524081703034189,1.7524081703034189,-0.0657063026677415,0.21472617537964928
long_quality_threshold_1000p0,2025-11,2025-11-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,9.0,0.12404032726084968,-0.13197903586917026,0.014432440336197873,0.7777777777777778,1.9694301141454322,0.5626943183272664,-0.11678624372735076,0.0636267877420081
long_quality_threshold_1000p0,2025-12,2025-12-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,4.0,0.12082537477694966,0.0,0.028970348599786637,1.0,inf,inf,0.015818574374212288,0.04034163441004558
long_quality_threshold_1000p0,2026-01,2026-01-01 00:00:00+00:00,2026-02-01 00:00:00+00:00,27.0,1.5954412533177553,-0.07326579818917411,0.036653602042659716,0.8518518518518519,7.055886950430184,1.2271107739878582,-0.07326579818917425,0.09230243912687061
long_quality_threshold_1000p0,2026-02,2026-02-01 00:00:00+00:00,2026-03-01 00:00:00+00:00,22.0,0.08078772215864882,-0.22379719205419224,0.005715600622752675,0.6363636363636364,1.209204679053037,0.6909741023160212,-0.14810811847370753,0.08478413003940544
long_quality_threshold_1000p0,2026-03,2026-03-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,7.0,0.02575958659602695,-0.09790398278492296,0.004495209772222169,0.5714285714285714,1.2571160338939242,0.9428370254204431,-0.056339861740838625,0.048336049068270596
long_quality_threshold_1000p0,2026-04,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,0.0
long_quality_threshold_1000p0,2026-05,2026-05-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,25.0,0.48312481006051744,-0.14144841646703732,0.016801790763647063,0.72,2.390077694327489,0.9294746589051345,-0.11204445569580701,0.06096250574354524
long_quality_threshold_1000p0,2026-06,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,7.0,0.005896341132428873,-0.14162162139375878,0.0019887534523173344,0.42857142857142855,1.0931883538144296,1.4575844717525728,-0.0478721788206415,0.07929874322881589
long_tp_atr_2p0,2025-05,2025-05-30 10:30:00+00:00,2025-06-01 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,0.0
long_tp_atr_2p0,2025-06,2025-06-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,21.0,0.03827324066508031,-0.1681891083138315,0.002705546043460004,0.6666666666666666,1.1574489976824538,0.5787244988412269,-0.11366724456079319,0.04073135851381492
long_tp_atr_2p0,2025-07,2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,3.0,-0.028315865936973106,-0.049618971086638375,-0.009174949557674577,0.3333333333333333,0.44884361724038735,0.8976872344807747,-0.042356779891117406,0.022415330800555397
long_tp_atr_2p0,2025-08,2025-08-01 00:00:00+00:00,2025-09-01 00:00:00+00:00,14.0,0.045721896313145605,-0.08336974326685076,0.0038404937837928223,0.5714285714285714,1.2833005385148513,0.9624754038861385,-0.08336974326685088,0.044134720541283895
long_tp_atr_2p0,2025-09,2025-09-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,8.0,-0.10865003884220237,-0.156040854048502,-0.01337039269028535,0.375,0.4599492005834809,0.7665820009724682,-0.09627977229836662,0.04123871519885245
long_tp_atr_2p0,2025-10,2025-10-01 00:00:00+00:00,2025-11-01 00:00:00+00:00,25.0,0.048501061391237776,-0.1582843045198269,0.0035853085884030387,0.48,1.1744018082506793,1.2722686256049027,-0.09043755994940063,0.21472617537964928
long_tp_atr_2p0,2025-11,2025-11-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,17.0,0.11098420232950734,-0.20517377870977194,0.007613167485119994,0.7058823529411765,1.4421696604925422,0.6009040252052259,-0.12411333068229081,0.0636267877420081
long_tp_atr_2p0,2025-12,2025-12-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,6.0,0.21082548637113918,0.0,0.032440205630923265,1.0,inf,inf,0.015818574374212288,0.04292251284235113
long_tp_atr_2p0,2026-01,2026-01-01 00:00:00+00:00,2026-02-01 00:00:00+00:00,31.0,1.4992214318563941,-0.07326579818917422,0.030587341444813704,0.8387096774193549,5.814580445191781,1.1181885471522655,-0.07326579818917425,0.07350269204608328
long_tp_atr_2p0,2026-02,2026-02-01 00:00:00+00:00,2026-03-01 00:00:00+00:00,23.0,0.04698804779442156,-0.2241895266435957,0.00393248242622972,0.6521739130434783,1.1504809292839087,0.6135898289514179,-0.14810811847370753,0.067488044776111
long_tp_atr_2p0,2026-03,2026-03-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,12.0,0.16235818229363397,-0.10622571396361102,0.013418727706463287,0.6666666666666666,2.046793442405466,1.023396721202733,-0.06504501711762381,0.07252655978638524
long_tp_atr_2p0,2026-04,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,2.0,0.010674447134193965,-0.004987412162845151,0.0053764754059709464,0.5,3.1560180832954323,3.1560180832954323,-0.004987412162845227,0.01574036297478712
long_tp_atr_2p0,2026-05,2026-05-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,40.0,0.6379839609394065,-0.14579547557113814,0.013091436563437541,0.75,2.2397227367117822,0.746574245570594,-0.11204445569580701,0.05071429706515365
long_tp_atr_2p0,2026-06,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,16.0,0.16906742656530716,-0.1001086623582691,0.010522572796614418,0.625,1.857602256235027,1.114561353741016,-0.05757499094154777,0.07929874322881589
long_tp_atr_3p0,2025-05,2025-05-30 10:30:00+00:00,2025-06-01 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,0.0
long_tp_atr_3p0,2025-06,2025-06-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,19.0,-0.0012173203868041105,-0.17880194405330696,0.0010376269501582399,0.5789473684210527,1.052767983120741,0.7656494422696298,-0.11366724456079319,0.05612534264398311
long_tp_atr_3p0,2025-07,2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,3.0,-0.016858249461570995,-0.049618971086638375,-0.005156345044737789,0.3333333333333333,0.6902487076083245,1.380497415216649,-0.042356779891117406,0.03447114433936576
long_tp_atr_3p0,2025-08,2025-08-01 00:00:00+00:00,2025-09-01 00:00:00+00:00,13.0,0.040358848178641216,-0.08336974326685087,0.003759816669864829,0.5384615384615384,1.2698013116265956,1.0884011242513676,-0.08336974326685088,0.05246310455271652
long_tp_atr_3p0,2025-09,2025-09-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,7.0,-0.11802540087536828,-0.156040854048502,-0.0167842030426836,0.2857142857142857,0.4000953281647188,1.000238320411797,-0.09627977229836662,0.04123871519885245
long_tp_atr_3p0,2025-10,2025-10-01 00:00:00+00:00,2025-11-01 00:00:00+00:00,24.0,0.05173700117628832,-0.17161546576086473,0.004020433349768786,0.4166666666666667,1.179589030876825,1.651424643227555,-0.09043755994940063,0.21472617537964928
long_tp_atr_3p0,2025-11,2025-11-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,15.0,0.2532044418215711,-0.1478427693935812,0.016320057667460062,0.8,2.311341215742369,0.5778353039355922,-0.12411333068229081,0.07462547074749004
long_tp_atr_3p0,2025-12,2025-12-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,6.0,0.16484898876351273,-0.014532737631905213,0.02599213245363947,0.8333333333333334,11.731136739127296,2.3462273478254594,-0.014532737631905305,0.054604137954595594
long_tp_atr_3p0,2026-01,2026-01-01 00:00:00+00:00,2026-02-01 00:00:00+00:00,29.0,2.0936730772498566,-0.07326579818917422,0.040784942855995335,0.8275862068965517,5.883773087080299,1.2257860598083956,-0.07326579818917425,0.11110218620765727
long_tp_atr_3p0,2026-02,2026-02-01 00:00:00+00:00,2026-03-01 00:00:00+00:00,21.0,0.12860878239531237,-0.24467642365971043,0.00817861933721405,0.6190476190476191,1.2938620821299407,0.7962228197722713,-0.14810811847370753,0.10208021530269984
long_tp_atr_3p0,2026-03,2026-03-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,11.0,0.12394250621447589,-0.09790398278492296,0.011624933036863426,0.6363636363636364,1.809869152015759,1.0342109440090053,-0.056339861740838625,0.07664723624190861
long_tp_atr_3p0,2026-04,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,2.0,0.01934929485690473,-0.004987412162845151,0.00973564021893439,0.5,4.904084884526722,4.904084884526722,-0.004987412162845227,0.024458692600714007
long_tp_atr_3p0,2026-05,2026-05-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,35.0,0.4054554743464902,-0.2122862153953674,0.010950553206688992,0.6285714285714286,1.6504755840080774,0.9752810269138639,-0.11204445569580701,0.07349426614766709
long_tp_atr_3p0,2026-06,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,15.0,0.12988585335385583,-0.10413029172321353,0.00906858803794956,0.6,1.580554993555581,1.0537033290370539,-0.05757499094154777,0.07929874322881589
long_tp_atr_4p0,2025-05,2025-05-30 10:30:00+00:00,2025-06-01 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,0.0
long_tp_atr_4p0,2025-06,2025-06-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,18.0,0.07500442498351934,-0.17880194405330707,0.005457486481848208,0.5555555555555556,1.2629304136923383,1.0103443309538707,-0.11366724456079319,0.07539922228433281
long_tp_atr_4p0,2025-07,2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,3.0,-0.005400632986167331,-0.049618971086638264,-0.0011377405318005556,0.3333333333333333,0.9316537979762881,1.8633075959525762,-0.042356779891117406,0.046526957878177455
long_tp_atr_4p0,2025-08,2025-08-01 00:00:00+00:00,2025-09-01 00:00:00+00:00,13.0,0.06739037723399166,-0.08336974326685087,0.005850666154889259,0.5384615384615384,1.419838928618613,1.217004795958811,-0.08336974326685088,0.07051623816264402
long_tp_atr_4p0,2025-09,2025-09-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,7.0,-0.10702253772382342,-0.1560408540485022,-0.014935870750286477,0.2857142857142857,0.4661588269494524,1.165397067373631,-0.09627977229836662,0.05005700791005149
long_tp_atr_4p0,2025-10,2025-10-01 00:00:00+00:00,2025-11-01 00:00:00+00:00,22.0,0.09778479084143465,-0.1430906112347674,0.006372509863639816,0.4090909090909091,1.2881755089959521,1.8606979574385976,-0.09043755994940063,0.21472617537964928
long_tp_atr_4p0,2025-11,2025-11-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,15.0,0.30930274824280124,-0.13720024610595516,0.019422857424418356,0.8,2.6479640646541456,0.6619910161635364,-0.12411333068229081,0.10006605975567516
long_tp_atr_4p0,2025-12,2025-12-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,6.0,0.1855776209650677,-0.014532737631905213,0.02911993435539841,0.8333333333333334,13.022484032795683,2.6044968065591365,-0.014532737631905305,0.07337094936514924
long_tp_atr_4p0,2026-01,2026-01-01 00:00:00+00:00,2026-02-01 00:00:00+00:00,24.0,1.7068755201900307,-0.07326579818917422,0.043865037718795206,0.75,6.251807140758539,2.08393571358618,-0.07326579818917425,0.14870168036923256
long_tp_atr_4p0,2026-02,2026-02-01 00:00:00+00:00,2026-03-01 00:00:00+00:00,19.0,0.03557647292921806,-0.24467642365971076,0.004557369964964926,0.5789473684210527,1.1481535793729563,0.8350207849985136,-0.14810811847370753,0.136672385829288
long_tp_atr_4p0,2026-03,2026-03-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,9.0,0.11038743877026147,-0.10622571396361113,0.01310051611184126,0.5555555555555556,1.7664773437162733,1.4131818749730187,-0.06504501711762381,0.10276174708156571
long_tp_atr_4p0,2026-04,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,2.0,0.02802414257961483,-0.004987412162845373,0.014094805031897497,0.5,6.652151685757878,6.652151685757878,-0.004987412162845227,0.03317702222664022
long_tp_atr_4p0,2026-05,2026-05-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,31.0,0.6872553265843226,-0.1647631631323072,0.01847109647673114,0.6451612903225806,2.179680333249954,1.1988241832874749,-0.11204445569580701,0.09855778695591144
long_tp_atr_4p0,2026-06,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,14.0,0.1549854874584904,-0.10010866235826898,0.01143103802436193,0.5714285714285714,1.6830085455651265,1.2622564091738449,-0.05757499094154777,0.07929874322881589
long_sl_atr_4p0,2025-05,2025-05-30 10:30:00+00:00,2025-06-01 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,0.0
long_sl_atr_4p0,2025-06,2025-06-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,19.0,-8.132035344099453e-05,-0.16295361834263677,0.0009344761141706056,0.5789473684210527,1.0498024242899984,0.7634926722109079,-0.09656188234699323,0.04787745562471993
long_sl_atr_4p0,2025-07,2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,3.0,-0.02258705769927205,-0.049618971086638375,-0.007165647301206182,0.3333333333333333,0.5695461624243559,1.1390923248487117,-0.042356779891117406,0.02844323756996058
long_sl_atr_4p0,2025-08,2025-08-01 00:00:00+00:00,2025-09-01 00:00:00+00:00,14.0,0.068907680002116,-0.06714353434496578,0.005331845327498199,0.5714285714285714,1.4300833202724408,1.0725624902043307,-0.0671435343449659,0.04343653774775277
long_sl_atr_4p0,2025-09,2025-09-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,8.0,-0.05653288720916039,-0.11818562256177445,-0.0066392959066558285,0.375,0.662820479035493,1.1047007983924884,-0.055743996860666015,0.04123871519885245
long_sl_atr_4p0,2025-10,2025-10-01 00:00:00+00:00,2025-11-01 00:00:00+00:00,25.0,-0.07665697622014589,-0.2614921743628834,-0.0011135596613917936,0.44,0.9581065318721698,1.2194083132918525,-0.08562542715588237,0.21472617537964928
long_sl_atr_4p0,2025-11,2025-11-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,17.0,0.06333206437735228,-0.2607690677100546,0.004770389877742022,0.5882352941176471,1.247627408783155,0.8733391861482084,-0.08747795092671681,0.0636267877420081
long_sl_atr_4p0,2025-12,2025-12-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,6.0,0.23486191285272606,0.0,0.0358632236284449,1.0,inf,inf,0.015818574374212288,0.054077215122204744
long_sl_atr_4p0,2026-01,2026-01-01 00:00:00+00:00,2026-02-01 00:00:00+00:00,31.0,1.4884237321496885,-0.16535180332648958,0.030914306525356063,0.8064516129032258,4.074683643529389,0.9779240744470535,-0.09205551491741139,0.09230243912687061
long_sl_atr_4p0,2026-02,2026-02-01 00:00:00+00:00,2026-03-01 00:00:00+00:00,23.0,0.1704833588215393,-0.20503258251268908,0.008837151793945735,0.6521739130434783,1.349853641514115,0.7199219421408614,-0.10645781942687058,0.08478413003940544
long_sl_atr_4p0,2026-03,2026-03-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,10.0,0.010734316326654891,-0.11210158387763713,0.0021733262783563342,0.6,1.1086228303930514,0.7390818869287009,-0.07119161804440807,0.06358998082207908
long_sl_atr_4p0,2026-04,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,2.0,0.01501187099554957,-0.004987412162845262,0.007556057812452832,0.5,4.030051483911143,4.030051483911143,-0.004987412162845227,0.02009952778775089
long_sl_atr_4p0,2026-05,2026-05-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,39.0,0.2877836776042575,-0.2530540806488465,0.007608747076341224,0.6666666666666666,1.443843256038996,0.7219216280194979,-0.11204445569580701,0.06096250574354524
long_sl_atr_4p0,2026-06,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,15.0,0.08107921244267224,-0.11062152400962899,0.006100047025763406,0.6,1.3724111806935073,0.914940787129005,-0.06896480989224732,0.07929874322881589
long_sl_atr_5p0,2025-05,2025-05-30 10:30:00+00:00,2025-06-01 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,0.0
long_sl_atr_5p0,2025-06,2025-06-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,19.0,-0.01901340974118193,-0.17880194405330707,3.4193892391660184e-05,0.5789473684210527,1.0017389127530665,0.7285373910931392,-0.11366724456079319,0.04787745562471993
long_sl_atr_5p0,2025-07,2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,3.0,-0.02258705769927205,-0.049618971086638375,-0.007165647301206182,0.3333333333333333,0.5695461624243559,1.1390923248487117,-0.042356779891117406,0.02844323756996058
long_sl_atr_5p0,2025-08,2025-08-01 00:00:00+00:00,2025-09-01 00:00:00+00:00,14.0,0.05015960407047104,-0.0835053438619412,0.004163144647714247,0.5714285714285714,1.306882163702873,0.9801616227771547,-0.08350534386194121,0.04343653774775277
long_sl_atr_5p0,2025-09,2025-09-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,8.0,-0.0700335236501951,-0.13080403305735055,-0.00832828654989338,0.375,0.6104577781517556,1.017429630252926,-0.06925592200656644,0.04123871519885245
long_sl_atr_5p0,2025-10,2025-10-01 00:00:00+00:00,2025-11-01 00:00:00+00:00,25.0,0.04367176825651331,-0.16525088899385143,0.00357289335145904,0.44,1.1631883364387865,1.48042151910391,-0.1049728125217895,0.21472617537964928
