label,trades,equity_multiple,annualized_multiple,total_return,max_dd,win_rate,profit_factor,avg_trade,avg_win,avg_loss_abs,payoff_ratio,worst_trade,best_trade,long_trades,short_trades,long_short_ratio,long_share,short_share,long_win_rate,short_win_rate,long_payoff_ratio,short_payoff_ratio,tp_exit_rate,deadline_exit_rate
5m_conservative_range10_take_profit,2421,0.03104107260519227,1.2265341991824887e-06,-0.9689589273948077,-0.9690954267010602,0.5311854605534903,0.5642676284072128,-0.0014103818454978974,0.003438395579992059,0.006904238910854799,0.49801225368754787,-0.03892276407195153,0.014510919362512887,1245,1176,1.058673469387755,0.5142503097893433,0.4857496902106567,0.5493975903614458,0.5119047619047619,0.4829561822434125,0.5138987537806288,0.506815365551425,0.3738124741842214
5m_optimistic_range10_take_profit,2489,0.029436428610293604,9.961432148005558e-07,-0.9705635713897064,-0.9708805994447899,0.5094415427882684,0.5566032543688049,-0.0013933368446821764,0.0034333257015366114,0.006405792298085472,0.5359720611863649,-0.03892276407195153,0.014510919362512887,1280,1209,1.0587262200165426,0.5142627561269586,0.4857372438730414,0.5265625,0.4913151364764268,0.5242818543637306,0.5485469731006671,0.4881478505423865,0.3049417436721575
1m_conservative_range10_take_profit,2462,0.026357910426311967,6.46059184451891e-07,-0.973642089573688,-0.9739259622264865,0.512591389114541,0.5476985161554149,-0.0014532637034774516,0.0034331017270500235,0.006592091347915513,0.5207909820812185,-0.03892276407195153,0.014510919362512887,1264,1198,1.0550918196994992,0.5134037367993501,0.48659626320064986,0.5308544303797469,0.493322203672788,0.5088185168268466,0.5334703898796745,0.4910641754670999,0.33265637692932576
1m_optimistic_range10_take_profit,2489,0.029436428610293604,9.961432148005558e-07,-0.9705635713897064,-0.9708805994447899,0.5094415427882684,0.5566032543688049,-0.0013933368446821764,0.0034333257015366114,0.006405792298085472,0.5359720611863649,-0.03892276407195153,0.014510919362512887,1280,1209,1.0587262200165426,0.5142627561269586,0.4857372438730414,0.5265625,0.4913151364764268,0.5242818543637306,0.5485469731006671,0.4881478505423865,0.3049417436721575
