config_id,modes,min_trades,min_pf,min_total_return,worst_max_dd,avg_trades
pbm0p0060__long__ret300_spread125_close0p6_wick0p5__deadline9__maxholdnone,4,33,1.7260037227420857,0.09848770171812316,-0.05357633448994992,33.0
pbm0p0060__long__ret300_spread125_close0p7__deadline9__maxholdnone,4,39,1.7169811925505023,0.11202700247797215,-0.060536317174477716,39.25
pbm0p0060__long__ret300_spread125_close0p7_wick0p25__deadline9__maxholdnone,4,23,2.3980091909264303,0.1278252326133258,-0.0590411738991069,23.0
pbm0p0060__long__ret300_spread125_close0p7_wick0p5__deadline9__maxholdnone,4,32,1.687808430344971,0.09279092088079799,-0.05848450796629878,32.0
pbm0p0060__long__ret300_spread125_wick0p25__deadline9__maxholdnone,4,23,2.3980091909264303,0.1278252326133258,-0.0590411738991069,23.0
pbm0p0060__long__ret300_spread125_wick0p5__deadline9__maxholdnone,4,33,1.7260037227420857,0.09848770171812316,-0.05357633448994992,33.0
pbm0p0060__long__ret300_spread150__deadline9__maxholdnone,4,46,1.449115883358336,0.08740917490302613,-0.06842287616499965,46.5
pbm0p0060__long__ret300_spread150_close0p55__deadline9__maxholdnone,4,45,1.5197412189460107,0.0975873776433771,-0.06842287616499965,45.5
pbm0p0060__long__ret300_spread150_close0p55_wick0p25__deadline9__maxholdnone,4,25,2.269230676286117,0.12979714775910867,-0.05739598020500314,25.0
pbm0p0060__long__ret300_spread150_close0p55_wick0p5__deadline9__maxholdnone,4,36,1.5919982322439439,0.09078835102300031,-0.05192158594701979,36.0
pbm0p0060__long__ret300_spread150_close0p6__deadline9__maxholdnone,4,45,1.5197412189460107,0.0975873776433771,-0.06842287616499965,45.5
pbm0p0060__long__ret300_spread150_close0p6_wick0p25__deadline9__maxholdnone,4,25,2.269230676286117,0.12979714775910867,-0.05739598020500314,25.0
pbm0p0060__long__ret300_spread150_close0p6_wick0p5__deadline9__maxholdnone,4,36,1.5919982322439439,0.09078835102300031,-0.05192158594701979,36.0
pbm0p0060__long__ret300_spread150_close0p7__deadline9__maxholdnone,4,44,1.4923432828647272,0.09189526590605968,-0.06842287616499965,44.5
pbm0p0060__long__ret300_spread150_close0p7_wick0p25__deadline9__maxholdnone,4,25,2.269230676286117,0.12979714775910867,-0.05739598020500314,25.0
pbm0p0060__long__ret300_spread150_close0p7_wick0p5__deadline9__maxholdnone,4,35,1.5585355417524687,0.08513149918390739,-0.0568383409848876,35.0
pbm0p0060__long__ret300_spread150_wick0p25__deadline9__maxholdnone,4,26,2.0767428578021994,0.11932025575070004,-0.0639679869070775,26.0
pbm0p0060__long__ret300_spread150_wick0p5__deadline9__maxholdnone,4,37,1.5025582443224368,0.08067319735991618,-0.05853176112174807,37.0
pbm0p0060__long__ret300_spread175__deadline9__maxholdnone,4,49,1.15779637535148,0.03390096118983754,-0.08724629260973427,49.5
pbm0p0060__long__ret300_spread175_close0p55__deadline9__maxholdnone,4,48,1.2018225091918315,0.04357832444858656,-0.08724629260973427,48.5
pbm0p0060__long__ret300_spread175_close0p55_wick0p25__deadline9__maxholdnone,4,26,1.7014137382949723,0.09207378929147647,-0.05739598020500314,26.0
pbm0p0060__long__ret300_spread175_close0p55_wick0p5__deadline9__maxholdnone,4,37,1.3110120397980949,0.05436747665668351,-0.05192158594702034,37.0
pbm0p0060__long__ret300_spread175_close0p6__deadline9__maxholdnone,4,48,1.2018225091918315,0.04357832444858656,-0.08724629260973427,48.5
pbm0p0060__long__ret300_spread175_close0p6_wick0p25__deadline9__maxholdnone,4,26,1.7014137382949723,0.09207378929147647,-0.05739598020500314,26.0
pbm0p0060__long__ret300_spread175_close0p6_wick0p5__deadline9__maxholdnone,4,37,1.3110120397980949,0.05436747665668351,-0.05192158594702034,37.0
pbm0p0060__long__ret300_spread175_close0p7__deadline9__maxholdnone,4,47,1.1804459006531487,0.03816630482226957,-0.08724629260973427,47.5
pbm0p0060__long__ret300_spread175_close0p7_wick0p25__deadline9__maxholdnone,4,26,1.7014137382949723,0.09207378929147647,-0.05739598020500314,26.0
pbm0p0060__long__ret300_spread175_close0p7_wick0p5__deadline9__maxholdnone,4,36,1.2834554827430495,0.048899504255061066,-0.05683834098488805,36.0
pbm0p0060__long__ret300_spread175_wick0p25__deadline9__maxholdnone,4,27,1.590857537884553,0.08194671543727727,-0.0639679869070775,27.0
pbm0p0060__long__ret300_spread175_wick0p5__deadline9__maxholdnone,4,38,1.249750509987183,0.044590062886415094,-0.058531761121748294,38.0
pbm0p0060__long__ret300_spread200__deadline9__maxholdnone,4,56,1.1139821480462495,0.025653159469343212,-0.09253720150299927,56.5
pbm0p0060__long__ret300_spread200_close0p55__deadline9__maxholdnone,4,55,1.1516304047672892,0.03525332290303029,-0.09253720150299927,55.5
pbm0p0060__long__ret300_spread200_close0p55_wick0p25__deadline9__maxholdnone,4,29,1.429579821609561,0.0644276057123856,-0.0789768950685702,29.0
pbm0p0060__long__ret300_spread200_close0p55_wick0p5__deadline9__maxholdnone,4,42,1.1373800847266227,0.02429421704914292,-0.07362783704290699,42.0
pbm0p0060__long__ret300_spread200_close0p6__deadline9__maxholdnone,4,55,1.1516304047672892,0.03525332290303029,-0.09253720150299927,55.5
pbm0p0060__long__ret300_spread200_close0p6_wick0p25__deadline9__maxholdnone,4,29,1.429579821609561,0.0644276057123856,-0.0789768950685702,29.0
pbm0p0060__long__ret300_spread200_close0p6_wick0p5__deadline9__maxholdnone,4,42,1.1373800847266227,0.02429421704914292,-0.07362783704290699,42.0
pbm0p0060__long__ret300_spread200_close0p7__deadline9__maxholdnone,4,54,1.1326315649808443,0.029884476913706548,-0.09253720150299927,54.5
pbm0p0060__long__ret300_spread200_close0p7_wick0p25__deadline9__maxholdnone,4,29,1.429579821609561,0.0644276057123856,-0.0789768950685702,29.0
pbm0p0060__long__ret300_spread200_close0p7_wick0p5__deadline9__maxholdnone,4,41,1.113651740848544,0.01898220521838523,-0.07843202299593222,41.0
pbm0p0060__long__ret300_spread200_wick0p25__deadline9__maxholdnone,4,30,1.3507097348484443,0.054556901844937444,-0.08539843570627204,30.0
pbm0p0060__long__ret300_spread200_wick0p5__deadline9__maxholdnone,4,43,1.0913165023894875,0.014795680149711776,-0.08047759104308494,43.0
pbm0p0060__long__ret300_spread225__deadline9__maxholdnone,4,61,1.070669948839218,0.014073431803987901,-0.09767758147021333,61.5
pbm0p0060__long__ret300_spread225_close0p55__deadline9__maxholdnone,4,60,1.105135443231531,0.023565208423791617,-0.09767758147021333,60.5
pbm0p0060__long__ret300_spread225_close0p55_wick0p25__deadline9__maxholdnone,4,33,1.355345605928351,0.05583200649711584,-0.07897689506856997,33.0
pbm0p0060__long__ret300_spread225_close0p55_wick0p5__deadline9__maxholdnone,4,46,1.0960457587087227,0.016022708004259645,-0.0736278370429071,46.0
pbm0p0060__long__ret300_spread225_close0p6__deadline9__maxholdnone,4,60,1.105135443231531,0.023565208423791617,-0.09767758147021333,60.5
pbm0p0060__long__ret300_spread225_close0p6_wick0p25__deadline9__maxholdnone,4,33,1.355345605928351,0.05583200649711584,-0.07897689506856997,33.0
pbm0p0060__long__ret300_spread225_close0p6_wick0p5__deadline9__maxholdnone,4,46,1.0960457587087227,0.016022708004259645,-0.0736278370429071,46.0
pbm0p0060__long__ret300_spread225_close0p7__deadline9__maxholdnone,4,58,1.0994079671251962,0.021567824701691052,-0.09767758147021333,58.5
pbm0p0060__long__ret300_spread225_close0p7_wick0p25__deadline9__maxholdnone,4,33,1.355345605928351,0.05583200649711584,-0.07897689506856997,33.0
pbm0p0060__long__ret300_spread225_close0p7_wick0p5__deadline9__maxholdnone,4,45,1.0733942512421304,0.010753592397236611,-0.07843202299593244,45.0
pbm0p0060__long__ret300_spread225_wick0p25__deadline9__maxholdnone,4,34,1.2849454750733702,0.04604101177471609,-0.08326702626388405,34.0
pbm0p0060__long__ret300_spread225_wick0p5__deadline9__maxholdnone,4,47,1.0535926590276374,0.006600874880530183,-0.07833471394615876,47.0
pbm0p0060__long__ret300_spread250__deadline9__maxholdnone,4,64,0.9882118047767676,-0.01089292469637193,-0.09767758147021333,64.5
pbm0p0060__long__ret300_spread250_close0p55__deadline9__maxholdnone,4,63,1.0175003636117064,-0.0016348343871251947,-0.09767758147021333,63.5
pbm0p0060__long__ret300_spread250_close0p55_wick0p25__deadline9__maxholdnone,4,34,1.2620858352062123,0.04262685158612545,-0.08175347676004097,34.0
pbm0p0060__long__ret300_spread250_close0p55_wick0p5__deadline9__maxholdnone,4,47,1.0395521109289436,0.0033154428619643905,-0.07681302106897281,47.0
pbm0p0060__long__ret300_spread250_close0p6__deadline9__maxholdnone,4,63,1.0175003636117064,-0.0016348343871251947,-0.09767758147021333,63.5
pbm0p0060__long__ret300_spread250_close0p6_wick0p25__deadline9__maxholdnone,4,34,1.2620858352062123,0.04262685158612545,-0.08175347676004097,34.0
pbm0p0060__long__ret300_spread250_close0p6_wick0p5__deadline9__maxholdnone,4,47,1.0395521109289436,0.0033154428619643905,-0.07681302106897281,47.0
pbm0p0060__long__ret300_spread250_close0p7__deadline9__maxholdnone,4,61,1.0113145684611318,-0.003583042780782031,-0.09767758147021333,61.5
pbm0p0060__long__ret300_spread250_close0p7_wick0p25__deadline9__maxholdnone,4,34,1.2620858352062123,0.04262685158612545,-0.08175347676004097,34.0
pbm0p0060__long__ret300_spread250_close0p7_wick0p5__deadline9__maxholdnone,4,46,1.0180681334439519,-0.0018877725948391877,-0.08160068858916136,46.0
pbm0p0060__long__ret300_spread250_wick0p25__deadline9__maxholdnone,4,35,1.2008217231660945,0.03295831157360962,-0.09026860682579096,35.0
pbm0p0060__long__ret300_spread250_wick0p5__deadline9__maxholdnone,4,48,1.0012861641356727,-0.005988552608446218,-0.08537396521811813,48.0
pbm0p0060__long__ret300_spread300__deadline9__maxholdnone,4,68,0.9552930792467607,-0.022197029445083616,-0.10724522225373279,68.5
pbm0p0060__long__ret300_spread300_close0p55__deadline9__maxholdnone,4,67,0.9821772295659482,-0.013044746105822291,-0.10724522225373279,67.5
pbm0p0060__long__ret300_spread300_close0p55_wick0p25__deadline9__maxholdnone,4,36,1.25774627125929,0.04274425245837654,-0.08522530355101687,36.0
pbm0p0060__long__ret300_spread300_close0p55_wick0p5__deadline9__maxholdnone,4,49,1.0396579640007362,0.0034284172285421466,-0.08061430993453622,49.0
pbm0p0060__long__ret300_spread300_close0p6__deadline9__maxholdnone,4,67,0.9821772295659482,-0.013044746105822291,-0.10724522225373279,67.5
pbm0p0060__long__ret300_spread300_close0p6_wick0p25__deadline9__maxholdnone,4,36,1.25774627125929,0.04274425245837654,-0.08522530355101687,36.0
pbm0p0060__long__ret300_spread300_close0p6_wick0p5__deadline9__maxholdnone,4,49,1.0396579640007362,0.0034284172285421466,-0.08061430993453622,49.0
pbm0p0060__long__ret300_spread300_close0p7__deadline9__maxholdnone,4,65,0.9759558169713026,-0.014970689213643307,-0.10724522225373279,65.5
pbm0p0060__long__ret300_spread300_close0p7_wick0p25__deadline9__maxholdnone,4,36,1.25774627125929,0.04274425245837654,-0.08522530355101687,36.0
pbm0p0060__long__ret300_spread300_close0p7_wick0p5__deadline9__maxholdnone,4,48,1.018499627183154,-0.0017753841157549521,-0.0825904221332957,48.0
pbm0p0060__long__ret300_spread300_wick0p25__deadline9__maxholdnone,4,37,1.197863447499874,0.03307462375815895,-0.09370823849710885,37.0
pbm0p0060__long__ret300_spread300_wick0p5__deadline9__maxholdnone,4,50,1.0019471505544149,-0.005876625881474196,-0.08914000377966369,50.0
pbm0p0060__long__ret400_spread125__deadline9__maxholdnone,4,30,1.9155128949938005,0.11755110900577193,-0.05499587947784701,30.25
pbm0p0060__long__ret400_spread125_close0p55__deadline9__maxholdnone,4,30,1.9155128949938005,0.11755110900577193,-0.05499587947784701,30.25
pbm0p0060__long__ret400_spread125_close0p55_wick0p25__deadline9__maxholdnone,4,16,2.7690050275178906,0.12576773064191293,-0.05115343140660533,16.0
pbm0p0060__long__ret400_spread125_close0p55_wick0p5__deadline9__maxholdnone,4,23,1.914012436991829,0.09821947022906619,-0.054995879477846565,23.0
pbm0p0060__long__ret400_spread125_close0p6__deadline9__maxholdnone,4,30,1.9155128949938005,0.11755110900577193,-0.05499587947784701,30.25
pbm0p0060__long__ret400_spread125_close0p6_wick0p25__deadline9__maxholdnone,4,16,2.7690050275178906,0.12576773064191293,-0.05115343140660533,16.0
pbm0p0060__long__ret400_spread125_close0p6_wick0p5__deadline9__maxholdnone,4,23,1.914012436991829,0.09821947022906619,-0.054995879477846565,23.0
pbm0p0060__long__ret400_spread125_close0p7__deadline9__maxholdnone,4,30,1.9155128949938005,0.11755110900577193,-0.05499587947784701,30.25
pbm0p0060__long__ret400_spread125_close0p7_wick0p25__deadline9__maxholdnone,4,16,2.7690050275178906,0.12576773064191293,-0.05115343140660533,16.0
pbm0p0060__long__ret400_spread125_close0p7_wick0p5__deadline9__maxholdnone,4,23,1.914012436991829,0.09821947022906619,-0.054995879477846565,23.0
pbm0p0060__long__ret400_spread125_wick0p25__deadline9__maxholdnone,4,16,2.7690050275178906,0.12576773064191293,-0.05115343140660533,16.0
pbm0p0060__long__ret400_spread125_wick0p5__deadline9__maxholdnone,4,23,1.914012436991829,0.09821947022906619,-0.054995879477846565,23.0
pbm0p0060__long__ret400_spread150__deadline9__maxholdnone,4,35,1.6216369688898438,0.09874716452017096,-0.05688123618466645,35.5
pbm0p0060__long__ret400_spread150_close0p55__deadline9__maxholdnone,4,34,1.7211478833090543,0.1090314913945225,-0.05688123618466645,34.5
pbm0p0060__long__ret400_spread150_close0p55_wick0p25__deadline9__maxholdnone,4,17,2.9477776064803027,0.13977282313292094,-0.04576822571139638,17.0
pbm0p0060__long__ret400_spread150_close0p55_wick0p5__deadline9__maxholdnone,4,25,1.8772117600967817,0.10216157398620118,-0.04576822571139638,25.0
pbm0p0060__long__ret400_spread150_close0p6__deadline9__maxholdnone,4,34,1.7211478833090543,0.1090314913945225,-0.05688123618466645,34.5
pbm0p0060__long__ret400_spread150_close0p6_wick0p25__deadline9__maxholdnone,4,17,2.9477776064803027,0.13977282313292094,-0.04576822571139638,17.0
pbm0p0060__long__ret400_spread150_close0p6_wick0p5__deadline9__maxholdnone,4,25,1.8772117600967817,0.10216157398620118,-0.04576822571139638,25.0
pbm0p0060__long__ret400_spread150_close0p7__deadline9__maxholdnone,4,34,1.7211478833090543,0.1090314913945225,-0.05688123618466645,34.5
pbm0p0060__long__ret400_spread150_close0p7_wick0p25__deadline9__maxholdnone,4,17,2.9477776064803027,0.13977282313292094,-0.04576822571139638,17.0
pbm0p0060__long__ret400_spread150_close0p7_wick0p5__deadline9__maxholdnone,4,25,1.8772117600967817,0.10216157398620118,-0.04576822571139638,25.0
pbm0p0060__long__ret400_spread150_wick0p25__deadline9__maxholdnone,4,18,2.601151435225967,0.1292034241874842,-0.04576822571139638,18.0
pbm0p0060__long__ret400_spread150_wick0p5__deadline9__maxholdnone,4,26,1.7389511046967043,0.0919409535771527,-0.04576822571139638,26.0
pbm0p0060__long__ret400_spread175__deadline9__maxholdnone,4,38,1.2338030253271617,0.04468104161740216,-0.075937862623771,38.5
pbm0p0060__long__ret400_spread175_close0p55__deadline9__maxholdnone,4,37,1.2896928008838042,0.054459306953015485,-0.075937862623771,37.5
pbm0p0060__long__ret400_spread175_close0p55_wick0p25__deadline9__maxholdnone,4,18,1.991990958698866,0.10171638188239274,-0.04576822571139638,18.0
pbm0p0060__long__ret400_spread175_close0p55_wick0p5__deadline9__maxholdnone,4,26,1.4594128599400416,0.06536095342595516,-0.0625768956758822,26.0
pbm0p0060__long__ret400_spread175_close0p6__deadline9__maxholdnone,4,37,1.2896928008838042,0.054459306953015485,-0.075937862623771,37.5
pbm0p0060__long__ret400_spread175_close0p6_wick0p25__deadline9__maxholdnone,4,18,1.991990958698866,0.10171638188239274,-0.04576822571139638,18.0
pbm0p0060__long__ret400_spread175_close0p6_wick0p5__deadline9__maxholdnone,4,26,1.4594128599400416,0.06536095342595516,-0.0625768956758822,26.0
pbm0p0060__long__ret400_spread175_close0p7__deadline9__maxholdnone,4,37,1.2896928008838042,0.054459306953015485,-0.075937862623771,37.5
pbm0p0060__long__ret400_spread175_close0p7_wick0p25__deadline9__maxholdnone,4,18,1.991990958698866,0.10171638188239274,-0.04576822571139638,18.0
pbm0p0060__long__ret400_spread175_close0p7_wick0p5__deadline9__maxholdnone,4,26,1.4594128599400416,0.06536095342595516,-0.0625768956758822,26.0
pbm0p0060__long__ret400_spread175_wick0p25__deadline9__maxholdnone,4,19,1.8274291997320073,0.0914998898512609,-0.04576822571139638,19.0
pbm0p0060__long__ret400_spread175_wick0p5__deadline9__maxholdnone,4,27,1.3744544280685669,0.05548159439131983,-0.0625768956758822,27.0
pbm0p0060__long__ret400_spread200__deadline9__maxholdnone,4,44,1.1221656474782606,0.02350437224153956,-0.08129432246719626,44.5
pbm0p0060__long__ret400_spread200_close0p55__deadline9__maxholdnone,4,43,1.16640300479914,0.033084422922313506,-0.08129432246719626,43.5
pbm0p0060__long__ret400_spread200_close0p55_wick0p25__deadline9__maxholdnone,4,21,1.598202062301127,0.07382609310861588,-0.06134341633046392,21.0
pbm0p0060__long__ret400_spread200_close0p55_wick0p5__deadline9__maxholdnone,4,31,1.2230382516236007,0.03497413171773123,-0.06514459904942105,31.0
pbm0p0060__long__ret400_spread200_close0p6__deadline9__maxholdnone,4,43,1.16640300479914,0.033084422922313506,-0.08129432246719626,43.5
pbm0p0060__long__ret400_spread200_close0p6_wick0p25__deadline9__maxholdnone,4,21,1.598202062301127,0.07382609310861588,-0.06134341633046392,21.0
pbm0p0060__long__ret400_spread200_close0p6_wick0p5__deadline9__maxholdnone,4,31,1.2230382516236007,0.03497413171773123,-0.06514459904942105,31.0
pbm0p0060__long__ret400_spread200_close0p7__deadline9__maxholdnone,4,43,1.16640300479914,0.033084422922313506,-0.08129432246719626,43.5
pbm0p0060__long__ret400_spread200_close0p7_wick0p25__deadline9__maxholdnone,4,21,1.598202062301127,0.07382609310861588,-0.06134341633046392,21.0
pbm0p0060__long__ret400_spread200_close0p7_wick0p5__deadline9__maxholdnone,4,31,1.2230382516236007,0.03497413171773123,-0.06514459904942105,31.0
pbm0p0060__long__ret400_spread200_wick0p25__deadline9__maxholdnone,4,22,1.4905137267302682,0.06386823471286318,-0.06742072134609578,22.0
pbm0p0060__long__ret400_spread200_wick0p5__deadline9__maxholdnone,4,32,1.163288191124339,0.02537655729385313,-0.06726554833037501,32.0
pbm0p0060__long__ret400_spread225__deadline9__maxholdnone,4,49,1.0718514869626652,0.011948904600811883,-0.08649838842822188,49.5
pbm0p0060__long__ret400_spread225_close0p55__deadline9__maxholdnone,4,48,1.1117823309377002,0.021420795542712368,-0.08649838842822188,48.5
pbm0p0060__long__ret400_spread225_close0p55_wick0p25__deadline9__maxholdnone,4,25,1.4949874800842406,0.06515459804993284,-0.06134341633046403,25.0
pbm0p0060__long__ret400_spread225_close0p55_wick0p5__deadline9__maxholdnone,4,35,1.1685457092925051,0.02661637888731372,-0.06702390441299055,35.0
pbm0p0060__long__ret400_spread225_close0p6__deadline9__maxholdnone,4,48,1.1117823309377002,0.021420795542712368,-0.08649838842822188,48.5
pbm0p0060__long__ret400_spread225_close0p6_wick0p25__deadline9__maxholdnone,4,25,1.4949874800842406,0.06515459804993284,-0.06134341633046403,25.0
pbm0p0060__long__ret400_spread225_close0p6_wick0p5__deadline9__maxholdnone,4,35,1.1685457092925051,0.02661637888731372,-0.06702390441299055,35.0
pbm0p0060__long__ret400_spread225_close0p7__deadline9__maxholdnone,4,47,1.126448790861809,0.024741930105213195,-0.08649838842822188,47.5
pbm0p0060__long__ret400_spread225_close0p7_wick0p25__deadline9__maxholdnone,4,25,1.4949874800842406,0.06515459804993284,-0.06134341633046403,25.0
pbm0p0060__long__ret400_spread225_close0p7_wick0p5__deadline9__maxholdnone,4,35,1.1685457092925051,0.02661637888731372,-0.06702390441299055,35.0
pbm0p0060__long__ret400_spread225_wick0p25__deadline9__maxholdnone,4,26,1.4013592530903214,0.05527715260039967,-0.06524741620656949,26.0
pbm0p0060__long__ret400_spread225_wick0p5__deadline9__maxholdnone,4,36,1.114435139959517,0.017096307999367566,-0.06702390441299055,36.0
pbm0p0060__long__ret400_spread250__deadline9__maxholdnone,4,52,0.9778814411157195,-0.012965146315074838,-0.08649838842822188,52.5
pbm0p0060__long__ret400_spread250_close0p55__deadline9__maxholdnone,4,51,1.01100946513662,-0.003726452100918376,-0.08649838842822188,51.5
pbm0p0060__long__ret400_spread250_close0p55_wick0p25__deadline9__maxholdnone,4,26,1.3714094845888076,0.051832846687168255,-0.06134341633046392,26.0
pbm0p0060__long__ret400_spread250_close0p55_wick0p5__deadline9__maxholdnone,4,36,1.0967262349587215,0.013776620067780021,-0.06702390441299055,36.0
pbm0p0060__long__ret400_spread250_close0p6__deadline9__maxholdnone,4,51,1.01100946513662,-0.003726452100918376,-0.08649838842822188,51.5
pbm0p0060__long__ret400_spread250_close0p6_wick0p25__deadline9__maxholdnone,4,26,1.3714094845888076,0.051832846687168255,-0.06134341633046392,26.0
pbm0p0060__long__ret400_spread250_close0p6_wick0p5__deadline9__maxholdnone,4,36,1.0967262349587215,0.013776620067780021,-0.06702390441299055,36.0
pbm0p0060__long__ret400_spread250_close0p7__deadline9__maxholdnone,4,50,1.0231231765509035,-0.00048708344103531864,-0.08649838842822188,50.5
pbm0p0060__long__ret400_spread250_close0p7_wick0p25__deadline9__maxholdnone,4,26,1.3714094845888076,0.051832846687168255,-0.06134341633046392,26.0
pbm0p0060__long__ret400_spread250_close0p7_wick0p5__deadline9__maxholdnone,4,36,1.0967262349587215,0.013776620067780021,-0.06702390441299055,36.0
pbm0p0060__long__ret400_spread250_wick0p25__deadline9__maxholdnone,4,27,1.2922104039389977,0.042078937175628495,-0.066415968668745,27.0
pbm0p0060__long__ret400_spread250_wick0p5__deadline9__maxholdnone,4,37,1.0489265629345113,0.004375615480216144,-0.06702390441299055,37.0
pbm0p0060__long__ret400_spread300__deadline9__maxholdnone,4,56,0.9412343606902156,-0.024245568480954605,-0.09827690439768522,56.5
pbm0p0060__long__ret400_spread300_close0p55__deadline9__maxholdnone,4,55,0.97129479314022,-0.015112459566656633,-0.09827690439768522,55.5
pbm0p0060__long__ret400_spread300_close0p55_wick0p25__deadline9__maxholdnone,4,28,1.3635839307439672,0.0519512841640819,-0.06134341633046392,28.0
pbm0p0060__long__ret400_spread300_close0p55_wick0p5__deadline9__maxholdnone,4,38,1.0958217392840301,0.013890772373834848,-0.06702390441299055,38.0
pbm0p0060__long__ret400_spread300_close0p6__deadline9__maxholdnone,4,55,0.97129479314022,-0.015112459566656633,-0.09827690439768522,55.5
pbm0p0060__long__ret400_spread300_close0p6_wick0p25__deadline9__maxholdnone,4,28,1.3635839307439672,0.0519512841640819,-0.06134341633046392,28.0
pbm0p0060__long__ret400_spread300_close0p6_wick0p5__deadline9__maxholdnone,4,38,1.0958217392840301,0.013890772373834848,-0.06702390441299055,38.0
pbm0p0060__long__ret400_spread300_close0p7__deadline9__maxholdnone,4,54,0.9822586481612204,-0.011910112341121493,-0.09827690439768522,54.5
pbm0p0060__long__ret400_spread300_close0p7_wick0p25__deadline9__maxholdnone,4,28,1.3635839307439672,0.0519512841640819,-0.06134341633046392,28.0
pbm0p0060__long__ret400_spread300_close0p7_wick0p5__deadline9__maxholdnone,4,38,1.0958217392840301,0.013890772373834848,-0.06702390441299055,38.0
pbm0p0060__long__ret400_spread300_wick0p25__deadline9__maxholdnone,4,29,1.2866265828162613,0.04219627635214507,-0.0699457855202873,29.0
pbm0p0060__long__ret400_spread300_wick0p5__deadline9__maxholdnone,4,39,1.0488853223221757,0.0044887092233383274,-0.06726689357375848,39.0
pbm0p0075__long__ret0_spread125__deadline9__maxholdnone,4,49,1.2412802983879376,0.06244743093145044,-0.08594580467892665,49.0
pbm0p0075__long__ret0_spread125_close0p55__deadline9__maxholdnone,4,49,1.2412802983879376,0.06244743093145044,-0.08594580467892665,49.0
pbm0p0075__long__ret0_spread125_close0p55_wick0p25__deadline9__maxholdnone,4,29,1.3807455246583873,0.0685475659421717,-0.0721147112305155,29.0
pbm0p0075__long__ret0_spread125_close0p55_wick0p5__deadline9__maxholdnone,4,36,1.5117876230704121,0.10565604381231064,-0.06779070574614787,36.0
pbm0p0075__long__ret0_spread125_close0p6__deadline9__maxholdnone,4,48,1.2075636840099315,0.052435106490565486,-0.0945596964289237,48.0
pbm0p0075__long__ret0_spread125_close0p6_wick0p25__deadline9__maxholdnone,4,28,1.330884587897196,0.058477754863283105,-0.0721147112305156,28.0
pbm0p0075__long__ret0_spread125_close0p6_wick0p5__deadline9__maxholdnone,4,35,1.466412037491741,0.09523652873007404,-0.06779070574614787,35.0
pbm0p0075__long__ret0_spread125_close0p7__deadline9__maxholdnone,4,46,1.211425101913043,0.051090898308149724,-0.0866907345992678,46.0
pbm0p0075__long__ret0_spread125_close0p7_wick0p25__deadline9__maxholdnone,4,27,1.4198886086105984,0.07129048719964848,-0.0721147112305156,27.0
pbm0p0075__long__ret0_spread125_close0p7_wick0p5__deadline9__maxholdnone,4,34,1.555123999400586,0.10849422113140461,-0.06779070574614798,34.0
pbm0p0075__long__ret0_spread125_wick0p25__deadline9__maxholdnone,4,29,1.3807455246583873,0.0685475659421717,-0.0721147112305155,29.0
pbm0p0075__long__ret0_spread125_wick0p5__deadline9__maxholdnone,4,36,1.5117876230704121,0.10565604381231064,-0.06779070574614787,36.0
pbm0p0075__long__ret0_spread150__deadline9__maxholdnone,4,52,1.0952864273950265,0.02272157333045355,-0.1131263703200639,52.0
pbm0p0075__long__ret0_spread150_close0p55__deadline9__maxholdnone,4,52,1.0952864273950265,0.02272157333045355,-0.1131263703200639,52.0
pbm0p0075__long__ret0_spread150_close0p55_wick0p25__deadline9__maxholdnone,4,30,1.3083302686564124,0.05726297827998539,-0.08191380975949836,30.0
pbm0p0075__long__ret0_spread150_close0p55_wick0p5__deadline9__maxholdnone,4,39,1.281844445919983,0.06431457761509596,-0.10922481114127969,39.0
pbm0p0075__long__ret0_spread150_close0p6__deadline9__maxholdnone,4,51,1.065535411324037,0.013083618635697736,-0.11312637032006378,51.0
pbm0p0075__long__ret0_spread150_close0p6_wick0p25__deadline9__maxholdnone,4,29,1.261084363003834,0.047299511241814196,-0.08191380975949869,29.0
pbm0p0075__long__ret0_spread150_close0p6_wick0p5__deadline9__maxholdnone,4,38,1.2433704953023323,0.054284657500457634,-0.10922481114128002,38.0
pbm0p0075__long__ret0_spread150_close0p7__deadline9__maxholdnone,4,49,1.0634064485992556,0.01178967159683264,-0.12485265946892854,49.0
pbm0p0075__long__ret0_spread150_close0p7_wick0p25__deadline9__maxholdnone,4,28,1.3407179970698686,0.05997693242699631,-0.08191380975949847,28.0
pbm0p0075__long__ret0_spread150_close0p7_wick0p5__deadline9__maxholdnone,4,37,1.306567050011553,0.06704663295135904,-0.10922481114127958,37.0
pbm0p0075__long__ret0_spread150_wick0p25__deadline9__maxholdnone,4,30,1.3083302686564124,0.05726297827998539,-0.08191380975949836,30.0
pbm0p0075__long__ret0_spread150_wick0p5__deadline9__maxholdnone,4,39,1.281844445919983,0.06431457761509596,-0.10922481114127969,39.0
pbm0p0075__long__ret0_spread175__deadline9__maxholdnone,4,55,1.0947452788025738,0.023183500698936266,-0.10191596099141387,55.0
pbm0p0075__long__ret0_spread175_close0p55__deadline9__maxholdnone,4,55,1.0947452788025738,0.023183500698936266,-0.10191596099141387,55.0
pbm0p0075__long__ret0_spread175_close0p55_wick0p25__deadline9__maxholdnone,4,31,1.2149756341969462,0.04090510842936945,-0.09611834989768997,31.0
