emergency_mult,breakeven_trigger,lock_profit_mult,trail_start_mult,trail_distance_mult,fail_bars,fail_progress_mult,config_id,mode,trades,equity_multiple,annualized_multiple,total_return,max_dd,win_rate,profit_factor,avg_trade,avg_win,avg_loss_abs,payoff_ratio,worst_trade,best_trade,long_trades,short_trades,long_short_ratio,long_share,short_share,long_win_rate,short_win_rate,long_payoff_ratio,short_payoff_ratio
1.0,1.0,0.25,2.0,1.0,5,0.5,em1p0__be1p0__lock0p25__ts2p0__td1p0__fail5_0p5,5m_conservative,3898,0.00027436183088341707,1.0937256590092507e-14,-0.9997256381691166,-0.9997276135386247,0.2957927142124166,0.23548786841241587,-0.002094533126877113,0.002181141887483662,0.003890472395204244,0.5606367725863673,-0.018613436776766707,0.03781925997219416,1997,1901,1.0504997369805367,0.5123140071831709,0.4876859928168291,0.30195292939409113,0.289321409784324,0.570186730910172,0.5494964819762164
1.0,1.0,0.25,2.0,1.0,5,0.5,em1p0__be1p0__lock0p25__ts2p0__td1p0__fail5_0p5,5m_optimistic,3898,0.00030282664908624354,1.6104683124096786e-14,-0.9996971733509138,-0.9996993536634118,0.2991277578245254,0.2401964665908678,-0.002069212045998924,0.002186822773215022,0.003885660288752753,0.5627930932472134,-0.018613436776766707,0.03781925997219416,1997,1901,1.0504997369805367,0.5123140071831709,0.4876859928168291,0.30645968953430147,0.2914255654918464,0.5733412278792877,0.5503512468473387
1.0,1.0,0.25,2.0,1.0,5,0.5,em1p0__be1p0__lock0p25__ts2p0__td1p0__fail5_0p5,1m_conservative,3749,0.0012356670639904338,3.988490829876273e-12,-0.9987643329360095,-0.9987728723167012,0.29874633235529474,0.34992538247351146,-0.0017748290036582127,0.003197909519244778,0.0038933026231528305,0.8213873486811264,-0.018613436776766707,0.03633685444119938,1924,1825,1.0542465753424657,0.5132035209389171,0.486796479061083,0.3004158004158004,0.29698630136986304,0.8607187518730532,0.7786902848230501
1.0,1.0,0.25,2.0,1.0,5,0.5,em1p0__be1p0__lock0p25__ts2p0__td1p0__fail5_0p5,1m_optimistic,3749,0.0012701539306939162,4.4429299766589845e-12,-0.998729846069306,-0.9987386237799591,0.29927980794878634,0.35223911614040904,-0.0017674377980030228,0.003211364379152779,0.003893899938379425,0.8247167184499595,-0.018613436776766707,0.03633685444119938,1924,1825,1.0542465753424657,0.5132035209389171,0.486796479061083,0.30145530145530147,0.29698630136986304,0.8649097965424298,0.7808865675630055
1.25,1.0,0.0,1.5,1.0,3,0.3,em1p25__be1p0__lock0p0__ts1p5__td1p0__fail3_0p3,5m_conservative,3509,0.00045420769927985704,7.889970233537716e-14,-0.9995457923007202,-0.9995481231016039,0.1974921630094044,0.2599006593635442,-0.0021824680137988123,0.0038807474878860015,0.0036745874536665596,1.056104266620116,-0.021430223638376208,0.031803496760621525,1784,1725,1.0342028985507246,0.5084069535480193,0.4915930464519806,0.21132286995515695,0.18318840579710144,1.0350344699725964,1.0793906717039616
1.25,1.0,0.0,1.5,1.0,3,0.3,em1p25__be1p0__lock0p0__ts1p5__td1p0__fail3_0p3,5m_optimistic,3509,0.00049684801451041,1.1215707443869663e-13,-0.9995031519854896,-0.9995057015983498,0.20205186662866914,0.26533650118460356,-0.0021568985782382715,0.00385545281607037,0.003679311842011424,1.0478733474145134,-0.021430223638376208,0.031803496760621525,1784,1725,1.0342028985507246,0.5084069535480193,0.4915930464519806,0.2158071748878924,0.18782608695652173,1.0292801095370097,1.0682203934098955
1.25,1.0,0.0,1.5,1.0,3,0.3,em1p25__be1p0__lock0p0__ts1p5__td1p0__fail3_0p3,1m_conservative,3384,0.0022133873582994,3.918606360819276e-11,-0.9977866126417007,-0.9978042646352792,0.2393617021276596,0.3823123472143717,-0.0017934971283205831,0.00463762282968849,0.0038172761360856762,1.2149036811478922,-0.021430223638376208,0.03633685444119938,1721,1663,1.0348767288033673,0.5085697399527187,0.4914302600472813,0.24694944799535154,0.23150932050511125,1.214467926987451,1.214326201868162
1.25,1.0,0.0,1.5,1.0,3,0.3,em1p25__be1p0__lock0p0__ts1p5__td1p0__fail3_0p3,1m_optimistic,3384,0.0022583440662525657,4.2399632569547706e-11,-0.9977416559337474,-0.9977596664617313,0.24083924349881797,0.3840442474858027,-0.0017875373657118769,0.0046276406061306055,0.003822714495743649,1.210564014467518,-0.021430223638376208,0.03633685444119938,1721,1663,1.0348767288033673,0.5085697399527187,0.4914302600472813,0.24869262056943636,0.232711966325917,1.2094612788731467,1.2106993446121126
1.25,1.0,0.0,1.5,1.0,3,0.5,em1p25__be1p0__lock0p0__ts1p5__td1p0__fail3_0p5,5m_conservative,3665,0.0003692493712364745,3.5038732909539e-14,-0.9996307506287635,-0.9996326454596133,0.19290586630286494,0.2458508552952367,-0.002146396109303504,0.003627261934268464,0.00352637455311871,1.0286093776001557,-0.017707095769866392,0.031803496760621525,1873,1792,1.0452008928571428,0.5110504774897681,0.48894952251023194,0.20662039508809396,0.17857142857142858,1.0132229989976562,1.0455527316574942
1.25,1.0,0.0,1.5,1.0,3,0.5,em1p25__be1p0__lock0p0__ts1p5__td1p0__fail3_0p5,5m_optimistic,3665,0.00040295665307760875,4.9346952105034885e-14,-0.9995970433469223,-0.9995991111492176,0.19727148703956343,0.25077578778800685,-0.0021225669151010724,0.0036013959497734897,0.0035292375987531154,1.0204458750654442,-0.017707095769866392,0.031803496760621525,1873,1792,1.0452008928571428,0.5110504774897681,0.48894952251023194,0.21089161772557394,0.18303571428571427,1.0090075557610518,1.0325959745129418
