variant_id,round_name,variant_json,signal_effective,development_pass,complete_development_pass,gate_failures,train_start,train_end_exclusive,train_return_pct,train_annual_return_pct,train_max_drawdown_pct,train_sharpe,train_trades,train_win_rate,train_profit_factor,train_long_trades,train_short_trades,train_top_trade_positive_pnl_share,train_top3_trade_positive_pnl_share,validation_start,validation_end_exclusive,validation_return_pct,validation_annual_return_pct,validation_max_drawdown_pct,validation_sharpe,validation_trades,validation_win_rate,validation_profit_factor,validation_long_trades,validation_short_trades,validation_top_trade_positive_pnl_share,validation_top3_trade_positive_pnl_share,stress_2x_train_start,stress_2x_train_end_exclusive,stress_2x_train_return_pct,stress_2x_train_annual_return_pct,stress_2x_train_max_drawdown_pct,stress_2x_train_sharpe,stress_2x_train_trades,stress_2x_train_win_rate,stress_2x_train_profit_factor,stress_2x_train_long_trades,stress_2x_train_short_trades,stress_2x_train_top_trade_positive_pnl_share,stress_2x_train_top3_trade_positive_pnl_share,stress_2x_validation_start,stress_2x_validation_end_exclusive,stress_2x_validation_return_pct,stress_2x_validation_annual_return_pct,stress_2x_validation_max_drawdown_pct,stress_2x_validation_sharpe,stress_2x_validation_trades,stress_2x_validation_win_rate,stress_2x_validation_profit_factor,stress_2x_validation_long_trades,stress_2x_validation_short_trades,stress_2x_validation_top_trade_positive_pnl_share,stress_2x_validation_top3_trade_positive_pnl_share
iter-524b11406ef5,R3_breakout_quality,"{""atr_cap"": 0.0035, ""atr_floor"": 0.0, ""body_atr_min"": -100.0, ""close_location_min"": 0.7, ""cooldown_bars"": 0, ""ema_spread_min"": 0.0, ""max_hold_bars"": 192, ""momentum_lookback"": 0, ""momentum_threshold"": 0.0, ""role"": ""child"", ""round_name"": ""R3_breakout_quality"", ""rvol_min"": 3.0, ""slow_slope_atr_min"": 0.0, ""stop_atr"": 4.0, ""take_profit_atr"": 0.0}",True,False,False,train_top3_trade_concentration,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,29.833974369155335,13.924365579304387,-12.768817082295335,1.1000495127065557,24,0.2916666666666667,2.446335266301136,24,0,0.34310169451181305,0.790982308153084,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,23.3809987619614,11.076999762309669,-7.487699499637246,1.0435526261391073,37,0.35135135135135137,1.8232171990076573,37,0,0.19904379703028272,0.529700552228679,,,,,,,,,,,,,,,,,,,,,,,,,,
iter-5fef566a8fbf,R3_breakout_quality,"{""atr_cap"": 0.0035, ""atr_floor"": 0.0, ""body_atr_min"": -100.0, ""close_location_min"": 0.8, ""cooldown_bars"": 0, ""ema_spread_min"": 0.0, ""max_hold_bars"": 192, ""momentum_lookback"": 0, ""momentum_threshold"": 0.0, ""role"": ""child"", ""round_name"": ""R3_breakout_quality"", ""rvol_min"": 3.0, ""slow_slope_atr_min"": 0.0, ""stop_atr"": 4.0, ""take_profit_atr"": 0.0}",True,False,False,validation_return|train_sample|validation_pf|train_top_trade_concentration|train_top3_trade_concentration|validation_top_trade_concentration|validation_top3_trade_concentration,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,18.836912118782443,8.999476700158926,-9.979376355629865,1.0161358462749142,14,0.35714285714285715,2.819723702272603,14,0,0.38355542483345767,0.9167067527516511,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,-5.2193168236831955,-2.6446287170980964,-12.279050797753344,-0.33406891877001504,26,0.15384615384615385,0.8084498425672315,26,0,0.5033014726877832,0.9698757773113528,,,,,,,,,,,,,,,,,,,,,,,,,,
iter-dc9690d89306,R3_breakout_quality,"{""atr_cap"": 0.0035, ""atr_floor"": 0.0, ""body_atr_min"": -100.0, ""close_location_min"": 0.9, ""cooldown_bars"": 0, ""ema_spread_min"": 0.0, ""max_hold_bars"": 192, ""momentum_lookback"": 0, ""momentum_threshold"": 0.0, ""role"": ""child"", ""round_name"": ""R3_breakout_quality"", ""rvol_min"": 3.0, ""slow_slope_atr_min"": 0.0, ""stop_atr"": 4.0, ""take_profit_atr"": 0.0}",True,False,False,train_sample|validation_sample|train_top_trade_concentration|train_top3_trade_concentration|validation_top_trade_concentration|validation_top3_trade_concentration,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,12.06025961239494,5.850274229229546,-10.820617431994018,0.7642368509129068,8,0.5,3.370831466152997,8,0,0.5935259658734396,0.9427336397894168,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,4.543609308064767,2.2465692862429387,-8.953876838193198,0.4016083418307228,12,0.16666666666666666,1.453249685249981,12,0,0.5795360684084606,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
iter-8241eca1db68,R3_breakout_quality,"{""atr_cap"": 0.0035, ""atr_floor"": 0.0, ""body_atr_min"": 1.0, ""close_location_min"": 0.0, ""cooldown_bars"": 0, ""ema_spread_min"": 0.0, ""max_hold_bars"": 192, ""momentum_lookback"": 0, ""momentum_threshold"": 0.0, ""role"": ""child"", ""round_name"": ""R3_breakout_quality"", ""rvol_min"": 3.0, ""slow_slope_atr_min"": 0.0, ""stop_atr"": 4.0, ""take_profit_atr"": 0.0}",True,True,True,,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,33.601277359691764,15.563118120843411,-13.690575002099036,1.1683179938010715,31,0.2903225806451613,2.2530540301410826,31,0,0.2909448081290611,0.6707404817878492,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,28.647147699805807,13.422725985494544,-9.680067053311825,1.0338825640136862,52,0.3076923076923077,1.6823933169879977,52,0,0.16086956709322303,0.45847759758095963,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,21.566011344579692,10.242251077092646,-15.963832151764413,0.8044548605261833,31.0,0.25806451612903225,1.690153889908496,31.0,0.0,0.2985886875302003,0.6848111915527072,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,7.830755430754999,3.8415886968005797,-12.307606815072026,0.3498933364179027,54.0,0.2962962962962963,1.1927491199590745,54.0,0.0,0.1748859363648623,0.49773663149354996
iter-09c3c68fa7a8,R3_breakout_quality,"{""atr_cap"": 0.0035, ""atr_floor"": 0.0, ""body_atr_min"": 1.0, ""close_location_min"": 0.7, ""cooldown_bars"": 0, ""ema_spread_min"": 0.0, ""max_hold_bars"": 192, ""momentum_lookback"": 0, ""momentum_threshold"": 0.0, ""role"": ""child"", ""round_name"": ""R3_breakout_quality"", ""rvol_min"": 3.0, ""slow_slope_atr_min"": 0.0, ""stop_atr"": 4.0, ""take_profit_atr"": 0.0}",True,False,False,train_top3_trade_concentration,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,29.833974369155335,13.924365579304387,-12.768817082295335,1.1000495127065557,24,0.2916666666666667,2.446335266301136,24,0,0.34310169451181305,0.790982308153084,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,23.37852593922234,11.07588664477197,-7.505058099300421,1.0566487516177372,37,0.35135135135135137,1.8230890597430565,37,0,0.19904379703028272,0.529700552228679,,,,,,,,,,,,,,,,,,,,,,,,,,
iter-09337f28b507,R3_breakout_quality,"{""atr_cap"": 0.0035, ""atr_floor"": 0.0, ""body_atr_min"": 1.0, ""close_location_min"": 0.8, ""cooldown_bars"": 0, ""ema_spread_min"": 0.0, ""max_hold_bars"": 192, ""momentum_lookback"": 0, ""momentum_threshold"": 0.0, ""role"": ""child"", ""round_name"": ""R3_breakout_quality"", ""rvol_min"": 3.0, ""slow_slope_atr_min"": 0.0, ""stop_atr"": 4.0, ""take_profit_atr"": 0.0}",True,False,False,validation_return|train_sample|validation_pf|train_top_trade_concentration|train_top3_trade_concentration|validation_top_trade_concentration|validation_top3_trade_concentration,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,18.836912118782443,8.999476700158926,-9.979376355629865,1.0161358462749142,14,0.35714285714285715,2.819723702272603,14,0,0.38355542483345767,0.9167067527516511,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,-5.237101052657733,-2.6537628116308443,-12.295510369410756,-0.3384859144213474,26,0.15384615384615385,0.8078175615956555,26,0,0.5033014726877832,0.9698757773113528,,,,,,,,,,,,,,,,,,,,,,,,,,
iter-d2e668f7e1ac,R3_breakout_quality,"{""atr_cap"": 0.0035, ""atr_floor"": 0.0, ""body_atr_min"": 1.0, ""close_location_min"": 0.9, ""cooldown_bars"": 0, ""ema_spread_min"": 0.0, ""max_hold_bars"": 192, ""momentum_lookback"": 0, ""momentum_threshold"": 0.0, ""role"": ""child"", ""round_name"": ""R3_breakout_quality"", ""rvol_min"": 3.0, ""slow_slope_atr_min"": 0.0, ""stop_atr"": 4.0, ""take_profit_atr"": 0.0}",True,False,False,train_sample|validation_sample|train_top_trade_concentration|train_top3_trade_concentration|validation_top_trade_concentration|validation_top3_trade_concentration,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,12.06025961239494,5.850274229229546,-10.820617431994018,0.7642368509129068,8,0.5,3.370831466152997,8,0,0.5935259658734396,0.9427336397894168,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,4.543609308064767,2.2465692862429387,-8.953876838193198,0.4016083418307228,12,0.16666666666666666,1.453249685249981,12,0,0.5795360684084606,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
iter-e9651984b92f,R3_breakout_quality,"{""atr_cap"": 0.0035, ""atr_floor"": 0.0, ""body_atr_min"": 1.5, ""close_location_min"": 0.0, ""cooldown_bars"": 0, ""ema_spread_min"": 0.0, ""max_hold_bars"": 192, ""momentum_lookback"": 0, ""momentum_threshold"": 0.0, ""role"": ""child"", ""round_name"": ""R3_breakout_quality"", ""rvol_min"": 3.0, ""slow_slope_atr_min"": 0.0, ""stop_atr"": 4.0, ""take_profit_atr"": 0.0}",True,True,True,,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,42.54667117804436,19.36396431408669,-13.690575002099049,1.4395430606374702,25,0.36,3.015227920394391,25,0,0.2909448081290611,0.6707404817878492,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,24.245267979609064,11.465361426592558,-8.240669224943787,0.9244123562703362,47,0.3191489361702128,1.6663984248569559,47,0,0.16925604498532174,0.4388322293970175,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,33.73990493170809,15.622975951989982,-15.294770928773815,1.1825543182107825,25.0,0.32,2.385786470200036,25.0,0.0,0.2985886875302003,0.6848111915527072,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,8.49333078113248,4.160131903301889,-9.901267611640375,0.3807313075245498,48.0,0.3125,1.228740531552561,48.0,0.0,0.1813663834131103,0.46809598755888043
iter-28b88a46ba00,R3_breakout_quality,"{""atr_cap"": 0.0035, ""atr_floor"": 0.0, ""body_atr_min"": 1.5, ""close_location_min"": 0.7, ""cooldown_bars"": 0, ""ema_spread_min"": 0.0, ""max_hold_bars"": 192, ""momentum_lookback"": 0, ""momentum_threshold"": 0.0, ""role"": ""child"", ""round_name"": ""R3_breakout_quality"", ""rvol_min"": 3.0, ""slow_slope_atr_min"": 0.0, ""stop_atr"": 4.0, ""take_profit_atr"": 0.0}",True,False,False,train_top3_trade_concentration,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,34.05761429501373,15.760042219602454,-13.710437493937777,1.2357314213098989,21,0.3333333333333333,2.911281341741115,21,0,0.34310169451181305,0.790982308153084,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,12.677457152563608,6.149638319008699,-8.857932967714955,0.6808595878384404,33,0.3333333333333333,1.5257304151835602,33,0,0.2626250466658521,0.5865089347428488,,,,,,,,,,,,,,,,,,,,,,,,,,
iter-533a9add2b9e,R3_breakout_quality,"{""atr_cap"": 0.0035, ""atr_floor"": 0.0, ""body_atr_min"": 1.5, ""close_location_min"": 0.8, ""cooldown_bars"": 0, ""ema_spread_min"": 0.0, ""max_hold_bars"": 192, ""momentum_lookback"": 0, ""momentum_threshold"": 0.0, ""role"": ""child"", ""round_name"": ""R3_breakout_quality"", ""rvol_min"": 3.0, ""slow_slope_atr_min"": 0.0, ""stop_atr"": 4.0, ""take_profit_atr"": 0.0}",True,False,False,validation_return|train_sample|validation_pf|train_top_trade_concentration|train_top3_trade_concentration|validation_top_trade_concentration|validation_top3_trade_concentration,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,19.26268603273995,9.194298961451498,-10.304599823839633,1.0472778851727143,13,0.38461538461538464,2.921043395428848,13,0,0.38355542483345767,0.9167067527516511,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,-11.223075490984357,-5.778492630920173,-15.79205189890004,-0.9624077656825705,23,0.13043478260869565,0.45170304398196726,23,0,0.7351629394227583,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
iter-7ac610b07115,R3_breakout_quality,"{""atr_cap"": 0.0035, ""atr_floor"": 0.0, ""body_atr_min"": 1.5, ""close_location_min"": 0.9, ""cooldown_bars"": 0, ""ema_spread_min"": 0.0, ""max_hold_bars"": 192, ""momentum_lookback"": 0, ""momentum_threshold"": 0.0, ""role"": ""child"", ""round_name"": ""R3_breakout_quality"", ""rvol_min"": 3.0, ""slow_slope_atr_min"": 0.0, ""stop_atr"": 4.0, ""take_profit_atr"": 0.0}",True,False,False,validation_return|train_sample|validation_sample|validation_pf|train_top_trade_concentration|train_top3_trade_concentration|validation_top_trade_concentration|validation_top3_trade_concentration,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,3.2096971402495234,1.5899781877820374,-4.3478558599084565,0.3989430955737311,6,0.5,1.9038769260989767,6,0,0.6553003042742249,1.0,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,-3.6508093810258213,-1.8423764453447178,-10.005619180812786,-0.38796909560232773,10,0.1,0.6709351612847243,10,0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
iter-8b4cdcba3293,R3_breakout_quality,"{""atr_cap"": 0.0035, ""atr_floor"": 0.0, ""body_atr_min"": 2.0, ""close_location_min"": 0.0, ""cooldown_bars"": 0, ""ema_spread_min"": 0.0, ""max_hold_bars"": 192, ""momentum_lookback"": 0, ""momentum_threshold"": 0.0, ""role"": ""child"", ""round_name"": ""R3_breakout_quality"", ""rvol_min"": 3.0, ""slow_slope_atr_min"": 0.0, ""stop_atr"": 4.0, ""take_profit_atr"": 0.0}",True,True,True,,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,43.28871150685356,19.673816303718827,-11.648653525976204,1.6219237722708124,23,0.34782608695652173,3.2179198437874237,23,0,0.29682103531052395,0.6669829881938317,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,31.598024678388747,14.71618224051423,-8.240669224943787,1.1902569573488233,39,0.358974358974359,2.0921169159288535,39,0,0.17843674115710417,0.4626351332686596,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,35.13905413209044,16.22538247503378,-12.836064115260493,1.3564837607636442,23.0,0.34782608695652173,2.5554699796888203,23.0,0.0,0.30397074558511294,0.6791299164871526,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,17.914554516357395,8.588468317937604,-9.901267611640375,0.7303011949463288,40.0,0.35,1.5381885176332306,40.0,0.0,0.1865109098969332,0.48137370837819426
iter-eaeea7e54358,R3_breakout_quality,"{""atr_cap"": 0.0035, ""atr_floor"": 0.0, ""body_atr_min"": 2.0, ""close_location_min"": 0.7, ""cooldown_bars"": 0, ""ema_spread_min"": 0.0, ""max_hold_bars"": 192, ""momentum_lookback"": 0, ""momentum_threshold"": 0.0, ""role"": ""child"", ""round_name"": ""R3_breakout_quality"", ""rvol_min"": 3.0, ""slow_slope_atr_min"": 0.0, ""stop_atr"": 4.0, ""take_profit_atr"": 0.0}",True,False,False,train_sample|train_top_trade_concentration|train_top3_trade_concentration,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,35.0598771720676,16.19137627279632,-9.423352054847001,1.4080153349052298,18,0.3888888888888889,3.5158741416724597,18,0,0.3689356576114298,0.775244247325307,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,10.678391115620855,5.203797990196568,-8.74625549304886,0.6416728068014664,26,0.34615384615384615,1.5978328923985134,26,0,0.33739836753788305,0.6651309946717913,,,,,,,,,,,,,,,,,,,,,,,,,,
iter-57953223839b,R3_breakout_quality,"{""atr_cap"": 0.0035, ""atr_floor"": 0.0, ""body_atr_min"": 2.0, ""close_location_min"": 0.8, ""cooldown_bars"": 0, ""ema_spread_min"": 0.0, ""max_hold_bars"": 192, ""momentum_lookback"": 0, ""momentum_threshold"": 0.0, ""role"": ""child"", ""round_name"": ""R3_breakout_quality"", ""rvol_min"": 3.0, ""slow_slope_atr_min"": 0.0, ""stop_atr"": 4.0, ""take_profit_atr"": 0.0}",True,False,False,validation_return|train_sample|validation_pf|train_top_trade_concentration|train_top3_trade_concentration|validation_top_trade_concentration|validation_top3_trade_concentration,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,18.176567974612357,8.696629003437462,-9.423352054847001,1.0062425173602059,11,0.45454545454545453,3.315109260414258,11,0,0.435148447651697,0.9055027646767719,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,-8.530836743033232,-4.3604876335273435,-14.522681732804843,-0.7694499845245086,20,0.15,0.5259209110924705,20,0,0.7351629394227583,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
iter-c6b9e093eed5,R3_breakout_quality,"{""atr_cap"": 0.0035, ""atr_floor"": 0.0, ""body_atr_min"": 2.0, ""close_location_min"": 0.9, ""cooldown_bars"": 0, ""ema_spread_min"": 0.0, ""max_hold_bars"": 192, ""momentum_lookback"": 0, ""momentum_threshold"": 0.0, ""role"": ""child"", ""round_name"": ""R3_breakout_quality"", ""rvol_min"": 3.0, ""slow_slope_atr_min"": 0.0, ""stop_atr"": 4.0, ""take_profit_atr"": 0.0}",True,False,False,validation_return|train_sample|validation_sample|validation_pf|train_top_trade_concentration|train_top3_trade_concentration|validation_top_trade_concentration|validation_top3_trade_concentration,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,4.356054392875119,2.1518318929340863,-4.3478558599084565,0.5349559082120626,5,0.6,2.724345151926409,5,0,0.6553003042742249,1.0,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,-2.2031474344310964,-1.1077088112683597,-10.005619180812808,-0.22647959937109743,9,0.1111111111111111,0.7822057481209553,9,0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
iter-ad2f86994f65,R3_breakout_quality,"{""atr_cap"": 0.0035, ""atr_floor"": 0.0, ""body_atr_min"": 2.5, ""close_location_min"": 0.0, ""cooldown_bars"": 0, ""ema_spread_min"": 0.0, ""max_hold_bars"": 192, ""momentum_lookback"": 0, ""momentum_threshold"": 0.0, ""role"": ""child"", ""round_name"": ""R3_breakout_quality"", ""rvol_min"": 3.0, ""slow_slope_atr_min"": 0.0, ""stop_atr"": 4.0, ""take_profit_atr"": 0.0}",True,False,False,train_top3_trade_concentration,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,22.89446053735704,10.842143101559065,-12.336746722157056,1.13410294334259,20,0.35,2.5037764001154845,20,0,0.29958574637484153,0.7501020825820344,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,33.2020689942206,15.413200715611652,-7.028496492675728,1.2819377607524698,32,0.40625,2.441842579030312,32,0,0.19473457783225662,0.5048907348522005,,,,,,,,,,,,,,,,,,,,,,,,,,
iter-c9b9c6f8c4a4,R3_breakout_quality,"{""atr_cap"": 0.0035, ""atr_floor"": 0.0, ""body_atr_min"": 2.5, ""close_location_min"": 0.7, ""cooldown_bars"": 0, ""ema_spread_min"": 0.0, ""max_hold_bars"": 192, ""momentum_lookback"": 0, ""momentum_threshold"": 0.0, ""role"": ""child"", ""round_name"": ""R3_breakout_quality"", ""rvol_min"": 3.0, ""slow_slope_atr_min"": 0.0, ""stop_atr"": 4.0, ""take_profit_atr"": 0.0}",True,False,False,train_sample|train_top_trade_concentration|train_top3_trade_concentration|validation_top_trade_concentration|validation_top3_trade_concentration,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,16.457898246445236,7.904415055973857,-9.423352054847022,0.8917549452396909,16,0.375,2.441921194303615,16,0,0.399646566830082,0.8316267083362724,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,12.905867228184032,6.257172571165293,-7.540761731549517,0.7945268498312791,22,0.36363636363636365,1.88938620239461,22,0,0.3610298241786856,0.7117169173475301,,,,,,,,,,,,,,,,,,,,,,,,,,
iter-f3c3db605c83,R3_breakout_quality,"{""atr_cap"": 0.0035, ""atr_floor"": 0.0, ""body_atr_min"": 2.5, ""close_location_min"": 0.8, ""cooldown_bars"": 0, ""ema_spread_min"": 0.0, ""max_hold_bars"": 192, ""momentum_lookback"": 0, ""momentum_threshold"": 0.0, ""role"": ""child"", ""round_name"": ""R3_breakout_quality"", ""rvol_min"": 3.0, ""slow_slope_atr_min"": 0.0, ""stop_atr"": 4.0, ""take_profit_atr"": 0.0}",True,False,False,validation_return|train_sample|validation_sample|validation_pf|train_top_trade_concentration|train_top3_trade_concentration|validation_top_trade_concentration|validation_top3_trade_concentration,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,16.572009162944788,7.957194699887471,-9.423352054847012,0.9574075157569851,10,0.4,3.1454977331248823,10,0,0.46090097960598514,0.9590913480852088,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,-7.13146744809171,-3.63167919284455,-13.214980532335552,-0.7313514406587954,16,0.125,0.5162837294724371,16,0,0.923789891939749,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
iter-631a30a3a551,R3_breakout_quality,"{""atr_cap"": 0.0035, ""atr_floor"": 0.0, ""body_atr_min"": 2.5, ""close_location_min"": 0.9, ""cooldown_bars"": 0, ""ema_spread_min"": 0.0, ""max_hold_bars"": 192, ""momentum_lookback"": 0, ""momentum_threshold"": 0.0, ""role"": ""child"", ""round_name"": ""R3_breakout_quality"", ""rvol_min"": 3.0, ""slow_slope_atr_min"": 0.0, ""stop_atr"": 4.0, ""take_profit_atr"": 0.0}",True,False,False,train_sample|validation_sample|train_top_trade_concentration|train_top3_trade_concentration|validation_top_trade_concentration|validation_top3_trade_concentration,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,2.9391455293268365,1.45692010620595,-4.311118792837087,0.4336781726180233,4,0.5,2.201857933986462,4,0,0.8230493106602633,1.0,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,0.08272374233062596,0.04135332067964903,-7.902120389303402,0.030532322343562433,7,0.14285714285714285,1.0532830167182368,7,0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
iter-ce3bc69f0255,R3_breakout_quality,"{""atr_cap"": 0.0035, ""atr_floor"": 0.0, ""body_atr_min"": -100.0, ""close_location_min"": 0.0, ""cooldown_bars"": 0, ""ema_spread_min"": 0.0, ""max_hold_bars"": 192, ""momentum_lookback"": 0, ""momentum_threshold"": 0.0, ""role"": ""child"", ""round_name"": ""R3_breakout_quality"", ""rvol_min"": 4.0, ""slow_slope_atr_min"": 0.0, ""stop_atr"": 4.0, ""take_profit_atr"": 0.0}",True,True,True,,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,38.07087523989665,17.47763904181876,-13.677238709126216,1.3018165579827952,28,0.32142857142857145,2.655526666117942,28,0,0.2959804859019364,0.6823496696514402,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,29.501939166762135,13.798918785180959,-8.546779722307496,1.0626205037416385,49,0.30612244897959184,1.753142028431474,49,0,0.1668785602184892,0.47560320301232156,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,26.545139297720755,12.474170460479916,-15.281689949062216,0.9624195575490415,28.0,0.2857142857142857,1.9581433021318657,28.0,0.0,0.30398743874386613,0.697193191963065,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,7.226351123625863,3.5501574714523754,-11.685092360202132,0.333237021422398,51.0,0.29411764705882354,1.1900286136521878,51.0,0.0,0.18580146205674228,0.5288029201945621
iter-7b48182d3b57,R3_breakout_quality,"{""atr_cap"": 0.0035, ""atr_floor"": 0.0, ""body_atr_min"": -100.0, ""close_location_min"": 0.7, ""cooldown_bars"": 0, ""ema_spread_min"": 0.0, ""max_hold_bars"": 192, ""momentum_lookback"": 0, ""momentum_threshold"": 0.0, ""role"": ""child"", ""round_name"": ""R3_breakout_quality"", ""rvol_min"": 4.0, ""slow_slope_atr_min"": 0.0, ""stop_atr"": 4.0, ""take_profit_atr"": 0.0}",True,False,False,train_top_trade_concentration|train_top3_trade_concentration,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,32.70864760596919,15.176943508358075,-13.710437493937789,1.2011230484253532,21,0.3333333333333333,2.8454977828101007,21,0,0.35012646341836234,0.807177121565039,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,14.641765884541623,7.07089515108279,-5.941488121252658,0.7926232896589274,27,0.37037037037037035,1.7912959454111488,27,0,0.2987624996935941,0.6533766785664596,,,,,,,,,,,,,,,,,,,,,,,,,,
iter-7af4eb91ebe8,R3_breakout_quality,"{""atr_cap"": 0.0035, ""atr_floor"": 0.0, ""body_atr_min"": -100.0, ""close_location_min"": 0.8, ""cooldown_bars"": 0, ""ema_spread_min"": 0.0, ""max_hold_bars"": 192, ""momentum_lookback"": 0, ""momentum_threshold"": 0.0, ""role"": ""child"", ""round_name"": ""R3_breakout_quality"", ""rvol_min"": 4.0, ""slow_slope_atr_min"": 0.0, ""stop_atr"": 4.0, ""take_profit_atr"": 0.0}",True,False,False,validation_return|train_sample|validation_pf|train_top_trade_concentration|train_top3_trade_concentration|validation_top_trade_concentration|validation_top3_trade_concentration,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,17.598214419491008,8.430687167576112,-10.304599823839633,0.9880193448927286,12,0.3333333333333333,2.7771830815460885,12,0,0.40342390385978744,0.9641928987193416,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,-8.245464519945767,-4.211412224600453,-12.30883471112989,-0.657996341104467,21,0.14285714285714285,0.5906554406452782,21,0,0.7841433753454854,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
iter-9bdf0bb2c3f9,R3_breakout_quality,"{""atr_cap"": 0.0035, ""atr_floor"": 0.0, ""body_atr_min"": -100.0, ""close_location_min"": 0.9, ""cooldown_bars"": 0, ""ema_spread_min"": 0.0, ""max_hold_bars"": 192, ""momentum_lookback"": 0, ""momentum_threshold"": 0.0, ""role"": ""child"", ""round_name"": ""R3_breakout_quality"", ""rvol_min"": 4.0, ""slow_slope_atr_min"": 0.0, ""stop_atr"": 4.0, ""take_profit_atr"": 0.0}",True,False,False,validation_return|train_sample|validation_sample|validation_pf|train_top_trade_concentration|train_top3_trade_concentration|validation_top_trade_concentration|validation_top3_trade_concentration,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,12.088920364301782,5.863791083333614,-9.535251173533643,0.7897417701115589,6,0.5,4.295846414103177,6,0,0.6471382053524567,1.0,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,-8.677199319666773,-4.437036106903203,-8.677199319666773,-1.4697792603347617,8,0.0,0.0,8,0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
