strategy_id,stage,config_json,development_gate,stress_gate,complete_gate,gate_failures,train_start,train_end_exclusive,train_return_pct,train_annual_return_pct,train_max_drawdown_pct,train_sharpe,train_trades,train_win_rate,train_profit_factor,train_long_trades,train_short_trades,train_top_trade_positive_pnl_share,train_top3_trade_positive_pnl_share,validation_start,validation_end_exclusive,validation_return_pct,validation_annual_return_pct,validation_max_drawdown_pct,validation_sharpe,validation_trades,validation_win_rate,validation_profit_factor,validation_long_trades,validation_short_trades,validation_top_trade_positive_pnl_share,validation_top3_trade_positive_pnl_share
lvcb-87653780ecf5,signal,"{""fee_per_fill"": 0.001, ""max_hold_bars"": 192, ""side_mode"": ""short"", ""signal"": {""atr_cap"": 0.0035, ""breakout_window"": 192, ""compression_lookback"": 16, ""compression_quantile"": 0.5, ""ema_fast"": 48, ""ema_slow"": 192, ""slope_lag"": 16}, ""slippage_per_fill"": 0.0004, ""stop_atr"": 4.0}",False,False,False,train_return|validation_return|train_sample|train_pf|validation_pf|train_top_trade_concentration|train_top3_trade_concentration,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,-2.0325034996166336,-1.020078535150204,-16.166160381657257,-0.09377156942951033,19,0.2631578947368421,0.919933699841108,0,19,0.6036493382625622,0.8687640205059007,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,-18.76268368216708,-9.86825402898659,-23.456904452736694,-0.6354290097484098,70,0.14285714285714285,0.7222320086267305,0,70,0.24104015935873507,0.5968434447322721
lvcb-cfd822fb6102,exit,"{""fee_per_fill"": 0.001, ""max_hold_bars"": 48, ""side_mode"": ""short"", ""signal"": {""atr_cap"": 0.004, ""breakout_window"": 96, ""compression_lookback"": 32, ""compression_quantile"": 0.5, ""ema_fast"": 48, ""ema_slow"": 192, ""slope_lag"": 8}, ""slippage_per_fill"": 0.0004, ""stop_atr"": 5.0}",False,False,False,train_return|validation_return|train_mdd|train_pf|validation_pf,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,-18.80954395154569,-9.881409914312355,-26.573320113287323,-1.299297560486137,42,0.2857142857142857,0.4868971367372198,0,42,0.3317572282630485,0.5874360740436124,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,-5.953657223116426,-3.0225063342614655,-24.51861516895555,-0.14748194755224314,124,0.3790322580645161,0.9497981022329958,0,124,0.09337453549477596,0.2558578766583049
lvcb-6d48604ae43a,exit,"{""fee_per_fill"": 0.001, ""max_hold_bars"": 48, ""side_mode"": ""short"", ""signal"": {""atr_cap"": 0.004, ""breakout_window"": 96, ""compression_lookback"": 32, ""compression_quantile"": 0.5, ""ema_fast"": 48, ""ema_slow"": 192, ""slope_lag"": 16}, ""slippage_per_fill"": 0.0004, ""stop_atr"": 5.0}",False,False,False,train_return|validation_return|train_mdd|train_pf|validation_pf,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,-18.80954395154569,-9.881409914312355,-26.573320113287323,-1.299297560486137,42,0.2857142857142857,0.4868971367372198,0,42,0.3317572282630485,0.5874360740436124,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,-5.558118371287158,-2.818786986005961,-24.20115656919495,-0.1328309611247949,123,0.3821138211382114,0.9546207090053138,0,123,0.09337453549477596,0.2558578766583049
lvcb-7c0f07801ec7,exit,"{""fee_per_fill"": 0.001, ""max_hold_bars"": 96, ""side_mode"": ""short"", ""signal"": {""atr_cap"": 0.004, ""breakout_window"": 192, ""compression_lookback"": 16, ""compression_quantile"": 0.2, ""ema_fast"": 48, ""ema_slow"": 192, ""slope_lag"": 8}, ""slippage_per_fill"": 0.0004, ""stop_atr"": 6.0}",False,False,False,train_return|validation_return|validation_mdd|train_sample|train_pf|validation_pf|train_top_trade_concentration|train_top3_trade_concentration,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,-8.14671727850037,-4.154310923147408,-19.72482291953539,-0.620889981908449,15,0.26666666666666666,0.609499911515815,0,15,0.6386751335304123,0.9221826311845862,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,-18.81015452745556,-9.894592019932325,-28.916051172436084,-0.6672992940642181,68,0.3382352941176471,0.7110373985461229,0,68,0.18930651169498672,0.44468577825422123
lvcb-5f9c8f4f65ca,exit,"{""fee_per_fill"": 0.001, ""max_hold_bars"": 96, ""side_mode"": ""short"", ""signal"": {""atr_cap"": 0.004, ""breakout_window"": 192, ""compression_lookback"": 16, ""compression_quantile"": 0.2, ""ema_fast"": 48, ""ema_slow"": 192, ""slope_lag"": 16}, ""slippage_per_fill"": 0.0004, ""stop_atr"": 6.0}",False,False,False,train_return|validation_return|validation_mdd|train_sample|train_pf|validation_pf|train_top_trade_concentration|train_top3_trade_concentration,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,-8.14671727850037,-4.154310923147408,-19.72482291953539,-0.620889981908449,15,0.26666666666666666,0.609499911515815,0,15,0.6386751335304123,0.9221826311845862,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,-18.81015452745556,-9.894592019932325,-28.916051172436084,-0.6672992940642181,68,0.3382352941176471,0.7110373985461229,0,68,0.18930651169498672,0.44468577825422123
lvcb-ddf13750cf97,signal,"{""fee_per_fill"": 0.001, ""max_hold_bars"": 192, ""side_mode"": ""short"", ""signal"": {""atr_cap"": 0.003, ""breakout_window"": 192, ""compression_lookback"": 8, ""compression_quantile"": 0.2, ""ema_fast"": 96, ""ema_slow"": 384, ""slope_lag"": 8}, ""slippage_per_fill"": 0.0004, ""stop_atr"": 4.0}",False,False,False,validation_return|validation_mdd|train_sample|validation_pf|train_top_trade_concentration|train_top3_trade_concentration|validation_top_trade_concentration|validation_top3_trade_concentration,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,4.23463895125884,2.0924704470510758,-6.808642600649861,0.5331567977237514,5,0.2,2.0790446264604916,0,5,1.0,1.0,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,-18.832266737949055,-9.906863046039438,-25.369410673859793,-0.9831629607142336,36,0.05555555555555555,0.407103275689601,0,36,0.6673509935580083,1.0
lvcb-5fca7d87f45c,signal,"{""fee_per_fill"": 0.001, ""max_hold_bars"": 192, ""side_mode"": ""short"", ""signal"": {""atr_cap"": 0.003, ""breakout_window"": 192, ""compression_lookback"": 8, ""compression_quantile"": 0.2, ""ema_fast"": 96, ""ema_slow"": 384, ""slope_lag"": 16}, ""slippage_per_fill"": 0.0004, ""stop_atr"": 4.0}",False,False,False,validation_return|validation_mdd|train_sample|validation_pf|train_top_trade_concentration|train_top3_trade_concentration|validation_top_trade_concentration|validation_top3_trade_concentration,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,4.23463895125884,2.0924704470510758,-6.808642600649861,0.5331567977237514,5,0.2,2.0790446264604916,0,5,1.0,1.0,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,-18.832266737949055,-9.906863046039438,-25.369410673859793,-0.9831629607142336,36,0.05555555555555555,0.407103275689601,0,36,0.6673509935580083,1.0
lvcb-db55c67c36bf,exit,"{""fee_per_fill"": 0.001, ""max_hold_bars"": 384, ""side_mode"": ""short"", ""signal"": {""atr_cap"": 0.004, ""breakout_window"": 192, ""compression_lookback"": 32, ""compression_quantile"": 0.2, ""ema_fast"": 48, ""ema_slow"": 192, ""slope_lag"": 8}, ""slippage_per_fill"": 0.0004, ""stop_atr"": 6.0}",False,False,False,train_return|validation_return|validation_mdd|train_sample|train_pf|validation_pf|train_top_trade_concentration|train_top3_trade_concentration,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,-11.713493058051283,-6.031093056914982,-22.13854726645583,-0.6980218464417639,14,0.14285714285714285,0.514731322465171,0,14,0.7726847754424809,1.0,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,-19.069293351682347,-10.038504543155991,-39.501026488080896,-0.4128399075157278,63,0.15873015873015872,0.8149762219046595,0,63,0.22994474500397558,0.6063941503597668
lvcb-3b34c5032ded,exit,"{""fee_per_fill"": 0.001, ""max_hold_bars"": 384, ""side_mode"": ""short"", ""signal"": {""atr_cap"": 0.004, ""breakout_window"": 192, ""compression_lookback"": 32, ""compression_quantile"": 0.2, ""ema_fast"": 48, ""ema_slow"": 192, ""slope_lag"": 16}, ""slippage_per_fill"": 0.0004, ""stop_atr"": 6.0}",False,False,False,train_return|validation_return|validation_mdd|train_sample|train_pf|validation_pf|train_top_trade_concentration|train_top3_trade_concentration,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,-11.713493058051283,-6.031093056914982,-22.13854726645583,-0.6980218464417639,14,0.14285714285714285,0.514731322465171,0,14,0.7726847754424809,1.0,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,-19.069293351682347,-10.038504543155991,-39.501026488080896,-0.4128399075157278,63,0.15873015873015872,0.8149762219046595,0,63,0.22994474500397558,0.6063941503597668
lvcb-6e6af5b21e8a,signal,"{""fee_per_fill"": 0.001, ""max_hold_bars"": 192, ""side_mode"": ""short"", ""signal"": {""atr_cap"": 0.0035, ""breakout_window"": 192, ""compression_lookback"": 8, ""compression_quantile"": 0.2, ""ema_fast"": 96, ""ema_slow"": 384, ""slope_lag"": 8}, ""slippage_per_fill"": 0.0004, ""stop_atr"": 4.0}",False,False,False,train_return|validation_return|validation_mdd|train_sample|train_pf|validation_pf|train_top_trade_concentration|train_top3_trade_concentration|validation_top_trade_concentration|validation_top3_trade_concentration,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,-1.7819266494363717,-0.8937493456433687,-12.187774920311922,-0.16106290677466306,9,0.1111111111111111,0.8642221626042222,0,9,1.0,1.0,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,-19.148280151080865,-10.082415596881644,-28.686451009990797,-0.9245613477443775,42,0.07142857142857142,0.5193924150247037,0,42,0.42351756613894026,1.0
lvcb-394112266177,signal,"{""fee_per_fill"": 0.001, ""max_hold_bars"": 192, ""side_mode"": ""short"", ""signal"": {""atr_cap"": 0.0035, ""breakout_window"": 192, ""compression_lookback"": 8, ""compression_quantile"": 0.2, ""ema_fast"": 96, ""ema_slow"": 384, ""slope_lag"": 16}, ""slippage_per_fill"": 0.0004, ""stop_atr"": 4.0}",False,False,False,train_return|validation_return|validation_mdd|train_sample|train_pf|validation_pf|train_top_trade_concentration|train_top3_trade_concentration|validation_top_trade_concentration|validation_top3_trade_concentration,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,-1.7819266494363717,-0.8937493456433687,-12.187774920311922,-0.16106290677466306,9,0.1111111111111111,0.8642221626042222,0,9,1.0,1.0,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,-19.148280151080865,-10.082415596881644,-28.686451009990797,-0.9245613477443775,42,0.07142857142857142,0.5193924150247037,0,42,0.42351756613894026,1.0
lvcb-f7e592cdbe0b,exit,"{""fee_per_fill"": 0.001, ""max_hold_bars"": 48, ""side_mode"": ""short"", ""signal"": {""atr_cap"": 0.004, ""breakout_window"": 96, ""compression_lookback"": 32, ""compression_quantile"": 0.5, ""ema_fast"": 48, ""ema_slow"": 192, ""slope_lag"": 8}, ""slippage_per_fill"": 0.0004, ""stop_atr"": 4.0}",False,False,False,train_return|validation_return|train_mdd|train_pf|validation_pf,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,-19.267464587111082,-10.135559620992751,-27.24915451479556,-1.3685411505963074,44,0.25,0.46678245630206644,0,44,0.34881229467676267,0.6091681384172217,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,-3.176002881043416,-1.6008144754456888,-20.61621853469793,-0.04953698049439823,125,0.368,0.9840261174712164,0,125,0.09344724423539374,0.25605710767873663
lvcb-15fe10017ecc,exit,"{""fee_per_fill"": 0.001, ""max_hold_bars"": 48, ""side_mode"": ""short"", ""signal"": {""atr_cap"": 0.004, ""breakout_window"": 96, ""compression_lookback"": 32, ""compression_quantile"": 0.5, ""ema_fast"": 48, ""ema_slow"": 192, ""slope_lag"": 16}, ""slippage_per_fill"": 0.0004, ""stop_atr"": 4.0}",False,False,False,train_return|validation_return|train_mdd|train_pf|validation_pf,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,-19.267464587111082,-10.135559620992751,-27.24915451479556,-1.3685411505963074,44,0.25,0.46678245630206644,0,44,0.34881229467676267,0.6091681384172217,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,-2.768781807696541,-1.3941085977600132,-20.282347287315773,-0.034421420190869335,124,0.3709677419354839,0.9892075733563007,0,124,0.09344724423539374,0.25605710767873663
lvcb-801634ee19b2,signal,"{""fee_per_fill"": 0.001, ""max_hold_bars"": 192, ""side_mode"": ""short"", ""signal"": {""atr_cap"": 0.0035, ""breakout_window"": 192, ""compression_lookback"": 32, ""compression_quantile"": 0.3, ""ema_fast"": 48, ""ema_slow"": 192, ""slope_lag"": 8}, ""slippage_per_fill"": 0.0004, ""stop_atr"": 4.0}",False,False,False,train_return|validation_return|validation_mdd|train_sample|train_pf|validation_pf|train_top_trade_concentration|train_top3_trade_concentration|validation_top3_trade_concentration,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,-1.4260323115232842,-0.7146010090043564,-14.498902171327376,-0.07950914334699374,13,0.23076923076923078,0.9315361000035121,0,13,0.8214197830285749,1.0,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,-19.34587105603648,-10.192356147172244,-25.72371848236702,-0.7117924652475163,61,0.11475409836065574,0.6673196386296315,0,61,0.29664802759331044,0.7345349884137857
lvcb-c96ae76b06b6,signal,"{""fee_per_fill"": 0.001, ""max_hold_bars"": 192, ""side_mode"": ""short"", ""signal"": {""atr_cap"": 0.0035, ""breakout_window"": 192, ""compression_lookback"": 32, ""compression_quantile"": 0.3, ""ema_fast"": 48, ""ema_slow"": 192, ""slope_lag"": 16}, ""slippage_per_fill"": 0.0004, ""stop_atr"": 4.0}",False,False,False,train_return|validation_return|validation_mdd|train_sample|train_pf|validation_pf|train_top_trade_concentration|train_top3_trade_concentration|validation_top3_trade_concentration,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,-1.4260323115232842,-0.7146010090043564,-14.498902171327376,-0.07950914334699374,13,0.23076923076923078,0.9315361000035121,0,13,0.8214197830285749,1.0,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,-19.34587105603648,-10.192356147172244,-25.72371848236702,-0.7117924652475163,61,0.11475409836065574,0.6673196386296315,0,61,0.29664802759331044,0.7345349884137857
lvcb-37d4c6c4c906,signal,"{""fee_per_fill"": 0.001, ""max_hold_bars"": 192, ""side_mode"": ""short"", ""signal"": {""atr_cap"": 0.0035, ""breakout_window"": 48, ""compression_lookback"": 16, ""compression_quantile"": 0.3, ""ema_fast"": 48, ""ema_slow"": 192, ""slope_lag"": 8}, ""slippage_per_fill"": 0.0004, ""stop_atr"": 4.0}",False,False,False,train_return|validation_return|validation_mdd|train_pf|validation_pf|train_top_trade_concentration|train_top3_trade_concentration,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,-8.049852316941708,-4.103855774377562,-18.836995889158594,-0.5675345161838156,24,0.20833333333333334,0.6521398702790533,0,24,0.6762860429407301,0.8984797153127998,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,-19.358068443447895,-10.199147244276062,-32.73057366248052,-0.7210811215858077,80,0.15,0.7340549892757675,0,80,0.2202619624226488,0.5831129238361777
lvcb-410964b5c886,signal,"{""fee_per_fill"": 0.001, ""max_hold_bars"": 192, ""side_mode"": ""short"", ""signal"": {""atr_cap"": 0.0035, ""breakout_window"": 48, ""compression_lookback"": 32, ""compression_quantile"": 0.3, ""ema_fast"": 48, ""ema_slow"": 192, ""slope_lag"": 8}, ""slippage_per_fill"": 0.0004, ""stop_atr"": 4.0}",False,False,False,train_return|validation_return|validation_mdd|train_pf|validation_pf|train_top_trade_concentration|train_top3_trade_concentration,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,-8.049852316941708,-4.103855774377562,-18.836995889158594,-0.5675345161838156,24,0.20833333333333334,0.6521398702790533,0,24,0.6762860429407301,0.8984797153127998,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,-19.358068443447895,-10.199147244276062,-32.73057366248052,-0.7210811215858077,80,0.15,0.7340549892757675,0,80,0.2202619624226488,0.5831129238361777
