strategy_id,stage,config_json,development_gate,stress_gate,complete_gate,gate_failures,train_start,train_end_exclusive,train_return_pct,train_annual_return_pct,train_max_drawdown_pct,train_sharpe,train_trades,train_win_rate,train_profit_factor,train_long_trades,train_short_trades,train_top_trade_positive_pnl_share,train_top3_trade_positive_pnl_share,validation_start,validation_end_exclusive,validation_return_pct,validation_annual_return_pct,validation_max_drawdown_pct,validation_sharpe,validation_trades,validation_win_rate,validation_profit_factor,validation_long_trades,validation_short_trades,validation_top_trade_positive_pnl_share,validation_top3_trade_positive_pnl_share,stress_2x_train_start,stress_2x_train_end_exclusive,stress_2x_train_return_pct,stress_2x_train_annual_return_pct,stress_2x_train_max_drawdown_pct,stress_2x_train_sharpe,stress_2x_train_trades,stress_2x_train_win_rate,stress_2x_train_profit_factor,stress_2x_train_long_trades,stress_2x_train_short_trades,stress_2x_train_top_trade_positive_pnl_share,stress_2x_train_top3_trade_positive_pnl_share,stress_2x_validation_start,stress_2x_validation_end_exclusive,stress_2x_validation_return_pct,stress_2x_validation_annual_return_pct,stress_2x_validation_max_drawdown_pct,stress_2x_validation_sharpe,stress_2x_validation_trades,stress_2x_validation_win_rate,stress_2x_validation_profit_factor,stress_2x_validation_long_trades,stress_2x_validation_short_trades,stress_2x_validation_top_trade_positive_pnl_share,stress_2x_validation_top3_trade_positive_pnl_share,reused_diagnostic_start,reused_diagnostic_end_exclusive,reused_diagnostic_return_pct,reused_diagnostic_annual_return_pct,reused_diagnostic_max_drawdown_pct,reused_diagnostic_sharpe,reused_diagnostic_trades,reused_diagnostic_win_rate,reused_diagnostic_profit_factor,reused_diagnostic_long_trades,reused_diagnostic_short_trades,reused_diagnostic_top_trade_positive_pnl_share,reused_diagnostic_top3_trade_positive_pnl_share,reused_diagnostic_2x_start,reused_diagnostic_2x_end_exclusive,reused_diagnostic_2x_return_pct,reused_diagnostic_2x_annual_return_pct,reused_diagnostic_2x_max_drawdown_pct,reused_diagnostic_2x_sharpe,reused_diagnostic_2x_trades,reused_diagnostic_2x_win_rate,reused_diagnostic_2x_profit_factor,reused_diagnostic_2x_long_trades,reused_diagnostic_2x_short_trades,reused_diagnostic_2x_top_trade_positive_pnl_share,reused_diagnostic_2x_top3_trade_positive_pnl_share,recent_1y_start,recent_1y_end_exclusive,recent_1y_return_pct,recent_1y_annual_return_pct,recent_1y_max_drawdown_pct,recent_1y_sharpe,recent_1y_trades,recent_1y_win_rate,recent_1y_profit_factor,recent_1y_long_trades,recent_1y_short_trades,recent_1y_top_trade_positive_pnl_share,recent_1y_top3_trade_positive_pnl_share
lvcb-028bc03f995d,exit,"{""fee_per_fill"": 0.001, ""max_hold_bars"": 192, ""side_mode"": ""long"", ""signal"": {""atr_cap"": 0.00325, ""breakout_window"": 96, ""compression_lookback"": 32, ""compression_quantile"": 0.4, ""ema_fast"": 96, ""ema_slow"": 384, ""slope_lag"": 16}, ""slippage_per_fill"": 0.0004, ""stop_atr"": 3.0}",True,True,True,,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,44.088502784666716,20.006884932313685,-12.36500639312358,1.4719933170216115,31,0.2903225806451613,2.826470642671698,31,0,0.2727012441494726,0.6286820000713838,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,39.60165367751345,18.153143706595245,-8.486876019801326,1.3520474074123596,55,0.2909090909090909,2.055433932151497,55,0,0.15776923017589498,0.44964165025274677,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,27.88894333331251,13.068967491015805,-15.945043620779876,0.97742501469365,34.0,0.23529411764705882,1.9023813115230699,34.0,0.0,0.28283833141119,0.6352815212441068,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,17.982762482717128,8.619870411779228,-14.640644573048501,0.6964862883909279,56.0,0.26785714285714285,1.4159695026843773,56.0,0.0,0.16657596501133382,0.47408591814697243,2024-01-01T00:00:00+00:00,2026-07-20T07:30:00+00:00,44.693957399440755,15.580273975461822,-19.495907909415354,1.0635367031849146,138.0,0.2391304347826087,1.4337513693178303,138.0,0.0,0.11051499890740502,0.28625578193850415,2024-01-01T00:00:00+00:00,2026-07-20T07:30:00+00:00,-1.9899998652486928,-0.7846905850000696,-35.5317635177859,0.021836936710927887,142.0,0.22535211267605634,1.0259963528613731,142.0,0.0,0.11631921310090171,0.30040830113491157,2025-07-20T07:30:00+00:00,2026-07-20T07:30:00+00:00,-14.286259725337903,-14.286259725337903,-15.497786974555016,-1.3146155052248427,53.0,0.18867924528301888,0.5862366600496653,53.0,0.0,0.24940692127239258,0.5641317975555902
lvcb-df697f2f7bb1,exit,"{""fee_per_fill"": 0.001, ""max_hold_bars"": 192, ""side_mode"": ""long"", ""signal"": {""atr_cap"": 0.00325, ""breakout_window"": 96, ""compression_lookback"": 64, ""compression_quantile"": 0.4, ""ema_fast"": 96, ""ema_slow"": 384, ""slope_lag"": 16}, ""slippage_per_fill"": 0.0004, ""stop_atr"": 3.0}",True,True,True,,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,44.088502784666716,20.006884932313685,-12.36500639312358,1.4719933170216115,31,0.2903225806451613,2.826470642671698,31,0,0.2727012441494726,0.6286820000713838,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,39.60165367751345,18.153143706595245,-8.486876019801326,1.3520474074123596,55,0.2909090909090909,2.055433932151497,55,0,0.15776923017589498,0.44964165025274677,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,27.88894333331251,13.068967491015805,-15.945043620779876,0.97742501469365,34.0,0.23529411764705882,1.9023813115230699,34.0,0.0,0.28283833141119,0.6352815212441068,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,17.982762482717128,8.619870411779228,-14.640644573048501,0.6964862883909279,56.0,0.26785714285714285,1.4159695026843773,56.0,0.0,0.16657596501133382,0.47408591814697243,2024-01-01T00:00:00+00:00,2026-07-20T07:30:00+00:00,45.24825380844963,15.753601578933395,-19.1875112772523,1.0667826352907424,142.0,0.23943661971830985,1.4246710151597148,142.0,0.0,0.10770984442627968,0.2789898750716397,2024-01-01T00:00:00+00:00,2026-07-20T07:30:00+00:00,-2.594395301058039,-1.024929362841731,-35.92931792887616,0.006679810022124122,146.0,0.22602739726027396,1.0211153849918035,146.0,0.0,0.11339721062093305,0.2928618797182026,2025-07-20T07:30:00+00:00,2026-07-20T07:30:00+00:00,-13.957905872206322,-13.957905872206322,-16.090849794665917,-1.2367995603954784,57.0,0.19298245614035087,0.631529851230079,57.0,0.0,0.21278577974626078,0.512450644589012
lvcb-1560e4d038dc,exit,"{""fee_per_fill"": 0.001, ""max_hold_bars"": 192, ""side_mode"": ""long"", ""signal"": {""atr_cap"": 0.00325, ""breakout_window"": 96, ""compression_lookback"": 16, ""compression_quantile"": 0.4, ""ema_fast"": 96, ""ema_slow"": 384, ""slope_lag"": 16}, ""slippage_per_fill"": 0.0004, ""stop_atr"": 3.0}",True,True,True,,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,39.47545297408912,18.072852275411755,-12.36500639312358,1.3641292115805288,30,0.26666666666666666,2.673779693071619,30,0,0.2882743341965705,0.664584004950888,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,41.09980851427781,18.785440401708243,-8.486876019801326,1.3945441612905194,54,0.2962962962962963,2.1219381249029827,54,0,0.15776923017589498,0.44964165025274677,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,24.138252138778803,11.400869911793322,-18.41018389429666,0.8770135745050455,33.0,0.21212121212121213,1.8031637795410298,33.0,0.0,0.2984012666869194,0.670237339105355,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,19.536946496464648,9.332953173535309,-14.640644573048501,0.7473026982771821,55.0,0.2727272727272727,1.457805759330474,55.0,0.0,0.16657596501133382,0.47408591814697243,2024-01-01T00:00:00+00:00,2026-07-20T07:30:00+00:00,46.36528916326106,16.101678677994215,-18.566020797011106,1.0946286357509132,137.0,0.24087591240875914,1.4507211491382381,137.0,0.0,0.11051499890740502,0.28625578193850415,2024-01-01T00:00:00+00:00,2026-07-20T07:30:00+00:00,-0.6183734250828077,-0.24281008084255928,-34.62954601356901,0.058294352217725345,141.0,0.22695035460992907,1.0372665325580859,141.0,0.0,0.11631921310090171,0.30040830113491157,2025-07-20T07:30:00+00:00,2026-07-20T07:30:00+00:00,-14.286259725337903,-14.286259725337903,-15.497786974555016,-1.3146155052248427,53.0,0.18867924528301888,0.5862366600496653,53.0,0.0,0.24940692127239258,0.5641317975555902
lvcb-f81b7d312355,signal,"{""fee_per_fill"": 0.001, ""max_hold_bars"": 192, ""side_mode"": ""long"", ""signal"": {""atr_cap"": 0.00325, ""breakout_window"": 96, ""compression_lookback"": 32, ""compression_quantile"": 0.4, ""ema_fast"": 96, ""ema_slow"": 384, ""slope_lag"": 16}, ""slippage_per_fill"": 0.0004, ""stop_atr"": 4.0}",True,True,True,,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,37.86062732550582,17.38828257926879,-13.677238709126193,1.2829360944323536,31,0.2903225806451613,2.352418265994826,31,0,0.2727012441494726,0.6286820000713838,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,40.488466164910065,18.527830556755774,-8.240669224943776,1.3739422401968302,51,0.3333333333333333,2.0090577742546682,51,0,0.150914606779507,0.4301060020634468,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,27.48908759301141,12.89231100868884,-15.854256037092584,0.9769231203925507,31.0,0.25806451612903225,1.8682180896132348,31.0,0.0,0.27909666877811035,0.640106374709851,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,15.886426892410421,7.6505582393377125,-10.915406555698738,0.6209174054890281,54.0,0.3148148148148148,1.3554610190239254,54.0,0.0,0.1635966126714865,0.4656064896206317,2024-01-01T00:00:00+00:00,2026-07-20T07:30:00+00:00,52.62382117408857,18.022622794735767,-15.352288125936441,1.173563648649216,128.0,0.296875,1.4716868610111997,128.0,0.0,0.1033655920886896,0.26773739927985196,2024-01-01T00:00:00+00:00,2026-07-20T07:30:00+00:00,6.401105929244788,2.4615053372677664,-27.316762816911766,0.2352246039752983,130.0,0.2846153846153846,1.092717477653133,130.0,0.0,0.10911631715935431,0.28180595956667215,2025-07-20T07:30:00+00:00,2026-07-20T07:30:00+00:00,-5.540099589688763,-5.540099589688763,-15.352288125936441,-0.41314954046306784,46.0,0.2826086956521739,0.8472907021304066,46.0,0.0,0.1866490816327587,0.46844637044457477
lvcb-fe43a34dd190,signal,"{""fee_per_fill"": 0.001, ""max_hold_bars"": 192, ""side_mode"": ""long"", ""signal"": {""atr_cap"": 0.00325, ""breakout_window"": 96, ""compression_lookback"": 64, ""compression_quantile"": 0.4, ""ema_fast"": 96, ""ema_slow"": 384, ""slope_lag"": 16}, ""slippage_per_fill"": 0.0004, ""stop_atr"": 4.0}",True,True,True,,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,37.86062732550582,17.38828257926879,-13.677238709126193,1.2829360944323536,31,0.2903225806451613,2.352418265994826,31,0,0.2727012441494726,0.6286820000713838,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,40.488466164910065,18.527830556755774,-8.240669224943776,1.3739422401968302,51,0.3333333333333333,2.0090577742546682,51,0,0.150914606779507,0.4301060020634468,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,27.48908759301141,12.89231100868884,-15.854256037092584,0.9769231203925507,31.0,0.25806451612903225,1.8682180896132348,31.0,0.0,0.27909666877811035,0.640106374709851,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,15.886426892410421,7.6505582393377125,-10.915406555698738,0.6209174054890281,54.0,0.3148148148148148,1.3554610190239254,54.0,0.0,0.1635966126714865,0.4656064896206317,2024-01-01T00:00:00+00:00,2026-07-20T07:30:00+00:00,46.60903536188865,16.17741704438467,-17.71594397771532,1.0658597064477227,131.0,0.2900763358778626,1.4160694784809889,131.0,0.0,0.1033655920886896,0.26773739927985196,2024-01-01T00:00:00+00:00,2026-07-20T07:30:00+00:00,1.470298056057473,0.5736833722265855,-30.685027413610932,0.11412690628204142,133.0,0.2781954887218045,1.0537045175420354,133.0,0.0,0.10911631715935431,0.28180595956667215,2025-07-20T07:30:00+00:00,2026-07-20T07:30:00+00:00,-9.262690627176228,-9.262690627176228,-17.71594397771534,-0.7348580569324443,49.0,0.2653061224489796,0.756805461676747,49.0,0.0,0.1866490816327587,0.46844637044457477
lvcb-18a0e75ce646,exit,"{""fee_per_fill"": 0.001, ""max_hold_bars"": 192, ""side_mode"": ""long"", ""signal"": {""atr_cap"": 0.00325, ""breakout_window"": 192, ""compression_lookback"": 16, ""compression_quantile"": 0.4, ""ema_fast"": 96, ""ema_slow"": 384, ""slope_lag"": 16}, ""slippage_per_fill"": 0.0004, ""stop_atr"": 5.0}",True,True,True,,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,37.399341151515706,17.191994163893476,-13.631718999639586,1.4199090119758946,24,0.3333333333333333,2.587684896770665,24,0,0.29451700509500267,0.6789757795042252,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,36.28408076563727,16.74077298255192,-9.42646222328245,1.2532863034987691,42,0.40476190476190477,2.1172765779692595,42,0,0.17455209324926071,0.4974727402559167,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,29.26148291701587,13.673261969070417,-15.642711502244621,1.1475687404139692,24.0,0.2916666666666667,2.1045672043194994,24.0,0.0,0.3008600730257987,0.6900205992519154,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,16.36121828774071,7.870857180121038,-11.937801200740871,0.6532334574500294,43.0,0.3488372093023256,1.4372666855425082,43.0,0.0,0.1874456774943044,0.5334824631604097,2024-01-01T00:00:00+00:00,2026-07-20T07:30:00+00:00,21.770383192412023,8.025302921758115,-17.879834319626152,0.6179145667750683,105.0,0.3047619047619048,1.25281230183676,105.0,0.0,0.12648420675230432,0.3139612270959689,2024-01-01T00:00:00+00:00,2026-07-20T07:30:00+00:00,-11.679783311440506,-4.751118552186373,-29.839854996287173,-0.26818899834129767,108.0,0.2777777777777778,0.9361925726020962,108.0,0.0,0.1339981464162158,0.33132248398383995,2025-07-20T07:30:00+00:00,2026-07-20T07:30:00+00:00,-11.372155084559843,-11.372155084559843,-17.34800496701874,-0.9649684168055194,41.0,0.2682926829268293,0.6659405406118404,41.0,0.0,0.18336284852131332,0.49382702374073223
lvcb-f1f580b206d0,exit,"{""fee_per_fill"": 0.001, ""max_hold_bars"": 96, ""side_mode"": ""long"", ""signal"": {""atr_cap"": 0.00325, ""breakout_window"": 96, ""compression_lookback"": 32, ""compression_quantile"": 0.4, ""ema_fast"": 96, ""ema_slow"": 384, ""slope_lag"": 16}, ""slippage_per_fill"": 0.0004, ""stop_atr"": 4.0}",False,True,False,train_top3_trade_concentration,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,34.46801802034594,15.936858199296577,-11.894101366389108,1.434301733852338,31,0.3870967741935484,2.5372113712932376,31,0,0.3489280085557157,0.7391940900372173,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,34.116857090219455,15.808832603657418,-6.810475100681801,1.3403830896103703,57,0.40350877192982454,1.9966675406664132,57,0,0.19755342395161826,0.39638117993286903,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,24.14931734189121,11.405827930293233,-17.366617378485806,1.0477808492582408,31.0,0.3225806451612903,1.94823966446585,31.0,0.0,0.3657595198226734,0.7699740011782583,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,10.032810607829767,4.896525494331683,-10.214812780249705,0.4684979878781929,59.0,0.3389830508474576,1.2522174866080675,59.0,0.0,0.21311234301228177,0.4226774223114888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lvcb-5b442a1d4918,exit,"{""fee_per_fill"": 0.001, ""max_hold_bars"": 96, ""side_mode"": ""long"", ""signal"": {""atr_cap"": 0.00325, ""breakout_window"": 96, ""compression_lookback"": 64, ""compression_quantile"": 0.4, ""ema_fast"": 96, ""ema_slow"": 384, ""slope_lag"": 16}, ""slippage_per_fill"": 0.0004, ""stop_atr"": 4.0}",True,True,True,,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,41.5774411676908,18.958026385906578,-11.894101366389108,1.6075075239408059,32,0.40625,2.785415730053316,32,0,0.31783553941993437,0.6738776857262649,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,34.116857090219455,15.808832603657418,-6.810475100681801,1.3403830896103703,57,0.40350877192982454,1.9966675406664132,57,0,0.19755342395161826,0.39638117993286903,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,30.35348083030238,14.151749802307755,-17.2850151270854,1.2233272036468985,32.0,0.34375,2.1402721184755857,32.0,0.0,0.3329423385107019,0.7014795379693844,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,10.032810607829767,4.896525494331683,-10.214812780249705,0.4684979878781929,59.0,0.3389830508474576,1.2522174866080675,59.0,0.0,0.21311234301228177,0.4226774223114888,2024-01-01T00:00:00+00:00,2026-07-20T07:30:00+00:00,-4.8838355790166155,-1.94326318040009,-23.832278737772008,-0.09079760899242739,154.0,0.35064935064935066,0.9760074111788928,154.0,0.0,0.07484832350424418,0.1792353596148077,2024-01-01T00:00:00+00:00,2026-07-20T07:30:00+00:00,-38.79539289665108,-17.503328011477414,-47.886591454967764,-1.407152797881308,156.0,0.28846153846153844,0.6618241919640938,156.0,0.0,0.08351583354521734,0.1981336788982874,2025-07-20T07:30:00+00:00,2026-07-20T07:30:00+00:00,-17.73003885431278,-17.73003885431278,-19.308670924152505,-1.7864901887999363,59.0,0.3559322033898305,0.518831675455842,59.0,0.0,0.1347466057339843,0.36801636283850203
lvcb-c5cb6bf1b435,signal,"{""fee_per_fill"": 0.001, ""max_hold_bars"": 192, ""side_mode"": ""long"", ""signal"": {""atr_cap"": 0.00325, ""breakout_window"": 96, ""compression_lookback"": 16, ""compression_quantile"": 0.4, ""ema_fast"": 96, ""ema_slow"": 384, ""slope_lag"": 16}, ""slippage_per_fill"": 0.0004, ""stop_atr"": 4.0}",True,True,True,,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,33.44696538524366,15.496451354968688,-13.677238709126193,1.1738958550925074,30,0.26666666666666666,2.2253364652966243,30,0,0.2882743341965705,0.664584004950888,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,42.390383198536405,19.327441604409003,-8.240669224943776,1.427168104990244,50,0.34,2.085952992632814,50,0,0.150914606779507,0.4301060020634468,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,23.75012325589898,11.22681962864782,-18.15454276386872,0.8753149825383748,30.0,0.23333333333333334,1.7720712953977067,30.0,0.0,0.29423954144296316,0.6748364535983887,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,17.73918709105706,8.507689631222481,-10.915406555698738,0.6813620729434203,53.0,0.32075471698113206,1.4012174014409304,53.0,0.0,0.1635966126714865,0.4656064896206317,2024-01-01T00:00:00+00:00,2026-07-20T07:30:00+00:00,54.865674843406765,18.699046685119058,-15.35228812593643,1.2135586103508111,127.0,0.2992125984251969,1.4929417573261925,127.0,0.0,0.1033655920886896,0.26773739927985196,2024-01-01T00:00:00+00:00,2026-07-20T07:30:00+00:00,8.225072115690523,3.1463310147541224,-26.070800514306313,0.2789047378343706,129.0,0.2868217054263566,1.1073967040811277,129.0,0.0,0.10911631715935431,0.28180595956667215,2025-07-20T07:30:00+00:00,2026-07-20T07:30:00+00:00,-5.540099589688763,-5.540099589688763,-15.352288125936441,-0.41314954046306784,46.0,0.2826086956521739,0.8472907021304066,46.0,0.0,0.1866490816327587,0.46844637044457477
lvcb-c51ae7158d6c,exit,"{""fee_per_fill"": 0.001, ""max_hold_bars"": 96, ""side_mode"": ""long"", ""signal"": {""atr_cap"": 0.00325, ""breakout_window"": 96, ""compression_lookback"": 16, ""compression_quantile"": 0.4, ""ema_fast"": 96, ""ema_slow"": 384, ""slope_lag"": 16}, ""slippage_per_fill"": 0.0004, ""stop_atr"": 3.0}",False,True,False,train_top_trade_concentration|train_top3_trade_concentration,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,35.38069195888518,16.32910336761546,-11.849300029685327,1.5114215663111275,30,0.36666666666666664,2.857798122585718,30,0,0.3677194054895582,0.7790031314911706,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,33.391709991441985,15.495328906169181,-8.945688722786493,1.3459526810523998,59,0.3559322033898305,1.9947791700688966,59,0,0.20091937477382701,0.41322161162426857,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,23.28356610377613,11.017237282241421,-18.374390712297426,1.0370558341903875,33.0,0.2727272727272727,1.9183118184114398,33.0,0.0,0.3704730385488599,0.7798966051749772,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,10.4438171756289,5.09225336609207,-14.192548148939132,0.4931546539941116,60.0,0.3,1.275755763407727,60.0,0.0,0.2223996152916939,0.4525220846834454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lvcb-7d8215f064c9,exit,"{""fee_per_fill"": 0.001, ""max_hold_bars"": 192, ""side_mode"": ""long"", ""signal"": {""atr_cap"": 0.0035, ""breakout_window"": 96, ""compression_lookback"": 16, ""compression_quantile"": 0.4, ""ema_fast"": 96, ""ema_slow"": 384, ""slope_lag"": 16}, ""slippage_per_fill"": 0.0004, ""stop_atr"": 3.0}",True,True,True,,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,34.488358199387605,15.945614412701303,-12.36500639312359,1.1978748004283735,35,0.2571428571428571,2.224187017882031,35,0,0.2813974279933321,0.6487300723454854,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,32.428213899699124,15.07745821823625,-8.486876019801336,1.132265540157599,59,0.2711864406779661,1.7800603973079878,59,0,0.15776923017589498,0.44964165025274677,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,18.218564332372278,8.715914604782093,-18.410183894296683,0.6817920680987645,38.0,0.21052631578947367,1.538816230557028,38.0,0.0,0.2923718271762346,0.6566946502997542,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,10.844622892109722,5.282772993548068,-15.42332608664495,0.45283367483124565,60.0,0.25,1.24569615015318,60.0,0.0,0.16657596501133382,0.47408591814697243,2024-01-01T00:00:00+00:00,2026-07-20T07:30:00+00:00,44.71290981636302,15.586207026226596,-17.372812474404963,1.0319177412168261,145.0,0.2482758620689655,1.4191196461693047,145.0,0.0,0.107724123412723,0.279026860480589,2024-01-01T00:00:00+00:00,2026-07-20T07:30:00+00:00,-5.605876365578332,-2.2356700437485166,-38.02404369400517,-0.06935808332382715,149.0,0.22818791946308725,0.9970382378421281,149.0,0.0,0.11423706244411315,0.2950308976532511,2025-07-20T07:30:00+00:00,2026-07-20T07:30:00+00:00,-12.843986085332048,-12.843986085332048,-14.075899258790658,-1.0947072335967547,55.0,0.21818181818181817,0.6333320814190455,55.0,0.0,0.23044132816615434,0.5212336531250074
lvcb-bf2236a9c7ac,exit,"{""fee_per_fill"": 0.001, ""max_hold_bars"": 96, ""side_mode"": ""long"", ""signal"": {""atr_cap"": 0.00325, ""breakout_window"": 96, ""compression_lookback"": 32, ""compression_quantile"": 0.4, ""ema_fast"": 96, ""ema_slow"": 384, ""slope_lag"": 16}, ""slippage_per_fill"": 0.0004, ""stop_atr"": 3.0}",False,True,False,train_top3_trade_concentration,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,39.119746945574605,17.922400773234504,-9.521124411405857,1.6268894326328793,31,0.3870967741935484,3.0117038497315023,31,0,0.3489280085557157,0.7391940900372173,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,31.975397399580995,14.88054552428839,-8.945688722786493,1.296505730813659,60,0.35,1.9283757304477862,60,0,0.20091937477382701,0.41322161162426857,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,26.337036744467348,12.38177744749802,-16.3526986947358,1.1418603332569441,34.0,0.29411764705882354,2.01323277028205,34.0,0.0,0.35300578191537657,0.7431256320333592,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,9.007859339139479,4.406828962065257,-14.192548148939132,0.4350625741104215,61.0,0.29508196721311475,1.237877293207835,61.0,0.0,0.2223996152916939,0.4525220846834454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lvcb-744655b0c549,exit,"{""fee_per_fill"": 0.001, ""max_hold_bars"": 96, ""side_mode"": ""long"", ""signal"": {""atr_cap"": 0.00325, ""breakout_window"": 96, ""compression_lookback"": 64, ""compression_quantile"": 0.4, ""ema_fast"": 96, ""ema_slow"": 384, ""slope_lag"": 16}, ""slippage_per_fill"": 0.0004, ""stop_atr"": 3.0}",True,True,True,,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,46.475110427157105,20.99530969312564,-9.521124411405857,1.7937540482677952,32,0.40625,3.306325744956909,32,0,0.31783553941993437,0.6738776857262649,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,31.975397399580995,14.88054552428839,-8.945688722786493,1.296505730813659,60,0.35,1.9283757304477862,60,0,0.20091937477382701,0.41322161162426857,2020-01-01T00:00:00+00:00,2022-01-01T00:00:00+00:00,32.65052800955066,15.15175444459047,-16.3526986947358,1.315006685362738,35.0,0.3142857142857143,2.204752015774369,35.0,0.0,0.32234138042117344,0.6791442735030534,2022-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,9.007859339139479,4.406828962065257,-14.192548148939132,0.4350625741104215,61.0,0.29508196721311475,1.237877293207835,61.0,0.0,0.2223996152916939,0.4525220846834454,2024-01-01T00:00:00+00:00,2026-07-20T07:30:00+00:00,-2.249578681308051,-0.8877588705298423,-23.892636508826183,-0.012328181268214106,164.0,0.2926829268292683,1.0002589184463173,164.0,0.0,0.07467660211658589,0.1788241474028369,2024-01-01T00:00:00+00:00,2026-07-20T07:30:00+00:00,-39.19454210412564,-17.714603107516645,-49.58281850780932,-1.4845947223758467,168.0,0.2619047619047619,0.6609285748993435,168.0,0.0,0.08250038929194217,0.1957246302535343,2025-07-20T07:30:00+00:00,2026-07-20T07:30:00+00:00,-21.06266721873491,-21.06266721873491,-22.577351354970798,-2.3652711200031207,65.0,0.24615384615384617,0.45858375055057327,65.0,0.0,0.175176887488589,0.42953756656909403
