name,month,month_start,month_end,trades,trades_per_day,equity_multiple,annualized_multiple,total_return,max_dd,win_rate,profit_factor,avg_trade,avg_win,avg_loss_abs,payoff_ratio,worst_trade,best_trade,target_rate,stop_rate,time_rate,long_trades,short_trades,avg_bars_held
R3_live_candidate_gate_R03936,2025_05,2025-05-30 10:30:00+00:00,2025-06-01 00:00:00+00:00,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
R3_live_candidate_gate_R03936,2025_06,2025-06-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,3,0.1,0.9780492355982031,0.7632059394796377,-0.021950764401796885,-0.03371543906565999,0.6666666666666666,0.29019161442508684,-0.007232883496785217,0.004435539608018232,0.030569729706392115,0.14509580721254342,-0.030569729706392115,0.004435539608018232,0.6666666666666666,0.3333333333333333,0.0,0,3,28.333333333333332
R3_live_candidate_gate_R03936,2025_07,2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
R3_live_candidate_gate_R03936,2025_08,2025-08-01 00:00:00+00:00,2025-09-01 00:00:00+00:00,1,0.03225806451612903,1.0044355396080182,1.0535286108184738,0.004435539608018235,-0.00527070854097289,1.0,inf,0.004435539608018343,0.004435539608018343,0.0,inf,0.004435539608018343,0.004435539608018343,1.0,0.0,0.0,0,1,6.0
R3_live_candidate_gate_R03936,2025_09,2025-09-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,1,0.03333333333333333,1.0044355396080182,1.0553614154590574,0.004435539608018235,-0.0029325015394505716,1.0,inf,0.004435539608018343,0.004435539608018343,0.0,inf,0.004435539608018343,0.004435539608018343,1.0,0.0,0.0,0,1,1.0
R3_live_candidate_gate_R03936,2025_10,2025-10-01 00:00:00+00:00,2025-11-01 00:00:00+00:00,3,0.0967741935483871,1.0133657281237554,1.1693351451642389,0.01336572812375536,-0.005267898925664927,1.0,inf,0.004435539608018269,0.004435539608018269,0.0,inf,0.004435539608018232,0.004435539608018343,1.0,0.0,0.0,0,3,3.6666666666666665
R3_live_candidate_gate_R03936,2025_11,2025-11-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,6,0.2,1.026910098935789,1.3816793684251898,0.026910098935789106,-0.013861009848379346,1.0,inf,0.0044355396080183246,0.0044355396080183246,0.0,inf,0.004435539608018232,0.004435539608018454,1.0,0.0,0.0,0,6,6.0
R3_live_candidate_gate_R03936,2025_12,2025-12-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,3,0.0967741935483871,1.0133657281237554,1.1693351451642389,0.01336572812375536,-0.014108990397084131,1.0,inf,0.004435539608018343,0.004435539608018343,0.0,inf,0.004435539608018343,0.004435539608018343,1.0,0.0,0.0,0,3,7.666666666666667
R3_live_candidate_gate_R03936,2026_01,2026-01-01 00:00:00+00:00,2026-02-01 00:00:00+00:00,2,0.06451612903225806,1.0088907532276508,1.109922533813103,0.00889075322765076,-0.006345927042310073,1.0,inf,0.004435539608018343,0.004435539608018343,0.0,inf,0.004435539608018343,0.004435539608018343,1.0,0.0,0.0,0,2,12.5
R3_live_candidate_gate_R03936,2026_02,2026-02-01 00:00:00+00:00,2026-03-01 00:00:00+00:00,5,0.17857142857142858,1.0223753127418624,1.3346384619163223,0.02237531274186244,-0.012444186241975741,1.0,inf,0.004435539608018343,0.004435539608018343,0.0,inf,0.004435539608018232,0.004435539608018454,1.0,0.0,0.0,0,5,5.2
R3_live_candidate_gate_R03936,2026_03,2026-03-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,4,0.12903225806451613,1.0178605519482566,1.2319280310661007,0.017860551948256642,-0.014149884765069398,1.0,inf,0.004435539608018287,0.004435539608018287,0.0,inf,0.004435539608018232,0.004435539608018454,1.0,0.0,0.0,0,4,13.5
R3_live_candidate_gate_R03936,2026_04,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
R3_live_candidate_gate_R03936,2026_05,2026-05-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,1,0.03225806451612903,1.0044355396080182,1.0535286108184738,0.004435539608018235,-0.0049904603480417364,1.0,inf,0.004435539608018343,0.004435539608018343,0.0,inf,0.004435539608018343,0.004435539608018343,1.0,0.0,0.0,0,1,7.0
R3_live_candidate_gate_R03936,2026_06,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,2,0.07942636514065085,1.0088907532276508,1.1369992979492667,0.00889075322765076,-0.013396993848997951,1.0,inf,0.004435539608018287,0.004435539608018287,0.0,inf,0.004435539608018232,0.004435539608018343,1.0,0.0,0.0,0,2,20.0
R1_relax_frequency_R06679,2025_05,2025-05-30 10:30:00+00:00,2025-06-01 00:00:00+00:00,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
R1_relax_frequency_R06679,2025_06,2025-06-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,4,0.13333333333333333,1.0114444062616472,1.1486006447235135,0.011444406261647222,-0.032130142707067266,0.75,2.23461949759478,0.002873709697972047,0.006935089700673883,0.009310430310133462,0.7448731658649267,-0.009310430310133462,0.00693591598761894,0.75,0.0,0.25,2,2,37.0
R1_relax_frequency_R06679,2025_07,2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,5,0.16129032258064516,1.0351538041159993,1.5024201425708457,0.03515380411599933,-0.006970942114734591,1.0,inf,0.006933932898950737,0.006933932898950737,0.0,inf,0.006933437126783659,0.006935915987619051,1.0,0.0,0.0,4,1,4.2
R1_relax_frequency_R06679,2025_08,2025-08-01 00:00:00+00:00,2025-09-01 00:00:00+00:00,6,0.1935483870967742,1.0035165680771112,1.0422276898021847,0.003516568077111204,-0.05017789739551404,0.8333333333333334,1.1343732760047758,0.0006844714014764474,0.006933932898950739,0.030562836085895002,0.22687465520095518,-0.030562836085895002,0.006935915987619051,0.8333333333333334,0.0,0.16666666666666666,5,1,34.333333333333336
R1_relax_frequency_R06679,2025_09,2025-09-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,5,0.16666666666666666,1.0351563524495127,1.5229914345067002,0.03515635244951265,-0.017418018371645916,1.0,inf,0.0069344286711177944,0.0069344286711177944,0.0,inf,0.006933437126783659,0.006935915987619051,1.0,0.0,0.0,3,2,12.4
R1_relax_frequency_R06679,2025_10,2025-10-01 00:00:00+00:00,2025-11-01 00:00:00+00:00,4,0.12903225806451613,1.028028580919173,1.3849950914739397,0.02802858091917293,-0.005267898925664816,1.0,inf,0.0069346765572013,0.0069346765572013,0.0,inf,0.006933437126783659,0.00693591598761894,1.0,0.0,0.0,2,2,5.5
R1_relax_frequency_R06679,2025_11,2025-11-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,8,0.26666666666666666,1.001516624141168,1.018622180700478,0.0015166241411679326,-0.034444207932789794,0.75,1.0532232768003136,0.0002628731613259492,0.006935915987618977,0.019756255317553133,0.35107442560010454,-0.02657048360464137,0.006935915987619051,0.75,0.0,0.25,2,6,21.375
R1_relax_frequency_R06679,2025_12,2025-12-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,5,0.16129032258064516,1.0351614491353598,1.5025508833073293,0.03516144913535979,-0.016152518293839346,1.0,inf,0.00693542021545195,0.00693542021545195,0.0,inf,0.006933437126783659,0.006935915987619051,1.0,0.0,0.0,1,4,9.8
R1_relax_frequency_R06679,2026_01,2026-01-01 00:00:00+00:00,2026-02-01 00:00:00+00:00,7,0.22580645161290322,1.0261578194535528,1.3555892426399012,0.026157819453552777,-0.0398413893367372,0.8571428571428571,2.680727159851825,0.003726696486055691,0.00693467655720141,0.015521183940818618,0.44678785997530424,-0.015521183940818618,0.006935915987619162,0.8571428571428571,0.0,0.14285714285714285,3,4,18.142857142857142
R1_relax_frequency_R06679,2026_02,2026-02-01 00:00:00+00:00,2026-03-01 00:00:00+00:00,1,0.03571428571428571,1.0069334371267837,1.0943188427205572,0.006933437126783737,-0.007103290800669293,1.0,inf,0.006933437126783659,0.006933437126783659,0.0,inf,0.006933437126783659,0.006933437126783659,1.0,0.0,0.0,1,0,4.0
R1_relax_frequency_R06679,2026_03,2026-03-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,4,0.12903225806451613,1.0231939712369087,1.3101692512468495,0.023193971236908695,-0.016839310847829414,1.0,inf,0.005750822766750166,0.005750822766750166,0.0,inf,0.002200500825814183,0.00693591598761894,0.75,0.0,0.25,3,1,24.5
R1_relax_frequency_R06679,2026_04,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,2,0.06666666666666667,1.0139199389058253,1.183299291502292,0.013919938905825324,-0.009137046227389645,1.0,inf,0.006935915987618995,0.006935915987618995,0.0,inf,0.00693591598761894,0.006935915987619051,1.0,0.0,0.0,0,2,38.0
R1_relax_frequency_R06679,2026_05,2026-05-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,1,0.03225806451612903,1.0069334371267837,1.0848151959537493,0.006933437126783737,-0.0020648778462858397,1.0,inf,0.006933437126783659,0.006933437126783659,0.0,inf,0.006933437126783659,0.006933437126783659,1.0,0.0,0.0,1,0,1.0
