name,month,month_start,month_end,trades,trades_per_day,equity_multiple,annualized_multiple,total_return,max_dd,win_rate,profit_factor,avg_trade,avg_win,avg_loss_abs,payoff_ratio,worst_trade,best_trade,target_rate,stop_rate,time_rate,long_trades,short_trades,avg_bars_held
HYPE_5M_MS_R11999,2025_05,2025-05-30 10:30:00+00:00,2025-06-01 00:00:00+00:00,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
HYPE_5M_MS_R11999,2025_06,2025-06-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,138,4.6,0.7347120414305501,0.02344101403616855,-0.26528795856944987,-0.28363204221790395,0.8478260869565217,0.4876487871705258,-0.0021692464601941962,0.0024352385043377206,0.02782280554830059,0.08752670538958154,-0.030569729706392337,0.0024352385043379106,0.8478260869565217,0.11594202898550725,0.036231884057971016,0,138,7.268115942028985
HYPE_5M_MS_R11999,2025_07,2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,118,3.806451612903226,0.8758776869773568,0.20982345094803606,-0.1241223130226432,-0.17842641515291802,0.8389830508474576,0.6528596610786888,-0.0010833205347801239,0.002428390584024411,0.019381183732761646,0.12529629859085945,-0.030569729706392337,0.0024352385043377995,0.8305084745762712,0.05084745762711865,0.11864406779661017,0,118,10.601694915254237
HYPE_5M_MS_R11999,2025_08,2025-08-01 00:00:00+00:00,2025-09-01 00:00:00+00:00,151,4.870967741935484,0.8047608572305059,0.07736462392079163,-0.19523914276949406,-0.228092183235156,0.8145695364238411,0.5868805112792161,-0.0013963544106348408,0.002435238504337712,0.01822799471569284,0.1335988155757565,-0.030569729706392337,0.0024352385043379106,0.8145695364238411,0.046357615894039736,0.1390728476821192,0,151,11.331125827814569
HYPE_5M_MS_R11999,2025_09,2025-09-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,124,4.133333333333334,0.8792637885283022,0.2087618366755883,-0.12073621147169777,-0.13327817174361833,0.8467741935483871,0.6741964077366188,-0.0009965028614520605,0.002435238504337718,0.019961389356606102,0.1219974452094834,-0.030569729706392337,0.0024352385043379106,0.8467741935483871,0.06451612903225806,0.08870967741935484,0,124,8.564516129032258
HYPE_5M_MS_R11999,2025_10,2025-10-01 00:00:00+00:00,2025-11-01 00:00:00+00:00,157,5.064516129032258,0.8605356180290388,0.1703843749059046,-0.13946438197096123,-0.21359393055753118,0.8662420382165605,0.696183006287847,-0.0009142387887356412,0.0024184200978954844,0.022497172530727694,0.10749884655915283,-0.030569729706392337,0.0024352385043379106,0.8598726114649682,0.06369426751592357,0.07643312101910828,0,157,8.248407643312103
HYPE_5M_MS_R11999,2025_11,2025-11-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,193,6.433333333333334,0.8625493732174858,0.16526076574300766,-0.13745062678251418,-0.20122467137812794,0.8497409326424871,0.7394566386969392,-0.0007291138371681928,0.0024352385043377163,0.01862407190637402,0.13075757635494656,-0.030569729706392337,0.0024352385043379106,0.8497409326424871,0.05181347150259067,0.09844559585492228,0,193,9.606217616580311
HYPE_5M_MS_R11999,2025_12,2025-12-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,122,3.935483870967742,0.8013203360377213,0.07355622043777377,-0.19867966396227865,-0.20640699194338652,0.7950819672131147,0.5227235005466481,-0.0017678744966754568,0.0024352385043377184,0.018075952940606578,0.13472255168728042,-0.030569729706392337,0.0024352385043379106,0.7950819672131147,0.07377049180327869,0.13114754098360656,0,122,11.426229508196721
HYPE_5M_MS_R11999,2026_01,2026-01-01 00:00:00+00:00,2026-02-01 00:00:00+00:00,113,3.6451612903225805,1.0023636667085778,1.028206959912951,0.002363666708577794,-0.06006023401989524,0.8761061946902655,1.0232708116000544,4.85198217767806e-05,0.002435238504337709,0.016828990862046925,0.14470496325657334,-0.030569729706392337,0.0024352385043377995,0.8761061946902655,0.035398230088495575,0.08849557522123894,0,113,8.769911504424778
HYPE_5M_MS_R11999,2026_02,2026-02-01 00:00:00+00:00,2026-03-01 00:00:00+00:00,139,4.964285714285714,0.8982875160654866,0.24678574061021666,-0.10171248393451338,-0.18988368477814177,0.8705035971223022,0.743521379067098,-0.0007312565702117432,0.0024352385043377115,0.0220171401269053,0.11060648614221294,-0.030569729706392337,0.0024352385043379106,0.8705035971223022,0.06474820143884892,0.06474820143884892,0,139,8.323741007194245
HYPE_5M_MS_R11999,2026_03,2026-03-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,87,2.806451612903226,0.8349157556912158,0.11933657244513869,-0.1650842443087842,-0.17745901906068784,0.7816091954022989,0.4818011338924577,-0.002023379224884641,0.0024069052036769993,0.017879134021842085,0.13462090505818672,-0.030569729706392115,0.0024352385043379106,0.7701149425287356,0.08045977011494253,0.14942528735632185,0,87,13.67816091954023
HYPE_5M_MS_R11999,2026_04,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,42,1.4,0.9623513847441597,0.6267401251474097,-0.03764861525584029,-0.07575740599308334,0.7619047619047619,0.6766904056831866,-0.0008864837183074817,0.002435238504337688,0.011515994830772026,0.2114657517759958,-0.030569729706392115,0.0024352385043379106,0.7619047619047619,0.023809523809523808,0.21428571428571427,0,42,17.166666666666668
HYPE_5M_MS_R11999,2026_05,2026-05-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,58,1.8709677419354838,0.9060835227796187,0.31285641564771394,-0.09391647722038132,-0.13631454532141674,0.8103448275862069,0.5441243090295429,-0.0016533304797787757,0.002435238504337707,0.019122670684640106,0.1273482425388292,-0.030569729706392115,0.0024352385043377995,0.8103448275862069,0.05172413793103448,0.13793103448275862,0,58,10.448275862068966
HYPE_5M_MS_R11999,2026_06,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,143,5.678985107556536,0.7636652640035259,0.020020755087286565,-0.23633473599647414,-0.25891859623644387,0.8321678321678322,0.5253574743595376,-0.001830898027077064,0.002435238504337709,0.02298382499534198,0.1059544486103269,-0.030569729706392337,0.0024352385043379106,0.8321678321678322,0.08391608391608392,0.08391608391608392,0,143,8.692307692307692
HYPE_5M_MS_R09398,2025_05,2025-05-30 10:30:00+00:00,2025-06-01 00:00:00+00:00,5,3.2,0.9791969834739643,0.007341534450037659,-0.020803016526035667,-0.02733894789120661,0.4,0.34290686460594977,-0.004164889317542116,0.005433663282955794,0.010563924384540721,0.5143602969089246,-0.010563924384540796,0.005433663282955905,0.4,0.6,0.0,5,0,6.0
HYPE_5M_MS_R09398,2025_06,2025-06-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,148,4.933333333333334,0.7220353548931168,0.018964844848135994,-0.27796464510688323,-0.29229533097900606,0.5067567567567568,0.5574271520479368,-0.0021674959334261573,0.005387187561512641,0.009929157058363275,0.5425624279933252,-0.010563924384540796,0.005433663282956127,0.5,0.4527027027027027,0.0472972972972973,148,0,7.25
HYPE_5M_MS_R09398,2025_07,2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,134,4.32258064516129,0.8261349321027779,0.10535940582260511,-0.17386506789722211,-0.19395954980252716,0.5447761194029851,0.6690029397162808,-0.0013963366361150174,0.005180551085189685,0.0092670383353813,0.5590298537355223,-0.010563924384540796,0.005433663282955905,0.5,0.3656716417910448,0.13432835820895522,134,0,11.313432835820896
HYPE_5M_MS_R09398,2025_08,2025-08-01 00:00:00+00:00,2025-09-01 00:00:00+00:00,153,4.935483870967742,0.7776471362731464,0.051662109711524004,-0.2223528637268536,-0.24793672993818483,0.5359477124183006,0.630554342841425,-0.0016141303585249876,0.005140296134686665,0.009415017294346895,0.5459677846553801,-0.010563924384540796,0.005433663282955905,0.48366013071895425,0.37254901960784315,0.1437908496732026,153,0,9.65359477124183
HYPE_5M_MS_R09398,2025_09,2025-09-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,140,4.666666666666667,0.8083834007137604,0.07503116482249311,-0.19161659928623964,-0.20966248115744723,0.5428571428571428,0.6488711360642107,-0.0014901903720840393,0.005072804447387786,0.00928374672020683,0.5464177987909142,-0.010563924384540796,0.005433663282955905,0.4928571428571429,0.37857142857142856,0.12857142857142856,140,0,11.214285714285714
HYPE_5M_MS_R09398,2025_10,2025-10-01 00:00:00+00:00,2025-11-01 00:00:00+00:00,112,3.6129032258064515,0.800029491681444,0.07217218426729854,-0.199970508318556,-0.2180847127637121,0.5178571428571429,0.5856450758876421,-0.001959998981876705,0.005349434406499877,0.009810871880503403,0.545255760309184,-0.010563924384540796,0.005433663282955905,0.5089285714285714,0.41964285714285715,0.07142857142857142,112,0,7.821428571428571
HYPE_5M_MS_R09398,2025_11,2025-11-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,107,3.566666666666667,0.8994271905121791,0.2751288943120757,-0.10057280948782088,-0.13913495089350802,0.5981308411214953,0.7700328421259299,-0.0009598580679162789,0.005373462888621238,0.01038619623578607,0.5173658158033592,-0.010563924384540796,0.005433663282955905,0.5887850467289719,0.3925233644859813,0.018691588785046728,107,0,6.485981308411215
HYPE_5M_MS_R09398,2025_12,2025-12-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,106,3.4193548387096775,0.8122469939373426,0.08628236446054241,-0.18775300606265743,-0.20600046869110678,0.5094339622641509,0.5830607393054066,-0.0019308752319614803,0.005300383875797577,0.009440259690018962,0.56146589710891,-0.010563924384540796,0.005433663282955905,0.4811320754716981,0.4056603773584906,0.11320754716981132,106,0,9.79245283018868
HYPE_5M_MS_R09398,2026_01,2026-01-01 00:00:00+00:00,2026-02-01 00:00:00+00:00,103,3.3225806451612905,0.9780913473158862,0.7702785560760299,-0.021908652684113794,-0.0785011138669569,0.5922330097087378,0.9431623214775844,-0.00018984220698352612,0.005319248443931692,0.00819114053331277,0.6493904508534186,-0.010563924384540685,0.005433663282955905,0.5533980582524272,0.2912621359223301,0.1553398058252427,103,0,10.631067961165048
HYPE_5M_MS_R09398,2026_02,2026-02-01 00:00:00+00:00,2026-03-01 00:00:00+00:00,103,3.6785714285714284,0.8842023187843355,0.20081000932103144,-0.11579768121566447,-0.12733325468638346,0.5631067961165048,0.7226519586987172,-0.0011647483470986323,0.005389462010078923,0.009612397251905259,0.5606782438179702,-0.010563924384540685,0.005433663282955905,0.5436893203883495,0.3883495145631068,0.06796116504854369,103,0,8.300970873786408
HYPE_5M_MS_R09398,2026_03,2026-03-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,114,3.6774193548387095,0.8791214261232758,0.21916403480855592,-0.12087857387672418,-0.15427187420050004,0.5614035087719298,0.7303801042552901,-0.0011015074971118916,0.005315074211502024,0.009314732084137703,0.5706094564494453,-0.010563924384540796,0.005433663282955905,0.5350877192982456,0.34210526315789475,0.12280701754385964,114,0,10.605263157894736
HYPE_5M_MS_R09398,2026_04,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,93,3.1,0.9173799698202799,0.3499751117825826,-0.08262003017972008,-0.10352534529873214,0.5591397849462365,0.7532854431861621,-0.000902405473727041,0.004927721174169044,0.008296712441790368,0.5939365994352432,-0.010563924384540685,0.005433663282956127,0.4731182795698925,0.2903225806451613,0.23655913978494625,93,0,14.473118279569892
HYPE_5M_MS_R09398,2026_05,2026-05-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,112,3.6129032258064515,0.9480019656930555,0.5330408044417942,-0.051998034306944496,-0.12482876324106951,0.5714285714285714,0.8702738075655037,-0.0004516229318242944,0.0053020311619559465,0.008123161723531282,0.6527053556741278,-0.010563924384540796,0.005433663282955905,0.5535714285714286,0.2857142857142857,0.16071428571428573,112,0,10.178571428571429
HYPE_5M_MS_R09398,2026_06,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,106,4.209597352454495,0.9749828782997504,0.6924663708302174,-0.02501712170024961,-0.10294066932793533,0.6320754716981132,0.9422500773147408,-0.0002104974722850463,0.005433663282955857,0.00990687620564762,0.5484739256011177,-0.010563924384540796,0.005433663282956127,0.6320754716981132,0.33962264150943394,0.02830188679245283,106,0,7.122641509433962
HYPE_5M_MS_R04327,2025_05,2025-05-30 10:30:00+00:00,2025-06-01 00:00:00+00:00,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
HYPE_5M_MS_R04327,2025_06,2025-06-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,105,3.5,0.7011555749209223,0.013267534214787486,-0.2988444250790777,-0.3040052857123664,0.5904761904761905,0.37503178495944106,-0.0033365271168311283,0.0033908018777558473,0.013036396829956534,0.26010268956864463,-0.016567621980628198,0.003435389056178127,0.580952380952381,0.26666666666666666,0.1523809523809524,64,41,8.133333333333333
HYPE_5M_MS_R04327,2025_07,2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,136,4.387096774193548,0.8055551044625637,0.07826904744916786,-0.19444489553743627,-0.22288987885828293,0.625,0.5724355598219713,-0.001562430306583901,0.0033469225527165514,0.009744685072084654,0.3434613358931828,-0.016567621980628198,0.003435389056178127,0.6029411764705882,0.11029411764705882,0.2867647058823529,68,68,11.125
HYPE_5M_MS_R04327,2025_08,2025-08-01 00:00:00+00:00,2025-09-01 00:00:00+00:00,132,4.258064516129032,0.8367515310952963,0.12246505248519692,-0.16324846890470368,-0.1946123148641219,0.6742424242424242,0.6301497534277154,-0.0013213919291505092,0.003339130807761172,0.010967590152060731,0.3044543752515928,-0.016567621980627976,0.003435389056178127,0.6439393939393939,0.14393939393939395,0.21212121212121213,73,59,8.977272727272727
HYPE_5M_MS_R04327,2025_09,2025-09-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,128,4.266666666666667,0.7454309461657894,0.02796149048578742,-0.2545690538342106,-0.2682907584702734,0.5703125,0.45718485939627024,-0.0022645469644049085,0.003344323865730506,0.009709048248039186,0.34445434612047754,-0.016567621980627976,0.003435389056178127,0.546875,0.1484375,0.3046875,70,58,10.9765625
HYPE_5M_MS_R04327,2025_10,2025-10-01 00:00:00+00:00,2025-11-01 00:00:00+00:00,104,3.3548387096774195,0.8364473162239678,0.12194148391088105,-0.16355268377603216,-0.18510244873644877,0.6826923076923077,0.5807985140659717,-0.0016823643175197394,0.0034142689007357354,0.012647847908311824,0.26994860512925445,-0.016567621980627976,0.003435389056178127,0.6730769230769231,0.20192307692307693,0.125,54,50,7.346153846153846
HYPE_5M_MS_R04327,2025_11,2025-11-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,105,3.5,0.8685574395156577,0.17983419685721566,-0.13144256048434233,-0.17018291949919373,0.7047619047619048,0.6428980665746726,-0.0013107813792386585,0.0033484032955354345,0.01243270608676391,0.26932216302452505,-0.016567621980627976,0.003435389056178127,0.6857142857142857,0.17142857142857143,0.14285714285714285,40,65,7.733333333333333
HYPE_5M_MS_R04327,2025_12,2025-12-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,122,3.935483870967742,0.7793925978646057,0.053045008083899406,-0.22060740213539431,-0.24441048889591166,0.6229508196721312,0.5101520176336558,-0.002010793260965368,0.003361645741408938,0.010886996830105527,0.30877622119931797,-0.016567621980627976,0.003435389056178127,0.6065573770491803,0.16393442622950818,0.22950819672131148,68,54,9.360655737704919
HYPE_5M_MS_R04327,2026_01,2026-01-01 00:00:00+00:00,2026-02-01 00:00:00+00:00,118,3.806451612903226,0.9539652670283936,0.5739147311612425,-0.04603473297160643,-0.1278561309367371,0.6779661016949152,0.8599971917837715,-0.0003790902302110467,0.003434748151931359,0.008408223666300322,0.40849866609729146,-0.016567621980627976,0.003435389056178127,0.6779661016949152,0.07627118644067797,0.2457627118644068,55,63,9.44915254237288
HYPE_5M_MS_R04327,2026_02,2026-02-01 00:00:00+00:00,2026-03-01 00:00:00+00:00,98,3.5,0.9638767766357704,0.6188229204761665,-0.03612322336422957,-0.06068336096908089,0.7448979591836735,0.8782905225683802,-0.0003505278246894795,0.0033957797324163596,0.01128974589143853,0.30078442553711654,-0.016567621980627976,0.003435389056178127,0.7346938775510204,0.1326530612244898,0.1326530612244898,37,61,7.530612244897959
HYPE_5M_MS_R04327,2026_03,2026-03-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,132,4.258064516129032,0.9073684615915858,0.3181239912087134,-0.0926315384084142,-0.15407793922950286,0.6893939393939394,0.7669740177898292,-0.0007116815966191153,0.003397774707055205,0.009832669977945045,0.3455597223009121,-0.016567621980627976,0.003435389056178127,0.6818181818181818,0.11363636363636363,0.20454545454545456,62,70,8.113636363636363
HYPE_5M_MS_R04327,2026_04,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,125,4.166666666666667,0.8575243743616741,0.15391318051773223,-0.14247562563832594,-0.18344608988082056,0.584,0.6123285568458425,-0.0012095329396483272,0.003271339035624125,0.0074999878280115765,0.436179245972381,-0.016567621980627976,0.003435389056178127,0.552,0.048,0.4,65,60,12.64
HYPE_5M_MS_R04327,2026_05,2026-05-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,112,3.6129032258064515,0.8975298630306847,0.2797757780705661,-0.10247013696931528,-0.11948090668650058,0.625,0.6860398262177722,-0.0009434507041663443,0.003298480819826588,0.008013336577487897,0.41162389573066327,-0.016567621980627976,0.003435389056178127,0.5892857142857143,0.08928571428571429,0.32142857142857145,65,47,10.035714285714286
HYPE_5M_MS_R04327,2026_06,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,92,3.653612796469939,0.9626084244814024,0.5753515944187286,-0.03739157551859762,-0.10157775182094408,0.7717391304347826,0.870341592639676,-0.0003877890889494471,0.0033729827468976566,0.013102779581575368,0.25742497810469295,-0.016567621980627976,0.003435389056178238,0.75,0.13043478260869565,0.11956521739130435,47,45,6.532608695652174
HYPE_5M_MS_R11725,2025_05,2025-05-30 10:30:00+00:00,2025-06-01 00:00:00+00:00,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
HYPE_5M_MS_R11725,2025_06,2025-06-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,127,4.233333333333333,0.7290128802935969,0.021320681326728975,-0.2709871197064031,-0.296725363478187,0.7637795275590551,0.5201974831912672,-0.002419630838414099,0.0034346842817487206,0.021348583060273884,0.1608858195436909,-0.030569729706392337,0.003435389056178127,0.7637795275590551,0.10236220472440945,0.13385826771653545,56,71,12.15748031496063
HYPE_5M_MS_R11725,2025_07,2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,123,3.967741935483871,0.9262782646256122,0.40563876887022116,-0.07372173537438775,-0.11404034163945531,0.7804878048780488,0.8196264702645788,-0.0005827965078586483,0.0033930791525533387,0.0147192433004346,0.23051994476191276,-0.030569729706392115,0.003435389056178127,0.7642276422764228,0.04878048780487805,0.18699186991869918,53,70,15.479674796747968
HYPE_5M_MS_R11725,2025_08,2025-08-01 00:00:00+00:00,2025-09-01 00:00:00+00:00,131,4.225806451612903,0.8004929998381255,0.07266638876616247,-0.1995070001618745,-0.22953777567691258,0.7633587786259542,0.6142218097336476,-0.0016415071508671499,0.0034237467773444814,0.017981035951549828,0.19040876101743073,-0.030569729706392115,0.003435389056178127,0.7557251908396947,0.07633587786259542,0.16793893129770993,75,56,13.770992366412214
HYPE_5M_MS_R11725,2025_09,2025-09-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,129,4.3,0.9515184185252803,0.5460462160427013,-0.048481581474719704,-0.1286906231984184,0.7751937984496124,0.8816928963881365,-0.0003514034332416036,0.0033783312480954565,0.013212557506817667,0.2556909399525596,-0.030569729706392115,0.003435389056178127,0.7596899224806202,0.031007751937984496,0.20930232558139536,65,64,14.720930232558139
HYPE_5M_MS_R11725,2025_10,2025-10-01 00:00:00+00:00,2025-11-01 00:00:00+00:00,139,4.483870967741935,0.8865553333757347,0.2420230845581565,-0.11344466662426533,-0.17209532434719355,0.8273381294964028,0.7774156851244259,-0.0008111873542140133,0.0034244976555020514,0.02110717802577015,0.1622432734172715,-0.030569729706392115,0.003435389056178127,0.8201438848920863,0.09352517985611511,0.08633093525179857,57,82,10.582733812949641
HYPE_5M_MS_R11725,2025_11,2025-11-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,130,4.333333333333333,0.8602329511460176,0.15993764713078917,-0.1397670488539824,-0.24116168601662014,0.823076923076923,0.7197368340037502,-0.0010984190410500037,0.0034271675166508363,0.022152234766006078,0.15470978674846966,-0.030569729706392337,0.003435389056178127,0.8153846153846154,0.1,0.08461538461538462,75,55,9.538461538461538
HYPE_5M_MS_R11725,2025_12,2025-12-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,124,4.0,0.8442959541537671,0.1361261877975513,-0.15570404584623287,-0.1831642008923403,0.7983870967741935,0.6749154991989124,-0.0013105542617211758,0.003407961150552972,0.019995875294326795,0.17043320686841223,-0.030569729706392337,0.003435389056178127,0.7903225806451613,0.08064516129032258,0.12903225806451613,70,54,13.10483870967742
HYPE_5M_MS_R11725,2026_01,2026-01-01 00:00:00+00:00,2026-02-01 00:00:00+00:00,129,4.161290322580645,0.753668310895441,0.03571955750145457,-0.24633168910455905,-0.27462392214845766,0.7286821705426356,0.538931912281247,-0.002127453285984396,0.003412641957524036,0.017006566225692757,0.20066613755152815,-0.030569729706392337,0.003435389056178127,0.7209302325581395,0.11627906976744186,0.16279069767441862,54,75,13.248062015503876
HYPE_5M_MS_R11725,2026_02,2026-02-01 00:00:00+00:00,2026-03-01 00:00:00+00:00,119,4.25,0.8231486587001249,0.07896675317351634,-0.17685134129987512,-0.2144804074074107,0.773109243697479,0.6254486145919029,-0.001576821933778911,0.003405822525613335,0.018554721573189523,0.18355557167371067,-0.030569729706392337,0.003435389056178127,0.7647058823529411,0.09243697478991597,0.14285714285714285,66,53,11.378151260504202
HYPE_5M_MS_R11725,2026_03,2026-03-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,134,4.32258064516129,0.8060977920077179,0.07889256846432803,-0.19390220799228208,-0.2682350566080882,0.7611940298507462,0.6262701476998728,-0.001555004334473495,0.003423262101214744,0.017423228598229756,0.19647690908231302,-0.030569729706392115,0.003435389056178127,0.753731343283582,0.07462686567164178,0.17164179104477612,63,71,13.470149253731343
HYPE_5M_MS_R11725,2026_04,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,123,4.1,0.8724675359179698,0.18994262512008322,-0.12753246408203023,-0.14332095683723034,0.6585365853658537,0.6719195243987593,-0.001082990635408143,0.003368074341546403,0.009667187376677624,0.3484027163549123,-0.02456765141135691,0.003435389056178127,0.6422764227642277,0.0,0.35772357723577236,56,67,20.715447154471544
