name,signals,trade_count,cfg_name,cfg_side_mode,cfg_entry_style,cfg_ema_fast,cfg_ema_slow,cfg_ema_htf,cfg_donchian,cfg_rsi_window,cfg_rsi_low,cfg_rsi_high,cfg_bb_z,cfg_vwap_dev_bps,cfg_pullback_bps,cfg_breakout_bps,cfg_min_dir_roc_bps,cfg_max_counter_roc_bps,cfg_min_adx,cfg_max_chop,cfg_min_rvol,cfg_min_atr_pct_bps,cfg_max_atr_pct_bps,cfg_max_dist_ema_bps,cfg_wick_atr,cfg_close_pos,cfg_require_trend,cfg_require_htf,cfg_require_macd_turn,cfg_require_body_dir,cfg_tp_bps,cfg_sl_bps,cfg_max_hold_bars,cfg_cooldown_bars,reason_target_limit,reason_stop_market,reason_time_open,full_trades,full_trades_per_day,full_equity_multiple,full_annualized_multiple,full_total_return,full_max_dd,full_win_rate,full_profit_factor,full_avg_trade,full_avg_win,full_avg_loss_abs,full_payoff_ratio,full_worst_trade,full_best_trade,full_target_rate,full_stop_rate,full_time_rate,full_long_trades,full_short_trades,full_avg_bars_held,train_2025_05_30_to_2026_03_01_trades,train_2025_05_30_to_2026_03_01_trades_per_day,train_2025_05_30_to_2026_03_01_equity_multiple,train_2025_05_30_to_2026_03_01_annualized_multiple,train_2025_05_30_to_2026_03_01_total_return,train_2025_05_30_to_2026_03_01_max_dd,train_2025_05_30_to_2026_03_01_win_rate,train_2025_05_30_to_2026_03_01_profit_factor,train_2025_05_30_to_2026_03_01_avg_trade,train_2025_05_30_to_2026_03_01_avg_win,train_2025_05_30_to_2026_03_01_avg_loss_abs,train_2025_05_30_to_2026_03_01_payoff_ratio,train_2025_05_30_to_2026_03_01_worst_trade,train_2025_05_30_to_2026_03_01_best_trade,train_2025_05_30_to_2026_03_01_target_rate,train_2025_05_30_to_2026_03_01_stop_rate,train_2025_05_30_to_2026_03_01_time_rate,train_2025_05_30_to_2026_03_01_long_trades,train_2025_05_30_to_2026_03_01_short_trades,train_2025_05_30_to_2026_03_01_avg_bars_held,val_2026_03_01_to_2026_06_01_trades,val_2026_03_01_to_2026_06_01_trades_per_day,val_2026_03_01_to_2026_06_01_equity_multiple,val_2026_03_01_to_2026_06_01_annualized_multiple,val_2026_03_01_to_2026_06_01_total_return,val_2026_03_01_to_2026_06_01_max_dd,val_2026_03_01_to_2026_06_01_win_rate,val_2026_03_01_to_2026_06_01_profit_factor,val_2026_03_01_to_2026_06_01_avg_trade,val_2026_03_01_to_2026_06_01_avg_win,val_2026_03_01_to_2026_06_01_avg_loss_abs,val_2026_03_01_to_2026_06_01_payoff_ratio,val_2026_03_01_to_2026_06_01_worst_trade,val_2026_03_01_to_2026_06_01_best_trade,val_2026_03_01_to_2026_06_01_target_rate,val_2026_03_01_to_2026_06_01_stop_rate,val_2026_03_01_to_2026_06_01_time_rate,val_2026_03_01_to_2026_06_01_long_trades,val_2026_03_01_to_2026_06_01_short_trades,val_2026_03_01_to_2026_06_01_avg_bars_held,fwd_2026_06_01_to_latest_trades,fwd_2026_06_01_to_latest_trades_per_day,fwd_2026_06_01_to_latest_equity_multiple,fwd_2026_06_01_to_latest_annualized_multiple,fwd_2026_06_01_to_latest_total_return,fwd_2026_06_01_to_latest_max_dd,fwd_2026_06_01_to_latest_win_rate,fwd_2026_06_01_to_latest_profit_factor,fwd_2026_06_01_to_latest_avg_trade,fwd_2026_06_01_to_latest_avg_win,fwd_2026_06_01_to_latest_avg_loss_abs,fwd_2026_06_01_to_latest_payoff_ratio,fwd_2026_06_01_to_latest_worst_trade,fwd_2026_06_01_to_latest_best_trade,fwd_2026_06_01_to_latest_target_rate,fwd_2026_06_01_to_latest_stop_rate,fwd_2026_06_01_to_latest_time_rate,fwd_2026_06_01_to_latest_long_trades,fwd_2026_06_01_to_latest_short_trades,fwd_2026_06_01_to_latest_avg_bars_held,recent_90d_trades,recent_90d_trades_per_day,recent_90d_equity_multiple,recent_90d_annualized_multiple,recent_90d_total_return,recent_90d_max_dd,recent_90d_win_rate,recent_90d_profit_factor,recent_90d_avg_trade,recent_90d_avg_win,recent_90d_avg_loss_abs,recent_90d_payoff_ratio,recent_90d_worst_trade,recent_90d_best_trade,recent_90d_target_rate,recent_90d_stop_rate,recent_90d_time_rate,recent_90d_long_trades,recent_90d_short_trades,recent_90d_avg_bars_held,recent_30d_trades,recent_30d_trades_per_day,recent_30d_equity_multiple,recent_30d_annualized_multiple,recent_30d_total_return,recent_30d_max_dd,recent_30d_win_rate,recent_30d_profit_factor,recent_30d_avg_trade,recent_30d_avg_win,recent_30d_avg_loss_abs,recent_30d_payoff_ratio,recent_30d_worst_trade,recent_30d_best_trade,recent_30d_target_rate,recent_30d_stop_rate,recent_30d_time_rate,recent_30d_long_trades,recent_30d_short_trades,recent_30d_avg_bars_held,frequency_pass,hard_pass,audit_pass,frequency_fit,frequency_gap,score,train_rank_score,base_candidate,robust_gate,robust_score,months,negative_months,worst_month_return,median_month_return,robust_monthly_pass
R1_relax_frequency_R01242__tp_sl_0011,237,188,R1_relax_frequency_R01242__tp_sl_0011,both,vwap_revert,21,96,384,96,7,40.0,76.0,1.75,75.0,100.0,10.0,70.0,260.0,14.0,48.0,0.75,35.0,9999.0,260.0,1.4,0.7,True,False,False,True,67.5,275.0,96,36,159.0,23.0,6.0,188,0.47990640123380196,1.3513312516018583,1.3240932593754289,0.3513312516018583,-0.0815698268669176,0.851063829787234,1.4678382271928403,0.0016671795602918422,0.006146144016976843,0.02392690304933673,0.256871689758747,-0.02806935332679163,0.006185803073739083,0.8457446808510638,0.12234042553191489,0.031914893617021274,95,93,16.888297872340427,137,0.4989756430685181,1.0787763715379666,1.1061362271077042,0.07877637153796657,-0.0815698268669176,0.8248175182481752,1.1425944558315693,0.0006310185459332141,0.006130186953186137,0.025260899371549295,0.24267492867219168,-0.02806935332679163,0.006185803073739083,0.8175182481751825,0.15328467153284672,0.029197080291970802,67,70,17.846715328467152,32,0.34782608695652173,1.1623750932550412,1.817322050935745,0.16237509325504118,-0.037151850395932606,0.9375,5.444509341108241,0.004733011177525641,0.0061844513524173935,0.01703859144585066,0.3629672894072161,-0.028069353326791408,0.006185803073738972,0.9375,0.03125,0.03125,19,13,17.34375,19,0.754550468836183,1.0776657972458847,2.959304520610518,0.07766579724588474,-0.03430009531230649,0.8947368421052632,3.5502309357628907,0.00397493994006292,0.006184610378455264,0.014807258786272003,0.41767422773681073,-0.028069353326791408,0.006185803073738972,0.8947368421052632,0.05263157894736842,0.05263157894736842,9,10,9.210526315789474,38,0.4222222222222222,1.156172772989563,1.802051829624805,0.156172772989563,-0.03715185039593283,0.8947368421052632,3.3014780785374347,0.0038575013790324523,0.00618461037845525,0.01592292511606133,0.38840918571028643,-0.028069353326791408,0.006185803073738972,0.8947368421052632,0.05263157894736842,0.05263157894736842,19,19,14.552631578947368,23,0.7666666666666667,1.1045717290916957,3.3564951085424215,0.10457172909169565,-0.03430009531230627,0.9130434782608695,4.385512267891755,0.004359144023893204,0.006184515720099414,0.014807258786272003,0.41766783503731003,-0.028069353326791408,0.006185803073738972,0.9130434782608695,0.043478260869565216,0.043478260869565216,12,11,9.565217391304348,False,False,False,4.155578356342117e-06,0.8400311995887327,37.729885630509386,104.53365268691913,R1_relax_frequency_R01242,True,403.40753745439423,14.0,3.0,-0.021148252993200334,0.012690809546253123,True
R3_live_candidate_gate_R03979__tp_sl_0005,276,175,R3_live_candidate_gate_R03979__tp_sl_0005,both,vwap_revert,9,55,192,12,28,32.0,56.0,2.0,75.0,75.0,20.0,100.0,15.0,18.0,80.0,0.5,12.0,70.0,60.0,0.5,0.82,False,True,False,True,56.25,500.0,96,18,152.0,2.0,21.0,175,0.44672138412720924,1.2961716988719243,1.273630114046894,0.2961716988719243,-0.09161342198387867,0.8685714285714285,1.5384612644314524,0.001538110604895538,0.005059576031883975,0.02173418265172369,0.23279348080212767,-0.05057274074319822,0.005060633702918631,0.8685714285714285,0.011428571428571429,0.12,93,82,28.765714285714285,132,0.4807648531755065,1.1273792271126817,1.172920738222479,0.12737922711268168,-0.09161342198387867,0.8636363636363636,1.2874509211056064,0.0009756367623089448,0.005059693550887812,0.024890056232023873,0.20328172438509573,-0.05057274074319822,0.005060633702918631,0.8636363636363636,0.015151515151515152,0.12121212121212122,62,70,29.886363636363637,36,0.391304347826087,1.118981726267602,1.562545217854633,0.11898172626760206,-0.030496416899963297,0.8888888888888888,3.324848336679122,0.003144539831239529,0.005059258101007535,0.012173206326904527,0.41560604208489027,-0.02036775201609228,0.005060633702918631,0.8888888888888888,0.0,0.1111111111111111,25,11,25.75,7,0.277992277992278,1.02747085606049,1.4815612021096802,0.027470856060489934,-0.04081096732463385,0.8571428571428571,9.568333754740845,0.0038831241867593558,0.005059038802152096,0.003172363505597084,1.5947222924568074,-0.003172363505597084,0.005060633702918409,0.8571428571428571,0.0,0.14285714285714285,6,1,23.142857142857142,30,0.3333333333333333,1.0883412313791327,1.4099540522744753,0.08834123137913275,-0.04081096732463385,0.8666666666666667,2.8477339554093133,0.0028450481321521154,0.005059382319240282,0.011548124083920976,0.4381129162168174,-0.02036775201609228,0.005060633702918631,0.8666666666666667,0.0,0.13333333333333333,19,11,27.066666666666666,9,0.3,1.0378925240758452,1.57273398720497,0.0378925240758452,-0.04081096732463385,0.8888888888888888,12.75757724028317,0.004144367661257023,0.005058959057113786,0.003172363505597084,1.5946971550353963,-0.003172363505597084,0.005060633702918409,0.8888888888888888,0.0,0.1111111111111111,8,1,19.22222222222222,False,False,False,3.2861663294709615e-06,0.8510928719575969,38.82619140767122,113.17832582455355,R3_live_candidate_gate_R03979,True,396.5444257231385,14.0,5.0,-0.0541375656454709,0.028572630806631416,True
R3_live_candidate_gate_R03979__bool_0189,9,7,R3_live_candidate_gate_R03979__bool_0189,both,vwap_revert,9,55,192,12,28,32.0,56.0,2.0,75.0,75.0,20.0,100.0,15.0,18.0,80.0,0.5,12.0,70.0,60.0,0.5,0.82,True,True,True,True,75.0,400.0,96,18,7.0,,,7,0.01786885536508837,1.0495630818274269,1.046135082090565,0.04956308182742686,-0.01770996402758873,1.0,inf,0.006934499495713161,0.006934499495713161,0.0,inf,0.006933437126783659,0.006935915987619162,1.0,0.0,0.0,4,3,10.285714285714286,5,0.01821078989301161,1.0351589007892994,1.0470413004281187,0.0351589007892994,-0.00755150852322628,1.0,inf,0.006934924443284916,0.006934924443284916,0.0,inf,0.006933437126783659,0.006935915987619162,1.0,0.0,0.0,2,3,7.0,2,0.021739130434782608,1.0139149468039588,1.0563959022129874,0.013914946803958772,-0.01770996402758862,1.0,inf,0.00693343712678377,0.00693343712678377,0.0,inf,0.006933437126783659,0.006933437126783881,1.0,0.0,0.0,2,0,18.5,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,0.011111111111111112,1.006933437126784,1.0284379527118728,0.006933437126783959,-0.01770996402758862,1.0,inf,0.006933437126783881,0.006933437126783881,0.0,inf,0.006933437126783881,0.006933437126783881,1.0,0.0,0.0,1,0,32.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,False,False,False,1.2978735544866683e-07,0.9940437148783038,-23.975829711437427,185.37925904240987,R3_live_candidate_gate_R03979,False,396.0472885400652,14.0,0.0,0.0,0.0,False
R1_relax_frequency_R01242__regime_0179,61,55,R1_relax_frequency_R01242__regime_0179,both,vwap_revert,21,96,384,96,7,40.0,76.0,1.75,75.0,100.0,10.0,70.0,260.0,24.0,38.0,0.75,35.0,9999.0,260.0,1.4,0.7,True,False,False,True,75.0,220.0,96,36,41.0,10.0,4.0,55,0.1403981492971229,1.0401758996793031,1.0374086818567245,0.04017589967930313,-0.09267798462160592,0.7636363636363637,1.1782306705249204,0.0007820395114474321,0.006770020402957454,0.018563744907277253,0.36469044563866576,-0.02256852529166972,0.006935915987619051,0.7454545454545455,0.18181818181818182,0.07272727272727272,30,25,20.763636363636362,44,0.16025495105850215,0.9765892074013044,0.9689777087834891,-0.023410792598695607,-0.09267798462160592,0.7272727272727273,0.9136316070108222,-0.00046191554583316466,0.006718642819157347,0.019610071185807865,0.3426118526290583,-0.02256852529166972,0.006935915987619051,0.7045454545454546,0.22727272727272727,0.06818181818181818,23,21,21.5,8,0.08695652173913043,1.0432574857141859,1.183085937359139,0.04325748571418586,-0.011376633934422009,0.875,8.079705981259671,0.005316708363135179,0.00693449949571305,0.006007829564909917,1.1542437116085247,-0.006007829564909917,0.006935915987619051,0.875,0.0,0.125,5,3,20.75,3,0.11913954771097628,1.0209473756935823,1.3508149405742833,0.020947375693582293,-0.008667411087357801,1.0,inf,0.006934263413728863,0.006934263413728863,0.0,inf,0.006933437126783659,0.006935915987619051,1.0,0.0,0.0,2,1,10.0,7,0.07777777777777778,1.0360713816538585,1.1546661714917115,0.03607138165385848,-0.010675785323952747,0.8571428571428571,6.9252264953352904,0.00508539298820899,0.006934263413728808,0.006007829564909917,1.154204415889215,-0.006007829564909917,0.006935915987619051,0.8571428571428571,0.0,0.14285714285714285,5,2,23.428571428571427,4,0.13333333333333333,1.0280285809191732,1.4001132815723834,0.02802858091917315,-0.008667411087357801,1.0,inf,0.006934676557201383,0.006934676557201383,0.0,inf,0.006933437126783659,0.006935915987619051,1.0,0.0,0.0,2,2,9.25,False,False,False,3.3925070980753247e-07,0.953200616900959,-72.44464774089238,86.47401739674449,R1_relax_frequency_R01242,False,394.9024440110147,14.0,6.0,-0.025622550906498565,0.00044197632665854414,False
R3_live_candidate_gate_R03979__dist_0136,98,64,R3_live_candidate_gate_R03979__dist_0136,both,vwap_revert,9,55,192,12,28,32.0,56.0,2.0,112.5,75.0,20.0,100.0,15.0,18.0,80.0,0.5,12.0,70.0,90.0,0.5,0.82,False,True,False,True,75.0,400.0,96,18,55.0,3.0,6.0,64,0.16337239190937938,1.1962736673496501,1.181862541632777,0.19627366734965013,-0.05307954340505161,0.859375,1.9296415847372699,0.0028711060156021524,0.006934699092299854,0.02196196278643935,0.3157595320479169,-0.040571235224795166,0.006935915987619162,0.859375,0.046875,0.09375,28,36,25.875,53,0.19303437286592307,1.139611008936768,1.1898802356262448,0.13961100893676792,-0.05058035991917553,0.8490566037735849,1.7602052865650588,0.0025429571540431517,0.006934814271692198,0.022161239132732734,0.3129253842782327,-0.040571235224795166,0.006935915987619162,0.8490566037735849,0.05660377358490566,0.09433962264150944,21,32,26.71698113207547,9,0.09782608695652174,1.0353147031364869,1.1477280448367937,0.03531470313648688,-0.02715068952960975,0.8888888888888888,2.7236650148207664,0.0039007979534092657,0.006934366699596959,0.02036775201609228,0.3404581268525958,-0.02036775201609228,0.006935915987619051,0.8888888888888888,0.0,0.1111111111111111,5,4,21.666666666666668,2,0.07942636514065085,1.0139149468039585,1.2219503634005155,0.01391494680395855,-0.01599022809068451,1.0,inf,0.006933437126783659,0.006933437126783659,0.0,inf,0.006933437126783659,0.006933437126783659,1.0,0.0,0.0,2,0,22.5,9,0.1,1.035312154413148,1.1512361283795771,0.035312154413148056,-0.02715068952960964,0.8888888888888888,2.7235433096451813,0.0039005225244275557,0.006934056841992535,0.02036775201609228,0.34044291370564767,-0.02036775201609228,0.006935915987619051,0.8888888888888888,0.0,0.1111111111111111,6,3,22.666666666666668,4,0.13333333333333333,1.0280235193524743,1.4000293549060294,0.02802351935247427,-0.0159902280906844,1.0,inf,0.006933437126783714,0.006933437126783714,0.0,inf,0.006933437126783659,0.006933437126783881,1.0,0.0,0.0,4,0,14.25,False,False,False,4.0486530590718363e-07,0.9455425360302069,-36.736578277852544,130.1953557470744,R3_live_candidate_gate_R03979,False,392.3634507195178,14.0,3.0,-0.027218440220644124,0.013916194827889083,False
R3_live_candidate_gate_R03979__tp_sl_0006,276,175,R3_live_candidate_gate_R03979__tp_sl_0006,both,vwap_revert,9,55,192,12,28,32.0,56.0,2.0,75.0,75.0,20.0,100.0,15.0,18.0,80.0,0.5,12.0,70.0,60.0,0.5,0.82,False,True,False,True,56.25,600.0,96,18,152.0,2.0,21.0,175,0.44672138412720924,1.2690071383397168,1.248725353800999,0.2690071383397168,-0.10118259464486057,0.8685714285714285,1.4792681576305464,0.00142380768468522,0.005059576031883975,0.022603878783758725,0.22383662911514848,-0.06057424626160105,0.005060633702918631,0.8685714285714285,0.011428571428571429,0.12,93,82,28.805714285714284,132,0.4807648531755065,1.1037521402967079,1.1403336957294978,0.10375214029670787,-0.10118259464486057,0.8636363636363636,1.2324261922307642,0.0008240987999089019,0.005059693550887812,0.02600133462295752,0.19459360929959438,-0.06057424626160105,0.005060633702918631,0.8636363636363636,0.015151515151515152,0.12121212121212122,62,70,29.939393939393938,36,0.391304347826087,1.118981726267602,1.562545217854633,0.11898172626760206,-0.030496416899963297,0.8888888888888888,3.324848336679122,0.003144539831239529,0.005059258101007535,0.012173206326904527,0.41560604208489027,-0.02036775201609228,0.005060633702918631,0.8888888888888888,0.0,0.1111111111111111,25,11,25.75,7,0.277992277992278,1.02747085606049,1.4815612021096802,0.027470856060489934,-0.04081096732463385,0.8571428571428571,9.568333754740845,0.0038831241867593558,0.005059038802152096,0.003172363505597084,1.5947222924568074,-0.003172363505597084,0.005060633702918409,0.8571428571428571,0.0,0.14285714285714285,6,1,23.142857142857142,30,0.3333333333333333,1.0883412313791327,1.4099540522744753,0.08834123137913275,-0.04081096732463385,0.8666666666666667,2.8477339554093133,0.0028450481321521154,0.005059382319240282,0.011548124083920976,0.4381129162168174,-0.02036775201609228,0.005060633702918631,0.8666666666666667,0.0,0.13333333333333333,19,11,27.066666666666666,9,0.3,1.0378925240758452,1.57273398720497,0.0378925240758452,-0.04081096732463385,0.8888888888888888,12.75757724028317,0.004144367661257023,0.005058959057113786,0.003172363505597084,1.5946971550353963,-0.003172363505597084,0.005060633702918409,0.8888888888888888,0.0,0.1111111111111111,8,1,19.22222222222222,False,False,False,3.2861663294709615e-06,0.8510928719575969,36.143041494640784,110.5230744249945,R3_live_candidate_gate_R03979,True,392.3105543395983,14.0,5.0,-0.0641015184018433,0.028572630806631416,True
R3_live_candidate_gate_R03979__dist_0135,97,63,R3_live_candidate_gate_R03979__dist_0135,both,vwap_revert,9,55,192,12,28,32.0,56.0,2.0,112.5,75.0,20.0,100.0,15.0,18.0,80.0,0.5,12.0,70.0,75.0,0.5,0.82,False,True,False,True,75.0,400.0,96,18,54.0,3.0,6.0,63,0.16081969828579532,1.1880335663430228,1.1742704879460872,0.18803356634302282,-0.05307954340505172,0.8571428571428571,1.8945510357070383,0.002806585222395535,0.006934676557201351,0.02196196278643935,0.31575850595117305,-0.040571235224795166,0.006935915987619162,0.8571428571428571,0.047619047619047616,0.09523809523809523,28,35,26.174603174603174,52,0.18939221488732075,1.1317612082781046,1.178989451175728,0.13176120827810456,-0.05058035991917553,0.8461538461538461,1.7210833993249264,0.0024584771764743847,0.006934789232693861,0.022161239132732734,0.3129242544227139,-0.040571235224795166,0.006935915987619162,0.8461538461538461,0.057692307692307696,0.09615384615384616,21,31,27.096153846153847,9,0.09782608695652174,1.0353147031364869,1.1477280448367937,0.03531470313648688,-0.02715068952960975,0.8888888888888888,2.7236650148207664,0.0039007979534092657,0.006934366699596959,0.02036775201609228,0.3404581268525958,-0.02036775201609228,0.006935915987619051,0.8888888888888888,0.0,0.1111111111111111,5,4,21.666666666666668,2,0.07942636514065085,1.0139149468039585,1.2219503634005155,0.01391494680395855,-0.01599022809068451,1.0,inf,0.006933437126783659,0.006933437126783659,0.0,inf,0.006933437126783659,0.006933437126783659,1.0,0.0,0.0,2,0,22.5,9,0.1,1.035312154413148,1.1512361283795771,0.035312154413148056,-0.02715068952960964,0.8888888888888888,2.7235433096451813,0.0039005225244275557,0.006934056841992535,0.02036775201609228,0.34044291370564767,-0.02036775201609228,0.006935915987619051,0.8888888888888888,0.0,0.1111111111111111,6,3,22.666666666666668,4,0.13333333333333333,1.0280235193524743,1.4000293549060294,0.02802351935247427,-0.0159902280906844,1.0,inf,0.006933437126783714,0.006933437126783714,0.0,inf,0.006933437126783659,0.006933437126783881,1.0,0.0,0.0,4,0,14.25,False,False,False,3.97009594489909e-07,0.9463934339047348,-38.37819586401565,128.46513880100196,R3_live_candidate_gate_R03979,False,390.1744299795518,14.0,3.0,-0.027218440220644124,0.013916194827889083,False
R3_live_candidate_gate_R03979__dist_0134,97,63,R3_live_candidate_gate_R03979__dist_0134,both,vwap_revert,9,55,192,12,28,32.0,56.0,2.0,112.5,75.0,20.0,100.0,15.0,18.0,80.0,0.5,12.0,70.0,66.0,0.5,0.82,False,True,False,True,75.0,400.0,96,18,54.0,3.0,6.0,63,0.16081969828579532,1.1880335663430228,1.1742704879460872,0.18803356634302282,-0.05307954340505172,0.8571428571428571,1.8945510357070383,0.002806585222395535,0.006934676557201351,0.02196196278643935,0.31575850595117305,-0.040571235224795166,0.006935915987619162,0.8571428571428571,0.047619047619047616,0.09523809523809523,28,35,26.174603174603174,52,0.18939221488732075,1.1317612082781046,1.178989451175728,0.13176120827810456,-0.05058035991917553,0.8461538461538461,1.7210833993249264,0.0024584771764743847,0.006934789232693861,0.022161239132732734,0.3129242544227139,-0.040571235224795166,0.006935915987619162,0.8461538461538461,0.057692307692307696,0.09615384615384616,21,31,27.096153846153847,9,0.09782608695652174,1.0353147031364869,1.1477280448367937,0.03531470313648688,-0.02715068952960975,0.8888888888888888,2.7236650148207664,0.0039007979534092657,0.006934366699596959,0.02036775201609228,0.3404581268525958,-0.02036775201609228,0.006935915987619051,0.8888888888888888,0.0,0.1111111111111111,5,4,21.666666666666668,2,0.07942636514065085,1.0139149468039585,1.2219503634005155,0.01391494680395855,-0.01599022809068451,1.0,inf,0.006933437126783659,0.006933437126783659,0.0,inf,0.006933437126783659,0.006933437126783659,1.0,0.0,0.0,2,0,22.5,9,0.1,1.035312154413148,1.1512361283795771,0.035312154413148056,-0.02715068952960964,0.8888888888888888,2.7235433096451813,0.0039005225244275557,0.006934056841992535,0.02036775201609228,0.34044291370564767,-0.02036775201609228,0.006935915987619051,0.8888888888888888,0.0,0.1111111111111111,6,3,22.666666666666668,4,0.13333333333333333,1.0280235193524743,1.4000293549060294,0.02802351935247427,-0.0159902280906844,1.0,inf,0.006933437126783714,0.006933437126783714,0.0,inf,0.006933437126783659,0.006933437126783881,1.0,0.0,0.0,4,0,14.25,False,False,False,3.97009594489909e-07,0.9463934339047348,-38.37819586401565,128.46513880100196,R3_live_candidate_gate_R03979,False,390.1744299795518,14.0,3.0,-0.027218440220644124,0.013916194827889083,False
R1_relax_frequency_R01242__regime_0178,39,37,R1_relax_frequency_R01242__regime_0178,both,vwap_revert,21,96,384,96,7,40.0,76.0,1.75,75.0,100.0,10.0,70.0,260.0,24.0,35.0,0.75,35.0,9999.0,260.0,1.4,0.7,True,False,False,True,75.0,220.0,96,36,27.0,7.0,3.0,37,0.09444966407260995,1.0111505711302362,1.0103925684994712,0.011150571130236209,-0.0797174965937445,0.7297297297297297,1.0783308734997752,0.0003675824815201645,0.006934447033049926,0.017362951807610192,0.39938180499991677,-0.02256852529166972,0.006935915987619051,0.7297297297297297,0.1891891891891892,0.08108108108108109,22,15,19.35135135135135,29,0.10562258137946734,0.9692219761084362,0.9592656153314782,-0.03077802389156381,-0.0797174965937445,0.6896551724137931,0.8273755967579416,-0.0009977791017127839,0.006934304728076064,0.01862463205679911,0.37231901854107374,-0.02256852529166972,0.006935915987619051,0.6896551724137931,0.2413793103448276,0.06896551724137931,18,11,18.620689655172413,7,0.07608695652173914,1.0360739322462567,1.151073188650557,0.03607393224625666,-0.010675785323952747,0.8571428571428571,6.92563910038809,0.005085747111185396,0.0069346765572012815,0.006007829564909917,1.154273183398015,-0.006007829564909917,0.006935915987619051,0.8571428571428571,0.0,0.14285714285714285,4,3,22.142857142857142,1,0.039713182570325425,1.006935915987619,1.1054581110931136,0.006935915987619001,-0.008392578417613317,1.0,inf,0.006935915987619051,0.006935915987619051,0.0,inf,0.006935915987619051,0.006935915987619051,1.0,0.0,0.0,0,1,21.0,5,0.05555555555555555,1.021852360417154,1.091692312475078,0.021852360417154104,-0.010675785323952747,0.8,4.617092733592091,0.004346175332779078,0.006934676557201327,0.006007829564909917,1.1542731833980227,-0.006007829564909917,0.006935915987619051,0.8,0.0,0.2,3,2,31.0,2,0.06666666666666667,1.0139199389058253,1.183299291502292,0.013919938905825324,-0.008392578417613317,1.0,inf,0.006935915987618995,0.006935915987618995,0.0,inf,0.00693591598761894,0.006935915987619051,1.0,0.0,0.0,0,2,14.0,False,False,False,2.374465179373303e-07,0.9685167786424634,-81.173232187286,80.7582345680346,R1_relax_frequency_R01242,False,388.29408158080327,14.0,7.0,-0.015785111015115927,-0.000879402161790166,False
R3_live_candidate_gate_R03979__dist_0132,94,62,R3_live_candidate_gate_R03979__dist_0132,both,vwap_revert,9,55,192,12,28,32.0,56.0,2.0,112.5,75.0,20.0,100.0,15.0,18.0,80.0,0.5,12.0,70.0,54.0,0.5,0.82,False,True,False,True,75.0,400.0,96,18,53.0,3.0,6.0,62,0.15826700466221127,1.1798502243092415,1.16672720412658,0.17985022430924147,-0.05307954340505172,0.8548387096774194,1.8594604866768079,0.00273998311327903,0.0069346531717217755,0.02196196278643935,0.31575744113379756,-0.040571235224795166,0.006935915987619162,0.8548387096774194,0.04838709677419355,0.0967741935483871,28,34,25.919354838709676,51,0.1857500569087184,1.1239654781486819,1.1681983483422325,0.12396547814868186,-0.05058035991917553,0.8431372549019608,1.681961512084795,0.0023706842586088068,0.0069347630290909545,0.022161239132732734,0.3129230720157758,-0.040571235224795166,0.006935915987619162,0.8431372549019608,0.058823529411764705,0.09803921568627451,21,30,26.80392156862745,9,0.09782608695652174,1.0353147031364869,1.1477280448367937,0.03531470313648688,-0.02715068952960975,0.8888888888888888,2.7236650148207664,0.0039007979534092657,0.006934366699596959,0.02036775201609228,0.3404581268525958,-0.02036775201609228,0.006935915987619051,0.8888888888888888,0.0,0.1111111111111111,5,4,21.666666666666668,2,0.07942636514065085,1.0139149468039585,1.2219503634005155,0.01391494680395855,-0.01599022809068451,1.0,inf,0.006933437126783659,0.006933437126783659,0.0,inf,0.006933437126783659,0.006933437126783659,1.0,0.0,0.0,2,0,22.5,9,0.1,1.035312154413148,1.1512361283795771,0.035312154413148056,-0.02715068952960964,0.8888888888888888,2.7235433096451813,0.0039005225244275557,0.006934056841992535,0.02036775201609228,0.34044291370564767,-0.02036775201609228,0.006935915987619051,0.8888888888888888,0.0,0.1111111111111111,6,3,22.666666666666668,4,0.13333333333333333,1.0280235193524743,1.4000293549060294,0.02802351935247427,-0.0159902280906844,1.0,inf,0.006933437126783714,0.006933437126783714,0.0,inf,0.006933437126783659,0.006933437126783881,1.0,0.0,0.0,4,0,14.25,False,False,False,3.8930123597610653e-07,0.9472443317792628,-40.02557380115991,126.72581517722153,R3_live_candidate_gate_R03979,False,387.9843291704616,14.0,3.0,-0.033919096206598054,0.013916194827889083,False
