config,signal_ts,entry_ts,exit_ts,side,entry_price,exit_price,reason,bars_held,net_ret_1x,mae_1x,mfe_1x,side_label
HYPE_5M_MS_R11999,2025-08-29 15:30:00+00:00,2025-08-29 15:35:00+00:00,2025-08-29 16:05:00+00:00,-1,44.797880242,44.65169544081126,target_limit,7,0.002435238504337688,-0.007560529737486569,0.0035466017843192033,short
HYPE_5M_MS_R11999,2025-08-29 17:05:00+00:00,2025-08-29 17:10:00+00:00,2025-08-29 18:25:00+00:00,-1,44.278438202000004,44.133948448231735,target_limit,16,0.002435238504337577,-0.012193798497716084,0.004188002321898199,short
HYPE_5M_MS_R11999,2025-08-29 18:55:00+00:00,2025-08-29 19:00:00+00:00,2025-08-29 19:00:00+00:00,-1,43.636128141,43.493734378561264,target_limit,1,0.002435238504337688,-0.005522168977005763,0.003165453647804739,short
HYPE_5M_MS_R11999,2025-08-29 19:30:00+00:00,2025-08-29 19:35:00+00:00,2025-08-29 19:55:00+00:00,-1,43.841907103000004,43.698841841006235,target_limit,5,0.002435238504337688,-0.009221141742790333,0.004628154120287276,short
HYPE_5M_MS_R11999,2025-08-29 21:05:00+00:00,2025-08-29 21:10:00+00:00,2025-08-30 00:10:00+00:00,-1,44.049683919,44.436265727999995,time_open,37,-0.009609002181577925,-0.017516170651683108,-0.0001887886645290937,short
HYPE_5M_MS_R11999,2025-08-30 06:30:00+00:00,2025-08-30 06:35:00+00:00,2025-08-30 06:55:00+00:00,-1,44.108620611999996,43.964685008349946,target_limit,5,0.0024352385043377995,-0.0018742260650472947,0.0033694232541826574,short
HYPE_5M_MS_R11999,2025-09-01 00:20:00+00:00,2025-09-01 00:25:00+00:00,2025-09-01 03:25:00+00:00,-1,43.961778343,44.371282888,time_open,37,-0.010148198384598352,-0.02441782261994098,0.002815589988972911,short
HYPE_5M_MS_R11999,2025-09-01 15:35:00+00:00,2025-09-01 15:40:00+00:00,2025-09-01 15:45:00+00:00,-1,44.226493998,44.08217374897377,target_limit,2,0.0024352385043377995,-0.002008864143313153,0.003493245429017855,short
HYPE_5M_MS_R11999,2025-09-01 15:45:00+00:00,2025-09-01 15:50:00+00:00,2025-09-01 16:25:00+00:00,-1,44.047686065,43.903949303451206,target_limit,8,0.002435238504337577,-0.006642319549167623,0.005055567837806141,short
HYPE_5M_MS_R11999,2025-09-01 16:35:00+00:00,2025-09-01 16:40:00+00:00,2025-09-01 17:35:00+00:00,-1,43.605161404,43.46286869246517,target_limit,12,0.0024352385043377995,-0.005891962353006056,0.004888444329446795,short
HYPE_5M_MS_R11999,2025-09-01 21:15:00+00:00,2025-09-01 21:20:00+00:00,2025-09-01 21:25:00+00:00,-1,43.178619575,43.0377187581739,target_limit,2,0.002435238504337688,-0.0015814523175421574,0.0030945772772541513,short
HYPE_5M_MS_R11999,2025-09-01 21:25:00+00:00,2025-09-01 21:30:00+00:00,2025-09-01 21:40:00+00:00,-1,43.015794473999996,42.87542498934609,target_limit,3,0.002435238504337577,-0.0018375230003740012,0.004156484291091278,short
HYPE_5M_MS_R11999,2025-09-01 21:50:00+00:00,2025-09-01 21:55:00+00:00,2025-09-01 21:55:00+00:00,-1,42.901916796,42.761918917895954,target_limit,1,0.0024352385043377995,-0.0025843360236161997,0.004869637806473981,short
HYPE_5M_MS_R11999,2025-09-01 22:20:00+00:00,2025-09-01 22:25:00+00:00,2025-09-01 22:40:00+00:00,-1,42.71411852,42.57473346673258,target_limit,4,0.0024352385043377995,-0.00301055896350945,0.004919181930480909,short
HYPE_5M_MS_R11999,2025-09-01 22:50:00+00:00,2025-09-01 22:55:00+00:00,2025-09-02 01:55:00+00:00,-1,42.6541829,43.570494352,time_open,37,-0.022320565650782033,-0.026081947039150247,-0.0002535999816326573,short
HYPE_5M_MS_R11999,2025-09-02 12:50:00+00:00,2025-09-02 12:55:00+00:00,2025-09-02 14:20:00+00:00,-1,43.476299821000005,44.76876674018268,stop_market,18,-0.030569729706392115,-0.033644264219782075,0.0024450061628441544,short
HYPE_5M_MS_R11999,2025-09-02 17:50:00+00:00,2025-09-02 17:55:00+00:00,2025-09-02 18:00:00+00:00,-1,44.112616319999994,43.96866767752364,target_limit,2,0.002435238504337688,-0.004209124073777174,0.004298460073745902,short
HYPE_5M_MS_R11999,2025-09-02 18:00:00+00:00,2025-09-02 18:05:00+00:00,2025-09-02 18:10:00+00:00,-1,43.961778343,43.818321916216895,target_limit,2,0.002435238504337688,-0.0016252960714886616,0.00345250689851051,short
HYPE_5M_MS_R11999,2025-09-04 14:05:00+00:00,2025-09-04 14:10:00+00:00,2025-09-04 15:10:00+00:00,-1,45.166484305000004,45.01909667208405,target_limit,13,0.002435238504337688,-0.008883677681894369,0.0062542903072208,short
HYPE_5M_MS_R11999,2025-09-06 16:45:00+00:00,2025-09-06 16:50:00+00:00,2025-09-06 17:25:00+00:00,-1,46.122457444,45.97195027188908,target_limit,8,0.002435238504337688,-0.003982176250863404,0.003782483711146978,short
HYPE_5M_MS_R11999,2025-09-10 19:35:00+00:00,2025-09-10 19:40:00+00:00,2025-09-10 22:05:00+00:00,-1,53.966032248000005,55.57033877195113,stop_market,30,-0.030569729706392115,-0.03386102890198896,0.00014883895786699242,short
HYPE_5M_MS_R11999,2025-09-11 10:35:00+00:00,2025-09-11 10:40:00+00:00,2025-09-11 11:25:00+00:00,-1,53.943056927,53.76702951209136,target_limit,10,0.002435238504337577,-0.009163573587744904,0.011958108489716124,short
HYPE_5M_MS_R11999,2025-09-11 12:25:00+00:00,2025-09-11 12:30:00+00:00,2025-09-11 12:30:00+00:00,-1,54.09189705,53.91538393881126,target_limit,1,0.002435238504337688,-0.008772714451119172,0.017191060042513362,short
HYPE_5M_MS_R11999,2025-09-11 12:40:00+00:00,2025-09-11 12:45:00+00:00,2025-09-11 12:55:00+00:00,-1,54.240737173,54.063738365531165,target_limit,3,0.002435238504337688,-0.0065772402952719725,0.004014273852981143,short
HYPE_5M_MS_R11999,2025-09-11 14:00:00+00:00,2025-09-11 14:05:00+00:00,2025-09-11 14:15:00+00:00,-1,54.305667428,54.128456739603614,target_limit,3,0.002435238504337577,-0.002814642347353861,0.003418932807448982,short
HYPE_5M_MS_R11999,2025-09-12 15:25:00+00:00,2025-09-12 15:30:00+00:00,2025-09-12 15:30:00+00:00,-1,55.298600866,55.11815002926526,target_limit,1,0.0024352385043377995,-0.0026461668475077508,0.0037180120795137217,short
HYPE_5M_MS_R11999,2025-09-12 16:05:00+00:00,2025-09-12 16:10:00+00:00,2025-09-12 16:10:00+00:00,-1,55.276624472,55.09624534880997,target_limit,1,0.002435238504337688,-0.0014888138765876285,0.0031410107556033573,short
HYPE_5M_MS_R11999,2025-09-12 21:35:00+00:00,2025-09-12 21:40:00+00:00,2025-09-12 22:30:00+00:00,-1,55.426463522,55.2455954428233,target_limit,11,0.002435238504337688,-0.012277883970562635,0.004645137099497765,short
HYPE_5M_MS_R11999,2025-09-12 22:35:00+00:00,2025-09-12 22:40:00+00:00,2025-09-12 22:45:00+00:00,-1,55.185722115,55.00563962510855,target_limit,2,0.002435238504337688,-0.001869347086903132,0.00485129313778121,short
HYPE_5M_MS_R11999,2025-09-12 23:00:00+00:00,2025-09-12 23:05:00+00:00,2025-09-12 23:20:00+00:00,-1,54.926001095,54.746766128818784,target_limit,4,0.002435238504337688,-0.003983078837968016,0.0034228068902163455,short
HYPE_5M_MS_R11999,2025-09-12 23:25:00+00:00,2025-09-12 23:30:00+00:00,2025-09-13 02:30:00+00:00,-1,54.922005387,55.372377832,time_open,37,-0.009032941441832877,-0.015344826500994129,0.0007466112482794607,short
HYPE_5M_MS_R11999,2025-09-13 16:05:00+00:00,2025-09-13 16:10:00+00:00,2025-09-13 16:15:00+00:00,-1,55.584293988,55.402910875184,target_limit,2,0.0024352385043377995,-0.0029640507486743553,0.005456469197314573,short
HYPE_5M_MS_R11999,2025-09-13 17:05:00+00:00,2025-09-13 17:10:00+00:00,2025-09-13 17:10:00+00:00,-1,54.806129855,54.627286053608124,target_limit,1,0.002435238504337688,-0.004006780395389612,0.004910579450000174,short
HYPE_5M_MS_R11999,2025-09-13 17:30:00+00:00,2025-09-13 17:35:00+00:00,2025-09-13 18:00:00+00:00,-1,54.615334798,54.43711360056448,target_limit,6,0.0024352385043377995,-0.00399726686889658,0.005041345970291045,short
HYPE_5M_MS_R11999,2025-09-13 18:00:00+00:00,2025-09-13 18:05:00+00:00,2025-09-13 18:15:00+00:00,-1,54.329641676,54.15235275464574,target_limit,3,0.0024352385043377995,-0.0033846482097910227,0.0030304207964753083,short
HYPE_5M_MS_R11999,2025-09-13 18:30:00+00:00,2025-09-13 18:35:00+00:00,2025-09-13 21:35:00+00:00,-1,54.465495748,54.697556032,time_open,37,-0.005091773687958162,-0.012725285547231973,0.0009454746953605486,short
HYPE_5M_MS_R11999,2025-09-14 02:55:00+00:00,2025-09-14 03:00:00+00:00,2025-09-14 03:00:00+00:00,-1,54.545409907999996,54.367416890024934,target_limit,1,0.002435238504337577,-0.0025154813834311765,0.007139187489044518,short
HYPE_5M_MS_R11999,2025-09-14 03:10:00+00:00,2025-09-14 03:15:00+00:00,2025-09-14 04:05:00+00:00,-1,54.009985035999996,53.833739220750644,target_limit,11,0.002435238504337577,-0.0063397687477169265,0.003721257020642299,short
HYPE_5M_MS_R11999,2025-09-14 04:05:00+00:00,2025-09-14 04:10:00+00:00,2025-09-14 04:15:00+00:00,-1,53.825183541,53.649540771467535,target_limit,2,0.0024352385043377995,-0.002101909788742932,0.0034404627874411453,short
HYPE_5M_MS_R11999,2025-09-14 14:00:00+00:00,2025-09-14 14:05:00+00:00,2025-09-14 14:25:00+00:00,-1,54.077912072000004,53.90144459670335,target_limit,5,0.0024352385043377995,-0.0042256059295602425,0.0031050028665390306,short
HYPE_5M_MS_R11999,2025-09-14 15:05:00+00:00,2025-09-14 15:10:00+00:00,2025-09-14 18:10:00+00:00,-1,53.66235844,54.749542304,time_open,37,-0.02109743436162722,-0.024577623910632798,-0.0006269116933728114,short
HYPE_5M_MS_R11999,2025-09-15 07:45:00+00:00,2025-09-15 07:50:00+00:00,2025-09-15 08:00:00+00:00,-1,53.036031211,52.862963609664014,target_limit,3,0.002435238504337688,-0.005863198511007376,0.003413362705813827,short
HYPE_5M_MS_R11999,2025-09-15 08:25:00+00:00,2025-09-15 08:30:00+00:00,2025-09-15 08:40:00+00:00,-1,53.350693216,53.176598807092006,target_limit,3,0.002435238504337688,-0.0025009844173034127,0.003199456383985888,short
HYPE_5M_MS_R11999,2025-09-15 08:50:00+00:00,2025-09-15 08:55:00+00:00,2025-09-15 11:55:00+00:00,-1,52.684408907,53.263934608,time_open,37,-0.011833830784901439,-0.02654366458830594,0.00019757091739180943,short
HYPE_5M_MS_R11999,2025-09-15 12:50:00+00:00,2025-09-15 12:55:00+00:00,2025-09-15 13:00:00+00:00,-1,53.0430237,52.86993328071797,target_limit,2,0.002435238504337577,-0.002110950355583411,0.0032619501666908413,short
HYPE_5M_MS_R11999,2025-09-15 13:10:00+00:00,2025-09-15 13:15:00+00:00,2025-09-15 13:15:00+00:00,-1,52.831251176,52.65885181451247,target_limit,1,0.002435238504337688,-0.0025677207495313917,0.003885033411687333,short
HYPE_5M_MS_R11999,2025-09-15 13:45:00+00:00,2025-09-15 13:50:00+00:00,2025-09-15 14:05:00+00:00,-1,52.491615996,52.320324934748925,target_limit,4,0.002435238504337688,-0.00672774574755454,0.004602944516290175,short
HYPE_5M_MS_R11999,2025-09-15 14:30:00+00:00,2025-09-15 14:35:00+00:00,2025-09-15 15:30:00+00:00,-1,52.778308045,52.606081447961095,target_limit,12,0.002435238504337688,-0.007514016498256796,0.005462623863466409,short
HYPE_5M_MS_R11999,2025-09-15 17:20:00+00:00,2025-09-15 17:25:00+00:00,2025-09-15 20:05:00+00:00,-1,52.152979743,53.70338769703829,stop_market,33,-0.030569729706392115,-0.032225312690256094,0.0018978732085443983,short
HYPE_5M_MS_R11999,2025-09-19 03:45:00+00:00,2025-09-19 03:50:00+00:00,2025-09-19 05:30:00+00:00,-1,57.053715605,56.867537463808034,target_limit,21,0.0024352385043377995,-0.008937934332517343,0.003938667317581412,short
HYPE_5M_MS_R11999,2025-09-19 14:30:00+00:00,2025-09-19 14:35:00+00:00,2025-09-19 14:35:00+00:00,-1,56.258569713,56.07498629824398,target_limit,1,0.002435238504337688,-0.0018443152713445582,0.0031740891016420747,short
HYPE_5M_MS_R11999,2025-09-19 14:40:00+00:00,2025-09-19 14:45:00+00:00,2025-09-19 14:50:00+00:00,-1,55.880975307,55.69862406133039,target_limit,2,0.002435238504337688,-0.002508839022656654,0.0031312142645814056,short
HYPE_5M_MS_R11999,2025-09-20 17:40:00+00:00,2025-09-20 17:45:00+00:00,2025-09-20 17:50:00+00:00,-1,54.78115668,54.60239437127257,target_limit,2,0.0024352385043377995,-0.0022555008643292554,0.0039275673067077355,short
HYPE_5M_MS_R11999,2025-09-20 18:00:00+00:00,2025-09-20 18:05:00+00:00,2025-09-20 18:30:00+00:00,-1,54.47148931,54.29373751031169,target_limit,6,0.002435238504337688,-0.0056561315481886846,0.006324213168461323,short
HYPE_5M_MS_R11999,2025-09-21 10:25:00+00:00,2025-09-21 10:30:00+00:00,2025-09-21 10:55:00+00:00,-1,52.598501185,52.4268613351451,target_limit,6,0.0024352385043377995,-0.005918597896107173,0.008317750033622007,short
HYPE_5M_MS_R11999,2025-09-21 11:05:00+00:00,2025-09-21 11:10:00+00:00,2025-09-21 14:10:00+00:00,-1,52.270853128999995,52.762067136,time_open,37,-0.010230693845447133,-0.013139666379359054,5.458355525500558e-05,short
HYPE_5M_MS_R11999,2025-09-21 15:50:00+00:00,2025-09-21 15:55:00+00:00,2025-09-21 16:25:00+00:00,-1,51.902249065999996,51.732881231629825,target_limit,7,0.0024352385043377995,-0.010332361280792195,0.0033187206546861914,short
HYPE_5M_MS_R11999,2025-09-21 16:50:00+00:00,2025-09-21 16:55:00+00:00,2025-09-21 17:15:00+00:00,-1,51.177028064,51.01002677660532,target_limit,5,0.0024352385043377995,-0.0054749773510452,0.0030683310450075885,short
HYPE_5M_MS_R11999,2025-09-21 19:05:00+00:00,2025-09-21 19:10:00+00:00,2025-09-21 21:55:00+00:00,-1,51.667501221,51.498899417675624,target_limit,34,0.002435238504337688,-0.011262849548255642,0.0035902882201821473,short
HYPE_5M_MS_R11999,2025-09-22 00:30:00+00:00,2025-09-22 00:35:00+00:00,2025-09-22 00:40:00+00:00,-1,50.167112867,50.003407142955496,target_limit,2,0.0024352385043377995,-0.0030834840784008813,0.006380930627773229,short
HYPE_5M_MS_R11999,2025-09-22 01:05:00+00:00,2025-09-22 01:10:00+00:00,2025-09-22 01:20:00+00:00,-1,49.77653241,49.61410123122743,target_limit,3,0.002435238504337688,-0.010428769684168076,0.0044706290138301075,short
HYPE_5M_MS_R11999,2025-09-22 02:35:00+00:00,2025-09-22 02:40:00+00:00,2025-09-22 05:40:00+00:00,-1,49.098260977,49.403953912,time_open,37,-0.00705805023752769,-0.026255475175846824,0.0006570696468274351,short
HYPE_5M_MS_R11999,2025-09-22 05:40:00+00:00,2025-09-22 05:45:00+00:00,2025-09-22 05:55:00+00:00,-1,49.084275999,48.92410379688585,target_limit,3,0.002435238504337688,-0.005481946015360354,0.011292333190598303,short
HYPE_5M_MS_R11999,2025-09-22 07:15:00+00:00,2025-09-22 07:20:00+00:00,2025-09-22 07:35:00+00:00,-1,48.563835032,48.40536113701289,target_limit,4,0.0024352385043377995,-0.009354749500252628,0.004609088879667489,short
HYPE_5M_MS_R11999,2025-09-22 08:55:00+00:00,2025-09-22 09:00:00+00:00,2025-09-22 09:05:00+00:00,-1,49.239109684,49.07843222736629,target_limit,2,0.002435238504337688,-0.0016106682325762883,0.00315013177523793,short
HYPE_5M_MS_R11999,2025-09-22 15:15:00+00:00,2025-09-22 15:20:00+00:00,2025-09-22 15:45:00+00:00,-1,48.545854346,48.38743912573129,target_limit,6,0.0024352385043377995,-0.010799598619986488,0.0065269084305672465,short
HYPE_5M_MS_R11999,2025-09-22 15:55:00+00:00,2025-09-22 16:00:00+00:00,2025-09-22 16:15:00+00:00,-1,48.299119377,48.14150930425602,target_limit,4,0.002435238504337577,-0.006830526175443123,0.008304900424147443,short
HYPE_5M_MS_R11999,2025-09-22 16:20:00+00:00,2025-09-22 16:25:00+00:00,2025-09-22 17:00:00+00:00,-1,47.834618322000004,47.678524012814705,target_limit,8,0.002435238504337688,-0.007300504441956749,0.0036922699123695946,short
HYPE_5M_MS_R11999,2025-09-22 18:00:00+00:00,2025-09-22 18:05:00+00:00,2025-09-22 18:20:00+00:00,-1,47.865585059000004,47.70938969891079,target_limit,4,0.0024352385043377995,-0.007338528230958611,0.004065239331351611,short
HYPE_5M_MS_R11999,2025-09-22 19:35:00+00:00,2025-09-22 19:40:00+00:00,2025-09-22 19:45:00+00:00,-1,47.255240662,47.101036982629836,target_limit,2,0.002435238504337688,-0.0047265500060966895,0.0033697989846035448,short
HYPE_5M_MS_R11999,2025-09-23 00:25:00+00:00,2025-09-23 00:30:00+00:00,2025-09-23 00:40:00+00:00,-1,46.81970849,46.66692604269775,target_limit,3,0.0024352385043377995,-0.0027703254864435293,0.009092506205819806,short
HYPE_5M_MS_R11999,2025-09-23 01:10:00+00:00,2025-09-23 01:15:00+00:00,2025-09-23 02:40:00+00:00,-1,46.103477831,45.953032593314056,target_limit,18,0.002435238504337688,-0.00925395474757164,0.009207067470180741,short
HYPE_5M_MS_R11999,2025-09-23 02:50:00+00:00,2025-09-23 02:55:00+00:00,2025-09-23 03:00:00+00:00,-1,45.575045448000004,45.426324595093725,target_limit,2,0.002435238504337688,-0.005679703827929942,0.005727815418151372,short
HYPE_5M_MS_R11999,2025-09-23 03:35:00+00:00,2025-09-23 03:40:00+00:00,2025-09-23 03:55:00+00:00,-1,46.321243917000004,46.1700880632801,target_limit,4,0.002435238504337688,-0.008289149389261412,0.0049490017455224855,short
HYPE_5M_MS_R11999,2025-09-23 13:15:00+00:00,2025-09-23 13:20:00+00:00,2025-09-23 14:55:00+00:00,-1,47.281212764,47.12692433225881,target_limit,20,0.0024352385043377995,-0.028878128242610282,0.004530610605722574,short
HYPE_5M_MS_R11999,2025-09-23 14:55:00+00:00,2025-09-23 15:00:00+00:00,2025-09-23 15:00:00+00:00,-1,47.0494617,46.895929520184865,target_limit,1,0.0024352385043377995,-0.002870338715584856,0.005280861693684358,short
HYPE_5M_MS_R11999,2025-09-23 15:25:00+00:00,2025-09-23 15:30:00+00:00,2025-09-23 15:45:00+00:00,-1,47.33915053,47.18467303527729,target_limit,4,0.0024352385043377995,-0.00364347864893834,0.0030450594990851787,short
HYPE_5M_MS_R11999,2025-09-23 17:30:00+00:00,2025-09-23 17:35:00+00:00,2025-09-23 17:35:00+00:00,-1,46.643897338,46.49168859905546,target_limit,1,0.0024352385043377995,-0.0020247896724958784,0.003127897674218283,short
HYPE_5M_MS_R11999,2025-09-23 17:50:00+00:00,2025-09-23 17:55:00+00:00,2025-09-23 18:10:00+00:00,-1,46.506045412,46.3542865125632,target_limit,4,0.002435238504337577,-0.003983113251482721,0.003204861017091387,short
HYPE_5M_MS_R11999,2025-09-23 18:15:00+00:00,2025-09-23 18:20:00+00:00,2025-09-23 18:25:00+00:00,-1,46.175400575000005,46.024720638440456,target_limit,2,0.0024352385043377995,-0.0024633587519895675,0.0035820062834399646,short
HYPE_5M_MS_R11999,2025-09-23 19:30:00+00:00,2025-09-23 19:35:00+00:00,2025-09-23 19:35:00+00:00,-1,45.28136091,45.133598410827595,target_limit,1,0.002435238504337688,-0.002637189255661602,0.010630442644087856,short
HYPE_5M_MS_R11999,2025-09-23 23:20:00+00:00,2025-09-23 23:25:00+00:00,2025-09-23 23:25:00+00:00,-1,44.508191411999995,44.362951925718825,target_limit,1,0.002435238504337688,-0.0035558491139531393,0.003239660103580899,short
HYPE_5M_MS_R11999,2025-09-24 00:05:00+00:00,2025-09-24 00:10:00+00:00,2025-09-24 03:10:00+00:00,-1,44.368341631999996,44.911140328,time_open,37,-0.013068314516548253,-0.029842364037062655,-0.0009389210069090659,short
HYPE_5M_MS_R11999,2025-09-24 03:15:00+00:00,2025-09-24 03:20:00+00:00,2025-09-24 03:25:00+00:00,-1,44.563132397,44.417713626857044,target_limit,2,0.0024352385043377995,-0.004675304420721075,0.004625626294929686,short
HYPE_5M_MS_R11999,2025-09-24 03:25:00+00:00,2025-09-24 03:30:00+00:00,2025-09-24 03:55:00+00:00,-1,44.423282617,44.278320205777945,target_limit,6,0.002435238504337577,-0.007544197093519515,0.008335327674733772,short
HYPE_5M_MS_R11999,2025-09-24 04:15:00+00:00,2025-09-24 04:20:00+00:00,2025-09-24 04:20:00+00:00,-1,43.835913541000004,43.6928678372457,target_limit,1,0.0024352385043377995,-0.003701611379011608,0.003898938728404744,short
HYPE_5M_MS_R11999,2025-09-24 08:15:00+00:00,2025-09-24 08:20:00+00:00,2025-09-24 08:25:00+00:00,-1,43.903840577000004,43.76057321319841,target_limit,2,0.002435238504337688,-0.003789295990968015,0.004005129726444068,short
HYPE_5M_MS_R11999,2025-09-25 00:15:00+00:00,2025-09-25 00:20:00+00:00,2025-09-25 00:50:00+00:00,-1,45.540083003,45.391476239823945,target_limit,7,0.002435238504337688,-0.007637243601266845,0.0030760374984554195,short
HYPE_5M_MS_R11999,2025-09-25 01:40:00+00:00,2025-09-25 01:45:00+00:00,2025-09-25 02:05:00+00:00,-1,44.719963936,44.57403339192433,target_limit,5,0.002435238504337688,-0.007012074144719508,0.003957157395145905,short
HYPE_5M_MS_R11999,2025-09-25 02:05:00+00:00,2025-09-25 02:10:00+00:00,2025-09-25 02:10:00+00:00,-1,44.502197849999995,44.35697792195829,target_limit,1,0.002435238504337688,-0.001556226277433807,0.0036447154935290715,short
HYPE_5M_MS_R11999,2025-09-25 02:15:00+00:00,2025-09-25 02:20:00+00:00,2025-09-25 02:40:00+00:00,-1,44.21250902,44.06823440686586,target_limit,5,0.002435238504337688,-0.015240578105235396,0.005485077082829637,short
HYPE_5M_MS_R11999,2025-09-25 02:55:00+00:00,2025-09-25 03:00:00+00:00,2025-09-25 03:10:00+00:00,-1,43.946794438,43.80338690681556,target_limit,3,0.002435238504337688,-0.003650518756656466,0.005183414192390434,short
HYPE_5M_MS_R11999,2025-09-25 03:40:00+00:00,2025-09-25 03:45:00+00:00,2025-09-25 03:45:00+00:00,-1,43.07373224,42.93317369236457,target_limit,1,0.002435238504337688,-0.003624686372785361,0.00537989693367702,short
HYPE_5M_MS_R11999,2025-09-25 09:25:00+00:00,2025-09-25 09:30:00+00:00,2025-09-25 09:40:00+00:00,-1,43.254538027,43.11338947247399,target_limit,3,0.002435238504337688,-0.006968007755668208,0.003202855314592079,short
HYPE_5M_MS_R11999,2025-09-25 10:50:00+00:00,2025-09-25 10:55:00+00:00,2025-09-25 11:05:00+00:00,-1,42.509338485,42.37062167158104,target_limit,3,0.002435238504337688,-0.0034883745150105097,0.003771841452121949,short
HYPE_5M_MS_R11999,2025-09-25 11:10:00+00:00,2025-09-25 11:15:00+00:00,2025-09-25 11:15:00+00:00,-1,42.297565961000004,42.159540205375535,target_limit,1,0.0024352385043377995,-0.004042152290896898,0.010250376142205697,short
HYPE_5M_MS_R11999,2025-09-25 11:25:00+00:00,2025-09-25 11:30:00+00:00,2025-09-25 11:35:00+00:00,-1,42.128747298,41.991272432787184,target_limit,2,0.0024352385043377995,-0.005168011810093646,0.0030085703024456123,short
HYPE_5M_MS_R11999,2025-09-25 12:00:00+00:00,2025-09-25 12:05:00+00:00,2025-09-25 12:05:00+00:00,-1,41.729176498,41.59300551541831,target_limit,1,0.0024352385043377995,-0.0021358431799647507,0.0033352323165704023,short
HYPE_5M_MS_R11999,2025-09-25 15:00:00+00:00,2025-09-25 15:05:00+00:00,2025-09-25 15:05:00+00:00,-1,41.391539172,41.25646997024162,target_limit,1,0.002435238504337688,-0.0017304091446071073,0.007695755663405746,short
HYPE_5M_MS_R11999,2025-09-25 16:20:00+00:00,2025-09-25 16:25:00+00:00,2025-09-25 16:25:00+00:00,-1,41.941947949,41.80508264891724,target_limit,1,0.002435238504337688,-0.0024425130240053475,0.013255177124248396,short
HYPE_5M_MS_R11999,2025-09-26 06:00:00+00:00,2025-09-26 06:05:00+00:00,2025-09-26 09:05:00+00:00,-1,41.84505203,42.39880375999999,time_open,37,-0.01406819609768462,-0.023474686885908605,0.0010766393591218337,short
HYPE_5M_MS_R11999,2025-09-26 10:00:00+00:00,2025-09-26 10:05:00+00:00,2025-09-26 10:05:00+00:00,-1,41.851045592,41.71447692521582,target_limit,1,0.002435238504337688,-0.0019428049234358074,0.0036091234965195396,short
HYPE_5M_MS_R11999,2025-09-26 10:20:00+00:00,2025-09-26 10:25:00+00:00,2025-09-26 10:30:00+00:00,-1,41.540379295,41.40482439696152,target_limit,2,0.002435238504337688,-0.004184985695449243,0.0030904699759314314,short
HYPE_5M_MS_R11999,2025-09-26 10:45:00+00:00,2025-09-26 10:50:00+00:00,2025-09-26 11:00:00+00:00,-1,41.256684027000006,41.12205488562962,target_limit,3,0.0024352385043377995,-0.006336513218325971,0.003313015338570535,short
HYPE_5M_MS_R11999,2025-09-26 11:00:00+00:00,2025-09-26 11:05:00+00:00,2025-09-26 11:05:00+00:00,-1,41.101850342,40.96772645514918,target_limit,1,0.002435238504337688,-0.0025593252923483837,0.005494894758283353,short
HYPE_5M_MS_R11999,2025-09-26 11:20:00+00:00,2025-09-26 11:25:00+00:00,2025-09-26 12:30:00+00:00,-1,40.857113227000006,42.07171675758132,stop_market,14,-0.030569729706392115,-0.031911912862899974,0.0018139614169075946,short
HYPE_5M_MS_R11999,2025-09-27 08:45:00+00:00,2025-09-27 08:50:00+00:00,2025-09-27 08:55:00+00:00,-1,43.688072345,43.54550907781921,target_limit,2,0.0024352385043377995,-0.007554542707727722,0.009249031218614756,short
HYPE_5M_MS_R11999,2025-09-27 09:00:00+00:00,2025-09-27 09:05:00+00:00,2025-09-27 09:05:00+00:00,-1,43.486289091,43.344384284547935,target_limit,1,0.0024352385043377995,-0.0016037926458620938,0.004743773159588738,short
HYPE_5M_MS_R11999,2025-09-27 09:10:00+00:00,2025-09-27 09:15:00+00:00,2025-09-27 09:25:00+00:00,-1,43.260531589,43.11936347623452,target_limit,3,0.0024352385043377995,-0.0046787885470580695,0.004473629469897933,short
HYPE_5M_MS_R11999,2025-09-27 11:05:00+00:00,2025-09-27 11:10:00+00:00,2025-09-27 11:50:00+00:00,-1,43.921821263,43.778495224480004,target_limit,9,0.002435238504337688,-0.0042892441971676,0.0030240381473407574,short
HYPE_5M_MS_R11999,2025-09-28 02:05:00+00:00,2025-09-28 02:10:00+00:00,2025-09-28 03:15:00+00:00,-1,44.969695686,44.82295021527988,target_limit,14,0.002435238504337688,-0.009360781756285979,0.01040024129284034,short
HYPE_5M_MS_R11999,2025-09-28 03:15:00+00:00,2025-09-28 03:20:00+00:00,2025-09-28 05:45:00+00:00,-1,44.587106645,44.441609641899184,target_limit,30,0.002435238504337577,-0.008105076338935218,0.004644989562766821,short
HYPE_5M_MS_R11999,2025-09-28 08:55:00+00:00,2025-09-28 09:00:00+00:00,2025-09-28 09:05:00+00:00,-1,44.236483268,44.092130421907996,target_limit,2,0.002435238504337688,-0.0045179877643077996,0.0031531274119364072,short
HYPE_5M_MS_R11999,2025-09-28 09:20:00+00:00,2025-09-28 09:25:00+00:00,2025-09-28 10:05:00+00:00,-1,43.879866329,43.73667719815628,target_limit,9,0.002435238504337688,-0.006753187251566054,0.0031874830235653073,short
