variant,signal_ts,entry_ts,exit_ts,direction,entry_price,exit_price,entry_atr,allocation,entry_bar,exit_bar,hold_bars,exit_reason,raw_price_return,trade_return,entry_equity,exit_equity
outer_break_mid_exit_k2,2025-08-09 05:00:00+00:00,2025-08-09 05:30:00+00:00,2025-08-10 06:30:00+00:00,1,41.9027544,43.3606488,0.2808184523809524,1.0,6796,6896,100,midline_exit_next_open,0.03479232859212722,0.032414000318214065,0.4510424317652015,0.4656625212919667
outer_break_mid_exit_k2,2025-08-10 14:30:00+00:00,2025-08-10 15:00:00+00:00,2025-08-11 11:30:00+00:00,1,44.34273,45.046974,0.2749464285714286,1.0,6930,7012,82,midline_exit_next_open,0.015881836774596314,0.013597651555647516,0.4656625212919667,0.47199443799901913
outer_break_mid_exit_k2,2025-08-11 14:45:00+00:00,2025-08-11 15:15:00+00:00,2025-08-12 12:45:00+00:00,-1,44.1693252,44.477784,0.28175892857142865,1.0,7027,7113,86,midline_exit_next_open,-0.006983552467765497,-0.011732597494563568,0.47199443799901913,0.4664567172383039
outer_break_mid_exit_k2,2025-08-12 15:45:00+00:00,2025-08-12 16:15:00+00:00,2025-08-13 01:15:00+00:00,1,44.2757032,44.034379200000004,0.27719047619047626,1.0,7127,7163,36,midline_exit_next_open,-0.005450483731673339,-0.007537841874469042,0.4664567172383039,0.46294064026247767
outer_break_mid_exit_k2,2025-08-13 06:15:00+00:00,2025-08-13 06:45:00+00:00,2025-08-13 08:00:00+00:00,-1,43.18272,44.18666759999999,0.28243898809523804,1.0,7185,7190,5,midline_exit_next_open,-0.023248827308701037,-0.02481248101222544,0.46294064026247767,0.4514539344161774
outer_break_mid_exit_k2,2025-08-13 09:15:00+00:00,2025-08-13 09:45:00+00:00,2025-08-14 08:30:00+00:00,1,45.1300448,46.7053104,0.28395833333333326,1.0,7197,7288,91,midline_exit_next_open,0.034905030716920527,0.032505895108987604,0.4514539344161774,0.4661288486548495
outer_break_mid_exit_k2,2025-08-14 12:30:00+00:00,2025-08-14 13:00:00+00:00,2025-08-14 13:45:00+00:00,-1,44.9800008,46.300680333653325,0.3255416666666667,1.0,7306,7309,3,stop_loss,-0.02936148310725084,-0.03109195763214001,0.4661288486548495,0.4516359902413547
outer_break_mid_exit_k2,2025-08-14 15:00:00+00:00,2025-08-14 15:30:00+00:00,2025-08-14 19:15:00+00:00,-1,45.1409364,46.4945208197981,0.3337485119047619,1.0,7316,7331,15,stop_loss,-0.029985740831864893,-0.03189217473342776,0.4516359902413547,0.43723233632467273
outer_break_mid_exit_k2,2025-08-14 21:15:00+00:00,2025-08-14 21:45:00+00:00,2025-08-15 00:00:00+00:00,-1,44.492196,45.885030768876184,0.34362202380952384,1.0,7341,7350,9,stop_loss,-0.03130514773593518,-0.032666355866107444,0.43723233632467273,0.4229495492301214
outer_break_mid_exit_k2,2025-08-15 02:30:00+00:00,2025-08-15 03:00:00+00:00,2025-08-15 14:15:00+00:00,1,48.6554544,47.500992000000004,0.34867410714285724,1.0,7362,7407,45,midline_exit_next_open,-0.023727296646108398,-0.025825006642958503,0.4229495492301214,0.4120268743116172
outer_break_mid_exit_k2,2025-08-15 15:15:00+00:00,2025-08-15 15:45:00+00:00,2025-08-15 17:45:00+00:00,-1,45.7087092,47.1949605884419,0.3668452380952382,1.0,7413,7421,8,stop_loss,-0.03251571559237765,-0.033799815484209184,0.4120268743116172,0.3981004419853491
outer_break_mid_exit_k2,2025-08-17 00:45:00+00:00,2025-08-17 01:15:00+00:00,2025-08-17 04:15:00+00:00,-1,45.9176256,46.74268959999999,0.3750342261904763,1.0,7547,7559,12,midline_exit_next_open,-0.017968350697993962,-0.019743446311185853,0.3981004419853491,0.390240567282552
outer_break_mid_exit_k2,2025-08-17 08:30:00+00:00,2025-08-17 09:00:00+00:00,2025-08-17 13:15:00+00:00,1,47.709075999999996,46.89523440000001,0.37406398809523816,1.0,7578,7595,17,midline_exit_next_open,-0.017058423013683766,-0.019072372059918186,0.390240567282552,0.3827977539904657
outer_break_mid_exit_k2,2025-08-17 19:30:00+00:00,2025-08-17 20:00:00+00:00,2025-08-17 22:45:00+00:00,-1,46.1125476,46.823722,0.373233630952381,1.0,7622,7633,11,midline_exit_next_open,-0.015422578821040922,-0.017226628170748826,0.3827977539904657,0.37620343941787415
outer_break_mid_exit_k2,2025-08-17 23:45:00+00:00,2025-08-18 00:15:00+00:00,2025-08-19 11:00:00+00:00,-1,46.029580800000005,43.257296,0.3714732142857144,1.0,7639,7778,139,midline_exit_next_open,0.06022833038705422,0.059192439444209155,0.37620343941787415,0.39847183872431985
outer_break_mid_exit_k2,2025-08-19 13:15:00+00:00,2025-08-19 13:45:00+00:00,2025-08-19 14:30:00+00:00,1,43.347331999999994,42.6689256,0.3730877976190476,1.0,7789,7792,3,midline_exit_next_open,-0.015650476481458897,-0.017618191178972564,0.39847183872431985,0.3914514856902381
outer_break_mid_exit_k2,2025-08-19 16:15:00+00:00,2025-08-19 16:45:00+00:00,2025-08-19 18:15:00+00:00,-1,42.2600892,43.282306,0.37354910714285716,1.0,7801,7807,6,midline_exit_next_open,-0.02418870426804487,-0.025856609162961508,0.3914514856902381,0.38132987761848497
outer_break_mid_exit_k2,2025-08-19 22:00:00+00:00,2025-08-19 22:30:00+00:00,2025-08-20 09:00:00+00:00,-1,42.329061599999996,42.283906800000004,0.3748541666666667,1.0,7824,7866,42,midline_exit_next_open,0.0010667564621841263,-0.0019689059049954327,0.38132987761848497,0.38057907497069077
outer_break_mid_exit_k2,2025-08-20 11:30:00+00:00,2025-08-20 12:00:00+00:00,2025-08-20 15:15:00+00:00,-1,41.693316,42.5149992,0.3719241071428572,1.0,7878,7891,13,midline_exit_next_open,-0.019707792011554037,-0.02245358889488569,0.38057907497069077,0.372033708879303
outer_break_mid_exit_k2,2025-08-20 19:45:00+00:00,2025-08-20 20:15:00+00:00,2025-08-21 04:00:00+00:00,1,43.0512136,42.2800812,0.367561011904762,1.0,7911,7942,31,midline_exit_next_open,-0.01791197821192203,-0.019924178408867843,0.372033708879303,0.36462124288947895
outer_break_mid_exit_k2,2025-08-21 08:45:00+00:00,2025-08-21 09:15:00+00:00,2025-08-21 14:30:00+00:00,-1,41.313468,42.0678204,0.3578318452380953,1.0,7963,7984,21,midline_exit_next_open,-0.01825923691518705,-0.020230714306064823,0.36462124288947895,0.35724469469465964
outer_break_mid_exit_k2,2025-08-21 15:45:00+00:00,2025-08-21 16:15:00+00:00,2025-08-22 01:45:00+00:00,-1,41.25349200000001,41.458576799999996,0.3433883928571429,1.0,7991,8029,38,midline_exit_next_open,-0.004971331881431729,-0.007496984662121786,0.35724469469465964,0.3545664366979094
outer_break_mid_exit_k2,2025-08-22 14:00:00+00:00,2025-08-22 14:30:00+00:00,2025-08-23 04:00:00+00:00,1,43.244290799999995,43.5205848,0.31914880952380953,1.0,8080,8134,54,midline_exit_next_open,0.006389143974584677,0.003918178999364752,0.3545664366979094,0.35595569146405875
outer_break_mid_exit_k2,2025-08-23 05:45:00+00:00,2025-08-23 06:15:00+00:00,2025-08-23 07:30:00+00:00,1,44.3647388,43.5035916,0.3092961309523809,1.0,8143,8148,5,midline_exit_next_open,-0.019410622564062008,-0.02137082072955654,0.35595569146405875,0.348348626194115
outer_break_mid_exit_k2,2025-08-23 19:15:00+00:00,2025-08-23 19:45:00+00:00,2025-08-24 03:00:00+00:00,1,44.7458912,44.2432956,0.30798958333333326,1.0,8197,8226,29,midline_exit_next_open,-0.011232217898031305,-0.013709941744269871,0.348348626194115,0.34357278682229725
outer_break_mid_exit_k2,2025-08-24 10:30:00+00:00,2025-08-24 11:00:00+00:00,2025-08-24 14:30:00+00:00,-1,43.522584,44.212678,0.3042633928571429,1.0,8258,8272,14,midline_exit_next_open,-0.015855997888360562,-0.017640151769179546,0.34357278682229725,0.33751211071899195
outer_break_mid_exit_k2,2025-08-24 17:15:00+00:00,2025-08-24 17:45:00+00:00,2025-08-25 06:30:00+00:00,1,45.2410892,45.2858784,0.30439285714285713,1.0,8285,8336,51,midline_exit_next_open,0.0009900115313759006,-0.0018359758355822597,0.33751211071899195,0.3368924466394955
outer_break_mid_exit_k2,2025-08-25 07:30:00+00:00,2025-08-25 08:00:00+00:00,2025-08-25 09:45:00+00:00,-1,44.2692852,45.56973199503238,0.32055654761904767,1.0,8342,8349,7,stop_loss,-0.02937582545453843,-0.030743191676470882,0.3368924466394955,0.3265352975781023
outer_break_mid_exit_k2,2025-08-25 14:00:00+00:00,2025-08-25 14:30:00+00:00,2025-08-25 17:45:00+00:00,1,46.277503599999996,45.371844,0.32738690476190485,1.0,8368,8381,13,midline_exit_next_open,-0.019570191335904097,-0.021599473395521374,0.3265352975781023,0.3194823071053654
outer_break_mid_exit_k2,2025-08-25 19:15:00+00:00,2025-08-25 19:45:00+00:00,2025-08-26 04:15:00+00:00,-1,43.9154268,44.657855999999995,0.33112648809523815,1.0,8389,8423,34,midline_exit_next_open,-0.016905886019989547,-0.020007351278156338,0.3194823071053654,0.31309031235995255
outer_break_mid_exit_k2,2025-08-26 14:30:00+00:00,2025-08-26 15:00:00+00:00,2025-08-27 19:30:00+00:00,1,46.6696604,48.8094684,0.34380654761904783,1.0,8466,8580,114,midline_exit_next_open,0.045850087222833125,0.043159271503723895,0.31309031235995255,0.3266030621562815
outer_break_mid_exit_k2,2025-08-27 22:00:00+00:00,2025-08-27 22:30:00+00:00,2025-08-28 04:15:00+00:00,-1,47.930820000000004,48.71948,0.36267559523809534,1.0,8592,8615,23,midline_exit_next_open,-0.016454131183234466,-0.018587534965257668,0.3266030621562815,0.3205323163186914
outer_break_mid_exit_k2,2025-08-28 16:45:00+00:00,2025-08-28 17:15:00+00:00,2025-08-30 16:00:00+00:00,-1,46.186518,44.18666759999999,0.37017708333333343,1.0,8667,8854,187,midline_exit_next_open,0.04329944075888137,0.03894125187125641,0.3205323163186914,0.3330142459813348
outer_break_mid_exit_k2,2025-08-31 00:45:00+00:00,2025-08-31 01:15:00+00:00,2025-08-31 10:00:00+00:00,1,44.497792,44.3402568,0.3738303571428573,1.0,8891,8926,35,midline_exit_next_open,-0.003540292516087007,-0.005631659763630559,0.3330142459813348,0.3311388230515259
outer_break_mid_exit_k2,2025-08-31 16:30:00+00:00,2025-08-31 17:00:00+00:00,2025-08-31 23:15:00+00:00,1,45.0900288,44.5981536,0.3720267857142859,1.0,8954,8979,25,midline_exit_next_open,-0.01090873554731453,-0.0129352846885058,0.3311388230515259,0.3268554481039377
outer_break_mid_exit_k2,2025-09-01 04:30:00+00:00,2025-09-01 05:00:00+00:00,2025-09-01 07:45:00+00:00,-1,44.119345200000005,44.657855999999995,0.3554136904761906,1.0,9002,9013,11,midline_exit_next_open,-0.012205774985073692,-0.014250717159036141,0.3268554481039377,0.32219752356111847
outer_break_mid_exit_k2,2025-09-01 08:30:00+00:00,2025-09-01 09:00:00+00:00,2025-09-01 11:45:00+00:00,1,45.394150399999994,44.388237600000004,0.35308035714285724,1.0,9018,9029,11,midline_exit_next_open,-0.02215952476555194,-0.024114227875545624,0.32219752356111847,0.3144279790570292
outer_break_mid_exit_k2,2025-09-01 16:15:00+00:00,2025-09-01 16:45:00+00:00,2025-09-02 03:00:00+00:00,-1,43.6795212,44.007596,0.34250595238095255,1.0,9049,9090,41,midline_exit_next_open,-0.0075109522949623475,-0.009900217558519886,0.3144279790570292,0.31131507365787886
outer_break_mid_exit_k2,2025-09-02 06:00:00+00:00,2025-09-02 06:30:00+00:00,2025-09-02 12:15:00+00:00,1,44.7048748,44.0593692,0.32828125,1.0,9104,9127,23,midline_exit_next_open,-0.014439266475699819,-0.01650775898279977,0.31131507365787886,0.30617595945422205
outer_break_mid_exit_k2,2025-09-02 14:15:00+00:00,2025-09-02 14:45:00+00:00,2025-09-02 15:45:00+00:00,1,44.6818656,44.142336,0.32323214285714286,1.0,9137,9141,4,midline_exit_next_open,-0.012074912109309999,-0.01404977436000332,0.30617595945422205,0.3018742563094327
outer_break_mid_exit_k2,2025-09-03 00:00:00+00:00,2025-09-03 00:30:00+00:00,2025-09-03 05:30:00+00:00,1,45.1590564,44.49019680000001,0.3095639880952381,1.0,9176,9196,20,midline_exit_next_open,-0.014811195213547235,-0.016829748604933137,0.3018742563094327,0.2967937884654438
outer_break_mid_exit_k2,2025-09-03 09:30:00+00:00,2025-09-03 10:00:00+00:00,2025-09-04 03:45:00+00:00,1,45.4991924,45.5227836,0.2951964285714286,1.0,9214,9285,71,midline_exit_next_open,0.0005184971151268591,-0.001744174944895982,0.2967937884654438,0.2962761281758016
outer_break_mid_exit_k2,2025-09-04 14:00:00+00:00,2025-09-04 14:30:00+00:00,2025-09-04 22:30:00+00:00,-1,45.257889600000006,45.3961512,0.2669702380952382,1.0,9328,9360,32,midline_exit_next_open,-0.003054972320229332,-0.005378817425279014,0.2962761281758016,0.2946825129748754
outer_break_mid_exit_k2,2025-09-05 07:00:00+00:00,2025-09-05 07:30:00+00:00,2025-09-06 07:45:00+00:00,1,46.2154788,46.871244000000004,0.25148958333333343,1.0,9396,9493,97,midline_exit_next_open,0.014189297980398807,0.011726464204556253,0.2946825129748754,0.298138096914984
outer_break_mid_exit_k2,2025-09-06 16:15:00+00:00,2025-09-06 16:45:00+00:00,2025-09-07 01:00:00+00:00,-1,46.25748960000001,46.607635599999995,0.24101041666666673,1.0,9529,9562,33,midline_exit_next_open,-0.007569498540188624,-0.009644990384757857,0.298138096914984,0.29526255783690897
outer_break_mid_exit_k2,2025-09-07 02:15:00+00:00,2025-09-07 02:45:00+00:00,2025-09-07 18:45:00+00:00,1,46.813718,46.93122,0.24145089285714288,1.0,9569,9633,64,midline_exit_next_open,0.002509990768090775,0.0002119857611713183,0.29526255783690897,0.29532514929497744
outer_break_mid_exit_k2,2025-09-08 02:00:00+00:00,2025-09-08 02:30:00+00:00,2025-09-09 15:30:00+00:00,1,47.789108,52.5769608,0.23666964285714287,1.0,9664,9812,148,midline_exit_next_open,0.10018711376659306,0.09512597394319378,0.29532514929497744,0.3234182417515813
outer_break_mid_exit_k2,2025-09-09 19:45:00+00:00,2025-09-09 20:15:00+00:00,2025-09-10 00:30:00+00:00,1,53.5844252,52.7019108,0.2687574404761904,1.0,9831,9848,17,midline_exit_next_open,-0.01646960654529883,-0.018484762017624612,0.3234182417515813,0.31743993252064473
outer_break_mid_exit_k2,2025-09-10 02:00:00+00:00,2025-09-10 02:30:00+00:00,2025-09-10 19:30:00+00:00,1,54.1946692,53.9664048,0.27293601190476185,1.0,9856,9924,68,midline_exit_next_open,-0.004211934556840102,-0.006473368556267567,0.31743993252064473,0.3153850268429619
outer_break_mid_exit_k2,2025-09-10 22:00:00+00:00,2025-09-10 22:30:00+00:00,2025-09-11 09:15:00+00:00,1,55.581223599999994,54.863046,0.29412351190476177,1.0,9936,9979,43,midline_exit_next_open,-0.012921226872738334,-0.01504215579244994,0.3153850268429619,0.31064095613458403
outer_break_mid_exit_k2,2025-09-11 10:15:00+00:00,2025-09-11 10:45:00+00:00,2025-09-11 16:15:00+00:00,-1,54.18431760000001,55.057013999999995,0.30296726190476175,1.0,9985,10007,22,midline_exit_next_open,-0.01610606977543605,-0.01827925685697629,0.31064095613458403,0.3049626703071033
outer_break_mid_exit_k2,2025-09-11 21:15:00+00:00,2025-09-11 21:45:00+00:00,2025-09-12 11:45:00+00:00,1,55.862336,55.8046692,0.31302678571428555,1.0,10029,10085,56,midline_exit_next_open,-0.0010323019789219012,-0.003178776544349282,0.3049626703071033,0.30399326212382893
outer_break_mid_exit_k2,2025-09-12 15:30:00+00:00,2025-09-12 16:00:00+00:00,2025-09-12 18:30:00+00:00,-1,55.3848372,56.1734604,0.3168110119047618,1.0,10102,10112,10,midline_exit_next_open,-0.014238972972913322,-0.016163386230692023,0.30399326212382893,0.2990797016165935
outer_break_mid_exit_k2,2025-09-12 22:30:00+00:00,2025-09-12 23:00:00+00:00,2025-09-13 03:45:00+00:00,-1,55.0939536,55.9363656,0.32023511904761903,1.0,10130,10149,19,midline_exit_next_open,-0.015290461928294086,-0.017121274108168882,0.2990797016165935,0.2939590760650264
outer_break_mid_exit_k2,2025-09-13 12:30:00+00:00,2025-09-13 13:00:00+00:00,2025-09-13 14:15:00+00:00,1,56.7356852,55.65273,0.32808482142857137,1.0,10186,10191,5,midline_exit_next_open,-0.019087725761704588,-0.021048569397907224,0.2939590760650264,0.287771658052327
outer_break_mid_exit_k2,2025-09-13 17:00:00+00:00,2025-09-13 17:30:00+00:00,2025-09-14 02:15:00+00:00,-1,54.88603680000001,55.2931084,0.3354970238095237,1.0,10204,10239,35,midline_exit_next_open,-0.0074166695890856005,-0.009660886611378317,0.287771658052327,0.28499152869391514
outer_break_mid_exit_k2,2025-09-14 03:00:00+00:00,2025-09-14 03:30:00+00:00,2025-09-14 16:30:00+00:00,-1,54.2073084,54.716878,0.34308482142857133,1.0,10244,10296,52,midline_exit_next_open,-0.009400385576052717,-0.01138900706023982,0.28499152869391514,0.2817457581615116
outer_break_mid_exit_k2,2025-09-15 01:00:00+00:00,2025-09-15 01:30:00+00:00,2025-09-15 03:45:00+00:00,-1,53.577560399999996,54.3327244,0.3571339285714285,1.0,10332,10341,9,midline_exit_next_open,-0.014094781366715603,-0.01591492726545518,0.2817457581615116,0.2772617949130206
outer_break_mid_exit_k2,2025-09-15 07:30:00+00:00,2025-09-15 08:00:00+00:00,2025-09-15 20:00:00+00:00,-1,53.2067088,53.6734608,0.35397916666666657,1.0,10358,10406,48,midline_exit_next_open,-0.008772427585297171,-0.01160493823914599,0.2772617949130206,0.27404418890698024
outer_break_mid_exit_k2,2025-09-16 11:00:00+00:00,2025-09-16 11:30:00+00:00,2025-09-16 13:00:00+00:00,-1,52.558968,53.9506705919619,0.3425327380952381,1.0,10468,10474,6,stop_loss,-0.026478879721571147,-0.02858736278680729,0.27404418890698024,0.26620998825908004
outer_break_mid_exit_k2,2025-09-16 21:30:00+00:00,2025-09-16 22:00:00+00:00,2025-09-17 16:15:00+00:00,1,54.4607756,54.4722024,0.32948511904761907,1.0,10510,10583,73,midline_exit_next_open,0.00020981706327383165,-0.0020391300064338536,0.26620998825908004,0.26566715148400855
outer_break_mid_exit_k2,2025-09-17 17:15:00+00:00,2025-09-17 17:45:00+00:00,2025-09-19 02:15:00+00:00,1,55.502191999999994,57.896832,0.31694196428571436,1.0,10589,10719,130,midline_exit_next_open,0.04314496263498935,0.03994492865034904,0.26566715148400855,0.27627920689477875
outer_break_mid_exit_k2,2025-09-19 05:30:00+00:00,2025-09-19 06:00:00+00:00,2025-09-20 06:00:00+00:00,-1,56.93721600000001,56.50559319999999,0.31545833333333345,1.0,10734,10830,96,midline_exit_next_open,0.007580679743807828,0.0059584766989557725,0.27627920689477875,0.27792541011146726
outer_break_mid_exit_k2,2025-09-20 10:45:00+00:00,2025-09-20 11:15:00+00:00,2025-09-22 11:15:00+00:00,-1,55.796672400000006,49.0766228,0.31107291666666675,1.0,10851,11043,192,timeout_next_open,0.12043817867532902,0.133011235730623,0.27792541011146726,0.3148926123513337
outer_break_mid_exit_k2,2025-09-22 14:45:00+00:00,2025-09-22 15:15:00+00:00,2025-09-23 05:45:00+00:00,-1,48.644534400000005,48.1922692,0.31929166666666653,1.0,11059,11117,58,midline_exit_next_open,0.009297348727424715,0.005904848825381004,0.3148926123513337,0.31675200562349765
outer_break_mid_exit_k2,2025-09-23 17:30:00+00:00,2025-09-23 18:00:00+00:00,2025-09-24 11:45:00+00:00,-1,46.54437480000001,45.519200399999995,0.333032738095238,1.0,11166,11237,71,midline_exit_next_open,0.022025742195596387,0.017928126849593662,0.31675200562349765,0.3224307757601789
outer_break_mid_exit_k2,2025-09-25 02:15:00+00:00,2025-09-25 02:45:00+00:00,2025-09-25 19:00:00+00:00,-1,44.117346,43.12524319999999,0.36047916666666646,1.0,11297,11362,65,midline_exit_next_open,0.022487816923529413,0.017169731541597733,0.3224307757601789,0.3279668256207303
outer_break_mid_exit_k2,2025-09-25 20:15:00+00:00,2025-09-25 20:45:00+00:00,2025-09-25 21:00:00+00:00,-1,41.507390400000006,43.07040929425524,0.38644940476190454,1.0,11369,11370,1,stop_loss,-0.0376563999613726,-0.03920869051289422,0.3279668256207303,0.31510767585647076
outer_break_mid_exit_k2,2025-09-25 22:15:00+00:00,2025-09-25 22:45:00+00:00,2025-09-26 01:15:00+00:00,-1,41.1615288,42.74794852342476,0.39233184523809506,1.0,11377,11387,10,stop_loss,-0.03854132170680602,-0.04051972087400613,0.31510767585647076,0.30233960078550975
outer_break_mid_exit_k2,2025-09-26 11:00:00+00:00,2025-09-26 11:30:00+00:00,2025-09-26 12:30:00+00:00,-1,40.8126684,42.455304445931425,0.4064151785714284,1.0,11428,11432,4,stop_loss,-0.0402481903371803,-0.04119593466356741,0.30233960078550975,0.28988443834534083
outer_break_mid_exit_k2,2025-09-26 15:30:00+00:00,2025-09-26 16:00:00+00:00,2025-09-27 04:00:00+00:00,1,44.29271,43.8634476,0.4085624999999999,1.0,11446,11494,48,midline_exit_next_open,-0.009691490992535745,-0.01177167760851372,0.28988443834534083,0.2864720121934144
outer_break_mid_exit_k2,2025-09-27 13:30:00+00:00,2025-09-27 14:00:00+00:00,2025-09-28 02:15:00+00:00,1,45.088028,44.964007200000005,0.42884226190476177,1.0,11534,11583,49,midline_exit_next_open,-0.00275063704272005,-0.0049252643709590815,0.2864720121934144,0.28506106179848123
outer_break_mid_exit_k2,2025-09-28 09:30:00+00:00,2025-09-28 10:00:00+00:00,2025-09-28 16:00:00+00:00,-1,43.997394,44.569820799999995,0.4368348214285713,1.0,11614,11638,24,midline_exit_next_open,-0.01301047057468896,-0.015253941878895283,0.28506106179848123,0.280712756929871
outer_break_mid_exit_k2,2025-09-28 16:45:00+00:00,2025-09-28 17:15:00+00:00,2025-09-29 11:15:00+00:00,1,45.9223616,46.0825596,0.43683035714285706,1.0,11643,11715,72,midline_exit_next_open,0.003488452998027025,0.0010768150429709689,0.280712756929871,0.28101503264928696
outer_break_mid_exit_k2,2025-09-29 14:00:00+00:00,2025-09-29 14:30:00+00:00,2025-09-29 16:45:00+00:00,1,46.89174919999999,46.476402,0.4311145833333334,1.0,11728,11737,9,midline_exit_next_open,-0.008857575310924681,-0.010914510169564351,0.28101503264928696,0.27794789121763586
outer_break_mid_exit_k2,2025-09-29 18:00:00+00:00,2025-09-29 18:30:00+00:00,2025-09-29 20:15:00+00:00,-1,45.41682600000001,46.433566,0.43225446428571435,1.0,11744,11751,7,midline_exit_next_open,-0.022386857240970448,-0.02393912167025014,0.27794789121763586,0.2712940628317874
outer_break_mid_exit_k2,2025-09-30 01:30:00+00:00,2025-09-30 02:00:00+00:00,2025-09-30 12:00:00+00:00,-1,45.0189852,45.6652588,0.4324642857142857,1.0,11774,11814,40,midline_exit_next_open,-0.014355579032465426,-0.01728334084810701,0.2712940628317874,0.2666051950737979
outer_break_mid_exit_k2,2025-09-30 15:00:00+00:00,2025-09-30 15:30:00+00:00,2025-09-30 17:30:00+00:00,-1,43.752492000000004,45.49397993489524,0.43082440476190476,1.0,11828,11836,8,stop_loss,-0.039803171323252506,-0.041234654560638906,0.2666051950737979,0.2556118219508581
outer_break_mid_exit_k2,2025-09-30 20:45:00+00:00,2025-09-30 21:15:00+00:00,2025-09-30 23:00:00+00:00,1,45.8753428,45.061968,0.43290773809523814,1.0,11851,11858,7,midline_exit_next_open,-0.01773010838406197,-0.01969366589740229,0.2556118219508581,0.2505778881299316
outer_break_mid_exit_k2,2025-10-01 08:30:00+00:00,2025-10-01 09:00:00+00:00,2025-10-01 21:30:00+00:00,1,46.7947104,46.4634072,0.42356101190476186,1.0,11898,11948,50,midline_exit_next_open,-0.007079928418576187,-0.009217233120906276,0.2505778881299316,0.24826825332009364
outer_break_mid_exit_k2,2025-10-02 00:00:00+00:00,2025-10-02 00:30:00+00:00,2025-10-03 07:15:00+00:00,1,47.4029536,49.4462136,0.4168645833333333,1.0,11960,12083,123,midline_exit_next_open,0.04310406514416032,0.04018578732303513,0.24826825332009364,0.25824510854707633
outer_break_mid_exit_k2,2025-10-03 15:45:00+00:00,2025-10-03 16:15:00+00:00,2025-10-03 23:15:00+00:00,1,50.3061144,49.708108800000005,0.3834985119047619,1.0,12119,12147,28,midline_exit_next_open,-0.011887334315766496,-0.013997208877577272,0.25824510854707633,0.2546303978211303
outer_break_mid_exit_k2,2025-10-04 08:30:00+00:00,2025-10-04 09:00:00+00:00,2025-10-04 21:15:00+00:00,-1,48.2316996,48.86954,0.37937946428571423,1.0,12186,12235,49,midline_exit_next_open,-0.013224505984441803,-0.015556651522592335,0.2546303978211303,0.2506692014551679
outer_break_mid_exit_k2,2025-10-05 00:15:00+00:00,2025-10-05 00:45:00+00:00,2025-10-05 10:30:00+00:00,1,49.324721999999994,49.4442144,0.36990624999999994,1.0,12249,12288,39,midline_exit_next_open,0.0024225661119794406,0.0003186840310276384,0.2506692014551679,0.25074908572674215
outer_break_mid_exit_k2,2025-10-05 17:45:00+00:00,2025-10-05 18:15:00+00:00,2025-10-06 06:15:00+00:00,-1,48.223702800000005,48.785506399999996,0.3747366071428571,1.0,12319,12367,48,midline_exit_next_open,-0.011649947378159276,-0.013453682930017807,0.25074908572674215,0.24737558703238272
outer_break_mid_exit_k2,2025-10-06 23:00:00+00:00,2025-10-06 23:30:00+00:00,2025-10-08 02:30:00+00:00,-1,47.690916,46.2274836,0.3630252976190477,1.0,12436,12544,108,midline_exit_next_open,0.030685768333743146,0.027969746919741967,0.24737558703238272,0.2542946195958011
outer_break_mid_exit_k2,2025-10-08 16:45:00+00:00,2025-10-08 17:15:00+00:00,2025-10-08 23:00:00+00:00,1,47.0278036,46.191516,0.33917410714285734,1.0,12603,12626,23,midline_exit_next_open,-0.01778283347258003,-0.019876031970108343,0.2542946195958011,0.2492402516068884
outer_break_mid_exit_k2,2025-10-09 02:15:00+00:00,2025-10-09 02:45:00+00:00,2025-10-09 22:30:00+00:00,-1,45.12994080000001,44.4497728,0.33669345238095255,1.0,12641,12720,79,midline_exit_next_open,0.015071324888598303,0.011853670903157143,0.2492402516068884,0.25219466352525655
outer_break_mid_exit_k2,2025-10-10 14:00:00+00:00,2025-10-10 14:30:00+00:00,2025-10-10 15:00:00+00:00,1,44.76589919999999,44.28327960000001,0.3247142857142859,1.0,12784,12786,2,midline_exit_next_open,-0.010780965168236456,-0.012758414018865238,0.25219466352525655,0.2489770595946529
outer_break_mid_exit_k2,2025-10-10 17:30:00+00:00,2025-10-10 18:00:00+00:00,2025-10-10 21:45:00+00:00,-1,42.8318604,44.14871520606476,0.32480059523809546,1.0,12798,12813,15,stop_loss,-0.030744749206942146,-0.07967136347770987,0.2489770595946529,0.2291407177820759
outer_break_mid_exit_k2,2025-10-11 05:15:00+00:00,2025-10-11 05:45:00+00:00,2025-10-11 09:15:00+00:00,-1,38.90143320000001,40.623563032803816,0.42647172619047646,1.0,12845,12859,14,stop_loss,-0.04426905877606102,-0.045186500879075164,0.2291407177820759,0.21878665053658422
outer_break_mid_exit_k2,2025-10-11 14:15:00+00:00,2025-10-11 14:45:00+00:00,2025-10-12 04:45:00+00:00,-1,38.306671200000004,38.1542556,0.4399657738095241,1.0,12881,12937,56,midline_exit_next_open,0.003978826539227098,-0.0026801911254648036,0.21878665053658422,0.2182002604974459
outer_break_mid_exit_k2,2025-10-12 15:00:00+00:00,2025-10-12 15:30:00+00:00,2025-10-13 04:00:00+00:00,1,39.920961999999996,39.0983544,0.46946577380952403,1.0,12980,13030,50,midline_exit_next_open,-0.02060590624043579,-0.0225701193671336,0.2182002604974459,0.2132754545720789
