strategy,signal_name,signal_kind,entry_ts,exit_ts,direction,entry_price,exit_price,raw_return_pct,net_return_pct,min_path_return_pct,max_path_return_pct,bars_held,exit_reason,adx14,rvol96,h1_dir_spread,h4_dir_spread,dir_ret16,dir_ret48,dir_ret96,dir_macd,dir_rsi14,atr_pct96,atr_ratio96_672,previous_signal_age,churn192
HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_macd0p0_atr60p0to280p0_x1p5,rsi_reversal_w7_lo30_hi60,rsi_reversal,2025-05-31 19:30:00+00:00,2025-05-31 23:30:00+00:00,short,32.834,32.835,-0.0030456234391129655,-0.22956843515866948,-1.7269761455807942,0.37602029898200495,16,max_hold,18.10179980218863,0.5753992795261476,-0.0,-0.0,0.007645352351021373,-0.056493903419875924,0.039205360016384416,0.028650044096930588,44.053478131188356,0.012536224712486164,99.0,11.0,10.0
HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_macd0p0_atr60p0to280p0_x1p5,rsi_reversal_w7_lo30_hi60,rsi_reversal,2025-06-02 00:30:00+00:00,2025-06-02 02:45:00+00:00,short,33.797,33.492827,0.9000000000000008,1.1250000000000013,-0.7663397733278621,1.1401723725161572,9,take_profit,39.28152856204075,1.5780903156364439,-0.0,-0.0,-0.0052645667886142,-0.06403475632791844,-0.032756829432255774,0.02784118826936005,45.08480700859028,0.008591176499595642,99.0,7.0,23.0
HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_macd0p0_atr60p0to280p0_x1p5,rsi_reversal_w7_lo30_hi60,rsi_reversal,2025-06-03 00:45:00+00:00,2025-06-03 02:00:00+00:00,short,36.294,35.96735399999999,0.9000000000000119,1.125000000000018,-1.0820092120683689,0.9428452231956541,5,take_profit,52.744152389951296,1.066601111332232,-0.0,-0.0,-0.01958085178109914,-0.1013564774072162,-0.066124199518242,0.03585645965678186,36.08058500382981,0.009254826458729415,99.0,33.0,26.0
HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_macd0p0_atr60p0to280p0_x1p5,rsi_reversal_w7_lo30_hi60,rsi_reversal,2025-06-03 06:30:00+00:00,2025-06-03 10:00:00+00:00,short,35.975,36.9823,-2.8000000000000025,-4.425000000000004,-3.5419347919347866,0.592791432486095,14,stop_loss,20.731056739084078,0.5260877498245357,-0.0,-0.0,0.006270371802662766,-0.037431150330190066,-0.08656256606964874,0.010357008427156478,48.64891520339676,0.009569145239749824,99.0,11.0,25.0
HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_macd0p0_atr60p0to280p0_x1p5,rsi_reversal_w7_lo30_hi60,rsi_reversal,2025-06-03 13:30:00+00:00,2025-06-03 13:30:00+00:00,short,37.559,37.220969,0.9000000000000008,1.1250000000000013,-0.7871727817840846,1.1935553400150845,0,take_profit,37.10906954938909,0.610200805481272,-0.05209379568457684,-0.0,-0.03011436877759799,-0.03508240092597692,-0.14077876321224636,0.009776330340087513,36.927568571300846,0.009359995828784938,99.0,5.0,25.0
HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_macd0p0_atr60p0to280p0_x1p5,rsi_reversal_w7_lo30_hi60,rsi_reversal,2025-06-03 14:15:00+00:00,2025-06-03 16:45:00+00:00,short,37.381,37.044571,0.9000000000000119,1.125000000000018,-2.241226005544217,1.3887005343242276,10,take_profit,31.115495798861957,2.1664102213331535,-0.054486947275276476,-0.0,-0.002843729040912235,-0.03179773109939554,-0.14001219884111005,0.0358006393034474,45.848400043386754,0.00947785416833864,99.0,3.0,25.0
HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_macd0p0_atr60p0to280p0_x1p5,rsi_reversal_w7_lo30_hi60,rsi_reversal,2025-06-06 07:45:00+00:00,2025-06-06 09:00:00+00:00,short,34.639,34.327249,0.9000000000000008,1.1250000000000013,-0.8784982544497111,1.0148435449535143,5,take_profit,13.313580243448028,0.3445120159768977,0.011626770920023177,-0.0,-0.009617906793739639,-0.029909320648134452,0.004912099276111692,0.014742892162529164,46.59297869868509,0.010591074641802109,99.0,4.0,15.0
HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_macd0p0_atr60p0to280p0_x1p5,rsi_reversal_w7_lo30_hi60,rsi_reversal,2025-06-06 10:30:00+00:00,2025-06-06 11:30:00+00:00,short,34.75,34.43725,0.9000000000000008,1.1250000000000013,-0.2583237657864612,1.1232685368408823,4,take_profit,10.470607458634063,0.39011105870520163,0.010795874910612291,-0.0,0.002125032306234287,-0.014687846755825573,-0.0031756113051761847,0.019706030636873678,45.68079541164698,0.010468526672230376,1.0346996478396315,7.0,16.0
HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_macd0p0_atr60p0to280p0_x1p5,rsi_reversal_w7_lo30_hi60,rsi_reversal,2025-06-07 18:00:00+00:00,2025-06-07 22:00:00+00:00,short,34.598,34.603,-0.014451702410545053,-0.2466775536158176,-0.7885756889283946,0.7894660180033153,16,max_hold,20.732718487089908,1.5040975895929918,0.010877015909256382,-0.0,-0.007632031227242209,-0.013210310486233112,-0.00966141272621135,0.02097661835135442,48.315488148005926,0.006969238144796829,0.7614117049876871,5.0,21.0
HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_macd0p0_atr60p0to280p0_x1p5,rsi_reversal_w7_lo30_hi60,rsi_reversal,2025-06-09 18:45:00+00:00,2025-06-09 19:30:00+00:00,short,37.963,37.621333,0.9000000000000008,1.1250000000000013,-0.16830147000814755,1.0864066036479825,3,take_profit,44.63005665545351,1.4737971463691355,-0.02796990731949789,-0.0,-0.01613896100420198,-0.0835664136080827,-0.049393294452583,0.02993635732459965,36.27268289721181,0.007508088377320047,0.9377998629198062,23.0,25.0
HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_macd0p0_atr60p0to280p0_x1p5,rsi_reversal_w7_lo30_hi60,rsi_reversal,2025-06-09 23:15:00+00:00,2025-06-10 01:30:00+00:00,short,38.178,39.246984,-2.8000000000000025,-4.425000000000004,-2.8920259442960727,0.06814845879639098,9,stop_loss,31.950113602881906,1.1361792098852532,-0.037823003294555235,-0.0,-0.008293056545968458,-0.029806862321968053,-0.07887300062171465,0.0013593356739587947,46.81622262859348,0.008347903624346238,1.0529408005034475,18.0,25.0
HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_macd0p0_atr60p0to280p0_x1p5,rsi_reversal_w7_lo30_hi60,rsi_reversal,2025-06-10 04:30:00+00:00,2025-06-10 05:30:00+00:00,short,39.156,38.803596,0.9000000000000008,1.1250000000000013,-1.2907129172128662,1.7937919201372665,4,take_profit,41.70295965017255,1.414353692855861,-0.04820756713151142,-0.0,-0.0012530046540173423,-0.03831874834261462,-0.1117894258617751,0.022294162002262252,43.581883021405844,0.008828161580045115,1.137356476607828,9.0,25.0
HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_macd0p0_atr60p0to280p0_x1p5,rsi_reversal_w7_lo30_hi60,rsi_reversal,2025-06-10 05:30:00+00:00,2025-06-10 05:30:00+00:00,short,39.282,38.928461999999996,0.9000000000000008,1.1250000000000013,-0.3980831156976672,2.121353922944924,0,take_profit,41.06403678805628,0.6342373959501106,-0.05021034474813013,-0.0,-0.0064823592713108,-0.03034754098360648,-0.12064587909736679,0.009090442045807834,43.902099547563395,0.008998502282640056,1.1597006254058295,4.0,26.0
HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_macd0p0_atr60p0to280p0_x1p5,rsi_reversal_w7_lo30_hi60,rsi_reversal,2025-06-10 07:30:00+00:00,2025-06-10 07:30:00+00:00,short,39.319,38.965129000000005,0.8999999999999897,1.1249999999999847,-0.08131940738480559,1.1941835027667214,0,take_profit,27.477057134217024,1.040990897959396,-0.05203609912736984,-0.0,-0.011758651743213777,-0.03782100345746775,-0.12361412732883759,0.019588025726022223,44.11029465220053,0.009341674719834527,1.2008386723291633,8.0,26.0
HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_macd0p0_atr60p0to280p0_x1p5,rsi_reversal_w7_lo30_hi60,rsi_reversal,2025-06-11 00:30:00+00:00,2025-06-11 00:45:00+00:00,short,41.972,41.594252000000004,0.8999999999999897,1.1249999999999847,-0.2921962228293107,1.9356405585913894,1,take_profit,30.241259836974205,0.8994614644386912,-0.07276485090007245,-0.0,-0.018888079630978494,-0.014356842461449304,-0.07318570040403016,0.0022006445388166873,41.33029336212573,0.01026824008768586,1.3669319436970744,6.0,22.0
HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_macd0p0_atr60p0to280p0_x1p5,rsi_reversal_w7_lo30_hi60,rsi_reversal,2025-06-13 14:00:00+00:00,2025-06-13 14:00:00+00:00,short,40.172,39.810452,0.9000000000000008,1.1250000000000013,-0.3892980237546251,1.5778294730454112,0,take_profit,16.718213818167744,1.0109706598672434,-0.004915985418934232,-0.0,-0.0036734387885148934,-0.03694524049260339,0.03808018393447321,0.009509245074700884,46.503566252570685,0.014600035687016549,1.5958223147356934,4.0,23.0
HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_macd0p0_atr60p0to280p0_x1p5,rsi_reversal_w7_lo30_hi60,rsi_reversal,2025-06-14 01:15:00+00:00,2025-06-14 05:15:00+00:00,short,41.893,42.137,-0.5824362065261601,-1.09865430978924,-1.2237102706781022,0.8400731754284685,16,max_hold,33.29821138824016,0.7016276133502835,-0.01750217499494111,-0.0,-0.015414444983034459,-0.04963046473756738,-0.12105319490527666,0.023599366978816372,47.57907243169894,0.01278910874546496,1.4076295172715754,4.0,24.0
HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_macd0p0_atr60p0to280p0_x1p5,rsi_reversal_w7_lo30_hi60,rsi_reversal,2025-06-15 19:45:00+00:00,2025-06-15 20:30:00+00:00,short,40.92,40.55172,0.9000000000000008,1.1250000000000013,-0.2729576915577958,1.7809173216595475,3,take_profit,30.570614163814312,1.563197954635664,-0.0021220048466892294,-0.07195954961072837,-0.0027934329821122095,-0.01369795149983899,-0.03135080645161281,0.015232941259993638,50.131965524285675,0.007254300654872445,0.7321503935996477,3.0,22.0
HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_macd0p0_atr60p0to280p0_x1p5,rsi_reversal_w7_lo30_hi60,rsi_reversal,2025-06-15 22:45:00+00:00,2025-06-16 02:00:00+00:00,short,40.764,41.905392000000006,-2.8000000000000025,-4.425000000000004,-3.6494280041599603,0.19171213685298394,13,stop_loss,24.5235982070255,1.4649879451896224,-0.0012899503655350308,-0.07098394373133199,0.013933910687503048,-0.012267805701797974,-0.022244514106583013,0.007590754021458999,48.467207507320104,0.007317374842582137,0.7310293012772345,5.0,23.0
HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_macd0p0_atr60p0to280p0_x1p5,rsi_reversal_w7_lo30_hi60,rsi_reversal,2025-06-16 08:30:00+00:00,2025-06-16 10:45:00+00:00,short,44.142,43.744722,0.9000000000000008,1.1250000000000013,-1.5939541208729868,1.0114416475972554,9,take_profit,60.692307900314496,1.8401644356894298,-0.02245920314220462,-0.07566289599578346,-0.039316319804124644,-0.08854641844408828,-0.09641366977945554,0.018036222406648927,35.83017690697672,0.007754335991180777,0.8208626085218897,18.0,22.0
HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_macd0p0_atr60p0to280p0_x1p5,rsi_reversal_w7_lo30_hi60,rsi_reversal,2025-06-16 19:45:00+00:00,2025-06-16 19:45:00+00:00,short,44.468,44.067788,0.9000000000000119,1.125000000000018,-0.15716915892045602,0.9489216799092093,0,take_profit,14.395247881540808,1.0755987244843446,-0.04422053189773867,-0.08245654868422236,0.008340395165246761,0.007543632549211976,-0.08659955038608169,0.03800936280474476,54.40116960894684,0.009143044811250039,0.9626689498682227,17.0,21.0
HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_macd0p0_atr60p0to280p0_x1p5,rsi_reversal_w7_lo30_hi60,rsi_reversal,2025-06-17 13:30:00+00:00,2025-06-17 14:45:00+00:00,long,40.197,40.558772999999995,0.8999999999999897,1.1249999999999847,-1.2911411299350806,1.2065577033111952,5,take_profit,46.42076228081713,1.2392592914349405,0.008370892910388728,0.07795372832024494,-0.019012520440289893,-0.052787858792477604,-0.09645948072383947,0.023801716434460607,36.941763774248635,0.011459007148662314,1.0822741211890212,6.0,23.0
HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_macd0p0_atr60p0to280p0_x1p5,rsi_reversal_w7_lo30_hi60,rsi_reversal,2025-06-18 09:30:00+00:00,2025-06-18 09:30:00+00:00,short,40.513,40.148382999999995,0.9000000000000119,1.125000000000018,-0.027144408251911223,1.4930981787208308,0,take_profit,14.799991451701898,0.3776198290106852,0.016530365162335636,-0.05977632185501491,0.012118699861012883,-0.025878658968905288,0.011202499206794614,0.001989711573225063,47.681101717127255,0.011006740468315478,1.0366845522886332,12.0,19.0
HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_macd0p0_atr60p0to280p0_x1p5,rsi_reversal_w7_lo30_hi60,rsi_reversal,2025-06-20 11:00:00+00:00,2025-06-20 11:15:00+00:00,short,37.242,36.906822,0.9000000000000008,1.1250000000000013,-0.34785400834850266,1.6319179128916117,1,take_profit,22.603758774498964,0.3803753062806401,0.04707159859982868,-0.005516200686511485,-0.017901065864990295,-0.013524545553499578,0.023645371850997465,0.017205737091439882,44.453177107458906,0.010337517340135138,0.9393650044475101,6.0,24.0
HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_macd0p0_atr60p0to280p0_x1p5,rsi_reversal_w7_lo30_hi60,rsi_reversal,2025-06-20 13:15:00+00:00,2025-06-20 13:30:00+00:00,short,37.4,37.0634,0.8999999999999897,1.1249999999999847,-0.28793857310441817,0.9719222462202914,1,take_profit,18.627974603749244,1.3362417980529304,0.043272831505650644,-0.002686020087058205,0.000934953920128323,-0.02491025184292006,-0.008303677342823335,0.001982129627581569,42.810666788684806,0.010059046345811049,0.9189688263347678,9.0,24.0
HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_macd0p0_atr60p0to280p0_x1p5,rsi_reversal_w7_lo30_hi60,rsi_reversal,2025-06-20 13:45:00+00:00,2025-06-20 13:45:00+00:00,short,37.123,36.788892999999995,0.9000000000000119,1.125000000000018,-0.07805770887167052,0.9270838997335717,0,take_profit,17.85914579392521,1.2997453036546422,0.043272831505650644,-0.002686020087058205,0.00458531091625769,-0.015816549912434308,-0.0018351594969503449,0.016567414418307252,50.13743849963223,0.01010322944166083,0.9171312334429859,2.0,25.0
HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_macd0p0_atr60p0to280p0_x1p5,rsi_reversal_w7_lo30_hi60,rsi_reversal,2025-06-20 19:30:00+00:00,2025-06-20 19:45:00+00:00,long,34.236,34.544124,0.8999999999999897,1.1249999999999847,-0.1051524710830587,1.407874751723348,1,take_profit,49.48776233343625,0.6060863174484836,-0.053064827892184585,-0.0020142844322953435,-0.0430991111856448,-0.07055789330799522,-0.0573009885177741,0.027223950225595317,33.00405202174929,0.011478536238657166,0.9685573343602725,3.0,27.0
HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_macd0p0_atr60p0to280p0_x1p5,rsi_reversal_w7_lo30_hi60,rsi_reversal,2025-06-21 10:45:00+00:00,2025-06-21 13:15:00+00:00,short,34.989,34.674099,0.9000000000000008,1.1250000000000013,-0.9147032170367053,1.086297056019414,10,take_profit,26.71536451159827,0.5501495108173075,0.05993550963366512,0.023750186940733276,-0.005488821196620419,-0.05106792033404406,0.06456528713506593,0.004775595289856244,44.69369516543352,0.010450903617327374,0.9137145683125555,6.0,30.0
HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_macd0p0_atr60p0to280p0_x1p5,rsi_reversal_w7_lo30_hi60,rsi_reversal,2025-06-22 11:45:00+00:00,2025-06-22 12:30:00+00:00,short,33.785,33.480934999999995,0.9000000000000008,1.1250000000000013,-0.6323529411764839,1.9032394281232934,3,take_profit,15.153088980566293,0.5620210057839518,0.055755580920820225,0.04843957593635162,-0.00616456714017688,-0.022331154684095855,0.03946096548587019,0.001273981466394878,50.14798088361891,0.013772963160283341,1.0993826379220626,6.0,30.0
HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_macd0p0_atr60p0to280p0_x1p5,rsi_reversal_w7_lo30_hi60,rsi_reversal,2025-06-23 01:00:00+00:00,2025-06-23 01:15:00+00:00,short,35.56,35.23996,0.9000000000000008,1.1250000000000013,-0.34470195891600497,0.9137862534763785,1,take_profit,31.939493731078368,0.7472810153971182,0.036096326018537406,0.054362114755555746,-0.02665319087496365,-0.0595124567886518,-0.05043432015600069,0.02461576798831705,41.88413309774139,0.013802749885147987,1.1087314662273469,3.0,30.0
HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_macd0p0_atr60p0to280p0_x1p5,rsi_reversal_w7_lo30_hi60,rsi_reversal,2025-06-23 02:15:00+00:00,2025-06-23 03:30:00+00:00,short,35.675,35.353925,0.9000000000000008,1.1250000000000013,-1.248408348557828,1.536928988188424,5,take_profit,32.929958203487175,0.45599887704950637,0.029225149479405355,0.054362114755555746,-0.012891867333030493,-0.1022527115972931,-0.06777225648087182,0.04914122212997585,42.894420265072185,0.013644752826838606,1.102003409772434,5.0,31.0
HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_macd0p0_atr60p0to280p0_x1p5,rsi_reversal_w7_lo30_hi60,rsi_reversal,2025-06-26 12:30:00+00:00,2025-06-26 15:30:00+00:00,short,37.185,36.850335,0.9000000000000008,1.1250000000000013,-2.155036311967151,1.125887248103119,12,take_profit,16.396725379068265,0.8737461222523603,-0.01181717427290696,0.00865239124310746,0.01527991102166193,-0.00878977781394985,0.022424943477574955,0.010388846305108841,53.75971810802408,0.00858433059925596,0.7577485287156545,15.0,22.0
HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_macd0p0_atr60p0to280p0_x1p5,rsi_reversal_w7_lo30_hi60,rsi_reversal,2025-06-27 12:45:00+00:00,2025-06-27 13:00:00+00:00,short,36.792,36.460872,0.9000000000000008,1.1250000000000013,-0.23320136666846736,0.9244273762172739,1,take_profit,18.451547856596033,1.2147013397695476,0.0017759667218760766,0.010480725901000576,-0.004888840334298372,-0.03293093767546318,0.022606524280097684,0.012016964199287355,50.62313607742382,0.008341996666032483,0.7460680904013657,7.0,29.0
HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_macd0p0_atr60p0to280p0_x1p5,rsi_reversal_w7_lo30_hi60,rsi_reversal,2025-06-28 07:15:00+00:00,2025-06-28 11:15:00+00:00,short,36.779,37.017,-0.6471084042524167,-1.1956626063786249,-1.707734245550263,0.22072047523027383,16,max_hold,18.805117127243076,0.5584487648871833,0.0031869022774072553,0.01114597873734735,-0.002753694312667143,-0.019260614122602826,0.001926729986431397,0.002822864170019909,46.48975037137502,0.006882324152369545,0.6395866938895212,4.0,34.0
HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_macd0p0_atr60p0to280p0_x1p5,rsi_reversal_w7_lo30_hi60,rsi_reversal,2025-06-30 06:15:00+00:00,2025-06-30 06:30:00+00:00,short,40.797,40.429826999999996,0.9000000000000008,1.1250000000000013,-0.2054744257723673,1.804162299745471,1,take_profit,48.47037211599022,1.3482561041745877,-0.036993758331798965,-0.012026561807602754,-0.014245226730310367,-0.07163120567375869,-0.08226337011884555,0.04773176430068521,41.911908332283375,0.0063919119869925,0.792975184172896,8.0,27.0
HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_macd0p0_atr60p0to280p0_x1p5,rsi_reversal_w7_lo30_hi60,rsi_reversal,2025-07-01 14:30:00+00:00,2025-07-01 14:45:00+00:00,short,38.949,38.598459,0.9000000000000008,1.1250000000000013,-0.43966156284349633,1.1373373841240042,1,take_profit,17.134348469828396,1.5757505720614056,-0.017010470452454518,-0.025917694941772096,0.003250159948816389,0.018595978430680837,0.024299814619970883,0.011378731306580585,53.68508092543548,0.007919747697785074,1.0599021317284438,8.0,20.0
HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_macd0p0_atr60p0to280p0_x1p5,rsi_reversal_w7_lo30_hi60,rsi_reversal,2025-07-01 22:00:00+00:00,2025-07-02 02:00:00+00:00,long,37.275,37.158,-0.3138832997987895,-0.6958249496981842,-1.2501676727028843,0.5794768611669943,16,max_hold,30.658134786834854,0.5395335727264987,0.004458666034212078,0.022534245688555776,-0.03667045689476944,-0.04540332906530076,-0.08200556554288663,0.0019040727926411538,35.830361659211405,0.008331768472069453,1.085086250818837,6.0,20.0
HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_macd0p0_atr60p0to280p0_x1p5,rsi_reversal_w7_lo30_hi60,rsi_reversal,2025-07-02 14:45:00+00:00,2025-07-02 16:45:00+00:00,short,38.413,39.488564,-2.8000000000000025,-4.425000000000004,-3.295403051205892,0.0,8,stop_loss,21.361023365726076,1.7411635693119396,0.005387466827581733,-0.015847980380712334,0.010151761098657563,-0.03653239079405335,0.006568229422564631,0.006632656078053439,47.234180043604724,0.007239633495587884,1.0219369231442195,7.0,22.0
HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_macd0p0_atr60p0to280p0_x1p5,rsi_reversal_w7_lo30_hi60,rsi_reversal,2025-07-03 01:15:00+00:00,2025-07-03 05:15:00+00:00,short,39.992,39.848,0.36007201440287906,0.31510802160431856,-0.8896929444127788,0.8091553023619191,16,max_hold,25.060614295656794,0.533603026628917,-0.010636619199500652,-0.01921865166083725,-0.00022509566565798167,-0.04287055387503913,-0.07664557813972261,0.039714487792956776,44.065330395598885,0.007042033406681344,1.0301334668727835,6.0,21.0
HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_macd0p0_atr60p0to280p0_x1p5,rsi_reversal_w7_lo30_hi60,rsi_reversal,2025-07-04 06:45:00+00:00,2025-07-04 10:45:00+00:00,long,39.11,38.965,-0.37074916901047583,-0.7811237535157137,-2.3063155203272845,0.19432370237790764,16,max_hold,34.75915129309757,0.8183242989816761,0.014561305736573216,0.028168044686831983,-0.0040997173486797545,-0.029022567591052484,-0.03125928861587235,0.006813187350388272,39.827000763473386,0.007009076962413704,1.032347007397445,6.0,20.0
HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_macd0p0_atr60p0to280p0_x1p5,rsi_reversal_w7_lo30_hi60,rsi_reversal,2025-07-11 00:15:00+00:00,2025-07-11 04:15:00+00:00,short,43.655,44.365,-1.6263887298133106,-2.664583094719966,-2.151742687436964,0.6269736993753217,16,max_hold,44.19019691766198,1.0517850318431918,-0.0449499983004662,-0.034481112016748305,-0.018334071983391986,-0.0628347453500826,-0.0676693568109561,0.03335241835625208,38.02250351035038,0.006027574806636587,1.2086998721813262,3.0,25.0
HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_macd0p0_atr60p0to280p0_x1p5,rsi_reversal_w7_lo30_hi60,rsi_reversal,2025-07-11 08:00:00+00:00,2025-07-11 12:00:00+00:00,short,45.266,45.612,-0.7643706092873348,-1.371555913931002,-2.35136767624472,0.004418522446081319,16,max_hold,46.41584874792784,1.0544422457943332,-0.057772519267043965,-0.040026338645869464,-0.015183457432492942,-0.05769230769230771,-0.08369843663961318,0.04358931709161562,44.15562245459204,0.006767554033653668,1.3722178153142648,4.0,24.0
HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_macd0p0_atr60p0to280p0_x1p5,rsi_reversal_w7_lo30_hi60,rsi_reversal,2025-07-12 06:15:00+00:00,2025-07-12 10:15:00+00:00,short,46.162,46.919,-1.6398769550712622,-2.6848154326068934,-2.2923060641337645,0.0,16,max_hold,14.798742718553532,0.5622143198110171,-0.06624598505355395,-0.07131746209888123,0.0010386912490262246,0.003969966341589637,-0.011658485273492447,0.013144165699503076,50.960585606292014,0.0073357125321318285,1.4226148056462018,16.0,26.0
HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_macd0p0_atr60p0to280p0_x1p5,rsi_reversal_w7_lo30_hi60,rsi_reversal,2025-07-12 11:45:00+00:00,2025-07-12 12:15:00+00:00,short,46.884,46.462044,0.9000000000000008,1.1250000000000013,-0.2107145137602906,1.2679007279089438,2,take_profit,20.7972533214993,1.7567586233551054,-0.06586074416223098,-0.07555970491345465,-0.0023945950568715624,-0.01346706729210334,-0.028879915730337213,0.007437984899591549,48.519081944000924,0.006775365796433765,1.3100352263940225,6.0,27.0
HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_macd0p0_atr60p0to280p0_x1p5,rsi_reversal_w7_lo30_hi60,rsi_reversal,2025-07-13 02:30:00+00:00,2025-07-13 06:30:00+00:00,short,47.224,47.643,-0.8872607148907363,-1.5558910723361044,-1.4503641561802172,0.282431887197121,16,max_hold,25.80666556148019,0.6252186558605455,-0.05315246946978758,-0.08562129302005284,-0.0011872455902306456,-0.020441678551363474,-0.017079106631345375,0.015393986387881975,45.8292930709616,0.006855183098989222,1.259952971701939,2.0,26.0
HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_macd0p0_atr60p0to280p0_x1p5,rsi_reversal_w7_lo30_hi60,rsi_reversal,2025-07-13 07:45:00+00:00,2025-07-13 11:45:00+00:00,short,47.752,47.904,-0.3183112749204353,-0.702466912380653,-0.8965631744977443,0.35305985205111856,16,max_hold,24.77248722493687,0.5338210719468798,-0.0536427538101798,-0.08850057688648305,-0.004966748042764646,-0.025799660587312756,-0.020952706747626948,0.0032654653953490542,43.2628611567004,0.006866422697827664,1.2608812589413445,9.0,27.0
HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold16_macd0p0_atr60p0to280p0_x1p5,rsi_reversal_w7_lo30_hi60,rsi_reversal,2025-07-15 16:30:00+00:00,2025-07-15 17:00:00+00:00,short,47.533,47.105203,0.9000000000000008,1.1250000000000013,-0.8737904571237798,0.9986613688035106,2,take_profit,18.54128822164475,1.3160607654470726,-0.015237551132467608,-0.09788056162614844,-0.011426990679661131,0.008882957649561152,0.00375183399706569,0.0032109817213855432,49.15568569966595,0.007496642542060273,1.172436248971758,8.0,25.0
