name,signal_name,signal_kind,exit_name,exit_kind,filter_name,exposure,final_equity,total_return_pct,annual_return_pct,annual_equity_multiple,max_drawdown_pct,win_rate_pct,trades,trades_per_day,profit_factor,avg_trade_pct,median_trade_pct,worst_trade_pct,stop_trades,tp_trades,trail_trades,max_hold_trades,score,target_return_pass,target_equity_multiple_pass,target_drawdown_pass,target_win_rate_pass,frequency_preference_pass,meets_core_target,meets_full_preference,start_ts,end_ts
HYPE_15M_MII_bb_reversion_w48_k1p5_trail_act100p0_trail50p0_sl180p0_hold64_macd0p0_atr60p0to280p0_x1,bb_reversion_w48_k1p5,bb_reversion,trail_act100p0_trail50p0_sl180p0_hold64,trailing,macd0p0_atr60p0to280p0,1.0,1.668809411367304,66.8809411367304,61.3198537907131,1.613198537907131,-10.720424306175513,75.15923566878982,314,0.802791019734214,1.35511897918942,0.1720178239958949,0.5456239427693301,-1.9500000000000128,78,0,236,0,-0.8160731548972924,False,False,True,True,True,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00
HYPE_15M_MII_bb_breakout_w96_k2p5_fixed_tp120p0_sl280p0_hold32_adx34_atrR1p2_x2p5,bb_breakout_w96_k2p5,bb_breakout,fixed_tp120p0_sl280p0_hold32,fixed,adx34_atrR1p2,2.5,3.594280143275919,259.4280143275919,230.2489308268759,3.302489308268759,-21.93229242644591,76.59574468085107,188,0.4806519481211217,1.6010629235005163,0.7496561422989124,2.6250000000000027,-7.375000000000035,25,142,0,21,-0.8189205897934009,False,False,False,True,False,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00
HYPE_15M_MII_bb_reversion_w48_k1p5_fixed_tp90p0_sl180p0_hold32_macd0p0_atr60p0to280p0_x1p5,bb_reversion_w48_k1p5,bb_reversion,fixed_tp90p0_sl180p0_hold32,fixed,macd0p0_atr60p0to280p0,1.5,1.7063205063008064,70.63205063008064,64.70348725141952,1.6470348725141952,-14.640471108900954,76.32398753894081,321,0.8206876348238301,1.268667326640046,0.1812167741600306,1.1249999999999847,-2.9250000000000194,73,244,0,4,-0.8194847241227354,False,False,True,True,True,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00
HYPE_15M_MII_bb_reversion_w48_k1p5_fixed_tp90p0_sl180p0_hold64_macd0p0_atr60p0to280p0_x1p5,bb_reversion_w48_k1p5,bb_reversion,fixed_tp90p0_sl180p0_hold64,fixed,macd0p0_atr60p0to280p0,1.5,1.6914316699615015,69.14316699615016,63.36105681300077,1.6336105681300077,-14.640471108900954,76.63551401869158,321,0.8206876348238301,1.2615384615384526,0.17873831775700366,1.1249999999999847,-2.9250000000000194,75,246,0,0,-0.8258958764542765,False,False,True,True,True,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00
HYPE_15M_MII_rsi_reversal_w7_lo30_hi60_fixed_tp90p0_sl280p0_hold64_macd0p0_atr90p0to350p0_x2p5,rsi_reversal_w7_lo30_hi60,rsi_reversal,fixed_tp90p0_sl280p0_hold64,fixed,macd0p0_atr90p0to350p0,2.5,2.9243816392044084,192.43816392044084,172.3904179571034,2.723904179571034,-20.672423145698215,88.0,150,0.3834988947774907,1.864406779661012,0.7649999999999968,1.875000000000002,-7.375000000000006,18,132,0,0,-0.8365038891736527,False,False,False,True,False,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00
HYPE_15M_MII_bb_breakout_w96_k2p5_fixed_tp120p0_sl280p0_hold64_rvol1_atrR1p2_x1,bb_breakout_w96_k2p5,bb_breakout,fixed_tp120p0_sl280p0_hold64,fixed,rvol1_atrR1p2,1.0,1.719128658823597,71.9128658823597,65.85769546036218,1.6585769546036218,-16.2896277154022,75.27593818984548,453,1.158166662228022,1.2036119858269345,0.13324841286453804,1.0500000000000012,-2.9500000000000135,95,339,0,19,-0.8383192213439126,False,False,True,True,True,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00
HYPE_15M_MII_bb_breakout_w96_k2p5_fixed_tp120p0_sl280p0_hold64_ret4860p0_atrR1p2_x1,bb_breakout_w96_k2p5,bb_breakout,fixed_tp120p0_sl280p0_hold64,fixed,ret4860p0_atrR1p2,1.0,1.938740831007522,93.8740831007522,85.56311077302519,1.8556311077302519,-20.539599062963056,75.86912065439672,489,1.2502063969746198,1.2308340190026628,0.14892784751967977,1.0500000000000012,-2.9500000000000135,101,369,0,19,-0.8508366279068093,False,False,False,True,True,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00
HYPE_15M_MII_bb_reversion_w48_k1p5_fixed_tp60p0_sl280p0_hold16_macd0p0_atr60p0to280p0_x1p5,bb_reversion_w48_k1p5,bb_reversion,fixed_tp60p0_sl280p0_hold16,fixed,macd0p0_atr60p0to280p0,1.5,1.5223136323546667,52.23136323546667,48.055988376981,1.48055988376981,-15.204296188236233,85.35031847133759,314,0.802791019734214,1.3362707876466813,0.1440920850599511,0.6750000000000008,-4.425000000000004,22,266,0,26,-0.8580634727088607,False,False,True,True,True,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00
HYPE_15M_MII_bb_breakout_w96_k2p5_fixed_tp120p0_sl280p0_hold64_atrR1p2_x1,bb_breakout_w96_k2p5,bb_breakout,fixed_tp120p0_sl280p0_hold64,fixed,atrR1p2,1.0,1.9270944993526968,92.70944993526969,84.52196718831848,1.8452196718831848,-20.539599062963056,75.76374745417516,491,1.255319715571653,1.2278797946242412,0.14717216095241503,1.0500000000000012,-2.9500000000000135,102,370,0,19,-0.8585580277358394,False,False,False,True,True,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00
HYPE_15M_MII_bb_breakout_w96_k2p5_fixed_tp120p0_sl280p0_hold64_ret48m40p0_atrR1p2_x1,bb_breakout_w96_k2p5,bb_breakout,fixed_tp120p0_sl280p0_hold64,fixed,ret48m40p0_atrR1p2,1.0,1.9270944993526968,92.70944993526969,84.52196718831848,1.8452196718831848,-20.539599062963056,75.76374745417516,491,1.255319715571653,1.2278797946242412,0.14717216095241503,1.0500000000000012,-2.9500000000000135,102,370,0,19,-0.8585580277358394,False,False,False,True,True,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00
