surface,month,strategy,label,cost_bps_one_way,net_return,gross_return,max_drawdown,turnover
24_yahoo_continuous_futures,2022-09,mop_tsmom,MOP 12M TSMOM,2.0,0.10760204459393319,0.10767114932821875,-0.03694469596386041,0.31662279703865537
24_yahoo_continuous_futures,2022-10,mop_tsmom,MOP 12M TSMOM,0.0,-0.006449083154722923,-0.006449083154722923,-0.05889221747895734,0.22556732327842796
24_yahoo_continuous_futures,2022-10,mop_tsmom,MOP 12M TSMOM,2.0,-0.006495105344243579,-0.006449083154722923,-0.05889221747895723,0.22556732327842796
24_yahoo_continuous_futures,2022-11,mop_tsmom,MOP 12M TSMOM,0.0,-0.10435630646529748,-0.10435630646529748,-0.12331890428362957,0.12474797547519112
24_yahoo_continuous_futures,2022-11,mop_tsmom,MOP 12M TSMOM,2.0,-0.10437874987621087,-0.10435630646529748,-0.1233189042836298,0.12474797547519112
24_yahoo_continuous_futures,2022-12,mop_tsmom,MOP 12M TSMOM,0.0,-0.027075683941064077,-0.027075683941064077,-0.020700550266732565,0.5968591411194903
24_yahoo_continuous_futures,2022-12,mop_tsmom,MOP 12M TSMOM,2.0,-0.027195169243122486,-0.027075683941064077,-0.020700550266732565,0.5968591411194903
24_yahoo_continuous_futures,2023-01,mop_tsmom,MOP 12M TSMOM,0.0,-0.07531966269395807,-0.07531966269395807,-0.07606765335765187,0.7123268368488407
24_yahoo_continuous_futures,2023-01,mop_tsmom,MOP 12M TSMOM,2.0,-0.07545158265758067,-0.07531966269395807,-0.07606765335765198,0.7123268368488407
24_yahoo_continuous_futures,2023-02,mop_tsmom,MOP 12M TSMOM,0.0,0.035847489357931694,0.035847489357931694,-0.010501983760869193,0.9831075252116187
24_yahoo_continuous_futures,2023-02,mop_tsmom,MOP 12M TSMOM,2.0,0.03564131495366518,0.035847489357931694,-0.010501983760869082,0.9831075252116187
24_yahoo_continuous_futures,2023-03,mop_tsmom,MOP 12M TSMOM,0.0,-0.07511071052817897,-0.07511071052817897,-0.09649767050503433,1.122172547410718
24_yahoo_continuous_futures,2023-03,mop_tsmom,MOP 12M TSMOM,2.0,-0.07531832772288316,-0.07511071052817897,-0.09649767050503444,1.122172547410718
24_yahoo_continuous_futures,2023-04,mop_tsmom,MOP 12M TSMOM,0.0,0.013996684181425412,0.013996684181425412,-0.008361934177969932,1.046628500725635
24_yahoo_continuous_futures,2023-04,mop_tsmom,MOP 12M TSMOM,2.0,0.013781877026416645,0.013996684181425412,-0.008361934177969932,1.046628500725635
24_yahoo_continuous_futures,2023-05,mop_tsmom,MOP 12M TSMOM,0.0,0.04310897364520172,0.04310897364520172,-0.016820804950227308,1.11182661906329
24_yahoo_continuous_futures,2023-05,mop_tsmom,MOP 12M TSMOM,2.0,0.04287884385463969,0.04310897364520172,-0.016820804950227197,1.11182661906329
24_yahoo_continuous_futures,2023-06,mop_tsmom,MOP 12M TSMOM,0.0,-0.00539960259398542,-0.00539960259398542,-0.036209435344225605,0.5668138616417219
24_yahoo_continuous_futures,2023-06,mop_tsmom,MOP 12M TSMOM,2.0,-0.005513301178243779,-0.00539960259398542,-0.036209435344225605,0.5668138616417219
24_yahoo_continuous_futures,2023-07,mop_tsmom,MOP 12M TSMOM,0.0,0.039749523267274434,0.039749523267274434,-0.016031504002540498,1.2539083197137242
24_yahoo_continuous_futures,2023-07,mop_tsmom,MOP 12M TSMOM,2.0,0.039490042706308515,0.039749523267274434,-0.01603150400254061,1.2539083197137242
24_yahoo_continuous_futures,2023-08,mop_tsmom,MOP 12M TSMOM,0.0,0.003087196923495128,0.003087196923495128,-0.024075979099136835,0.17441071974739483
24_yahoo_continuous_futures,2023-08,mop_tsmom,MOP 12M TSMOM,2.0,0.0030523642004973706,0.003087196923495128,-0.024075979099136835,0.17441071974739483
24_yahoo_continuous_futures,2023-09,mop_tsmom,MOP 12M TSMOM,0.0,-0.023441352171570284,-0.023441352171570284,-0.034720500955214506,0.302600567459831
24_yahoo_continuous_futures,2023-09,mop_tsmom,MOP 12M TSMOM,2.0,-0.02350011549281228,-0.023441352171570284,-0.034720500955214395,0.302600567459831
24_yahoo_continuous_futures,2023-10,mop_tsmom,MOP 12M TSMOM,0.0,-0.007004761763127809,-0.007004761763127809,-0.03723029360182539,1.2617192428508888
24_yahoo_continuous_futures,2023-10,mop_tsmom,MOP 12M TSMOM,2.0,-0.007258922042800098,-0.007004761763127809,-0.037230293601825615,1.2617192428508888
24_yahoo_continuous_futures,2023-11,mop_tsmom,MOP 12M TSMOM,0.0,0.02370184758835059,0.02370184758835059,-0.012988859035666378,1.3474372545008422
24_yahoo_continuous_futures,2023-11,mop_tsmom,MOP 12M TSMOM,2.0,0.023425245908159642,0.02370184758835059,-0.012988859035666489,1.3474372545008422
24_yahoo_continuous_futures,2023-12,mop_tsmom,MOP 12M TSMOM,0.0,-0.029753281898420747,-0.029753281898420747,-0.037668045066564515,0.19706551486451995
24_yahoo_continuous_futures,2023-12,mop_tsmom,MOP 12M TSMOM,2.0,-0.029791693455511248,-0.029753281898420747,-0.037668045066564515,0.19706551486451995
24_yahoo_continuous_futures,2024-01,mop_tsmom,MOP 12M TSMOM,0.0,0.011812706429691122,0.011812706429691122,-0.013915405563609262,3.7940979675034168
24_yahoo_continuous_futures,2024-01,mop_tsmom,MOP 12M TSMOM,2.0,0.011038584020728104,0.011812706429691122,-0.013915405563609151,3.7940979675034168
24_yahoo_continuous_futures,2024-02,mop_tsmom,MOP 12M TSMOM,0.0,0.05897369071173042,0.05897369071173042,-0.010666097587159973,2.7741301070637623
24_yahoo_continuous_futures,2024-02,mop_tsmom,MOP 12M TSMOM,2.0,0.058389717954492326,0.05897369071173042,-0.010666097587160084,2.7741301070637623
24_yahoo_continuous_futures,2024-03,mop_tsmom,MOP 12M TSMOM,0.0,0.014470768756275731,0.014470768756275731,-0.011411965132175683,1.3093832399379948
24_yahoo_continuous_futures,2024-03,mop_tsmom,MOP 12M TSMOM,2.0,0.014207716727895336,0.014470768756275731,-0.011411965132175794,1.3093832399379948
24_yahoo_continuous_futures,2024-04,mop_tsmom,MOP 12M TSMOM,0.0,0.009428140161988008,0.009428140161988008,-0.031308877634816934,2.9244700202759835
24_yahoo_continuous_futures,2024-04,mop_tsmom,MOP 12M TSMOM,2.0,0.008843132402509113,0.009428140161988008,-0.031308877634817156,2.9244700202759835
24_yahoo_continuous_futures,2024-05,mop_tsmom,MOP 12M TSMOM,0.0,-0.024911399479666363,-0.024911399479666363,-0.0192412674565956,1.260674122036435
24_yahoo_continuous_futures,2024-05,mop_tsmom,MOP 12M TSMOM,2.0,-0.025161756465584828,-0.024911399479666363,-0.0192412674565956,1.260674122036435
24_yahoo_continuous_futures,2024-06,mop_tsmom,MOP 12M TSMOM,0.0,0.008108043537513598,0.008108043537513598,-0.018850148639831477,2.274087656736998
24_yahoo_continuous_futures,2024-06,mop_tsmom,MOP 12M TSMOM,2.0,0.007648911616531473,0.008108043537513598,-0.018850148639831477,2.274087656736998
24_yahoo_continuous_futures,2024-07,mop_tsmom,MOP 12M TSMOM,0.0,-0.008026379059229427,-0.008026379059229427,-0.05227088467477614,3.6400393714955417
24_yahoo_continuous_futures,2024-07,mop_tsmom,MOP 12M TSMOM,2.0,-0.008741892298749221,-0.008026379059229427,-0.05227088467477614,3.6400393714955417
24_yahoo_continuous_futures,2024-08,mop_tsmom,MOP 12M TSMOM,0.0,-0.00892638240847321,-0.00892638240847321,-0.0500782705680034,2.732739568411864
24_yahoo_continuous_futures,2024-08,mop_tsmom,MOP 12M TSMOM,2.0,-0.009472856786568062,-0.00892638240847321,-0.05007827056800351,2.732739568411864
24_yahoo_continuous_futures,2024-09,mop_tsmom,MOP 12M TSMOM,0.0,0.028105918535649144,0.028105918535649144,-0.015406908305959144,3.0330623768358587
24_yahoo_continuous_futures,2024-09,mop_tsmom,MOP 12M TSMOM,2.0,0.027472176291860162,0.028105918535649144,-0.015406908305959033,3.0330623768358587
24_yahoo_continuous_futures,2024-10,mop_tsmom,MOP 12M TSMOM,0.0,-0.0856834123744179,-0.0856834123744179,-0.08667610031372586,0.6011768960417604
24_yahoo_continuous_futures,2024-10,mop_tsmom,MOP 12M TSMOM,2.0,-0.08579322621983698,-0.0856834123744179,-0.08667610031372597,0.6011768960417604
24_yahoo_continuous_futures,2024-11,mop_tsmom,MOP 12M TSMOM,0.0,-0.007085823840809691,-0.007085823840809691,-0.049685245208991424,1.2020135328581125
24_yahoo_continuous_futures,2024-11,mop_tsmom,MOP 12M TSMOM,2.0,-0.007325329251506418,-0.007085823840809691,-0.04968524520899109,1.2020135328581125
24_yahoo_continuous_futures,2024-12,mop_tsmom,MOP 12M TSMOM,0.0,-0.016649645607508368,-0.016649645607508368,-0.04079278095083383,1.8192413590693515
24_yahoo_continuous_futures,2024-12,mop_tsmom,MOP 12M TSMOM,2.0,-0.01700628075085031,-0.016649645607508368,-0.04079278095083416,1.8192413590693515
24_yahoo_continuous_futures,2025-01,mop_tsmom,MOP 12M TSMOM,0.0,0.01513444883521009,0.01513444883521009,-0.028757009068354766,2.6717195757346524
24_yahoo_continuous_futures,2025-01,mop_tsmom,MOP 12M TSMOM,2.0,0.014596229438540442,0.01513444883521009,-0.028757009068354433,2.6717195757346524
24_yahoo_continuous_futures,2025-02,mop_tsmom,MOP 12M TSMOM,0.0,-0.04057489784769808,-0.04057489784769808,-0.06094349263422949,2.4068941207769403
24_yahoo_continuous_futures,2025-02,mop_tsmom,MOP 12M TSMOM,2.0,-0.041035283513028986,-0.04057489784769808,-0.06094349263422938,2.4068941207769403
24_yahoo_continuous_futures,2025-03,mop_tsmom,MOP 12M TSMOM,0.0,-0.01070250501238057,-0.01070250501238057,-0.03138757779223322,3.929053365265738
24_yahoo_continuous_futures,2025-03,mop_tsmom,MOP 12M TSMOM,2.0,-0.011485118502758351,-0.01070250501238057,-0.031387577792233334,3.929053365265738
24_yahoo_continuous_futures,2025-04,mop_tsmom,MOP 12M TSMOM,0.0,0.04677328672335768,0.04677328672335768,-0.016331366001715364,1.9347419255781104
24_yahoo_continuous_futures,2025-04,mop_tsmom,MOP 12M TSMOM,2.0,0.04636788751622234,0.04677328672335768,-0.016331366001715253,1.9347419255781104
24_yahoo_continuous_futures,2025-05,mop_tsmom,MOP 12M TSMOM,0.0,-0.025918880252403298,-0.025918880252403298,-0.03597416111691487,1.5012457553037215
24_yahoo_continuous_futures,2025-05,mop_tsmom,MOP 12M TSMOM,2.0,-0.0262151373370082,-0.025918880252403298,-0.03597416111691509,1.5012457553037215
24_yahoo_continuous_futures,2025-06,mop_tsmom,MOP 12M TSMOM,0.0,0.030651814932998622,0.030651814932998622,-0.019108855714559225,0.8877117017331811
24_yahoo_continuous_futures,2025-06,mop_tsmom,MOP 12M TSMOM,2.0,0.030471172142923608,0.030651814932998622,-0.01910885571455989,0.8877117017331811
24_yahoo_continuous_futures,2025-07,mop_tsmom,MOP 12M TSMOM,0.0,-0.03331632175342569,-0.03331632175342569,-0.047271790687667736,1.0943725635481336
24_yahoo_continuous_futures,2025-07,mop_tsmom,MOP 12M TSMOM,2.0,-0.03352772236682755,-0.03331632175342569,-0.04727179068766796,1.0943725635481336
24_yahoo_continuous_futures,2025-08,mop_tsmom,MOP 12M TSMOM,0.0,0.018055936575381182,0.018055936575381182,-0.007971816258203979,1.7768268136636365
24_yahoo_continuous_futures,2025-08,mop_tsmom,MOP 12M TSMOM,2.0,0.017694382579193535,0.018055936575381182,-0.007971816258203868,1.7768268136636365
24_yahoo_continuous_futures,2025-09,mop_tsmom,MOP 12M TSMOM,0.0,0.04266225845334026,0.04266225845334026,-0.00832864971427627,0.5895046173093539
24_yahoo_continuous_futures,2025-09,mop_tsmom,MOP 12M TSMOM,2.0,0.04253960438752258,0.04266225845334026,-0.00832864971427616,0.5895046173093539
24_yahoo_continuous_futures,2025-10,mop_tsmom,MOP 12M TSMOM,0.0,0.017233757316815534,0.017233757316815534,-0.025592643405671356,3.632915019485189
24_yahoo_continuous_futures,2025-10,mop_tsmom,MOP 12M TSMOM,2.0,0.0164929035487833,0.017233757316815534,-0.025592643405671578,3.632915019485189
24_yahoo_continuous_futures,2025-11,mop_tsmom,MOP 12M TSMOM,0.0,0.029155571684881032,0.029155571684881032,-0.02669172105633988,4.607971381689785
24_yahoo_continuous_futures,2025-11,mop_tsmom,MOP 12M TSMOM,2.0,0.02821010456872841,0.029155571684881032,-0.02669172105633988,4.607971381689785
24_yahoo_continuous_futures,2025-12,mop_tsmom,MOP 12M TSMOM,0.0,0.03787470184256758,0.03787470184256758,-0.02481793276255928,1.4578100042964577
24_yahoo_continuous_futures,2025-12,mop_tsmom,MOP 12M TSMOM,2.0,0.037570499613595265,0.03787470184256758,-0.024817932762559503,1.4578100042964577
24_yahoo_continuous_futures,2026-01,mop_tsmom,MOP 12M TSMOM,0.0,0.05279963178938751,0.05279963178938751,-0.036648621498013845,1.3984842470331662
24_yahoo_continuous_futures,2026-01,mop_tsmom,MOP 12M TSMOM,2.0,0.05250525603626732,0.05279963178938751,-0.03664862149801362,1.3984842470331662
24_yahoo_continuous_futures,2026-02,mop_tsmom,MOP 12M TSMOM,0.0,0.02211652520098295,0.02211652520098295,-0.026240190317910916,0.43822390320862536
24_yahoo_continuous_futures,2026-02,mop_tsmom,MOP 12M TSMOM,2.0,0.02202625989281004,0.02211652520098295,-0.026240190317910583,0.43822390320862536
24_yahoo_continuous_futures,2026-03,mop_tsmom,MOP 12M TSMOM,0.0,-0.12662394588713977,-0.12662394588713977,-0.12960528955716466,0.6446707565934361
24_yahoo_continuous_futures,2026-03,mop_tsmom,MOP 12M TSMOM,2.0,-0.12673912575191693,-0.12662394588713977,-0.12960528955716466,0.6446707565934361
24_yahoo_continuous_futures,2026-04,mop_tsmom,MOP 12M TSMOM,0.0,0.08812484259101705,0.08812484259101705,-0.008068001853913542,2.202386720605661
24_yahoo_continuous_futures,2026-04,mop_tsmom,MOP 12M TSMOM,2.0,0.08764775811059922,0.08812484259101705,-0.008068001853913542,2.202386720605661
24_yahoo_continuous_futures,2026-05,mop_tsmom,MOP 12M TSMOM,0.0,0.02727421687914222,0.02727421687914222,-0.016340259489644904,3.8656093869343096
24_yahoo_continuous_futures,2026-05,mop_tsmom,MOP 12M TSMOM,2.0,0.02647946466222506,0.02727421687914222,-0.016340259489645237,3.8656093869343096
24_yahoo_continuous_futures,2026-06,mop_tsmom,MOP 12M TSMOM,0.0,-0.02282891283814492,-0.02282891283814492,-0.04248711203961797,1.6392463509688562
24_yahoo_continuous_futures,2026-06,mop_tsmom,MOP 12M TSMOM,2.0,-0.023148265643873955,-0.02282891283814492,-0.04248711203961819,1.6392463509688562
24_yahoo_continuous_futures,2026-07,mop_tsmom,MOP 12M TSMOM,0.0,0.025947006433851838,0.025947006433851838,-0.03050812191547092,1.326456732932094
24_yahoo_continuous_futures,2026-07,mop_tsmom,MOP 12M TSMOM,2.0,0.025676647394468066,0.025947006433851838,-0.030508121915470587,1.326456732932094
24_yahoo_continuous_futures,2022-01,always_long,Always-long control,0.0,-0.07101693379629404,-0.07101693379629404,-0.07860594166026391,0.2301179321021556
24_yahoo_continuous_futures,2022-01,always_long,Always-long control,2.0,-0.07106109067675836,-0.07101693379629404,-0.07860594166026402,0.2301179321021556
24_yahoo_continuous_futures,2022-02,always_long,Always-long control,0.0,0.0264315656393046,0.0264315656393046,-0.03802803411771116,0.8702148819596115
24_yahoo_continuous_futures,2022-02,always_long,Always-long control,2.0,0.026254546914144195,0.0264315656393046,-0.03802803411771105,0.8702148819596115
24_yahoo_continuous_futures,2022-03,always_long,Always-long control,0.0,-0.02246871611293555,-0.02246871611293555,-0.08717491475243733,0.5183670609140747
24_yahoo_continuous_futures,2022-03,always_long,Always-long control,2.0,-0.022568074728244625,-0.02246871611293555,-0.08717491475243722,0.5183670609140747
24_yahoo_continuous_futures,2022-04,always_long,Always-long control,0.0,-0.12562809863881563,-0.12562809863881563,-0.11189244104499452,0.49374093355347515
24_yahoo_continuous_futures,2022-04,always_long,Always-long control,2.0,-0.1257163322571514,-0.12562809863881563,-0.1118924410449944,0.49374093355347515
24_yahoo_continuous_futures,2022-05,always_long,Always-long control,0.0,0.012127200021476048,0.012127200021476048,-0.06840912388216114,0.37163052964327714
24_yahoo_continuous_futures,2022-05,always_long,Always-long control,2.0,0.012050367915900972,0.012127200021476048,-0.06840912388216114,0.37163052964327714
24_yahoo_continuous_futures,2022-06,always_long,Always-long control,0.0,-0.08869899311525509,-0.08869899311525509,-0.11887674571968432,0.2825944973554563
24_yahoo_continuous_futures,2022-06,always_long,Always-long control,2.0,-0.08875122036011829,-0.08869899311525509,-0.1188767457196841,0.2825944973554563
24_yahoo_continuous_futures,2022-07,always_long,Always-long control,0.0,0.029809412599624885,0.029809412599624885,-0.05378862328654943,0.25242748104103024
24_yahoo_continuous_futures,2022-07,always_long,Always-long control,2.0,0.029757031408090828,0.029809412599624885,-0.05378862328654965,0.25242748104103024
24_yahoo_continuous_futures,2022-08,always_long,Always-long control,0.0,-0.08258214220855864,-0.08258214220855864,-0.08799458523320791,0.13361022816383553
24_yahoo_continuous_futures,2022-08,always_long,Always-long control,2.0,-0.08260665932514266,-0.08258214220855864,-0.08799458523320769,0.13361022816383553
24_yahoo_continuous_futures,2022-09,always_long,Always-long control,0.0,-0.11632230653325992,-0.11632230653325992,-0.14806222970038874,0.16084631528172583
24_yahoo_continuous_futures,2022-09,always_long,Always-long control,2.0,-0.11635143794387492,-0.11632230653325992,-0.14806222970038863,0.16084631528172583
24_yahoo_continuous_futures,2022-10,always_long,Always-long control,0.0,0.007959338448989994,0.007959338448989994,-0.08603321989903712,0.22556732327842796
24_yahoo_continuous_futures,2022-10,always_long,Always-long control,2.0,0.007914994343007908,0.007959338448989994,-0.08603321989903734,0.22556732327842796
24_yahoo_continuous_futures,2022-11,always_long,Always-long control,0.0,0.09470096517675275,0.09470096517675275,-0.03230705536322942,0.12474797547519112
24_yahoo_continuous_futures,2022-11,always_long,Always-long control,2.0,0.09467379161857958,0.09470096517675275,-0.03230705536322953,0.12474797547519112
24_yahoo_continuous_futures,2022-12,always_long,Always-long control,0.0,-0.006276297549211329,-0.006276297549211329,-0.041344586892677615,0.1891837623867607
24_yahoo_continuous_futures,2022-12,always_long,Always-long control,2.0,-0.006313175418676709,-0.006276297549211329,-0.04134458689267784,0.1891837623867607
24_yahoo_continuous_futures,2023-01,always_long,Always-long control,0.0,0.05899188100282715,0.05899188100282715,-0.014713790900593438,0.1829595815123577
24_yahoo_continuous_futures,2023-01,always_long,Always-long control,2.0,0.05895267939840454,0.05899188100282715,-0.014713790900593438,0.1829595815123577
24_yahoo_continuous_futures,2023-02,always_long,Always-long control,0.0,-0.08752956036720616,-0.08752956036720616,-0.10197215458392317,0.1307120694736688
24_yahoo_continuous_futures,2023-02,always_long,Always-long control,2.0,-0.08755315426646026,-0.08752956036720616,-0.10197215458392295,0.1307120694736688
24_yahoo_continuous_futures,2023-03,always_long,Always-long control,0.0,0.08484271691561207,0.08484271691561207,-0.034616998439826796,0.1493582038739485
24_yahoo_continuous_futures,2023-03,always_long,Always-long control,2.0,0.08481033297991614,0.08484271691561207,-0.034616998439826685,0.1493582038739485
24_yahoo_continuous_futures,2023-04,always_long,Always-long control,0.0,-0.00039287812767963004,-0.00039287812767963004,-0.039355251323064944,0.5309393698507623
24_yahoo_continuous_futures,2023-04,always_long,Always-long control,2.0,-0.0004975828863302834,-0.00039287812767963004,-0.03935525132306483,0.5309393698507623
24_yahoo_continuous_futures,2023-05,always_long,Always-long control,0.0,-0.05516616321777579,-0.05516616321777579,-0.07578321227743279,0.1621653094612841
24_yahoo_continuous_futures,2023-05,always_long,Always-long control,2.0,-0.055197101585090724,-0.05516616321777579,-0.07578321227743279,0.1621653094612841
24_yahoo_continuous_futures,2023-06,always_long,Always-long control,0.0,0.060001197141267504,0.060001197141267504,-0.043836537404224774,0.20618595727800398
24_yahoo_continuous_futures,2023-06,always_long,Always-long control,2.0,0.05995844636833647,0.060001197141267504,-0.043836537404224996,0.20618595727800398
24_yahoo_continuous_futures,2023-07,always_long,Always-long control,0.0,0.02997102623565495,0.02997102623565495,-0.03393084769714905,0.2259300324974469
24_yahoo_continuous_futures,2023-07,always_long,Always-long control,2.0,0.029924410164915427,0.02997102623565495,-0.033930847697148936,0.2259300324974469
24_yahoo_continuous_futures,2023-08,always_long,Always-long control,0.0,-0.0628241312754122,-0.0628241312754122,-0.07850190617517161,0.17441071974739483
24_yahoo_continuous_futures,2023-08,always_long,Always-long control,2.0,-0.06285755228204226,-0.0628241312754122,-0.07850190617517139,0.17441071974739483
24_yahoo_continuous_futures,2023-09,always_long,Always-long control,0.0,-0.07993903534028102,-0.07993903534028102,-0.0780027647443059,0.302600567459831
24_yahoo_continuous_futures,2023-09,always_long,Always-long control,2.0,-0.07999508552805978,-0.07993903534028102,-0.07800276474430601,0.302600567459831
24_yahoo_continuous_futures,2023-10,always_long,Always-long control,0.0,-0.03467742960610143,-0.03467742960610143,-0.0451272736661813,0.28847727050338734
24_yahoo_continuous_futures,2023-10,always_long,Always-long control,2.0,-0.03473459851288718,-0.03467742960610143,-0.04512727366618152,0.28847727050338734
24_yahoo_continuous_futures,2023-11,always_long,Always-long control,0.0,0.1360413775932161,0.1360413775932161,-0.03916541570379206,0.16017491946975787
24_yahoo_continuous_futures,2023-11,always_long,Always-long control,2.0,0.13600532738152737,0.1360413775932161,-0.03916541570379195,0.16017491946975787
24_yahoo_continuous_futures,2023-12,always_long,Always-long control,0.0,0.1037202660713683,0.1037202660713683,-0.02954505967617216,0.19706551486451995
24_yahoo_continuous_futures,2023-12,always_long,Always-long control,2.0,0.10367771800628978,0.1037202660713683,-0.02954505967617238,0.19706551486451995
24_yahoo_continuous_futures,2024-01,always_long,Always-long control,0.0,-0.03550773186730116,-0.03550773186730116,-0.043095164460727586,0.16361581184487312
24_yahoo_continuous_futures,2024-01,always_long,Always-long control,2.0,-0.035540026996688234,-0.03550773186730116,-0.0430951644607277,0.16361581184487312
24_yahoo_continuous_futures,2024-02,always_long,Always-long control,0.0,-0.031127742622304555,-0.031127742622304555,-0.06917599375498784,0.19350464423445676
24_yahoo_continuous_futures,2024-02,always_long,Always-long control,2.0,-0.031164880494696234,-0.031127742622304555,-0.06917599375498806,0.19350464423445676
24_yahoo_continuous_futures,2024-03,always_long,Always-long control,0.0,0.05807589902788712,0.05807589902788712,-0.02152481513507376,0.11936311790287892
24_yahoo_continuous_futures,2024-03,always_long,Always-long control,2.0,0.058051112804600846,0.05807589902788712,-0.02152481513507365,0.11936311790287892
24_yahoo_continuous_futures,2024-04,always_long,Always-long control,0.0,-0.06832842486923807,-0.06832842486923807,-0.0719850741029503,0.23890297798694232
24_yahoo_continuous_futures,2024-04,always_long,Always-long control,2.0,-0.06837371433220518,-0.06832842486923807,-0.07198507410295052,0.23890297798694232
24_yahoo_continuous_futures,2024-05,always_long,Always-long control,0.0,0.0788464970339724,0.0788464970339724,-0.047797835043123404,0.16338120445154142
24_yahoo_continuous_futures,2024-05,always_long,Always-long control,2.0,0.07881157165668928,0.0788464970339724,-0.04779783504312329,0.16338120445154142
24_yahoo_continuous_futures,2024-06,always_long,Always-long control,0.0,0.0038782561828047957,0.0038782561828047957,-0.03564547670152163,0.3206260362696689
24_yahoo_continuous_futures,2024-06,always_long,Always-long control,2.0,0.0038147309341582947,0.0038782561828047957,-0.03564547670152163,0.3206260362696689
24_yahoo_continuous_futures,2024-07,always_long,Always-long control,0.0,0.026209440807973827,0.026209440807973827,-0.05681184710249698,0.19016404149741992
24_yahoo_continuous_futures,2024-07,always_long,Always-long control,2.0,0.02617004239532661,0.026209440807973827,-0.05681184710249709,0.19016404149741992
24_yahoo_continuous_futures,2024-08,always_long,Always-long control,0.0,0.062049563671283225,0.062049563671283225,-0.033902972524932906,0.3739253224352872
24_yahoo_continuous_futures,2024-08,always_long,Always-long control,2.0,0.06196931957107488,0.062049563671283225,-0.033902972524932906,0.3739253224352872
24_yahoo_continuous_futures,2024-09,always_long,Always-long control,0.0,0.07921521869713444,0.07921521869713444,-0.017832042950108873,0.4544111032632243
24_yahoo_continuous_futures,2024-09,always_long,Always-long control,2.0,0.07911592016348523,0.07921521869713444,-0.017832042950108873,0.4544111032632243
24_yahoo_continuous_futures,2024-10,always_long,Always-long control,0.0,-0.09851744925769867,-0.09851744925769867,-0.10302920636068558,0.20741419079351447
24_yahoo_continuous_futures,2024-10,always_long,Always-long control,2.0,-0.09855465815196429,-0.09851744925769867,-0.10302920636068558,0.20741419079351447
24_yahoo_continuous_futures,2024-11,always_long,Always-long control,0.0,0.007467148790792022,0.007467148790792022,-0.07192247538311103,0.16521425975819243
24_yahoo_continuous_futures,2024-11,always_long,Always-long control,2.0,0.007433625509412067,0.007467148790792022,-0.07192247538311103,0.16521425975819243
24_yahoo_continuous_futures,2024-12,always_long,Always-long control,0.0,-0.06568173323502102,-0.06568173323502102,-0.08398216189978203,0.37315277713777
24_yahoo_continuous_futures,2024-12,always_long,Always-long control,2.0,-0.06575207507475433,-0.06568173323502102,-0.08398216189978203,0.37315277713777
24_yahoo_continuous_futures,2025-01,always_long,Always-long control,0.0,0.03157008580358367,0.03157008580358367,-0.029131073794743778,0.20472206399072285
24_yahoo_continuous_futures,2025-01,always_long,Always-long control,2.0,0.03152749896878593,0.03157008580358367,-0.02913107379474389,0.20472206399072285
24_yahoo_continuous_futures,2025-02,always_long,Always-long control,0.0,0.018435975059954535,0.018435975059954535,-0.03848678965728736,0.19985318703180557
24_yahoo_continuous_futures,2025-02,always_long,Always-long control,2.0,0.018395232041053422,0.018435975059954535,-0.03848678965728769,0.19985318703180557
24_yahoo_continuous_futures,2025-03,always_long,Always-long control,0.0,0.030277236583195588,0.030277236583195588,-0.015745809088469676,0.16767829327111744
24_yahoo_continuous_futures,2025-03,always_long,Always-long control,2.0,0.030242738700474447,0.030277236583195588,-0.015745809088469565,0.16767829327111744
24_yahoo_continuous_futures,2025-04,always_long,Always-long control,0.0,0.047941257811964455,0.047941257811964455,-0.09489019820842381,0.21135979475004682
24_yahoo_continuous_futures,2025-04,always_long,Always-long control,2.0,0.04789748220032375,0.047941257811964455,-0.09489019820842381,0.21135979475004682
24_yahoo_continuous_futures,2025-05,always_long,Always-long control,0.0,-0.0012299319283879395,-0.0012299319283879395,-0.027456235503642734,0.90564371104518
24_yahoo_continuous_futures,2025-05,always_long,Always-long control,2.0,-0.0014131099789206347,-0.0012299319283879395,-0.027456235503642734,0.90564371104518
24_yahoo_continuous_futures,2025-06,always_long,Always-long control,0.0,0.062330642336303255,0.062330642336303255,-0.0072088212256498085,0.1343040748387673
24_yahoo_continuous_futures,2025-06,always_long,Always-long control,2.0,0.062302394676235995,0.062330642336303255,-0.0072088212256498085,0.1343040748387673
24_yahoo_continuous_futures,2025-07,always_long,Always-long control,0.0,-0.05281619581623809,-0.05281619581623809,-0.06298512699142145,0.23452463474779733
24_yahoo_continuous_futures,2025-07,always_long,Always-long control,2.0,-0.05286054459959355,-0.05281619581623809,-0.06298512699142145,0.23452463474779733
24_yahoo_continuous_futures,2025-08,always_long,Always-long control,0.0,0.06233741542998095,0.06233741542998095,-0.02149685568513504,0.31694388978078464
24_yahoo_continuous_futures,2025-08,always_long,Always-long control,2.0,0.062270924160578556,0.06233741542998095,-0.02149685568513493,0.31694388978078464
24_yahoo_continuous_futures,2025-09,always_long,Always-long control,0.0,0.04519334019886978,0.04519334019886978,-0.035174393736848164,0.24756432378559434
24_yahoo_continuous_futures,2025-09,always_long,Always-long control,2.0,0.04514101085957378,0.04519334019886978,-0.035174393736848386,0.24756432378559434
24_yahoo_continuous_futures,2025-10,always_long,Always-long control,0.0,0.03539168612061849,0.03539168612061849,-0.028498682532878128,0.35016459117993537
