month,strategy,label,cost_bps_one_way,net_return,gross_return,max_drawdown,turnover
2022-11,tsmom_12m,12M,0.0,-0.04484987905943216,-0.04484987905943216,-0.055029906345054225,0.07465320264159242
2022-11,tsmom_12m,12M,2.0,-0.04486416147866101,-0.04484987905943216,-0.055029906345054,0.07465320264159242
2022-12,tsmom_12m,12M,0.0,-0.008671008664661417,-0.008671008664661417,-0.008451339412056558,0.33377544232644224
2022-12,tsmom_12m,12M,2.0,-0.008737918752671492,-0.008671008664661417,-0.008451339412056447,0.33377544232644224
2023-01,tsmom_12m,12M,0.0,-0.03351348165027024,-0.03351348165027024,-0.03431308031417346,0.3748195636345065
2023-01,tsmom_12m,12M,2.0,-0.033585934249921845,-0.03351348165027024,-0.03431308031417346,0.3748195636345065
2023-02,tsmom_12m,12M,0.0,0.022247911750833183,0.022247911750833183,-0.004116775067689704,0.5252351254525616
2023-02,tsmom_12m,12M,2.0,0.02213977705346082,0.022247911750833183,-0.004116775067689815,0.5252351254525616
2023-03,tsmom_12m,12M,0.0,-0.03937298280566337,-0.03937298280566337,-0.05090378325688505,0.5605779277038825
2023-03,tsmom_12m,12M,2.0,-0.03948057271947247,-0.03937298280566337,-0.05090378325688516,0.5605779277038825
2023-04,tsmom_12m,12M,0.0,0.0051960461374322975,0.0051960461374322975,-0.004088782820717229,0.5295457742020547
2023-04,tsmom_12m,12M,2.0,0.005088922946268504,0.0051960461374322975,-0.004088782820717229,0.5295457742020547
2023-05,tsmom_12m,12M,0.0,0.02336679895749283,0.02336679895749283,-0.012139229759622228,0.7887621262741434
2023-05,tsmom_12m,12M,2.0,0.02320619198105267,0.02336679895749283,-0.012139229759622228,0.7887621262741434
2023-06,tsmom_12m,12M,0.0,0.004710212776943168,0.004710212776943168,-0.018072497254173037,0.49251521744828053
2023-06,tsmom_12m,12M,2.0,0.004610793048994921,0.004710212776943168,-0.01807249725417326,0.49251521744828053
2023-07,tsmom_12m,12M,0.0,0.0272912199864197,0.0272912199864197,-0.007594171248097359,0.9316979395787507
2023-07,tsmom_12m,12M,2.0,0.027100421497339156,0.0272912199864197,-0.007594171248097359,0.9316979395787507
2023-08,tsmom_12m,12M,0.0,0.0013596979082628469,0.0013596979082628469,-0.018282349959710786,0.3752455634747697
2023-08,tsmom_12m,12M,2.0,0.0012848952536310687,0.0013596979082628469,-0.018282349959710786,0.3752455634747697
2023-09,tsmom_12m,12M,0.0,-0.014155128839169917,-0.014155128839169917,-0.02398505438246501,0.28256842089192064
2023-09,tsmom_12m,12M,2.0,-0.014210546811891267,-0.014155128839169917,-0.0239850543824649,0.28256842089192064
2023-10,tsmom_12m,12M,0.0,-0.004301822888777229,-0.004301822888777229,-0.0323084823455041,0.796086759509034
2023-10,tsmom_12m,12M,2.0,-0.004461486182062102,-0.004301822888777229,-0.03230848234550365,0.796086759509034
2023-11,tsmom_12m,12M,0.0,0.01306958387702517,0.01306958387702517,-0.01212330131370154,0.9701116332537516
2023-11,tsmom_12m,12M,2.0,0.012872599115984595,0.01306958387702517,-0.01212330131370154,0.9701116332537516
2023-12,tsmom_12m,12M,0.0,-0.025903065295624583,-0.025903065295624583,-0.028625631814142127,0.10469664650988769
2023-12,tsmom_12m,12M,2.0,-0.02592358301426978,-0.025903065295624583,-0.028625631814141905,0.10469664650988769
2024-01,tsmom_12m,12M,0.0,0.008383640917080548,0.008383640917080548,-0.012405936585918709,3.156018191505303
2024-01,tsmom_12m,12M,2.0,0.0077424141283002346,0.008383640917080548,-0.012405936585918709,3.156018191505303
2024-02,tsmom_12m,12M,0.0,0.04399523613560907,0.04399523613560907,-0.007599751080768158,2.086323395041728
2024-02,tsmom_12m,12M,2.0,0.04356115718788334,0.04399523613560907,-0.007599751080768158,2.086323395041728
2024-03,tsmom_12m,12M,0.0,0.01107334816640937,0.01107334816640937,-0.008246125766671275,0.9081854104640232
2024-03,tsmom_12m,12M,2.0,0.010890870338061687,0.01107334816640937,-0.008246125766671275,0.9081854104640232
2024-04,tsmom_12m,12M,0.0,0.008579403361052895,0.008579403361052895,-0.020188566074105352,2.1407155319867974
2024-04,tsmom_12m,12M,2.0,0.00815050017137442,0.008579403361052895,-0.020188566074105352,2.1407155319867974
2024-05,tsmom_12m,12M,0.0,-0.012904375512255428,-0.012904375512255428,-0.012407760661884537,0.7840205793683054
2024-05,tsmom_12m,12M,2.0,-0.013061118023993346,-0.012904375512255428,-0.012407760661884648,0.7840205793683054
2024-06,tsmom_12m,12M,0.0,0.00504194529481472,0.00504194529481472,-0.013370628173185128,1.4193197552979082
2024-06,tsmom_12m,12M,2.0,0.004755928387059738,0.00504194529481472,-0.013370628173185017,1.4193197552979082
2024-07,tsmom_12m,12M,0.0,-0.007029113688346911,-0.007029113688346911,-0.032897622283852734,2.471615762461454
2024-07,tsmom_12m,12M,2.0,-0.00751662806682718,-0.007029113688346911,-0.0328976222838524,2.471615762461454
2024-08,tsmom_12m,12M,0.0,-0.004859336171037842,-0.004859336171037842,-0.033343343934526315,1.7998861123715129
2024-08,tsmom_12m,12M,2.0,-0.005219926942748088,-0.004859336171037842,-0.033343343934526315,1.7998861123715129
2024-09,tsmom_12m,12M,0.0,0.023270611568693367,0.023270611568693367,-0.009787457580478276,1.897798682066997
2024-09,tsmom_12m,12M,2.0,0.022878007483770224,0.023270611568693367,-0.009787457580478498,1.897798682066997
2024-10,tsmom_12m,12M,0.0,-0.06315926772895997,-0.06315926772895997,-0.06379262331530344,0.3379822340650184
2024-10,tsmom_12m,12M,2.0,-0.06322255202110416,-0.06315926772895997,-0.06379262331530344,0.3379822340650184
2024-11,tsmom_12m,12M,0.0,0.00386644802715308,0.00386644802715308,-0.03189830075419675,0.7649942545655846
2024-11,tsmom_12m,12M,2.0,0.003712487027528022,0.00386644802715308,-0.03189830075419675,0.7649942545655846
2024-12,tsmom_12m,12M,0.0,-0.012574581206418634,-0.012574581206418634,-0.030638778618290896,1.145097755873968
2024-12,tsmom_12m,12M,2.0,-0.012800160835627405,-0.012574581206418634,-0.030638778618290674,1.145097755873968
2025-01,tsmom_12m,12M,0.0,0.010200277577822048,0.010200277577822048,-0.016617866535022174,1.9436035758660961
2025-01,tsmom_12m,12M,2.0,0.009809294497551857,0.010200277577822048,-0.016617866535021952,1.9436035758660961
2025-02,tsmom_12m,12M,0.0,-0.03229273741517302,-0.03229273741517302,-0.04332035174299553,1.7203489095640405
2025-02,tsmom_12m,12M,2.0,-0.03262542499286192,-0.03229273741517302,-0.04332035174299531,1.7203489095640405
2025-03,tsmom_12m,12M,0.0,-0.011770961475678354,-0.011770961475678354,-0.023766611320908182,2.9303215904912125
2025-03,tsmom_12m,12M,2.0,-0.012353744716627868,-0.011770961475678354,-0.02376661132090796,2.9303215904912125
2025-04,tsmom_12m,12M,0.0,0.02952550187570835,0.02952550187570835,-0.010061586289420887,1.2179390545159856
2025-04,tsmom_12m,12M,2.0,0.02927478129188077,0.02952550187570835,-0.010061586289420998,1.2179390545159856
2025-05,tsmom_12m,12M,0.0,-0.0202553906263514,-0.0202553906263514,-0.02675445477630456,0.7259462784369812
2025-05,tsmom_12m,12M,2.0,-0.02039904340924803,-0.0202553906263514,-0.02675445477630456,0.7259462784369812
2025-06,tsmom_12m,12M,0.0,0.02178867166012921,0.02178867166012921,-0.013035684748473608,0.7458748121667339
2025-06,tsmom_12m,12M,2.0,0.02163749712426477,0.02178867166012921,-0.013035684748473053,0.7458748121667339
2025-07,tsmom_12m,12M,0.0,-0.022351651435298603,-0.022351651435298603,-0.0321778400601751,0.7218050410433655
2025-07,tsmom_12m,12M,2.0,-0.022492717564734255,-0.022351651435298603,-0.03217784006017499,0.7218050410433655
2025-08,tsmom_12m,12M,0.0,0.012154171918298706,0.012154171918298706,-0.005642963376091714,1.2116917835853966
2025-08,tsmom_12m,12M,2.0,0.011908785607525951,0.012154171918298706,-0.005642963376092047,1.2116917835853966
2025-09,tsmom_12m,12M,0.0,0.02485701253064776,0.02485701253064776,-0.00618157242353734,0.36268108554770423
2025-09,tsmom_12m,12M,2.0,0.024782736563251362,0.02485701253064776,-0.006181572423537451,0.36268108554770423
2025-10,tsmom_12m,12M,0.0,0.012253117496543897,0.012253117496543897,-0.019039988760903293,2.561663933026166
2025-10,tsmom_12m,12M,2.0,0.01173309756230867,0.012253117496543897,-0.019039988760903626,2.561663933026166
2025-11,tsmom_12m,12M,0.0,0.013565135117029392,0.013565135117029392,-0.0170057332025062,3.1015431278924486
2025-11,tsmom_12m,12M,2.0,0.01293740656598552,0.013565135117029392,-0.017005733202506312,3.1015431278924486
2025-12,tsmom_12m,12M,0.0,0.020633670606562404,0.020633670606562404,-0.012303926836633505,0.744300521148325
2025-12,tsmom_12m,12M,2.0,0.020481211741048222,0.020633670606562404,-0.012303926836633505,0.744300521148325
2026-01,tsmom_12m,12M,0.0,0.025247534585517428,0.025247534585517428,-0.01515855525850296,0.5909180965299435
2026-01,tsmom_12m,12M,2.0,0.025126383067954006,0.025247534585517428,-0.01515855525850296,0.5909180965299435
2026-02,tsmom_12m,12M,0.0,0.013779359781767697,0.013779359781767697,-0.012631628987044508,0.18284937104277443
2026-02,tsmom_12m,12M,2.0,0.01374214016070896,0.013779359781767697,-0.012631628987044174,0.18284937104277443
2026-03,tsmom_12m,12M,0.0,-0.0640102248930976,-0.0640102248930976,-0.06713906908736522,0.31571815951822463
2026-03,tsmom_12m,12M,2.0,-0.06406998212763504,-0.0640102248930976,-0.06713906908736544,0.31571815951822463
2026-04,tsmom_12m,12M,0.0,0.05091955308595719,0.05091955308595719,-0.00514647634109866,1.1521771391398292
2026-04,tsmom_12m,12M,2.0,0.050678271867825586,0.05091955308595719,-0.005146476341098771,1.1521771391398292
2026-05,tsmom_12m,12M,0.0,0.018684254493457786,0.018684254493457786,-0.006264090615285434,2.4942945909701426
2026-05,tsmom_12m,12M,2.0,0.018175920242605947,0.018684254493457786,-0.006264090615285545,2.4942945909701426
2026-06,tsmom_12m,12M,0.0,-0.006670504260669841,-0.006670504260669841,-0.020704798522060752,0.8737752718345515
2026-06,tsmom_12m,12M,2.0,-0.006843735643763171,-0.006670504260669841,-0.020704798522060863,0.8737752718345515
2026-07,tsmom_12m,12M,0.0,0.014528010222281784,0.014528010222281784,-0.017881817949310097,0.6965130471187877
2026-07,tsmom_12m,12M,2.0,0.014387281143436459,0.014528010222281784,-0.017881817949310208,0.6965130471187877
2022-01,composite,Composite,0.0,0.010879771420342355,0.010879771420342355,-0.02143250154655907,2.8711035767136304
2022-01,composite,Composite,2.0,0.010306928972472429,0.010879771420342355,-0.021432501546558846,2.8711035767136304
2022-02,composite,Composite,0.0,0.013136749601551312,0.013136749601551312,-0.01891953137355107,2.204735720767228
2022-02,composite,Composite,2.0,0.012689185794878766,0.013136749601551312,-0.018919531373550957,2.204735720767228
2022-03,composite,Composite,0.0,0.058237149174861225,0.058237149174861225,-0.018397507100512134,1.093464786012505
2022-03,composite,Composite,2.0,0.05800591201750538,0.058237149174861225,-0.0183975071005118,1.093464786012505
2022-04,composite,Composite,0.0,0.04736376835409173,0.04736376835409173,-0.01195831463852104,1.144456675422821
2022-04,composite,Composite,2.0,0.04712578678499901,0.04736376835409173,-0.01195831463852115,1.144456675422821
2022-05,composite,Composite,0.0,-0.012618622362183807,-0.012618622362183807,-0.042657985794119835,1.1119707315349465
2022-05,composite,Composite,2.0,-0.012836504267180748,-0.012618622362183807,-0.04265798579411939,1.1119707315349465
2022-06,composite,Composite,0.0,0.013762069265673915,0.013762069265673915,-0.017938481724232958,1.7174230618749666
2022-06,composite,Composite,2.0,0.013414587556695112,0.013762069265673915,-0.01793848172423329,1.7174230618749666
2022-07,composite,Composite,0.0,-0.029877694724018022,-0.029877694724018022,-0.05389184866623031,1.3157984476743925
2022-07,composite,Composite,2.0,-0.030132747977110075,-0.029877694724018022,-0.053891848666230535,1.3157984476743925
2022-08,composite,Composite,0.0,0.013368133509512825,0.013368133509512825,-0.007396790675844089,1.4280112189793406
2022-08,composite,Composite,2.0,0.013078137581642446,0.013368133509512825,-0.007396790675843978,1.4280112189793406
2022-09,composite,Composite,0.0,0.0934496547853827,0.0934496547853827,-0.03171656469477713,1.8620997279259666
2022-09,composite,Composite,2.0,0.09304859266916088,0.0934496547853827,-0.031716564694777016,1.8620997279259666
2022-10,composite,Composite,0.0,-0.006299366033683418,-0.006299366033683418,-0.030085887292199964,0.9751961065948573
2022-10,composite,Composite,2.0,-0.006495696983646382,-0.006299366033683418,-0.03008588729219952,0.9751961065948573
2022-11,composite,Composite,0.0,-0.037690709563895974,-0.037690709563895974,-0.04412914406735957,0.4845461025895769
2022-11,composite,Composite,2.0,-0.0377840669853966,-0.037690709563895974,-0.04412914406735935,0.4845461025895769
2022-12,composite,Composite,0.0,-0.0046585543125187145,-0.0046585543125187145,-0.005390789181810018,1.1525818467801852
2022-12,composite,Composite,2.0,-0.004888253397872244,-0.0046585543125187145,-0.005390789181810018,1.1525818467801852
2023-01,composite,Composite,0.0,-0.015548067562642265,-0.015548067562642265,-0.014385196563893143,0.696278624817151
2023-01,composite,Composite,2.0,-0.01568548106607104,-0.015548067562642265,-0.014385196563893365,0.696278624817151
2023-02,composite,Composite,0.0,-0.021817804961156595,-0.021817804961156595,-0.026543196347018294,1.4178058907189237
2023-02,composite,Composite,2.0,-0.02209389831111308,-0.021817804961156595,-0.026543196347018294,1.4178058907189237
2023-03,composite,Composite,0.0,-0.049854795802577234,-0.049854795802577234,-0.06013193544281015,2.8434032499091715
2023-03,composite,Composite,2.0,-0.050393817265037444,-0.049854795802577234,-0.06013193544281015,2.8434032499091715
2023-04,composite,Composite,0.0,0.00998620807627959,0.00998620807627959,-0.005978185220896215,2.582582316804719
2023-04,composite,Composite,2.0,0.009464557303452859,0.00998620807627959,-0.005978185220896215,2.582582316804719
2023-05,composite,Composite,0.0,0.013183580951203089,0.013183580951203089,-0.01005431147459701,0.9562099843838463
2023-05,composite,Composite,2.0,0.01298967814695473,0.013183580951203089,-0.010054311474597122,0.9562099843838463
2023-06,composite,Composite,0.0,0.002455139944189222,0.002455139944189222,-0.0160602188430381,1.263394862143714
2023-06,composite,Composite,2.0,0.0022011052421997412,0.002455139944189222,-0.0160602188430381,1.263394862143714
2023-07,composite,Composite,0.0,0.02311666193984374,0.02311666193984374,-0.004120994457236238,1.9476010775840724
2023-07,composite,Composite,2.0,0.02271912081665306,0.02311666193984374,-0.004120994457236238,1.9476010775840724
2023-08,composite,Composite,0.0,-0.012375579476447851,-0.012375579476447851,-0.018268918735619866,0.5814719683898419
2023-08,composite,Composite,2.0,-0.012490406882277982,-0.012375579476447851,-0.018268918735619755,0.5814719683898419
2023-09,composite,Composite,0.0,0.018930276422882475,0.018930276422882475,-0.004621526137659204,1.0339761584378673
2023-09,composite,Composite,2.0,0.01872067934100574,0.018930276422882475,-0.00462152613765876,1.0339761584378673
2023-10,composite,Composite,0.0,0.021115588956279963,0.021115588956279963,-0.02324820222616908,1.0177429813702463
2023-10,composite,Composite,2.0,0.020909366649411787,0.021115588956279963,-0.02324820222616908,1.0177429813702463
2023-11,composite,Composite,0.0,-0.05886865628723137,-0.05886865628723137,-0.052834967132758814,0.8174612884839559
2023-11,composite,Composite,2.0,-0.05902393550458829,-0.05886865628723137,-0.052834967132758814,0.8174612884839559
2023-12,composite,Composite,0.0,0.018427226924436324,0.018427226924436324,-0.01446777308145386,2.920675531876081
2023-12,composite,Composite,2.0,0.01783495027892501,0.018427226924436324,-0.014467773081453972,2.920675531876081
2024-01,composite,Composite,0.0,-0.014016571931092958,-0.014016571931092958,-0.025234731669414145,2.023993786532688
2024-01,composite,Composite,2.0,-0.014420830176822719,-0.014016571931092958,-0.025234731669414034,2.023993786532688
2024-02,composite,Composite,0.0,0.03146132775075494,0.03146132775075494,-0.005491260547039745,2.107321039320076
2024-02,composite,Composite,2.0,0.031028705481805696,0.03146132775075494,-0.005491260547039967,2.107321039320076
2024-03,composite,Composite,0.0,0.01211957776201511,0.01211957776201511,-0.01751234832663562,0.9885792557412493
2024-03,composite,Composite,2.0,0.011920201609187053,0.01211957776201511,-0.01751234832663573,0.9885792557412493
2024-04,composite,Composite,0.0,-0.0015944465822583798,-0.0015944465822583798,-0.018886791163738592,1.1097108076946092
2024-04,composite,Composite,2.0,-0.0018154324038232028,-0.0015944465822583798,-0.018886791163738703,1.1097108076946092
2024-05,composite,Composite,0.0,-0.023139790080185407,-0.023139790080185407,-0.022404350368812054,2.1494301956637574
2024-05,composite,Composite,2.0,-0.02356559272174763,-0.023139790080185407,-0.022404350368812276,2.1494301956637574
2024-06,composite,Composite,0.0,-0.004454360982434791,-0.004454360982434791,-0.012203166747199456,3.037032852931302
2024-06,composite,Composite,2.0,-0.005057570702113101,-0.004454360982434791,-0.012203166747199345,3.037032852931302
2024-07,composite,Composite,0.0,-0.009710812926905787,-0.009710812926905787,-0.03129376977100662,1.9386779499873206
2024-07,composite,Composite,2.0,-0.010093790728645802,-0.009710812926905787,-0.03129376977100673,1.9386779499873206
2024-08,composite,Composite,0.0,0.022255485425748622,0.022255485425748622,-0.026301491716633763,2.994801916460452
2024-08,composite,Composite,2.0,0.02164463058992161,0.022255485425748622,-0.02630149171663365,2.994801916460452
2024-09,composite,Composite,0.0,0.024000886058894277,0.024000886058894277,-0.009914561192755134,1.628906194897557
2024-09,composite,Composite,2.0,0.023665108645524402,0.024000886058894277,-0.009914561192755245,1.628906194897557
2024-10,composite,Composite,0.0,-0.06833682090451187,-0.06833682090451187,-0.06897375224372315,0.6830694926769055
2024-10,composite,Composite,2.0,-0.06846401202985664,-0.06833682090451187,-0.06897375224372304,0.6830694926769055
2024-11,composite,Composite,0.0,-0.009630407532694063,-0.009630407532694063,-0.0125408135692332,3.05681920259985
2024-11,composite,Composite,2.0,-0.010234104373267328,-0.009630407532694063,-0.012540813569233422,3.05681920259985
2024-12,composite,Composite,0.0,0.004423994732738912,0.004423994732738912,-0.0147453675420125,2.6703913124372014
2024-12,composite,Composite,2.0,0.003890029355491098,0.004423994732738912,-0.0147453675420125,2.6703913124372014
2025-01,composite,Composite,0.0,0.0007817189400569635,0.0007817189400569635,-0.03113477832080558,2.5233059844277284
2025-01,composite,Composite,2.0,0.00027949831010243287,0.0007817189400569635,-0.031134778320805467,2.5233059844277284
2025-02,composite,Composite,0.0,-0.03564490558316036,-0.03564490558316036,-0.04048025331157701,2.3319272873810064
2025-02,composite,Composite,2.0,-0.03609447241112018,-0.03564490558316036,-0.04048025331157701,2.3319272873810064
2025-03,composite,Composite,0.0,0.01558962922017848,0.01558962922017848,-0.013232528762796347,4.5704121374665
2025-03,composite,Composite,2.0,0.014665028562294458,0.01558962922017848,-0.013232528762796236,4.5704121374665
2025-04,composite,Composite,0.0,0.0448315542419393,0.0448315542419393,-0.03167115711508395,1.4512575197765187
2025-04,composite,Composite,2.0,0.044529414489015595,0.0448315542419393,-0.03167115711508406,1.4512575197765187
2025-05,composite,Composite,0.0,-0.015400706973229483,-0.015400706973229483,-0.024339980756311275,1.4327168039712674
2025-05,composite,Composite,2.0,-0.015685077128631986,-0.015400706973229483,-0.024339980756311275,1.4327168039712674
2025-06,composite,Composite,0.0,0.014649517699771186,0.014649517699771186,-0.007235557321689012,1.5146766582282707
2025-06,composite,Composite,2.0,0.01434423539722851,0.014649517699771186,-0.007235557321689012,1.5146766582282707
2025-07,composite,Composite,0.0,-0.020433948532961654,-0.020433948532961654,-0.03136032726174731,1.8475861340202828
2025-07,composite,Composite,2.0,-0.02079585887265334,-0.020433948532961654,-0.03136032726174731,1.8475861340202828
2025-08,composite,Composite,0.0,-0.008414331555847143,-0.008414331555847143,-0.010096601501472846,3.536380238055011
2025-08,composite,Composite,2.0,-0.009126786556567845,-0.008414331555847143,-0.010096601501472846,3.536380238055011
2025-09,composite,Composite,0.0,0.0307928476451369,0.0307928476451369,-0.01317030235138672,3.495337313448128
2025-09,composite,Composite,2.0,0.030069158602702206,0.0307928476451369,-0.013170302351386942,3.495337313448128
2025-10,composite,Composite,0.0,0.02501638230165848,0.02501638230165848,-0.011387565849301229,2.7905948761531
2025-10,composite,Composite,2.0,0.024444874572423947,0.02501638230165848,-0.011387565849301229,2.7905948761531
2025-11,composite,Composite,0.0,0.015027059526102837,0.015027059526102837,-0.023692751653528243,2.5231611465714447
2025-11,composite,Composite,2.0,0.014516140980954662,0.015027059526102837,-0.02369275165352802,2.5231611465714447
2025-12,composite,Composite,0.0,0.006347856682911379,0.006347856682911379,-0.01261284918529526,1.219738265729628
2025-12,composite,Composite,2.0,0.006100705638990789,0.006347856682911379,-0.012612849185294928,1.219738265729628
2026-01,composite,Composite,0.0,0.026263029817982675,0.026263029817982675,-0.015756661967093022,1.9668084648472208
2026-01,composite,Composite,2.0,0.02586037997555035,0.026263029817982675,-0.015756661967093133,1.9668084648472208
2026-02,composite,Composite,0.0,-0.0016471568009169824,-0.0016471568009169824,-0.023519239982686124,1.6382829428761687
2026-02,composite,Composite,2.0,-0.0019760460003505065,-0.0016471568009169824,-0.023519239982686235,1.6382829428761687
2026-03,composite,Composite,0.0,-0.05241907806470247,-0.05241907806470247,-0.056928547832653,3.3431941370723517
2026-03,composite,Composite,2.0,-0.05306073584937365,-0.05241907806470247,-0.056928547832652776,3.3431941370723517
2026-04,composite,Composite,0.0,-0.003441632265882899,-0.003441632265882899,-0.01544389049560757,4.150456886824217
2026-04,composite,Composite,2.0,-0.004271751489937303,-0.003441632265882899,-0.01544389049560757,4.150456886824217
2026-05,composite,Composite,0.0,0.021029453065145143,0.021029453065145143,-0.007239912942899052,2.219845287520821
2026-05,composite,Composite,2.0,0.02057605384317185,0.021029453065145143,-0.00723991294289883,2.219845287520821
2026-06,composite,Composite,0.0,0.016261361853587175,0.016261361853587175,-0.01747286758311295,1.1953075372936794
2026-06,composite,Composite,2.0,0.016019579031450126,0.016261361853587175,-0.01747286758311295,1.1953075372936794
2026-07,composite,Composite,0.0,-0.00557290300337443,-0.00557290300337443,-0.0159167367136982,0.9077691161365413
2026-07,composite,Composite,2.0,-0.0057530130300808,-0.00557290300337443,-0.015916736713697976,0.9077691161365413
2022-01,long_only,Long-only RP,0.0,-0.0442755251863175,-0.0442755251863175,-0.04587839513826719,0.0889013520011322
2022-01,long_only,Long-only RP,2.0,-0.04429280775016753,-0.0442755251863175,-0.04587839513826719,0.0889013520011322
2022-02,long_only,Long-only RP,0.0,0.005564689972976877,0.005564689972976877,-0.025939149133612505,0.4290169532266059
2022-02,long_only,Long-only RP,2.0,0.0054787772778248645,0.005564689972976877,-0.025939149133612616,0.4290169532266059
2022-03,long_only,Long-only RP,0.0,-0.01949984027474594,-0.01949984027474594,-0.049403799928806724,0.20763740736912262
2022-03,long_only,Long-only RP,2.0,-0.01954018916329192,-0.01949984027474594,-0.049403799928806724,0.20763740736912262
2022-04,long_only,Long-only RP,0.0,-0.06804512946769325,-0.06804512946769325,-0.060748835314671124,0.5301365501022115
2022-04,long_only,Long-only RP,2.0,-0.06814495294680634,-0.06804512946769325,-0.06074883531467101,0.5301365501022115
2022-05,long_only,Long-only RP,0.0,0.0075463930588324235,0.0075463930588324235,-0.0349287295886157,0.19870855564495443
2022-05,long_only,Long-only RP,2.0,0.0075059822979197666,0.0075463930588324235,-0.034928729588615814,0.19870855564495443
2022-06,long_only,Long-only RP,0.0,-0.03928981594568959,-0.03928981594568959,-0.05857865060632583,0.19337829879514307
2022-06,long_only,Long-only RP,2.0,-0.0393272151023758,-0.03928981594568959,-0.058578650606326055,0.19337829879514307
2022-07,long_only,Long-only RP,0.0,0.0172542911785587,0.0172542911785587,-0.020416986390423553,0.1992275198244183
2022-07,long_only,Long-only RP,2.0,0.017213673924023842,0.0172542911785587,-0.020416986390423553,0.1992275198244183
2022-08,long_only,Long-only RP,0.0,-0.04017940803541509,-0.04017940803541509,-0.04210004893091124,0.15484006740646242
2022-08,long_only,Long-only RP,2.0,-0.04020911310704389,-0.04017940803541509,-0.04210004893091135,0.15484006740646242
2022-09,long_only,Long-only RP,0.0,-0.05971224675779696,-0.05971224675779696,-0.0738261227128687,0.09458182091029947
2022-09,long_only,Long-only RP,2.0,-0.05973022937394579,-0.05971224675779696,-0.07382612271286881,0.09458182091029947
2022-10,long_only,Long-only RP,0.0,0.0042344641432712216,0.0042344641432712216,-0.035604963629621844,0.3213415113736403
2022-10,long_only,Long-only RP,2.0,0.004170584474452843,0.0042344641432712216,-0.035604963629621955,0.3213415113736403
2022-11,long_only,Long-only RP,0.0,0.03802617336316083,0.03802617336316083,-0.013178451255106527,0.04879550891165858
2022-11,long_only,Long-only RP,2.0,0.03801605911000827,0.03802617336316083,-0.013178451255106527,0.04879550891165858
2022-12,long_only,Long-only RP,0.0,-0.004976152142435519,-0.004976152142435519,-0.018555599035086967,0.1130370813647183
2022-12,long_only,Long-only RP,2.0,-0.0049984814935933874,-0.004976152142435519,-0.018555599035086856,0.1130370813647183
2023-01,long_only,Long-only RP,0.0,0.026094470823641913,0.026094470823641913,-0.005943566112198706,0.1332394268227881
2023-01,long_only,Long-only RP,2.0,0.026067023171804315,0.026094470823641913,-0.005943566112198595,0.1332394268227881
2023-02,long_only,Long-only RP,0.0,-0.03830167994907663,-0.03830167994907663,-0.04682929614418985,0.16109091977254703
2023-02,long_only,Long-only RP,2.0,-0.03833247375559323,-0.03830167994907663,-0.046829296144189625,0.16109091977254703
2023-03,long_only,Long-only RP,0.0,0.039669529910934864,0.039669529910934864,-0.014428390250545986,0.1285762782494379
2023-03,long_only,Long-only RP,2.0,0.03964277671586269,0.039669529910934864,-0.014428390250546097,0.1285762782494379
2023-04,long_only,Long-only RP,0.0,0.0017801756423454496,0.0017801756423454496,-0.01668253640069428,0.2612653339368077
2023-04,long_only,Long-only RP,2.0,0.0017281705594387464,0.0017801756423454496,-0.01668253640069417,0.2612653339368077
2023-05,long_only,Long-only RP,0.0,-0.025324087754782787,-0.025324087754782787,-0.03661198281813549,0.23429367269761175
2023-05,long_only,Long-only RP,2.0,-0.025370005538603135,-0.025324087754782787,-0.03661198281813549,0.23429367269761175
2023-06,long_only,Long-only RP,0.0,0.033236969723898335,0.033236969723898335,-0.022002577856069738,0.2564135745475779
2023-06,long_only,Long-only RP,2.0,0.033184636146072366,0.033236969723898335,-0.022002577856069627,0.2564135745475779
2023-07,long_only,Long-only RP,0.0,0.015908591063956035,0.015908591063956035,-0.021573503365417634,0.16371507705722055
2023-07,long_only,Long-only RP,2.0,0.015875293076984986,0.015908591063956035,-0.021573503365417745,0.16371507705722055
2023-08,long_only,Long-only RP,0.0,-0.03334454786012031,-0.03334454786012031,-0.04326979238382278,0.12384150048538448
2023-08,long_only,Long-only RP,2.0,-0.0333687590999352,-0.03334454786012031,-0.04326979238382278,0.12384150048538448
2023-09,long_only,Long-only RP,0.0,-0.04548642829999172,-0.04548642829999172,-0.0450366838583276,0.16790015438720457
2023-09,long_only,Long-only RP,2.0,-0.04551860264640861,-0.04548642829999172,-0.04503668385832782,0.16790015438720457
2023-10,long_only,Long-only RP,0.0,-0.02395306134431774,-0.02395306134431774,-0.031298881605550055,0.2335168572083119
2023-10,long_only,Long-only RP,2.0,-0.023999283881106503,-0.02395306134431774,-0.031298881605550166,0.2335168572083119
2023-11,long_only,Long-only RP,0.0,0.07830918963909883,0.07830918963909883,-0.02092162446879875,0.10151953241169409
2023-11,long_only,Long-only RP,2.0,0.07828744176987668,0.07830918963909883,-0.020921624468799083,0.10151953241169409
2023-12,long_only,Long-only RP,0.0,0.054498283898752886,0.054498283898752886,-0.011339374684549153,0.34651493753698787
2023-12,long_only,Long-only RP,2.0,0.05442602461595403,0.054498283898752886,-0.011339374684549153,0.34651493753698787
2024-01,long_only,Long-only RP,0.0,-0.01409313575615423,-0.01409313575615423,-0.01943570246496462,0.1263190811754658
