ts,gross_leverage,gross_return,turnover,net_return_0bps,net_equity_0bps,net_return_2bps,net_equity_2bps,strategy,surface,net_return_10bps,net_equity_10bps
2022-01-03 00:00:00+00:00,5.625345734597833,0.035347803570756765,0.3532945410921531,0.035347803570756765,1.0353478035707568,0.03527714466253833,1.0352771446625384,mop_tsmom,24_yahoo_continuous_futures,,
2022-01-04 00:00:00+00:00,5.625345734597833,0.006882412958855631,0.0,0.006882412958855631,1.0424734947109748,0.006882412958855631,1.042402349498971,mop_tsmom,24_yahoo_continuous_futures,,
2022-01-05 00:00:00+00:00,5.625345734597833,-0.006764716551854973,0.0,-0.006764716551854973,1.0354214570064335,-0.006764716551854973,1.0353507930716228,mop_tsmom,24_yahoo_continuous_futures,,
2022-01-06 00:00:00+00:00,5.625345734597833,0.010683505598312087,0.0,0.010683505598312087,1.046483387938974,0.010683505598312087,1.0464119690656204,mop_tsmom,24_yahoo_continuous_futures,,
2022-01-07 00:00:00+00:00,5.625345734597833,-0.0022400686428409857,0.0,-0.0022400686428409857,1.044139193316398,-0.0022400686428409857,1.044067934426223,mop_tsmom,24_yahoo_continuous_futures,,
2022-01-10 00:00:00+00:00,5.625345734597833,0.0006923958784344278,0.0,0.0006923958784344278,1.044862150990362,0.0006923958784344278,1.0447908427608252,mop_tsmom,24_yahoo_continuous_futures,,
2022-01-11 00:00:00+00:00,5.625345734597833,0.0016750279766525563,0.0,0.0016750279766525563,1.0466123243250163,0.0016750279766525563,1.0465408966522,mop_tsmom,24_yahoo_continuous_futures,,
2022-01-12 00:00:00+00:00,5.625345734597833,-0.0053170032341766475,0.0,-0.0053170032341766475,1.041047483211651,-0.0053170032341766475,1.0409764353200022,mop_tsmom,24_yahoo_continuous_futures,,
2022-01-13 00:00:00+00:00,5.625345734597833,-0.016128509860775898,0.0,-0.016128509860775898,1.024256938613136,-0.016128509860775898,1.0241870366181083,mop_tsmom,24_yahoo_continuous_futures,,
2022-01-14 00:00:00+00:00,5.625345734597833,0.010108367971619401,0.0,0.010108367971619401,1.0346105046461218,0.010108367971619401,1.0345398960560066,mop_tsmom,24_yahoo_continuous_futures,,
2022-01-18 00:00:00+00:00,5.625345734597833,0.011863252027761341,0.0,0.011863252027761341,1.046884349813308,0.011863252027761341,1.046812903575693,mop_tsmom,24_yahoo_continuous_futures,,
2022-01-19 00:00:00+00:00,5.625345734597833,-0.012283644106448671,0.0,-0.012283644106448671,1.0340247950395904,-0.012283644106448671,1.033954226422131,mop_tsmom,24_yahoo_continuous_futures,,
2022-01-20 00:00:00+00:00,5.625345734597833,-0.001855414319047878,0.0,-0.001855414319047878,1.0321062506286234,-0.001855414319047878,1.0320358129451874,mop_tsmom,24_yahoo_continuous_futures,,
2022-01-21 00:00:00+00:00,5.625345734597833,-0.019595224821630557,0.0,-0.019595224821630557,1.0118818966077454,-0.019595224821630557,1.0118128391665522,mop_tsmom,24_yahoo_continuous_futures,,
2022-01-24 00:00:00+00:00,5.625345734597833,0.0030707715019965727,0.0,0.0030707715019965727,1.014989154699235,0.0030707715019965727,1.0149198851984191,mop_tsmom,24_yahoo_continuous_futures,,
2022-01-25 00:00:00+00:00,5.625345734597833,0.0031149439244380077,0.0,0.0031149439244380077,1.0181507890000356,0.0031149439244380077,1.0180813037286092,mop_tsmom,24_yahoo_continuous_futures,,
2022-01-26 00:00:00+00:00,5.625345734597833,0.016245337452527937,0.0,0.016245337452527937,1.0346909921448988,0.016245337452527937,1.03462037806179,mop_tsmom,24_yahoo_continuous_futures,,
2022-01-27 00:00:00+00:00,5.625345734597833,0.01882265932732622,0.0,0.01882265932732622,1.0541666281990953,0.01882265932732622,1.0540946849711565,mop_tsmom,24_yahoo_continuous_futures,,
2022-01-28 00:00:00+00:00,5.625345734597833,0.0036725034279283617,0.0,0.0036725034279283617,1.0580380587547642,0.0036725034279283617,1.0579658513150743,mop_tsmom,24_yahoo_continuous_futures,,
2022-01-31 00:00:00+00:00,5.625345734597833,0.003637339664951114,0.0,0.003637339664951114,1.0618865025529007,0.003637339664951114,1.0618140324702263,mop_tsmom,24_yahoo_continuous_futures,,
2022-02-01 00:00:00+00:00,4.7837156965015435,0.0021401010389365343,1.1898631573520377,0.0021401010389365343,1.0641590469602469,0.0019021284074661267,1.063833739104834,mop_tsmom,24_yahoo_continuous_futures,,
2022-02-02 00:00:00+00:00,4.7837156965015435,-0.004343202809115792,0.0,-0.004343202809115792,1.059537188398143,-0.004343202809115792,1.0592132934207217,mop_tsmom,24_yahoo_continuous_futures,,
2022-02-03 00:00:00+00:00,4.7837156965015435,4.973834433370928e-05,0.0,4.973834433370928e-05,1.0595898880236538,4.973834433370928e-05,1.0592659769362327,mop_tsmom,24_yahoo_continuous_futures,,
2022-02-04 00:00:00+00:00,4.7837156965015435,0.016547186628702266,0.0,0.016547186628702266,1.077123119650667,0.016547186628702266,1.0767938487460313,mop_tsmom,24_yahoo_continuous_futures,,
2022-02-07 00:00:00+00:00,4.7837156965015435,-0.0045774107134699095,0.0,-0.0045774107134699095,1.0721926847430518,-0.0045774107134699095,1.0718649210465827,mop_tsmom,24_yahoo_continuous_futures,,
2022-02-08 00:00:00+00:00,4.7837156965015435,0.004772180053968791,0.0,0.004772180053968791,1.077309381287194,0.004772180053968791,1.07698005344335,mop_tsmom,24_yahoo_continuous_futures,,
2022-02-09 00:00:00+00:00,4.7837156965015435,0.002529479689927149,0.0,0.002529479689927149,1.0800344134869277,0.002529479689927149,1.0797042526149916,mop_tsmom,24_yahoo_continuous_futures,,
2022-02-10 00:00:00+00:00,4.7837156965015435,0.009126087947922218,0.0,0.009126087947922218,1.089890902531192,0.009126087947922218,1.0895577285821016,mop_tsmom,24_yahoo_continuous_futures,,
2022-02-11 00:00:00+00:00,4.7837156965015435,-0.0054327089843869076,0.0,-0.0054327089843869076,1.0839698424330093,-0.0054327089843869076,1.0836384785210256,mop_tsmom,24_yahoo_continuous_futures,,
2022-02-14 00:00:00+00:00,4.7837156965015435,0.006636181070449392,0.0,0.006636181070449392,1.0911632625823013,0.006636181070449392,1.0908296996793974,mop_tsmom,24_yahoo_continuous_futures,,
2022-02-15 00:00:00+00:00,4.7837156965015435,-0.0008877746320900446,0.0,-0.0008877746320900446,1.0901945555183121,-0.0008877746320900446,1.0898612887440917,mop_tsmom,24_yahoo_continuous_futures,,
2022-02-16 00:00:00+00:00,4.7837156965015435,-0.002163734373075814,0.0,-0.002163734373075814,1.087835664085197,-0.002163734373075814,1.0875031184117514,mop_tsmom,24_yahoo_continuous_futures,,
2022-02-17 00:00:00+00:00,4.7837156965015435,-0.013490198235358332,0.0,-0.013490198235358332,1.073160545329195,-0.013490198235358332,1.0728324857628064,mop_tsmom,24_yahoo_continuous_futures,,
2022-02-18 00:00:00+00:00,4.7837156965015435,-0.00411680756379049,0.0,-0.00411680756379049,1.0687425498790222,-0.00411680756379049,1.0684158408707378,mop_tsmom,24_yahoo_continuous_futures,,
2022-02-22 00:00:00+00:00,4.7837156965015435,0.008579184873259961,0.0,0.008579184873259961,1.0779114897963535,0.008579184873259961,1.0775819778910873,mop_tsmom,24_yahoo_continuous_futures,,
2022-02-23 00:00:00+00:00,4.7837156965015435,0.003838146852227371,0.0,0.003838146852227371,1.082048672387895,0.003838146852227371,1.0817178957675468,mop_tsmom,24_yahoo_continuous_futures,,
2022-02-24 00:00:00+00:00,4.7837156965015435,0.01329706369502983,0.0,0.01329706369502983,1.0964367425057593,0.01329706369502983,1.0961015675276216,mop_tsmom,24_yahoo_continuous_futures,,
2022-02-25 00:00:00+00:00,4.7837156965015435,-0.005438004565585186,0.0,-0.005438004565585186,1.0904743144941376,-0.005438004565585186,1.0901409621990612,mop_tsmom,24_yahoo_continuous_futures,,
2022-02-28 00:00:00+00:00,4.7837156965015435,-0.0077352797568451745,0.0,-0.0077352797568451745,1.0820391906038713,-0.0077352797568451745,1.081708416882055,mop_tsmom,24_yahoo_continuous_futures,,
2022-03-01 00:00:00+00:00,4.340968451079763,0.0022502663278108977,0.7525421177922864,0.0022502663278108977,1.0844740669598592,0.0020997579042524406,1.0839797426804996,mop_tsmom,24_yahoo_continuous_futures,,
2022-03-02 00:00:00+00:00,4.340968451079763,0.025931772480947614,0.0,0.025931772480947614,1.1125964017257501,0.025931772480947614,1.1120892587416464,mop_tsmom,24_yahoo_continuous_futures,,
2022-03-03 00:00:00+00:00,4.340968451079763,0.009685489348377672,0.0,0.009685489348377672,1.1233724423237084,0.009685489348377672,1.122860387411634,mop_tsmom,24_yahoo_continuous_futures,,
2022-03-04 00:00:00+00:00,4.340968451079763,0.0018098278322259578,0.0,0.0018098278322259578,1.1254055530357816,0.0018098278322259578,1.1248925713924758,mop_tsmom,24_yahoo_continuous_futures,,
2022-03-07 00:00:00+00:00,4.340968451079763,0.008390943361768296,0.0,0.008390943361768296,1.1348487672903245,0.008390943361768296,1.1343314812471041,mop_tsmom,24_yahoo_continuous_futures,,
2022-03-08 00:00:00+00:00,4.340968451079763,0.00760456417900757,0.0,0.00760456417900757,1.1434787975746514,0.00760456417900757,1.1429575777965166,mop_tsmom,24_yahoo_continuous_futures,,
