strategy,label,cost_bps_one_way,start_ts,end_ts,observations,months,years,cagr,annualized_arithmetic_return,annualized_volatility,sharpe,sortino,max_drawdown,calmar,positive_month_ratio,positive_months,daily_win_rate,annualized_turnover,total_turnover,gross_total_return,net_total_return,cost_drag_total_return,simple_cost_sum,average_abs_position,max_abs_position
tsmom_1m,1M,0.0,1986-11-03T00:00:00+00:00,2021-11-30T00:00:00+00:00,8861,421,35.07460643394935,-0.009403293069969454,-0.0037744768672456144,0.10608060289889804,-0.035581216208235025,-0.04827225431726136,-0.5730009218964723,-0.016410607227030614,0.47030878859857483,198,0.5042320279878117,9.482407375441511,332.5917067399896,-0.2820657412337497,-0.2820657412337497,0.0,0.0,0.7483568147092592,1.9848395518785769
tsmom_1m,1M,2.0,1986-11-03T00:00:00+00:00,2021-11-30T00:00:00+00:00,8861,421,35.07460643394935,-0.011279515303846743,-0.005666207148217908,0.10607327563884364,-0.05341785774119116,-0.07241255695719538,-0.5943806088234753,-0.01897692343324181,0.47030878859857483,198,0.5041191739081368,9.482407375441511,332.5917067399896,-0.2820657412337497,-0.32825246970741917,0.04618672847366945,0.06651834134799793,0.7483568147092592,1.9848395518785769
tsmom_3m,3M,0.0,1986-11-03T00:00:00+00:00,2021-11-30T00:00:00+00:00,8861,421,35.07460643394935,-0.010677334862866372,-0.005069410280334925,0.10608038867221346,-0.047788383355186544,-0.06580672264051972,-0.5053929874963349,-0.02112679662565323,0.4513064133016627,190,0.4999435729601625,5.41430937310511,189.90477037330476,-0.3137525578878433,-0.3137525578878433,0.0,0.0,0.7483568147092592,1.9848395518785769
tsmom_3m,3M,2.0,1986-11-03T00:00:00+00:00,2021-11-30T00:00:00+00:00,8861,421,35.07460643394935,-0.011748020950772542,-0.00614955929588786,0.10607940121534704,-0.05797128589936057,-0.07979329791151145,-0.509651687790771,-0.02305107827994773,0.4513064133016627,190,0.49971786480081254,5.41430937310511,189.90477037330476,-0.3137525578878433,-0.33932732935509036,0.02557477146724707,0.037980954074660955,0.7483568147092592,1.9848395518785769
tsmom_12m,12M,0.0,1986-11-03T00:00:00+00:00,2021-11-30T00:00:00+00:00,8861,421,35.07460643394935,0.03136459482612963,0.03642968844654346,0.10596178702987624,0.34380024599124587,0.4823758838009488,-0.3038565425801034,0.10322171956478844,0.5154394299287411,217,0.5132603543618102,3.0476632181773806,106.89558792079514,1.9541210745118138,1.9541210745118138,0.0,0.0,0.745696803627502,1.9848395518785769
tsmom_12m,12M,2.0,1986-11-03T00:00:00+00:00,2021-11-30T00:00:00+00:00,8861,421,35.07460643394935,0.0307366937998792,0.03582168284545914,0.10595727631217915,0.33807666724009267,0.4742257080492628,-0.3080335967663017,0.09978357595583462,0.5154394299287411,217,0.5132603543618102,3.0476632181773806,106.89558792079514,1.9541210745118138,1.8916897904586443,0.062431284053169556,0.021379117584159026,0.745696803627502,1.9848395518785769
composite_1_3_12m,Composite,0.0,1986-11-03T00:00:00+00:00,2021-11-30T00:00:00+00:00,8861,421,35.07460643394935,0.0059492587735991975,0.009195267099654306,0.08078742478048481,0.11382052497204409,0.15391473539197728,-0.31339061439741434,0.018983525671432112,0.4750593824228028,200,0.508520483015461,5.26960395087747,184.82928463981182,0.2312743023634527,0.2312743023634527,0.0,0.0,0.49491232547237823,1.9848395518785769
composite_1_3_12m,Composite,2.0,1986-11-03T00:00:00+00:00,2021-11-30T00:00:00+00:00,8861,421,35.07460643394935,0.0048901485148376,0.008143986663377751,0.080781113478969,0.1008154791713536,0.13626067575252976,-0.3236648056348944,0.015108681666037746,0.4750593824228028,200,0.5084076289357861,5.26960395087747,184.82928463981182,0.2312743023634527,0.18661179809120965,0.04466250427224305,0.036965856927962365,0.49491232547237823,1.9848395518785769
