month,strategy,label,cost_bps_one_way,observations,start_ts,end_ts,gross_return,net_return,max_drawdown,turnover,average_abs_position
1994-08,tsmom_1m,1M,2.0,23,1994-08-01T00:00:00+00:00,1994-08-31T00:00:00+00:00,0.0035134853355336393,0.003180624978624369,-0.017202184787336816,1.659196911719013,0.8473517651960407
1994-09,tsmom_1m,1M,2.0,21,1994-09-01T00:00:00+00:00,1994-09-30T00:00:00+00:00,0.016405247826077884,0.01638589159961601,-0.009290565835540665,0.09533388378314589,0.9426856489791863
1994-10,tsmom_1m,1M,2.0,21,1994-10-03T00:00:00+00:00,1994-10-31T00:00:00+00:00,-0.03300111354279445,-0.033018659331000566,-0.03450697675943715,0.09086439665375612,1.0335500456329425
1994-11,tsmom_1m,1M,2.0,20,1994-11-01T00:00:00+00:00,1994-11-30T00:00:00+00:00,0.0009977265385512357,0.0005581431875192333,-0.012307931520363247,2.1904462556702944,1.156896210037352
1994-12,tsmom_1m,1M,2.0,21,1994-12-01T00:00:00+00:00,1994-12-30T00:00:00+00:00,-2.519319191540692e-05,-4.7794140235923877e-05,-0.020913783670166608,0.11382923637912401,1.2707254464164763
1995-01,tsmom_1m,1M,2.0,21,1995-01-03T00:00:00+00:00,1995-01-31T00:00:00+00:00,0.02255454264601564,0.022533288787493166,-0.04731273632476707,0.1052273004173847,1.3759527468338606
1995-02,tsmom_1m,1M,2.0,19,1995-02-01T00:00:00+00:00,1995-02-28T00:00:00+00:00,-0.001955693937460312,-0.002002915542100858,-0.012598638648941174,0.23585658899124828,1.1400961578426125
1995-03,tsmom_1m,1M,2.0,23,1995-03-01T00:00:00+00:00,1995-03-31T00:00:00+00:00,0.05411892707728305,0.05360589856322995,-0.014900121097725871,2.416208751412289,1.2761125935696769
1995-04,tsmom_1m,1M,2.0,19,1995-04-03T00:00:00+00:00,1995-04-28T00:00:00+00:00,-0.018282606528970957,-0.01828957680309007,-0.03049937419682691,0.035567425388065343,1.240545168181611
1995-05,tsmom_1m,1M,2.0,22,1995-05-01T00:00:00+00:00,1995-05-31T00:00:00+00:00,0.002165246075424454,0.0016762177980276238,-0.019958116017808947,2.4301462770507385,1.1896011088691272
1995-06,tsmom_1m,1M,2.0,22,1995-06-01T00:00:00+00:00,1995-06-30T00:00:00+00:00,0.005981682379257558,0.005972167533306205,-0.022748562406184503,0.04718571707362784,1.236786825942755
1995-07,tsmom_1m,1M,2.0,19,1995-07-05T00:00:00+00:00,1995-07-31T00:00:00+00:00,-0.010847503939795278,-0.010874055853910991,-0.031316892788636475,0.13440638148987194,1.371193207432627
1995-08,tsmom_1m,1M,2.0,23,1995-08-01T00:00:00+00:00,1995-08-31T00:00:00+00:00,-0.004829627467880848,-0.005349531850796896,-0.016234848920828604,2.6163245566145674,1.24513134918194
1995-09,tsmom_1m,1M,2.0,20,1995-09-01T00:00:00+00:00,1995-09-29T00:00:00+00:00,0.001120250601780448,0.0005901042240692433,-0.02060546068979463,2.669206298767424,1.4240749495854836
1995-10,tsmom_1m,1M,2.0,22,1995-10-02T00:00:00+00:00,1995-10-31T00:00:00+00:00,0.008606082236001455,0.008584646830066323,-0.01187723735086299,0.10697812476984625,1.53105307435533
1995-11,tsmom_1m,1M,2.0,20,1995-11-01T00:00:00+00:00,1995-11-30T00:00:00+00:00,-0.02041707984805241,-0.020460435217907524,-0.03212948865489429,0.22179972871365905,1.7528528030689887
1995-12,tsmom_1m,1M,2.0,20,1995-12-01T00:00:00+00:00,1995-12-29T00:00:00+00:00,-0.0020669329999557506,-0.002732781304804033,-0.016384553433156923,3.319992394526084,1.5671395914570954
1996-01,tsmom_1m,1M,2.0,21,1996-01-02T00:00:00+00:00,1996-01-31T00:00:00+00:00,-0.08640563134701607,-0.08701901036224835,-0.07174630328446774,3.2999977043481685,1.7328581128910732
1996-02,tsmom_1m,1M,2.0,20,1996-02-01T00:00:00+00:00,1996-02-29T00:00:00+00:00,-0.026530780459306236,-0.027143213278115086,-0.0633490750373783,3.204549550515152,1.4716914376240786
1996-03,tsmom_1m,1M,2.0,21,1996-03-01T00:00:00+00:00,1996-03-29T00:00:00+00:00,0.007918849985399934,0.00738035255461833,-0.02681975984248397,2.67937445248391,1.2076830148598314
1996-04,tsmom_1m,1M,2.0,21,1996-04-01T00:00:00+00:00,1996-04-30T00:00:00+00:00,0.015195677837007704,0.015185576382207966,-0.012941661596826415,0.04986119717653148,1.2575442120363622
1996-05,tsmom_1m,1M,2.0,22,1996-05-01T00:00:00+00:00,1996-05-31T00:00:00+00:00,-0.003289846773303129,-0.003303734779593448,-0.01181482050045346,0.0693403374066559,1.3268845494430186
1996-06,tsmom_1m,1M,2.0,20,1996-06-03T00:00:00+00:00,1996-06-28T00:00:00+00:00,-0.047747925291797055,-0.04828430969722575,-0.044878582137759415,2.807938317566805,1.481053768123786
1996-07,tsmom_1m,1M,2.0,21,1996-07-01T00:00:00+00:00,1996-07-31T00:00:00+00:00,-0.04790511730337044,-0.048500207046837995,-0.0458383994771856,3.1104810341262135,1.6294272660024274
1996-08,tsmom_1m,1M,2.0,22,1996-08-01T00:00:00+00:00,1996-08-30T00:00:00+00:00,-0.007464309228349619,-0.008112026203638711,-0.015169948762818075,3.2494930596308578,1.6200657936284302
1996-09,tsmom_1m,1M,2.0,20,1996-09-03T00:00:00+00:00,1996-09-30T00:00:00+00:00,0.050661034295929275,0.04994963821327203,-0.0083134251340522,3.3977734179484433,1.7777076243200127
1996-10,tsmom_1m,1M,2.0,23,1996-10-01T00:00:00+00:00,1996-10-31T00:00:00+00:00,0.0066002841982237825,0.006568147047785411,-0.02568623026837913,0.15922583142092916,1.936933455740942
1996-11,tsmom_1m,1M,2.0,19,1996-11-01T00:00:00+00:00,1996-11-27T00:00:00+00:00,0.021211164065359167,0.02120137449182824,-0.028371293593367874,0.04790609613763497,1.984839551878577
1996-12,tsmom_1m,1M,2.0,21,1996-12-02T00:00:00+00:00,1996-12-31T00:00:00+00:00,0.030257233163412334,0.0302518721032925,-0.01370183065736752,0.026575122010606522,1.9582644298679694
1997-01,tsmom_1m,1M,2.0,22,1997-01-02T00:00:00+00:00,1997-01-31T00:00:00+00:00,0.13184494042684936,0.13184403398539457,-0.030902309009274487,0.004059600846858968,1.96232403071483
1997-02,tsmom_1m,1M,2.0,19,1997-02-03T00:00:00+00:00,1997-02-28T00:00:00+00:00,-0.06759545367420661,-0.0677246162437416,-0.08149551881953132,0.6862453778290922,1.276078652885737
1997-03,tsmom_1m,1M,2.0,20,1997-03-03T00:00:00+00:00,1997-03-31T00:00:00+00:00,-0.0346742891952424,-0.03514267313479058,-0.04849316878704002,2.416192268647924,1.1401136157621865
1997-04,tsmom_1m,1M,2.0,22,1997-04-01T00:00:00+00:00,1997-04-30T00:00:00+00:00,0.03771309456554084,0.03726456977478221,-0.0047512410841256125,2.156776766632502,1.016663150870315
1997-05,tsmom_1m,1M,2.0,21,1997-05-01T00:00:00+00:00,1997-05-30T00:00:00+00:00,-0.020831162000682135,-0.020847942419981114,-0.02855312174264657,0.08554865581988458,1.1022118066901998
1997-06,tsmom_1m,1M,2.0,19,1997-06-02T00:00:00+00:00,1997-06-30T00:00:00+00:00,-0.0381094455483868,-0.03853182144894762,-0.035092619087380594,2.188686235156182,1.0864744284659826
1997-07,tsmom_1m,1M,2.0,22,1997-07-01T00:00:00+00:00,1997-07-31T00:00:00+00:00,0.01963119966467808,0.019184840474966602,-0.049888936322539656,2.1902677602938607,1.1037933318278779
1997-08,tsmom_1m,1M,2.0,21,1997-08-01T00:00:00+00:00,1997-08-29T00:00:00+00:00,0.002244430187298363,0.002191974968769328,-0.02565341065491966,0.2614875131815493,0.8423058186463291
1997-09,tsmom_1m,1M,2.0,21,1997-09-02T00:00:00+00:00,1997-09-30T00:00:00+00:00,-0.02460336250041728,-0.024604936397602528,-0.037661596230621375,0.008101515487125566,0.8504073341334545
1997-10,tsmom_1m,1M,2.0,23,1997-10-01T00:00:00+00:00,1997-10-31T00:00:00+00:00,-0.06992524384420196,-0.07026077817118781,-0.07984911249326687,1.799736740729895,0.9493294065964405
1997-11,tsmom_1m,1M,2.0,18,1997-11-03T00:00:00+00:00,1997-11-26T00:00:00+00:00,0.0295517475628555,0.029216798736857674,-0.007244504566058185,1.6186495165441388,0.6693201099476983
1997-12,tsmom_1m,1M,2.0,22,1997-12-01T00:00:00+00:00,1997-12-31T00:00:00+00:00,0.01984245476770674,0.01983470262153597,-0.03173766336299477,0.03826777140301463,0.707587881350713
1998-01,tsmom_1m,1M,2.0,20,1998-01-02T00:00:00+00:00,1998-01-30T00:00:00+00:00,-0.03513794326434061,-0.035142835192640276,-0.06686705385644998,0.02538023044292681,0.6822076509077861
1998-02,tsmom_1m,1M,2.0,19,1998-02-02T00:00:00+00:00,1998-02-27T00:00:00+00:00,-0.008585420143748967,-0.00883790020905828,-0.023930095770485438,1.2743225176088808,0.5921148667010949
1998-03,tsmom_1m,1M,2.0,22,1998-03-02T00:00:00+00:00,1998-03-31T00:00:00+00:00,-0.007192671343762447,-0.007435232997489383,-0.028203298723270875,1.220571513805882,0.6284566471047872
1998-04,tsmom_1m,1M,2.0,21,1998-04-01T00:00:00+00:00,1998-04-30T00:00:00+00:00,0.010265128848766958,0.010002006530172247,-0.016787145286814575,1.2982179450996933,0.6697612979949064
1998-05,tsmom_1m,1M,2.0,19,1998-05-01T00:00:00+00:00,1998-05-29T00:00:00+00:00,-0.029951825123101905,-0.029961310119140494,-0.024278632797136712,0.048398967835976525,0.718160265830883
1998-06,tsmom_1m,1M,2.0,22,1998-06-01T00:00:00+00:00,1998-06-30T00:00:00+00:00,-0.009256034830093518,-0.009544871072605376,-0.03646912193983387,1.4744852026106567,0.7563249367797737
1998-07,tsmom_1m,1M,2.0,22,1998-07-01T00:00:00+00:00,1998-07-31T00:00:00+00:00,-0.017855683946640055,-0.01814252624413948,-0.01700708546573848,1.457880221935048,0.7015552851552742
1998-08,tsmom_1m,1M,2.0,21,1998-08-03T00:00:00+00:00,1998-08-31T00:00:00+00:00,0.030186561344736296,0.02988955243008662,-0.01197767556032403,1.4512015446807673,0.7496462595254931
1998-09,tsmom_1m,1M,2.0,21,1998-09-01T00:00:00+00:00,1998-09-30T00:00:00+00:00,-0.052857283992150284,-0.05285966884961257,-0.0442386255193129,0.012476218048974808,0.762122477574468
1998-10,tsmom_1m,1M,2.0,22,1998-10-01T00:00:00+00:00,1998-10-30T00:00:00+00:00,-0.012954869949725722,-0.013248190063318788,-0.02260979893649495,1.4971731055992592,0.735050628024791
1998-11,tsmom_1m,1M,2.0,19,1998-11-02T00:00:00+00:00,1998-11-30T00:00:00+00:00,-0.004315347888615539,-0.0046139579543010845,-0.02488896502722371,1.5106084595540548,0.7755578315292637
1998-12,tsmom_1m,1M,2.0,22,1998-12-01T00:00:00+00:00,1998-12-31T00:00:00+00:00,-0.016399134586737363,-0.016712526329354382,-0.027147493076909224,1.5966299267930184,0.8210720952637548
1999-01,tsmom_1m,1M,2.0,19,1999-01-04T00:00:00+00:00,1999-01-29T00:00:00+00:00,0.0024920992694461575,0.002152595071587937,-0.017521347119233588,1.697921770000087,0.8768496747363322
1999-02,tsmom_1m,1M,2.0,19,1999-02-01T00:00:00+00:00,1999-02-26T00:00:00+00:00,-0.000805675546695972,-0.0008147867699711542,-0.010256065005036619,0.045199008919169725,0.9220486836555019
1999-03,tsmom_1m,1M,2.0,23,1999-03-01T00:00:00+00:00,1999-03-31T00:00:00+00:00,-0.021565011358928965,-0.021936352235727097,-0.046717548927071695,1.8937890557552364,0.9717403720997343
1999-04,tsmom_1m,1M,2.0,21,1999-04-01T00:00:00+00:00,1999-04-30T00:00:00+00:00,-0.020202247771490822,-0.02058180280217281,-0.025532817739192026,1.936242288851969,0.9645019167522344
1999-05,tsmom_1m,1M,2.0,19,1999-05-03T00:00:00+00:00,1999-05-28T00:00:00+00:00,-0.0569741492511755,-0.05735219490528021,-0.07101551819374263,2.002982369468895,1.0384804527166607
1999-06,tsmom_1m,1M,2.0,22,1999-06-01T00:00:00+00:00,1999-06-30T00:00:00+00:00,0.029745911431670713,0.02933868877979906,-0.013586320983666633,1.994674329800651,0.9561938770839905
1999-07,tsmom_1m,1M,2.0,21,1999-07-01T00:00:00+00:00,1999-07-30T00:00:00+00:00,0.017549652610804545,0.017539919695182427,-0.022682152492913388,0.04767955422713688,1.0038734313111275
1999-08,tsmom_1m,1M,2.0,22,1999-08-02T00:00:00+00:00,1999-08-31T00:00:00+00:00,0.005173884328397271,0.005167383746693455,-0.022946423016167894,0.032456980859022266,0.9714164504521048
1999-09,tsmom_1m,1M,2.0,21,1999-09-01T00:00:00+00:00,1999-09-30T00:00:00+00:00,-0.1589062198861888,-0.1589188414589402,-0.1939436566653061,0.07554972642650304,1.0469661768786085
1999-10,tsmom_1m,1M,2.0,21,1999-10-01T00:00:00+00:00,1999-10-29T00:00:00+00:00,0.001669197625542962,0.001379083816525517,-0.04631395485197509,1.4597274107239373,0.4127612338453289
1999-11,tsmom_1m,1M,2.0,20,1999-11-01T00:00:00+00:00,1999-11-30T00:00:00+00:00,-0.009365703283042204,-0.009367950555552174,-0.011719825960866848,0.011210597768177621,0.40155063607715136
1999-12,tsmom_1m,1M,2.0,21,1999-12-01T00:00:00+00:00,1999-12-30T00:00:00+00:00,0.004379686352222523,0.004213231401536621,-0.021457115959984896,0.8299783656485294,0.4284277295713782
2000-01,tsmom_1m,1M,2.0,18,2000-01-04T00:00:00+00:00,2000-01-31T00:00:00+00:00,0.0051731796477128,0.005164584220763935,-0.01304603159487161,0.043166739453164626,0.4715944690245428
2000-02,tsmom_1m,1M,2.0,20,2000-02-01T00:00:00+00:00,2000-02-29T00:00:00+00:00,-0.01807035635515053,-0.018078596274030634,-0.05830646379845372,0.042018024272570176,0.513612493297113
2000-03,tsmom_1m,1M,2.0,23,2000-03-01T00:00:00+00:00,2000-03-31T00:00:00+00:00,-0.017378790121999832,-0.0175583313717651,-0.02054019751542424,0.9124685042194906,0.39885601092237777
2000-04,tsmom_1m,1M,2.0,19,2000-04-03T00:00:00+00:00,2000-04-28T00:00:00+00:00,0.010617593644943968,0.010445858250858198,-0.009997940500817704,0.8510209329270975,0.45216492200471975
2000-05,tsmom_1m,1M,2.0,22,2000-05-01T00:00:00+00:00,2000-05-31T00:00:00+00:00,-0.0005290502157124788,-0.00054016661620504,-0.01168927419101462,0.0556011442681516,0.5077660662728715
2000-06,tsmom_1m,1M,2.0,22,2000-06-01T00:00:00+00:00,2000-06-30T00:00:00+00:00,0.03461498057200485,0.03439216510793375,-0.018319545754719613,1.0781447958898025,0.5703787296169309
2000-07,tsmom_1m,1M,2.0,19,2000-07-05T00:00:00+00:00,2000-07-31T00:00:00+00:00,-0.015818209303024133,-0.015820709252409637,-0.011741903090433325,0.012549960003835903,0.5578287696130954
2000-08,tsmom_1m,1M,2.0,23,2000-08-01T00:00:00+00:00,2000-08-31T00:00:00+00:00,0.0019240419032884315,0.0016933226131787826,-0.013656227746971283,1.1513811449763134,0.5935523753632183
2000-09,tsmom_1m,1M,2.0,20,2000-09-01T00:00:00+00:00,2000-09-29T00:00:00+00:00,0.012324866070426488,0.012307352602471289,-0.022295717103228307,0.08675154829378784,0.6803039236570059
2000-10,tsmom_1m,1M,2.0,22,2000-10-02T00:00:00+00:00,2000-10-31T00:00:00+00:00,0.027904331553642248,0.027893751496251173,-0.018006765355782717,0.051545824792564865,0.7318497484495708
2000-11,tsmom_1m,1M,2.0,20,2000-11-01T00:00:00+00:00,2000-11-30T00:00:00+00:00,-0.01964791564210655,-0.019653203363121152,-0.02267740319178624,0.027045304727334574,0.7588950531769054
2000-12,tsmom_1m,1M,2.0,20,2000-12-01T00:00:00+00:00,2000-12-29T00:00:00+00:00,0.0009669851081006708,0.0006464660047686976,-0.018398978935084465,1.59419661327478,0.8353015600978747
2001-01,tsmom_1m,1M,2.0,21,2001-01-02T00:00:00+00:00,2001-01-31T00:00:00+00:00,-0.017627465681457566,-0.01763279378731597,-0.019818866877128305,0.026810939077959173,0.8621124991758335
2001-02,tsmom_1m,1M,2.0,19,2001-02-01T00:00:00+00:00,2001-02-28T00:00:00+00:00,-0.0004725120871895694,-0.0008294210522166168,-0.03950865999382447,1.7690748008479487,0.9069623016721148
2001-03,tsmom_1m,1M,2.0,22,2001-03-01T00:00:00+00:00,2001-03-30T00:00:00+00:00,0.026676274662005506,0.026664924253219535,-0.036252075951314744,0.05555863304736697,0.8514036686247479
2001-04,tsmom_1m,1M,2.0,20,2001-04-02T00:00:00+00:00,2001-04-30T00:00:00+00:00,-0.016370438023954437,-0.016381097774505138,-0.028751679853631917,0.05461887474409399,0.796784793880654
2001-05,tsmom_1m,1M,2.0,22,2001-05-01T00:00:00+00:00,2001-05-31T00:00:00+00:00,0.008098716901036918,0.007772550200747519,-0.06006513367936961,1.6197460644659696,0.8229612705853158
2001-06,tsmom_1m,1M,2.0,21,2001-06-01T00:00:00+00:00,2001-06-29T00:00:00+00:00,0.010228066140892,0.010184328050425906,-0.015349832622520765,0.21701693216586015,0.6059443384194554
2001-07,tsmom_1m,1M,2.0,21,2001-07-02T00:00:00+00:00,2001-07-31T00:00:00+00:00,-0.004637015636665409,-0.004637415853197213,-0.00969337197149478,0.0020049988586967604,0.6079493372781521
2001-08,tsmom_1m,1M,2.0,23,2001-08-01T00:00:00+00:00,2001-08-31T00:00:00+00:00,-0.018753307635587357,-0.01900763442221054,-0.029956759534960686,1.2923130365107864,0.6843636992326341
2001-09,tsmom_1m,1M,2.0,16,2001-09-04T00:00:00+00:00,2001-09-28T00:00:00+00:00,0.04656140560528388,0.04626161591054068,-0.006305203349527333,1.421568074859349,0.7372043756267148
2001-10,tsmom_1m,1M,2.0,23,2001-10-01T00:00:00+00:00,2001-10-31T00:00:00+00:00,-0.029386044395175004,-0.02940532695143605,-0.03789762925308271,0.09915929096742937,0.6380450846592856
2001-11,tsmom_1m,1M,2.0,20,2001-11-01T00:00:00+00:00,2001-11-30T00:00:00+00:00,0.013485676594167773,0.013218742507585146,-0.0064478013451078064,1.3162741576541677,0.6782290729948823
2001-12,tsmom_1m,1M,2.0,19,2001-12-03T00:00:00+00:00,2001-12-31T00:00:00+00:00,-0.011746336047999018,-0.011762379829845626,-0.02190196646507525,0.08050027526644998,0.7587293482613321
2002-01,tsmom_1m,1M,2.0,21,2002-01-02T00:00:00+00:00,2002-01-31T00:00:00+00:00,0.011259261874847049,0.010944113159092606,-0.025923159127021256,1.5590934013292925,0.8003640530679603
2002-02,tsmom_1m,1M,2.0,19,2002-02-01T00:00:00+00:00,2002-02-28T00:00:00+00:00,0.04084342065412905,0.040840662534362915,-0.03162404982547995,0.013398083103376202,0.8137621361713364
2002-03,tsmom_1m,1M,2.0,20,2002-03-01T00:00:00+00:00,2002-03-28T00:00:00+00:00,0.01608452880734701,0.01606581954314712,-0.02010327167870174,0.09235610549983586,0.7214060306715007
2002-04,tsmom_1m,1M,2.0,22,2002-04-01T00:00:00+00:00,2002-04-30T00:00:00+00:00,0.013651716533647162,0.013645925728874131,-0.018360341112858447,0.02859934555790955,0.7500053762294102
2002-05,tsmom_1m,1M,2.0,22,2002-05-01T00:00:00+00:00,2002-05-31T00:00:00+00:00,0.046738547865611935,0.04672963849363421,-0.012424605648846843,0.04257958946370288,0.7925849656931131
2002-06,tsmom_1m,1M,2.0,20,2002-06-03T00:00:00+00:00,2002-06-28T00:00:00+00:00,-0.03293891264008053,-0.03293898881726087,-0.03597305868500322,0.0003940499252502727,0.7929790156183636
2002-07,tsmom_1m,1M,2.0,22,2002-07-01T00:00:00+00:00,2002-07-31T00:00:00+00:00,0.02048719048762493,0.020164103262752642,-0.03144489691018859,1.5810177548109983,0.7880387391926349
2002-08,tsmom_1m,1M,2.0,22,2002-08-01T00:00:00+00:00,2002-08-30T00:00:00+00:00,-0.020277790796587203,-0.020299934400975772,-0.022461407165717096,0.11280958776549388,0.675229151427141
2002-09,tsmom_1m,1M,2.0,20,2002-09-03T00:00:00+00:00,2002-09-30T00:00:00+00:00,0.022934851005619317,0.022666805095289844,-0.011914168218995935,1.313109430230842,0.6378802788037009
2002-10,tsmom_1m,1M,2.0,23,2002-10-01T00:00:00+00:00,2002-10-31T00:00:00+00:00,-0.014463514609172945,-0.014474797805630435,-0.026074976270282657,0.056877042893113794,0.6947573216968145
2002-11,tsmom_1m,1M,2.0,19,2002-11-01T00:00:00+00:00,2002-11-27T00:00:00+00:00,0.0008466703541476495,0.0005587605199672829,-0.01567797144183558,1.4356538539144141,0.7408965322175994
2002-12,tsmom_1m,1M,2.0,21,2002-12-02T00:00:00+00:00,2002-12-31T00:00:00+00:00,-0.07002546848955515,-0.07003260729525151,-0.07128499824207357,0.03831585130131543,0.7792123835189151
2003-01,tsmom_1m,1M,2.0,21,2003-01-02T00:00:00+00:00,2003-01-31T00:00:00+00:00,0.04383470761544106,0.04351785764068161,-0.009160855133516499,1.51228899545327,0.7330766119343547
2003-02,tsmom_1m,1M,2.0,19,2003-02-03T00:00:00+00:00,2003-02-28T00:00:00+00:00,-0.03617366513409637,-0.0361775039634884,-0.06753060524339682,0.02001071085587347,0.7130659010784813
2003-03,tsmom_1m,1M,2.0,21,2003-03-03T00:00:00+00:00,2003-03-31T00:00:00+00:00,0.023652331793512893,0.023386469903581952,-0.01741459027852621,1.3007733440551812,0.5877074429767001
2003-04,tsmom_1m,1M,2.0,21,2003-04-01T00:00:00+00:00,2003-04-30T00:00:00+00:00,-0.00670556035372305,-0.006707873250363483,-0.030006151985397134,0.011656529502725443,0.5760509134739744
2003-05,tsmom_1m,1M,2.0,21,2003-05-01T00:00:00+00:00,2003-05-30T00:00:00+00:00,0.046993001450418515,0.04674510569699608,-0.010871323691135526,1.1902736071270474,0.6142226936530728
2003-06,tsmom_1m,1M,2.0,21,2003-06-02T00:00:00+00:00,2003-06-30T00:00:00+00:00,-0.032399505443021615,-0.03239954283503854,-0.042307260792616486,0.00019370710209987152,0.6140289865509732
2003-07,tsmom_1m,1M,2.0,22,2003-07-01T00:00:00+00:00,2003-07-31T00:00:00+00:00,-0.013467818290283762,-0.013704683962189268,-0.03667660937677697,1.189719591070011,0.5756906045190378
2003-08,tsmom_1m,1M,2.0,21,2003-08-01T00:00:00+00:00,2003-08-29T00:00:00+00:00,0.038320991853987296,0.03807445254419384,-0.01241071796011528,1.1731753997486685,0.5974847952296306
2003-09,tsmom_1m,1M,2.0,21,2003-09-02T00:00:00+00:00,2003-09-30T00:00:00+00:00,0.014726863234493459,0.014725894989596089,-0.012735596284942918,0.004752200523036487,0.5927325947065937
2003-10,tsmom_1m,1M,2.0,23,2003-10-01T00:00:00+00:00,2003-10-31T00:00:00+00:00,-0.0020729362508138394,-0.0020797776631278353,-0.024725920096376197,0.03421689100553593,0.6269494857121298
2003-11,tsmom_1m,1M,2.0,18,2003-11-03T00:00:00+00:00,2003-11-26T00:00:00+00:00,-0.021221936850758127,-0.02145921939721096,-0.03252961374540653,1.2263039252855876,0.5993544395734579
2003-12,tsmom_1m,1M,2.0,21,2003-12-01T00:00:00+00:00,2003-12-31T00:00:00+00:00,0.027627900497936064,0.027381345893972675,-0.005233851001637313,1.2103105278574247,0.6109560882839669
2004-01,tsmom_1m,1M,2.0,19,2004-01-05T00:00:00+00:00,2004-01-30T00:00:00+00:00,-0.02114270137562746,-0.02115524278270653,-0.04351653613831452,0.06496681596111098,0.6759229042450777
2004-02,tsmom_1m,1M,2.0,19,2004-02-02T00:00:00+00:00,2004-02-27T00:00:00+00:00,0.007701713900289731,0.00745027696198064,-0.025085926243263,1.2540204826337624,0.5780975783886845
2004-03,tsmom_1m,1M,2.0,23,2004-03-01T00:00:00+00:00,2004-03-31T00:00:00+00:00,-0.04312244748299554,-0.04312528003836513,-0.04859229348625527,0.01474219524193654,0.5633553831467479
2004-04,tsmom_1m,1M,2.0,21,2004-04-01T00:00:00+00:00,2004-04-30T00:00:00+00:00,-0.05600216751151754,-0.05621876530336645,-0.05878216899686817,1.148019736887226,0.5846643537404782
2004-05,tsmom_1m,1M,2.0,20,2004-05-03T00:00:00+00:00,2004-05-28T00:00:00+00:00,-0.010851701887328535,-0.011074331027832285,-0.029974776638751588,1.126458312562534,0.5417939588220559
2004-06,tsmom_1m,1M,2.0,21,2004-06-01T00:00:00+00:00,2004-06-30T00:00:00+00:00,-0.0023570380856643425,-0.0025735109256292965,-0.015151324429093616,1.0853694155570492,0.5435754567349935
2004-07,tsmom_1m,1M,2.0,21,2004-07-01T00:00:00+00:00,2004-07-30T00:00:00+00:00,-0.001874607069873635,-0.002096272790452103,-0.02168921364570331,1.1050166435832212,0.5614411868482276
2004-08,tsmom_1m,1M,2.0,22,2004-08-02T00:00:00+00:00,2004-08-31T00:00:00+00:00,0.0279435288884764,0.027707250170778908,-0.014915239580748807,1.1504823457384816,0.5890411588902539
2004-09,tsmom_1m,1M,2.0,21,2004-09-01T00:00:00+00:00,2004-09-30T00:00:00+00:00,0.01186909340946829,0.011865163238642173,-0.016942841050425983,0.019374510658040522,0.6084156695482946
2004-10,tsmom_1m,1M,2.0,21,2004-10-01T00:00:00+00:00,2004-10-29T00:00:00+00:00,0.014612702566030755,0.014598541508029417,-0.015847354772623334,0.06987561070969794,0.6782912802579925
2004-11,tsmom_1m,1M,2.0,20,2004-11-01T00:00:00+00:00,2004-11-30T00:00:00+00:00,0.03907310569182432,0.039066917769002174,-0.012235551463358862,0.02971725171636852,0.708008531974361
2004-12,tsmom_1m,1M,2.0,21,2004-12-01T00:00:00+00:00,2004-12-30T00:00:00+00:00,-0.02347292962371561,-0.02347577776308729,-0.03564769009695423,0.014645787006287159,0.7226543189806482
2005-01,tsmom_1m,1M,2.0,20,2005-01-03T00:00:00+00:00,2005-01-31T00:00:00+00:00,0.021987259672856307,0.021704819324515956,-0.01397984196895119,1.4004046264026895,0.6777503074220413
2005-02,tsmom_1m,1M,2.0,19,2005-02-01T00:00:00+00:00,2005-02-28T00:00:00+00:00,-0.0225316069446303,-0.02253816198639713,-0.038554381208111166,0.033598199404612616,0.7113485068266541
2005-03,tsmom_1m,1M,2.0,22,2005-03-01T00:00:00+00:00,2005-03-31T00:00:00+00:00,-0.011073585456677248,-0.01136502050135213,-0.03721611092666821,1.464113600345625,0.7527650935189709
2005-04,tsmom_1m,1M,2.0,21,2005-04-01T00:00:00+00:00,2005-04-29T00:00:00+00:00,-0.00932428853832501,-0.009623249734516115,-0.02359975926805724,1.5163585086894709,0.7635934151705002
2005-05,tsmom_1m,1M,2.0,21,2005-05-02T00:00:00+00:00,2005-05-31T00:00:00+00:00,-0.03232963488393792,-0.032639019725119955,-0.026266199518055977,1.5818103358444142,0.8182169206739142
2005-06,tsmom_1m,1M,2.0,22,2005-06-01T00:00:00+00:00,2005-06-30T00:00:00+00:00,-0.036883062143291956,-0.03720669861808257,-0.050648719712195533,1.6843200942501846,0.8661031735762702
2005-07,tsmom_1m,1M,2.0,20,2005-07-01T00:00:00+00:00,2005-07-29T00:00:00+00:00,-0.002596116915023594,-0.002952822314898129,-0.01789014151147572,1.7578885704621525,0.8917853968858823
2005-08,tsmom_1m,1M,2.0,23,2005-08-01T00:00:00+00:00,2005-08-31T00:00:00+00:00,-0.005620170249442391,-0.005972838458383811,-0.027387426654586156,1.7665443433167245,0.8747589464308421
2005-09,tsmom_1m,1M,2.0,21,2005-09-01T00:00:00+00:00,2005-09-30T00:00:00+00:00,0.06570846759889815,0.06534321860836911,-0.01635884941853183,1.7421436042991014,0.8673846578682594
2005-10,tsmom_1m,1M,2.0,21,2005-10-03T00:00:00+00:00,2005-10-31T00:00:00+00:00,-0.007300237486510985,-0.007311197846578188,-0.025865264775712826,0.05493840500090952,0.8124462528673497
