name,signals,trade_count,cfg_name,cfg_side_mode,cfg_trigger_style,cfg_fast_ma,cfg_slow_ma,cfg_structure_window,cfg_platform_window,cfg_structure_margin_bps,cfg_slope_lookback,cfg_min_slow_slope_bps,cfg_min_fast_slope_bps,cfg_pullback_touch_bps,cfg_reclaim_bps,cfg_min_body_atr,cfg_max_dist_slow_bps,cfg_min_atr_bps,cfg_max_atr_bps,cfg_min_rvol60,cfg_min_adx14,cfg_close_pos,cfg_require_body_dir,cfg_tp_bps,cfg_sl_bps,cfg_max_hold_bars,cfg_cooldown_bars,reason_stop_market,reason_target_limit,reason_time_open,full_trades,full_trades_per_day,full_equity_multiple,full_annualized_multiple,full_total_return,full_max_dd,full_win_rate,full_profit_factor,full_avg_trade,full_avg_win,full_avg_loss_abs,full_payoff_ratio,full_worst_trade,full_best_trade,full_target_rate,full_stop_rate,full_time_rate,full_long_trades,full_short_trades,full_avg_bars_held,train_first_60pct_trades,train_first_60pct_trades_per_day,train_first_60pct_equity_multiple,train_first_60pct_annualized_multiple,train_first_60pct_total_return,train_first_60pct_max_dd,train_first_60pct_win_rate,train_first_60pct_profit_factor,train_first_60pct_avg_trade,train_first_60pct_avg_win,train_first_60pct_avg_loss_abs,train_first_60pct_payoff_ratio,train_first_60pct_worst_trade,train_first_60pct_best_trade,train_first_60pct_target_rate,train_first_60pct_stop_rate,train_first_60pct_time_rate,train_first_60pct_long_trades,train_first_60pct_short_trades,train_first_60pct_avg_bars_held,val_next_20pct_trades,val_next_20pct_trades_per_day,val_next_20pct_equity_multiple,val_next_20pct_annualized_multiple,val_next_20pct_total_return,val_next_20pct_max_dd,val_next_20pct_win_rate,val_next_20pct_profit_factor,val_next_20pct_avg_trade,val_next_20pct_avg_win,val_next_20pct_avg_loss_abs,val_next_20pct_payoff_ratio,val_next_20pct_worst_trade,val_next_20pct_best_trade,val_next_20pct_target_rate,val_next_20pct_stop_rate,val_next_20pct_time_rate,val_next_20pct_long_trades,val_next_20pct_short_trades,val_next_20pct_avg_bars_held,fwd_last_20pct_trades,fwd_last_20pct_trades_per_day,fwd_last_20pct_equity_multiple,fwd_last_20pct_annualized_multiple,fwd_last_20pct_total_return,fwd_last_20pct_max_dd,fwd_last_20pct_win_rate,fwd_last_20pct_profit_factor,fwd_last_20pct_avg_trade,fwd_last_20pct_avg_win,fwd_last_20pct_avg_loss_abs,fwd_last_20pct_payoff_ratio,fwd_last_20pct_worst_trade,fwd_last_20pct_best_trade,fwd_last_20pct_target_rate,fwd_last_20pct_stop_rate,fwd_last_20pct_time_rate,fwd_last_20pct_long_trades,fwd_last_20pct_short_trades,fwd_last_20pct_avg_bars_held,recent_30d_trades,recent_30d_trades_per_day,recent_30d_equity_multiple,recent_30d_annualized_multiple,recent_30d_total_return,recent_30d_max_dd,recent_30d_win_rate,recent_30d_profit_factor,recent_30d_avg_trade,recent_30d_avg_win,recent_30d_avg_loss_abs,recent_30d_payoff_ratio,recent_30d_worst_trade,recent_30d_best_trade,recent_30d_target_rate,recent_30d_stop_rate,recent_30d_time_rate,recent_30d_long_trades,recent_30d_short_trades,recent_30d_avg_bars_held,recent_14d_trades,recent_14d_trades_per_day,recent_14d_equity_multiple,recent_14d_annualized_multiple,recent_14d_total_return,recent_14d_max_dd,recent_14d_win_rate,recent_14d_profit_factor,recent_14d_avg_trade,recent_14d_avg_win,recent_14d_avg_loss_abs,recent_14d_payoff_ratio,recent_14d_worst_trade,recent_14d_best_trade,recent_14d_target_rate,recent_14d_stop_rate,recent_14d_time_rate,recent_14d_long_trades,recent_14d_short_trades,recent_14d_avg_bars_held,paper_candidate_pass,frequency_fit,score,reason_gap_stop_market
HYPE_5M_MA_PBS_R00137,1306,981,HYPE_5M_MA_PBS_R00137,both,reclaim,13,89,12,5,0.0,30,5.0,20.0,10.0,10.0,0.2,650.0,0.0,120.0,1.25,0.0,0.68,True,120.0,220.0,5,8,17.0,104.0,860.0,981,2.504192444735956,0.2561635566673994,0.2808785150059076,-0.7438364433326006,-0.7531273492692073,0.4077471967380224,0.6139466192485901,-0.0013610662155432406,0.005308496340455455,0.005952847665456284,0.891757464458577,-0.02256852529166994,0.011436593470900524,0.10601427115188583,0.017329255861365953,0.8766564729867482,498,483,5.678899082568807,618,2.6292744322915746,0.4891270634122936,0.3291365731534172,-0.5108729365877064,-0.525443504238901,0.4255663430420712,0.666454549146367,-0.0011305073559256622,0.005307886578755897,0.005900359763872844,0.8995869389618264,-0.02256852529166994,0.011436593470900524,0.10841423948220065,0.014563106796116505,0.8770226537216829,302,316,5.67799352750809,176,2.2463703887539666,0.6762248862714142,0.16140213750262744,-0.3237751137285858,-0.32755654124322175,0.3693181818181818,0.5025270415542303,-0.0021874884374055146,0.005983220875483813,0.0069721380350434075,0.8581615632695319,-0.02256852529166972,0.011436593470900524,0.11931818181818182,0.028409090909090908,0.8522727272727273,98,78,5.607954545454546,187,2.3867685380510895,0.7744698260632694,0.30377700119032225,-0.22553017393673058,-0.23486792992396932,0.3850267379679144,0.5736867175043966,-0.0013452109438635768,0.0047015973480962975,0.005131038744047149,0.9163051737917446,-0.02256852529166972,0.011436593470900413,0.0855614973262032,0.016042780748663103,0.8983957219251337,98,89,5.748663101604278,63,2.1,0.955813179615693,0.5768215186552048,-0.04418682038430699,-0.08429780692743549,0.49206349206349204,0.8246975119066728,-0.0006780792325073717,0.006482848958524162,0.0076152284175691675,0.8513006574520494,-0.02256852529166972,0.011436593470900413,0.15873015873015872,0.047619047619047616,0.7936507936507936,37,26,5.5396825396825395,32,2.2857142857142856,1.0018072537237181,1.048234587674692,0.0018072537237181496,-0.024970462654894,0.5,1.0292997843915772,8.08603154632808e-05,0.005681236705353735,0.005519516074427174,1.0292997843915772,-0.015307709681990668,0.011432758658267142,0.125,0.0,0.875,19,13,5.6875,False,0.8330611892322226,53.95506568519989,
HYPE_5M_MA_PBS_C02651,177,148,HYPE_5M_MA_PBS_C02651,short,reclaim,55,377,12,5,5.0,20,10.0,5.0,20.0,5.0,0.0,300.0,12.0,500.0,0.8,12.0,0.62,True,140.0,100.0,10,5,48.0,15.0,85.0,148,0.3777986562904398,0.7300497357701731,0.7457508175089985,-0.26995026422982693,-0.28270384581333907,0.35135135135135137,0.5466084138394347,-0.0020914681808871607,0.007176496699763528,0.00711161582457295,1.0091232255497258,-0.010566718669586235,0.013436894574581179,0.10135135135135136,0.32432432432432434,0.5743243243243243,0,148,8.527027027027026,93,0.3956675116555282,0.8582284860841896,0.7885370739830717,-0.14177151391581044,-0.16052011497178464,0.34408602150537637,0.6451421268332972,-0.0016070627473115495,0.008491154841072417,0.006904488367447401,1.2298021792759728,-0.010566718669586235,0.013436894574581179,0.12903225806451613,0.3010752688172043,0.5698924731182796,0,93,8.365591397849462,29,0.37014057541968765,0.9207842172719252,0.6806268999404426,-0.07921578272807484,-0.08288567552706583,0.3793103448275862,0.40426898088514684,-0.0028144786858524855,0.005035278340664942,0.007611552424279803,0.6615310596302403,-0.010566718669586235,0.013436894574581068,0.06896551724137931,0.3793103448275862,0.5517241379310345,0,29,8.344827586206897,26,0.33185017106592685,0.9238291381477113,0.6911832900663004,-0.07617086185228872,-0.0943403259690695,0.34615384615384615,0.36996353777933366,-0.0030177143608309063,0.005119201302896859,0.007325493241627958,0.698820015805408,-0.010566718669586235,0.013436894574581179,0.038461538461538464,0.34615384615384615,0.6153846153846154,0,26,9.307692307692308,5,0.16666666666666666,0.9767000925246085,0.7504866329875413,-0.023299907475391457,-0.04036233994034599,0.2,0.3657129957952382,-0.004660948724008832,0.013436894574581179,0.009185409548656334,1.4628519831809528,-0.010566718669586235,0.013436894574581179,0.2,0.6,0.2,0,5,6.6,4,0.2857142857142857,0.987130826255729,0.7132475932213533,-0.01286917374427099,-0.03011382559387521,0.25,0.5133499861089298,-0.003184506237614481,0.013436894574581179,0.008724973175013034,1.5400499583267895,-0.010566718669586235,0.013436894574581179,0.25,0.5,0.25,0,4,7.25,False,0.3426491048390898,53.954001325337565,
HYPE_5M_MA_PBS_R00567,430,308,HYPE_5M_MA_PBS_R00567,short,platform_break,34,233,12,3,5.0,30,20.0,10.0,75.0,3.0,0.2,650.0,15.0,260.0,1.0,16.0,0.62,True,60.0,75.0,15,10,150.0,121.0,37.0,308,0.7862296360638883,0.5415174218834892,0.564453104516372,-0.45848257811651083,-0.4692495705814209,0.42857142857142855,0.5290930344664435,-0.001969174507162139,0.005162474502407103,0.007317911264339071,0.7054573792885913,-0.008066342289985528,0.0054356901598587816,0.39285714285714285,0.487012987012987,0.12012987012987013,0,308,6.642857142857143,183,0.7785715551931361,0.732254999039936,0.6161575122329243,-0.26774500096006404,-0.2733891710671841,0.453551912568306,0.5895872582463937,-0.0016801517908737011,0.0053216801723050405,0.007491672320312056,0.7103460942727635,-0.008066342289985528,0.0054356901598587816,0.43169398907103823,0.48633879781420764,0.08196721311475409,0,183,6.120218579234972,68,0.8679158320185779,0.8266135424863488,0.41160076955694586,-0.17338645751365123,-0.1859877066639859,0.36764705882352944,0.407624645709496,-0.0027766093826693226,0.005196933310793036,0.007412390018403252,0.7011143906203332,-0.008066342289985528,0.0054356901598586705,0.3382352941176471,0.5588235294117647,0.10294117647058823,0,68,6.529411764705882,57,0.727517682721455,0.8946384760692727,0.5950972024266442,-0.10536152393072729,-0.12314962333693513,0.42105263157894735,0.4990804798191823,-0.0019338339027111869,0.004575993635274726,0.006668253930337306,0.6862356597513757,-0.008066342289985528,0.0054356901598587816,0.3333333333333333,0.40350877192982454,0.2631578947368421,0,57,8.456140350877194,19,0.6333333333333333,0.9814916624194541,0.7965619073480729,-0.01850833758054593,-0.038023339142058576,0.5263157894736842,0.7487477615070474,-0.0009600094216464757,0.005435690159858648,0.008066342289985503,0.6738729853563425,-0.008066342289985528,0.0054356901598587816,0.5263157894736842,0.47368421052631576,0.0,0,19,3.789473684210526,7,0.5,0.9973901383574424,0.9340937855913489,-0.0026098616425576093,-0.020699026749653626,0.5714285714285714,0.8984973138084531,-0.00035089517578885867,0.005435690159858643,0.008066342289985528,0.6738729853563399,-0.008066342289985528,0.0054356901598587816,0.5714285714285714,0.42857142857142855,0.0,0,7,3.857142857142857,False,0.43036217414125316,53.93237115566341,
HYPE_5M_MA_PBS_R00948,138,83,HYPE_5M_MA_PBS_R00948,long,reclaim,89,610,90,5,35.0,30,60.0,35.0,75.0,35.0,0.5,900.0,25.0,120.0,0.4,12.0,0.62,False,80.0,100.0,5,5,22.0,15.0,46.0,83,0.2118735707574764,0.8144675323929061,0.8258501708775683,-0.18553246760709385,-0.20066347520133598,0.3614457831325301,0.4188570493888032,-0.0024479664357746475,0.004881408482409862,0.006596669219652674,0.7399807872535523,-0.010563924384540796,0.007433361741393132,0.18072289156626506,0.26506024096385544,0.5542168674698795,83,0,4.759036144578313,47,0.19996100051408414,0.8904339552039615,0.8349942185032216,-0.10956604479603849,-0.1253616250356645,0.3617021276595745,0.405296829406066,-0.002445481955742763,0.004607722880128179,0.006442298029402964,0.7152296989518812,-0.010563924384540685,0.00743336174139291,0.14893617021276595,0.2553191489361702,0.5957446808510638,47,0,4.8936170212765955,10,0.12763468117920262,0.9704025371345547,0.8693041160545114,-0.02959746286544529,-0.051203721924466095,0.3,0.42858751250137733,-0.002973149426358619,0.007433361741392984,0.007433082783966449,1.0000375291698804,-0.010563924384540796,0.007433361741393132,0.3,0.3,0.4,10,0,4.2,26,0.33185017106592685,0.9425841668583351,0.7590741005205301,-0.057415833141664874,-0.06813496594000445,0.38461538461538464,0.4391256290668754,-0.0022504641532999884,0.004581088028593785,0.006520184266983596,0.7026010065070007,-0.010563924384540685,0.007433361741393132,0.19230769230769232,0.2692307692307692,0.5384615384615384,26,0,4.730769230769231,13,0.43333333333333335,0.9599593173044261,0.6080344459924832,-0.040040682695573926,-0.05387260510961267,0.23076923076923078,0.16532938401700134,-0.0031272324831018556,0.002684214320680939,0.004870666524236695,0.5510979467233378,-0.010563924384540574,0.00743336174139291,0.07692307692307693,0.15384615384615385,0.7692307692307693,13,0,5.461538461538462,6,0.42857142857142855,0.9822626604305499,0.6269379407511176,-0.017737339569450117,-0.024694320633168343,0.16666666666666666,0.013322697193526878,-0.002971650115222439,0.00024074980464803338,0.003614130099196534,0.06661348596763439,-0.010563924384540574,0.00024074980464803338,0.0,0.16666666666666666,0.8333333333333334,6,0,5.833333333333333,False,0.3099263598206505,53.918418945886785,
HYPE_5M_MA_PBS_C02480,462,345,HYPE_5M_MA_PBS_C02480,short,reclaim,21,144,20,5,5.0,20,20.0,10.0,20.0,5.0,0.0,220.0,20.0,350.0,1.0,16.0,0.62,True,100.0,70.0,10,5,157.0,75.0,113.0,345,0.8806793001364982,0.6097642476923375,0.6305088175419358,-0.3902357523076625,-0.42395375863238305,0.3739130434782609,0.6412662826062087,-0.0014091525785372165,0.006736799344318277,0.006274096088020358,1.073748194131326,-0.007566267014065252,0.00943629236721998,0.21739130434782608,0.45507246376811594,0.32753623188405795,0,345,6.744927536231884,215,0.914715215117619,0.8498448998975785,0.7765997126296114,-0.1501551001024215,-0.2143284531602807,0.413953488372093,0.8090100765638593,-0.0007295432902407156,0.007465226639002608,0.0065179125259760785,1.1453401083937784,-0.007566267014065252,0.00943629236721998,0.27906976744186046,0.4418604651162791,0.27906976744186046,0,215,6.474418604651163,74,0.9444966407260995,0.8445747592605302,0.45498525640570675,-0.15542524073946984,-0.1760191275202052,0.33783783783783783,0.4603532214034185,-0.0022599433624153277,0.0057065136957864335,0.0063244622696611245,0.9022923139507002,-0.007566267014065252,0.00943629236721987,0.14864864864864866,0.5135135135135135,0.33783783783783783,0,74,6.54054054054054,56,0.7147542146035347,0.8495406926953506,0.4675917306740619,-0.1504593073046494,-0.1515169193372531,0.26785714285714285,0.2766317521019191,-0.002894107560265207,0.00413194014341098,0.0054646128177077155,0.7561267890785788,-0.007566267014065252,0.00943629236721987,0.07142857142857142,0.42857142857142855,0.5,0,56,8.053571428571429,14,0.4666666666666667,0.952408734336837,0.5522993403943811,-0.04759126566316296,-0.048776940400173774,0.21428571428571427,0.3692843343255565,-0.0034535626666486663,0.00943629236721987,0.00696897767588554,1.354042559193707,-0.007566267014065252,0.00943629236721987,0.21428571428571427,0.6428571428571429,0.14285714285714285,0,14,6.0,7,0.5,0.9708630034232282,0.4623385802450159,-0.029136996576771823,-0.03208656150477429,0.14285714285714285,0.24303166477935376,-0.004198732428170718,0.00943629236721987,0.006471236560735816,1.4581899886761225,-0.007566267014065252,0.00943629236721987,0.14285714285714285,0.5714285714285714,0.2857142857142857,0,7,6.714285714285714,False,0.45189794571607944,53.91079685790514,
HYPE_5M_MA_PBS_C00616,467,402,HYPE_5M_MA_PBS_C00616,both,platform_break,21,144,12,5,5.0,20,10.0,5.0,20.0,5.0,0.0,300.0,12.0,500.0,0.8,12.0,0.62,True,200.0,100.0,10,10,98.0,18.0,286.0,402,1.0261828366807892,0.5172962040901428,0.5408772539103858,-0.48270379590985724,-0.5066936461667374,0.38308457711442784,0.6041019337578616,-0.0016074452759132136,0.006402776973287074,0.0065815348984004885,0.972839477739933,-0.010566718669586235,0.019437797885623033,0.04477611940298507,0.24378109452736318,0.7114427860696517,202,200,9.427860696517413,228,0.9700235769619401,0.7217264711804413,0.6024456010677086,-0.2782735288195587,-0.32228063034689325,0.38596491228070173,0.6687714796294207,-0.0013949765970986978,0.0072974161910446065,0.006858766349645918,1.0639546266831694,-0.010566718669586235,0.019437797885623033,0.04824561403508772,0.25877192982456143,0.6929824561403509,114,114,9.302631578947368,83,1.0593678537873819,0.8502537956547928,0.4694243034854028,-0.14974620434520725,-0.1700970450283259,0.3614457831325301,0.5303359958796079,-0.0019221318961635766,0.00600487335108561,0.006409115998380096,0.936926926053974,-0.010566718669586235,0.0194377978856227,0.060240963855421686,0.25301204819277107,0.6867469879518072,39,44,9.506024096385541,91,1.161475598730744,0.8429815660221448,0.4509978863613336,-0.1570184339778552,-0.17607723896237693,0.3956043956043956,0.49263856392129046,-0.001852762520846503,0.004547467459492099,0.006042003962522679,0.752642250435305,-0.010566718669586235,0.01943779788562281,0.02197802197802198,0.1978021978021978,0.7802197802197802,49,42,9.67032967032967,34,1.1333333333333333,0.9454768149727494,0.5053002427511645,-0.05452318502725062,-0.07856395432665608,0.4117647058823529,0.6119108028309298,-0.0016159436616846477,0.006187762886760105,0.007078538245595974,0.8741582897584711,-0.010566718669586235,0.01943779788562281,0.029411764705882353,0.29411764705882354,0.6764705882352942,19,15,8.823529411764707,19,1.3571428571428572,0.9732118051096206,0.4924233772492231,-0.026788194890379424,-0.0661618779353208,0.42105263157894735,0.6632061436775185,-0.0013957801755801302,0.006527772640265981,0.00715836404165003,0.9119084475565878,-0.010566718669586235,0.01943779788562281,0.05263157894736842,0.2631578947368421,0.6842105263157895,11,8,9.157894736842104,False,0.4858158707987787,53.90453399296764,
HYPE_5M_MA_PBS_R02498,153,137,HYPE_5M_MA_PBS_R02498,short,reclaim,34,233,30,3,3.0,30,35.0,20.0,0.0,35.0,0.0,650.0,25.0,650.0,0.4,20.0,0.74,False,120.0,100.0,15,1,75.0,39.0,23.0,137,0.3497190264310152,0.704401449264614,0.7212933913534357,-0.295598550735386,-0.3464553043745551,0.36496350364963503,0.5866918294952874,-0.0025069193356618393,0.009750501921157187,0.00955141431084519,1.0208437833218,-0.010566718669586457,0.011436593470900635,0.2846715328467153,0.5474452554744526,0.1678832116788321,0,137,7.54014598540146,98,0.4169399585187286,0.8082539610637045,0.7183461378634962,-0.1917460389362955,-0.2559620252471393,0.3877551020408163,0.6429526932621903,-0.0021202493755088994,0.009846518051874791,0.00969920207951857,1.0151884630455636,-0.010566718669586235,0.011436593470900635,0.3163265306122449,0.5408163265306123,0.14285714285714285,0,98,7.224489795918367,22,0.2807962985942458,0.9304502282089838,0.7145817747570583,-0.06954977179101618,-0.08160783469986388,0.3181818181818182,0.47258428076745584,-0.0032305742132144127,0.009097678081903248,0.008983758617602651,1.0126806016445482,-0.010566718669586457,0.011436593470900524,0.18181818181818182,0.5454545454545454,0.2727272727272727,0,22,7.590909090909091,17,0.21697895800464448,0.9366541300589557,0.7370662859669658,-0.0633458699410443,-0.08039127059361406,0.29411764705882354,0.43472509559770384,-0.003799463382063694,0.00993473270265893,0.009522045084031455,1.0433402294344893,-0.010566718669586235,0.011436593470900524,0.23529411764705882,0.5882352941176471,0.17647058823529413,0,17,9.294117647058824,12,0.4,0.9477323009867192,0.5201734557497899,-0.052267699013280766,-0.0800359569845962,0.25,0.39280977257935495,-0.004419561499778262,0.011436593470900413,0.009704946490004486,1.1784293177380647,-0.010566718669586235,0.011436593470900524,0.25,0.6666666666666666,0.08333333333333333,0,12,9.333333333333334,2,0.14285714285714285,1.0007490275355686,1.0197263208891296,0.0007490275355686027,-0.01056671866958614,0.5,1.082322131260842,0.0004349374006570334,0.011436593470900301,0.010566718669586235,1.082322131260842,-0.010566718669586235,0.011436593470900301,0.5,0.5,0.0,0,2,10.5,False,0.33698445942355487,53.895704664990475,
HYPE_5M_MA_PBS_R03095,353,242,HYPE_5M_MA_PBS_R03095,both,reclaim,5,34,12,21,20.0,60,5.0,5.0,5.0,3.0,0.5,180.0,60.0,120.0,0.6,32.0,0.58,False,50.0,220.0,10,8,25.0,133.0,84.0,242,0.6177518569073408,0.5063227950469359,0.5301718342103975,-0.4936772049530641,-0.5027417050327763,0.5785123966942148,0.47339595062847156,-0.0027624472314742516,0.004292612298601057,0.012445862272754087,0.344902764029315,-0.02256852529166994,0.004435539608018455,0.5495867768595041,0.10330578512396695,0.34710743801652894,104,138,6.148760330578512,145,0.6169009590328128,0.6940241709201316,0.5668963980409486,-0.3059758290798684,-0.32211198340957514,0.593103448275862,0.5050947256100746,-0.0024710782204705145,0.004252132559642034,0.012271012577922704,0.3465184745464465,-0.02256852529166994,0.004435539608018455,0.5586206896551724,0.10344827586206896,0.33793103448275863,53,92,6.186206896551724,46,0.5871195334243321,0.8388892755129758,0.4408815993219262,-0.16111072448702424,-0.16554049466720744,0.5434782608695652,0.3906597779227698,-0.0037594317060392454,0.004434849386305866,0.01351452824454533,0.32815421345512663,-0.02256852529166994,0.004435539608018344,0.5434782608695652,0.13043478260869565,0.32608695652173914,22,24,5.956521739130435,51,0.6509368740139334,0.8696574901366995,0.5214950527064494,-0.13034250986330054,-0.15191452555809148,0.5686274509803921,0.47542649537130877,-0.0026916084229556656,0.0042900374833547104,0.011894687117637526,0.3606683757989239,-0.02256852529166994,0.004435539608018344,0.5294117647058824,0.0784313725490196,0.39215686274509803,29,22,6.215686274509804,24,0.8,0.915137507229099,0.33970064956201595,-0.08486249277090097,-0.09748641091271759,0.5833333333333334,0.3987567014035426,-0.0036374733618256545,0.004135621396313243,0.014519806023220111,0.2848262152882447,-0.02256852529166994,0.004435539608018344,0.5,0.08333333333333333,0.4166666666666667,9,15,6.375,7,0.5,0.9533894080718132,0.287857484840198,-0.04661059192818684,-0.055591716065192975,0.42857142857142855,0.18000905064425338,-0.006745043049902003,0.003454989992450535,0.014395067831666409,0.24001206752567117,-0.021110323978197107,0.004435539608018344,0.2857142857142857,0.0,0.7142857142857143,2,5,9.0,False,0.393039524014013,53.89390637880296,
HYPE_5M_MA_PBS_C00634,356,324,HYPE_5M_MA_PBS_C00634,both,platform_break,34,233,30,5,5.0,20,10.0,5.0,20.0,5.0,0.0,300.0,12.0,500.0,0.8,12.0,0.62,True,200.0,100.0,10,10,96.0,14.0,214.0,324,0.8270727340412332,0.5488974523911205,0.5716221822178659,-0.45110254760887947,-0.4619237827821431,0.3950617283950617,0.5809277399429357,-0.00181593516862427,0.006371894563981312,0.00716308927971363,0.8895456017876202,-0.010566718669586235,0.019437797885622922,0.043209876543209874,0.2962962962962963,0.6604938271604939,157,167,9.098765432098766,189,0.8040984914289767,0.7385839106954832,0.6244528332523174,-0.26141608930451676,-0.28837620645612794,0.4021164021164021,0.648328842422802,-0.001564129564683027,0.007170996797558878,0.007439081808314752,0.963962620970745,-0.010566718669586235,0.019437797885622922,0.05291005291005291,0.30687830687830686,0.6402116402116402,92,97,8.962962962962964,65,0.8296254276648172,0.8333147669126223,0.4273889277357591,-0.1666852330873777,-0.1857884567289113,0.35384615384615387,0.43579021351114,-0.0027701564316229507,0.006046814882847992,0.007598497865737991,0.7957908246725165,-0.010566718669586235,0.01943155249201516,0.015384615384615385,0.36923076923076925,0.6153846153846154,30,35,9.046153846153846,70,0.8934427682544185,0.8918304457836567,0.5864394526740825,-0.10816955421634333,-0.1170527684362348,0.4142857142857143,0.5385886849487695,-0.0016097476979097076,0.004535517423090663,0.005956398637153873,0.7614529683758465,-0.010566718669586235,0.01943779788562281,0.04285714285714286,0.2,0.7571428571428571,35,35,9.514285714285714,23,0.7666666666666667,0.9474948817538977,0.5185891479428819,-0.05250511824610227,-0.06068331136019989,0.34782608695652173,0.4395440792127354,-0.002315511568095707,0.005220904832608115,0.006334933648471078,0.8241451485238789,-0.010566718669586235,0.01943155249201538,0.043478260869565216,0.30434782608695654,0.6521739130434783,16,7,9.0,10,0.7142857142857143,0.9683947463656726,0.4326310868865476,-0.031605253634327424,-0.0409180139259242,0.2,0.14291038558861674,-0.0031969198737212684,0.0026652583590292453,0.0046624644319088965,0.571641542354467,-0.010566718669586235,0.002869434396796332,0.0,0.2,0.8,8,2,9.4,False,0.4396246095499503,53.849229258938216,
HYPE_5M_MA_PBS_C02911,511,439,HYPE_5M_MA_PBS_C02911,short,platform_break,13,89,30,13,5.0,20,5.0,0.0,20.0,5.0,0.0,400.0,8.0,600.0,0.5,8.0,0.62,True,100.0,70.0,10,5,198.0,87.0,154.0,439,1.1206325007533993,0.47111451828752204,0.4957155057987972,-0.528885481712478,-0.5455567673504826,0.3416856492027335,0.5799144428724319,-0.0016904395265824586,0.006829659859515891,0.006112636439782295,1.1173018266008854,-0.007566267014065252,0.00943629236721998,0.19817767653758542,0.4510250569476082,0.35079726651480636,0,439,6.619589977220957,265,1.1274396837496234,0.5860036261310448,0.43584107369281366,-0.41399637386895516,-0.4194798613435544,0.33584905660377357,0.5348174945322152,-0.001991827823843137,0.006818516467181664,0.006447058743736361,1.0576166184007851,-0.007566267014065252,0.00943629236721998,0.18867924528301888,0.4981132075471698,0.3132075471698113,0,265,6.40377358490566,89,1.1359486624949036,0.949444337255286,0.7851743017375268,-0.050555662744714014,-0.10482224061978185,0.3707865168539326,0.8427221375253051,-0.000557209237183676,0.00805213742942605,0.005630574237150123,1.4300739303459722,-0.007566267014065252,0.00943629236721998,0.2808988764044944,0.39325842696629215,0.3258426966292135,0,89,6.157303370786517,85,1.0848947900232224,0.8467528675512925,0.46048127434139613,-0.15324713244870747,-0.17825251274829546,0.32941176470588235,0.47978806189146045,-0.0019373759616696557,0.005424302792041284,0.00555363920910661,0.9767114117076159,-0.007566267014065252,0.00943629236721987,0.1411764705882353,0.36470588235294116,0.49411764705882355,0,85,7.776470588235294,23,0.7666666666666667,0.9670317337872121,0.6648762790246877,-0.03296826621278792,-0.06152559054172435,0.34782608695652173,0.6555481054232226,-0.0014307792596804185,0.007828642728413455,0.006369137653330485,1.2291526976685423,-0.007566267014065252,0.00943629236721987,0.2608695652173913,0.4782608695652174,0.2608695652173913,0,23,6.826086956521739,9,0.6428571428571429,1.025436294752115,1.9257495252759884,0.025436294752114952,-0.012908708416754178,0.6666666666666666,2.379585110685002,0.002818693728914675,0.0072927595154780025,0.00612943784421198,1.189792555342501,-0.007566267014065252,0.00943629236721987,0.4444444444444444,0.2222222222222222,0.3333333333333333,0,9,7.666666666666667,False,0.5082425393009476,53.84083233740587,
