name,base_name,month,trades,trades_per_day,equity_multiple,annualized_multiple,total_return,max_dd,win_rate,profit_factor,avg_trade,avg_win,avg_loss_abs,payoff_ratio,worst_trade,best_trade,target_rate,stop_rate,time_rate,long_trades,short_trades,avg_bars_held
HYPE_5M_MA_PBS_R00199__nb_0001,HYPE_5M_MA_PBS_R00199,2026_02,3,0.10714285714285714,1.0068916053043058,1.093725953655442,0.00689160530430577,-0.00878708671739914,0.6666666666666666,1.8133655757326468,0.0023225430518196834,0.007767023360682314,0.008566417565905579,0.9066827878663234,-0.008566417565905579,0.00943629236721987,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,2,25.333333333333332
HYPE_5M_MA_PBS_R00199__nb_0001,HYPE_5M_MA_PBS_R00199,2026_03,4,0.12903225806451613,0.9837151521363505,0.8241095930174547,-0.016284847863649476,-0.027981148907776254,0.25,0.36708712247560615,-0.004066000214521231,0.009433060199829915,0.008565687019304947,1.1012613674268183,-0.008566417565905801,0.009433060199829915,0.25,0.75,0.0,2,2,3.75
HYPE_5M_MA_PBS_R00199__nb_0001,HYPE_5M_MA_PBS_R00199,2026_04,10,0.3333333333333333,1.007307781155976,1.0926967419564424,0.007307781155976079,-0.021253435742423887,0.5,1.2401392010574648,0.0007578407562462056,0.007827360346343912,0.006311678833851501,1.2401392010574648,-0.008566417565905579,0.009433060199829915,0.4,0.3,0.3,7,3,28.3
HYPE_5M_MA_PBS_R00199__nb_0001,HYPE_5M_MA_PBS_R00199,2026_05,8,0.25806451612903225,1.0163408676671575,1.2104306154930677,0.016340867667157477,-0.021484317986444568,0.5,1.8561570976740873,0.0020554667585260577,0.00891254472628024,0.004801611209228124,1.8561570976740873,-0.008566417565905579,0.00943629236721987,0.375,0.25,0.375,3,5,25.375
HYPE_5M_MA_PBS_R00199__nb_0001,HYPE_5M_MA_PBS_R00199,2026_06,1,0.039713182570325425,1.0094330601998298,1.145896699654241,0.009433060199829812,-0.004928001646626767,1.0,inf,0.009433060199829915,0.009433060199829915,0.0,inf,0.009433060199829915,0.009433060199829915,1.0,0.0,0.0,1,0,24.0
HYPE_5M_MA_PBS_R00199__nb_0002,HYPE_5M_MA_PBS_R00199,2025_05,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
HYPE_5M_MA_PBS_R00199__nb_0002,HYPE_5M_MA_PBS_R00199,2025_06,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
HYPE_5M_MA_PBS_R00199__nb_0002,HYPE_5M_MA_PBS_R00199,2025_07,3,0.0967741935483871,0.9997080343479666,0.9965653948575203,-0.0002919656520333769,-0.011818221337148271,0.6666666666666666,0.9739320271942847,-7.441733618122313e-05,0.0041704869587799506,0.00856422592610357,0.48696601359714237,-0.00856422592610357,0.007997903975506858,0.0,0.3333333333333333,0.6666666666666666,2,1,18.333333333333332
HYPE_5M_MA_PBS_R00199__nb_0002,HYPE_5M_MA_PBS_R00199,2025_08,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
HYPE_5M_MA_PBS_R00199__nb_0002,HYPE_5M_MA_PBS_R00199,2025_09,1,0.03333333333333333,0.9914357740738964,0.900577990652322,-0.008564225926103619,-0.010639017664436312,0.0,0.0,-0.00856422592610357,0.0,0.00856422592610357,0.0,-0.00856422592610357,-0.00856422592610357,0.0,1.0,0.0,1,0,21.0
HYPE_5M_MA_PBS_R00199__nb_0002,HYPE_5M_MA_PBS_R00199,2025_10,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
HYPE_5M_MA_PBS_R00199__nb_0002,HYPE_5M_MA_PBS_R00199,2025_11,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
HYPE_5M_MA_PBS_R00199__nb_0002,HYPE_5M_MA_PBS_R00199,2025_12,2,0.06451612903225806,1.0029897801251701,1.0357997215477592,0.0029897801251701495,-0.011794811014575912,0.5,1.3607548458078458,0.0015447930017175246,0.01165381192953862,0.00856422592610357,1.3607548458078458,-0.00856422592610357,0.01165381192953862,0.0,0.5,0.5,1,1,16.0
HYPE_5M_MA_PBS_R00199__nb_0002,HYPE_5M_MA_PBS_R00199,2026_01,1,0.03225806451612903,0.9975034262636406,0.9709774290959429,-0.0024965737363593643,-0.007643038074299113,0.0,0.0,-0.002496573736359406,0.0,0.002496573736359406,0.0,-0.002496573736359406,-0.002496573736359406,0.0,0.0,1.0,0,1,26.0
HYPE_5M_MA_PBS_R00199__nb_0002,HYPE_5M_MA_PBS_R00199,2026_02,1,0.03571428571428571,0.9914335824340944,0.8938411182606883,-0.008566417565905593,-0.009695170152047794,0.0,0.0,-0.008566417565905579,0.0,0.008566417565905579,0.0,-0.008566417565905579,-0.008566417565905579,0.0,1.0,0.0,0,1,11.0
HYPE_5M_MA_PBS_R00199__nb_0002,HYPE_5M_MA_PBS_R00199,2026_03,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
