candidate,config,signal_ts,entry_ts,exit_ts,side,entry_price,exit_price,reason,bars_held,net_ret_1x,mae_1x,mfe_1x,side_label
HYPE_5M_MA_PBS_R03072__base,HYPE_5M_MA_PBS_R03072__base,2026-02-28 07:15:00+00:00,2026-02-28 07:20:00+00:00,2026-02-28 08:25:00+00:00,-1,26.487548332,26.904244509148196,stop_market,14,-0.016567621980627976,-0.018213653580412062,0.00587250771760095,short
HYPE_5M_MA_PBS_R03072__base,HYPE_5M_MA_PBS_R03072__base,2026-03-01 16:20:00+00:00,2026-03-01 16:25:00+00:00,2026-03-01 17:00:00+00:00,1,31.379634258000003,30.885711785741012,stop_market,8,-0.016563019759851697,-0.021403888036243615,0.013364264814306415,long
HYPE_5M_MA_PBS_R03072__base,HYPE_5M_MA_PBS_R03072__base,2026-03-04 07:45:00+00:00,2026-03-04 07:50:00+00:00,2026-03-04 08:50:00+00:00,1,31.790074188000002,32.37083916940218,target_limit,13,0.017431854033578376,-0.0030907855469242277,0.019248958287457762,long
HYPE_5M_MA_PBS_R03072__base,HYPE_5M_MA_PBS_R03072__base,2026-03-11 13:35:00+00:00,2026-03-11 13:40:00+00:00,2026-03-11 14:35:00+00:00,1,36.084677358,36.743899379653314,target_limit,12,0.017431854033578154,-0.010409966365761096,0.023564645834680986,long
HYPE_5M_MA_PBS_R03072__base,HYPE_5M_MA_PBS_R03072__base,2026-03-12 06:55:00+00:00,2026-03-12 07:00:00+00:00,2026-03-12 09:40:00+00:00,1,37.016676321,37.69292480057262,target_limit,33,0.017431854033578154,-0.014966921927929826,0.0181357092457044,long
HYPE_5M_MA_PBS_R03072__base,HYPE_5M_MA_PBS_R03072__base,2026-03-19 13:35:00+00:00,2026-03-19 13:40:00+00:00,2026-03-19 15:00:00+00:00,-1,38.947164803,39.55987287551588,stop_market,17,-0.016567621980627976,-0.022080813424093085,0.0016731590946250652,short
HYPE_5M_MA_PBS_R03072__base,HYPE_5M_MA_PBS_R03072__base,2026-03-23 23:30:00+00:00,2026-03-23 23:35:00+00:00,2026-03-24 03:20:00+00:00,-1,37.231008217,37.561081255999994,time_open,46,-0.009698540065315536,-0.012716014535879354,0.0018803739235843109,short
HYPE_5M_MA_PBS_R03072__base,HYPE_5M_MA_PBS_R03072__base,2026-03-29 23:00:00+00:00,2026-03-29 23:05:00+00:00,2026-03-30 01:20:00+00:00,-1,38.229935217,37.53188534884886,target_limit,28,0.017437496781942157,-0.014855302652973872,0.020034959846319755,short
HYPE_5M_MA_PBS_R03072__base,HYPE_5M_MA_PBS_R03072__base,2026-04-06 00:20:00+00:00,2026-04-06 00:25:00+00:00,2026-04-06 04:10:00+00:00,1,36.758399487000005,37.15180548800001,time_open,46,0.00986871853997909,-0.004315796534433162,0.015359768675447194,long
HYPE_5M_MA_PBS_R03072__base,HYPE_5M_MA_PBS_R03072__base,2026-04-19 13:25:00+00:00,2026-04-19 13:30:00+00:00,2026-04-19 16:40:00+00:00,1,43.835985597000004,43.14599736444245,stop_market,39,-0.016563019759851808,-0.018207932897628357,-0.0009577883656134434,long
HYPE_5M_MA_PBS_R03072__base,HYPE_5M_MA_PBS_R03072__base,2026-05-16 07:20:00+00:00,2026-05-16 07:25:00+00:00,2026-05-16 09:10:00+00:00,-1,41.88500911,41.120220341178246,target_limit,22,0.017437496781942268,-0.005905668592177019,0.020269999411252293,short
HYPE_5M_MA_PBS_R03072__base,HYPE_5M_MA_PBS_R03072__base,2026-05-16 09:55:00+00:00,2026-05-16 10:00:00+00:00,2026-05-16 13:45:00+00:00,-1,40.903063869,40.800225896,time_open,46,0.0016859074416359157,-0.01021676641196169,0.014328116614368613,short
HYPE_5M_MA_PBS_R03072__base,HYPE_5M_MA_PBS_R03072__base,2026-05-16 19:50:00+00:00,2026-05-16 19:55:00+00:00,2026-05-16 23:40:00+00:00,1,41.65064323800001,41.808034408,time_open,46,0.0029479517188002635,-0.0026629636351707267,0.00997239729592092,long
HYPE_5M_MA_PBS_R03072__base,HYPE_5M_MA_PBS_R03072__base,2026-05-18 22:20:00+00:00,2026-05-18 22:25:00+00:00,2026-05-19 00:10:00+00:00,1,47.539955697,48.408451357719485,target_limit,22,0.017431854033578154,-0.012635028126175134,0.018069943280452083,long
HYPE_5M_MA_PBS_R03072__base,HYPE_5M_MA_PBS_R03072__base,2026-05-20 05:40:00+00:00,2026-05-20 05:45:00+00:00,2026-05-20 09:30:00+00:00,1,48.24971645400001,48.82588663200001,time_open,46,0.011107146747284434,-0.0016523152991094897,0.013891968601287497,long
HYPE_5M_MA_PBS_R03072__base,HYPE_5M_MA_PBS_R03072__base,2026-05-20 14:15:00+00:00,2026-05-20 14:20:00+00:00,2026-05-20 15:15:00+00:00,1,51.19987858500001,52.135236469299485,target_limit,12,0.017431854033578154,-0.008205277148728889,0.01926022956017115,long
HYPE_5M_MA_PBS_R03072__base,HYPE_5M_MA_PBS_R03072__base,2026-05-21 09:05:00+00:00,2026-05-21 09:10:00+00:00,2026-05-21 09:55:00+00:00,1,58.40259882000001,57.48332883239108,stop_market,10,-0.016563019759851697,-0.01730772497472545,0.014509648493755023,long
HYPE_5M_MA_PBS_R03072__base,HYPE_5M_MA_PBS_R03072__base,2026-05-24 01:55:00+00:00,2026-05-24 02:00:00+00:00,2026-05-24 05:45:00+00:00,1,60.360697608,60.958088688000004,time_open,46,0.009063594271101566,-0.01487270508081519,0.017980282452139118,long
HYPE_5M_MA_PBS_R03072__base,HYPE_5M_MA_PBS_R03072__base,2026-05-26 11:30:00+00:00,2026-05-26 11:35:00+00:00,2026-05-26 13:35:00+00:00,1,61.313719104,62.43384423250864,target_limit,25,0.017431854033578154,-0.014762495969353655,0.02132118088910251,long
HYPE_5M_MA_PBS_R03072__base,HYPE_5M_MA_PBS_R03072__base,2026-05-29 07:45:00+00:00,2026-05-29 07:50:00+00:00,2026-05-29 11:35:00+00:00,1,62.86037688900001,62.449482312,time_open,46,-0.007363235004148712,-0.012510944003282358,0.0117502176658002,long
HYPE_5M_MA_PBS_R03072__base,HYPE_5M_MA_PBS_R03072__base,2026-06-04 08:30:00+00:00,2026-06-04 08:35:00+00:00,2026-06-04 09:20:00+00:00,-1,68.202739852,66.95740911076284,target_limit,10,0.017437496781942157,-0.010535371263268771,0.024951194859513914,short
HYPE_5M_MA_PBS_R03072__base,HYPE_5M_MA_PBS_R03072__base,2026-06-06 04:45:00+00:00,2026-06-06 04:50:00+00:00,2026-06-06 05:20:00+00:00,-1,57.975725225999994,58.88778634869298,stop_market,7,-0.016567621980627976,-0.024964156266779072,0.007912367188367186,short
HYPE_5M_MA_PBS_R03072__base,HYPE_5M_MA_PBS_R03072__base,2026-06-09 15:15:00+00:00,2026-06-09 15:20:00+00:00,2026-06-09 15:35:00+00:00,-1,59.889669358,58.79612903255427,target_limit,4,0.017437496781942268,-0.00365947204507601,0.019396823700193355,short
HYPE_5M_MA_PBS_R03072__base,HYPE_5M_MA_PBS_R03072__base,2026-06-12 07:55:00+00:00,2026-06-12 08:00:00+00:00,2026-06-12 08:05:00+00:00,-1,56.915863679,57.81125129724456,stop_market,2,-0.016567621980627976,-0.017108360739899423,-0.0004416399818119032,short
HYPE_5M_MA_PBS_R03072__base,HYPE_5M_MA_PBS_R03072__base,2026-06-16 11:55:00+00:00,2026-06-16 12:00:00+00:00,2026-06-16 14:25:00+00:00,1,75.678115581,74.48692508985718,stop_market,30,-0.016563019759851697,-0.024267205301200315,0.017348270486396977,long
HYPE_5M_MA_PBS_R03072__base,HYPE_5M_MA_PBS_R03072__base,2026-06-21 09:10:00+00:00,2026-06-21 09:15:00+00:00,2026-06-21 13:00:00+00:00,-1,67.853115402,67.981048264,time_open,46,-0.0027155427319292737,-0.011849428799499255,0.008667478250861005,short
HYPE_5M_MA_PBS_R03072__base,HYPE_5M_MA_PBS_R03072__base,2026-06-22 12:00:00+00:00,2026-06-22 12:05:00+00:00,2026-06-22 13:30:00+00:00,1,68.168065935,69.41341142588617,target_limit,18,0.017431854033578154,-0.005520658235190782,0.01940694732723447,long
HYPE_5M_MA_PBS_R03072__base,HYPE_5M_MA_PBS_R03072__base,2026-06-23 06:55:00+00:00,2026-06-23 07:00:00+00:00,2026-06-23 08:15:00+00:00,-1,64.25098464,63.07780997721404,target_limit,16,0.017437496781942268,-0.0067649976097932255,0.02336127062347848,short
