name,fast_ema,slow_ema,overlay_filter,exit_model,exposure,cost_bps_round_trip,full_trades,full_total_return,full_final_equity,full_annualized_multiple,full_max_dd,full_win_rate,full_profit_factor,full_avg_trade,full_median_trade,full_worst_trade,full_trades_per_day,full_avg_mfe_capture,full_avg_giveback,full_long_trades,full_short_trades,full_armed_trades,full_partial_trades,train_first_60pct_trades,train_first_60pct_total_return,train_first_60pct_final_equity,train_first_60pct_annualized_multiple,train_first_60pct_max_dd,train_first_60pct_win_rate,train_first_60pct_profit_factor,train_first_60pct_avg_trade,train_first_60pct_median_trade,train_first_60pct_worst_trade,train_first_60pct_trades_per_day,train_first_60pct_avg_mfe_capture,train_first_60pct_avg_giveback,train_first_60pct_long_trades,train_first_60pct_short_trades,train_first_60pct_armed_trades,train_first_60pct_partial_trades,val_next_20pct_trades,val_next_20pct_total_return,val_next_20pct_final_equity,val_next_20pct_annualized_multiple,val_next_20pct_max_dd,val_next_20pct_win_rate,val_next_20pct_profit_factor,val_next_20pct_avg_trade,val_next_20pct_median_trade,val_next_20pct_worst_trade,val_next_20pct_trades_per_day,val_next_20pct_avg_mfe_capture,val_next_20pct_avg_giveback,val_next_20pct_long_trades,val_next_20pct_short_trades,val_next_20pct_armed_trades,val_next_20pct_partial_trades,fwd_last_20pct_trades,fwd_last_20pct_total_return,fwd_last_20pct_final_equity,fwd_last_20pct_annualized_multiple,fwd_last_20pct_max_dd,fwd_last_20pct_win_rate,fwd_last_20pct_profit_factor,fwd_last_20pct_avg_trade,fwd_last_20pct_median_trade,fwd_last_20pct_worst_trade,fwd_last_20pct_trades_per_day,fwd_last_20pct_avg_mfe_capture,fwd_last_20pct_avg_giveback,fwd_last_20pct_long_trades,fwd_last_20pct_short_trades,fwd_last_20pct_armed_trades,fwd_last_20pct_partial_trades,recent_30d_trades,recent_30d_total_return,recent_30d_final_equity,recent_30d_annualized_multiple,recent_30d_max_dd,recent_30d_win_rate,recent_30d_profit_factor,recent_30d_avg_trade,recent_30d_median_trade,recent_30d_worst_trade,recent_30d_trades_per_day,recent_30d_avg_mfe_capture,recent_30d_avg_giveback,recent_30d_long_trades,recent_30d_short_trades,recent_30d_armed_trades,recent_30d_partial_trades,recent_14d_trades,recent_14d_total_return,recent_14d_final_equity,recent_14d_annualized_multiple,recent_14d_max_dd,recent_14d_win_rate,recent_14d_profit_factor,recent_14d_avg_trade,recent_14d_median_trade,recent_14d_worst_trade,recent_14d_trades_per_day,recent_14d_avg_mfe_capture,recent_14d_avg_giveback,recent_14d_long_trades,recent_14d_short_trades,recent_14d_armed_trades,recent_14d_partial_trades,exit_reason_counts,score,paper_candidate_pass
HYPE_1M_EMA_V35_OVERLAY_FAST30_SLOW120_v35_no_volume_devtrail_arm2p2_dd1p8_sl1p5,30,120,v35_no_volume,devtrail_arm2p2_dd1p8_sl1p5,3.0,15.0,35,-0.0911450240883892,0.9088549759116108,0.6875615130446239,-0.11143292995110032,0.2857142857142857,0.6662812033452004,-0.0025971039162420773,-0.008708810443194544,-0.02034500539951805,0.375603648721159,0.19143465014571054,0.012683740719222077,35,0,25,0,17,-0.036175142981797914,0.9638248570182021,0.7860725038773199,-0.07712657046083904,0.35294117647058826,0.6202126355316383,-0.0021130132352639285,-0.007722269462283878,-0.01225622629556627,0.3040600965837954,0.20724102392273153,0.010321538993948005,17,0,14,0,11,0.029469057623907613,1.0294690576239076,1.766856317538803,-0.05527864243159342,0.36363636363636365,1.3546257099280623,0.002923015010601195,-0.0067227126552746284,-0.02034500539951805,0.5902343051332498,0.28100524218990325,0.015705525103785655,11,0,7,0,7,-0.08402595221084497,0.915974047789155,0.17904769873919735,-0.08910021035276317,0.0,0.0,-0.012447225312228435,-0.011651992624235826,-0.019627175624153663,0.375603648721159,0.0,0.013946638012346968,7,0,4,0,9,-0.10043556524164399,0.899564434758356,0.27564046260600505,-0.10541891839260942,0.0,0.0,-0.011675927001666472,-0.011651992624235826,-0.019627175624153663,0.3,0.017361111111109242,0.013916799676647815,9,0,6,0,7,-0.08402595221084497,0.915974047789155,0.10128825891190506,-0.08910021035276317,0.0,0.0,-0.012447225312228435,-0.011651992624235826,-0.019627175624153663,0.5,0.0,0.013946638012346968,7,0,4,0,"{""armed_peak_drawdown_next_open"": 18, ""hard_stop"": 17}",0.08393184150508787,False
HYPE_1M_EMA_V35_OVERLAY_FAST30_SLOW120_v35_no_volume_exhaust_arm2p2_dd1p8_sl1p5,30,120,v35_no_volume,exhaust_arm2p2_dd1p8_sl1p5,3.0,15.0,35,-0.0911450240883892,0.9088549759116108,0.6875615130446239,-0.11143292995110032,0.2857142857142857,0.6662812033452004,-0.0025971039162420773,-0.008708810443194544,-0.02034500539951805,0.375603648721159,0.19143465014571054,0.012683740719222077,35,0,25,0,17,-0.036175142981797914,0.9638248570182021,0.7860725038773199,-0.07712657046083904,0.35294117647058826,0.6202126355316383,-0.0021130132352639285,-0.007722269462283878,-0.01225622629556627,0.3040600965837954,0.20724102392273153,0.010321538993948005,17,0,14,0,11,0.029469057623907613,1.0294690576239076,1.766856317538803,-0.05527864243159342,0.36363636363636365,1.3546257099280623,0.002923015010601195,-0.0067227126552746284,-0.02034500539951805,0.5902343051332498,0.28100524218990325,0.015705525103785655,11,0,7,0,7,-0.08402595221084497,0.915974047789155,0.17904769873919735,-0.08910021035276317,0.0,0.0,-0.012447225312228435,-0.011651992624235826,-0.019627175624153663,0.375603648721159,0.0,0.013946638012346968,7,0,4,0,9,-0.10043556524164399,0.899564434758356,0.27564046260600505,-0.10541891839260942,0.0,0.0,-0.011675927001666472,-0.011651992624235826,-0.019627175624153663,0.3,0.017361111111109242,0.013916799676647815,9,0,6,0,7,-0.08402595221084497,0.915974047789155,0.10128825891190506,-0.08910021035276317,0.0,0.0,-0.012447225312228435,-0.011651992624235826,-0.019627175624153663,0.5,0.0,0.013946638012346968,7,0,4,0,"{""armed_peak_drawdown_next_open"": 18, ""hard_stop"": 17}",0.08393184150508787,False
HYPE_1M_EMA_V35_OVERLAY_FAST21_SLOW96_v35_no_volume_staged_p2p2_dd1p5_sl1p5,21,96,v35_no_volume,staged_p2p2_dd1p5_sl1p5,1.0,15.0,54,-0.08215655508190056,0.9178434449180994,0.714602296151973,-0.08957153613491142,0.2962962962962963,0.37834535099612565,-0.0015785271151927292,-0.0025748973988276567,-0.008664639404016903,0.5795027723126454,0.1952610024578496,0.00405735922831553,54,0,31,28,26,-0.03510428621977435,0.9648957137802257,0.7917956079397083,-0.03510428621977435,0.34615384615384615,0.32118767361789663,-0.0013692740565020023,-0.0020316675089498957,-0.008664639404016903,0.46503308889286354,0.22305656812791333,0.0028957436704815254,26,0,17,15,19,-0.03050479688807617,0.9694952031119238,0.5448986370532242,-0.046289713544366395,0.2631578947368421,0.45916253241389743,-0.0016168216216113042,-0.002886813381936802,-0.007970604046593497,1.0194956179574315,0.1793225712523665,0.00529529995305528,19,0,10,9,9,-0.01883382275490797,0.981166177245092,0.6889172350010514,-0.026760369111380022,0.2222222222222222,0.32120210911618935,-0.002102191993415614,-0.0031890065938817145,-0.006685581804158845,0.4829189769272044,0.14027672214986667,0.00521152639706729,9,0,4,4,13,-0.024780501450777592,0.9752194985492224,0.7367521766988987,-0.032659006379158306,0.23076923076923078,0.27824414086167276,-0.0019220587633930956,-0.0028869128611204707,-0.006685581804158845,0.43333333333333335,0.151707248799599,0.004578426141655402,13,0,7,7,9,-0.01883382275490797,0.981166177245092,0.6089330105980287,-0.026760369111380022,0.2222222222222222,0.32120210911618935,-0.002102191993415614,-0.0031890065938817145,-0.006685581804158845,0.6428571428571429,0.14027672214986667,0.00521152639706729,9,0,4,4,"{""armed_peak_drawdown_next_open"": 26, ""hard_stop"": 26, ""opposite_cross"": 2}",0.0828173583028951,False
HYPE_1M_EMA_V35_OVERLAY_FAST30_SLOW120_v35_no_volume_staged_p2p2_dd1p5_sl1p5,30,120,v35_no_volume,staged_p2p2_dd1p5_sl1p5,3.0,15.0,35,-0.09147312496013638,0.9085268750398636,0.6865891074455456,-0.0949500880512264,0.34285714285714286,0.5601337662592619,-0.002665725573750793,-0.004904576206423591,-0.02034500539951805,0.375603648721159,0.22064332635437323,0.010796813891049119,35,0,25,24,17,-0.020086542339750824,0.9799134576602492,0.8758524907680448,-0.05442027522951021,0.4117647058823529,0.6769138110670886,-0.0011663757686317792,-0.002280489071179999,-0.010027192655105373,0.3040600965837954,0.28489219196263743,0.0072372726334016535,17,0,14,14,11,-0.0047314179220008246,0.9952685820779992,0.9112403582065066,-0.05527864243159353,0.45454545454545453,0.9622265252460532,-0.00027574714444910715,-0.006557191500094534,-0.02034500539951805,0.5902343051332498,0.23182028448059397,0.016271364306506525,11,0,7,7,7,-0.06844229610264396,0.931557703897356,0.24920611321626265,-0.0720073989550275,0.0,0.0,-0.01006268406079962,-0.011651992624235826,-0.01923529182812394,0.375603648721159,0.03068475452196739,0.011164673219013349,7,0,4,3,9,-0.07509662729847677,0.9249033727015232,0.38656561508645054,-0.07919991978599983,0.1111111111111111,0.007828901531843482,-0.008619697139834733,-0.0077506230360815335,-0.01923529182812394,0.3,0.06606912144703128,0.010478541082087109,9,0,6,5,7,-0.06844229610264396,0.931557703897356,0.15729129115730897,-0.0720073989550275,0.0,0.0,-0.01006268406079962,-0.011651992624235826,-0.01923529182812394,0.5,0.03068475452196739,0.011164673219013349,7,0,4,3,"{""armed_peak_drawdown_next_open"": 22, ""hard_stop"": 13}",0.06904516522020687,False
HYPE_1M_EMA_V35_OVERLAY_FAST30_SLOW120_v35_no_volume_devtrail_arm2_dd1p5_sl1p5,30,120,v35_no_volume,devtrail_arm2_dd1p5_sl1p5,3.0,15.0,35,-0.09379354139406981,0.9062064586059302,0.6797412075469854,-0.1028948108435136,0.2857142857142857,0.6170667611612513,-0.0026951705498242384,-0.006657739767593259,-0.02034500539951805,0.375603648721159,0.2146257320489475,0.01082901933362945,35,0,25,0,17,-0.041317590113218006,0.958682409886782,0.759074649045068,-0.06550557632262066,0.35294117647058826,0.4526473315917477,-0.0024567425948021277,-0.0030403038330538107,-0.010726080528355605,0.3040600965837954,0.2334697631525312,0.008608287386207648,17,0,14,0,11,0.02393842858679429,1.0239384285867943,1.5898330059140928,-0.05527864243159342,0.36363636363636365,1.295961568785316,0.0024387782413622743,-0.012057698558890212,-0.02034500539951805,0.5902343051332498,0.3031732021327364,0.013285386382114007,11,0,7,0,7,-0.07683665579932786,0.9231633442006721,0.208695469950736,-0.08036963315312617,0.0,0.0,-0.011341843683885312,-0.011651992624235826,-0.01923529182812394,0.375603648721159,0.016795865633076067,0.012657026112613323,7,0,4,0,9,-0.08827439851519214,0.9117256014848079,0.32459814013113364,-0.09176360324061694,0.0,0.0,-0.010198520682253664,-0.011651992624235826,-0.01923529182812394,0.3,0.047666343669248504,0.012254717567308407,9,0,6,0,7,-0.07683665579932786,0.9231633442006721,0.12420589709167683,-0.08036963315312617,0.0,0.0,-0.011341843683885312,-0.011651992624235826,-0.01923529182812394,0.5,0.016795865633076067,0.012657026112613323,7,0,4,0,"{""armed_peak_drawdown_next_open"": 22, ""hard_stop"": 13}",0.0607103794009457,False
HYPE_1M_EMA_V35_OVERLAY_FAST21_SLOW55_v35_relaxed_adx_volume_devtrail_arm2_dd1p5_sl1p5,21,55,v35_relaxed_adx_volume,devtrail_arm2_dd1p5_sl1p5,1.0,15.0,48,-0.0844813553637489,0.9155186446362511,0.7075337971527809,-0.08487205731759961,0.3333333333333333,0.334879181643497,-0.0018302898707853509,-0.00286131053123828,-0.006828654126009135,0.515113575389018,0.1932311497762796,0.004613754938047323,45,3,26,0,26,-0.03452245056127967,0.9654775494387203,0.7949199480477865,-0.03774600090494151,0.34615384615384615,0.37573076562720414,-0.0013453827666747113,-0.002110558979983522,-0.0063752400930685,0.46503308889286354,0.20880238613729557,0.003332577249436556,23,3,15,0,10,-0.01770278066633124,0.9822972193336688,0.7046493556210564,-0.01803888395734532,0.3,0.3809330939550575,-0.0017770623837730965,-0.0027914877059811425,-0.006828654126009135,0.5365766410302272,0.16164233598013528,0.005921216951102126,10,0,7,0,12,-0.03465600562563165,0.9653439943743684,0.500948065449248,-0.03896575006197123,0.3333333333333333,0.2586132590712962,-0.002925278168868615,-0.005331413628896107,-0.0068122247910258876,0.6438919692362726,0.18514351273764545,0.0064533912810775,12,0,4,0,15,-0.04285992430452579,0.9571400756954742,0.5866468190569898,-0.04285992430452579,0.26666666666666666,0.21917753347507013,-0.0029081673553058448,-0.004848599265459939,-0.0068122247910258876,0.5,0.15087403820363782,0.006131413090633499,15,0,6,0,12,-0.03465600562563165,0.9653439943743684,0.39844364683324845,-0.03896575006197123,0.3333333333333333,0.2586132590712962,-0.002925278168868615,-0.005331413628896107,-0.0068122247910258876,0.8571428571428571,0.18514351273764545,0.0064533912810775,12,0,4,0,"{""armed_peak_drawdown_next_open"": 25, ""hard_stop"": 20, ""opposite_cross"": 3}",0.039545377191263886,False
HYPE_1M_EMA_V35_OVERLAY_FAST21_SLOW72_v35_full_devtrail_arm2p2_dd1p8_sl1p5,21,72,v35_full,devtrail_arm2p2_dd1p8_sl1p5,2.0,15.0,20,-0.07240826263080102,0.927591737369199,0.7448159671378194,-0.08746394865363782,0.25,0.5200591595600057,-0.0036656764474455065,-0.008798931094934122,-0.016042002579980227,0.21463065641209086,0.14774813135404724,0.013341415470797813,19,1,10,0,8,0.007106302982573975,1.007106302982574,1.0473467146546929,-0.028688838841630204,0.25,1.1836756676601534,0.0010098047120638582,-0.005893156191041801,-0.01278673873741731,0.14308710427472726,0.1920737818929903,0.010880005965547834,7,1,6,0,5,-0.02805924868842624,0.9719407513115738,0.5724781637342835,-0.02805924868842624,0.2,0.37218133818924887,-0.005610942081202738,-0.010047767313162367,-0.016042002579980227,0.2682883205151136,0.1233779608650877,0.015709764418751382,5,0,2,0,7,-0.052363530777977174,0.9476364692220228,0.34850943632213544,-0.052363530777977174,0.2857142857142857,0.1677400757805919,-0.007619608034201045,-0.012295880193506133,-0.013722254552577359,0.375603648721159,0.11449750965879778,0.014462777085402381,7,0,2,0,9,-0.07156286533276901,0.928437134667231,0.4049363081779426,-0.07156286533276901,0.2222222222222222,0.12729255069375622,-0.008189015780562546,-0.011029561592322264,-0.013722254552577359,0.3,0.08905361862350938,0.014218149965224204,9,0,3,0,7,-0.052363530777977174,0.9476364692220228,0.24581045897109338,-0.052363530777977174,0.2857142857142857,0.1677400757805919,-0.007619608034201045,-0.012295880193506133,-0.013722254552577359,0.5,0.11449750965879778,0.014462777085402381,7,0,2,0,"{""armed_peak_drawdown_next_open"": 8, ""hard_stop"": 11, ""opposite_cross"": 1}",0.03465134155434424,False
HYPE_1M_EMA_V35_OVERLAY_FAST21_SLOW72_v35_full_exhaust_arm2p2_dd1p8_sl1p5,21,72,v35_full,exhaust_arm2p2_dd1p8_sl1p5,2.0,15.0,20,-0.07240826263080102,0.927591737369199,0.7448159671378194,-0.08746394865363782,0.25,0.5200591595600057,-0.0036656764474455065,-0.008798931094934122,-0.016042002579980227,0.21463065641209086,0.14774813135404724,0.013341415470797813,19,1,10,0,8,0.007106302982573975,1.007106302982574,1.0473467146546929,-0.028688838841630204,0.25,1.1836756676601534,0.0010098047120638582,-0.005893156191041801,-0.01278673873741731,0.14308710427472726,0.1920737818929903,0.010880005965547834,7,1,6,0,5,-0.02805924868842624,0.9719407513115738,0.5724781637342835,-0.02805924868842624,0.2,0.37218133818924887,-0.005610942081202738,-0.010047767313162367,-0.016042002579980227,0.2682883205151136,0.1233779608650877,0.015709764418751382,5,0,2,0,7,-0.052363530777977174,0.9476364692220228,0.34850943632213544,-0.052363530777977174,0.2857142857142857,0.1677400757805919,-0.007619608034201045,-0.012295880193506133,-0.013722254552577359,0.375603648721159,0.11449750965879778,0.014462777085402381,7,0,2,0,9,-0.07156286533276901,0.928437134667231,0.4049363081779426,-0.07156286533276901,0.2222222222222222,0.12729255069375622,-0.008189015780562546,-0.011029561592322264,-0.013722254552577359,0.3,0.08905361862350938,0.014218149965224204,9,0,3,0,7,-0.052363530777977174,0.9476364692220228,0.24581045897109338,-0.052363530777977174,0.2857142857142857,0.1677400757805919,-0.007619608034201045,-0.012295880193506133,-0.013722254552577359,0.5,0.11449750965879778,0.014462777085402381,7,0,2,0,"{""armed_peak_drawdown_next_open"": 8, ""hard_stop"": 11, ""opposite_cross"": 1}",0.03465134155434424,False
HYPE_1M_EMA_V35_OVERLAY_FAST21_SLOW72_v35_full_plus_1m_adx20_staged_p2p2_dd1p5_sl1p5,21,72,v35_full_plus_1m_adx20,staged_p2p2_dd1p5_sl1p5,2.0,15.0,11,-0.011721135889925738,0.9882788641100743,0.9548370102216841,-0.02637664932211692,0.36363636363636365,0.7624631518318613,-0.0010067090408086919,-0.0010633683878663565,-0.013550657988963596,0.11804686102664996,0.2117314940599641,0.010185625491824961,10,1,8,6,7,0.014294635717447823,1.0142946357174478,1.097157930480269,-0.02034436993706934,0.42857142857142855,1.8092836801414525,0.0021049214866916,-0.0007466741777528681,-0.01278673873741731,0.12520121624038635,0.2723037818031851,0.009201621495783947,6,1,6,5,2,3.1605866505080016e-05,1.000031605866505,1.000619608457304,-0.008508814102564322,0.5,1.0149215671164828,1.914416336646057e-05,1.914416336646057e-05,-0.002565972222222321,0.10731532820604543,0.2114599810186547,0.011387393939274792,2,0,2,1,2,-0.025679920915294252,0.9743200790847057,0.6005784879181533,-0.025679920915294252,0.0,0.0,-0.012923269091234865,-0.012923269091234865,-0.013550657988963596,0.10731532820604543,0.0,0.012427871030518678,2,0,0,0,2,-0.025679920915294252,0.9743200790847057,0.7285219171655123,-0.025679920915294252,0.0,0.0,-0.012923269091234865,-0.012923269091234865,-0.013550657988963596,0.06666666666666667,0.0,0.012427871030518678,2,0,0,0,2,-0.025679920915294252,0.9743200790847057,0.5072641723967257,-0.025679920915294252,0.0,0.0,-0.012923269091234865,-0.012923269091234865,-0.013550657988963596,0.14285714285714285,0.0,0.012427871030518678,2,0,0,0,"{""armed_peak_drawdown_next_open"": 8, ""hard_stop"": 3}",0.028489474998385833,False
HYPE_1M_EMA_V35_OVERLAY_FAST13_SLOW48_v35_early_adx14_di_staged_p2p2_dd1p5_sl1p5,13,48,v35_early_adx14_di,staged_p2p2_dd1p5_sl1p5,2.0,15.0,26,-0.10423634515964986,0.8957636548403501,0.6495505888984141,-0.12370631493685624,0.2692307692307692,0.37856946342387915,-0.004180611828892759,-0.008276516734820768,-0.01993601707216752,0.2790198533357181,0.15292894719014846,0.011684822789244206,20,6,7,4,16,-0.06953585777620164,0.9304641422237984,0.6244826413130277,-0.07561293732185159,0.1875,0.3387537803717551,-0.00445373795000981,-0.008059156795871766,-0.012750480186137,0.2861742085494545,0.13090525066723763,0.009803346402188225,12,4,4,2,7,-0.04558211435166459,0.9544178856483354,0.40078100055319,-0.057519275866639075,0.2857142857142857,0.215085817809832,-0.006598542917384277,-0.009640199224597686,-0.01993601707216752,0.375603648721159,0.09275605263642103,0.01778947409192552,6,1,1,1,3,0.008684219903412282,1.0086842199034123,1.1846680246732184,-0.008299538200612022,0.6666666666666666,2.0547213422054784,0.00291790002354505,0.008311258278146053,-0.008299538200612019,0.16097299230906814,0.4107920826043702,0.0074751771472863675,2,1,2,1,5,-0.020954986587562563,0.9790450134124374,0.7727204083156736,-0.03593861651675667,0.4,0.4502415462754162,-0.004164503245226011,-0.008299538200612019,-0.01993601707216752,0.16666666666666666,0.24647524956262212,0.011773287845615422,3,2,2,1,3,0.008684219903412282,1.0086842199034123,1.253058023364398,-0.008299538200612022,0.6666666666666666,2.0547213422054784,0.00291790002354505,0.008311258278146053,-0.008299538200612019,0.21428571428571427,0.4107920826043702,0.0074751771472863675,2,1,2,1,"{""armed_peak_drawdown_next_open"": 7, ""hard_stop"": 13, ""opposite_cross"": 6}",0.016688281131247318,False
HYPE_1M_EMA_V35_OVERLAY_FAST21_SLOW72_v35_full_plus_1m_adx20_devtrail_arm2p2_dd1p8_sl1p5,21,72,v35_full_plus_1m_adx20,devtrail_arm2p2_dd1p8_sl1p5,2.0,15.0,11,-0.011563786121691288,0.9884362138783087,0.9554330411130237,-0.034371306478983565,0.2727272727272727,0.8704608763927004,-0.0009293172658385553,-0.008357882989798667,-0.016042002579980227,0.11804686102664996,0.19577091449721465,0.01315362980330463,10,1,7,0,7,0.01416112672729275,1.0141611267272927,1.0962148296614118,-0.028688838841630426,0.2857142857142857,1.4060618991789204,0.00214782174144725,-0.004829997888463719,-0.01278673873741731,0.12520121624038635,0.21951289359198892,0.01143483350867412,6,1,6,0,2,0.00032249673229389764,1.000322496732294,1.006339430619553,-0.019929059920873682,0.5,1.0367345700872963,0.0002946480340574355,0.0002946480340574355,-0.016042002579980227,0.10731532820604543,0.30844490216271925,0.019895175607297366,2,0,1,0,2,-0.025679920915294252,0.9743200790847057,0.6005784879181533,-0.025679920915294252,0.0,0.0,-0.012923269091234865,-0.012923269091234865,-0.013550657988963596,0.10731532820604543,0.0,0.012427871030518678,2,0,0,0,2,-0.025679920915294252,0.9743200790847057,0.7285219171655123,-0.025679920915294252,0.0,0.0,-0.012923269091234865,-0.012923269091234865,-0.013550657988963596,0.06666666666666667,0.0,0.012427871030518678,2,0,0,0,2,-0.025679920915294252,0.9743200790847057,0.5072641723967257,-0.025679920915294252,0.0,0.0,-0.012923269091234865,-0.012923269091234865,-0.013550657988963596,0.14285714285714285,0.0,0.012427871030518678,2,0,0,0,"{""armed_peak_drawdown_next_open"": 6, ""hard_stop"": 5}",0.014384600920158142,False
HYPE_1M_EMA_V35_OVERLAY_FAST21_SLOW72_v35_full_plus_1m_adx20_exhaust_arm2p2_dd1p8_sl1p5,21,72,v35_full_plus_1m_adx20,exhaust_arm2p2_dd1p8_sl1p5,2.0,15.0,11,-0.011563786121691288,0.9884362138783087,0.9554330411130237,-0.034371306478983565,0.2727272727272727,0.8704608763927004,-0.0009293172658385553,-0.008357882989798667,-0.016042002579980227,0.11804686102664996,0.19577091449721465,0.01315362980330463,10,1,7,0,7,0.01416112672729275,1.0141611267272927,1.0962148296614118,-0.028688838841630426,0.2857142857142857,1.4060618991789204,0.00214782174144725,-0.004829997888463719,-0.01278673873741731,0.12520121624038635,0.21951289359198892,0.01143483350867412,6,1,6,0,2,0.00032249673229389764,1.000322496732294,1.006339430619553,-0.019929059920873682,0.5,1.0367345700872963,0.0002946480340574355,0.0002946480340574355,-0.016042002579980227,0.10731532820604543,0.30844490216271925,0.019895175607297366,2,0,1,0,2,-0.025679920915294252,0.9743200790847057,0.6005784879181533,-0.025679920915294252,0.0,0.0,-0.012923269091234865,-0.012923269091234865,-0.013550657988963596,0.10731532820604543,0.0,0.012427871030518678,2,0,0,0,2,-0.025679920915294252,0.9743200790847057,0.7285219171655123,-0.025679920915294252,0.0,0.0,-0.012923269091234865,-0.012923269091234865,-0.013550657988963596,0.06666666666666667,0.0,0.012427871030518678,2,0,0,0,2,-0.025679920915294252,0.9743200790847057,0.5072641723967257,-0.025679920915294252,0.0,0.0,-0.012923269091234865,-0.012923269091234865,-0.013550657988963596,0.14285714285714285,0.0,0.012427871030518678,2,0,0,0,"{""armed_peak_drawdown_next_open"": 6, ""hard_stop"": 5}",0.014384600920158142,False
HYPE_1M_EMA_V35_OVERLAY_FAST21_SLOW96_v35_no_volume_devtrail_arm2p2_dd1p8_sl1p5,21,96,v35_no_volume,devtrail_arm2p2_dd1p8_sl1p5,2.0,15.0,54,-0.11806235664840559,0.8819376433515944,0.6111295365451422,-0.13475868280598458,0.25925925925925924,0.6092896460472156,-0.0022607929966142423,-0.006203201509087927,-0.017329278808033807,0.5795027723126454,0.18386269806084626,0.008996641445016142,54,0,29,0,26,-0.07864228383543681,0.9213577161645632,0.5856205620778696,-0.07864228383543681,0.2692307692307692,0.3490905913285681,-0.0031221536621701064,-0.005723933312705373,-0.017329278808033807,0.46503308889286354,0.1714094574282526,0.007075329841060576,26,0,15,0,19,-0.006398433051496011,0.993601566948504,0.8817891192860758,-0.0583326025616242,0.2631578947368421,0.9686381917505803,-0.0002124142374324014,-0.009337793776642674,-0.015941208093186995,1.0194956179574315,0.22367440288690035,0.011346016388634389,19,0,10,0,9,-0.03662064609951321,0.9633793539004868,0.4813408093021629,-0.05485877895103031,0.2222222222222222,0.3757526182330869,-0.004096772898836744,-0.006917208302340658,-0.01337116360831769,0.4829189769272044,0.1431556653855935,0.010301990320140786,9,0,4,0,13,-0.06227043986560321,0.9377295601343968,0.4571354059613362,-0.08002298586659684,0.15384615384615385,0.2582470440025528,-0.004903546065201011,-0.006917208302340658,-0.01337116360831769,0.43333333333333335,0.09543711025706232,0.010304566533260192,13,0,7,0,9,-0.03662064609951321,0.9633793539004868,0.37781921119925066,-0.05485877895103031,0.2222222222222222,0.3757526182330869,-0.004096772898836744,-0.006917208302340658,-0.01337116360831769,0.6428571428571429,0.1431556653855935,0.010301990320140786,9,0,4,0,"{""armed_peak_drawdown_next_open"": 22, ""hard_stop"": 30, ""opposite_cross"": 2}",0.008386432383090336,False
HYPE_1M_EMA_V35_OVERLAY_FAST21_SLOW96_v35_no_volume_exhaust_arm2p2_dd1p8_sl1p5,21,96,v35_no_volume,exhaust_arm2p2_dd1p8_sl1p5,2.0,15.0,54,-0.11806235664840559,0.8819376433515944,0.6111295365451422,-0.13475868280598458,0.25925925925925924,0.6092896460472156,-0.0022607929966142423,-0.006203201509087927,-0.017329278808033807,0.5795027723126454,0.18386269806084626,0.008996641445016142,54,0,29,0,26,-0.07864228383543681,0.9213577161645632,0.5856205620778696,-0.07864228383543681,0.2692307692307692,0.3490905913285681,-0.0031221536621701064,-0.005723933312705373,-0.017329278808033807,0.46503308889286354,0.1714094574282526,0.007075329841060576,26,0,15,0,19,-0.006398433051496011,0.993601566948504,0.8817891192860758,-0.0583326025616242,0.2631578947368421,0.9686381917505803,-0.0002124142374324014,-0.009337793776642674,-0.015941208093186995,1.0194956179574315,0.22367440288690035,0.011346016388634389,19,0,10,0,9,-0.03662064609951321,0.9633793539004868,0.4813408093021629,-0.05485877895103031,0.2222222222222222,0.3757526182330869,-0.004096772898836744,-0.006917208302340658,-0.01337116360831769,0.4829189769272044,0.1431556653855935,0.010301990320140786,9,0,4,0,13,-0.06227043986560321,0.9377295601343968,0.4571354059613362,-0.08002298586659684,0.15384615384615385,0.2582470440025528,-0.004903546065201011,-0.006917208302340658,-0.01337116360831769,0.43333333333333335,0.09543711025706232,0.010304566533260192,13,0,7,0,9,-0.03662064609951321,0.9633793539004868,0.37781921119925066,-0.05485877895103031,0.2222222222222222,0.3757526182330869,-0.004096772898836744,-0.006917208302340658,-0.01337116360831769,0.6428571428571429,0.1431556653855935,0.010301990320140786,9,0,4,0,"{""armed_peak_drawdown_next_open"": 22, ""hard_stop"": 30, ""opposite_cross"": 2}",0.008386432383090336,False
