name,fast_ema,slow_ema,overlay_filter,exit_model,exposure,month,trades,total_return,final_equity,annualized_multiple,max_dd,win_rate,profit_factor,avg_trade,median_trade,worst_trade,trades_per_day,avg_mfe_capture,avg_giveback,long_trades,short_trades,armed_trades,partial_trades
HYPE_1M_EMA_V35_OVERLAY_FAST21_SLOW72_v35_no_volume_devtrail_arm2p2_dd1p8_sl1p5,21,72,v35_no_volume,devtrail_arm2p2_dd1p8_sl1p5,2.0,2026-06,18,-0.03473950937560211,0.9652604906243979,0.43779797457802566,-0.06279783314431353,0.3333333333333333,0.7504249128611407,-0.001805355106657725,-0.009657294236791177,-0.013722254552577359,1.1512836457315447,0.18404247298414894,0.012120324587112234,18,0,8,0
HYPE_1M_EMA_V35_OVERLAY_FAST21_SLOW72_v35_no_volume_exhaust_arm2p2_dd1p8_sl1p5,21,72,v35_no_volume,exhaust_arm2p2_dd1p8_sl1p5,2.0,2026-04,19,-0.04500708491631278,0.9549929150836872,0.45073299626703045,-0.055438800552523815,0.2631578947368421,0.4371561850516258,-0.00240106342416401,-0.005731206815317355,-0.007754408453437664,0.9001480506662279,0.15863265293142942,0.00589130075919828,18,1,11,0
HYPE_1M_EMA_V35_OVERLAY_FAST21_SLOW72_v35_no_volume_exhaust_arm2p2_dd1p8_sl1p5,21,72,v35_no_volume,exhaust_arm2p2_dd1p8_sl1p5,2.0,2026-05,26,0.08802393710673906,1.088023937106739,23.358184757914,-0.03364711435270917,0.5,1.7070760300303798,0.003377798862843407,-0.0008675829301975054,-0.016042002579980227,2.6587132509586704,0.3179312326111619,0.011554134577891673,26,0,16,0
HYPE_1M_EMA_V35_OVERLAY_FAST21_SLOW72_v35_no_volume_exhaust_arm2p2_dd1p8_sl1p5,21,72,v35_no_volume,exhaust_arm2p2_dd1p8_sl1p5,2.0,2026-06,18,-0.03473950937560211,0.9652604906243979,0.43779797457802566,-0.06279783314431353,0.3333333333333333,0.7504249128611407,-0.001805355106657725,-0.009657294236791177,-0.013722254552577359,1.1512836457315447,0.18404247298414894,0.012120324587112234,18,0,8,0
HYPE_1M_EMA_V35_OVERLAY_FAST30_SLOW120_v35_relaxed_adx_volume_devtrail_arm2p2_dd1p8_sl1p5,30,120,v35_relaxed_adx_volume,devtrail_arm2p2_dd1p8_sl1p5,2.0,2026-04,6,0.02791398979275206,1.027913989792752,1.5762004078493563,-0.012868163185894121,0.8333333333333334,5.144698609342614,0.004617743494802858,0.005408711552167381,-0.006684795103403582,0.27149321266968324,0.4916952320965786,0.005882713636105523,4,2,5,0
HYPE_1M_EMA_V35_OVERLAY_FAST30_SLOW120_v35_relaxed_adx_volume_devtrail_arm2p2_dd1p8_sl1p5,30,120,v35_relaxed_adx_volume,devtrail_arm2p2_dd1p8_sl1p5,2.0,2026-05,9,0.026947228642159038,1.026947228642159,1.8208203005650698,-0.033594979696912164,0.4444444444444444,1.654332815788103,0.0030832371341739137,-0.006454701326131016,-0.013563336933012034,0.5553413035094484,0.2661219826769843,0.010230235513951068,9,0,6,0
HYPE_1M_EMA_V35_OVERLAY_FAST30_SLOW120_v35_relaxed_adx_volume_devtrail_arm2p2_dd1p8_sl1p5,30,120,v35_relaxed_adx_volume,devtrail_arm2p2_dd1p8_sl1p5,2.0,2026-06,5,-0.04531746193050035,0.9546825380694997,0.33226509064760035,-0.04531746193050035,0.0,0.0,-0.009226175067782514,-0.010342740983891315,-0.013084783749435776,0.3252326316740446,0.0,0.011159213136107838,5,0,3,0
HYPE_1M_EMA_V35_OVERLAY_FAST30_SLOW120_v35_relaxed_adx_volume_exhaust_arm2p2_dd1p8_sl1p5,30,120,v35_relaxed_adx_volume,exhaust_arm2p2_dd1p8_sl1p5,2.0,2026-04,6,0.02791398979275206,1.027913989792752,1.5762004078493563,-0.012868163185894121,0.8333333333333334,5.144698609342614,0.004617743494802858,0.005408711552167381,-0.006684795103403582,0.27149321266968324,0.4916952320965786,0.005882713636105523,4,2,5,0
HYPE_1M_EMA_V35_OVERLAY_FAST30_SLOW120_v35_relaxed_adx_volume_exhaust_arm2p2_dd1p8_sl1p5,30,120,v35_relaxed_adx_volume,exhaust_arm2p2_dd1p8_sl1p5,2.0,2026-05,9,0.026947228642159038,1.026947228642159,1.8208203005650698,-0.033594979696912164,0.4444444444444444,1.654332815788103,0.0030832371341739137,-0.006454701326131016,-0.013563336933012034,0.5553413035094484,0.2661219826769843,0.010230235513951068,9,0,6,0
HYPE_1M_EMA_V35_OVERLAY_FAST30_SLOW120_v35_relaxed_adx_volume_exhaust_arm2p2_dd1p8_sl1p5,30,120,v35_relaxed_adx_volume,exhaust_arm2p2_dd1p8_sl1p5,2.0,2026-06,5,-0.04531746193050035,0.9546825380694997,0.33226509064760035,-0.04531746193050035,0.0,0.0,-0.009226175067782514,-0.010342740983891315,-0.013084783749435776,0.3252326316740446,0.0,0.011159213136107838,5,0,3,0
HYPE_1M_EMA_V35_OVERLAY_FAST21_SLOW72_v35_no_volume_devtrail_arm2p2_dd1p8_sl1p5,21,72,v35_no_volume,devtrail_arm2p2_dd1p8_sl1p5,1.0,2026-04,19,-0.022657317252322895,0.9773426827476771,0.6726193464135223,-0.02803766979041833,0.2631578947368421,0.4371561850516258,-0.001200531712082005,-0.0028656034076586776,-0.003877204226718832,0.9001480506662279,0.15863265293142942,0.00294565037959914,18,1,11,0
HYPE_1M_EMA_V35_OVERLAY_FAST21_SLOW72_v35_no_volume_devtrail_arm2p2_dd1p8_sl1p5,21,72,v35_no_volume,devtrail_arm2p2_dd1p8_sl1p5,1.0,2026-05,26,0.04397918439668813,1.0439791843966881,4.990414515839293,-0.01690028344366601,0.5,1.7070760300303798,0.0016888994314217035,-0.0004337914650987527,-0.008021001289990113,2.6587132509586704,0.3179312326111619,0.005777067288945836,26,0,16,0
HYPE_1M_EMA_V35_OVERLAY_FAST21_SLOW72_v35_no_volume_devtrail_arm2p2_dd1p8_sl1p5,21,72,v35_no_volume,devtrail_arm2p2_dd1p8_sl1p5,1.0,2026-06,18,-0.016829757931696276,0.9831702420683037,0.6726609681423308,-0.03178450863760973,0.3333333333333333,0.7504249128611407,-0.0009026775533288625,-0.004828647118395589,-0.006861127276288679,1.1512836457315447,0.18404247298414894,0.006060162293556117,18,0,8,0
HYPE_1M_EMA_V35_OVERLAY_FAST21_SLOW72_v35_no_volume_exhaust_arm2p2_dd1p8_sl1p5,21,72,v35_no_volume,exhaust_arm2p2_dd1p8_sl1p5,1.0,2026-04,19,-0.022657317252322895,0.9773426827476771,0.6726193464135223,-0.02803766979041833,0.2631578947368421,0.4371561850516258,-0.001200531712082005,-0.0028656034076586776,-0.003877204226718832,0.9001480506662279,0.15863265293142942,0.00294565037959914,18,1,11,0
HYPE_1M_EMA_V35_OVERLAY_FAST21_SLOW72_v35_no_volume_exhaust_arm2p2_dd1p8_sl1p5,21,72,v35_no_volume,exhaust_arm2p2_dd1p8_sl1p5,1.0,2026-05,26,0.04397918439668813,1.0439791843966881,4.990414515839293,-0.01690028344366601,0.5,1.7070760300303798,0.0016888994314217035,-0.0004337914650987527,-0.008021001289990113,2.6587132509586704,0.3179312326111619,0.005777067288945836,26,0,16,0
HYPE_1M_EMA_V35_OVERLAY_FAST21_SLOW72_v35_no_volume_exhaust_arm2p2_dd1p8_sl1p5,21,72,v35_no_volume,exhaust_arm2p2_dd1p8_sl1p5,1.0,2026-06,18,-0.016829757931696276,0.9831702420683037,0.6726609681423308,-0.03178450863760973,0.3333333333333333,0.7504249128611407,-0.0009026775533288625,-0.004828647118395589,-0.006861127276288679,1.1512836457315447,0.18404247298414894,0.006060162293556117,18,0,8,0
HYPE_1M_EMA_V35_OVERLAY_FAST30_SLOW120_v35_relaxed_adx_volume_devtrail_arm2p2_dd1p8_sl1p5,30,120,v35_relaxed_adx_volume,devtrail_arm2p2_dd1p8_sl1p5,3.0,2026-04,6,0.04202615176743718,1.0420261517674372,1.9746157618458626,-0.0192710352379446,0.8333333333333334,5.144698609342615,0.006926615242204286,0.00811306732825107,-0.010027192655105373,0.27149321266968324,0.4916952320965786,0.008824070454158284,4,2,5,0
HYPE_1M_EMA_V35_OVERLAY_FAST30_SLOW120_v35_relaxed_adx_volume_devtrail_arm2p2_dd1p8_sl1p5,30,120,v35_relaxed_adx_volume,devtrail_arm2p2_dd1p8_sl1p5,3.0,2026-05,9,0.03981142817001282,1.0398114281700128,2.410547561905598,-0.050076815627063676,0.4444444444444444,1.6543328157881032,0.0046248557012608695,-0.009682051989196524,-0.02034500539951805,0.5553413035094484,0.2661219826769843,0.015345353270926601,9,0,6,0
HYPE_1M_EMA_V35_OVERLAY_FAST30_SLOW120_v35_relaxed_adx_volume_devtrail_arm2p2_dd1p8_sl1p5,30,120,v35_relaxed_adx_volume,devtrail_arm2p2_dd1p8_sl1p5,3.0,2026-06,5,-0.06737387213488355,0.9326261278651164,0.19068005103884764,-0.06737387213488355,0.0,0.0,-0.013839262601673768,-0.015514111475836973,-0.019627175624153663,0.3252326316740446,0.0,0.016738819704161755,5,0,3,0
HYPE_1M_EMA_V35_OVERLAY_FAST30_SLOW120_v35_relaxed_adx_volume_exhaust_arm2p2_dd1p8_sl1p5,30,120,v35_relaxed_adx_volume,exhaust_arm2p2_dd1p8_sl1p5,3.0,2026-04,6,0.04202615176743718,1.0420261517674372,1.9746157618458626,-0.0192710352379446,0.8333333333333334,5.144698609342615,0.006926615242204286,0.00811306732825107,-0.010027192655105373,0.27149321266968324,0.4916952320965786,0.008824070454158284,4,2,5,0
HYPE_1M_EMA_V35_OVERLAY_FAST30_SLOW120_v35_relaxed_adx_volume_exhaust_arm2p2_dd1p8_sl1p5,30,120,v35_relaxed_adx_volume,exhaust_arm2p2_dd1p8_sl1p5,3.0,2026-05,9,0.03981142817001282,1.0398114281700128,2.410547561905598,-0.050076815627063676,0.4444444444444444,1.6543328157881032,0.0046248557012608695,-0.009682051989196524,-0.02034500539951805,0.5553413035094484,0.2661219826769843,0.015345353270926601,9,0,6,0
HYPE_1M_EMA_V35_OVERLAY_FAST30_SLOW120_v35_relaxed_adx_volume_exhaust_arm2p2_dd1p8_sl1p5,30,120,v35_relaxed_adx_volume,exhaust_arm2p2_dd1p8_sl1p5,3.0,2026-06,5,-0.06737387213488355,0.9326261278651164,0.19068005103884764,-0.06737387213488355,0.0,0.0,-0.013839262601673768,-0.015514111475836973,-0.019627175624153663,0.3252326316740446,0.0,0.016738819704161755,5,0,3,0
HYPE_1M_EMA_V35_OVERLAY_FAST30_SLOW120_v35_relaxed_adx_volume_devtrail_arm2_dd1p5_sl1p5,30,120,v35_relaxed_adx_volume,devtrail_arm2_dd1p5_sl1p5,1.0,2026-04,6,0.007461625914751746,1.0074616259147517,1.130727917308639,-0.006444484773245662,0.8333333333333334,3.2306194929597676,0.0012426028553411698,0.0013021754486102224,-0.003342397551701791,0.27149321266968324,0.44545262109206657,0.002837893928679225,4,2,5,0
HYPE_1M_EMA_V35_OVERLAY_FAST30_SLOW120_v35_relaxed_adx_volume_devtrail_arm2_dd1p5_sl1p5,30,120,v35_relaxed_adx_volume,devtrail_arm2_dd1p5_sl1p5,1.0,2026-05,9,0.011402060434685835,1.0114020604346858,1.2911484066121028,-0.017955745294791492,0.3333333333333333,1.6101941708904293,0.0012916266216986777,-0.002219246589197753,-0.006781668466506017,0.5553651011312992,0.22951790537519845,0.004141182274038739,9,0,6,0
HYPE_1M_EMA_V35_OVERLAY_FAST30_SLOW120_v35_relaxed_adx_volume_devtrail_arm2_dd1p5_sl1p5,30,120,v35_relaxed_adx_volume,devtrail_arm2_dd1p5_sl1p5,1.0,2026-06,5,-0.02041522193030454,0.9795847780696955,0.6125962248742024,-0.020467624917386407,0.0,0.0,-0.004115335481894742,-0.004019232852963404,-0.005894045480989095,0.3252326316740446,0.020155038759691282,0.0050818545160574045,5,0,3,0
HYPE_1M_EMA_V35_OVERLAY_FAST30_SLOW120_v35_relaxed_adx_volume_devtrail_arm2_dd1p5_sl1p5,30,120,v35_relaxed_adx_volume,devtrail_arm2_dd1p5_sl1p5,2.0,2026-04,6,0.014935004179202682,1.0149350041792027,1.2776314922602412,-0.012868163185894121,0.8333333333333334,3.2306194929597676,0.0024852057106823397,0.0026043508972204447,-0.006684795103403582,0.27149321266968324,0.44545262109206657,0.00567578785735845,4,2,5,0
HYPE_1M_EMA_V35_OVERLAY_FAST30_SLOW120_v35_relaxed_adx_volume_devtrail_arm2_dd1p5_sl1p5,30,120,v35_relaxed_adx_volume,devtrail_arm2_dd1p5_sl1p5,2.0,2026-05,9,0.022358908631100016,1.0223589086311,1.6460633756836485,-0.0356575786296941,0.3333333333333333,1.6101941708904293,0.0025832532433973554,-0.004438493178395506,-0.013563336933012034,0.5553651011312992,0.22951790537519845,0.008282364548077478,9,0,6,0
HYPE_1M_EMA_V35_OVERLAY_FAST30_SLOW120_v35_relaxed_adx_volume_devtrail_arm2_dd1p5_sl1p5,30,120,v35_relaxed_adx_volume,devtrail_arm2_dd1p5_sl1p5,2.0,2026-06,5,-0.040509924363732575,0.9594900756362674,0.3743807527901225,-0.040613168327816584,0.0,0.0,-0.008230670963789485,-0.008038465705926808,-0.01178809096197819,0.3252326316740446,0.020155038759691282,0.010163709032114809,5,0,3,0
HYPE_1M_EMA_V35_OVERLAY_FAST30_SLOW120_v35_relaxed_adx_volume_staged_p2p2_dd1p5_sl1p5,30,120,v35_relaxed_adx_volume,staged_p2p2_dd1p5_sl1p5,1.0,2026-04,6,0.005427570311345109,1.005427570311345,1.093583271488861,-0.006444484773245662,0.8333333333333334,2.6245680536425073,0.0009049920475112768,0.0011450538523579703,-0.003342397551701791,0.27149321266968324,0.3941079346905094,0.003175504736509118,4,2,5,5
HYPE_1M_EMA_V35_OVERLAY_FAST30_SLOW120_v35_relaxed_adx_volume_staged_p2p2_dd1p5_sl1p5,30,120,v35_relaxed_adx_volume,staged_p2p2_dd1p5_sl1p5,1.0,2026-05,9,0.006384555750150289,1.0063845557501503,1.1542390767187987,-0.01566882860369123,0.4444444444444444,1.3745980786401575,0.0007251020583699421,-0.0016348587354745301,-0.006781668466506017,0.5553651011312992,0.22932197416346434,0.004707706837367475,9,0,6,6
HYPE_1M_EMA_V35_OVERLAY_FAST30_SLOW120_v35_relaxed_adx_volume_staged_p2p2_dd1p5_sl1p5,30,120,v35_relaxed_adx_volume,staged_p2p2_dd1p5_sl1p5,1.0,2026-06,5,-0.017412645745468525,0.9825873542545315,0.6587982093114101,-0.018744710417746613,0.0,0.0,-0.003505561393634969,-0.003883997541411942,-0.005894045480989095,0.3252326316740446,0.036821705426360866,0.004472080427797631,5,0,3,3
HYPE_1M_EMA_V35_OVERLAY_FAST30_SLOW120_v35_relaxed_adx_volume_devtrail_arm2_dd1p5_sl1p5,30,120,v35_relaxed_adx_volume,devtrail_arm2_dd1p5_sl1p5,3.0,2026-04,6,0.02241973354641158,1.0224197335464116,1.4425922962911784,-0.01927103523794449,0.8333333333333334,3.2306194929597676,0.003727808566023509,0.003906526345830667,-0.010027192655105373,0.27149321266968324,0.44545262109206657,0.008513681786037675,4,2,5,0
HYPE_1M_EMA_V35_OVERLAY_FAST30_SLOW120_v35_relaxed_adx_volume_devtrail_arm2_dd1p5_sl1p5,30,120,v35_relaxed_adx_volume,devtrail_arm2_dd1p5_sl1p5,3.0,2026-05,9,0.03287062157581144,1.0328706215758114,2.0728840819617322,-0.05310819300277225,0.3333333333333333,1.6101941708904295,0.0038748798650960333,-0.006657739767593259,-0.02034500539951805,0.5553651011312992,0.22951790537519845,0.012423546822116216,9,0,6,0
