name,exit_model,filter_name,fast_ema,slow_ema,exposure,slice,start,end,trades,total_return,final_equity,annualized_multiple,max_dd,win_rate,profit_factor,avg_trade,median_trade,worst_trade,trades_per_day,avg_mfe_capture,avg_giveback,long_trades,short_trades,armed_trades,partial_trades
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm1p8_dd1p8_sl2_slope_adx18,D_exhaust_arm1p8_dd1p8_sl2,slope_adx18,8,21,3.0,train_first_60pct,2026-03-25 00:00:00+00:00,2026-05-19 21:50:24+00:00,451,-0.8588790764472674,0.1411209235527326,2.782487621429381e-06,-0.8672075391218513,0.19068736141906872,0.33609871273229536,-0.004281237663790599,-0.007057662618954071,-0.018959900645312992,8.06653550348775,0.14731429053162537,0.008488722721085373,228,223,100,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm1p8_dd1p8_sl2_slope_adx18,D_exhaust_arm1p8_dd1p8_sl2,slope_adx18,8,21,3.0,val_next_20pct,2026-05-19 21:50:24+00:00,2026-06-07 13:07:12+00:00,136,-0.6176103519625096,0.3823896480374905,6.572979315971044e-09,-0.6186741984895481,0.19852941176470587,0.36293316542246296,-0.006919666903054205,-0.011774927556459033,-0.03129296346414039,7.29744231801109,0.11066950773307431,0.018596316315168723,68,68,18,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm1p8_dd1p8_sl2_slope_adx18,D_exhaust_arm1p8_dd1p8_sl2,slope_adx18,8,21,3.0,fwd_last_20pct,2026-06-07 13:07:12+00:00,2026-06-26 04:24:00+00:00,126,-0.3106484056833936,0.6893515943166064,0.0006818484875490187,-0.4096025027521626,0.2698412698412698,0.677679919708074,-0.002779731438550715,-0.009582302526353555,-0.029685406400876073,6.760865676980862,0.1612680864313431,0.015303505885047638,63,63,30,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm1p8_dd1p8_sl2_slope_adx18,D_exhaust_arm1p8_dd1p8_sl2,slope_adx18,8,21,3.0,recent_30d,2026-05-27 04:24:00+00:00,2026-06-26 04:24:00+00:00,197,-0.5854075977883992,0.41459240221160076,2.210750857422964e-05,-0.5880675505944206,0.23857868020304568,0.5467042461549235,-0.004304711200763095,-0.010627643528265781,-0.03129296346414039,6.566666666666666,0.14080694459461696,0.016676893346156917,95,102,39,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm1p8_dd1p8_sl2_slope_adx18,D_exhaust_arm1p8_dd1p8_sl2,slope_adx18,8,21,3.0,recent_14d,2026-06-12 04:24:00+00:00,2026-06-26 04:24:00+00:00,95,-0.32013821197396164,0.6798617880260384,4.245941356688872e-05,-0.32508400957344685,0.24210526315789474,0.5447302879949846,-0.003922488248919719,-0.009081966285779227,-0.029685406400876073,6.785714285714286,0.14958294765633826,0.014623317544799896,52,43,21,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm1p8_dd1p8_sl2_slope_adx20_atr3p5_100,D_exhaust_arm1p8_dd1p8_sl2,slope_adx20_atr3p5_100,8,21,1.0,full,2026-03-25 00:00:00+00:00,2026-06-26 04:24:00+00:00,521,-0.5742075077761962,0.4257924922238038,0.03520223440450396,-0.5755100973720797,0.19193857965451055,0.38372675506645965,-0.001627536986048013,-0.002610314357752662,-0.010430987821380132,5.591128599534967,0.13487840338818477,0.003978571123437465,267,254,111,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm1p8_dd1p8_sl2_slope_adx20_atr3p5_100,D_exhaust_arm1p8_dd1p8_sl2,slope_adx20_atr3p5_100,8,21,1.0,train_first_60pct,2026-03-25 00:00:00+00:00,2026-05-19 21:50:24+00:00,326,-0.3859654161072388,0.6140345838927612,0.041333460906224744,-0.3997908107218141,0.17484662576687116,0.32552232381528506,-0.001488588177953992,-0.002373029040408646,-0.006319966881770998,5.830799499195136,0.14013960670084374,0.002881454294226987,164,162,75,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm1p8_dd1p8_sl2_slope_adx20_atr3p5_100,D_exhaust_arm1p8_dd1p8_sl2,slope_adx20_atr3p5_100,8,21,1.0,val_next_20pct,2026-05-19 21:50:24+00:00,2026-06-07 13:07:12+00:00,99,-0.21487782322820315,0.7851221767717969,0.008728338946923824,-0.22398158880538732,0.20202020202020202,0.3515719338454833,-0.0024263858952460818,-0.004111351263628325,-0.010430987821380132,5.312108746199248,0.11516353271581685,0.006160686821772808,53,46,15,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm1p8_dd1p8_sl2_slope_adx20_atr3p5_100,D_exhaust_arm1p8_dd1p8_sl2,slope_adx20_atr3p5_100,8,21,1.0,fwd_last_20pct,2026-06-07 13:07:12+00:00,2026-06-26 04:24:00+00:00,96,-0.1167819776001029,0.8832180223998971,0.08770295713988299,-0.1443180788879571,0.23958333333333334,0.5718120367199244,-0.0012755710425901175,-0.0033461688008991617,-0.009895135466958692,5.1511357538901805,0.13757789729671954,0.005283749409747465,50,46,21,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm1p8_dd1p8_sl2_slope_adx20_atr3p5_100,D_exhaust_arm1p8_dd1p8_sl2,slope_adx20_atr3p5_100,8,21,1.0,recent_30d,2026-05-27 04:24:00+00:00,2026-06-26 04:24:00+00:00,145,-0.21238562720105247,0.7876143727989475,0.05465356288131752,-0.2140624622415328,0.2206896551724138,0.49825856663536394,-0.0016285046623674938,-0.00354254784275526,-0.010430987821380132,4.833333333333333,0.12808858243764246,0.0056736637512652946,74,71,28,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm1p8_dd1p8_sl2_slope_adx20_atr3p5_100,D_exhaust_arm1p8_dd1p8_sl2,slope_adx20_atr3p5_100,8,21,1.0,recent_14d,2026-06-12 04:24:00+00:00,2026-06-26 04:24:00+00:00,74,-0.12144108987820779,0.8785589101217922,0.03412106840466315,-0.12359923439826825,0.20270270270270271,0.43140738641678095,-0.0017342273272013063,-0.003318239105440045,-0.009895135466958692,5.285714285714286,0.12246932649088721,0.0049840131654562015,42,32,15,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm1p8_dd1p8_sl2_slope_adx20_atr3p5_100,D_exhaust_arm1p8_dd1p8_sl2,slope_adx20_atr3p5_100,8,21,2.0,full,2026-03-25 00:00:00+00:00,2026-06-26 04:24:00+00:00,521,-0.8207956373957326,0.17920436260426742,0.0011840120538754518,-0.8218772206618836,0.19193857965451055,0.38372675506645965,-0.003255073972096026,-0.005220628715505324,-0.020861975642760263,5.591128599534967,0.13487840338818477,0.00795714224687493,267,254,111,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm1p8_dd1p8_sl2_slope_adx20_atr3p5_100,D_exhaust_arm1p8_dd1p8_sl2,slope_adx20_atr3p5_100,8,21,2.0,train_first_60pct,2026-03-25 00:00:00+00:00,2026-05-19 21:50:24+00:00,326,-0.6247647039279807,0.37523529607201933,0.0016557788438687757,-0.6410515740931497,0.17484662576687116,0.32552232381528506,-0.002977176355907984,-0.004746058080817292,-0.012639933763541996,5.830799499195136,0.14013960670084374,0.005762908588453974,164,162,75,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm1p8_dd1p8_sl2_slope_adx20_atr3p5_100,D_exhaust_arm1p8_dd1p8_sl2,slope_adx20_atr3p5_100,8,21,2.0,val_next_20pct,2026-05-19 21:50:24+00:00,2026-06-07 13:07:12+00:00,99,-0.3856771277375023,0.6143228722624977,7.126897517338136e-05,-0.39966710244588544,0.20202020202020202,0.3515719338454833,-0.0048527717904921636,-0.00822270252725665,-0.020861975642760263,5.312108746199248,0.11516353271581685,0.012321373643545616,53,46,15,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm1p8_dd1p8_sl2_slope_adx20_atr3p5_100,D_exhaust_arm1p8_dd1p8_sl2,slope_adx20_atr3p5_100,8,21,2.0,fwd_last_20pct,2026-06-07 13:07:12+00:00,2026-06-26 04:24:00+00:00,96,-0.22259342413228222,0.7774065758677178,0.007192388156737713,-0.2698392636596748,0.23958333333333334,0.5718120367199244,-0.002551142085180235,-0.0066923376017983234,-0.019790270933917383,5.1511357538901805,0.13757789729671954,0.01056749881949493,50,46,21,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm1p8_dd1p8_sl2_slope_adx20_atr3p5_100,D_exhaust_arm1p8_dd1p8_sl2,slope_adx20_atr3p5_100,8,21,2.0,recent_30d,2026-05-27 04:24:00+00:00,2026-06-26 04:24:00+00:00,145,-0.38287687599694775,0.6171231240030522,0.002803992893942855,-0.3855105058644165,0.2206896551724138,0.49825856663536394,-0.0032570093247349875,-0.00708509568551052,-0.020861975642760263,4.833333333333333,0.12808858243764246,0.011347327502530589,74,71,28,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm1p8_dd1p8_sl2_slope_adx20_atr3p5_100,D_exhaust_arm1p8_dd1p8_sl2,slope_adx20_atr3p5_100,8,21,2.0,recent_14d,2026-06-12 04:24:00+00:00,2026-06-26 04:24:00+00:00,74,-0.22987956566329315,0.7701204343367068,0.0010974787808854128,-0.23363870510137497,0.20270270270270271,0.43140738641678095,-0.0034684546544026125,-0.00663647821088009,-0.019790270933917383,5.285714285714286,0.12246932649088721,0.009968026330912403,42,32,15,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm1p8_dd1p8_sl2_slope_adx20_atr3p5_100,D_exhaust_arm1p8_dd1p8_sl2,slope_adx20_atr3p5_100,8,21,3.0,full,2026-03-25 00:00:00+00:00,2026-06-26 04:24:00+00:00,521,-0.9254398717921709,0.07456012820782908,3.806912648226293e-05,-0.9261056951103122,0.19193857965451055,0.3837267550664587,-0.00488261095814404,-0.007830943073257986,-0.03129296346414039,5.591128599534967,0.13487840338818477,0.011935713370312396,267,254,111,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm1p8_dd1p8_sl2_slope_adx20_atr3p5_100,D_exhaust_arm1p8_dd1p8_sl2,slope_adx20_atr3p5_100,8,21,3.0,train_first_60pct,2026-03-25 00:00:00+00:00,2026-05-19 21:50:24+00:00,326,-0.7717737133594064,0.2282262866405936,6.431584649363361e-05,-0.7861083263295167,0.17484662576687116,0.3255223238152842,-0.004465764533861977,-0.007119087121225939,-0.018959900645312992,5.830799499195136,0.14013960670084374,0.008644362882680962,164,162,75,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm1p8_dd1p8_sl2_slope_adx20_atr3p5_100,D_exhaust_arm1p8_dd1p8_sl2,slope_adx20_atr3p5_100,8,21,3.0,val_next_20pct,2026-05-19 21:50:24+00:00,2026-06-07 13:07:12+00:00,99,-0.5209500456279398,0.4790499543720602,5.444467069801991e-07,-0.5370219529134028,0.20202020202020202,0.35157193384548396,-0.007279157685738242,-0.012334053790884975,-0.03129296346414039,5.312108746199248,0.11516353271581685,0.01848206046531842,53,46,15,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm1p8_dd1p8_sl2_slope_adx20_atr3p5_100,D_exhaust_arm1p8_dd1p8_sl2,slope_adx20_atr3p5_100,8,21,3.0,fwd_last_20pct,2026-06-07 13:07:12+00:00,2026-06-26 04:24:00+00:00,96,-0.3180379951122534,0.6819620048877466,0.000552020509576583,-0.37865905723503956,0.23958333333333334,0.5718120367199255,-0.0038267131277703523,-0.010038506402697486,-0.029685406400876073,5.1511357538901805,0.13757789729671954,0.015851248229242394,50,46,21,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm1p8_dd1p8_sl2_slope_adx20_atr3p5_100,D_exhaust_arm1p8_dd1p8_sl2,slope_adx20_atr3p5_100,8,21,3.0,recent_30d,2026-05-27 04:24:00+00:00,2026-06-26 04:24:00+00:00,145,-0.5189446160330407,0.48105538396695935,0.00013512169811429026,-0.5220309837802757,0.2206896551724138,0.49825856663536516,-0.0048855139871024815,-0.010627643528265781,-0.03129296346414039,4.833333333333333,0.12808858243764246,0.017020991253795883,74,71,28,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm1p8_dd1p8_sl2_slope_adx20_atr3p5_100,D_exhaust_arm1p8_dd1p8_sl2,slope_adx20_atr3p5_100,8,21,3.0,recent_14d,2026-06-12 04:24:00+00:00,2026-06-26 04:24:00+00:00,74,-0.32644585009694693,0.6735541499030531,3.329366000334192e-05,-0.33134576145596895,0.20270270270270271,0.4314073864167815,-0.005202681981603919,-0.009954717316320135,-0.029685406400876073,5.285714285714286,0.12246932649088721,0.014952039496368606,42,32,15,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_B_devtrail_arm2_dd1p2_sl1p5_none,B_devtrail_arm2_dd1p2_sl1p5,none,8,21,1.0,full,2026-03-25 00:00:00+00:00,2026-06-26 04:24:00+00:00,6548,-0.9999159158564593,8.408414354070984e-05,1.0620207475449197e-16,-0.9999200429028297,0.21243127672571777,0.4386814040886826,-0.001421695684376025,-0.0026961282532818585,-0.011934099525256979,70.27007690931855,0.14778691783415432,0.00398210507040898,3274,3274,1059,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_B_devtrail_arm2_dd1p2_sl1p5_none,B_devtrail_arm2_dd1p2_sl1p5,none,8,21,1.0,train_first_60pct,2026-03-25 00:00:00+00:00,2026-05-19 21:50:24+00:00,3949,-0.9969291413841367,0.0030708586158632893,3.843431892256728e-17,-0.996950191322408,0.1980248164092175,0.3261951144372995,-0.001459062578817217,-0.0025030362177402275,-0.008724490137897943,70.63137184761224,0.1507606309171757,0.00295882852356807,1974,1975,678,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_B_devtrail_arm2_dd1p2_sl1p5_none,B_devtrail_arm2_dd1p2_sl1p5,none,8,21,1.0,val_next_20pct,2026-05-19 21:50:24+00:00,2026-06-07 13:07:12+00:00,1301,-0.8452754456409629,0.15472455435903712,1.3079999361198124e-16,-0.8487126257329418,0.23136049192928518,0.5652311416374437,-0.0014117413627266373,-0.0038388010525400294,-0.011934099525256979,69.80862099803255,0.1345027930045344,0.006023118144469247,651,650,166,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_B_devtrail_arm2_dd1p2_sl1p5_none,B_devtrail_arm2_dd1p2_sl1p5,none,8,21,1.0,fwd_last_20pct,2026-06-07 13:07:12+00:00,2026-06-26 04:24:00+00:00,1298,-0.8230318777751358,0.17696812222486427,1.8192807090798917e-15,-0.8351908770381645,0.23728813559322035,0.5508605240970826,-0.0013179889866237816,-0.003424178329900217,-0.011076757526892576,69.64764800572348,0.1524670134072887,0.004920451524764789,649,649,215,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_B_devtrail_arm2_dd1p2_sl1p5_none,B_devtrail_arm2_dd1p2_sl1p5,none,8,21,1.0,recent_30d,2026-05-27 04:24:00+00:00,2026-06-26 04:24:00+00:00,2109,-0.9507218637305025,0.04927813626949755,1.210781531992003e-16,-0.953525515153971,0.23518255097202465,0.545298303914947,-0.0014085212593547192,-0.003614748011883716,-0.011934099525256979,70.3,0.14476847454784128,0.0054271042770404655,1055,1054,320,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_B_devtrail_arm2_dd1p2_sl1p5_none,B_devtrail_arm2_dd1p2_sl1p5,none,8,21,1.0,recent_14d,2026-06-12 04:24:00+00:00,2026-06-26 04:24:00+00:00,969,-0.7385246419302895,0.2614753580697104,6.326810348390971e-16,-0.7531783755797182,0.23219814241486067,0.5250276078060611,-0.0013695395107939717,-0.0033406854966677156,-0.011076757526892576,69.21428571428571,0.15331845154728324,0.004621793664715294,485,484,160,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_B_devtrail_arm2_dd1p2_sl1p5_none,B_devtrail_arm2_dd1p2_sl1p5,none,8,21,2.0,full,2026-03-25 00:00:00+00:00,2026-06-26 04:24:00+00:00,6548,-0.9999999938968999,6.1031000942452265e-09,6.337018896902693e-33,-0.9999999944750757,0.21243127672571777,0.4386814040886826,-0.00284339136875205,-0.005392256506563717,-0.023868199050513957,70.27007690931855,0.14778691783415432,0.00796421014081796,3274,3274,1059,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_B_devtrail_arm2_dd1p2_sl1p5_none,B_devtrail_arm2_dd1p2_sl1p5,none,8,21,2.0,train_first_60pct,2026-03-25 00:00:00+00:00,2026-05-19 21:50:24+00:00,3949,-0.9999910089695762,8.99103042380175e-06,1.0817888804465837e-33,-0.9999911318173791,0.1980248164092175,0.3261951144372995,-0.002918125157634434,-0.005006072435480455,-0.017448980275795885,70.63137184761224,0.1507606309171757,0.00591765704713614,1974,1975,678,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_B_devtrail_arm2_dd1p2_sl1p5_none,B_devtrail_arm2_dd1p2_sl1p5,none,8,21,2.0,val_next_20pct,2026-05-19 21:50:24+00:00,2026-06-07 13:07:12+00:00,1301,-0.9774038684454572,0.022596131554542768,5.5156926129150044e-33,-0.9783774128535861,0.23136049192928518,0.5652311416374437,-0.0028234827254532747,-0.007677602105080059,-0.023868199050513957,69.80862099803255,0.1345027930045344,0.012046236288938495,651,650,166,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_B_devtrail_arm2_dd1p2_sl1p5_none,B_devtrail_arm2_dd1p2_sl1p5,none,8,21,2.0,fwd_last_20pct,2026-06-07 13:07:12+00:00,2026-06-26 04:24:00+00:00,1298,-0.9699595156292236,0.030040484370776423,1.4635158039020245e-30,-0.9738240344079263,0.23728813559322035,0.5508605240970826,-0.002635977973247563,-0.006848356659800434,-0.022153515053785152,69.64764800572348,0.1524670134072887,0.009840903049529578,649,649,215,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_B_devtrail_arm2_dd1p2_sl1p5_none,B_devtrail_arm2_dd1p2_sl1p5,none,8,21,2.0,recent_30d,2026-05-27 04:24:00+00:00,2026-06-26 04:24:00+00:00,2109,-0.9977544199366747,0.0022455800633253355,5.654901205504099e-33,-0.9980002832529622,0.23518255097202465,0.545298303914947,-0.0028170425187094383,-0.007229496023767432,-0.023868199050513957,70.3,0.14476847454784128,0.010854208554080931,1055,1054,320,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_B_devtrail_arm2_dd1p2_sl1p5_none,B_devtrail_arm2_dd1p2_sl1p5,none,8,21,2.0,recent_14d,2026-06-12 04:24:00+00:00,2026-06-26 04:24:00+00:00,969,-0.9335448324347012,0.06645516756529878,1.9081667836070403e-31,-0.9406765632843495,0.23219814241486067,0.5250276078060611,-0.0027390790215879434,-0.006681370993335431,-0.022153515053785152,69.21428571428571,0.15331845154728324,0.009243587329430588,485,484,160,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_B_devtrail_arm2_dd1p2_sl1p5_none,B_devtrail_arm2_dd1p2_sl1p5,none,8,21,3.0,full,2026-03-25 00:00:00+00:00,2026-06-26 04:24:00+00:00,6548,-0.9999999999996166,3.8333701352341185e-13,2.145143319435819e-49,-0.9999999999996693,0.21243127672571777,0.4386814040886768,-0.004265087053128076,-0.008088384759845576,-0.035802298575770934,70.27007690931855,0.14778691783415432,0.011946315211226941,3274,3274,1059,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_B_devtrail_arm2_dd1p2_sl1p5_none,B_devtrail_arm2_dd1p2_sl1p5,none,8,21,3.0,train_first_60pct,2026-03-25 00:00:00+00:00,2026-05-19 21:50:24+00:00,3949,-0.9999999748931744,2.5106825613412464e-08,2.234618098696722e-50,-0.9999999754060155,0.1980248164092175,0.32619511443729454,-0.004377187736451651,-0.007509108653220683,-0.026173470413693826,70.63137184761224,0.1507606309171757,0.008876485570704211,1974,1975,678,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_B_devtrail_arm2_dd1p2_sl1p5_none,B_devtrail_arm2_dd1p2_sl1p5,none,8,21,3.0,val_next_20pct,2026-05-19 21:50:24+00:00,2026-06-07 13:07:12+00:00,1301,-0.9968804851622135,0.0031195148377865215,7.726109379495081e-50,-0.9970760899974958,0.23136049192928518,0.5652311416374411,-0.004235224088179912,-0.011516403157620089,-0.035802298575770934,69.80862099803255,0.1345027930045344,0.01806935443340774,651,650,166,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_B_devtrail_arm2_dd1p2_sl1p5_none,B_devtrail_arm2_dd1p2_sl1p5,none,8,21,3.0,fwd_last_20pct,2026-06-07 13:07:12+00:00,2026-06-26 04:24:00+00:00,1298,-0.9951055725729535,0.004894427427046526,5.268788652952402e-46,-0.9959915762664175,0.23728813559322035,0.55086052409708,-0.0039539669598713445,-0.010272534989700651,-0.033230272580677726,69.64764800572348,0.1524670134072887,0.014761354574294366,649,649,215,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_B_devtrail_arm2_dd1p2_sl1p5_none,B_devtrail_arm2_dd1p2_sl1p5,none,8,21,3.0,recent_30d,2026-05-27 04:24:00+00:00,2026-06-26 04:24:00+00:00,2109,-0.9999052187865282,9.478121347183503e-05,1.0389474266001573e-49,-0.9999202093536572,0.23518255097202465,0.54529830391494,-0.004225563778064158,-0.010844244035651148,-0.035802298575770934,70.3,0.14476847454784128,0.016281312831121397,1055,1054,320,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_B_devtrail_arm2_dd1p2_sl1p5_none,B_devtrail_arm2_dd1p2_sl1p5,none,8,21,3.0,recent_14d,2026-06-12 04:24:00+00:00,2026-06-26 04:24:00+00:00,969,-0.9835768490541413,0.016423150945858674,2.770348180192891e-47,-0.9861108402561435,0.23219814241486067,0.525027607806059,-0.004108618532381915,-0.010022056490003147,-0.033230272580677726,69.21428571428571,0.15331845154728324,0.013865380994145884,485,484,160,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_B_devtrail_arm2_dd1p2_sl1p5_slope_adx18,B_devtrail_arm2_dd1p2_sl1p5,slope_adx18,8,21,1.0,full,2026-03-25 00:00:00+00:00,2026-06-26 04:24:00+00:00,713,-0.6210835275318891,0.37891647246811094,0.022285383865059644,-0.6286102899746573,0.1935483870967742,0.459264945331612,-0.001348937083814961,-0.0026023362948339166,-0.010242635334439086,7.651582901091039,0.14363271913027997,0.003844100652795853,359,354,109,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_B_devtrail_arm2_dd1p2_sl1p5_slope_adx18,B_devtrail_arm2_dd1p2_sl1p5,slope_adx18,8,21,1.0,train_first_60pct,2026-03-25 00:00:00+00:00,2026-05-19 21:50:24+00:00,451,-0.47002845687927186,0.5299715431207281,0.015797609772142788,-0.4784386481956012,0.18403547671840353,0.3377695916077666,-0.0014014807597406355,-0.002411689335698962,-0.006465069623658502,8.06653550348775,0.1481314451941852,0.0027267163697326426,228,223,75,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_B_devtrail_arm2_dd1p2_sl1p5_slope_adx18,B_devtrail_arm2_dd1p2_sl1p5,slope_adx18,8,21,1.0,val_next_20pct,2026-05-19 21:50:24+00:00,2026-06-07 13:07:12+00:00,136,-0.215076890902419,0.784923109097581,0.00868506829727023,-0.21579962665672436,0.18382352941176472,0.48257026043014384,-0.001759634179798486,-0.0039048206994377593,-0.008572878926379422,7.29744231801109,0.11251898879883737,0.006094842642022315,68,68,13,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_B_devtrail_arm2_dd1p2_sl1p5_slope_adx18,B_devtrail_arm2_dd1p2_sl1p5,slope_adx18,8,21,1.0,fwd_last_20pct,2026-06-07 13:07:12+00:00,2026-06-26 04:24:00+00:00,126,-0.08911443576505118,0.9108855642349488,0.16052889364313594,-0.14647711508608585,0.23809523809523808,0.7500470203247753,-0.0007175719814638603,-0.003463148214573496,-0.010242635334439086,6.760865676980862,0.162018913017321,0.0052187692244355715,63,63,21,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_B_devtrail_arm2_dd1p2_sl1p5_slope_adx18,B_devtrail_arm2_dd1p2_sl1p5,slope_adx18,8,21,1.0,recent_30d,2026-05-27 04:24:00+00:00,2026-06-26 04:24:00+00:00,197,-0.23477585526645728,0.7652241447335427,0.038470425700039244,-0.24997619827441298,0.2131979695431472,0.5679868228255656,-0.0013387035851042054,-0.0036079017831708846,-0.010242635334439086,6.566666666666666,0.1354757985216529,0.005636651323458306,95,102,26,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_B_devtrail_arm2_dd1p2_sl1p5_slope_adx18,B_devtrail_arm2_dd1p2_sl1p5,slope_adx18,8,21,1.0,recent_14d,2026-06-12 04:24:00+00:00,2026-06-26 04:24:00+00:00,95,-0.09054778589652313,0.9094522141034769,0.08406140261691733,-0.11232804620799752,0.22105263157894736,0.6579379988816214,-0.0009783153559674285,-0.0033406854966677156,-0.010242635334439086,6.785714285714286,0.15504213267254993,0.005020161240320556,52,43,15,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_B_devtrail_arm2_dd1p2_sl1p5_slope_adx18,B_devtrail_arm2_dd1p2_sl1p5,slope_adx18,8,21,2.0,full,2026-03-25 00:00:00+00:00,2026-06-26 04:24:00+00:00,713,-0.8588520897017927,0.14114791029820728,0.00046449970950852084,-0.864258786880254,0.1935483870967742,0.459264945331612,-0.002697874167629922,-0.005204672589667833,-0.02048527066887817,7.651582901091039,0.14363271913027997,0.007688201305591706,359,354,109,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_B_devtrail_arm2_dd1p2_sl1p5_slope_adx18,B_devtrail_arm2_dd1p2_sl1p5,slope_adx18,8,21,2.0,train_first_60pct,2026-03-25 00:00:00+00:00,2026-05-19 21:50:24+00:00,451,-0.7207215800496103,0.2792784199503897,0.00024047037115742397,-0.7293255189944621,0.18403547671840353,0.3377695916077666,-0.002802961519481271,-0.004823378671397924,-0.012930139247317004,8.06653550348775,0.1481314451941852,0.005453432739465285,228,223,75,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_B_devtrail_arm2_dd1p2_sl1p5_slope_adx18,B_devtrail_arm2_dd1p2_sl1p5,slope_adx18,8,21,2.0,val_next_20pct,2026-05-19 21:50:24+00:00,2026-06-07 13:07:12+00:00,136,-0.3873597260084012,0.6126402739915988,6.753920820913092e-05,-0.3884919563426479,0.18382352941176472,0.48257026043014384,-0.003519268359596972,-0.0078096413988755185,-0.017145757852758844,7.29744231801109,0.11251898879883737,0.01218968528404463,68,68,13,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_B_devtrail_arm2_dd1p2_sl1p5_slope_adx18,B_devtrail_arm2_dd1p2_sl1p5,slope_adx18,8,21,2.0,fwd_last_20pct,2026-06-07 13:07:12+00:00,2026-06-26 04:24:00+00:00,126,-0.1750425843853709,0.8249574156146291,0.023024305951772194,-0.27402944307870614,0.23809523809523808,0.7500470203247753,-0.0014351439629277207,-0.006926296429146992,-0.02048527066887817,6.760865676980862,0.162018913017321,0.010437538448871143,63,63,21,0
