config,signal_ts,entry_ts,exit_ts,side,entry_price,final_exit_price,exit_reason,bars_held,raw_ret_1x,net_ret_1x,mae_1x,mfe_1x,max_dev_atr,max_drawdown_atr_after_arm,armed,partial_taken,partial_fraction,partial_ts,adx14,atr_bps,slow_slope_atr
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,2026-03-30 21:54:00+00:00,2026-03-30 21:55:00+00:00,2026-03-30 21:56:00+00:00,long,37.175,37.144,opposite_cross,1,-0.0008338937457968987,-0.0023338937457968987,-0.0023338937457968987,0.0,-0.5014235555796681,0.0,False,False,0.0,,32.97780899978654,9.094919555949296,0.08498364881829511
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,2026-03-30 21:55:00+00:00,2026-03-30 21:56:00+00:00,2026-03-30 22:03:00+00:00,short,37.144,37.194413168011934,hard_stop,7,-0.0013572358392186512,-0.0028572358392186512,-0.0018498667814947343,0.0024559414892182385,1.6280461129357662,0.0,False,False,0.0,,31.50078239487252,9.048238928123668,0.1359695952931392
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,2026-03-30 22:07:00+00:00,2026-03-30 22:08:00+00:00,2026-03-30 22:18:00+00:00,short,37.034,37.106241062914464,hard_stop,10,-0.0019506686535202267,-0.0034506686535202267,-0.0031713392279490425,0.0008648181179393699,1.5586460543640877,0.0,False,False,0.0,,21.47226305132057,13.004106550463938,0.2927667045223889
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,2026-03-31 04:51:00+00:00,2026-03-31 04:52:00+00:00,2026-03-31 04:52:00+00:00,long,37.124,37.0829795217592,hard_stop,0,-0.001104958470014128,-0.002604958470014128,-0.0015,0.0,0.0,0.0,False,False,0.0,,22.099064523537187,7.366389800093998,0.03356008269971731
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,2026-03-31 13:30:00+00:00,2026-03-31 13:31:00+00:00,2026-03-31 14:04:00+00:00,long,36.188,36.599,armed_peak_drawdown_next_open,33,0.011357356029622956,0.009857356029622956,-0.003075107770531714,0.016027412401901087,2.4082484783212634,2.1005063819369036,True,False,0.0,,22.915120991151998,11.853890519724093,0.11771466638229673
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,2026-03-31 14:35:00+00:00,2026-03-31 14:36:00+00:00,2026-03-31 15:13:00+00:00,short,36.566,36.243,opposite_cross,37,0.00883334244926981,0.00733334244926981,-0.0017187346202219276,0.019403401170895007,1.9193608488553202,0.0,False,False,0.0,,20.35234775303899,20.61569115937639,0.2358588254038573
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,2026-03-31 17:31:00+00:00,2026-03-31 17:32:00+00:00,2026-03-31 17:33:00+00:00,long,37.128,36.977,opposite_cross,1,-0.004067011419952693,-0.005567011419952693,-0.0055400775694893194,0.0015621633268692037,-0.7960884189452797,0.0,False,False,0.0,,22.793454815622344,29.608789504232536,0.2822949541263816
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,2026-03-31 18:09:00+00:00,2026-03-31 18:10:00+00:00,2026-03-31 18:19:00+00:00,long,36.892,36.77795345781312,hard_stop,9,-0.0030913624142601126,-0.004591362414260112,-0.0037227041092920397,0.0041743467418409175,1.7305517655540261,0.0,False,False,0.0,,23.639088867352378,20.609641409717515,0.2769689074552942
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,2026-03-31 21:56:00+00:00,2026-03-31 21:57:00+00:00,2026-03-31 22:00:00+00:00,short,36.386,36.45095095908498,hard_stop,3,-0.001785053566893069,-0.003285053566893069,-0.0025981167298083072,0.0007150715071508884,1.287401080510442,0.0,False,False,0.0,,38.348278756308254,11.900684180289492,0.171101783059572
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,2026-04-01 02:09:00+00:00,2026-04-01 02:10:00+00:00,2026-04-01 02:26:00+00:00,long,36.219,36.150730282216436,hard_stop,16,-0.0018849144864178102,-0.0033849144864178103,-0.002632002540103372,0.0025677130787706837,1.2053935799756867,0.0,False,False,0.0,,31.356873246908215,12.566096576118507,0.25107499086303287
