name,fast_ema,slow_ema,exit_model,filter_name,exposure,month,trades,total_return,final_equity,annualized_multiple,max_dd,win_rate,profit_factor,avg_trade,median_trade,worst_trade,trades_per_day,avg_mfe_capture,avg_giveback,long_trades,short_trades,armed_trades,partial_trades
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_B_devtrail_arm2_dd1p2_sl1p5_slope_adx20_atr3p5_100,8,21,B_devtrail_arm2_dd1p2_sl1p5,slope_adx20_atr3p5_100,1.0,2026-05,168,-0.20787136440897225,0.7921286355910278,0.0633873962498496,-0.20787136440897225,0.18452380952380953,0.4760653288082668,-0.0013717562914147175,-0.002644840188401164,-0.00844711118868907,5.4447245228664025,0.13875346732272253,0.003914101623813627,85,83,25,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_B_devtrail_arm2_dd1p2_sl1p5_slope_adx20_atr3p5_100,8,21,B_devtrail_arm2_dd1p2_sl1p5,slope_adx20_atr3p5_100,1.0,2026-06,126,-0.1578512716426247,0.8421487283573753,0.08168386389322654,-0.16327988788701653,0.2222222222222222,0.5676996927051361,-0.0013448053248925871,-0.0035917640005063687,-0.010242635334439086,5.029800681950489,0.14543866561794766,0.005656087849945128,64,62,20,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2_dd1p2_sl1p5_slope_adx20_atr3p5_100,8,21,D_exhaust_arm2_dd1p2_sl1p5,slope_adx20_atr3p5_100,1.0,2026-03,52,-0.0786571402859686,0.9213428597140314,0.012950250583558537,-0.08667771942845248,0.17307692307692307,0.33014599610309553,-0.0015688397060080103,-0.002493672074784957,-0.005567011419952693,7.55371734086553,0.1484985139997178,0.0029543295413122584,26,26,8,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2_dd1p2_sl1p5_slope_adx20_atr3p5_100,8,21,D_exhaust_arm2_dd1p2_sl1p5,slope_adx20_atr3p5_100,1.0,2026-04,175,-0.24449605268239627,0.7555039473176037,0.032040731782820124,-0.2448246499873714,0.15428571428571428,0.26879168975628714,-0.001595716009489965,-0.002415287713466606,-0.004992048129241753,5.879882402351953,0.1278763851518892,0.002669924659617779,92,83,30,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2_dd1p2_sl1p5_slope_adx20_atr3p5_100,8,21,D_exhaust_arm2_dd1p2_sl1p5,slope_adx20_atr3p5_100,1.0,2026-05,168,-0.20787136440897225,0.7921286355910278,0.0633873962498496,-0.20787136440897225,0.18452380952380953,0.4760653288082668,-0.0013717562914147175,-0.002644840188401164,-0.00844711118868907,5.4447245228664025,0.13875346732272253,0.003914101623813627,85,83,25,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2_dd1p2_sl1p5_slope_adx20_atr3p5_100,8,21,D_exhaust_arm2_dd1p2_sl1p5,slope_adx20_atr3p5_100,1.0,2026-06,126,-0.1578512716426247,0.8421487283573753,0.08168386389322654,-0.16327988788701653,0.2222222222222222,0.5676996927051361,-0.0013448053248925871,-0.0035917640005063687,-0.010242635334439086,5.029800681950489,0.14543866561794766,0.005656087849945128,64,62,20,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2_dd1p5_sl1p5_slope_adx20_atr3p5_100,8,21,D_exhaust_arm2_dd1p5_sl1p5,slope_adx20_atr3p5_100,1.0,2026-03,52,-0.07394490440545476,0.9260550955945452,0.01697579060430853,-0.08078139404246165,0.19230769230769232,0.359082047250462,-0.0014709108021577024,-0.002493672074784957,-0.005567011419952693,7.55371734086553,0.15537889352015927,0.0031033791205366664,26,26,8,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2_dd1p5_sl1p5_slope_adx20_atr3p5_100,8,21,D_exhaust_arm2_dd1p5_sl1p5,slope_adx20_atr3p5_100,1.0,2026-04,175,-0.2503913287056643,0.7496086712943357,0.029108683544739677,-0.2507365495470687,0.14857142857142858,0.2522013968260073,-0.0016408104233687649,-0.0024192669565034617,-0.004992048129241753,5.879608026131591,0.1187106267084303,0.002757396753936798,92,83,30,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2_dd1p5_sl1p5_slope_adx20_atr3p5_100,8,21,D_exhaust_arm2_dd1p5_sl1p5,slope_adx20_atr3p5_100,1.0,2026-05,168,-0.20903537564334795,0.790964624356652,0.06229352553556869,-0.20903537564334795,0.19642857142857142,0.4718899324283439,-0.00138002995134261,-0.002644840188401164,-0.00844711118868907,5.4447245228664025,0.13190338855301334,0.004028697299142311,85,83,25,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2_dd1p5_sl1p5_slope_adx20_atr3p5_100,8,21,D_exhaust_arm2_dd1p5_sl1p5,slope_adx20_atr3p5_100,1.0,2026-06,126,-0.1551200081932852,0.8448799918067148,0.0856327104695551,-0.1605662305690284,0.2222222222222222,0.5758950465745231,-0.0013193111132601785,-0.0035917640005063687,-0.010242635334439086,5.029800681950489,0.1411968062489343,0.005814038478066112,64,62,20,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_B_devtrail_arm2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,8,21,B_devtrail_arm2p2_dd1p8_sl1p5,slope_adx20_atr3p5_100,1.0,2026-03,52,-0.06613818230050317,0.9338618176994968,0.026501292311243624,-0.07303230411838524,0.21153846153846154,0.4224475715813765,-0.0013088263522008055,-0.002493672074784957,-0.005567011419952693,7.55371734086553,0.16454333149280562,0.003267412251088458,26,26,6,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_B_devtrail_arm2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,8,21,B_devtrail_arm2p2_dd1p8_sl1p5,slope_adx20_atr3p5_100,1.0,2026-04,175,-0.25055520077082105,0.749444799229179,0.029033087451949696,-0.2505927107736554,0.13714285714285715,0.25908565907657494,-0.0016415537660241111,-0.0024224868302868395,-0.004992048129241753,5.879470847623714,0.10535817771736534,0.0029275954512860618,92,83,18,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_B_devtrail_arm2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,8,21,B_devtrail_arm2p2_dd1p8_sl1p5,slope_adx20_atr3p5_100,1.0,2026-05,168,-0.21669451195301093,0.7833054880469891,0.05551614334267789,-0.21669451195301093,0.19047619047619047,0.44996886965271204,-0.0014384158757540933,-0.002644840188401164,-0.00844711118868907,5.4447245228664025,0.1203439364212399,0.004206106962367877,85,83,18,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_B_devtrail_arm2p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,8,21,B_devtrail_arm2p2_dd1p8_sl1p5,slope_adx20_atr3p5_100,1.0,2026-06,126,-0.15642272485204922,0.8435772751479508,0.08372758441660788,-0.16186054972201047,0.21428571428571427,0.5789032376845005,-0.0013307220101096576,-0.003615248404477521,-0.010242635334439086,5.029800681950489,0.1291485762467736,0.006146684302926046,64,62,15,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p5_sl1p5_slope_adx20_atr3p5_100,8,21,D_exhaust_arm2p2_dd1p5_sl1p5,slope_adx20_atr3p5_100,1.0,2026-03,52,-0.06763526309848289,0.9323647369015171,0.024338713094322204,-0.07451833289860721,0.21153846153846154,0.4087966202042591,-0.001339761595506601,-0.002493672074784957,-0.005567011419952693,7.55371734086553,0.16454798670673665,0.003252761928240076,26,26,6,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p5_sl1p5_slope_adx20_atr3p5_100,8,21,D_exhaust_arm2p2_dd1p5_sl1p5,slope_adx20_atr3p5_100,1.0,2026-04,175,-0.24881363549261915,0.7511863645073809,0.02986948098846121,-0.2491595829165716,0.14285714285714285,0.26320871057205264,-0.0016283007173973573,-0.0024192669565034617,-0.004992048129241753,5.879608026131591,0.10978372624347353,0.0028986078421973727,92,83,18,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p5_sl1p5_slope_adx20_atr3p5_100,8,21,D_exhaust_arm2p2_dd1p5_sl1p5,slope_adx20_atr3p5_100,1.0,2026-05,168,-0.21626372963274865,0.7837362703672514,0.055878634540738874,-0.21626372963274865,0.19642857142857142,0.45077678907949303,-0.0014352017270339546,-0.002644840188401164,-0.00844711118868907,5.4447245228664025,0.12379512926709177,0.004173285163474269,85,83,18,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p5_sl1p5_slope_adx20_atr3p5_100,8,21,D_exhaust_arm2p2_dd1p5_sl1p5,slope_adx20_atr3p5_100,1.0,2026-06,126,-0.15726215858951054,0.8427378414104895,0.08252097022278983,-0.1626945723444635,0.21428571428571427,0.5720187499421308,-0.0013392033029524907,-0.0035917640005063687,-0.010242635334439086,5.029800681950489,0.13172294354334005,0.006051379888937066,64,62,15,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_B_devtrail_arm2_dd1p5_sl1p5_slope_adx20_atr3p5_100,8,21,B_devtrail_arm2_dd1p5_sl1p5,slope_adx20_atr3p5_100,1.0,2026-03,52,-0.07427460276627051,0.9257253972337295,0.016658074841183486,-0.08110865844504134,0.19230769230769232,0.35609298936129213,-0.0014777707091373606,-0.002493672074784957,-0.005567011419952693,7.55371734086553,0.1535963623258642,0.003111872338701958,26,26,8,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_B_devtrail_arm2_dd1p5_sl1p5_slope_adx20_atr3p5_100,8,21,B_devtrail_arm2_dd1p5_sl1p5,slope_adx20_atr3p5_100,1.0,2026-04,175,-0.2515121683220014,0.7484878316779986,0.02857904987481685,-0.25185687297781423,0.14857142857142858,0.24965699443825826,-0.0016493518300610258,-0.0024192669565034617,-0.004992048129241753,5.879608026131591,0.11746710106108493,0.0027671028979052766,92,83,30,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_B_devtrail_arm2_dd1p5_sl1p5_slope_adx20_atr3p5_100,8,21,B_devtrail_arm2_dd1p5_sl1p5,slope_adx20_atr3p5_100,1.0,2026-05,168,-0.2109276567417886,0.7890723432582114,0.0605520954160183,-0.2109276567417886,0.19642857142857142,0.46642694014476654,-0.0013943055606108756,-0.002644840188401164,-0.00844711118868907,5.4447245228664025,0.1288585321506307,0.004044270691071328,85,83,25,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_B_devtrail_arm2_dd1p5_sl1p5_slope_adx20_atr3p5_100,8,21,B_devtrail_arm2_dd1p5_sl1p5,slope_adx20_atr3p5_100,1.0,2026-06,126,-0.1561875455977496,0.8438124544022504,0.08406856956973044,-0.16162688646824286,0.2222222222222222,0.5733170907396696,-0.0013292263183311136,-0.0035917640005063687,-0.010242635334439086,5.029800681950489,0.138641048175424,0.005876910713573435,64,62,20,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_C_staged_p2_dd1p2_sl1p5_slope_adx20_atr3p5_100,8,21,C_staged_p2_dd1p2_sl1p5,slope_adx20_atr3p5_100,1.0,2026-03,52,-0.07569455654275659,0.9243054434572434,0.015355112489167759,-0.08427857473106581,0.17307692307692307,0.35224300629188887,-0.0015067992139024197,-0.002493672074784957,-0.005567011419952693,7.55371734086553,0.16213321428395672,0.0028775175034672414,26,26,8,8
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_C_staged_p2_dd1p2_sl1p5_slope_adx20_atr3p5_100,8,21,C_staged_p2_dd1p2_sl1p5,slope_adx20_atr3p5_100,1.0,2026-04,175,-0.23713140111574915,0.7628685988842508,0.03609150790910209,-0.2380290796429938,0.1657142857142857,0.2817064203624789,-0.001540726880456826,-0.0024022160300009574,-0.004992048129241753,5.879882402351953,0.14274789567100177,0.002607437012989212,92,83,30,29
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_C_staged_p2_dd1p2_sl1p5_slope_adx20_atr3p5_100,8,21,C_staged_p2_dd1p2_sl1p5,slope_adx20_atr3p5_100,1.0,2026-05,168,-0.21069818774981075,0.7893018122501892,0.06076087003240809,-0.21069818774981075,0.19047619047619047,0.4625753578001162,-0.0013942406036816426,-0.0026341331152727175,-0.00844711118868907,5.4447245228664025,0.14322546066987954,0.003938629964468455,85,83,25,24
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_C_staged_p2_dd1p2_sl1p5_slope_adx20_atr3p5_100,8,21,C_staged_p2_dd1p2_sl1p5,slope_adx20_atr3p5_100,1.0,2026-06,126,-0.1673199863192265,0.8326800136807735,0.06926865724154549,-0.17573187252579003,0.23809523809523808,0.5353814343402403,-0.0014371965720304013,-0.0035917640005063687,-0.010242635334439086,5.029800681950489,0.14977941861359634,0.0057539138763263425,64,62,20,20
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_B_devtrail_arm2_dd1p8_sl1p5_slope_adx20_atr3p5_100,8,21,B_devtrail_arm2_dd1p8_sl1p5,slope_adx20_atr3p5_100,1.0,2026-03,52,-0.07245795488171636,0.9275420451182836,0.018484148577444775,-0.07930542174357547,0.19230769230769232,0.3725614185204771,-0.0014399755588519068,-0.002493672074784957,-0.005567011419952693,7.55371734086553,0.15537423830622824,0.003118029443385049,26,26,8,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_B_devtrail_arm2_dd1p8_sl1p5_slope_adx20_atr3p5_100,8,21,B_devtrail_arm2_dd1p8_sl1p5,slope_adx20_atr3p5_100,1.0,2026-04,175,-0.25428750339180195,0.745712496608198,0.027307770339137755,-0.25432482659144284,0.13714285714285715,0.24434862403036123,-0.0016705998720101798,-0.0024224868302868395,-0.004992048129241753,5.879470847623714,0.11051296801259444,0.0028098051656320166,92,83,30,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_B_devtrail_arm2_dd1p8_sl1p5_slope_adx20_atr3p5_100,8,21,B_devtrail_arm2_dd1p8_sl1p5,slope_adx20_atr3p5_100,1.0,2026-05,168,-0.21434307859930735,0.7856569214006927,0.05752132713345878,-0.21434307859930735,0.18452380952380953,0.457445884883953,-0.0014201726324461008,-0.002644840188401164,-0.00844711118868907,5.4447245228664025,0.1217568665014667,0.004101804769726848,85,83,25,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_B_devtrail_arm2_dd1p8_sl1p5_slope_adx20_atr3p5_100,8,21,B_devtrail_arm2_dd1p8_sl1p5,slope_adx20_atr3p5_100,1.0,2026-06,126,-0.1544665500618817,0.8455334499381183,0.08660347770994493,-0.15991698472615268,0.2222222222222222,0.5822712748250827,-0.0013124324682844473,-0.003615248404477521,-0.010242635334439086,5.029800681950489,0.13605573902370974,0.005963413596405414,64,62,20,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_B_devtrail_arm2p2_dd1p5_sl1p5_slope_adx20_atr3p5_100,8,21,B_devtrail_arm2p2_dd1p5_sl1p5,slope_adx20_atr3p5_100,1.0,2026-03,52,-0.0679672078465885,0.9320327921534115,0.023883194233110142,-0.07484782710479443,0.21153846153846154,0.40576951433328906,-0.001346621502486259,-0.002493672074784957,-0.005567011419952693,7.55371734086553,0.1627654555124416,0.003261255146405367,26,26,6,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_B_devtrail_arm2p2_dd1p5_sl1p5_slope_adx20_atr3p5_100,8,21,B_devtrail_arm2p2_dd1p5_sl1p5,slope_adx20_atr3p5_100,1.0,2026-04,175,-0.24941749791445356,0.7505825020855464,0.029576154064887655,-0.24976316723877712,0.14285714285714285,0.2611279178475582,-0.0016328992466344227,-0.0024192669565034617,-0.004992048129241753,5.879608026131591,0.10854020059612816,0.002903833443603129,92,83,18,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_B_devtrail_arm2p2_dd1p5_sl1p5_slope_adx20_atr3p5_100,8,21,B_devtrail_arm2p2_dd1p5_sl1p5,slope_adx20_atr3p5_100,1.0,2026-05,168,-0.21626372963274865,0.7837362703672514,0.055878634540738874,-0.21626372963274865,0.19642857142857142,0.45077678907949303,-0.0014352017270339546,-0.002644840188401164,-0.00844711118868907,5.4447245228664025,0.12379512926709177,0.004173285163474269,85,83,18,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_B_devtrail_arm2p2_dd1p5_sl1p5_slope_adx20_atr3p5_100,8,21,B_devtrail_arm2p2_dd1p5_sl1p5,slope_adx20_atr3p5_100,1.0,2026-06,126,-0.1599431957650974,0.8400568042349026,0.07877480083875833,-0.16535832715474685,0.21428571428571427,0.5645171836177507,-0.0013646113431934012,-0.0035917640005063687,-0.010242635334439086,5.029800681950489,0.13003183535046675,0.006078282519780384,64,62,15,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_C_staged_p2_dd1p5_sl1p5_slope_adx20_atr3p5_100,8,21,C_staged_p2_dd1p5_sl1p5,slope_adx20_atr3p5_100,1.0,2026-03,52,-0.0734873870325694,0.9265126129674306,0.017426549440556938,-0.08116404488993822,0.19230769230769232,0.36099775800206646,-0.0014612647154670947,-0.002493672074784957,-0.005567011419952693,7.55371734086553,0.16453226531429663,0.0030914363465387716,26,26,8,8
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_C_staged_p2_dd1p5_sl1p5_slope_adx20_atr3p5_100,8,21,C_staged_p2_dd1p5_sl1p5,slope_adx20_atr3p5_100,1.0,2026-04,175,-0.24068354638058587,0.7593164536194141,0.034087780825170506,-0.2415867488052399,0.1657142857142857,0.2720978268751993,-0.0015675447907423565,-0.002415287713466606,-0.004992048129241753,5.879608026131591,0.13526312180552524,0.0026741403532249703,92,83,30,29
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_C_staged_p2_dd1p5_sl1p5_slope_adx20_atr3p5_100,8,21,C_staged_p2_dd1p5_sl1p5,slope_adx20_atr3p5_100,1.0,2026-05,168,-0.21220555936986585,0.7877944406301342,0.05940140285996286,-0.21220555936986585,0.19047619047619047,0.45719862786150717,-0.0014055152382797217,-0.0026341331152727175,-0.00844711118868907,5.4447245228664025,0.1368533241391735,0.004056499430346433,85,83,25,25
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_C_staged_p2_dd1p5_sl1p5_slope_adx20_atr3p5_100,8,21,C_staged_p2_dd1p5_sl1p5,slope_adx20_atr3p5_100,1.0,2026-06,126,-0.1665024277662227,0.8334975722337773,0.07026692171902753,-0.17492257309922388,0.23809523809523808,0.5382312471051985,-0.0014294070687496645,-0.0035917640005063687,-0.010242635334439086,5.029800681950489,0.14209735751090838,0.005982984449310723,64,62,20,20
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_C_staged_p2p2_dd1p2_sl1p5_slope_adx20_atr3p5_100,8,21,C_staged_p2p2_dd1p2_sl1p5,slope_adx20_atr3p5_100,1.0,2026-03,52,-0.07682382765473728,0.9231761723452627,0.014390750454557056,-0.08539735831012829,0.17307692307692307,0.34441265330140514,-0.0015303997904866497,-0.002493672074784957,-0.005567011419952693,7.55371734086553,0.15259479679261082,0.0029067372649524783,26,26,8,6
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_C_staged_p2p2_dd1p2_sl1p5_slope_adx20_atr3p5_100,8,21,C_staged_p2p2_dd1p2_sl1p5,slope_adx20_atr3p5_100,1.0,2026-04,175,-0.24177125732860827,0.7582287426713917,0.03348806163865666,-0.2426634760698585,0.1657142857142857,0.27006067978489406,-0.0015756423043751643,-0.002415287713466606,-0.004992048129241753,5.879882402351953,0.13478177612103298,0.002647113631078233,92,83,30,17
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_C_staged_p2p2_dd1p2_sl1p5_slope_adx20_atr3p5_100,8,21,C_staged_p2p2_dd1p2_sl1p5,slope_adx20_atr3p5_100,1.0,2026-05,168,-0.21151739064753583,0.7884826093524642,0.0600185550960273,-0.21151739064753583,0.18452380952380953,0.4597439638727857,-0.001400353375886562,-0.0026341331152727175,-0.00844711118868907,5.4447245228664025,0.1409808270872802,0.003945298443237457,85,83,25,17
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_C_staged_p2p2_dd1p2_sl1p5_slope_adx20_atr3p5_100,8,21,C_staged_p2p2_dd1p2_sl1p5,slope_adx20_atr3p5_100,1.0,2026-06,126,-0.16462401199105647,0.8353759880089435,0.0726115101601165,-0.17306313342470825,0.23809523809523808,0.5437481638008462,-0.00141131591252035,-0.0035917640005063687,-0.010242635334439086,5.029800681950489,0.15161931992152256,0.0057265108250804065,64,62,20,15
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_C_staged_p2p5_dd1p2_sl1p5_slope_adx20_atr3p5_100,8,21,C_staged_p2p5_dd1p2_sl1p5,slope_adx20_atr3p5_100,1.0,2026-03,52,-0.0778532726242449,0.9221467273757551,0.013563569459629405,-0.08588084968735388,0.17307692307692307,0.3351494930477816,-0.0015520236649906023,-0.002493672074784957,-0.005567011419952693,7.55371734086553,0.14949053448759886,0.0029335096810049915,26,26,8,3
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_C_staged_p2p5_dd1p2_sl1p5_slope_adx20_atr3p5_100,8,21,C_staged_p2p5_dd1p2_sl1p5,slope_adx20_atr3p5_100,1.0,2026-04,175,-0.2446823645910815,0.7553176354089185,0.03194389873799934,-0.24557115779026095,0.15428571428571428,0.2644040651113193,-0.001597522439043562,-0.002415287713466606,-0.004992048129241753,5.879882402351953,0.1305848441727831,0.0026719774204741393,92,83,30,9
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_C_staged_p2p5_dd1p2_sl1p5_slope_adx20_atr3p5_100,8,21,C_staged_p2p5_dd1p2_sl1p5,slope_adx20_atr3p5_100,1.0,2026-05,168,-0.2107078262281783,0.7892921737718217,0.06075208754616591,-0.2107078262281783,0.18452380952380953,0.46531250024312903,-0.0013938676195934157,-0.00263585368594904,-0.00844711118868907,5.4447245228664025,0.13905597247134727,0.003938223072735843,85,83,25,11
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_C_staged_p2p5_dd1p2_sl1p5_slope_adx20_atr3p5_100,8,21,C_staged_p2p5_dd1p2_sl1p5,slope_adx20_atr3p5_100,1.0,2026-06,126,-0.1632864562627303,0.8367135437372697,0.07432520520257385,-0.17173908992964892,0.23015873015873015,0.5507393573388453,-0.0013974963239001105,-0.0035917640005063687,-0.010242635334439086,5.029800681950489,0.14649591532370665,0.0057118783194825065,64,62,20,8
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_C_staged_p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,8,21,C_staged_p2_dd1p8_sl1p5,slope_adx20_atr3p5_100,1.0,2026-03,52,-0.07257826719787097,0.927421732802129,0.01835736645087051,-0.08026245760452688,0.19230769230769232,0.36926155357360796,-0.001442367140324368,-0.002493672074784957,-0.005567011419952693,7.55371734086553,0.1629139685358532,0.00312099044901762,26,26,8,8
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_C_staged_p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,8,21,C_staged_p2_dd1p8_sl1p5,slope_adx20_atr3p5_100,1.0,2026-04,175,-0.24209254431275296,0.757907455687247,0.03332226801014567,-0.2430132595260639,0.1657142857142857,0.2687039632186625,-0.0015781688117169335,-0.002415287713466606,-0.004992048129241753,5.879470847623714,0.12891361132133208,0.0027047698698442367,92,83,30,29
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_C_staged_p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,8,21,C_staged_p2_dd1p8_sl1p5,slope_adx20_atr3p5_100,1.0,2026-05,168,-0.21390672491061213,0.7860932750893879,0.05790064116325077,-0.21390672491061213,0.19047619047619047,0.45220377554580043,-0.0014184487741973344,-0.0026341331152727175,-0.00844711118868907,5.4447245228664025,0.13213861021406964,0.00409992419709183,85,83,25,25
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_C_staged_p2_dd1p8_sl1p5_slope_adx20_atr3p5_100,8,21,C_staged_p2_dd1p8_sl1p5,slope_adx20_atr3p5_100,1.0,2026-06,126,-0.16563982768623564,0.8343601723137644,0.07133469973805516,-0.17406868716344037,0.23809523809523808,0.5429058763520462,-0.0014210101437263315,-0.0035917640005063687,-0.010242635334439086,5.029800681950489,0.13779308160888007,0.006078378193932114,64,62,20,20
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_B_devtrail_arm2p2_dd1p2_sl1p5_slope_adx20_atr3p5_100,8,21,B_devtrail_arm2p2_dd1p2_sl1p5,slope_adx20_atr3p5_100,1.0,2026-03,52,-0.07373759203206365,0.9262624079679364,0.017178605059776177,-0.08180099738815494,0.19230769230769232,0.36624198888221166,-0.0014660191666005672,-0.002493672074784957,-0.005567011419952693,7.55371734086553,0.1544183074664074,0.0031387859370316253,26,26,6,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_B_devtrail_arm2p2_dd1p2_sl1p5_slope_adx20_atr3p5_100,8,21,B_devtrail_arm2p2_dd1p2_sl1p5,slope_adx20_atr3p5_100,1.0,2026-04,175,-0.24429349986615434,0.7557065001338457,0.03214631165636168,-0.24462218526902724,0.14285714285714285,0.27901761431580024,-0.0015934685376366847,-0.0024192669565034617,-0.004992048129241753,5.879882402351953,0.1126556982100921,0.0028590258197420627,92,83,18,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_B_devtrail_arm2p2_dd1p2_sl1p5_slope_adx20_atr3p5_100,8,21,B_devtrail_arm2p2_dd1p2_sl1p5,slope_adx20_atr3p5_100,1.0,2026-05,168,-0.21682410255948625,0.7831758974405137,0.05540751849050436,-0.21682410255948625,0.19047619047619047,0.449739662797584,-0.0014401060699844725,-0.002644840188401164,-0.00844711118868907,5.4447245228664025,0.12945345776183317,0.004083272130818488,85,83,18,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_B_devtrail_arm2p2_dd1p2_sl1p5_slope_adx20_atr3p5_100,8,21,B_devtrail_arm2p2_dd1p2_sl1p5,slope_adx20_atr3p5_100,1.0,2026-06,126,-0.16455747032695223,0.8354425296730478,0.07269588685451953,-0.16994285741491366,0.21428571428571427,0.5498671604279778,-0.001408518212984157,-0.0035917640005063687,-0.010242635334439086,5.029800681950489,0.13297289056064926,0.005939827647356472,64,62,15,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p2_sl1p5_slope_adx20_atr3p5_100,8,21,D_exhaust_arm2p2_dd1p2_sl1p5,slope_adx20_atr3p5_100,1.0,2026-03,52,-0.07373759203206365,0.9262624079679364,0.017178605059776177,-0.08180099738815494,0.19230769230769232,0.36624198888221166,-0.0014660191666005672,-0.002493672074784957,-0.005567011419952693,7.55371734086553,0.1544183074664074,0.0031387859370316253,26,26,6,0
HYPE_1M_EMA_DEVIATION_TP_FAST8_SLOW21_D_exhaust_arm2p2_dd1p2_sl1p5_slope_adx20_atr3p5_100,8,21,D_exhaust_arm2p2_dd1p2_sl1p5,slope_adx20_atr3p5_100,1.0,2026-04,175,-0.24429349986615434,0.7557065001338457,0.03214631165636168,-0.24462218526902724,0.14285714285714285,0.27901761431580024,-0.0015934685376366847,-0.0024192669565034617,-0.004992048129241753,5.879882402351953,0.1126556982100921,0.0028590258197420627,92,83,18,0
